year,bula_h,sex,plb0219_v1,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Hamburg,female,"No, never",0.20314,88,88,0.11859,0.28768
2013,Lower Saxony,male,"No, never",0.23861,377,689,0.20676,0.27046
2013,Lower Saxony,male,"Yes, every week",0.03071,51,689,0.01782,0.04360
2013,Lower Saxony,male,"Yes, every 2 weeks",0.04008,73,689,0.02542,0.05474
2013,Lower Saxony,male,"Yes, every 3-4 weeks",0.02220,36,689,0.01119,0.03321
2013,Lower Saxony,male,"Yes, less frequently",0.10368,152,689,0.08090,0.12646
2013,Lower Saxony,female,"No, never",0.23531,444,751,0.20495,0.26567
2013,Lower Saxony,female,"Yes, every week",0.02486,51,751,0.01372,0.03601
2013,Lower Saxony,female,"Yes, every 2 weeks",0.05264,100,751,0.03666,0.06862
2013,Lower Saxony,female,"Yes, every 3-4 weeks",0.01894,38,751,0.00918,0.02870
2013,Lower Saxony,female,"Yes, less frequently",0.06633,118,751,0.04852,0.08414
2013,Bremen,female,"No, never",0.17798,43,43,0.06230,0.29366
2013,North Rhine-Westphalia,male,"No, never",0.24849,883,1497,0.22659,0.27039
2013,North Rhine-Westphalia,male,"Yes, every week",0.02400,93,1497,0.01625,0.03176
2013,North Rhine-Westphalia,male,"Yes, every 2 weeks",0.03278,129,1497,0.02376,0.04180
2013,North Rhine-Westphalia,male,"Yes, every 3-4 weeks",0.02804,74,1497,0.01967,0.03640
2013,North Rhine-Westphalia,male,"Yes, less frequently",0.10580,318,1497,0.09021,0.12139
2013,North Rhine-Westphalia,female,"No, never",0.25068,1017,1538,0.22901,0.27235
2013,North Rhine-Westphalia,female,"Yes, every week",0.02768,107,1538,0.01948,0.03588
2013,North Rhine-Westphalia,female,"Yes, every 2 weeks",0.04155,155,1538,0.03158,0.05153
2013,North Rhine-Westphalia,female,"Yes, every 3-4 weeks",0.01572,57,1538,0.00950,0.02194
2013,North Rhine-Westphalia,female,"Yes, less frequently",0.04790,202,1538,0.03723,0.05858
2013,Hesse,male,"No, never",0.22200,269,550,0.18724,0.25677
2013,Hesse,male,"Yes, every week",0.03387,42,550,0.01874,0.04900
2013,Hesse,male,"Yes, every 2 weeks",0.04247,51,550,0.02560,0.05934
2013,Hesse,male,"Yes, every 3-4 weeks",0.03791,45,550,0.02193,0.05388
2013,Hesse,male,"Yes, less frequently",0.12052,143,550,0.09328,0.14775
2013,Hesse,female,"No, never",0.24523,338,524,0.20836,0.28210
2013,Hesse,female,"Yes, every week",0.02691,41,524,0.01304,0.04078
2013,Hesse,female,"Yes, every 2 weeks",0.04146,55,524,0.02437,0.05854
2013,Hesse,female,"Yes, less frequently",0.05423,90,524,0.03482,0.07364
2013,"Rhineland-Palatinate, Saarland",male,"No, never",0.24559,239,389,0.20276,0.28842
2013,"Rhineland-Palatinate, Saarland",male,"Yes, every 2 weeks",0.03565,31,389,0.01720,0.05410
2013,"Rhineland-Palatinate, Saarland",male,"Yes, every 3-4 weeks",0.02826,32,389,0.01177,0.04475
2013,"Rhineland-Palatinate, Saarland",male,"Yes, less frequently",0.11274,87,389,0.08127,0.14421
2013,"Rhineland-Palatinate, Saarland",female,"No, never",0.22215,274,365,0.17945,0.26486
2013,"Rhineland-Palatinate, Saarland",female,"Yes, every 2 weeks",0.03832,40,365,0.01860,0.05804
2013,"Rhineland-Palatinate, Saarland",female,"Yes, less frequently",0.06344,51,365,0.03840,0.08848
2013,Baden-Wuerttemberg,male,"No, never",0.29670,635,958,0.26776,0.32564
2013,Baden-Wuerttemberg,male,"Yes, every week",0.01858,47,958,0.01003,0.02714
2013,Baden-Wuerttemberg,male,"Yes, every 2 weeks",0.02593,49,958,0.01586,0.03599
2013,Baden-Wuerttemberg,male,"Yes, every 3-4 weeks",0.02409,48,958,0.01437,0.03380
2013,Baden-Wuerttemberg,male,"Yes, less frequently",0.08892,179,958,0.07088,0.10695
2013,Baden-Wuerttemberg,female,"No, never",0.24763,651,951,0.22019,0.27508
2013,Baden-Wuerttemberg,female,"Yes, every week",0.02276,53,951,0.01328,0.03225
2013,Baden-Wuerttemberg,female,"Yes, every 2 weeks",0.03652,93,951,0.02459,0.04845
2013,Baden-Wuerttemberg,female,"Yes, every 3-4 weeks",0.01799,35,951,0.00954,0.02645
2013,Baden-Wuerttemberg,female,"Yes, less frequently",0.04581,119,951,0.03252,0.05911
2013,Bavaria,male,"No, never",0.26707,703,1184,0.24186,0.29228
2013,Bavaria,male,"Yes, every week",0.02809,89,1184,0.01868,0.03751
2013,Bavaria,male,"Yes, every 2 weeks",0.03697,91,1184,0.02622,0.04772
2013,Bavaria,male,"Yes, every 3-4 weeks",0.02030,61,1184,0.01227,0.02834
2013,Bavaria,male,"Yes, less frequently",0.09644,240,1184,0.07961,0.11326
2013,Bavaria,female,"No, never",0.28128,901,1347,0.25726,0.30530
2013,Bavaria,female,"Yes, every week",0.02554,84,1347,0.01711,0.03397
2013,Bavaria,female,"Yes, every 2 weeks",0.03272,126,1347,0.02322,0.04223
2013,Bavaria,female,"Yes, every 3-4 weeks",0.02121,65,1347,0.01351,0.02891
2013,Bavaria,female,"Yes, less frequently",0.05262,171,1347,0.04069,0.06455
2013,Berlin,male,"No, never",0.21319,119,192,0.15511,0.27128
2013,Berlin,male,"Yes, less frequently",0.11802,73,192,0.07227,0.16378
2013,Berlin,female,"No, never",0.23545,185,266,0.18436,0.28653
2013,Berlin,female,"Yes, every 2 weeks",0.04389,32,266,0.01923,0.06855
2013,Berlin,female,"Yes, less frequently",0.05994,49,266,0.03136,0.08853
2013,Brandenburg,male,"No, never",0.19944,122,213,0.14565,0.25323
2013,Brandenburg,male,"Yes, every 2 weeks",0.06557,36,213,0.03225,0.09889
2013,Brandenburg,male,"Yes, less frequently",0.08738,55,213,0.04936,0.12539
2013,Brandenburg,female,"No, never",0.22794,169,253,0.17614,0.27973
2013,Brandenburg,female,"Yes, every 2 weeks",0.03803,37,253,0.01441,0.06164
2013,Brandenburg,female,"Yes, less frequently",0.07898,47,253,0.04568,0.11228
2013,Mecklenburg-Western Pomerania,male,"No, never",0.26009,77,117,0.18026,0.33992
2013,Mecklenburg-Western Pomerania,male,"Yes, less frequently",0.09804,40,117,0.04393,0.15216
2013,Mecklenburg-Western Pomerania,female,"No, never",0.27734,113,113,0.19443,0.36025
2013,Saxony,male,"No, never",0.25854,269,455,0.21827,0.29882
2013,Saxony,male,"Yes, every 2 weeks",0.07584,57,455,0.05149,0.10019
2013,Saxony,male,"Yes, less frequently",0.14124,129,455,0.10920,0.17328
2013,Saxony,female,"No, never",0.25969,316,449,0.21909,0.30029
2013,Saxony,female,"Yes, every 2 weeks",0.05103,66,449,0.03065,0.07141
2013,Saxony,female,"Yes, less frequently",0.06696,67,449,0.04381,0.09011
2013,Saxony-Anhalt,male,"No, never",0.24795,136,201,0.18811,0.30780
2013,Saxony-Anhalt,male,"Yes, less frequently",0.15188,65,201,0.10214,0.20162
2013,Saxony-Anhalt,female,"No, never",0.22049,175,249,0.16889,0.27209
2013,Saxony-Anhalt,female,"Yes, every 2 weeks",0.04076,36,249,0.01615,0.06538
2013,Saxony-Anhalt,female,"Yes, less frequently",0.05689,38,249,0.02806,0.08572
2013,Thuringa,male,"No, never",0.27723,152,203,0.21550,0.33896
2013,Thuringa,male,"Yes, less frequently",0.09073,51,203,0.05112,0.13034
2013,Thuringa,female,"No, never",0.27633,199,231,0.21854,0.33412
2013,Thuringa,female,"Yes, less frequently",0.05413,32,231,0.02489,0.08337
2015,Schleswig-Holstein,male,"No, never",0.28947,142,189,0.22465,0.35430
2015,Schleswig-Holstein,male,"Yes, less frequently",0.10781,47,189,0.06347,0.15214
2015,Schleswig-Holstein,female,"No, never",0.30422,179,213,0.24229,0.36616
2015,Schleswig-Holstein,female,"Yes, every 2 weeks",0.04413,34,213,0.01648,0.07178
2015,Hamburg,male,"No, never",0.29984,76,76,0.19615,0.40354
2015,Hamburg,female,"No, never",0.24812,92,92,0.15937,0.33686
2015,Lower Saxony,male,"No, never",0.27877,408,701,0.24556,0.31199
2015,Lower Saxony,male,"Yes, every week",0.03747,54,701,0.02340,0.05154
2015,Lower Saxony,male,"Yes, every 2 weeks",0.04249,69,701,0.02755,0.05743
2015,Lower Saxony,male,"Yes, every 3-4 weeks",0.03667,45,701,0.02275,0.05060
2015,Lower Saxony,male,"Yes, less frequently",0.10149,125,701,0.07912,0.12387
2015,Lower Saxony,female,"No, never",0.26789,451,709,0.23527,0.30051
2015,Lower Saxony,female,"Yes, every week",0.02217,44,709,0.01132,0.03301
2015,Lower Saxony,female,"Yes, every 2 weeks",0.06214,93,709,0.04435,0.07992
2015,Lower Saxony,female,"Yes, less frequently",0.08701,121,709,0.06625,0.10777
2015,Bremen,female,"No, never",0.18666,37,37,0.05938,0.31395
2015,North Rhine-Westphalia,male,"No, never",0.28212,900,1507,0.25939,0.30485
2015,North Rhine-Westphalia,male,"Yes, every week",0.02853,101,1507,0.02012,0.03693
2015,North Rhine-Westphalia,male,"Yes, every 2 weeks",0.03865,125,1507,0.02892,0.04839
2015,North Rhine-Westphalia,male,"Yes, every 3-4 weeks",0.02141,76,1507,0.01410,0.02872
2015,North Rhine-Westphalia,male,"Yes, less frequently",0.11262,305,1507,0.09665,0.12858
2015,North Rhine-Westphalia,female,"No, never",0.27514,1045,1597,0.25323,0.29705
2015,North Rhine-Westphalia,female,"Yes, every week",0.02748,94,1597,0.01946,0.03550
2015,North Rhine-Westphalia,female,"Yes, every 2 weeks",0.05411,191,1597,0.04301,0.06521
2015,North Rhine-Westphalia,female,"Yes, every 3-4 weeks",0.02109,54,1597,0.01404,0.02814
2015,North Rhine-Westphalia,female,"Yes, less frequently",0.05844,213,1597,0.04693,0.06995
2015,Hesse,male,"No, never",0.23017,268,538,0.19457,0.26578
2015,Hesse,male,"Yes, every week",0.05394,50,538,0.03483,0.07305
2015,Hesse,male,"Yes, every 2 weeks",0.05024,55,538,0.03176,0.06872
2015,Hesse,male,"Yes, every 3-4 weeks",0.04684,39,538,0.02897,0.06471
2015,Hesse,male,"Yes, less frequently",0.13301,126,538,0.10429,0.16173
2015,Hesse,female,"No, never",0.27828,336,530,0.24009,0.31647
2015,Hesse,female,"Yes, every week",0.03389,42,530,0.01847,0.04931
2015,Hesse,female,"Yes, every 2 weeks",0.04734,60,530,0.02925,0.06544
2015,Hesse,female,"Yes, less frequently",0.07001,92,530,0.04826,0.09175
2015,"Rhineland-Palatinate, Saarland",male,"No, never",0.29657,272,426,0.25314,0.33999
2015,"Rhineland-Palatinate, Saarland",male,"Yes, every week",0.03136,31,426,0.01479,0.04793
2015,"Rhineland-Palatinate, Saarland",male,"Yes, every 2 weeks",0.03122,31,426,0.01468,0.04775
2015,"Rhineland-Palatinate, Saarland",male,"Yes, less frequently",0.11403,92,426,0.08381,0.14425
2015,"Rhineland-Palatinate, Saarland",female,"No, never",0.22654,264,371,0.18389,0.26920
2015,"Rhineland-Palatinate, Saarland",female,"Yes, every 2 weeks",0.04940,47,371,0.02732,0.07148
2015,"Rhineland-Palatinate, Saarland",female,"Yes, less frequently",0.07415,60,371,0.04746,0.10085
2015,Baden-Wuerttemberg,male,"No, never",0.32812,623,978,0.29868,0.35756
2015,Baden-Wuerttemberg,male,"Yes, every week",0.03524,55,978,0.02368,0.04680
2015,Baden-Wuerttemberg,male,"Yes, every 2 weeks",0.04805,71,978,0.03464,0.06146
2015,Baden-Wuerttemberg,male,"Yes, every 3-4 weeks",0.03048,57,978,0.01970,0.04126
2015,Baden-Wuerttemberg,male,"Yes, less frequently",0.09275,172,978,0.07456,0.11094
2015,Baden-Wuerttemberg,female,"No, never",0.26203,610,947,0.23401,0.29005
2015,Baden-Wuerttemberg,female,"Yes, every week",0.02687,68,947,0.01657,0.03718
2015,Baden-Wuerttemberg,female,"Yes, every 2 weeks",0.05601,87,947,0.04136,0.07067
2015,Baden-Wuerttemberg,female,"Yes, every 3-4 weeks",0.02391,49,947,0.01418,0.03365
2015,Baden-Wuerttemberg,female,"Yes, less frequently",0.05681,133,947,0.04206,0.07156
2015,Bavaria,male,"No, never",0.31629,717,1246,0.29045,0.34212
2015,Bavaria,male,"Yes, every week",0.03211,88,1246,0.02232,0.04191
2015,Bavaria,male,"Yes, every 2 weeks",0.03434,97,1246,0.02422,0.04445
2015,Bavaria,male,"Yes, every 3-4 weeks",0.03717,86,1246,0.02666,0.04767
2015,Bavaria,male,"Yes, less frequently",0.10572,258,1246,0.08864,0.12280
2015,Bavaria,female,"No, never",0.30194,896,1342,0.27737,0.32651
2015,Bavaria,female,"Yes, every week",0.03183,84,1342,0.02243,0.04122
2015,Bavaria,female,"Yes, every 2 weeks",0.04304,131,1342,0.03217,0.05390
2015,Bavaria,female,"Yes, every 3-4 weeks",0.01769,55,1342,0.01064,0.02475
2015,Bavaria,female,"Yes, less frequently",0.06131,176,1342,0.04847,0.07415
2015,Berlin,male,"No, never",0.24534,116,221,0.18848,0.30220
2015,Berlin,male,"Yes, every 2 weeks",0.05576,34,221,0.02544,0.08608
2015,Berlin,male,"Yes, less frequently",0.13376,71,221,0.08878,0.17875
2015,Berlin,female,"No, never",0.22523,148,203,0.16762,0.28284
2015,Berlin,female,"Yes, less frequently",0.07950,55,203,0.04220,0.11681
2015,Brandenburg,male,"No, never",0.20854,123,177,0.14852,0.26856
2015,Brandenburg,male,"Yes, less frequently",0.10492,54,177,0.05964,0.15019
2015,Brandenburg,female,"No, never",0.24967,172,203,0.18998,0.30936
2015,Brandenburg,female,"Yes, every 2 weeks",0.03297,31,203,0.00835,0.05760
2015,Mecklenburg-Western Pomerania,male,"No, never",0.30803,76,76,0.20354,0.41252
2015,Mecklenburg-Western Pomerania,female,"No, never",0.28038,100,100,0.19190,0.36887
2015,Saxony,male,"No, never",0.31457,249,419,0.27005,0.35908
2015,Saxony,male,"Yes, every 2 weeks",0.07736,45,419,0.05175,0.10297
2015,Saxony,male,"Yes, every 3-4 weeks",0.04203,31,419,0.02280,0.06127
2015,Saxony,male,"Yes, less frequently",0.08973,94,419,0.06233,0.11713
2015,Saxony,female,"No, never",0.30549,283,386,0.25947,0.35150
2015,Saxony,female,"Yes, every 2 weeks",0.06142,64,386,0.03744,0.08541
2015,Saxony,female,"Yes, less frequently",0.03570,39,386,0.01717,0.05424
2015,Saxony-Anhalt,male,"No, never",0.23357,122,167,0.16920,0.29793
2015,Saxony-Anhalt,male,"Yes, less frequently",0.12011,45,167,0.07065,0.16956
2015,Saxony-Anhalt,female,"No, never",0.23893,148,184,0.17714,0.30071
2015,Saxony-Anhalt,female,"Yes, less frequently",0.04269,36,184,0.01340,0.07198
2015,Thuringa,male,"No, never",0.24651,149,200,0.18663,0.30639
2015,Thuringa,male,"Yes, less frequently",0.13384,51,200,0.08653,0.18114
2015,Thuringa,female,"No, never",0.24892,164,234,0.19340,0.30444
2015,Thuringa,female,"Yes, every 2 weeks",0.05453,34,234,0.02538,0.08369
2015,Thuringa,female,"Yes, less frequently",0.05974,36,234,0.02931,0.09017
2017,Schleswig-Holstein,male,"No, never",0.30817,170,248,0.25058,0.36575
2017,Schleswig-Holstein,male,"Yes, every 2 weeks",0.03994,31,248,0.01552,0.06436
2017,Schleswig-Holstein,male,"Yes, less frequently",0.09506,47,248,0.05848,0.13164
2017,Schleswig-Holstein,female,"No, never",0.29440,207,238,0.23637,0.35243
2017,Schleswig-Holstein,female,"Yes, every 2 weeks",0.04239,31,238,0.01674,0.06804
2017,Hamburg,male,"No, never",0.28399,88,119,0.20263,0.36535
2017,Hamburg,male,"Yes, less frequently",0.15101,31,119,0.08641,0.21562
2017,Hamburg,female,"No, never",0.25882,100,100,0.17254,0.34510
2017,Lower Saxony,male,"No, never",0.30287,492,836,0.27170,0.33404
2017,Lower Saxony,male,"Yes, every week",0.03790,53,836,0.02495,0.05086
2017,Lower Saxony,male,"Yes, every 2 weeks",0.04294,72,836,0.02919,0.05669
2017,Lower Saxony,male,"Yes, every 3-4 weeks",0.04631,73,836,0.03206,0.06057
2017,Lower Saxony,male,"Yes, less frequently",0.09586,146,836,0.07589,0.11583
2017,Lower Saxony,female,"No, never",0.28358,548,850,0.25326,0.31390
2017,Lower Saxony,female,"Yes, every week",0.02540,57,850,0.01482,0.03599
2017,Lower Saxony,female,"Yes, every 2 weeks",0.05789,88,850,0.04218,0.07360
2017,Lower Saxony,female,"Yes, every 3-4 weeks",0.02057,44,850,0.01102,0.03012
2017,Lower Saxony,female,"Yes, less frequently",0.06683,113,850,0.05003,0.08363
2017,Bremen,male,"No, never",0.28203,36,36,0.13295,0.43111
2017,Bremen,female,"No, never",0.26148,51,51,0.13967,0.38328
2017,North Rhine-Westphalia,male,"No, never",0.29642,977,1638,0.27429,0.31854
2017,North Rhine-Westphalia,male,"Yes, every week",0.03644,120,1638,0.02736,0.04552
2017,North Rhine-Westphalia,male,"Yes, every 2 weeks",0.04709,154,1638,0.03683,0.05736
2017,North Rhine-Westphalia,male,"Yes, every 3-4 weeks",0.03029,92,1638,0.02199,0.03859
2017,North Rhine-Westphalia,male,"Yes, less frequently",0.10217,295,1638,0.08749,0.11684
2017,North Rhine-Westphalia,female,"No, never",0.28536,1152,1749,0.26419,0.30654
2017,North Rhine-Westphalia,female,"Yes, every week",0.03072,125,1749,0.02263,0.03880
2017,North Rhine-Westphalia,female,"Yes, every 2 weeks",0.04928,207,1749,0.03913,0.05943
2017,North Rhine-Westphalia,female,"Yes, every 3-4 weeks",0.02335,82,1749,0.01627,0.03043
2017,North Rhine-Westphalia,female,"Yes, less frequently",0.05730,183,1749,0.04641,0.06820
2017,Hesse,male,"No, never",0.28212,317,566,0.24501,0.31923
2017,Hesse,male,"Yes, every week",0.03736,51,566,0.02172,0.05299
2017,Hesse,male,"Yes, every 2 weeks",0.05081,54,566,0.03270,0.06892
2017,Hesse,male,"Yes, every 3-4 weeks",0.03706,40,566,0.02149,0.05264
2017,Hesse,male,"Yes, less frequently",0.10978,104,566,0.08400,0.13556
2017,Hesse,female,"No, never",0.30323,376,590,0.26611,0.34035
2017,Hesse,female,"Yes, every week",0.03307,37,590,0.01863,0.04751
2017,Hesse,female,"Yes, every 2 weeks",0.05936,72,590,0.04028,0.07845
2017,Hesse,female,"Yes, every 3-4 weeks",0.01580,35,590,0.00573,0.02587
2017,Hesse,female,"Yes, less frequently",0.04682,70,590,0.02976,0.06388
2017,"Rhineland-Palatinate, Saarland",male,"No, never",0.30112,271,468,0.25952,0.34273
2017,"Rhineland-Palatinate, Saarland",male,"Yes, every week",0.03683,37,468,0.01975,0.05392
2017,"Rhineland-Palatinate, Saarland",male,"Yes, every 2 weeks",0.05511,47,468,0.03441,0.07580
2017,"Rhineland-Palatinate, Saarland",male,"Yes, every 3-4 weeks",0.03462,37,468,0.01804,0.05120
2017,"Rhineland-Palatinate, Saarland",male,"Yes, less frequently",0.08395,76,468,0.05880,0.10910
2017,"Rhineland-Palatinate, Saarland",female,"No, never",0.27637,314,408,0.23292,0.31981
2017,"Rhineland-Palatinate, Saarland",female,"Yes, every 2 weeks",0.02594,46,408,0.01050,0.04139
2017,"Rhineland-Palatinate, Saarland",female,"Yes, less frequently",0.06501,48,408,0.04105,0.08896
2017,Baden-Wuerttemberg,male,"No, never",0.34505,643,990,0.31542,0.37467
2017,Baden-Wuerttemberg,male,"Yes, every week",0.02944,51,990,0.01891,0.03998
2017,Baden-Wuerttemberg,male,"Yes, every 2 weeks",0.04325,66,990,0.03057,0.05593
2017,Baden-Wuerttemberg,male,"Yes, every 3-4 weeks",0.03730,79,990,0.02549,0.04911
2017,Baden-Wuerttemberg,male,"Yes, less frequently",0.07943,151,990,0.06258,0.09628
2017,Baden-Wuerttemberg,female,"No, never",0.31222,701,1021,0.28378,0.34066
2017,Baden-Wuerttemberg,female,"Yes, every week",0.02472,65,1021,0.01519,0.03425
2017,Baden-Wuerttemberg,female,"Yes, every 2 weeks",0.04984,92,1021,0.03649,0.06320
2017,Baden-Wuerttemberg,female,"Yes, every 3-4 weeks",0.02573,62,1021,0.01601,0.03545
2017,Baden-Wuerttemberg,female,"Yes, less frequently",0.04427,101,1021,0.03165,0.05689
2017,Bavaria,male,"No, never",0.33484,813,1321,0.30938,0.36030
2017,Bavaria,male,"Yes, every week",0.03763,96,1321,0.02737,0.04790
2017,Bavaria,male,"Yes, every 2 weeks",0.03813,110,1321,0.02780,0.04846
2017,Bavaria,male,"Yes, every 3-4 weeks",0.03221,85,1321,0.02269,0.04174
2017,Bavaria,male,"Yes, less frequently",0.09841,217,1321,0.08234,0.11448
2017,Bavaria,female,"No, never",0.35003,987,1445,0.32543,0.37464
2017,Bavaria,female,"Yes, every week",0.02742,97,1445,0.01900,0.03585
2017,Bavaria,female,"Yes, every 2 weeks",0.04520,135,1445,0.03448,0.05591
2017,Bavaria,female,"Yes, every 3-4 weeks",0.02046,81,1445,0.01316,0.02776
2017,Bavaria,female,"Yes, less frequently",0.05255,145,1445,0.04104,0.06406
2017,Berlin,male,"No, never",0.28723,153,215,0.22660,0.34785
2017,Berlin,male,"Yes, less frequently",0.08164,62,215,0.04496,0.11833
2017,Berlin,female,"No, never",0.30805,194,243,0.24988,0.36622
2017,Berlin,female,"Yes, less frequently",0.10020,49,243,0.06237,0.13803
2017,Brandenburg,male,"No, never",0.28223,166,212,0.22150,0.34296
2017,Brandenburg,male,"Yes, less frequently",0.09043,46,212,0.05173,0.12913
2017,Brandenburg,female,"No, never",0.24141,182,224,0.18525,0.29758
2017,Brandenburg,female,"Yes, every 2 weeks",0.06412,42,224,0.03197,0.09627
2017,Mecklenburg-Western Pomerania,male,"No, never",0.30998,82,82,0.20926,0.41069
2017,Mecklenburg-Western Pomerania,female,"No, never",0.26935,111,111,0.18645,0.35225
2017,Saxony,male,"No, never",0.29652,288,464,0.25492,0.33813
2017,Saxony,male,"Yes, every 2 weeks",0.06481,43,464,0.04239,0.08724
2017,Saxony,male,"Yes, every 3-4 weeks",0.03099,36,464,0.01520,0.04677
2017,Saxony,male,"Yes, less frequently",0.10241,97,464,0.07479,0.13003
2017,Saxony,female,"No, never",0.30364,322,439,0.26057,0.34670
2017,Saxony,female,"Yes, every 2 weeks",0.05054,70,439,0.03003,0.07106
2017,Saxony,female,"Yes, less frequently",0.05136,47,439,0.03069,0.07203
2017,Saxony-Anhalt,male,"No, never",0.29500,140,185,0.22910,0.36089
2017,Saxony-Anhalt,male,"Yes, less frequently",0.07271,45,185,0.03519,0.11023
2017,Saxony-Anhalt,female,"No, never",0.26863,184,220,0.20993,0.32734
2017,Saxony-Anhalt,female,"Yes, less frequently",0.04915,36,220,0.02052,0.07778
2017,Thuringa,male,"No, never",0.31991,171,221,0.25828,0.38155
2017,Thuringa,male,"Yes, less frequently",0.08889,50,221,0.05128,0.12649
2017,Thuringa,female,"No, never",0.30126,207,245,0.24369,0.35883
2017,Thuringa,female,"Yes, less frequently",0.05695,38,245,0.02787,0.08603
2019,Schleswig-Holstein,male,"No, never",0.33279,175,305,0.27982,0.38576
2019,Schleswig-Holstein,male,"Yes, every week",0.03713,42,305,0.01587,0.05838
2019,Schleswig-Holstein,male,"Yes, every 2 weeks",0.04848,35,305,0.02434,0.07262
2019,Schleswig-Holstein,male,"Yes, less frequently",0.10687,53,305,0.07214,0.14160
2019,Schleswig-Holstein,female,"No, never",0.29408,198,237,0.23595,0.35221
2019,Schleswig-Holstein,female,"Yes, every 2 weeks",0.04926,39,237,0.02165,0.07687
2019,Hamburg,male,"No, never",0.32089,91,134,0.24155,0.40023
2019,Hamburg,male,"Yes, less frequently",0.12154,43,134,0.06601,0.17707
2019,Hamburg,female,"No, never",0.26709,113,113,0.18515,0.34903
2019,Lower Saxony,male,"No, never",0.30620,465,803,0.27430,0.33810
2019,Lower Saxony,male,"Yes, every week",0.03273,64,803,0.02042,0.04505
2019,Lower Saxony,male,"Yes, every 2 weeks",0.05433,77,803,0.03865,0.07002
2019,Lower Saxony,male,"Yes, every 3-4 weeks",0.03035,46,803,0.01847,0.04222
2019,Lower Saxony,male,"Yes, less frequently",0.09125,151,803,0.07132,0.11118
2019,Lower Saxony,female,"No, never",0.30850,533,834,0.27713,0.33987
2019,Lower Saxony,female,"Yes, every week",0.03254,66,834,0.02049,0.04459
2019,Lower Saxony,female,"Yes, every 2 weeks",0.05772,89,834,0.04188,0.07355
2019,Lower Saxony,female,"Yes, every 3-4 weeks",0.03002,46,834,0.01843,0.04161
2019,Lower Saxony,female,"Yes, less frequently",0.04919,100,834,0.03451,0.06388
2019,Bremen,male,"No, never",0.25864,35,35,0.11145,0.40583
2019,Bremen,female,"No, never",0.25141,45,45,0.12322,0.37960
2019,North Rhine-Westphalia,male,"No, never",0.31465,966,1728,0.29274,0.33655
2019,North Rhine-Westphalia,male,"Yes, every week",0.03715,140,1728,0.02823,0.04608
2019,North Rhine-Westphalia,male,"Yes, every 2 weeks",0.04519,147,1728,0.03539,0.05498
2019,North Rhine-Westphalia,male,"Yes, every 3-4 weeks",0.03261,112,1728,0.02423,0.04099
2019,North Rhine-Westphalia,male,"Yes, less frequently",0.10097,363,1728,0.08676,0.11518
2019,North Rhine-Westphalia,female,"No, never",0.30913,1126,1733,0.28737,0.33090
2019,North Rhine-Westphalia,female,"Yes, every week",0.04390,134,1733,0.03425,0.05355
2019,North Rhine-Westphalia,female,"Yes, every 2 weeks",0.04453,182,1733,0.03481,0.05424
2019,North Rhine-Westphalia,female,"Yes, every 3-4 weeks",0.02070,85,1733,0.01399,0.02740
2019,North Rhine-Westphalia,female,"Yes, less frequently",0.05070,206,1733,0.04036,0.06103
2019,Hesse,male,"No, never",0.30415,337,625,0.26805,0.34024
2019,Hesse,male,"Yes, every week",0.05116,65,625,0.03388,0.06845
2019,Hesse,male,"Yes, every 2 weeks",0.04830,53,625,0.03148,0.06512
2019,Hesse,male,"Yes, every 3-4 weeks",0.03690,51,625,0.02211,0.05170
2019,Hesse,male,"Yes, less frequently",0.10918,119,625,0.08471,0.13365
2019,Hesse,female,"No, never",0.31758,346,551,0.27868,0.35649
2019,Hesse,female,"Yes, every week",0.03261,37,551,0.01776,0.04745
2019,Hesse,female,"Yes, every 2 weeks",0.05032,60,551,0.03205,0.06859
2019,Hesse,female,"Yes, every 3-4 weeks",0.02031,45,551,0.00852,0.03210
2019,Hesse,female,"Yes, less frequently",0.05248,63,551,0.03384,0.07111
2019,"Rhineland-Palatinate, Saarland",male,"No, never",0.34580,286,416,0.30003,0.39156
2019,"Rhineland-Palatinate, Saarland",male,"Yes, every 2 weeks",0.06234,47,416,0.03908,0.08560
2019,"Rhineland-Palatinate, Saarland",male,"Yes, less frequently",0.07628,83,416,0.05074,0.10181
2019,"Rhineland-Palatinate, Saarland",female,"No, never",0.32453,318,436,0.28053,0.36853
2019,"Rhineland-Palatinate, Saarland",female,"Yes, every 2 weeks",0.04620,51,436,0.02647,0.06592
2019,"Rhineland-Palatinate, Saarland",female,"Yes, less frequently",0.05259,67,436,0.03162,0.07357
2019,Baden-Wuerttemberg,male,"No, never",0.34884,589,974,0.31890,0.37879
2019,Baden-Wuerttemberg,male,"Yes, every week",0.02940,68,974,0.01878,0.04001
2019,Baden-Wuerttemberg,male,"Yes, every 2 weeks",0.04216,66,974,0.02953,0.05478
2019,Baden-Wuerttemberg,male,"Yes, every 3-4 weeks",0.03775,82,974,0.02578,0.04973
2019,Baden-Wuerttemberg,male,"Yes, less frequently",0.08385,169,974,0.06644,0.10127
2019,Baden-Wuerttemberg,female,"No, never",0.30804,619,932,0.27838,0.33770
2019,Baden-Wuerttemberg,female,"Yes, every week",0.02000,41,932,0.01101,0.02900
2019,Baden-Wuerttemberg,female,"Yes, every 2 weeks",0.05389,88,932,0.03938,0.06839
