year,age_gr,pgisced97,plb0219_v1,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2013,30-45 y.,First Stage of Tertiary Education,"Yes, less frequently",0.006974018572342465,101,14310,0.006944749106701874,0.007003288037983057
2013,30-45 y.,Second Stage of Tertiary Education,"No, never",0.05354615579325646,907,14310,0.053466977377731206,0.05362533420878171
2013,30-45 y.,Second Stage of Tertiary Education,"Yes, every week",0.008633234316783301,177,14310,0.008600695865345656,0.008665772768220946
2013,30-45 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.009172883431542246,146,14310,0.009139352561891217,0.009206414301193275
2013,30-45 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.010320797209089318,117,14310,0.01028525071422516,0.010356343703953478
2013,30-45 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.02709505088877531,418,14310,0.027037946021026407,0.027152155756524212
2013,46-65 y.,Lower Secondary Level,"No, never",0.017654437596004526,212,14310,0.017608119358466852,0.0177007558335422
2013,46-65 y.,Lower Secondary Level,"Yes, every 2 weeks",0.0031129947676534933,35,14310,0.003093401579860825,0.0031325879554461615
2013,46-65 y.,Upper Secondary Level,"No, never",0.17080602846854362,2011,14310,0.17067366363933736,0.17093839329774987
2013,46-65 y.,Upper Secondary Level,"Yes, every week",0.011354627812608778,127,14310,0.011317362938467466,0.01139189268675009
2013,46-65 y.,Upper Secondary Level,"Yes, every 2 weeks",0.024466396563138478,318,14310,0.024412059137295404,0.024520733988981552
2013,46-65 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.012372956698571583,148,14310,0.012334076706165934,0.012411836690977233
2013,46-65 y.,Upper Secondary Level,"Yes, less frequently",0.04961268544897679,555,14310,0.04953631248926446,0.04968905840868912
2013,46-65 y.,Post-secondary Non-tertiary Level,"No, never",0.01987580828282691,316,14310,0.0198267179595486,0.019924898606105218
2013,46-65 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.004070972253476067,52,14310,0.004048576988526893,0.004093367518425242
2013,46-65 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.004537463501388755,70,14310,0.004513825433765267,0.004561101569012244
2013,46-65 y.,First Stage of Tertiary Education,"No, never",0.023057383177052762,340,14310,0.02300459550933898,0.023110170844766544
2013,46-65 y.,First Stage of Tertiary Education,"Yes, every week",0.0023724863499270227,40,14310,0.0023553752074107377,0.0023895974924433077
2013,46-65 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.0037693717512114018,47,14310,0.0037478187690830086,0.003790924733339795
2013,46-65 y.,First Stage of Tertiary Education,"Yes, less frequently",0.014945785520209826,161,14310,0.014903109650772576,0.014988461389647077
2013,46-65 y.,Second Stage of Tertiary Education,"No, never",0.06224018363436373,1000,14310,0.062155211959155465,0.062325155309572
2013,46-65 y.,Second Stage of Tertiary Education,"Yes, every week",0.015562146884000124,238,14310,0.015518613558345561,0.015605680209654686
2013,46-65 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.010406510694324682,146,14310,0.010370818444810562,0.010442202943838802
2013,46-65 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.0070910948594712225,116,14310,0.007061582475769387,0.007120607243173058
2013,46-65 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.03057315457667594,449,14310,0.030512603679095144,0.03063370547425674
2013,66 and older,Upper Secondary Level,"No, never",0.008059047027533824,76,14310,0.008027600138103151,0.008090493916964496
2013,66 and older,Second Stage of Tertiary Education,"No, never",0.004925988580698725,62,14310,0.004901364085824109,0.004950613075573341
2015,17-29 y.,Lower Secondary Level,"No, never",0.02038824947487447,332,14126,0.020341455112298696,0.020435043837450245
2015,17-29 y.,Lower Secondary Level,"Yes, every week",0.003178976553509123,33,14126,0.0031603372864802705,0.0031976158205379757
2015,17-29 y.,Lower Secondary Level,"Yes, every 2 weeks",0.0033485373351735672,43,14126,0.0033294090604615834,0.003367665609885551
2015,17-29 y.,Lower Secondary Level,"Yes, less frequently",0.0025268821358281476,33,14126,0.002510258743072363,0.002543505528583932
2015,17-29 y.,Upper Secondary Level,"No, never",0.0547498891126387,657,14126,0.0546745636923173,0.0548252145329601
2015,17-29 y.,Upper Secondary Level,"Yes, every week",0.004975201705001991,59,14126,0.004951904765501816,0.004998498644502167
2015,17-29 y.,Upper Secondary Level,"Yes, every 2 weeks",0.009811424893960391,123,14126,0.009778788544807232,0.00984406124311355
2015,17-29 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.003573248593418624,39,14126,0.0035534911440191583,0.0035930060428180895
2015,17-29 y.,Upper Secondary Level,"Yes, less frequently",0.011677490192299895,121,14126,0.011641918815718143,0.011713061568881647
2015,17-29 y.,Post-secondary Non-tertiary Level,"No, never",0.009373646349860194,112,14126,0.009341739362950451,0.009405553336769937
2015,17-29 y.,First Stage of Tertiary Education,"No, never",0.004019552637205193,34,14126,0.003998602308576407,0.004040502965833979
2015,17-29 y.,Second Stage of Tertiary Education,"No, never",0.015387359968136111,159,14126,0.01534660398878655,0.015428115947485672
2015,17-29 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.005249228040233137,43,14126,0.005225301415631307,0.005273154664834967
2015,30-45 y.,Primary Level,"No, never",0.0037356568938076754,44,14126,0.00371545708042087,0.0037558567071944806
2015,30-45 y.,Lower Secondary Level,"No, never",0.017212432490442034,257,14126,0.01716936718565462,0.017255497795229446
2015,30-45 y.,Lower Secondary Level,"Yes, every 2 weeks",0.0022853975641205313,44,14126,0.002269586517557724,0.0023012086106833384
2015,30-45 y.,Lower Secondary Level,"Yes, less frequently",0.002881041547028834,40,14126,0.0028632945522823012,0.002898788541775367
2015,30-45 y.,Upper Secondary Level,"No, never",0.08869212713449222,1612,14126,0.08859799201681992,0.08878626225216452
2015,30-45 y.,Upper Secondary Level,"Yes, every week",0.007391296580586747,137,14126,0.007362935294075277,0.0074196578670982175
2015,30-45 y.,Upper Secondary Level,"Yes, every 2 weeks",0.017815087685843056,294,14126,0.017771288384328062,0.01785888698735805
2015,30-45 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.008950966727408544,142,14126,0.008919780767532033,0.008982152687285055
2015,30-45 y.,Upper Secondary Level,"Yes, less frequently",0.023931115291316862,366,14126,0.02388050972642901,0.023981720856204716
2015,30-45 y.,Post-secondary Non-tertiary Level,"No, never",0.027432402993799895,455,14126,0.027378319044448242,0.027486486943151547
2015,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every week",0.0018824975689832883,38,14126,0.0018681448354858888,0.001896850302480688
2015,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.004296495387971939,69,14126,0.004274838364554296,0.004318152411389583
2015,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.0031920206565006284,41,14126,0.003173343310132689,0.003210698002868568
2015,30-45 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.008916932366443857,113,14126,0.008885805217929376,0.008948059514958338
2015,30-45 y.,First Stage of Tertiary Education,"No, never",0.011489294488547906,205,14126,0.011454007553143639,0.011524581423952173
2015,30-45 y.,First Stage of Tertiary Education,"Yes, less frequently",0.0065941470914669354,90,14126,0.006567348050923825,0.006620946132010046
2015,30-45 y.,Second Stage of Tertiary Education,"No, never",0.05619190776333666,912,14126,0.056115655048570516,0.0562681604781028
2015,30-45 y.,Second Stage of Tertiary Education,"Yes, every week",0.011023125485394365,159,14126,0.010988553683378553,0.011057697287410177
2015,30-45 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.009927543552444372,141,14126,0.009894716569980288,0.009960370534908456
2015,30-45 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.00987660859341698,122,14126,0.009843865089245814,0.009909352097588147
2015,30-45 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.026224305755194233,386,14126,0.0261713932848221,0.026277218225566366
2015,46-65 y.,Primary Level,"No, never",0.002145929316297012,42,14126,0.0021306072337978345,0.0021612513987961895
2015,46-65 y.,Lower Secondary Level,"No, never",0.019718188521952448,250,14126,0.019672153796979248,0.019764223246925647
2015,46-65 y.,Lower Secondary Level,"Yes, every 2 weeks",0.002786692836041792,39,14126,0.002769238024807353,0.002804147647276231
2015,46-65 y.,Lower Secondary Level,"Yes, less frequently",0.0020811505873507496,34,14126,0.002066061049484158,0.002096240125217341
2015,46-65 y.,Upper Secondary Level,"No, never",0.15964538551496074,1963,14126,0.1595241063905491,0.1597666646393724
2015,46-65 y.,Upper Secondary Level,"Yes, every week",0.010625104257610202,147,14126,0.010591155521014427,0.010659052994205977
2015,46-65 y.,Upper Secondary Level,"Yes, every 2 weeks",0.027376854396104478,348,14126,0.027322823689583338,0.02743088510262562
2015,46-65 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.011476633095531274,135,14126,0.011441365383018594,0.011511900808043953
2015,46-65 y.,Upper Secondary Level,"Yes, less frequently",0.042440689159910144,469,14126,0.042373939258471334,0.042507439061348955
2015,46-65 y.,Post-secondary Non-tertiary Level,"No, never",0.023594379029979025,377,14126,0.0235441220966289,0.02364463596332915
2015,46-65 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.00360694590704526,53,14126,0.0035870958511672463,0.0036267959629232736
2015,46-65 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.005563508843738727,95,14126,0.005538880257030315,0.00558813743044714
2015,46-65 y.,First Stage of Tertiary Education,"No, never",0.02521350307151054,311,14126,0.025161593443086536,0.025265412699934542
2015,46-65 y.,First Stage of Tertiary Education,"Yes, every week",0.002849067712550794,41,14126,0.0028314191877879483,0.0028667162373136393
2015,46-65 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.004262703038982416,49,14126,0.0042411309849250435,0.004284275093039788
2015,46-65 y.,First Stage of Tertiary Education,"Yes, less frequently",0.013964785609763391,157,14126,0.013925931235224372,0.01400363998430241
2015,46-65 y.,Second Stage of Tertiary Education,"No, never",0.06182237372918959,982,14126,0.061742630843571164,0.06190211661480802
2015,46-65 y.,Second Stage of Tertiary Education,"Yes, every week",0.014608369938897922,226,14126,0.014568643294129907,0.014648096583665938
2015,46-65 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.01009799818022463,155,14126,0.010064893429762304,0.010131102930686958
2015,46-65 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.009828850041563602,141,14126,0.00979618501151412,0.009861515071613083
2015,46-65 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.029217992175610722,462,14126,0.029162227058723515,0.02927375729249793
2015,66 and older,Upper Secondary Level,"No, never",0.012105464397491193,111,14126,0.012069254892122058,0.012141673902860327
2015,66 and older,Upper Secondary Level,"Yes, less frequently",0.003203890944334298,31,14126,0.0031851790135303966,0.003222602875138199
2015,66 and older,Second Stage of Tertiary Education,"No, never",0.0035614490826720306,53,14126,0.003541724164788109,0.0035811740005559523
2017,17-29 y.,Pre-primary Level,"No, never",0.001525832739498207,35,15642,0.0015132946201021633,0.0015383708588942507
2017,17-29 y.,Lower Secondary Level,"No, never",0.019834320100462353,321,15642,0.01978953135223431,0.019879108848690395
2017,17-29 y.,Lower Secondary Level,"Yes, every 2 weeks",0.0026758918480342436,40,15642,0.0026592973944446247,0.0026924863016238626
2017,17-29 y.,Lower Secondary Level,"Yes, less frequently",0.0025878941422931814,37,15642,0.002571574107088514,0.002604214177497849
2017,17-29 y.,Upper Secondary Level,"No, never",0.054655244656466546,780,15642,0.05458222806578247,0.05472826124715062
2017,17-29 y.,Upper Secondary Level,"Yes, every week",0.00527040809877621,87,15642,0.005247149413543601,0.0052936667840088195
2017,17-29 y.,Upper Secondary Level,"Yes, every 2 weeks",0.008256138016984018,126,15642,0.00822707111455704,0.008285204919410996
2017,17-29 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.004522899264714589,60,15642,0.0045013449303989836,0.004544453599030195
2017,17-29 y.,Upper Secondary Level,"Yes, less frequently",0.00949841644554235,129,15642,0.009467258866143457,0.009529574024941244
2017,17-29 y.,Post-secondary Non-tertiary Level,"No, never",0.011381504065820142,152,15642,0.011347429940640509,0.011415578190999774
2017,17-29 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.0029584797297456463,34,15642,0.002941033505874913,0.0029759259536163794
2017,17-29 y.,First Stage of Tertiary Education,"No, never",0.003805042456291612,34,15642,0.003785265363874164,0.0038248195487090597
2017,17-29 y.,Second Stage of Tertiary Education,"No, never",0.020014244081676447,249,15642,0.019969256774570992,0.020059231388781903
2017,17-29 y.,Second Stage of Tertiary Education,"Yes, every week",0.0037261619009957953,32,15642,0.0037065901021546602,0.0037457336998369304
2017,17-29 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.0043900090679587144,44,15642,0.0043687723278801145,0.004411245808037314
2017,30-45 y.,Primary Level,"No, never",0.004107609744701561,62,15642,0.004087064500170855,0.004128154989232267
2017,30-45 y.,Lower Secondary Level,"No, never",0.019123420078314364,287,15642,0.019079425365702174,0.019167414790926554
2017,30-45 y.,Lower Secondary Level,"Yes, every 2 weeks",0.002217259937917328,47,15642,0.0022021508997404583,0.002232368976094198
2017,30-45 y.,Lower Secondary Level,"Yes, less frequently",0.0025384287058601586,31,15642,0.0025222649943135917,0.0025545924174067256
2017,30-45 y.,Upper Secondary Level,"No, never",0.08694133036948953,1547,15642,0.08685082527983505,0.08703183545914402
2017,30-45 y.,Upper Secondary Level,"Yes, every week",0.00802575638433691,136,15642,0.007997094568288324,0.008054418200385495
2017,30-45 y.,Upper Secondary Level,"Yes, every 2 weeks",0.015269295211737534,269,15642,0.01522990586704102,0.015308684556434048
2017,30-45 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.007692922778002182,140,15642,0.0076648568600776725,0.007720988695926692
2017,30-45 y.,Upper Secondary Level,"Yes, less frequently",0.019876473390456617,284,15642,0.019831638037524954,0.01992130874338828
2017,30-45 y.,Post-secondary Non-tertiary Level,"No, never",0.026721253257601798,483,15642,0.026669449942666235,0.02677305657253736
2017,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every week",0.0022933451544191754,39,15642,0.0022779796555316306,0.00230871065330672
2017,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.004859215561815397,84,15642,0.004836877994955547,0.004881553128675248
2017,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.002277316074197318,52,15642,0.002262004244190319,0.002292627904204317
2017,30-45 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.007086928944066699,95,15642,0.007059982890231933,0.0071138749979014655
2017,30-45 y.,First Stage of Tertiary Education,"No, never",0.012723467332459729,188,15642,0.012687464831841433,0.012759469833078024
2017,30-45 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.0019493707517783615,31,15642,0.0019352019204871417,0.0019635395830695816
2017,30-45 y.,First Stage of Tertiary Education,"Yes, less frequently",0.005114546808621759,73,15642,0.005091632822844731,0.005137460794398787
2017,30-45 y.,Second Stage of Tertiary Education,"No, never",0.06707753095433737,1088,15642,0.0669971743029436,0.06715788760573115
2017,30-45 y.,Second Stage of Tertiary Education,"Yes, every week",0.007999218259211236,132,15642,0.007970603486509143,0.00802783303191333
2017,30-45 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.009893230451356837,152,15642,0.009861438250199073,0.0099250226525146
2017,30-45 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.009504768071991949,140,15642,0.009473600176672453,0.009535935967311445
2017,30-45 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.02263428556020652,325,15642,0.022586508165354752,0.02268206295505829
2017,46-65 y.,Primary Level,"No, never",0.0024676053983593536,46,15642,0.0024516682036023153,0.002483542593116392
2017,46-65 y.,Lower Secondary Level,"No, never",0.02278051828211389,322,15642,0.022732590384543776,0.022828446179684006
2017,46-65 y.,Lower Secondary Level,"Yes, every 2 weeks",0.0023150884690508423,40,15642,0.002299650469712559,0.0023305264683891255
2017,46-65 y.,Lower Secondary Level,"Yes, less frequently",0.0017239719508759372,34,15642,0.0017106459162035542,0.00173729798554832
2017,46-65 y.,Upper Secondary Level,"No, never",0.1565546628356116,2327,15642,0.15643793565539738,0.1566713900158258
2017,46-65 y.,Upper Secondary Level,"Yes, every week",0.012122608090278403,186,15642,0.012087455277935125,0.01215776090262168
2017,46-65 y.,Upper Secondary Level,"Yes, every 2 weeks",0.026010509561693654,376,15642,0.025959381175434455,0.026061637947952854
2017,46-65 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.013770042230641938,203,15642,0.01373260814312905,0.013807476318154824
2017,46-65 y.,Upper Secondary Level,"Yes, less frequently",0.03713284486698115,474,15642,0.037072105142472486,0.03719358459148982
2017,46-65 y.,Post-secondary Non-tertiary Level,"No, never",0.026420594384886205,457,15642,0.026369075375817223,0.026472113393955186
2017,46-65 y.,Post-secondary Non-tertiary Level,"Yes, every week",0.0030651815209021024,46,15642,0.0030474244224993406,0.0030829386193048642
2017,46-65 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.0036293884376803563,67,15642,0.003610071525728028,0.0036487053496326847
2017,46-65 y.,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.0021211440117756787,48,15642,0.0021063653704914793,0.002135922653059878
2017,46-65 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.003952717032589873,81,15642,0.003932561310570676,0.00397287275460907
2017,46-65 y.,First Stage of Tertiary Education,"No, never",0.023982647458608376,363,15642,0.023933501495402628,0.024031793421814125
2017,46-65 y.,First Stage of Tertiary Education,"Yes, every week",0.0019091567666839246,34,15642,0.0018951345604226854,0.0019231789729451639
2017,46-65 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.003913202755149735,54,15642,0.003893147634125119,0.00393325787617435
2017,46-65 y.,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.0035629379672666855,50,15642,0.003543798070687485,0.0035820778638458862
2017,46-65 y.,First Stage of Tertiary Education,"Yes, less frequently",0.010637628339525142,137,15642,0.010604674151087535,0.01067058252796275
2017,46-65 y.,Second Stage of Tertiary Education,"No, never",0.06652446241644913,1188,15642,0.06644441401242998,0.06660451082046828
2017,46-65 y.,Second Stage of Tertiary Education,"Yes, every week",0.012481785085443462,238,15642,0.012446121793587898,0.012517448377299026
2017,46-65 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.009543044095195498,175,15642,0.00951181410927751,0.009574274081113486
2017,46-65 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.01029350002806056,194,15642,0.010261077620087908,0.01032592243603321
2017,46-65 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.026109109517158512,440,15642,0.02605788690740205,0.026160332126914973
2017,66 and older,Upper Secondary Level,"No, never",0.011275144473339915,131,15642,0.011241228108086187,0.011309060838593643
2017,66 and older,Second Stage of Tertiary Education,"No, never",0.0046710436255377515,86,15642,0.0046491407668556,0.004692946484219903
2019,17-29 y.,Pre-primary Level,"No, never",0.001389283643265232,38,15738,0.0013775019991974786,0.0014010652873329853
2019,17-29 y.,Lower Secondary Level,"No, never",0.01822794561068892,301,15738,0.018185631373042164,0.018270259848335673
2019,17-29 y.,Lower Secondary Level,"Yes, every 2 weeks",0.002358707040149764,41,15738,0.002343363112722243,0.0023740509675772847
2019,17-29 y.,Upper Secondary Level,"No, never",0.05251115972203027,742,15738,0.05244060514664902,0.05258171429741152
2019,17-29 y.,Upper Secondary Level,"Yes, every week",0.004404308593956016,64,15738,0.004383362999023302,0.004425254188888731
2019,17-29 y.,Upper Secondary Level,"Yes, every 2 weeks",0.007750035073648912,101,15738,0.007722297101618138,0.007777773045679687
2019,17-29 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.004308271579803893,52,15738,0.004287554606258044,0.0043289885533497425
2019,17-29 y.,Upper Secondary Level,"Yes, less frequently",0.009442656032156247,108,15738,0.009412064641373041,0.009473247422939453
2019,17-29 y.,Post-secondary Non-tertiary Level,"No, never",0.012587161208297639,137,15738,0.012551897692635702,0.012622424723959576
2019,17-29 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.003022271513713384,37,15738,0.0030049086325412795,0.0030396343948854883
2019,17-29 y.,First Stage of Tertiary Education,"No, never",0.0022544978489374362,35,15738,0.002239495919176011,0.0022694997786988614
2019,17-29 y.,Second Stage of Tertiary Education,"No, never",0.020347290267105654,226,15738,0.020302632018383792,0.020391948515827516
2019,17-29 y.,Second Stage of Tertiary Education,"Yes, every week",0.002973576766668656,32,15738,0.0029563539080180302,0.0029907996253192817
2019,17-29 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.0027003239911918497,35,15738,0.0026839092854307653,0.002716738696952934
2019,17-29 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.0035852190848718463,50,15738,0.0035663134939572694,0.003604124675786423
2019,30-45 y.,Primary Level,"No, never",0.005302335999571341,52,15738,0.005279364386252454,0.005325307612890227
2019,30-45 y.,Lower Secondary Level,"No, never",0.01646842208212532,219,15738,0.01642816591016407,0.01650867825408657
2019,30-45 y.,Lower Secondary Level,"Yes, every 2 weeks",0.0036670218532132595,50,15738,0.0036479025822749303,0.0036861411241515887
2019,30-45 y.,Lower Secondary Level,"Yes, less frequently",0.0022791604885803746,37,15738,0.002264076913088293,0.002294244064072456
2019,30-45 y.,Upper Secondary Level,"No, never",0.08428442422017186,1259,15738,0.08419654902782372,0.08437229941252
2019,30-45 y.,Upper Secondary Level,"Yes, every week",0.007396101517808747,118,15738,0.007368999492538071,0.007423203543079422
2019,30-45 y.,Upper Secondary Level,"Yes, every 2 weeks",0.01595071448305131,233,15738,0.015911085692179902,0.015990343273922715
2019,30-45 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.006679922631678183,111,15738,0.006654156889968642,0.006705688373387725
2019,30-45 y.,Upper Secondary Level,"Yes, less frequently",0.015333680215658322,230,15738,0.015294813300857114,0.015372547130459529
2019,30-45 y.,Post-secondary Non-tertiary Level,"No, never",0.029331330327474932,445,15738,0.02927795829859793,0.029384702356351933
2019,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.0046353933212576436,72,15738,0.004613907759252961,0.004656878883262326
2019,30-45 y.,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.002156185084796402,41,15738,0.0021415131756364124,0.0021708569939563912
2019,30-45 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.005229570339133938,73,15738,0.005206756059324984,0.005252384618942892
2019,30-45 y.,First Stage of Tertiary Education,"No, never",0.014943952170092123,198,15738,0.014905574771647731,0.014982329568536514
2019,30-45 y.,First Stage of Tertiary Education,"Yes, less frequently",0.0052345552160837855,73,15738,0.005211730122658268,0.0052573803095093035
2019,30-45 y.,Second Stage of Tertiary Education,"No, never",0.06683684104187894,957,15738,0.0667578461378521,0.06691583594590578
2019,30-45 y.,Second Stage of Tertiary Education,"Yes, every week",0.010839459963923404,149,15738,0.010806707080448133,0.010872212847398675
2019,30-45 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.010970786469034278,147,15738,0.01093783796001006,0.011003734978058496
2019,30-45 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.007824594925168212,127,15738,0.00779672489195934,0.007852464958377084
2019,30-45 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.02837653574738225,380,15738,0.028324013777000553,0.02842905771776395
2019,46-65 y.,Primary Level,"No, never",0.0029157712063815257,44,15738,0.002898716078869403,0.0029328263338936483
2019,46-65 y.,Lower Secondary Level,"No, never",0.021028052305703357,288,15738,0.020982668911464327,0.021073435699942387
2019,46-65 y.,Lower Secondary Level,"Yes, every 2 weeks",0.003239140486649623,45,15738,0.003221167398430831,0.0032571135748684153
2019,46-65 y.,Lower Secondary Level,"Yes, less frequently",0.002698500630506067,46,15738,0.0026820914525948767,0.0027149098084172573
2019,46-65 y.,Upper Secondary Level,"No, never",0.16008886226044367,2325,15738,0.15997287519648856,0.16020484932439877
2019,46-65 y.,Upper Secondary Level,"Yes, every week",0.01298904099831138,208,15738,0.012953226253834665,0.013024855742788095
2019,46-65 y.,Upper Secondary Level,"Yes, every 2 weeks",0.02153920169231791,353,15738,0.021493282013415622,0.021585121371220196
2019,46-65 y.,Upper Secondary Level,"Yes, every 3-4 weeks",0.016291085996184607,215,15738,0.01625104354568945,0.016331128446679763
2019,46-65 y.,Upper Secondary Level,"Yes, less frequently",0.03218328990004057,483,15738,0.032127465495077064,0.03223911430500407
2019,46-65 y.,Post-secondary Non-tertiary Level,"No, never",0.0298815052583317,511,15738,0.029827650267857796,0.029935360248805602
2019,46-65 y.,Post-secondary Non-tertiary Level,"Yes, every week",0.0022942659158642943,48,15738,0.0022791325533166604,0.0023093992784119282
2019,46-65 y.,Post-secondary Non-tertiary Level,"Yes, every 2 weeks",0.004935494894011506,80,15738,0.004913328079014468,0.004957661709008543
2019,46-65 y.,Post-secondary Non-tertiary Level,"Yes, every 3-4 weeks",0.002194550666750693,51,15738,0.002179749087064958,0.0022093522464364276
2019,46-65 y.,Post-secondary Non-tertiary Level,"Yes, less frequently",0.004488015460279682,110,15738,0.004466872648464537,0.004509158272094828
2019,46-65 y.,First Stage of Tertiary Education,"No, never",0.023717820025603083,424,15738,0.023669687639529622,0.023765952411676543
2019,46-65 y.,First Stage of Tertiary Education,"Yes, every week",0.0036554576679297098,56,15738,0.0036363684569305373,0.0036745468789288823
2019,46-65 y.,First Stage of Tertiary Education,"Yes, every 2 weeks",0.004713185269064697,57,15738,0.004691521016655388,0.004734849521474006
2019,46-65 y.,First Stage of Tertiary Education,"Yes, every 3-4 weeks",0.0021383309432319864,47,15738,0.0021237197744935696,0.002152942111970403
2019,46-65 y.,First Stage of Tertiary Education,"Yes, less frequently",0.010127514837442618,159,15738,0.010095844448556122,0.010159185226329113
2019,46-65 y.,Second Stage of Tertiary Education,"No, never",0.06561841574894854,1373,15738,0.06554009310647622,0.06569673839142086
2019,46-65 y.,Second Stage of Tertiary Education,"Yes, every week",0.011974980294194118,289,15738,0.011940574332562365,0.012009386255825871
2019,46-65 y.,Second Stage of Tertiary Education,"Yes, every 2 weeks",0.00846673510600605,244,15738,0.008437753399339765,0.008495716812672336
2019,46-65 y.,Second Stage of Tertiary Education,"Yes, every 3-4 weeks",0.008774168146165254,227,15738,0.008744669532372065,0.008803666759958443
2019,46-65 y.,Second Stage of Tertiary Education,"Yes, less frequently",0.02757028320799406,634,15738,0.027518491283308313,0.027622075132679808
2019,66 and older,Upper Secondary Level,"No, never",0.010738532874034064,173,15738,0.01070593116644169,0.010771134581626438
2019,66 and older,Upper Secondary Level,"Yes, less frequently",0.0026494037596363354,42,15738,0.0026331441421002634,0.0026656633771724074
2019,66 and older,First Stage of Tertiary Education,"No, never",0.003040679877751638,40,15738,0.00302326435982086,0.003058095395682416
2019,66 and older,Second Stage of Tertiary Education,"No, never",0.00494515758574172,129,15738,0.0049229691900372855,0.004967345981446155
2019,66 and older,Second Stage of Tertiary Education,"Yes, less frequently",0.0034988609099092325,67,15738,0.003480183589691334,0.003517538230127131
2021,17-29 y.,Primary Level,"No, never",0.002093519467680773,57,9321,0.002077292774774389,0.002109746160587157
2021,17-29 y.,Lower Secondary Level,"No, never",0.01571483682892297,202,9321,0.015670683647569957,0.015758990010275985
2021,17-29 y.,Lower Secondary Level,"Yes, every 2 weeks",0.0020200545918800136,32,9321,0.0020041145648313865,0.0020359946189286407
2021,17-29 y.,Upper Secondary Level,"No, never",0.056182148530188984,430,9321,0.056100398135289845,0.056263898925088124
2021,17-29 y.,Upper Secondary Level,"Yes, every week",0.005068953727968369,44,9321,0.005043742021122873,0.005094165434813865
