year,pgisced97,regtyp,plb0219_v1,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2015,Post-secondary Non-tertiary Level,Urban regions,"Yes, every week",0.0032680023990726446,53,14473,0.003249407639808351,0.0032865971583369382
2015,Post-secondary Non-tertiary Level,Urban regions,"Yes, every 2 weeks",0.0076816912829208665,109,14473,0.007653245748105239,0.007710136817736494
2015,Post-secondary Non-tertiary Level,Urban regions,"Yes, every 3-4 weeks",0.0044125255876564864,55,14473,0.004390931070042931,0.0044341201052700415
2015,Post-secondary Non-tertiary Level,Urban regions,"Yes, less frequently",0.015048474970930438,182,14473,0.015008809387167059,0.015088140554693817
2015,Post-secondary Non-tertiary Level,Rural regions,"No, never",0.016101046365333566,277,14473,0.016060038942504552,0.01614205378816258
2015,Post-secondary Non-tertiary Level,Rural regions,"Yes, every 2 weeks",0.0023761720118983184,40,14473,0.002360309114270187,0.0023920349095264497
2015,Post-secondary Non-tertiary Level,Rural regions,"Yes, less frequently",0.0017138721213182623,42,14473,0.001700395627949969,0.0017273486146865554
2015,First Stage of Tertiary Education,Urban regions,"No, never",0.02519327904414955,336,14473,0.025142221281215075,0.025244336807084027
2015,First Stage of Tertiary Education,Urban regions,"Yes, every week",0.0026361275394607003,31,14473,0.0026194216269730926,0.002652833451948308
2015,First Stage of Tertiary Education,Urban regions,"Yes, every 2 weeks",0.003644885772947509,42,14473,0.003625251753580495,0.003664519792314523
2015,First Stage of Tertiary Education,Urban regions,"Yes, less frequently",0.015205407771956272,169,14473,0.015165539075168894,0.01524527646874365
2015,First Stage of Tertiary Education,Rural regions,"No, never",0.015416210857767919,227,14473,0.015376071045404503,0.015456350670131335
2015,First Stage of Tertiary Education,Rural regions,"Yes, every 2 weeks",0.0020856579920707683,36,14473,0.0020707942433149636,0.002100521740826573
2015,First Stage of Tertiary Education,Rural regions,"Yes, less frequently",0.006292714248402321,90,14473,0.006266950537390259,0.0063184779594143824
2015,Second Stage of Tertiary Education,Urban regions,"No, never",0.10141361158599395,1551,14473,0.10131525844838427,0.10151196472360363
2015,Second Stage of Tertiary Education,Urban regions,"Yes, every week",0.020587813460683103,298,14473,0.020541548942813393,0.020634077978552812
2015,Second Stage of Tertiary Education,Urban regions,"Yes, every 2 weeks",0.01848770185882676,234,14473,0.018443813482533974,0.018531590235119542
2015,Second Stage of Tertiary Education,Urban regions,"Yes, every 3-4 weeks",0.01631786709116032,200,14473,0.016276589032495202,0.016359145149825435
2015,Second Stage of Tertiary Education,Urban regions,"Yes, less frequently",0.045487790995223105,670,14473,0.0454199021621205,0.04555567982832571
2015,Second Stage of Tertiary Education,Rural regions,"No, never",0.0311947025445545,555,14473,0.03113806311724911,0.031251341971859886
2015,Second Stage of Tertiary Education,Rural regions,"Yes, every week",0.006717367371832328,118,14473,0.006690754230041506,0.00674398051362315
2015,Second Stage of Tertiary Education,Rural regions,"Yes, every 2 weeks",0.005508061848603335,93,14473,0.00548394835067491,0.00553217534653176
2015,Second Stage of Tertiary Education,Rural regions,"Yes, every 3-4 weeks",0.005151638119198976,91,14473,0.005128313675453801,0.005174962562944151
2015,Second Stage of Tertiary Education,Rural regions,"Yes, less frequently",0.014924123029112127,250,14473,0.014884619178625616,0.014963626879598638
2017,Primary Level,Urban regions,"No, never",0.005737050250813169,91,15919,0.005713135407467071,0.005760965094159268
2017,Primary Level,Rural regions,"No, never",0.0019725750574129623,41,15919,0.00195852556637032,0.0019866245484556045
2017,Lower Secondary Level,Urban regions,"No, never",0.04238468999803047,605,15919,0.04232089705604417,0.04244848294001676
2017,Lower Secondary Level,Urban regions,"Yes, every week",0.003032892264684095,48,15919,0.0030154805519983134,0.0030503039773698767
2017,Lower Secondary Level,Urban regions,"Yes, every 2 weeks",0.00491976005214329,78,15919,0.004897604958125868,0.004941915146160712
2017,Lower Secondary Level,Urban regions,"Yes, every 3-4 weeks",0.003010328159281967,36,15919,0.002992981141024424,0.00302767517753951
2017,Lower Secondary Level,Urban regions,"Yes, less frequently",0.004217878933904112,59,15919,0.00419735777881595,0.004238400088992273
2017,Lower Secondary Level,Rural regions,"No, never",0.019702976367345852,341,15919,0.019658969814988613,0.01974698291970309
2017,Lower Secondary Level,Rural regions,"Yes, every 2 weeks",0.0025482259605824663,52,15919,0.0025322621154185427,0.00256418980574639
2017,Lower Secondary Level,Rural regions,"Yes, less frequently",0.0029210640425840323,46,15919,0.0029039753870516057,0.002938152698116459
2017,Upper Secondary Level,Urban regions,"No, never",0.1889110333918174,2852,15919,0.18878708654181203,0.18903498024182275
2017,Upper Secondary Level,Urban regions,"Yes, every week",0.015827659253859542,239,15919,0.015788139292702674,0.01586717921501641
2017,Upper Secondary Level,Urban regions,"Yes, every 2 weeks",0.029952596098917567,440,15919,0.029898621888311355,0.030006570309523778
2017,Upper Secondary Level,Urban regions,"Yes, every 3-4 weeks",0.015850521938119557,225,15919,0.01581097390379768,0.015890069972441433
2017,Upper Secondary Level,Urban regions,"Yes, less frequently",0.041981207389787376,537,15919,0.04191770543974972,0.04204470933982503
2017,Upper Secondary Level,Rural regions,"No, never",0.11175299406063569,1933,15919,0.11165323116520605,0.11185275695606532
2017,Upper Secondary Level,Rural regions,"Yes, every week",0.01081586957664576,185,15919,0.010783117271138138,0.01084862188215338
2017,Upper Secondary Level,Rural regions,"Yes, every 2 weeks",0.01864630892121872,337,15919,0.01860347559477988,0.01868914224765756
2017,Upper Secondary Level,Rural regions,"Yes, every 3-4 weeks",0.009821562308554821,182,15919,0.009790336074842303,0.00985278854226734
2017,Upper Secondary Level,Rural regions,"Yes, less frequently",0.024402681974255575,371,15919,0.024353824989095857,0.024451538959415292
2017,Post-secondary Non-tertiary Level,Urban regions,"No, never",0.04742712263551275,780,15919,0.04735981953375168,0.04749442573727382
2017,Post-secondary Non-tertiary Level,Urban regions,"Yes, every week",0.005122606280735886,75,15919,0.0051000013669234776,0.005145211194548294
2017,Post-secondary Non-tertiary Level,Urban regions,"Yes, every 2 weeks",0.0088120891136507,136,15919,0.00878249604348966,0.00884168218381174
2017,Post-secondary Non-tertiary Level,Urban regions,"Yes, every 3-4 weeks",0.0044443316839464,87,15919,0.004423269248281224,0.004465394119611575
2017,Post-secondary Non-tertiary Level,Urban regions,"Yes, less frequently",0.01108404950506471,152,15919,0.011050898133226504,0.011117200876902914
2017,Post-secondary Non-tertiary Level,Rural regions,"No, never",0.015864510253213508,320,15919,0.015824945053068782,0.015904075453358233
2017,Post-secondary Non-tertiary Level,Rural regions,"Yes, every 2 weeks",0.002335403439801065,50,15919,0.0023201191302919637,0.0023506877493101666
2017,Post-secondary Non-tertiary Level,Rural regions,"Yes, less frequently",0.0025196140673350324,51,15919,0.002503739869814013,0.002535488264856052
2017,First Stage of Tertiary Education,Urban regions,"No, never",0.027578638142100424,362,15919,0.027526783667414463,0.027630492616786385
2017,First Stage of Tertiary Education,Urban regions,"Yes, every week",0.0026669167984949087,33,15919,0.002650586375593546,0.0026832472213962713
2017,First Stage of Tertiary Education,Urban regions,"Yes, every 2 weeks",0.003189157320495273,41,15919,0.0031713040849959038,0.003207010555994642
2017,First Stage of Tertiary Education,Urban regions,"Yes, every 3-4 weeks",0.002385587655531061,35,15919,0.002370140389282081,0.002401034921780041
2017,First Stage of Tertiary Education,Urban regions,"Yes, less frequently",0.00937705720979896,133,15919,0.009346538929383452,0.00940757549021447
2017,First Stage of Tertiary Education,Rural regions,"No, never",0.014324089204266251,244,15919,0.014286464493915303,0.0143617139146172
2017,First Stage of Tertiary Education,Rural regions,"Yes, every 2 weeks",0.003043762466478034,50,15919,0.0030263196740972394,0.0030612052588588285
2017,First Stage of Tertiary Education,Rural regions,"Yes, less frequently",0.006560228508079205,89,15919,0.006534666036633496,0.006585790979524914
2017,Second Stage of Tertiary Education,Urban regions,"No, never",0.11578049165027758,1910,15919,0.11567917744869327,0.11588180585186189
2017,Second Stage of Tertiary Education,Urban regions,"Yes, every week",0.018099216146222587,301,15919,0.018057004112930257,0.018141428179514918
2017,Second Stage of Tertiary Education,Urban regions,"Yes, every 2 weeks",0.01712415990659142,257,15919,0.0170830802738173,0.01716523953936554
2017,Second Stage of Tertiary Education,Urban regions,"Yes, every 3-4 weeks",0.017758504261945283,266,15919,0.017716684176485552,0.017800324347405014
2017,Second Stage of Tertiary Education,Urban regions,"Yes, less frequently",0.04132679169710105,622,15919,0.04126376511935338,0.04138981827484872
2017,Second Stage of Tertiary Education,Rural regions,"No, never",0.03802440069371049,701,15919,0.03796384070265091,0.038084960684770075
2017,Second Stage of Tertiary Education,Rural regions,"Yes, every week",0.0058612702785021875,108,15919,0.005837099426666103,0.005885441130338272
2017,Second Stage of Tertiary Education,Rural regions,"Yes, every 2 weeks",0.005337227843534277,111,15919,0.0053141567389085285,0.005360298948160026
2017,Second Stage of Tertiary Education,Rural regions,"Yes, every 3-4 weeks",0.0034215821696863746,96,15919,0.003403091961063832,0.0034400723783089174
2017,Second Stage of Tertiary Education,Rural regions,"Yes, less frequently",0.012121315067330097,211,15919,0.01208666538456502,0.012155964750095173
2019,Primary Level,Urban regions,"No, never",0.007960858342273086,87,15781,0.007932866790447921,0.007988849894098251
2019,Primary Level,Rural regions,"No, never",0.0022448705864609917,34,15781,0.002229963586050667,0.0022597775868713164
2019,Lower Secondary Level,Urban regions,"No, never",0.0381374191879988,517,15781,0.038077091762898474,0.03819774661309913
2019,Lower Secondary Level,Urban regions,"Yes, every week",0.0024824936595093487,42,15781,0.002466819402588035,0.0024981679164306626
2019,Lower Secondary Level,Urban regions,"Yes, every 2 weeks",0.0065308088099200155,83,15781,0.0065054374754408275,0.0065561801443992035
2019,Lower Secondary Level,Urban regions,"Yes, less frequently",0.005264813542052988,72,15781,0.005242019157977949,0.005287607926128026
2019,Lower Secondary Level,Rural regions,"No, never",0.01845834139459672,308,15781,0.018415944570089222,0.018500738219104217
2019,Lower Secondary Level,Rural regions,"Yes, every week",0.0016078826143997396,33,15781,0.0015952625850352638,0.0016205026437642153
2019,Lower Secondary Level,Rural regions,"Yes, every 2 weeks",0.0027114570970803126,54,15781,0.0026950778321539856,0.0027278363620066395
2019,Lower Secondary Level,Rural regions,"Yes, less frequently",0.0014903111017264662,37,15781,0.0014781605154360318,0.0015024616880169007
2019,Upper Secondary Level,Urban regions,"No, never",0.19451253788348083,2711,15781,0.19438786103479722,0.19463721473216444
2019,Upper Secondary Level,Urban regions,"Yes, every week",0.014533772179482974,220,15781,0.014496076404972968,0.01457146795399298
2019,Upper Secondary Level,Urban regions,"Yes, every 2 weeks",0.02538808329682783,372,15781,0.025338536744474227,0.02543762984918143
2019,Upper Secondary Level,Urban regions,"Yes, every 3-4 weeks",0.016017177214814136,217,15781,0.015977634236833512,0.01605672019279476
2019,Upper Secondary Level,Urban regions,"Yes, less frequently",0.03358363168062272,496,15781,0.03352688655109403,0.03364037681015141
2019,Upper Secondary Level,Rural regions,"No, never",0.1068446364427376,1722,15781,0.10674733428029078,0.10694193860518443
2019,Upper Secondary Level,Rural regions,"Yes, every week",0.009853848046236641,165,15781,0.0098227355249713,0.009884960567501983
2019,Upper Secondary Level,Rural regions,"Yes, every 2 weeks",0.019129466888829806,303,15781,0.019086320952180165,0.019172612825479447
2019,Upper Secondary Level,Rural regions,"Yes, every 3-4 weeks",0.010692120439677122,155,15781,0.010659725268495257,0.010724515610858987
2019,Upper Secondary Level,Rural regions,"Yes, less frequently",0.024610121541704128,347,15781,0.024561320552463854,0.024658922530944403
2019,Post-secondary Non-tertiary Level,Urban regions,"No, never",0.05329803988803613,759,15781,0.053227286884479454,0.053368792891592805
2019,Post-secondary Non-tertiary Level,Urban regions,"Yes, every week",0.0037872766358357005,67,15781,0.003767929255000286,0.003806624016671115
2019,Post-secondary Non-tertiary Level,Urban regions,"Yes, every 2 weeks",0.01015213634528215,140,15781,0.010120561184550677,0.010183711506013621
2019,Post-secondary Non-tertiary Level,Urban regions,"Yes, every 3-4 weeks",0.004307517453472578,76,15781,0.004286889375655473,0.0043281455312896835
2019,Post-secondary Non-tertiary Level,Urban regions,"Yes, less frequently",0.009128942215278775,159,15781,0.00909898500107684,0.00915889942948071
2019,Post-secondary Non-tertiary Level,Rural regions,"No, never",0.017819509721552107,326,15781,0.01777783946722842,0.017861179975875795
2019,Post-secondary Non-tertiary Level,Rural regions,"Yes, every 2 weeks",0.0021689413034641737,47,15781,0.0021542880172505732,0.002183594589677774
2019,Post-secondary Non-tertiary Level,Rural regions,"Yes, less frequently",0.0031893942873354,49,15781,0.003171634283506117,0.0032071542911646833
2019,First Stage of Tertiary Education,Urban regions,"No, never",0.0283902299796838,404,15781,0.028337916571379577,0.02844254338798802
2019,First Stage of Tertiary Education,Urban regions,"Yes, every week",0.003074140378335567,41,15781,0.0030567032123179636,0.00309157754435317
2019,First Stage of Tertiary Education,Urban regions,"Yes, every 2 weeks",0.004555507761228191,52,15781,0.004534296839395849,0.004576718683060533
2019,First Stage of Tertiary Education,Urban regions,"Yes, every 3-4 weeks",0.0015492297315966427,38,15781,0.0015368416555203751,0.0015616178076729103
2019,First Stage of Tertiary Education,Urban regions,"Yes, less frequently",0.009655405749709897,147,15781,0.009624605016416946,0.009686206483002849
2019,First Stage of Tertiary Education,Rural regions,"No, never",0.014804880932528908,285,15781,0.014766840433170919,0.014842921431886896
2019,First Stage of Tertiary Education,Rural regions,"Yes, every week",0.00175282555846699,39,15781,0.001739649939782783,0.001766001177151197
2019,First Stage of Tertiary Education,Rural regions,"Yes, every 2 weeks",0.002533009361953324,41,15781,0.0025171768331164407,0.0025488418907902077
2019,First Stage of Tertiary Education,Rural regions,"Yes, every 3-4 weeks",0.0015169263548770926,31,15781,0.0015046679143052308,0.0015291847954489544
2019,First Stage of Tertiary Education,Rural regions,"Yes, less frequently",0.0062551108193794275,99,15781,0.006230277339421286,0.006279944299337569
2019,Second Stage of Tertiary Education,Urban regions,"No, never",0.11642168063940428,1908,15781,0.1163206572159491,0.11652270406285946
2019,Second Stage of Tertiary Education,Urban regions,"Yes, every week",0.020220258653500505,361,15781,0.020175924317835253,0.020264592989165758
2019,Second Stage of Tertiary Education,Urban regions,"Yes, every 2 weeks",0.016767438001850377,300,15781,0.01672699493278924,0.016807881070911513
2019,Second Stage of Tertiary Education,Urban regions,"Yes, every 3-4 weeks",0.014834387637733005,283,15781,0.01479630981937504,0.014872465456090968
2019,Second Stage of Tertiary Education,Urban regions,"Yes, less frequently",0.04944087797174089,850,15781,0.049372594549636814,0.049509161393844967
2019,Second Stage of Tertiary Education,Rural regions,"No, never",0.03647209930930398,706,15781,0.036413052674348904,0.036531145944259054
2019,Second Stage of Tertiary Education,Rural regions,"Yes, every week",0.005616606616967522,121,15781,0.005593067153539053,0.005640146080395991
2019,Second Stage of Tertiary Education,Rural regions,"Yes, every 2 weeks",0.005145477096963369,130,15781,0.00512294117977384,0.0051680130141528976
2019,Second Stage of Tertiary Education,Rural regions,"Yes, every 3-4 weeks",0.0035433169543929235,94,15781,0.0035246007905968867,0.0035620331181889604
2019,Second Stage of Tertiary Education,Rural regions,"Yes, less frequently",0.011544180689694119,253,15781,0.011510533963565621,0.011577827415822617
2021,Primary Level,Urban regions,"No, never",0.006892239390285228,210,9796,0.006863684041762985,0.006920794738807472
2021,Primary Level,Urban regions,"Yes, less frequently",0.0026684771856310074,33,9796,0.0026506714213123616,0.002686282949949653
2021,Primary Level,Rural regions,"No, never",0.0018641975981144498,53,9796,0.0018493091343100496,0.0018790860619188501
2021,Lower Secondary Level,Urban regions,"No, never",0.030767899220066418,341,9796,0.030708295698847813,0.030827502741285023
2021,Lower Secondary Level,Urban regions,"Yes, every week",0.004882710130254098,49,9796,0.004858651178136332,0.004906769082371863
2021,Lower Secondary Level,Urban regions,"Yes, every 2 weeks",0.003390668770669652,47,9796,0.0033706049213188673,0.003410732620020437
2021,Lower Secondary Level,Urban regions,"Yes, less frequently",0.004426540459317106,41,9796,0.004403627669311519,0.004449453249322693
2021,Lower Secondary Level,Rural regions,"No, never",0.01801707458112734,195,9796,0.017971165013048292,0.01806298414920639
2021,Lower Secondary Level,Rural regions,"Yes, every 2 weeks",0.00476140091235187,35,9796,0.00473764126001216,0.00478516056469158
2021,Upper Secondary Level,Urban regions,"No, never",0.18153286266961052,1513,9796,0.18139982110246253,0.18166590423675852
2021,Upper Secondary Level,Urban regions,"Yes, every week",0.013994713463425418,124,9796,0.013954169077441706,0.01403525784940913
2021,Upper Secondary Level,Urban regions,"Yes, every 2 weeks",0.026942562084557756,245,9796,0.026886676759025174,0.02699844741009034
2021,Upper Secondary Level,Urban regions,"Yes, every 3-4 weeks",0.012243133204411127,103,9796,0.012205177206275314,0.01228108920254694
2021,Upper Secondary Level,Urban regions,"Yes, less frequently",0.03487282713937823,282,9796,0.03480950654968829,0.034936147729068175
2021,Upper Secondary Level,Rural regions,"No, never",0.1078879916809916,941,9796,0.10778091242434738,0.10799507093763581
2021,Upper Secondary Level,Rural regions,"Yes, every week",0.008751279354226642,87,9796,0.008719132669263777,0.008783426039189506
2021,Upper Secondary Level,Rural regions,"Yes, every 2 weeks",0.018424745993354752,170,9796,0.018378329571799034,0.01847116241491047
2021,Upper Secondary Level,Rural regions,"Yes, every 3-4 weeks",0.011605468272351642,92,9796,0.011568502004852762,0.011642434539850522
2021,Upper Secondary Level,Rural regions,"Yes, less frequently",0.016828786615945772,169,9796,0.016784389978380325,0.01687318325351122
2021,Post-secondary Non-tertiary Level,Urban regions,"No, never",0.05930583303672544,518,9796,0.05922430968414183,0.059387356389309046
2021,Post-secondary Non-tertiary Level,Urban regions,"Yes, every week",0.002293448152309095,36,9796,0.0022769378518812076,0.0023099584527369824
2021,Post-secondary Non-tertiary Level,Urban regions,"Yes, every 2 weeks",0.011545126867495932,107,9796,0.011508255700899523,0.011581998034092341
2021,Post-secondary Non-tertiary Level,Urban regions,"Yes, every 3-4 weeks",0.006721383145108412,47,9796,0.0066931815307259305,0.006749584759490894
2021,Post-secondary Non-tertiary Level,Urban regions,"Yes, less frequently",0.012076718565430824,107,9796,0.012039018232673766,0.012114418898187882
2021,Post-secondary Non-tertiary Level,Rural regions,"No, never",0.02064444047315434,210,9796,0.020595363151285604,0.020693517795023073
2021,Post-secondary Non-tertiary Level,Rural regions,"Yes, less frequently",0.0024243745965586263,31,9796,0.0024074006872485294,0.002441348505868723
2021,First Stage of Tertiary Education,Urban regions,"No, never",0.02718263085296378,200,9796,0.02712650402451727,0.027238757681410288
2021,First Stage of Tertiary Education,Urban regions,"Yes, less frequently",0.008287308110386497,76,9796,0.008256017878687948,0.008318598342085046
2021,First Stage of Tertiary Education,Rural regions,"No, never",0.015508121854480804,137,9796,0.015465474237239102,0.015550769471722506
2021,First Stage of Tertiary Education,Rural regions,"Yes, less frequently",0.004284206563727429,45,9796,0.0042616635487524555,0.004306749578702402
2021,Second Stage of Tertiary Education,Urban regions,"No, never",0.1438977977526629,1500,9796,0.14377665456939426,0.14401894093593154
2021,Second Stage of Tertiary Education,Urban regions,"Yes, every week",0.020702204921541918,259,9796,0.02065306043629877,0.020751349406785066
2021,Second Stage of Tertiary Education,Urban regions,"Yes, every 2 weeks",0.020555132341019695,246,9796,0.02050615905598798,0.02060410562605141
2021,Second Stage of Tertiary Education,Urban regions,"Yes, every 3-4 weeks",0.015548646122983227,166,9796,0.015505943699756525,0.01559134854620993
2021,Second Stage of Tertiary Education,Urban regions,"Yes, less frequently",0.04774315030442443,527,9796,0.04766955642628266,0.0478167441825662
2021,Second Stage of Tertiary Education,Rural regions,"No, never",0.04131956285363878,457,9796,0.041250868049080264,0.0413882576581973
2021,Second Stage of Tertiary Education,Rural regions,"Yes, every week",0.007351331782607553,95,9796,0.007321847545529317,0.00738081601968579
2021,Second Stage of Tertiary Education,Rural regions,"Yes, every 2 weeks",0.006773239509906245,93,9796,0.006744930053955753,0.006801548965856738
2021,Second Stage of Tertiary Education,Rural regions,"Yes, every 3-4 weeks",0.0023379544542660607,47,9796,0.002321285097218634,0.0023546238113134874
2021,Second Stage of Tertiary Education,Rural regions,"Yes, less frequently",0.012741809012537403,162,9796,0.012703097510827696,0.01278052051424711
