year,ple0019,bula_h,migback,proportion,n,lower_confidence,upper_confidence
2015,Yes,Schleswig-Holstein,Direct migration background,0.004246284501061571,38036,0.0035927941732478022,0.00489977482887534
2015,Yes,Hesse,Indirect migration background,0.0031847133757961785,38036,0.00261847255778167,0.003750954193810687
2015,Yes,"Rhineland-Palatinate, Saarland",Indirect migration background,0.002653927813163482,38036,0.002136885428719514,0.0031709701976074495
2015,Yes,Hamburg,Direct migration background,0.002653927813163482,38036,0.002136885428719514,0.0031709701976074495
2015,Yes,Brandenburg,Direct migration background,0.002653927813163482,38036,0.002136885428719514,0.0031709701976074495
2015,Yes,Saxony,Direct migration background,0.0021231422505307855,38036,0.0016605624400750695,0.002585722060986502
2015,Yes,Schleswig-Holstein,Indirect migration background,0.0015923566878980893,38036,0.0011916442908163829,0.0019930690849797954
2015,Yes,Saxony,Indirect migration background,0.0015923566878980893,38036,0.0011916442908163829,0.0019930690849797954
2015,Yes,Berlin,Indirect migration background,0.0015923566878980893,38036,0.0011916442908163829,0.0019930690849797954
2015,Yes,Bremen,Direct migration background,0.0015923566878980893,38036,0.0011916442908163829,0.0019930690849797954
2015,Yes,Thuringa,Indirect migration background,0.0010615711252653928,38036,0.0007343038648914495,0.0013888383856393359
2015,Yes,Lower Saxony,Indirect migration background,0.0010615711252653928,38036,0.0007343038648914495,0.0013888383856393359
2015,Yes,Thuringa,Direct migration background,0.0010615711252653928,38036,0.0007343038648914495,0.0013888383856393359
2015,Yes,Mecklenburg-Western Pomerania,Direct migration background,0.0005307855626326964,38036,0.00029931119114776506,0.0007622599341176277
2015,Yes,Saxony-Anhalt,Direct migration background,0.0005307855626326964,38036,0.00029931119114776506,0.0007622599341176277
2015,No,North Rhine-Westphalia,No migration background,0.13966745843230405,38036,0.13618376891115813,0.14315114795344996
2015,No,Bavaria,No migration background,0.11984452602029799,38036,0.1165805463113583,0.12310850572923769
2015,No,Baden-Wuerttemberg,No migration background,0.08244439645864823,38036,0.07968028583947567,0.0852085070778208
2015,No,Lower Saxony,No migration background,0.07505938242280286,38036,0.07241138187227503,0.07770738297333069
2015,No,Saxony,No migration background,0.05679118980781689,38036,0.05446522542530557,0.05911715419032821
2015,No,North Rhine-Westphalia,Direct migration background,0.04811055927445476,38036,0.04595989753329732,0.0502612210156122
2015,No,Hesse,No migration background,0.04664219391060246,38036,0.04452297363442469,0.04876141418678023
2015,No,"Rhineland-Palatinate, Saarland",No migration background,0.04171885122003887,38036,0.03970942856227152,0.04372827387780622
2015,No,Brandenburg,No migration background,0.035068019866119626,38036,0.03321933611496696,0.03691670361727229
2015,No,Thuringa,No migration background,0.034549773267112935,38036,0.03271430788763264,0.03638523864659323
2015,No,Saxony-Anhalt,No migration background,0.03286547182034118,38036,0.031073744021009108,0.03465719961967324
2015,No,Bavaria,Direct migration background,0.02966961779313323,38036,0.027964421252966092,0.03137481433330037
2015,No,Berlin,No migration background,0.028935435111207084,38036,0.027250831551852706,0.030620038670561463
2015,No,Schleswig-Holstein,No migration background,0.026862448715180308,38036,0.025237578913503537,0.02848731851685708
2015,No,Baden-Wuerttemberg,Direct migration background,0.026344202116173613,38036,0.024734654222801484,0.027953750009545742
2015,No,Mecklenburg-Western Pomerania,No migration background,0.020729863960267762,38036,0.019297978981213954,0.02216174893932157
2015,No,Lower Saxony,Direct migration background,0.018311379831569854,38036,0.016963950286332734,0.019658809376806974
2015,No,North Rhine-Westphalia,Indirect migration background,0.01818181818181818,38036,0.01683907535055179,0.01952456101308457
2015,No,Hesse,Direct migration background,0.014985964154610235,38036,0.01376494576117976,0.016206982548040712
2015,No,"Rhineland-Palatinate, Saarland",Direct migration background,0.0136903476570935,38036,0.012522536736731892,0.014858158577455108
2015,No,Hamburg,No migration background,0.011876484560570071,38036,0.010787784558768056,0.012965184562372086
2015,No,Baden-Wuerttemberg,Indirect migration background,0.011617361261066723,38036,0.010540462311186837,0.01269426021094661
2015,No,Bavaria,Indirect migration background,0.010580868063053337,38036,0.009552592645583963,0.01160914348052271
2015,No,Schleswig-Holstein,Direct migration background,0.006132584754912546,38036,0.00534799134215028,0.006917178167674811
2015,No,Hesse,Indirect migration background,0.005787087022241417,38036,0.0050247827420270685,0.006549391302455765
2015,No,"Rhineland-Palatinate, Saarland",Indirect migration background,0.004621032174476355,38036,0.003939443480040754,0.005302620868911956
2015,No,Berlin,Direct migration background,0.0045778449578924634,38036,0.003899434017038227,0.0052562558987467
2015,No,Lower Saxony,Indirect migration background,0.004189160008637443,38036,0.003540061589797097,0.004838258427477789
2015,No,Hamburg,Direct migration background,0.0041459727920535525,38036,0.0035002149070141363,0.004791730677092969
2015,No,Bremen,No migration background,0.004102785575469661,38036,0.003460385888291774,0.004745185262647548
2015,No,Brandenburg,Direct migration background,0.003973223925717987,38036,0.003341007638716465,0.004605440212719509
2015,No,Saxony,Direct migration background,0.0027639818613690347,38036,0.002236357032509153,0.0032916066902289164
2015,No,Saxony-Anhalt,Direct migration background,0.0021161736126106673,38036,0.0016543519598625988,0.002577995265358736
2015,No,Bremen,Direct migration background,0.0021161736126106673,38036,0.0016543519598625988,0.002577995265358736
2015,No,Berlin,Indirect migration background,0.0018570503131073203,38036,0.0014243702754122766,0.002289730350802364
2015,No,Schleswig-Holstein,Indirect migration background,0.001813863096523429,38036,0.0013862345672365926,0.0022414916258102656
2015,No,Thuringa,Direct migration background,0.0015979270136039733,38036,0.0011965154692345136,0.001999338557973433
2015,No,Hamburg,Indirect migration background,0.0012956164975167351,38036,0.0009341106182553392,0.001657122376778131
2015,No,Saxony,Indirect migration background,0.0010796804145972792,38036,0.0007496365320588411,0.0014097242971357173
2015,No,Saxony-Anhalt,Indirect migration background,0.0007341826819261499,38036,0.00046197446188810603,0.0010063909019641937
2015,No,Mecklenburg-Western Pomerania,Direct migration background,0.0006909954653422587,38036,0.0004269089956098199,0.0009550819350746975
2015,No,Brandenburg,Indirect migration background,0.0005182465990066941,38036,0.00028952124030147544,0.0007469719577119127
2015,No,Mecklenburg-Western Pomerania,Indirect migration background,0.0005182465990066941,38036,0.00028952124030147544,0.0007469719577119127
2015,No,Thuringa,Indirect migration background,0.0004318721658389117,38036,0.00022306641328137511,0.0006406779183964483
2015,No,Bremen,Indirect migration background,0.0003886849492550205,38036,0.00019059013997560167,0.0005867797585344393
2017,Yes,North Rhine-Westphalia,No migration background,0.15932203389830507,45410,0.15595588692877885,0.1626881808678313
2017,Yes,Bavaria,No migration background,0.12300242130750605,45410,0.11998152131656958,0.12602332129844251
2017,Yes,Baden-Wuerttemberg,No migration background,0.0837772397094431,45410,0.0812289788595529,0.08632550055933332
2017,Yes,Lower Saxony,No migration background,0.07990314769975787,45410,0.07740924768956288,0.08239704770995286
2017,Yes,Hesse,No migration background,0.05569007263922518,45410,0.05358083025216891,0.05779931502628145
2017,Yes,Saxony,No migration background,0.054721549636803875,45410,0.052629656992511334,0.056813442281096416
2017,Yes,Berlin,No migration background,0.04406779661016949,45410,0.042180002900063455,0.045955590320275526
2017,Yes,North Rhine-Westphalia,Direct migration background,0.04261501210653753,45410,0.04075718653999321,0.04447283767308185
2017,Yes,"Rhineland-Palatinate, Saarland",No migration background,0.03777239709443099,45410,0.036018894150642126,0.039525900038219854
2017,Yes,Thuringa,No migration background,0.03583535108958838,45410,0.03412568320276878,0.03754501897640798
2017,Yes,Brandenburg,No migration background,0.02953995157384988,45410,0.027982645273852698,0.03109725787384706
2017,Yes,Saxony-Anhalt,No migration background,0.027602905569007265,45410,0.026096022523549284,0.029109788614465247
2017,Yes,Bavaria,Direct migration background,0.025181598062953996,45410,0.023740532222337622,0.02662266390357037
2017,Yes,Schleswig-Holstein,No migration background,0.022760290556900726,45410,0.021388556964114656,0.024132024149686796
2017,Yes,Baden-Wuerttemberg,Direct migration background,0.022760290556900726,45410,0.021388556964114656,0.024132024149686796
2017,Yes,Mecklenburg-Western Pomerania,No migration background,0.019854721549636804,45410,0.018571630584655743,0.021137812514617865
2017,Yes,North Rhine-Westphalia,Indirect migration background,0.017433414043583534,45410,0.01622961903477734,0.018637209052389726
2017,Yes,Lower Saxony,Direct migration background,0.01549636803874092,45410,0.014360301043779998,0.016632435033701844
2017,Yes,Hesse,Direct migration background,0.014527845036319613,45410,0.013427311962971037,0.01562837810966819
2017,Yes,Hamburg,No migration background,0.012106537530266344,45410,0.011100659431007295,0.013112415629525392
2017,Yes,"Rhineland-Palatinate, Saarland",Direct migration background,0.009685230024213076,45410,0.008784443421355504,0.010586016627070647
2017,Yes,Berlin,Direct migration background,0.009200968523002421,45410,0.008322775707986564,0.010079161338018278
2017,Yes,Bremen,No migration background,0.008716707021791767,45410,0.007861728040333969,0.009571686003249565
2017,Yes,Baden-Wuerttemberg,Indirect migration background,0.008232445520581114,45410,0.007401352373542167,0.009063538667620061
2017,Yes,Bavaria,Indirect migration background,0.00774818401937046,45410,0.006941708414465426,0.008554659624275493
2017,Yes,Schleswig-Holstein,Direct migration background,0.005811138014527845,45410,0.005112028259462304,0.006510247769593385
2017,Yes,Hamburg,Direct migration background,0.005326876513317191,45410,0.004657366885651994,0.005996386140982388
2017,Yes,Berlin,Indirect migration background,0.003389830508474576,45410,0.0028552267968486146,0.003924434220100538
2017,Yes,Hesse,Indirect migration background,0.0029055690072639223,45410,0.002410501910751141,0.0034006361037767037
2017,Yes,"Rhineland-Palatinate, Saarland",Indirect migration background,0.0029055690072639223,45410,0.002410501910751141,0.0034006361037767037
2017,Yes,Brandenburg,Direct migration background,0.002421307506053269,45410,0.001969265413382368,0.00287334959872417
2017,Yes,Schleswig-Holstein,Indirect migration background,0.0014527845036319612,45410,0.0011024642696549302,0.0018031047376089921
2017,Yes,Bremen,Direct migration background,0.0014527845036319612,45410,0.0011024642696549302,0.0018031047376089921
2017,Yes,Saxony,Direct migration background,0.0014527845036319612,45410,0.0011024642696549302,0.0018031047376089921
2017,Yes,Thuringa,Indirect migration background,0.0009685230024213075,45410,0.0006824183788577162,0.0012546276259848988
2017,Yes,Saxony-Anhalt,Direct migration background,0.0009685230024213075,45410,0.0006824183788577162,0.0012546276259848988
2017,Yes,Lower Saxony,Indirect migration background,0.0009685230024213075,45410,0.0006824183788577162,0.0012546276259848988
2017,Yes,Hamburg,Indirect migration background,0.0009685230024213075,45410,0.0006824183788577162,0.0012546276259848988
2017,Yes,Thuringa,Direct migration background,0.00048426150121065375,45410,0.0002819059555822796,0.0006866170468390279
2017,Yes,Mecklenburg-Western Pomerania,Indirect migration background,0.00048426150121065375,45410,0.0002819059555822796,0.0006866170468390279
2017,Yes,Mecklenburg-Western Pomerania,Direct migration background,0.00048426150121065375,45410,0.0002819059555822796,0.0006866170468390279
2017,No,North Rhine-Westphalia,No migration background,0.1409900343081196,45410,0.1377891230817376,0.1441909455345016
2017,No,Bavaria,No migration background,0.1172194085933671,45410,0.11426067085241953,0.12017814633431467
2017,No,Lower Saxony,No migration background,0.0789086750530959,45410,0.07642900417235685,0.08138834593383495
2017,No,Baden-Wuerttemberg,No migration background,0.07870446005554647,45410,0.07622772542480534,0.08118119468628761
2017,No,Saxony,No migration background,0.05893644829276262,45410,0.05677033195954326,0.06110256462598199
2017,No,North Rhine-Westphalia,Direct migration background,0.04745956543048521,45410,0.04550394795666878,0.04941518290430164
2017,No,Hesse,No migration background,0.046479333442248,45410,0.044543021512415557,0.04841564537208044
2017,No,"Rhineland-Palatinate, Saarland",No migration background,0.039495180526057834,45410,0.03770374102470826,0.041286620027407406
2017,No,Brandenburg,No migration background,0.034961607580460706,45410,0.03327214602743439,0.03665106913348702
2017,No,Thuringa,No migration background,0.03340957359908512,45410,0.031756709938452386,0.03506243725971785
2017,No,Saxony-Anhalt,No migration background,0.03271524260741709,45410,0.031079057011271113,0.03435142820356306
2017,No,Bavaria,Direct migration background,0.03222512661329848,45410,0.030600831986330776,0.033849421240266186
2017,No,Schleswig-Holstein,No migration background,0.02895768665250776,45410,0.02741534236251717,0.030500030942498348
2017,No,Berlin,No migration background,0.027814082666231008,45410,0.026301610629938372,0.029326554702523645
2017,No,Baden-Wuerttemberg,Direct migration background,0.024219898709361216,45410,0.02280592133429289,0.025633876084429543
2017,No,Mecklenburg-Western Pomerania,No migration background,0.020625714752491423,45410,0.01931846318129854,0.021932966323684307
2017,No,North Rhine-Westphalia,Indirect migration background,0.01866525077601699,45410,0.017420432878516648,0.019910068673517335
2017,No,Lower Saxony,Direct migration background,0.017889233785329195,45410,0.01667008579747042,0.01910838177318797
2017,No,Hesse,Direct migration background,0.014744322823068126,45410,0.013635742389709167,0.015852903256427086
2017,No,"Rhineland-Palatinate, Saarland",Direct migration background,0.014458421826498938,45410,0.013360482751734215,0.015556360901263661
2017,No,Hamburg,No migration background,0.012048684855415782,45410,0.011045183612279389,0.013052186098552175
2017,No,Baden-Wuerttemberg,Indirect migration background,0.010660022872079726,45410,0.009715457178955896,0.011604588565203557
2017,No,Bavaria,Indirect migration background,0.009393889887273322,45410,0.00850662447052019,0.010281155304026453
2017,No,Schleswig-Holstein,Direct migration background,0.005799705930403529,45410,0.0051012801675710965,0.0064981316932359616
2017,No,Hesse,Indirect migration background,0.005677176931873877,45410,0.0049861257100871,0.006368228153660653
2017,No,Berlin,Direct migration background,0.005677176931873877,45410,0.0049861257100871,0.006368228153660653
2017,No,Lower Saxony,Indirect migration background,0.0052279039372651525,45410,0.004564610168951138,0.005891197705579167
2017,No,Bremen,No migration background,0.005023688939715732,45410,0.004373412437268441,0.005673965442163024
2017,No,"Rhineland-Palatinate, Saarland",Indirect migration background,0.004043456951478517,45410,0.0034597741096018516,0.004627139793355182
2017,No,Brandenburg,Direct migration background,0.0038392419539290965,45410,0.0032704312288533164,0.004408052679004877
2017,No,Hamburg,Direct migration background,0.0037575559549093284,45410,0.0031948058703496827,0.004320306039468974
2017,No,Saxony,Direct migration background,0.0027773239666721125,45410,0.002293274591263785,0.00326137334208044
2017,No,Thuringa,Direct migration background,0.0027773239666721125,45410,0.002293274591263785,0.00326137334208044
2017,No,Bremen,Direct migration background,0.0026139519686325763,45410,0.0021443166326324758,0.0030835873046326768
2017,No,Berlin,Indirect migration background,0.0021238359745139684,45410,0.001700408405403578,0.0025472635436243588
2017,No,Saxony-Anhalt,Direct migration background,0.001960463976474432,45410,0.0015536146264632303,0.002367313326485634
2017,No,Hamburg,Indirect migration background,0.0016745629799052443,45410,0.0012984943292651554,0.002050631630545333
2017,No,Schleswig-Holstein,Indirect migration background,0.0015520339813755923,45410,0.0011899630563132148,0.0019141049064379698
2017,No,Saxony,Indirect migration background,0.0010619179872569842,45410,0.000762350212167958,0.0013614857623460105
2017,No,Brandenburg,Indirect migration background,0.0006943309916680281,45410,0.00045205366593626273,0.0009366083173997935
2017,No,Mecklenburg-Western Pomerania,Direct migration background,0.0006534879921581441,45410,0.0004184396584168178,0.0008885363258994703
2017,No,Saxony-Anhalt,Indirect migration background,0.0006126449926482601,45410,0.00038505577150488686,0.0008402342137916333
2017,No,Thuringa,Indirect migration background,0.0006126449926482601,45410,0.00038505577150488686,0.0008402342137916333
2017,No,Bremen,Indirect migration background,0.000490115994118608,45410,0.00028654152796364076,0.0006936904602735753
2017,No,Mecklenburg-Western Pomerania,Indirect migration background,0.00036758699558895604,45410,0.00019127553040012738,0.0005438984607777848
2019,Yes,North Rhine-Westphalia,No migration background,0.16645435244161358,42417,0.16290949831290405,0.1699992065703231
2019,Yes,Bavaria,No migration background,0.11422505307855627,42417,0.11119794116470817,0.11725216499240436
2019,Yes,Lower Saxony,No migration background,0.08747346072186836,42417,0.08478473189633569,0.09016218954740103
2019,Yes,Baden-Wuerttemberg,No migration background,0.08662420382165605,42417,0.08394731413678132,0.08930109350653077
2019,Yes,Hesse,No migration background,0.056900212314225054,42417,0.05469565261610593,0.05910477201234418
2019,Yes,Saxony,No migration background,0.05222929936305733,42417,0.050111938720597216,0.05434666000551744
2019,Yes,Berlin,No migration background,0.049681528662420385,42417,0.04761368282848766,0.05174937449635311
2019,Yes,North Rhine-Westphalia,Direct migration background,0.03821656050955414,42417,0.03639203246518008,0.0400410885539282
2019,Yes,Brandenburg,No migration background,0.03651804670912951,42417,0.03473295037199141,0.03830314304626761
2019,Yes,"Rhineland-Palatinate, Saarland",No migration background,0.033121019108280254,42417,0.031417982428091906,0.0348240557884686
2019,Yes,Saxony-Anhalt,No migration background,0.03227176220806794,42417,0.030589962998524827,0.03395356141761106
2019,Yes,Thuringa,No migration background,0.03184713375796178,42417,0.03017606915288988,0.033518198363033685
2019,Yes,Mecklenburg-Western Pomerania,No migration background,0.02505307855626327,42417,0.02356574925809783,0.02654040785442871
2019,Yes,Schleswig-Holstein,No migration background,0.0237791932059448,42417,0.02232922431541798,0.02522916209647162
2019,Yes,North Rhine-Westphalia,Indirect migration background,0.02335456475583864,42417,0.021917287847826792,0.024791841663850487
2019,Yes,Bavaria,Direct migration background,0.019532908704883226,42417,0.01821590781748211,0.020849909592284343
2019,Yes,Baden-Wuerttemberg,Direct migration background,0.018259023354564755,42417,0.016984865229584617,0.019533181479544894
2019,Yes,Hamburg,No migration background,0.014861995753715499,42417,0.013710471207572817,0.01601352029985818
2019,Yes,Lower Saxony,Direct migration background,0.009766454352441613,42417,0.008830567435143943,0.010702341269739284
2019,Yes,Bavaria,Indirect migration background,0.009341825902335456,42417,0.00842631421022581,0.010257337594445103
2019,Yes,Hesse,Direct migration background,0.009341825902335456,42417,0.00842631421022581,0.010257337594445103
2019,Yes,Berlin,Direct migration background,0.009341825902335456,42417,0.00842631421022581,0.010257337594445103
2019,Yes,Baden-Wuerttemberg,Indirect migration background,0.008492569002123142,42417,0.007619288777747155,0.00936584922649913
2019,Yes,"Rhineland-Palatinate, Saarland",Direct migration background,0.006369426751592357,42417,0.005612334600979791,0.007126518902204923
2019,Yes,Bremen,No migration background,0.0059447983014862,42417,0.005213221526006419,0.006676375076965981
2019,Yes,Hamburg,Direct migration background,0.005095541401273885,42417,0.0044179436553497264,0.005773139147198044
2019,Yes,Hesse,Indirect migration background,0.004246284501061571,42417,0.003627461270338565,0.004865107731784577
2019,Yes,Berlin,Indirect migration background,0.003821656050955414,42417,0.0032344636266082023,0.004408848475302625
2019,Yes,"Rhineland-Palatinate, Saarland",Indirect migration background,0.003397027600849257,42417,0.002843299296331359,0.003950755905367155
2019,Yes,Schleswig-Holstein,Direct migration background,0.0021231422505307855,42417,0.0016851018992204616,0.0025611826018411095
2019,Yes,Hamburg,Indirect migration background,0.0016985138004246285,42417,0.0013066352476427336,0.0020903923532065234
2019,Yes,Schleswig-Holstein,Indirect migration background,0.0016985138004246285,42417,0.0013066352476427336,0.0020903923532065234
2019,Yes,Saxony,Direct migration background,0.0012738853503184713,42417,0.0009344363989723147,0.0016133343016646279
2019,Yes,Thuringa,Indirect migration background,0.0012738853503184713,42417,0.0009344363989723147,0.0016133343016646279
2019,Yes,Lower Saxony,Indirect migration background,0.0012738853503184713,42417,0.0009344363989723147,0.0016133343016646279
2019,Yes,Bremen,Direct migration background,0.0012738853503184713,42417,0.0009344363989723147,0.0016133343016646279
2019,Yes,Brandenburg,Indirect migration background,0.0008492569002123143,42417,0.0005720390784641608,0.0011264747219604677
2019,Yes,Brandenburg,Direct migration background,0.0008492569002123143,42417,0.0005720390784641608,0.0011264747219604677
2019,Yes,Saxony-Anhalt,Direct migration background,0.0008492569002123143,42417,0.0005720390784641608,0.0011264747219604677
2019,Yes,Thuringa,Direct migration background,0.0004246284501061571,42417,0.00022856419914543452,0.0006206927010668797
2019,Yes,Saxony,Indirect migration background,0.0004246284501061571,42417,0.00022856419914543452,0.0006206927010668797
2019,Yes,Mecklenburg-Western Pomerania,Direct migration background,0.0004246284501061571,42417,0.00022856419914543452,0.0006206927010668797
2019,No,North Rhine-Westphalia,No migration background,0.1472828412494651,42417,0.14391024250014472,0.1506554399987855
2019,No,Bavaria,No migration background,0.11865639709028669,42417,0.11557885285753729,0.1217339413230361
2019,No,Baden-Wuerttemberg,No migration background,0.07864783910997004,42417,0.07608605620366435,0.08120962201627574
2019,No,Lower Saxony,No migration background,0.07642276422764227,42417,0.07389443236485976,0.07895109609042478
2019,No,Saxony,No migration background,0.06041934103551562,42417,0.05815187326331293,0.0626868088077183
2019,No,Hesse,No migration background,0.04959349593495935,42417,0.04752738727320084,0.051659604596717854
2019,No,North Rhine-Westphalia,Direct migration background,0.04300385109114249,42417,0.041073239690318564,0.04493446249196642
2019,No,"Rhineland-Palatinate, Saarland",No migration background,0.041891313649978605,42417,0.03998473170835934,0.04379789559159787
2019,No,Brandenburg,No migration background,0.0394522892597347,42417,0.037599689208467124,0.04130488931100228
2019,No,Thuringa,No migration background,0.03337612323491656,42417,0.03166676613111364,0.03508548033871948
2019,No,Saxony-Anhalt,No migration background,0.032349165596919124,42417,0.030665418049877397,0.034032913143960855
2019,No,Schleswig-Holstein,No migration background,0.030937098844672658,42417,0.02928930880617756,0.032584888883167754
2019,No,Berlin,No migration background,0.029653401797175866,42417,0.028039092300292976,0.03126771129405875
2019,No,Bavaria,Direct migration background,0.02644415917843389,42417,0.024917185990248624,0.027971132366619158
2019,No,Mecklenburg-Western Pomerania,No migration background,0.022421908429610612,42417,0.02101295021295284,0.023830866646268385
2019,No,Baden-Wuerttemberg,Direct migration background,0.02053915275994865,42417,0.019189348173781026,0.021888957346116275
2019,No,North Rhine-Westphalia,Indirect migration background,0.018057338468121523,42417,0.016790106761921456,0.01932457017432159
2019,No,Lower Saxony,Direct migration background,0.015190415062045357,42417,0.014026430955058046,0.01635439916903267
2019,No,Hamburg,No migration background,0.01446298673513051,42417,0.01332679517103389,0.015599178299227127
2019,No,"Rhineland-Palatinate, Saarland",Direct migration background,0.012623020967051776,42417,0.011560569141196398,0.013685472792907154
2019,No,Hesse,Direct migration background,0.01151048352588789,42417,0.010495359949548685,0.012525607102227096
2019,No,Bavaria,Indirect migration background,0.009542148053059477,42417,0.008616966059442479,0.010467330046676476
2019,No,Baden-Wuerttemberg,Indirect migration background,0.00915703893881044,42417,0.008250542626935092,0.010063535250685788
2019,No,Bremen,No migration background,0.005733846812152332,42417,0.005015291064767485,0.00645240255953718
2019,No,Berlin,Direct migration background,0.005562687205819427,42417,0.004854876507806482,0.006270497903832372
2019,No,Schleswig-Holstein,Direct migration background,0.005305947796320068,42417,0.004614574910103722,0.005997320682536414
2019,No,Lower Saxony,Indirect migration background,0.005134788189987163,42417,0.004454599375192763,0.005814977004781562
2019,No,Hesse,Indirect migration background,0.005006418485237484,42417,0.004334742515449642,0.005678094455025326
2019,No,Hamburg,Direct migration background,0.004150620453572957,42417,0.0035387782417399096,0.004762462665406004
2019,No,"Rhineland-Palatinate, Saarland",Indirect migration background,0.0038938810440735986,42417,0.003301187439979413,0.004486574648167784
2019,No,Brandenburg,Direct migration background,0.0032948224219084294,42417,0.002749459685267735,0.0038401851585491238
2019,No,Saxony,Direct migration background,0.002610183996576808,42417,0.0021246114519069955,0.0030957565412466203
2019,No,Berlin,Indirect migration background,0.0023962344886606763,42417,0.0019309379798862214,0.002861530997435131
2019,No,Bremen,Direct migration background,0.0023106546854942235,42417,0.0018537229865736207,0.0027675863844148266
2019,No,Thuringa,Direct migration background,0.002225074882327771,42417,0.0017766654853871044,0.002673484279268437
2019,No,Schleswig-Holstein,Indirect migration background,0.0018827556696619598,42417,0.001470208266004996,0.0022953030733189237
2019,No,Hamburg,Indirect migration background,0.0018399657680787335,42417,0.0014321246048207058,0.002247806931336761
2019,No,Saxony-Anhalt,Direct migration background,0.001668806161745828,42417,0.001280363997909914,0.002057248325581742
2019,No,Saxony,Indirect migration background,0.0014548566538296961,42417,0.001092129514390111,0.0018175837932692812
2019,No,Brandenburg,Indirect migration background,0.0009413778348309799,42417,0.0006495252345132303,0.0012332304351487296
2019,No,Mecklenburg-Western Pomerania,Direct migration background,0.0007274283269148481,42417,0.00047084810009763054,0.0009840085537320656
2019,No,Saxony-Anhalt,Indirect migration background,0.0006846384253316217,42417,0.0004357137131615923,0.0009335631375016511
2019,No,Bremen,Indirect migration background,0.0005990586221651691,42417,0.0003662009050099606,0.0008319163393203776
2019,No,Thuringa,Indirect migration background,0.0005134788189987163,42417,0.00029788523390400696,0.0007290724040934257
2019,No,Mecklenburg-Western Pomerania,Indirect migration background,0.0004278990158322636,42417,0.00023108147389380764,0.0006247165577707196
2021,Yes,North Rhine-Westphalia,No migration background,0.1569482288828338,27598,0.1526565956629137,0.1612398621027539
2021,Yes,Bavaria,No migration background,0.12098092643051771,27598,0.11713345974068963,0.12482839312034578
2021,Yes,Lower Saxony,No migration background,0.08446866485013624,27598,0.08118769917000597,0.0877496305302665
2021,Yes,Baden-Wuerttemberg,No migration background,0.06866485013623978,27598,0.06568127141217135,0.07164842886030821
2021,Yes,North Rhine-Westphalia,Direct migration background,0.04741144414168937,27598,0.044904113904571955,0.04991877437880679
2021,Yes,Hesse,No migration background,0.046866485013623976,27598,0.044372893403962416,0.04936007662328554
2021,Yes,"Rhineland-Palatinate, Saarland",No migration background,0.03923705722070845,27598,0.036946328811099736,0.041527785630317164
2021,Yes,Berlin,No migration background,0.03923705722070845,27598,0.036946328811099736,0.041527785630317164
2021,Yes,Saxony,No migration background,0.03433242506811989,27598,0.032184182435214356,0.03648066770102543
2021,Yes,Brandenburg,No migration background,0.03433242506811989,27598,0.032184182435214356,0.03648066770102543
2021,Yes,Bavaria,Direct migration background,0.03160762942779292,27598,0.029543490576167987,0.03367176827941785
2021,Yes,Thuringa,No migration background,0.02888283378746594,27598,0.026906897294006693,0.030858770280925187
2021,Yes,Schleswig-Holstein,No migration background,0.026158038147138966,27598,0.024274978431669873,0.02804109786260806
2021,Yes,Saxony-Anhalt,No migration background,0.026158038147138966,27598,0.024274978431669873,0.02804109786260806
2021,Yes,Baden-Wuerttemberg,Direct migration background,0.02452316076294278,27598,0.0226983662347896,0.026347955291095963
2021,Yes,Mecklenburg-Western Pomerania,No migration background,0.023433242506811988,27598,0.02164846358596408,0.025218021427659897
2021,Yes,North Rhine-Westphalia,Indirect migration background,0.01907356948228883,27598,0.017459762937776405,0.020687376026801253
2021,Yes,Berlin,Direct migration background,0.017983651226158037,27598,0.016415761332004133,0.01955154112031194
2021,Yes,Hesse,Direct migration background,0.017438692098092644,27598,0.015894312520062726,0.01898307167612256
2021,Yes,"Rhineland-Palatinate, Saarland",Direct migration background,0.014168937329700272,27598,0.012774538033084457,0.015563336626316086
2021,Yes,Lower Saxony,Direct migration background,0.013079019073569483,27598,0.011738583195520961,0.014419454951618005
2021,Yes,Hamburg,No migration background,0.012534059945504087,27598,0.011221484691339684,0.01384663519966849
2021,Yes,Bavaria,Indirect migration background,0.009264305177111716,27598,0.008133982091332155,0.010394628262891278
2021,Yes,Schleswig-Holstein,Direct migration background,0.009264305177111716,27598,0.008133982091332155,0.010394628262891278
2021,Yes,Baden-Wuerttemberg,Indirect migration background,0.008719346049046322,27598,0.00762247003796074,0.009816222060131904
2021,Yes,Bremen,No migration background,0.007084468664850136,27598,0.0060949430061290185,0.008073994323571254
2021,Yes,Hamburg,Direct migration background,0.006539509536784741,27598,0.005588543175199345,0.007490475898370138
2021,Yes,"Rhineland-Palatinate, Saarland",Indirect migration background,0.004359673024523161,27598,0.0035823608590183484,0.0051369851900279736
2021,Yes,Hesse,Indirect migration background,0.0038147138964577656,27598,0.003087405982345949,0.004542021810569582
2021,Yes,Saxony,Direct migration background,0.0032697547683923707,27598,0.0025962143295505283,0.003943295207234213
2021,Yes,Lower Saxony,Indirect migration background,0.0032697547683923707,27598,0.0025962143295505283,0.003943295207234213
2021,Yes,Berlin,Indirect migration background,0.0032697547683923707,27598,0.0025962143295505283,0.003943295207234213
2021,Yes,Thuringa,Direct migration background,0.0027247956403269754,27598,0.0021097720919009653,0.0033398191887529854
