year,age_gr,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,66 and older,FDP,0.02196,65,3336,0.01699,0.02693
2001,66 and older,PDS/Linke,0.02677,113,3336,0.02129,0.03224
2002,17-29 y.,Not leaning towards specific party,0.71982,2952,4049,0.70598,0.73365
2002,17-29 y.,SPD,0.10695,437,4049,0.09743,0.11647
2002,17-29 y.,CDU/CSU,0.07778,384,4049,0.06953,0.08603
2002,17-29 y.,FDP,0.01907,74,4049,0.01486,0.02329
2002,17-29 y.,Bündnis90/Grüne,0.03183,120,4049,0.02642,0.03723
2002,17-29 y.,PDS/Linke,0.01871,82,4049,0.01454,0.02289
2002,30-45 y.,Not leaning towards specific party,0.58506,4228,7402,0.57384,0.59629
2002,30-45 y.,SPD,0.17615,1336,7402,0.16747,0.18483
2002,30-45 y.,CDU/CSU,0.14029,1117,7402,0.13238,0.14820
2002,30-45 y.,FDP,0.01422,132,7402,0.01152,0.01692
2002,30-45 y.,Bündnis90/Grüne,0.04636,352,7402,0.04157,0.05115
2002,30-45 y.,PDS/Linke,0.01559,136,7402,0.01277,0.01841
2002,30-45 y.,Far right parties,0.00499,33,7402,0.00339,0.00660
2002,30-45 y.,Others,0.00426,32,7402,0.00277,0.00574
2002,30-45 y.,Party combinations,0.00498,36,7402,0.00338,0.00659
2002,46-65 y.,Not leaning towards specific party,0.50110,3745,7785,0.48999,0.51221
2002,46-65 y.,SPD,0.21709,1681,7785,0.20793,0.22625
2002,46-65 y.,CDU/CSU,0.19553,1641,7785,0.18672,0.20434
2002,46-65 y.,FDP,0.01866,196,7785,0.01566,0.02167
2002,46-65 y.,Bündnis90/Grüne,0.02473,253,7785,0.02128,0.02818
2002,46-65 y.,PDS/Linke,0.02135,196,7785,0.01814,0.02456
2002,46-65 y.,Others,0.00602,35,7785,0.00430,0.00774
2002,46-65 y.,Party combinations,0.00520,38,7785,0.00361,0.00680
2002,66 and older,Not leaning towards specific party,0.42130,1529,3525,0.40499,0.43760
2002,66 and older,SPD,0.22971,790,3525,0.21582,0.24360
2002,66 and older,CDU/CSU,0.27933,993,3525,0.26452,0.29415
2002,66 and older,FDP,0.02054,78,3525,0.01586,0.02523
2002,66 and older,PDS/Linke,0.03173,135,3525,0.02594,0.03752
2003,17-29 y.,Not leaning towards specific party,0.64426,2616,3905,0.62924,0.65927
2003,17-29 y.,SPD,0.10724,416,3905,0.09754,0.11695
2003,17-29 y.,CDU/CSU,0.13488,544,3905,0.12416,0.14559
2003,17-29 y.,FDP,0.02084,76,3905,0.01636,0.02532
2003,17-29 y.,Bündnis90/Grüne,0.05106,198,3905,0.04415,0.05796
2003,17-29 y.,PDS/Linke,0.01302,55,3905,0.00946,0.01658
2003,30-45 y.,Not leaning towards specific party,0.55846,3807,6841,0.54669,0.57023
2003,30-45 y.,SPD,0.15602,1086,6841,0.14742,0.16462
2003,30-45 y.,CDU/CSU,0.17284,1269,6841,0.16388,0.18180
2003,30-45 y.,FDP,0.01485,115,6841,0.01199,0.01772
2003,30-45 y.,Bündnis90/Grüne,0.06457,427,6841,0.05875,0.07040
2003,30-45 y.,PDS/Linke,0.00900,84,6841,0.00676,0.01124
2003,30-45 y.,Party combinations,0.00819,53,6841,0.00606,0.01033
2003,46-65 y.,Not leaning towards specific party,0.47603,3458,7513,0.46474,0.48732
2003,46-65 y.,SPD,0.21494,1583,7513,0.20565,0.22423
2003,46-65 y.,CDU/CSU,0.21622,1760,7513,0.20691,0.22553
2003,46-65 y.,FDP,0.02005,171,7513,0.01688,0.02322
2003,46-65 y.,Bündnis90/Grüne,0.03748,324,7513,0.03319,0.04178
2003,46-65 y.,PDS/Linke,0.01439,132,7513,0.01169,0.01708
2003,46-65 y.,Others,0.00421,34,7513,0.00275,0.00567
2003,46-65 y.,Party combinations,0.00759,51,7513,0.00563,0.00955
2003,66 and older,Not leaning towards specific party,0.41056,1529,3609,0.39450,0.42661
2003,66 and older,SPD,0.23076,803,3609,0.21701,0.24451
2003,66 and older,CDU/CSU,0.29417,1059,3609,0.27930,0.30904
2003,66 and older,FDP,0.01543,60,3609,0.01141,0.01945
2003,66 and older,Bündnis90/Grüne,0.01055,43,3609,0.00721,0.01388
2003,66 and older,PDS/Linke,0.02604,115,3609,0.02085,0.03124
2004,17-29 y.,Not leaning towards specific party,0.71281,2823,3882,0.69858,0.72705
2004,17-29 y.,SPD,0.09031,345,3882,0.08129,0.09933
2004,17-29 y.,CDU/CSU,0.11201,453,3882,0.10209,0.12193
2004,17-29 y.,FDP,0.01653,56,3882,0.01252,0.02055
2004,17-29 y.,Bündnis90/Grüne,0.03477,153,3882,0.02901,0.04053
2004,17-29 y.,PDS/Linke,0.01148,52,3882,0.00813,0.01483
2004,30-45 y.,Not leaning towards specific party,0.63302,4074,6434,0.62124,0.64480
2004,30-45 y.,SPD,0.12564,825,6434,0.11754,0.13374
2004,30-45 y.,CDU/CSU,0.14154,981,6434,0.13302,0.15006
2004,30-45 y.,FDP,0.01543,108,6434,0.01242,0.01844
2004,30-45 y.,Bündnis90/Grüne,0.05913,369,6434,0.05337,0.06490
2004,30-45 y.,PDS/Linke,0.01080,77,6434,0.00827,0.01332
2004,46-65 y.,Not leaning towards specific party,0.54536,3805,7321,0.53395,0.55677
2004,46-65 y.,SPD,0.17303,1258,7321,0.16436,0.18170
2004,46-65 y.,CDU/CSU,0.19879,1579,7321,0.18965,0.20794
2004,46-65 y.,FDP,0.01442,151,7321,0.01169,0.01715
2004,46-65 y.,Bündnis90/Grüne,0.03302,294,7321,0.02892,0.03711
2004,46-65 y.,PDS/Linke,0.01791,167,7321,0.01487,0.02095
2004,46-65 y.,Others,0.00455,35,7321,0.00301,0.00610
2004,46-65 y.,Party combinations,0.00509,32,7321,0.00346,0.00672
2004,66 and older,Not leaning towards specific party,0.48357,1825,3718,0.46751,0.49964
2004,66 and older,SPD,0.18177,652,3718,0.16938,0.19417
2004,66 and older,CDU/CSU,0.26858,998,3718,0.25433,0.28283
2004,66 and older,FDP,0.01744,67,3718,0.01323,0.02165
2004,66 and older,Bündnis90/Grüne,0.01190,54,3718,0.00841,0.01538
2004,66 and older,PDS/Linke,0.02595,122,3718,0.02084,0.03107
2005,17-29 y.,Not leaning towards specific party,0.71515,2701,3784,0.70076,0.72953
2005,17-29 y.,SPD,0.09468,363,3784,0.08535,0.10401
2005,17-29 y.,CDU/CSU,0.08796,377,3784,0.07894,0.09699
2005,17-29 y.,FDP,0.01807,64,3784,0.01383,0.02232
2005,17-29 y.,Bündnis90/Grüne,0.04708,175,3784,0.04033,0.05383
2005,17-29 y.,PDS/Linke,0.01097,57,3784,0.00765,0.01429
2005,17-29 y.,Far right parties,0.01548,47,3784,0.01155,0.01942
2005,30-45 y.,Not leaning towards specific party,0.60620,3674,6036,0.59388,0.61853
2005,30-45 y.,SPD,0.13989,839,6036,0.13114,0.14865
2005,30-45 y.,CDU/CSU,0.14154,895,6036,0.13274,0.15033
2005,30-45 y.,FDP,0.01379,100,6036,0.01085,0.01674
2005,30-45 y.,Bündnis90/Grüne,0.06174,362,6036,0.05567,0.06781
2005,30-45 y.,PDS/Linke,0.01257,84,6036,0.00976,0.01539
2005,30-45 y.,Far right parties,0.00914,51,6036,0.00674,0.01155
2005,30-45 y.,Party combinations,0.00480,31,6036,0.00305,0.00654
2005,46-65 y.,Not leaning towards specific party,0.54050,3563,6959,0.52879,0.55221
2005,46-65 y.,SPD,0.18058,1283,6959,0.17155,0.18962
2005,46-65 y.,CDU/CSU,0.18083,1416,6959,0.17178,0.18987
2005,46-65 y.,FDP,0.01569,147,6959,0.01277,0.01861
2005,46-65 y.,Bündnis90/Grüne,0.04002,310,6959,0.03541,0.04462
2005,46-65 y.,PDS/Linke,0.01829,159,6959,0.01514,0.02144
2005,46-65 y.,Others,0.00695,41,6959,0.00500,0.00890
2005,46-65 y.,Party combinations,0.00552,40,6959,0.00378,0.00726
2005,66 and older,Not leaning towards specific party,0.42303,1604,3707,0.40712,0.43893
2005,66 and older,SPD,0.21819,791,3707,0.20489,0.23149
2005,66 and older,CDU/CSU,0.29065,1059,3707,0.27603,0.30527
2005,66 and older,FDP,0.01508,71,3707,0.01115,0.01900
2005,66 and older,Bündnis90/Grüne,0.01069,47,3707,0.00738,0.01400
2005,66 and older,PDS/Linke,0.02727,135,3707,0.02203,0.03251
2006,17-29 y.,Not leaning towards specific party,0.60316,2343,3618,0.58721,0.61910
2006,17-29 y.,SPD,0.12999,489,3618,0.11903,0.14095
2006,17-29 y.,CDU/CSU,0.09662,409,3618,0.08699,0.10624
2006,17-29 y.,FDP,0.02286,82,3618,0.01799,0.02773
2006,17-29 y.,Bündnis90/Grüne,0.04034,174,3618,0.03393,0.04675
2006,17-29 y.,PDS/Linke,0.01750,73,3618,0.01322,0.02177
2006,17-29 y.,Far right parties,0.01489,48,3618,0.01094,0.01883
2006,30-45 y.,Not leaning towards specific party,0.57010,3537,6240,0.55781,0.58238
2006,30-45 y.,SPD,0.15118,956,6240,0.14229,0.16007
2006,30-45 y.,CDU/CSU,0.14542,976,6240,0.13667,0.15417
2006,30-45 y.,FDP,0.02420,156,6240,0.02039,0.02802
2006,30-45 y.,Bündnis90/Grüne,0.06126,376,6240,0.05531,0.06721
2006,30-45 y.,PDS/Linke,0.01692,116,6240,0.01372,0.02012
2006,30-45 y.,Far right parties,0.01016,54,6240,0.00767,0.01264
2006,30-45 y.,Others,0.00477,32,6240,0.00306,0.00648
2006,30-45 y.,Party combinations,0.00996,37,6240,0.00750,0.01243
2006,46-65 y.,Not leaning towards specific party,0.49945,3558,7479,0.48812,0.51078
2006,46-65 y.,SPD,0.19092,1438,7479,0.18201,0.19983
2006,46-65 y.,CDU/CSU,0.20087,1685,7479,0.19179,0.20995
2006,46-65 y.,FDP,0.01548,166,7479,0.01268,0.01828
2006,46-65 y.,Bündnis90/Grüne,0.03917,333,7479,0.03478,0.04357
2006,46-65 y.,PDS/Linke,0.03564,267,7479,0.03143,0.03984
2006,46-65 y.,Others,0.00447,32,7479,0.00295,0.00598
2006,66 and older,Not leaning towards specific party,0.43459,1934,4371,0.41989,0.44929
2006,66 and older,SPD,0.21320,904,4371,0.20106,0.22534
2006,66 and older,CDU/CSU,0.28175,1236,4371,0.26841,0.29509
2006,66 and older,FDP,0.01787,86,4371,0.01394,0.02180
2006,66 and older,Bündnis90/Grüne,0.00913,51,4371,0.00631,0.01195
2006,66 and older,PDS/Linke,0.02986,160,4371,0.02482,0.03491
2007,17-29 y.,Not leaning towards specific party,0.63679,2335,3356,0.62051,0.65306
2007,17-29 y.,SPD,0.09629,359,3356,0.08631,0.10628
2007,17-29 y.,CDU/CSU,0.08488,328,3356,0.07545,0.09431
2007,17-29 y.,FDP,0.01640,67,3356,0.01211,0.02070
2007,17-29 y.,Bündnis90/Grüne,0.04028,157,3356,0.03363,0.04694
2007,17-29 y.,PDS/Linke,0.01595,65,3356,0.01171,0.02019
2007,17-29 y.,Far right parties,0.01501,45,3356,0.01090,0.01913
2007,30-45 y.,Not leaning towards specific party,0.62468,3526,5636,0.61203,0.63732
2007,30-45 y.,SPD,0.13329,747,5636,0.12442,0.14217
2007,30-45 y.,CDU/CSU,0.12457,777,5636,0.11595,0.13319
2007,30-45 y.,FDP,0.01960,133,5636,0.01598,0.02322
2007,30-45 y.,Bündnis90/Grüne,0.06058,323,5636,0.05435,0.06681
2007,30-45 y.,PDS/Linke,0.01583,88,5636,0.01257,0.01909
2007,30-45 y.,Far right parties,0.00719,42,5636,0.00498,0.00939
2007,46-65 y.,Not leaning towards specific party,0.55817,3753,6985,0.54652,0.56982
2007,46-65 y.,SPD,0.16367,1178,6985,0.15499,0.17235
2007,46-65 y.,CDU/CSU,0.16770,1306,6985,0.15894,0.17647
2007,46-65 y.,FDP,0.01757,167,6985,0.01448,0.02065
2007,46-65 y.,Bündnis90/Grüne,0.04446,321,6985,0.03962,0.04929
2007,46-65 y.,PDS/Linke,0.03180,227,6985,0.02768,0.03591
2007,46-65 y.,Others,0.00452,33,6985,0.00294,0.00609
2007,66 and older,Not leaning towards specific party,0.46811,2013,4295,0.45319,0.48304
2007,66 and older,SPD,0.20024,839,4295,0.18827,0.21221
2007,66 and older,CDU/CSU,0.26081,1135,4295,0.24768,0.27395
2007,66 and older,FDP,0.01614,84,4295,0.01237,0.01991
2007,66 and older,Bündnis90/Grüne,0.01262,59,4295,0.00928,0.01596
2007,66 and older,PDS/Linke,0.03057,165,4295,0.02542,0.03571
2008,17-29 y.,Not leaning towards specific party,0.65027,2231,3116,0.63352,0.66701
2008,17-29 y.,SPD,0.09767,309,3116,0.08724,0.10809
2008,17-29 y.,CDU/CSU,0.08779,304,3116,0.07785,0.09773
2008,17-29 y.,FDP,0.01532,48,3116,0.01101,0.01963
2008,17-29 y.,Bündnis90/Grüne,0.03684,127,3116,0.03023,0.04346
2008,17-29 y.,PDS/Linke,0.01406,63,3116,0.00992,0.01819
2008,17-29 y.,Far right parties,0.01040,34,3116,0.00684,0.01397
2008,30-45 y.,Not leaning towards specific party,0.61758,3196,5089,0.60422,0.63093
2008,30-45 y.,SPD,0.11611,618,5089,0.10731,0.12492
2008,30-45 y.,CDU/CSU,0.13922,735,5089,0.12970,0.14873
2008,30-45 y.,FDP,0.02163,128,5089,0.01764,0.02563
2008,30-45 y.,Bündnis90/Grüne,0.05855,281,5089,0.05210,0.06500
2008,30-45 y.,PDS/Linke,0.01929,93,5089,0.01551,0.02306
2008,30-45 y.,Far right parties,0.00747,38,5089,0.00510,0.00983
2008,46-65 y.,Not leaning towards specific party,0.55184,3525,6605,0.53985,0.56383
2008,46-65 y.,SPD,0.15913,1053,6605,0.15031,0.16796
2008,46-65 y.,CDU/CSU,0.16781,1261,6605,0.15880,0.17683
2008,46-65 y.,FDP,0.01688,160,6605,0.01377,0.01998
2008,46-65 y.,Bündnis90/Grüne,0.04607,317,6605,0.04101,0.05112
2008,46-65 y.,PDS/Linke,0.03808,256,6605,0.03346,0.04270
2008,46-65 y.,Party combinations,0.00404,33,6605,0.00251,0.00558
2008,66 and older,Not leaning towards specific party,0.44846,1919,4241,0.43349,0.46343
2008,66 and older,SPD,0.19410,792,4241,0.18220,0.20601
2008,66 and older,CDU/CSU,0.27514,1183,4241,0.26170,0.28858
2008,66 and older,FDP,0.02077,101,4241,0.01647,0.02506
2008,66 and older,Bündnis90/Grüne,0.01478,64,4241,0.01114,0.01841
2008,66 and older,PDS/Linke,0.03346,182,4241,0.02804,0.03887
2009,17-29 y.,Not leaning towards specific party,0.68715,2049,2791,0.66994,0.70435
2009,17-29 y.,SPD,0.07218,226,2791,0.06257,0.08178
2009,17-29 y.,CDU/CSU,0.07552,242,2791,0.06572,0.08533
2009,17-29 y.,FDP,0.02183,76,2791,0.01641,0.02725
2009,17-29 y.,Bündnis90/Grüne,0.04572,151,2791,0.03797,0.05347
2009,17-29 y.,PDS/Linke,0.01262,47,2791,0.00848,0.01676
2009,30-45 y.,Not leaning towards specific party,0.63604,2968,4616,0.62216,0.64992
2009,30-45 y.,SPD,0.10535,498,4616,0.09650,0.11421
2009,30-45 y.,CDU/CSU,0.11475,603,4616,0.10555,0.12394
2009,30-45 y.,FDP,0.03411,163,4616,0.02888,0.03935
2009,30-45 y.,Bündnis90/Grüne,0.06142,262,4616,0.05450,0.06835
2009,30-45 y.,PDS/Linke,0.01772,83,4616,0.01391,0.02152
2009,30-45 y.,Far right parties,0.01197,39,4616,0.00884,0.01511
2009,46-65 y.,Not leaning towards specific party,0.58088,3443,6213,0.56861,0.59315
2009,46-65 y.,SPD,0.13408,906,6213,0.12561,0.14256
2009,46-65 y.,CDU/CSU,0.15073,1069,6213,0.14183,0.15963
2009,46-65 y.,FDP,0.02793,219,6213,0.02384,0.03203
2009,46-65 y.,Bündnis90/Grüne,0.04889,346,6213,0.04352,0.05425
2009,46-65 y.,PDS/Linke,0.03499,230,6213,0.03042,0.03956
2009,66 and older,Not leaning towards specific party,0.45139,1844,4097,0.43616,0.46663
2009,66 and older,SPD,0.18298,733,4097,0.17113,0.19482
2009,66 and older,CDU/CSU,0.26921,1129,4097,0.25563,0.28279
2009,66 and older,FDP,0.03107,148,4097,0.02575,0.03638
2009,66 and older,Bündnis90/Grüne,0.01547,67,4097,0.01169,0.01925
2009,66 and older,PDS/Linke,0.03357,176,4097,0.02806,0.03909
2010,17-29 y.,Not leaning towards specific party,0.60157,2611,3855,0.58611,0.61703
2010,17-29 y.,SPD,0.09192,333,3855,0.08280,0.10104
2010,17-29 y.,CDU/CSU,0.09124,350,3855,0.08215,0.10033
2010,17-29 y.,FDP,0.02552,106,3855,0.02055,0.03050
2010,17-29 y.,Bündnis90/Grüne,0.06621,255,3855,0.05836,0.07406
2010,17-29 y.,PDS/Linke,0.02930,112,3855,0.02397,0.03462
2010,17-29 y.,Far right parties,0.01227,56,3855,0.00879,0.01574
2010,17-29 y.,Others,0.00886,32,3855,0.00590,0.01182
2010,30-45 y.,Not leaning towards specific party,0.56224,5136,8900,0.55193,0.57255
2010,30-45 y.,SPD,0.12056,991,8900,0.11380,0.12733
2010,30-45 y.,CDU/CSU,0.14609,1365,8900,0.13875,0.15343
2010,30-45 y.,FDP,0.03193,296,8900,0.02828,0.03558
2010,30-45 y.,Bündnis90/Grüne,0.07575,728,8900,0.07025,0.08125
2010,30-45 y.,PDS/Linke,0.02569,239,8900,0.02240,0.02898
2010,30-45 y.,Far right parties,0.01107,71,8900,0.00890,0.01325
2010,30-45 y.,Others,0.00608,42,8900,0.00447,0.00770
2010,30-45 y.,Party combinations,0.00819,32,8900,0.00632,0.01007
2010,46-65 y.,Not leaning towards specific party,0.52225,3385,6862,0.51043,0.53407
2010,46-65 y.,SPD,0.15395,1084,6862,0.14541,0.16249
2010,46-65 y.,CDU/CSU,0.16640,1278,6862,0.15758,0.17521
2010,46-65 y.,FDP,0.02108,189,6862,0.01768,0.02448
2010,46-65 y.,Bündnis90/Grüne,0.06177,528,6862,0.05608,0.06747
2010,46-65 y.,PDS/Linke,0.04902,327,6862,0.04391,0.05413
2010,46-65 y.,Others,0.00410,32,6862,0.00259,0.00561
2010,46-65 y.,Party combinations,0.00669,39,6862,0.00476,0.00862
2010,66 and older,Not leaning towards specific party,0.40076,1552,3985,0.38554,0.41598
2010,66 and older,SPD,0.20927,812,3985,0.19664,0.22190
2010,66 and older,CDU/CSU,0.28183,1169,3985,0.26786,0.29580
2010,66 and older,FDP,0.02602,117,3985,0.02107,0.03096
2010,66 and older,Bündnis90/Grüne,0.02223,101,3985,0.01765,0.02680
2010,66 and older,PDS/Linke,0.03868,202,3985,0.03270,0.04467
2010,66 and older,Party combinations,0.00972,32,3985,0.00668,0.01277
2011,17-29 y.,Not leaning towards specific party,0.54160,2003,2922,0.52353,0.55967
2011,17-29 y.,SPD,0.08277,231,2922,0.07278,0.09276
2011,17-29 y.,CDU/CSU,0.08110,295,2922,0.07120,0.09101
2011,17-29 y.,FDP,0.00842,32,2922,0.00511,0.01173
2011,17-29 y.,Bündnis90/Grüne,0.07760,271,2922,0.06790,0.08730
2011,17-29 y.,PDS/Linke,0.01550,58,2922,0.01102,0.01998
2011,17-29 y.,Others,0.00872,32,2922,0.00534,0.01209
2011,30-45 y.,Not leaning towards specific party,0.47828,3025,4759,0.46409,0.49248
2011,30-45 y.,SPD,0.08187,496,4759,0.07408,0.08966
2011,30-45 y.,CDU/CSU,0.09779,610,4759,0.08935,0.10623
2011,30-45 y.,FDP,0.00908,74,4759,0.00639,0.01178
2011,30-45 y.,Bündnis90/Grüne,0.07552,415,4759,0.06801,0.08303
2011,30-45 y.,PDS/Linke,0.01542,94,4759,0.01192,0.01892
2011,30-45 y.,Far right parties,0.00826,45,4759,0.00569,0.01083
2011,46-65 y.,Not leaning towards specific party,0.53981,4234,7656,0.52865,0.55098
2011,46-65 y.,SPD,0.13462,1081,7656,0.12697,0.14226
2011,46-65 y.,CDU/CSU,0.14036,1235,7656,0.13258,0.14814
2011,46-65 y.,FDP,0.00971,111,7656,0.00751,0.01191
2011,46-65 y.,Bündnis90/Grüne,0.07406,671,7656,0.06820,0.07993
2011,46-65 y.,PDS/Linke,0.03132,253,7656,0.02742,0.03522
2011,46-65 y.,Others,0.00554,35,7656,0.00388,0.00720
2011,46-65 y.,Party combinations,0.00518,36,7656,0.00357,0.00679
2011,66 and older,Not leaning towards specific party,0.43304,2201,5025,0.41934,0.44675
2011,66 and older,SPD,0.20603,1000,5025,0.19485,0.21722
2011,66 and older,CDU/CSU,0.27274,1397,5025,0.26042,0.28505
2011,66 and older,FDP,0.01344,83,5025,0.01026,0.01663
2011,66 and older,Bündnis90/Grüne,0.02769,165,5025,0.02316,0.03223
2011,66 and older,PDS/Linke,0.02710,179,5025,0.02261,0.03159
2012,17-29 y.,Not leaning towards specific party,0.57427,1983,2804,0.55597,0.59258
2012,17-29 y.,SPD,0.06901,202,2804,0.05962,0.07839
2012,17-29 y.,CDU/CSU,0.07682,274,2804,0.06696,0.08667
2012,17-29 y.,Bündnis90/Grüne,0.06061,222,2804,0.05177,0.06944
2012,17-29 y.,PDS/Linke,0.01052,39,2804,0.00674,0.01430
2012,17-29 y.,Others,0.02177,84,2804,0.01637,0.02718
2012,30-45 y.,Not leaning towards specific party,0.49073,2898,4530,0.47617,0.50529
2012,30-45 y.,SPD,0.08273,467,4530,0.07471,0.09075
2012,30-45 y.,CDU/CSU,0.09238,560,4530,0.08395,0.10081
2012,30-45 y.,FDP,0.00913,56,4530,0.00636,0.01191
2012,30-45 y.,Bündnis90/Grüne,0.07315,362,4530,0.06557,0.08074
2012,30-45 y.,PDS/Linke,0.01368,78,4530,0.01029,0.01706
2012,30-45 y.,Far right parties,0.00616,36,4530,0.00388,0.00844
2012,30-45 y.,Others,0.01446,73,4530,0.01098,0.01793
2012,46-65 y.,Not leaning towards specific party,0.54163,4335,7697,0.53049,0.55276
2012,46-65 y.,SPD,0.13915,1148,7697,0.13142,0.14689
2012,46-65 y.,CDU/CSU,0.13826,1219,7697,0.13055,0.14597
2012,46-65 y.,FDP,0.00648,75,7697,0.00469,0.00827
2012,46-65 y.,Bündnis90/Grüne,0.06741,601,7697,0.06180,0.07301
2012,46-65 y.,PDS/Linke,0.02885,243,7697,0.02511,0.03259
2012,46-65 y.,Others,0.01130,76,7697,0.00894,0.01366
2012,66 and older,Not leaning towards specific party,0.43752,2209,5075,0.42387,0.45117
2012,66 and older,SPD,0.19894,1028,5075,0.18796,0.20993
2012,66 and older,CDU/CSU,0.27671,1438,5075,0.26440,0.28902
2012,66 and older,FDP,0.01167,78,5075,0.00872,0.01463
2012,66 and older,Bündnis90/Grüne,0.02524,153,5075,0.02092,0.02955
2012,66 and older,PDS/Linke,0.02546,169,5075,0.02112,0.02979
2013,17-29 y.,Not leaning towards specific party,0.58559,2795,3836,0.57000,0.60118
2013,17-29 y.,SPD,0.08245,359,3836,0.07375,0.09116
2013,17-29 y.,CDU/CSU,0.07786,342,3836,0.06938,0.08634
2013,17-29 y.,Bündnis90/Grüne,0.05823,231,3836,0.05082,0.06564
2013,17-29 y.,PDS/Linke,0.01365,57,3836,0.00998,0.01733
2013,17-29 y.,Others,0.01105,52,3836,0.00774,0.01436
2013,30-45 y.,Not leaning towards specific party,0.51854,4221,6256,0.50615,0.53092
2013,30-45 y.,SPD,0.08247,623,6256,0.07565,0.08929
2013,30-45 y.,CDU/CSU,0.11006,771,6256,0.10230,0.11782
2013,30-45 y.,FDP,0.01088,68,6256,0.00831,0.01345
2013,30-45 y.,Bündnis90/Grüne,0.07218,435,6256,0.06577,0.07859
2013,30-45 y.,PDS/Linke,0.01076,81,6256,0.00821,0.01332
2013,30-45 y.,Others,0.00848,57,6256,0.00621,0.01076
2013,46-65 y.,Not leaning towards specific party,0.53275,4779,8344,0.52205,0.54346
2013,46-65 y.,SPD,0.13383,1136,8344,0.12652,0.14113
2013,46-65 y.,CDU/CSU,0.15581,1382,8344,0.14803,0.16360
2013,46-65 y.,FDP,0.00841,93,8344,0.00645,0.01037
2013,46-65 y.,Bündnis90/Grüne,0.06662,624,8344,0.06127,0.07197
2013,46-65 y.,PDS/Linke,0.02558,239,8344,0.02220,0.02897
2013,46-65 y.,Others,0.00856,57,8344,0.00658,0.01053
2013,46-65 y.,Party combinations,0.00404,34,8344,0.00268,0.00540
2013,66 and older,Not leaning towards specific party,0.42431,2078,4920,0.41050,0.43812
2013,66 and older,SPD,0.19935,987,4920,0.18818,0.21051
2013,66 and older,CDU/CSU,0.28302,1441,4920,0.27044,0.29561
2013,66 and older,FDP,0.01404,85,4920,0.01075,0.01733
2013,66 and older,Bündnis90/Grüne,0.03101,168,4920,0.02617,0.03586
2013,66 and older,PDS/Linke,0.02409,161,4920,0.01980,0.02837
2014,17-29 y.,Not leaning towards specific party,0.60189,2965,4199,0.58708,0.61670
2014,17-29 y.,SPD,0.09621,367,4199,0.08729,0.10513
2014,17-29 y.,CDU/CSU,0.10113,405,4199,0.09201,0.11025
2014,17-29 y.,FDP,0.00632,35,4199,0.00392,0.00872
2014,17-29 y.,Bündnis90/Grüne,0.05603,233,4199,0.04908,0.06299
2014,17-29 y.,PDS/Linke,0.02576,105,4199,0.02097,0.03056
2014,17-29 y.,AfD,0.00586,31,4199,0.00355,0.00817
2014,17-29 y.,Others,0.01263,58,4199,0.00925,0.01601
2014,30-45 y.,Not leaning towards specific party,0.57521,5150,8356,0.56461,0.58581
2014,30-45 y.,SPD,0.10506,828,8356,0.09849,0.11164
2014,30-45 y.,CDU/CSU,0.15046,1245,8356,0.14280,0.15813
2014,30-45 y.,FDP,0.01371,91,8356,0.01122,0.01621
2014,30-45 y.,Bündnis90/Grüne,0.08277,602,8356,0.07686,0.08868
2014,30-45 y.,PDS/Linke,0.02844,241,8356,0.02487,0.03200
2014,30-45 y.,Far right parties,0.00847,49,8356,0.00650,0.01043
2014,30-45 y.,AfD,0.00495,65,8356,0.00345,0.00646
2014,30-45 y.,Others,0.00965,85,8356,0.00755,0.01175
2014,46-65 y.,Not leaning towards specific party,0.52783,4850,9144,0.51759,0.53806
2014,46-65 y.,SPD,0.15155,1346,9144,0.14420,0.15891
2014,46-65 y.,CDU/CSU,0.16648,1615,9144,0.15884,0.17411
2014,46-65 y.,FDP,0.00942,98,9144,0.00744,0.01140
2014,46-65 y.,Bündnis90/Grüne,0.06879,716,9144,0.06360,0.07398
2014,46-65 y.,PDS/Linke,0.03469,354,9144,0.03094,0.03845
2014,46-65 y.,AfD,0.00839,72,9144,0.00652,0.01026
2014,46-65 y.,Others,0.00688,53,9144,0.00519,0.00858
2014,46-65 y.,Party combinations,0.00710,40,9144,0.00538,0.00882
2014,66 and older,Not leaning towards specific party,0.37666,1845,4860,0.36304,0.39029
2014,66 and older,SPD,0.20929,1024,4860,0.19786,0.22073
2014,66 and older,CDU/CSU,0.31192,1512,4860,0.29889,0.32494
2014,66 and older,FDP,0.01250,78,4860,0.00937,0.01562
2014,66 and older,Bündnis90/Grüne,0.02764,152,4860,0.02303,0.03225
2014,66 and older,PDS/Linke,0.03361,211,4860,0.02854,0.03867
2014,66 and older,AfD,0.00842,38,4860,0.00585,0.01099
2015,17-29 y.,Not leaning towards specific party,0.66932,3373,4369,0.65537,0.68327
2015,17-29 y.,SPD,0.05311,247,4369,0.04646,0.05976
2015,17-29 y.,CDU/CSU,0.08248,326,4369,0.07432,0.09063
2015,17-29 y.,Bündnis90/Grüne,0.05691,221,4369,0.05004,0.06379
2015,17-29 y.,PDS/Linke,0.02373,116,4369,0.01922,0.02825
2015,17-29 y.,AfD,0.01295,41,4369,0.00959,0.01630
2015,17-29 y.,Others,0.01104,45,4369,0.00794,0.01414
2015,30-45 y.,Not leaning towards specific party,0.62971,5657,8141,0.61922,0.64020
