year,age_gr,regtyp,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,30-45 y.,Rural regions,Bündnis90/Grüne,0.04255,51,1525,0.03242,0.05269
1995,30-45 y.,Rural regions,PDS/Linke,0.01564,36,1525,0.00941,0.02186
1995,46-65 y.,Urban regions,Not leaning towards specific party,0.39253,1233,2537,0.37353,0.41154
1995,46-65 y.,Urban regions,SPD,0.28980,677,2537,0.27214,0.30745
1995,46-65 y.,Urban regions,CDU/CSU,0.24714,524,2537,0.23035,0.26393
1995,46-65 y.,Urban regions,FDP,0.02016,41,2537,0.01469,0.02563
1995,46-65 y.,Urban regions,Bündnis90/Grüne,0.03018,62,2537,0.02352,0.03684
1995,46-65 y.,Rural regions,Not leaning towards specific party,0.45182,694,1320,0.42496,0.47868
1995,46-65 y.,Rural regions,SPD,0.21444,250,1320,0.19229,0.23659
1995,46-65 y.,Rural regions,CDU/CSU,0.26571,324,1320,0.24188,0.28955
1995,46-65 y.,Rural regions,PDS/Linke,0.03255,52,1320,0.02298,0.04213
1995,66 and older,Urban regions,Not leaning towards specific party,0.39555,414,944,0.36434,0.42675
1995,66 and older,Urban regions,SPD,0.24169,247,944,0.21437,0.26902
1995,66 and older,Urban regions,CDU/CSU,0.29848,283,944,0.26927,0.32769
1995,66 and older,Rural regions,Not leaning towards specific party,0.44109,243,475,0.39639,0.48579
1995,66 and older,Rural regions,SPD,0.22469,103,475,0.18711,0.26226
1995,66 and older,Rural regions,CDU/CSU,0.26076,129,475,0.22123,0.30029
1996,17-29 y.,Urban regions,Not leaning towards specific party,0.65406,1462,2018,0.63330,0.67482
1996,17-29 y.,Urban regions,SPD,0.11769,230,2018,0.10363,0.13176
1996,17-29 y.,Urban regions,CDU/CSU,0.10540,186,2018,0.09200,0.11880
1996,17-29 y.,Urban regions,Bündnis90/Grüne,0.08792,140,2018,0.07556,0.10028
1996,17-29 y.,Rural regions,Not leaning towards specific party,0.69022,796,1034,0.66202,0.71841
1996,17-29 y.,Rural regions,SPD,0.08291,90,1034,0.06610,0.09973
1996,17-29 y.,Rural regions,CDU/CSU,0.12794,108,1034,0.10757,0.14831
1996,17-29 y.,Rural regions,Bündnis90/Grüne,0.03789,40,1034,0.02625,0.04954
1996,30-45 y.,Urban regions,Not leaning towards specific party,0.53439,1641,2838,0.51603,0.55274
1996,30-45 y.,Urban regions,SPD,0.18323,531,2838,0.16899,0.19746
1996,30-45 y.,Urban regions,CDU/CSU,0.15582,408,2838,0.14248,0.16917
1996,30-45 y.,Urban regions,Bündnis90/Grüne,0.09086,221,2838,0.08028,0.10143
1996,30-45 y.,Urban regions,PDS/Linke,0.00875,37,2838,0.00532,0.01218
1996,30-45 y.,Rural regions,Not leaning towards specific party,0.60711,976,1511,0.58248,0.63174
1996,30-45 y.,Rural regions,SPD,0.13379,176,1511,0.11662,0.15096
1996,30-45 y.,Rural regions,CDU/CSU,0.16338,243,1511,0.14473,0.18203
1996,30-45 y.,Rural regions,Bündnis90/Grüne,0.05545,67,1511,0.04391,0.06700
1996,30-45 y.,Rural regions,PDS/Linke,0.02399,49,1511,0.01627,0.03170
1996,46-65 y.,Urban regions,Not leaning towards specific party,0.42545,1275,2499,0.40606,0.44484
1996,46-65 y.,Urban regions,SPD,0.25310,574,2499,0.23605,0.27015
1996,46-65 y.,Urban regions,CDU/CSU,0.24797,504,2499,0.23104,0.26491
1996,46-65 y.,Urban regions,FDP,0.01888,38,2499,0.01354,0.02421
1996,46-65 y.,Urban regions,Bündnis90/Grüne,0.03695,75,2499,0.02955,0.04435
1996,46-65 y.,Urban regions,PDS/Linke,0.00866,33,2499,0.00503,0.01229
1996,46-65 y.,Rural regions,Not leaning towards specific party,0.46164,716,1335,0.43488,0.48839
1996,46-65 y.,Rural regions,SPD,0.18057,222,1335,0.15992,0.20121
1996,46-65 y.,Rural regions,CDU/CSU,0.28547,338,1335,0.26124,0.30971
1996,46-65 y.,Rural regions,PDS/Linke,0.03323,59,1335,0.02361,0.04285
1996,66 and older,Urban regions,Not leaning towards specific party,0.42036,458,973,0.38932,0.45139
1996,66 and older,Urban regions,SPD,0.23060,232,973,0.20412,0.25708
1996,66 and older,Urban regions,CDU/CSU,0.29365,283,973,0.26501,0.32228
1996,66 and older,Rural regions,Not leaning towards specific party,0.50628,269,480,0.46151,0.55106
1996,66 and older,Rural regions,SPD,0.17242,82,480,0.13859,0.20624
1996,66 and older,Rural regions,CDU/CSU,0.25288,129,480,0.21396,0.29181
1997,17-29 y.,Urban regions,Not leaning towards specific party,0.68020,1432,1914,0.65929,0.70110
1997,17-29 y.,Urban regions,SPD,0.10332,196,1914,0.08968,0.11696
1997,17-29 y.,Urban regions,CDU/CSU,0.09983,168,1914,0.08639,0.11326
1997,17-29 y.,Urban regions,Bündnis90/Grüne,0.07898,118,1914,0.06690,0.09107
1997,17-29 y.,Rural regions,Not leaning towards specific party,0.72697,817,972,0.69895,0.75499
1997,17-29 y.,Rural regions,SPD,0.08883,75,972,0.07094,0.10672
1997,17-29 y.,Rural regions,CDU/CSU,0.09997,80,972,0.08110,0.11884
1997,30-45 y.,Urban regions,Not leaning towards specific party,0.55940,1731,2784,0.54095,0.57784
1997,30-45 y.,Urban regions,SPD,0.18500,506,2784,0.17058,0.19943
1997,30-45 y.,Urban regions,CDU/CSU,0.14204,365,2784,0.12907,0.15501
1997,30-45 y.,Urban regions,Bündnis90/Grüne,0.08096,182,2784,0.07083,0.09109
1997,30-45 y.,Rural regions,Not leaning towards specific party,0.63444,1017,1432,0.60948,0.65939
1997,30-45 y.,Rural regions,SPD,0.13798,175,1432,0.12011,0.15585
1997,30-45 y.,Rural regions,CDU/CSU,0.13776,191,1432,0.11990,0.15562
1997,30-45 y.,Rural regions,Bündnis90/Grüne,0.04496,49,1432,0.03422,0.05569
1997,46-65 y.,Urban regions,Not leaning towards specific party,0.43901,1264,2420,0.41923,0.45879
1997,46-65 y.,Urban regions,SPD,0.27953,605,2420,0.26165,0.29742
1997,46-65 y.,Urban regions,CDU/CSU,0.21645,441,2420,0.20004,0.23286
1997,46-65 y.,Urban regions,FDP,0.01577,34,2420,0.01081,0.02073
1997,46-65 y.,Urban regions,Bündnis90/Grüne,0.03198,76,2420,0.02497,0.03899
1997,46-65 y.,Rural regions,Not leaning towards specific party,0.48121,762,1345,0.45450,0.50792
1997,46-65 y.,Rural regions,SPD,0.20432,234,1345,0.18276,0.22588
1997,46-65 y.,Rural regions,CDU/CSU,0.25690,292,1345,0.23354,0.28026
1997,46-65 y.,Rural regions,PDS/Linke,0.02932,57,1345,0.02030,0.03834
1997,66 and older,Urban regions,Not leaning towards specific party,0.42564,464,988,0.39479,0.45649
1997,66 and older,Urban regions,SPD,0.23557,242,988,0.20910,0.26204
1997,66 and older,Urban regions,CDU/CSU,0.28542,282,988,0.25724,0.31359
1997,66 and older,Rural regions,Not leaning towards specific party,0.46450,265,516,0.42142,0.50757
1997,66 and older,Rural regions,SPD,0.19925,101,516,0.16475,0.23374
1997,66 and older,Rural regions,CDU/CSU,0.24210,117,516,0.20510,0.27909
1997,66 and older,Rural regions,PDS/Linke,0.04420,33,516,0.02645,0.06195
1998,17-29 y.,Urban regions,Not leaning towards specific party,0.68124,1494,1973,0.66067,0.70181
1998,17-29 y.,Urban regions,SPD,0.12614,241,1973,0.11148,0.14079
1998,17-29 y.,Urban regions,CDU/CSU,0.07570,139,1973,0.06403,0.08738
1998,17-29 y.,Urban regions,Bündnis90/Grüne,0.06344,99,1973,0.05268,0.07420
1998,17-29 y.,Rural regions,Not leaning towards specific party,0.74111,862,1048,0.71458,0.76764
1998,17-29 y.,Rural regions,SPD,0.08449,79,1048,0.06764,0.10134
1998,17-29 y.,Rural regions,CDU/CSU,0.08930,76,1048,0.07202,0.10657
1998,17-29 y.,Rural regions,Bündnis90/Grüne,0.02962,31,1048,0.01935,0.03989
1998,30-45 y.,Urban regions,Not leaning towards specific party,0.54714,1814,3078,0.52955,0.56473
1998,30-45 y.,Urban regions,SPD,0.20503,658,3078,0.19076,0.21929
1998,30-45 y.,Urban regions,CDU/CSU,0.12158,355,3078,0.11004,0.13313
1998,30-45 y.,Urban regions,Bündnis90/Grüne,0.08053,215,3078,0.07092,0.09015
1998,30-45 y.,Urban regions,PDS/Linke,0.00961,36,3078,0.00616,0.01306
1998,30-45 y.,Rural regions,Not leaning towards specific party,0.61880,1107,1600,0.59499,0.64261
1998,30-45 y.,Rural regions,SPD,0.16012,225,1600,0.14214,0.17809
1998,30-45 y.,Rural regions,CDU/CSU,0.11716,181,1600,0.10139,0.13292
1998,30-45 y.,Rural regions,Bündnis90/Grüne,0.04253,56,1600,0.03264,0.05243
1998,30-45 y.,Rural regions,PDS/Linke,0.01395,31,1600,0.00820,0.01970
1998,46-65 y.,Urban regions,Not leaning towards specific party,0.43910,1393,2738,0.42050,0.45769
1998,46-65 y.,Urban regions,SPD,0.27830,719,2738,0.26151,0.29509
1998,46-65 y.,Urban regions,CDU/CSU,0.20519,499,2738,0.19006,0.22032
1998,46-65 y.,Urban regions,FDP,0.01863,44,2738,0.01357,0.02370
1998,46-65 y.,Urban regions,Bündnis90/Grüne,0.03499,83,2738,0.02810,0.04187
1998,46-65 y.,Rural regions,Not leaning towards specific party,0.48261,854,1515,0.45744,0.50778
1998,46-65 y.,Rural regions,SPD,0.21115,290,1515,0.19059,0.23171
1998,46-65 y.,Rural regions,CDU/CSU,0.22552,308,1515,0.20447,0.24657
1998,46-65 y.,Rural regions,PDS/Linke,0.02892,63,1515,0.02048,0.03736
1998,66 and older,Urban regions,Not leaning towards specific party,0.39060,521,1161,0.36252,0.41867
1998,66 and older,Urban regions,SPD,0.26804,321,1161,0.24255,0.29353
1998,66 and older,Urban regions,CDU/CSU,0.28363,319,1161,0.25769,0.30957
1998,66 and older,Rural regions,Not leaning towards specific party,0.49030,317,606,0.45046,0.53013
1998,66 and older,Rural regions,SPD,0.20431,113,606,0.17219,0.23644
1998,66 and older,Rural regions,CDU/CSU,0.23544,141,606,0.20163,0.26925
1998,66 and older,Rural regions,PDS/Linke,0.04006,35,606,0.02443,0.05569
1999,17-29 y.,Urban regions,Not leaning towards specific party,0.62892,1282,1826,0.60675,0.65108
1999,17-29 y.,Urban regions,SPD,0.13834,252,1826,0.12250,0.15418
1999,17-29 y.,Urban regions,CDU/CSU,0.12347,206,1826,0.10837,0.13856
1999,17-29 y.,Urban regions,Bündnis90/Grüne,0.05641,86,1826,0.04583,0.06700
1999,17-29 y.,Rural regions,Not leaning towards specific party,0.67226,727,980,0.64285,0.70166
1999,17-29 y.,Rural regions,SPD,0.10994,106,980,0.09034,0.12953
1999,17-29 y.,Rural regions,CDU/CSU,0.12358,114,980,0.10296,0.14419
1999,17-29 y.,Rural regions,Bündnis90/Grüne,0.03172,33,980,0.02074,0.04269
1999,30-45 y.,Urban regions,Not leaning towards specific party,0.50613,1651,3026,0.48831,0.52395
1999,30-45 y.,Urban regions,SPD,0.22342,672,3026,0.20857,0.23826
1999,30-45 y.,Urban regions,CDU/CSU,0.16254,470,3026,0.14939,0.17568
1999,30-45 y.,Urban regions,Bündnis90/Grüne,0.05961,161,3026,0.05117,0.06804
1999,30-45 y.,Urban regions,PDS/Linke,0.01211,38,3026,0.00822,0.01601
1999,30-45 y.,Urban regions,Party combinations,0.01296,34,3026,0.00893,0.01699
1999,30-45 y.,Rural regions,Not leaning towards specific party,0.56783,990,1570,0.54332,0.59235
1999,30-45 y.,Rural regions,SPD,0.18716,269,1570,0.16786,0.20646
1999,30-45 y.,Rural regions,CDU/CSU,0.16010,234,1570,0.14195,0.17824
1999,30-45 y.,Rural regions,Bündnis90/Grüne,0.03107,39,1570,0.02248,0.03965
1999,30-45 y.,Rural regions,PDS/Linke,0.01768,38,1570,0.01116,0.02420
1999,46-65 y.,Urban regions,Not leaning towards specific party,0.42137,1264,2629,0.40250,0.44025
1999,46-65 y.,Urban regions,SPD,0.28023,706,2629,0.26306,0.29740
1999,46-65 y.,Urban regions,CDU/CSU,0.22429,520,2629,0.20834,0.24023
1999,46-65 y.,Urban regions,FDP,0.01895,40,2629,0.01374,0.02417
1999,46-65 y.,Urban regions,Bündnis90/Grüne,0.02628,66,2629,0.02016,0.03239
1999,46-65 y.,Urban regions,PDS/Linke,0.00812,33,2629,0.00469,0.01155
1999,46-65 y.,Rural regions,Not leaning towards specific party,0.43923,736,1458,0.41374,0.46471
1999,46-65 y.,Rural regions,SPD,0.23316,316,1458,0.21145,0.25488
1999,46-65 y.,Rural regions,CDU/CSU,0.25216,334,1458,0.22986,0.27445
1999,46-65 y.,Rural regions,PDS/Linke,0.03733,72,1458,0.02760,0.04706
1999,66 and older,Urban regions,Not leaning towards specific party,0.37652,474,1117,0.34810,0.40495
1999,66 and older,Urban regions,SPD,0.24656,294,1117,0.22127,0.27185
1999,66 and older,Urban regions,CDU/CSU,0.32667,349,1117,0.29915,0.35419
1999,66 and older,Rural regions,Not leaning towards specific party,0.41954,273,605,0.38019,0.45890
1999,66 and older,Rural regions,SPD,0.21863,124,605,0.18566,0.25159
1999,66 and older,Rural regions,CDU/CSU,0.28200,164,605,0.24612,0.31789
1999,66 and older,Rural regions,PDS/Linke,0.05252,44,605,0.03473,0.07031
2000,17-29 y.,Urban regions,Not leaning towards specific party,0.66483,2002,2814,0.64739,0.68228
2000,17-29 y.,Urban regions,SPD,0.13670,369,2814,0.12401,0.14940
2000,17-29 y.,Urban regions,CDU/CSU,0.10260,282,2814,0.09139,0.11381
2000,17-29 y.,Urban regions,Bündnis90/Grüne,0.04839,120,2814,0.04046,0.05632
2000,17-29 y.,Urban regions,PDS/Linke,0.01177,41,2814,0.00779,0.01576
2000,17-29 y.,Rural regions,Not leaning towards specific party,0.72355,1238,1619,0.70175,0.74534
2000,17-29 y.,Rural regions,SPD,0.07378,121,1619,0.06104,0.08651
2000,17-29 y.,Rural regions,CDU/CSU,0.11185,172,1619,0.09649,0.12721
2000,17-29 y.,Rural regions,Bündnis90/Grüne,0.02511,43,1619,0.01748,0.03273
2000,17-29 y.,Rural regions,PDS/Linke,0.02518,45,1619,0.01755,0.03282
2000,30-45 y.,Urban regions,Not leaning towards specific party,0.53472,2956,5287,0.52127,0.54816
2000,30-45 y.,Urban regions,SPD,0.21010,1112,5287,0.19912,0.22108
2000,30-45 y.,Urban regions,CDU/CSU,0.13902,739,5287,0.12969,0.14835
2000,30-45 y.,Urban regions,FDP,0.01269,58,5287,0.00967,0.01571
2000,30-45 y.,Urban regions,Bündnis90/Grüne,0.06611,321,5287,0.05942,0.07281
2000,30-45 y.,Urban regions,PDS/Linke,0.01114,68,5287,0.00831,0.01396
2000,30-45 y.,Urban regions,Party combinations,0.00673,33,5287,0.00452,0.00893
2000,30-45 y.,Rural regions,Not leaning towards specific party,0.61406,1763,2689,0.59566,0.63246
2000,30-45 y.,Rural regions,SPD,0.15409,384,2689,0.14044,0.16774
2000,30-45 y.,Rural regions,CDU/CSU,0.14567,399,2689,0.13233,0.15900
2000,30-45 y.,Rural regions,Bündnis90/Grüne,0.02549,64,2689,0.01953,0.03144
2000,30-45 y.,Rural regions,PDS/Linke,0.02375,79,2689,0.01799,0.02950
2000,46-65 y.,Urban regions,Not leaning towards specific party,0.44570,2369,4956,0.43186,0.45954
2000,46-65 y.,Urban regions,SPD,0.26715,1282,4956,0.25483,0.27947
2000,46-65 y.,Urban regions,CDU/CSU,0.20322,1017,4956,0.19202,0.21443
2000,46-65 y.,Urban regions,FDP,0.01838,85,4956,0.01464,0.02211
2000,46-65 y.,Urban regions,Bündnis90/Grüne,0.02728,129,4956,0.02275,0.03182
2000,46-65 y.,Urban regions,PDS/Linke,0.01107,74,4956,0.00816,0.01399
2000,46-65 y.,Rural regions,Not leaning towards specific party,0.50378,1393,2612,0.48461,0.52296
2000,46-65 y.,Rural regions,SPD,0.19614,514,2612,0.18091,0.21137
2000,46-65 y.,Rural regions,CDU/CSU,0.22337,563,2612,0.20739,0.23935
2000,46-65 y.,Rural regions,Bündnis90/Grüne,0.01337,37,2612,0.00896,0.01777
2000,46-65 y.,Rural regions,PDS/Linke,0.03373,105,2612,0.02680,0.04065
2000,66 and older,Urban regions,Not leaning towards specific party,0.40623,963,2277,0.38606,0.42641
2000,66 and older,Urban regions,SPD,0.23517,558,2277,0.21775,0.25260
2000,66 and older,Urban regions,CDU/CSU,0.29746,676,2277,0.27868,0.31624
2000,66 and older,Urban regions,FDP,0.01938,37,2277,0.01372,0.02504
2000,66 and older,Urban regions,PDS/Linke,0.01538,43,2277,0.01033,0.02044
2000,66 and older,Rural regions,Not leaning towards specific party,0.48099,609,1222,0.45297,0.50902
2000,66 and older,Rural regions,SPD,0.18543,232,1222,0.16363,0.20723
2000,66 and older,Rural regions,CDU/CSU,0.25390,311,1222,0.22949,0.27832
2000,66 and older,Rural regions,PDS/Linke,0.04959,70,1222,0.03741,0.06176
2001,17-29 y.,Urban regions,Not leaning towards specific party,0.69391,1852,2535,0.67596,0.71185
2001,17-29 y.,Urban regions,SPD,0.11355,292,2535,0.10120,0.12590
2001,17-29 y.,Urban regions,CDU/CSU,0.09962,250,2535,0.08796,0.11128
2001,17-29 y.,Urban regions,FDP,0.01489,33,2535,0.01018,0.01961
2001,17-29 y.,Urban regions,Bündnis90/Grüne,0.04693,108,2535,0.03870,0.05516
2001,17-29 y.,Rural regions,Not leaning towards specific party,0.77391,1167,1447,0.75235,0.79547
2001,17-29 y.,Rural regions,SPD,0.06324,90,1447,0.05069,0.07578
2001,17-29 y.,Rural regions,CDU/CSU,0.09053,125,1447,0.07574,0.10532
2001,17-29 y.,Rural regions,Bündnis90/Grüne,0.02823,34,1447,0.01969,0.03676
2001,17-29 y.,Rural regions,PDS/Linke,0.02138,31,1447,0.01392,0.02883
2001,30-45 y.,Urban regions,Not leaning towards specific party,0.55677,2748,4767,0.54267,0.57087
2001,30-45 y.,Urban regions,SPD,0.20291,982,4767,0.19149,0.21433
2001,30-45 y.,Urban regions,CDU/CSU,0.12770,619,4767,0.11822,0.13717
2001,30-45 y.,Urban regions,FDP,0.01274,52,4767,0.00956,0.01593
2001,30-45 y.,Urban regions,Bündnis90/Grüne,0.06153,283,4767,0.05470,0.06835
2001,30-45 y.,Urban regions,PDS/Linke,0.01062,52,4767,0.00771,0.01352
2001,30-45 y.,Urban regions,Party combinations,0.00883,31,4767,0.00618,0.01149
2001,30-45 y.,Rural regions,Not leaning towards specific party,0.64179,1611,2407,0.62263,0.66095
2001,30-45 y.,Rural regions,SPD,0.14211,337,2407,0.12816,0.15606
2001,30-45 y.,Rural regions,CDU/CSU,0.14034,338,2407,0.12646,0.15422
2001,30-45 y.,Rural regions,Bündnis90/Grüne,0.02960,70,2407,0.02283,0.03638
2001,30-45 y.,Rural regions,PDS/Linke,0.01727,51,2407,0.01206,0.02248
2001,46-65 y.,Urban regions,Not leaning towards specific party,0.47406,2278,4553,0.45955,0.48857
2001,46-65 y.,Urban regions,SPD,0.26198,1159,4553,0.24921,0.27475
2001,46-65 y.,Urban regions,CDU/CSU,0.18750,841,4553,0.17616,0.19884
2001,46-65 y.,Urban regions,FDP,0.02033,86,4553,0.01623,0.02443
2001,46-65 y.,Urban regions,Bündnis90/Grüne,0.02598,125,4553,0.02136,0.03060
2001,46-65 y.,Urban regions,PDS/Linke,0.01062,64,4553,0.00764,0.01359
2001,46-65 y.,Rural regions,Not leaning towards specific party,0.52222,1345,2432,0.50236,0.54207
2001,46-65 y.,Rural regions,SPD,0.18841,441,2432,0.17287,0.20396
2001,46-65 y.,Rural regions,CDU/CSU,0.20946,481,2432,0.19329,0.22564
2001,46-65 y.,Rural regions,FDP,0.01794,37,2432,0.01267,0.02322
2001,46-65 y.,Rural regions,Bündnis90/Grüne,0.01486,33,2432,0.01005,0.01967
2001,46-65 y.,Rural regions,PDS/Linke,0.03169,95,2432,0.02472,0.03865
2001,66 and older,Urban regions,Not leaning towards specific party,0.42653,954,2161,0.40567,0.44738
2001,66 and older,Urban regions,SPD,0.24005,538,2161,0.22204,0.25807
2001,66 and older,Urban regions,CDU/CSU,0.27530,587,2161,0.25647,0.29414
2001,66 and older,Urban regions,FDP,0.02402,48,2161,0.01757,0.03048
2001,66 and older,Urban regions,PDS/Linke,0.01294,34,2161,0.00817,0.01770
2001,66 and older,Rural regions,Not leaning towards specific party,0.48147,599,1158,0.45268,0.51026
2001,66 and older,Rural regions,SPD,0.18580,209,1158,0.16339,0.20822
2001,66 and older,Rural regions,CDU/CSU,0.24703,271,1158,0.22218,0.27189
2001,66 and older,Rural regions,PDS/Linke,0.05479,79,1158,0.04168,0.06791
2002,17-29 y.,Urban regions,Not leaning towards specific party,0.68323,1816,2600,0.66535,0.70112
2002,17-29 y.,Urban regions,SPD,0.13304,339,2600,0.11999,0.14610
2002,17-29 y.,Urban regions,CDU/CSU,0.08042,251,2600,0.06997,0.09088
2002,17-29 y.,Urban regions,FDP,0.02258,58,2600,0.01687,0.02829
2002,17-29 y.,Urban regions,Bündnis90/Grüne,0.03972,97,2600,0.03221,0.04723
2002,17-29 y.,Urban regions,PDS/Linke,0.01297,39,2600,0.00862,0.01732
2002,17-29 y.,Rural regions,Not leaning towards specific party,0.79173,1136,1410,0.77052,0.81293
2002,17-29 y.,Rural regions,SPD,0.05566,98,1410,0.04369,0.06763
2002,17-29 y.,Rural regions,CDU/CSU,0.07259,133,1410,0.05905,0.08614
2002,17-29 y.,Rural regions,PDS/Linke,0.03001,43,1410,0.02110,0.03892
2002,30-45 y.,Urban regions,Not leaning towards specific party,0.56124,2693,4911,0.54736,0.57512
2002,30-45 y.,Urban regions,SPD,0.19126,1009,4911,0.18026,0.20226
2002,30-45 y.,Urban regions,CDU/CSU,0.13645,750,4911,0.12685,0.14605
2002,30-45 y.,Urban regions,FDP,0.01704,101,4911,0.01342,0.02066
2002,30-45 y.,Urban regions,Bündnis90/Grüne,0.05747,291,4911,0.05096,0.06398
2002,30-45 y.,Urban regions,PDS/Linke,0.01276,67,4911,0.00962,0.01590
2002,30-45 y.,Rural regions,Not leaning towards specific party,0.63651,1535,2390,0.61723,0.65580
2002,30-45 y.,Rural regions,SPD,0.14354,327,2390,0.12948,0.15760
2002,30-45 y.,Rural regions,CDU/CSU,0.14857,367,2390,0.13431,0.16283
2002,30-45 y.,Rural regions,FDP,0.00813,31,2390,0.00453,0.01174
2002,30-45 y.,Rural regions,Bündnis90/Grüne,0.02238,61,2390,0.01645,0.02831
2002,30-45 y.,Rural regions,PDS/Linke,0.02169,69,2390,0.01585,0.02754
2002,46-65 y.,Urban regions,Not leaning towards specific party,0.48156,2377,5179,0.46795,0.49517
2002,46-65 y.,Urban regions,SPD,0.23972,1260,5179,0.22809,0.25135
2002,46-65 y.,Urban regions,CDU/CSU,0.19121,1087,5179,0.18050,0.20192
2002,46-65 y.,Urban regions,FDP,0.02108,145,5179,0.01717,0.02500
2002,46-65 y.,Urban regions,Bündnis90/Grüne,0.02805,194,5179,0.02355,0.03255
2002,46-65 y.,Urban regions,PDS/Linke,0.01547,84,5179,0.01211,0.01883
2002,46-65 y.,Urban regions,Party combinations,0.00632,32,5179,0.00416,0.00847
2002,46-65 y.,Rural regions,Not leaning towards specific party,0.54362,1368,2565,0.52434,0.56290
2002,46-65 y.,Rural regions,SPD,0.16783,421,2565,0.15336,0.18229
2002,46-65 y.,Rural regions,CDU/CSU,0.20494,554,2565,0.18932,0.22057
2002,46-65 y.,Rural regions,FDP,0.01340,51,2565,0.00895,0.01785
2002,46-65 y.,Rural regions,Bündnis90/Grüne,0.01751,59,2565,0.01244,0.02259
2002,46-65 y.,Rural regions,PDS/Linke,0.03415,112,2565,0.02712,0.04117
2002,66 and older,Urban regions,Not leaning towards specific party,0.38055,897,2305,0.36072,0.40037
2002,66 and older,Urban regions,SPD,0.25627,589,2305,0.23844,0.27410
2002,66 and older,Urban regions,CDU/CSU,0.30039,708,2305,0.28167,0.31911
2002,66 and older,Urban regions,FDP,0.02445,63,2305,0.01815,0.03076
2002,66 and older,Urban regions,PDS/Linke,0.01709,48,2305,0.01179,0.02238
2002,66 and older,Rural regions,Not leaning towards specific party,0.50726,632,1205,0.47902,0.53550
2002,66 and older,Rural regions,SPD,0.17369,201,1205,0.15229,0.19508
2002,66 and older,Rural regions,CDU/CSU,0.23490,285,1205,0.21096,0.25885
2002,66 and older,Rural regions,PDS/Linke,0.06262,87,1205,0.04894,0.07631
2003,17-29 y.,Urban regions,Not leaning towards specific party,0.61460,1639,2517,0.59558,0.63362
2003,17-29 y.,Urban regions,SPD,0.13104,319,2517,0.11785,0.14422
2003,17-29 y.,Urban regions,CDU/CSU,0.13243,344,2517,0.11918,0.14567
2003,17-29 y.,Urban regions,FDP,0.02077,52,2517,0.01520,0.02635
2003,17-29 y.,Urban regions,Bündnis90/Grüne,0.06085,163,2517,0.05151,0.07019
2003,17-29 y.,Rural regions,Not leaning towards specific party,0.70728,977,1342,0.68292,0.73163
2003,17-29 y.,Rural regions,SPD,0.05669,97,1342,0.04431,0.06907
2003,17-29 y.,Rural regions,CDU/CSU,0.14008,200,1342,0.12150,0.15866
2003,17-29 y.,Rural regions,Bündnis90/Grüne,0.03025,35,1342,0.02108,0.03942
2003,17-29 y.,Rural regions,PDS/Linke,0.02415,33,1342,0.01593,0.03236
2003,30-45 y.,Urban regions,Not leaning towards specific party,0.52964,2429,4605,0.51522,0.54406
2003,30-45 y.,Urban regions,SPD,0.17312,816,4605,0.16219,0.18405
2003,30-45 y.,Urban regions,CDU/CSU,0.16681,841,4605,0.15605,0.17758
2003,30-45 y.,Urban regions,FDP,0.01580,85,4605,0.01219,0.01940
2003,30-45 y.,Urban regions,Bündnis90/Grüne,0.08092,354,4605,0.07304,0.08879
2003,30-45 y.,Urban regions,PDS/Linke,0.00721,39,4605,0.00477,0.00965
2003,30-45 y.,Urban regions,Party combinations,0.00915,41,4605,0.00640,0.01190
2003,30-45 y.,Rural regions,Not leaning towards specific party,0.62200,1378,2194,0.60170,0.64229
2003,30-45 y.,Rural regions,SPD,0.11832,270,2194,0.10480,0.13184
2003,30-45 y.,Rural regions,CDU/CSU,0.18611,428,2194,0.16982,0.20240
2003,30-45 y.,Rural regions,Bündnis90/Grüne,0.02855,73,2194,0.02158,0.03552
2003,30-45 y.,Rural regions,PDS/Linke,0.01296,45,2194,0.00822,0.01769
2003,46-65 y.,Urban regions,Not leaning towards specific party,0.45439,2186,4992,0.44058,0.46821
2003,46-65 y.,Urban regions,SPD,0.23598,1157,4992,0.22420,0.24776
2003,46-65 y.,Urban regions,CDU/CSU,0.21076,1165,4992,0.19945,0.22208
2003,46-65 y.,Urban regions,FDP,0.02423,136,4992,0.01996,0.02849
2003,46-65 y.,Urban regions,Bündnis90/Grüne,0.04439,256,4992,0.03868,0.05010
2003,46-65 y.,Urban regions,PDS/Linke,0.01045,56,4992,0.00763,0.01327
2003,46-65 y.,Urban regions,Party combinations,0.00810,36,4992,0.00561,0.01059
2003,46-65 y.,Rural regions,Not leaning towards specific party,0.52223,1272,2472,0.50254,0.54193
2003,46-65 y.,Rural regions,SPD,0.17003,426,2472,0.15522,0.18484
2003,46-65 y.,Rural regions,CDU/CSU,0.22787,595,2472,0.21133,0.24441
2003,46-65 y.,Rural regions,FDP,0.01114,35,2472,0.00700,0.01527
2003,46-65 y.,Rural regions,Bündnis90/Grüne,0.02273,68,2472,0.01686,0.02861
2003,46-65 y.,Rural regions,PDS/Linke,0.02279,76,2472,0.01691,0.02867
2003,66 and older,Urban regions,Not leaning towards specific party,0.38471,943,2369,0.36511,0.40431
2003,66 and older,Urban regions,SPD,0.24707,571,2369,0.22969,0.26444
2003,66 and older,Urban regions,CDU/CSU,0.31140,736,2369,0.29275,0.33005
