year,age_gr,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,30-45 y.,5th Quintile,SPD,0.24051,171,713,0.20911,0.27190
1993,30-45 y.,5th Quintile,CDU/CSU,0.18879,130,713,0.16004,0.21753
1993,30-45 y.,5th Quintile,Bündnis90/Grüne,0.06758,51,713,0.04914,0.08601
1993,46-65 y.,1st Quintile,Not leaning towards specific party,0.63236,479,682,0.59615,0.66857
1993,46-65 y.,1st Quintile,SPD,0.18201,124,682,0.15303,0.21099
1993,46-65 y.,1st Quintile,CDU/CSU,0.13812,79,682,0.11221,0.16404
1993,46-65 y.,2nd Quintile,Not leaning towards specific party,0.56000,436,666,0.52228,0.59773
1993,46-65 y.,2nd Quintile,SPD,0.20359,121,666,0.17298,0.23419
1993,46-65 y.,2nd Quintile,CDU/CSU,0.18472,109,666,0.15522,0.21421
1993,46-65 y.,3rd Quintile,Not leaning towards specific party,0.49624,399,686,0.45880,0.53369
1993,46-65 y.,3rd Quintile,SPD,0.25990,167,686,0.22706,0.29275
1993,46-65 y.,3rd Quintile,CDU/CSU,0.19813,120,686,0.16828,0.22798
1993,46-65 y.,4th Quintile,Not leaning towards specific party,0.45694,470,846,0.42335,0.49053
1993,46-65 y.,4th Quintile,SPD,0.25941,218,846,0.22986,0.28896
1993,46-65 y.,4th Quintile,CDU/CSU,0.20493,158,846,0.17771,0.23214
1993,46-65 y.,5th Quintile,Not leaning towards specific party,0.39633,398,851,0.36345,0.42921
1993,46-65 y.,5th Quintile,SPD,0.21224,188,851,0.18475,0.23972
1993,46-65 y.,5th Quintile,CDU/CSU,0.28420,223,851,0.25388,0.31453
1993,46-65 y.,5th Quintile,FDP,0.05256,42,851,0.03756,0.06757
1993,66 and older,1st Quintile,Not leaning towards specific party,0.61749,270,411,0.57044,0.66453
1993,66 and older,1st Quintile,SPD,0.17755,74,411,0.14056,0.21454
1993,66 and older,1st Quintile,CDU/CSU,0.15641,67,411,0.12125,0.19157
1993,66 and older,2nd Quintile,Not leaning towards specific party,0.49518,195,349,0.44265,0.54771
1993,66 and older,2nd Quintile,SPD,0.23018,78,349,0.18595,0.27441
1993,66 and older,2nd Quintile,CDU/CSU,0.20253,76,349,0.16030,0.24475
1993,66 and older,3rd Quintile,Not leaning towards specific party,0.50701,141,249,0.44479,0.56924
1993,66 and older,3rd Quintile,SPD,0.24021,60,249,0.18704,0.29338
1993,66 and older,3rd Quintile,CDU/CSU,0.20348,48,249,0.15338,0.25359
1993,66 and older,4th Quintile,Not leaning towards specific party,0.42144,98,206,0.35385,0.48904
1993,66 and older,4th Quintile,SPD,0.16470,35,206,0.11393,0.21548
1993,66 and older,4th Quintile,CDU/CSU,0.33183,73,206,0.26737,0.39628
1993,66 and older,5th Quintile,Not leaning towards specific party,0.31769,63,130,0.23735,0.39804
1993,66 and older,5th Quintile,CDU/CSU,0.38891,67,130,0.30478,0.47304
1994,17-29 y.,1st Quintile,Not leaning towards specific party,0.72940,534,604,0.69394,0.76486
1994,17-29 y.,1st Quintile,SPD,0.09596,70,604,0.07245,0.11947
1994,17-29 y.,2nd Quintile,Not leaning towards specific party,0.79591,558,647,0.76483,0.82699
1994,17-29 y.,2nd Quintile,SPD,0.11115,89,647,0.08691,0.13539
1994,17-29 y.,3rd Quintile,Not leaning towards specific party,0.69619,511,687,0.66177,0.73061
1994,17-29 y.,3rd Quintile,SPD,0.12215,91,687,0.09764,0.14665
1994,17-29 y.,3rd Quintile,CDU/CSU,0.06837,44,687,0.04948,0.08725
1994,17-29 y.,3rd Quintile,Bündnis90/Grüne,0.07509,41,687,0.05537,0.09481
1994,17-29 y.,4th Quintile,Not leaning towards specific party,0.70227,511,663,0.66744,0.73710
1994,17-29 y.,4th Quintile,SPD,0.13141,103,663,0.10568,0.15715
1994,17-29 y.,4th Quintile,CDU/CSU,0.07495,49,663,0.05489,0.09501
1994,17-29 y.,5th Quintile,Not leaning towards specific party,0.62438,328,472,0.58065,0.66812
1994,17-29 y.,5th Quintile,SPD,0.13453,74,472,0.10371,0.16534
1994,17-29 y.,5th Quintile,CDU/CSU,0.15122,70,472,0.11886,0.18357
1994,30-45 y.,1st Quintile,Not leaning towards specific party,0.65233,512,673,0.61632,0.68833
1994,30-45 y.,1st Quintile,SPD,0.15847,96,673,0.13086,0.18608
1994,30-45 y.,1st Quintile,CDU/CSU,0.09405,65,673,0.07198,0.11612
1994,30-45 y.,2nd Quintile,Not leaning towards specific party,0.60882,624,875,0.57646,0.64117
1994,30-45 y.,2nd Quintile,SPD,0.19793,168,875,0.17152,0.22435
1994,30-45 y.,2nd Quintile,CDU/CSU,0.11310,83,875,0.09210,0.13409
1994,30-45 y.,3rd Quintile,Not leaning towards specific party,0.56374,568,891,0.53115,0.59632
1994,30-45 y.,3rd Quintile,SPD,0.20693,171,891,0.18032,0.23355
1994,30-45 y.,3rd Quintile,CDU/CSU,0.12087,104,891,0.09945,0.14229
1994,30-45 y.,3rd Quintile,Bündnis90/Grüne,0.06311,48,891,0.04713,0.07909
1994,30-45 y.,4th Quintile,Not leaning towards specific party,0.52688,445,730,0.49063,0.56312
1994,30-45 y.,4th Quintile,SPD,0.22689,162,730,0.19649,0.25730
1994,30-45 y.,4th Quintile,CDU/CSU,0.12579,83,730,0.10171,0.14986
1994,30-45 y.,4th Quintile,Bündnis90/Grüne,0.06860,40,730,0.05025,0.08695
1994,30-45 y.,5th Quintile,Not leaning towards specific party,0.43224,362,733,0.39635,0.46813
1994,30-45 y.,5th Quintile,SPD,0.23690,178,733,0.20610,0.26771
1994,30-45 y.,5th Quintile,CDU/CSU,0.21094,141,733,0.18139,0.24050
1994,30-45 y.,5th Quintile,Bündnis90/Grüne,0.07817,52,733,0.05872,0.09762
1994,46-65 y.,1st Quintile,Not leaning towards specific party,0.60916,472,668,0.57213,0.64619
1994,46-65 y.,1st Quintile,SPD,0.23125,128,668,0.19925,0.26325
1994,46-65 y.,1st Quintile,CDU/CSU,0.11682,68,668,0.09245,0.14120
1994,46-65 y.,2nd Quintile,Not leaning towards specific party,0.50362,387,635,0.46470,0.54254
1994,46-65 y.,2nd Quintile,SPD,0.25615,145,635,0.22217,0.29013
1994,46-65 y.,2nd Quintile,CDU/CSU,0.19595,103,635,0.16505,0.22684
1994,46-65 y.,3rd Quintile,Not leaning towards specific party,0.45934,411,719,0.42289,0.49580
1994,46-65 y.,3rd Quintile,SPD,0.29925,180,719,0.26576,0.33275
1994,46-65 y.,3rd Quintile,CDU/CSU,0.18220,128,719,0.15397,0.21044
1994,46-65 y.,4th Quintile,Not leaning towards specific party,0.42824,415,774,0.39335,0.46312
1994,46-65 y.,4th Quintile,SPD,0.27707,220,774,0.24552,0.30862
1994,46-65 y.,4th Quintile,CDU/CSU,0.21443,139,774,0.18549,0.24336
1994,46-65 y.,5th Quintile,Not leaning towards specific party,0.34306,361,874,0.31156,0.37455
1994,46-65 y.,5th Quintile,SPD,0.24713,216,874,0.21852,0.27575
1994,46-65 y.,5th Quintile,CDU/CSU,0.32733,261,874,0.29621,0.35846
1994,46-65 y.,5th Quintile,FDP,0.04559,36,874,0.03176,0.05943
1994,66 and older,1st Quintile,Not leaning towards specific party,0.60255,246,384,0.55354,0.65156
1994,66 and older,1st Quintile,SPD,0.18028,69,384,0.14178,0.21878
1994,66 and older,1st Quintile,CDU/CSU,0.17356,69,384,0.13563,0.21149
1994,66 and older,2nd Quintile,Not leaning towards specific party,0.48392,198,366,0.43266,0.53519
1994,66 and older,2nd Quintile,SPD,0.24788,86,366,0.20358,0.29218
1994,66 and older,2nd Quintile,CDU/CSU,0.22600,82,366,0.18310,0.26891
1994,66 and older,3rd Quintile,Not leaning towards specific party,0.38182,111,265,0.32321,0.44043
1994,66 and older,3rd Quintile,SPD,0.30612,77,265,0.25053,0.36172
1994,66 and older,3rd Quintile,CDU/CSU,0.27274,77,265,0.21902,0.32647
1994,66 and older,4th Quintile,Not leaning towards specific party,0.39606,92,201,0.32828,0.46385
1994,66 and older,4th Quintile,SPD,0.19840,45,201,0.14313,0.25367
1994,66 and older,4th Quintile,CDU/CSU,0.30031,64,201,0.23678,0.36384
1994,66 and older,5th Quintile,Not leaning towards specific party,0.36073,75,192,0.29263,0.42884
1994,66 and older,5th Quintile,SPD,0.17091,36,192,0.11752,0.22429
1994,66 and older,5th Quintile,CDU/CSU,0.40697,81,192,0.33730,0.47665
1995,17-29 y.,1st Quintile,Not leaning towards specific party,0.70220,554,729,0.66898,0.73542
1995,17-29 y.,1st Quintile,SPD,0.10349,82,729,0.08136,0.12561
1995,17-29 y.,1st Quintile,CDU/CSU,0.08208,51,729,0.06214,0.10202
1995,17-29 y.,1st Quintile,Bündnis90/Grüne,0.07221,42,729,0.05341,0.09101
1995,17-29 y.,2nd Quintile,Not leaning towards specific party,0.65921,516,692,0.62387,0.69455
1995,17-29 y.,2nd Quintile,SPD,0.15251,95,692,0.12570,0.17931
1995,17-29 y.,2nd Quintile,CDU/CSU,0.08611,50,692,0.06520,0.10703
1995,17-29 y.,2nd Quintile,Bündnis90/Grüne,0.05763,31,692,0.04025,0.07501
1995,17-29 y.,3rd Quintile,Not leaning towards specific party,0.64570,474,670,0.60946,0.68194
1995,17-29 y.,3rd Quintile,SPD,0.15162,95,670,0.12444,0.17880
1995,17-29 y.,3rd Quintile,CDU/CSU,0.08907,55,670,0.06749,0.11066
1995,17-29 y.,3rd Quintile,Bündnis90/Grüne,0.08218,46,670,0.06137,0.10300
1995,17-29 y.,4th Quintile,Not leaning towards specific party,0.65952,475,661,0.62337,0.69567
1995,17-29 y.,4th Quintile,SPD,0.14039,87,661,0.11388,0.16689
1995,17-29 y.,4th Quintile,CDU/CSU,0.10385,66,661,0.08057,0.12712
1995,17-29 y.,4th Quintile,Bündnis90/Grüne,0.05542,33,661,0.03796,0.07287
1995,17-29 y.,5th Quintile,Not leaning towards specific party,0.58361,297,483,0.53960,0.62762
1995,17-29 y.,5th Quintile,SPD,0.12966,61,483,0.09967,0.15965
1995,17-29 y.,5th Quintile,CDU/CSU,0.16011,77,483,0.12737,0.19285
1995,17-29 y.,5th Quintile,Bündnis90/Grüne,0.10428,48,483,0.07699,0.13156
1995,30-45 y.,1st Quintile,Not leaning towards specific party,0.63504,566,809,0.60184,0.66823
1995,30-45 y.,1st Quintile,SPD,0.15165,114,809,0.12692,0.17638
1995,30-45 y.,1st Quintile,CDU/CSU,0.11940,96,809,0.09704,0.14176
1995,30-45 y.,1st Quintile,Bündnis90/Grüne,0.05583,33,809,0.04000,0.07166
1995,30-45 y.,2nd Quintile,Not leaning towards specific party,0.57059,626,985,0.53966,0.60152
1995,30-45 y.,2nd Quintile,SPD,0.21730,192,985,0.19153,0.24307
1995,30-45 y.,2nd Quintile,CDU/CSU,0.12954,123,985,0.10856,0.15053
1995,30-45 y.,2nd Quintile,Bündnis90/Grüne,0.05077,44,985,0.03705,0.06449
1995,30-45 y.,3rd Quintile,Not leaning towards specific party,0.53465,553,923,0.50246,0.56685
1995,30-45 y.,3rd Quintile,SPD,0.20276,174,923,0.17681,0.22872
1995,30-45 y.,3rd Quintile,CDU/CSU,0.15097,141,923,0.12786,0.17408
1995,30-45 y.,3rd Quintile,Bündnis90/Grüne,0.08099,55,923,0.06338,0.09860
1995,30-45 y.,4th Quintile,Not leaning towards specific party,0.48457,420,792,0.44974,0.51939
1995,30-45 y.,4th Quintile,SPD,0.20383,165,792,0.17575,0.23190
1995,30-45 y.,4th Quintile,CDU/CSU,0.19163,154,792,0.16420,0.21906
1995,30-45 y.,4th Quintile,Bündnis90/Grüne,0.07240,53,792,0.05434,0.09046
1995,30-45 y.,5th Quintile,Not leaning towards specific party,0.43147,360,762,0.39628,0.46666
1995,30-45 y.,5th Quintile,SPD,0.20421,154,762,0.17557,0.23286
1995,30-45 y.,5th Quintile,CDU/CSU,0.21433,167,762,0.18518,0.24349
1995,30-45 y.,5th Quintile,Bündnis90/Grüne,0.11157,81,762,0.08920,0.13394
1995,46-65 y.,1st Quintile,Not leaning towards specific party,0.54752,401,620,0.50831,0.58673
1995,46-65 y.,1st Quintile,SPD,0.21663,112,620,0.18418,0.24908
1995,46-65 y.,1st Quintile,CDU/CSU,0.20354,107,620,0.17182,0.23526
1995,46-65 y.,2nd Quintile,Not leaning towards specific party,0.48179,401,675,0.44407,0.51952
1995,46-65 y.,2nd Quintile,SPD,0.26652,169,675,0.23314,0.29990
1995,46-65 y.,2nd Quintile,CDU/CSU,0.18507,105,675,0.15576,0.21439
1995,46-65 y.,3rd Quintile,Not leaning towards specific party,0.40002,350,690,0.36344,0.43660
1995,46-65 y.,3rd Quintile,SPD,0.31565,199,690,0.28094,0.35035
1995,46-65 y.,3rd Quintile,CDU/CSU,0.21465,141,690,0.18399,0.24531
1995,46-65 y.,4th Quintile,Not leaning towards specific party,0.41829,427,826,0.38463,0.45195
1995,46-65 y.,4th Quintile,SPD,0.27842,208,826,0.24784,0.30901
1995,46-65 y.,4th Quintile,CDU/CSU,0.22476,191,826,0.19628,0.25325
1995,46-65 y.,5th Quintile,Not leaning towards specific party,0.30478,347,920,0.27502,0.33454
1995,46-65 y.,5th Quintile,SPD,0.24863,238,920,0.22069,0.27658
1995,46-65 y.,5th Quintile,CDU/CSU,0.36273,304,920,0.33164,0.39381
1995,46-65 y.,5th Quintile,Bündnis90/Grüne,0.03584,31,920,0.02382,0.04786
1995,66 and older,1st Quintile,Not leaning towards specific party,0.51107,162,284,0.45283,0.56931
1995,66 and older,1st Quintile,SPD,0.21320,60,284,0.16548,0.26092
1995,66 and older,1st Quintile,CDU/CSU,0.22303,62,284,0.17453,0.27153
1995,66 and older,2nd Quintile,Not leaning towards specific party,0.45812,195,387,0.40842,0.50783
1995,66 and older,2nd Quintile,SPD,0.25781,99,387,0.21418,0.30145
1995,66 and older,2nd Quintile,CDU/CSU,0.23006,93,387,0.18808,0.27205
1995,66 and older,3rd Quintile,Not leaning towards specific party,0.38280,130,303,0.32797,0.43762
1995,66 and older,3rd Quintile,SPD,0.28404,86,303,0.23318,0.33490
1995,66 and older,3rd Quintile,CDU/CSU,0.27594,87,303,0.22553,0.32636
1995,66 and older,4th Quintile,Not leaning towards specific party,0.35882,101,243,0.29839,0.41925
1995,66 and older,4th Quintile,SPD,0.23593,67,243,0.18243,0.28942
1995,66 and older,4th Quintile,CDU/CSU,0.30659,75,243,0.24849,0.36468
1995,66 and older,5th Quintile,Not leaning towards specific party,0.28428,69,202,0.22192,0.34664
1995,66 and older,5th Quintile,SPD,0.15945,38,202,0.10884,0.21006
1995,66 and older,5th Quintile,CDU/CSU,0.47566,95,202,0.40662,0.54470
1996,17-29 y.,1st Quintile,Not leaning towards specific party,0.71774,581,727,0.68500,0.75048
1996,17-29 y.,1st Quintile,SPD,0.09775,75,727,0.07615,0.11935
1996,17-29 y.,1st Quintile,CDU/CSU,0.05967,37,727,0.04244,0.07690
1996,17-29 y.,1st Quintile,Bündnis90/Grüne,0.07280,34,727,0.05390,0.09169
1996,17-29 y.,2nd Quintile,Not leaning towards specific party,0.73133,531,644,0.69707,0.76560
1996,17-29 y.,2nd Quintile,SPD,0.07667,61,644,0.05610,0.09723
1996,17-29 y.,2nd Quintile,CDU/CSU,0.09554,52,644,0.07282,0.11826
1996,17-29 y.,3rd Quintile,Not leaning towards specific party,0.67036,439,578,0.63201,0.70872
1996,17-29 y.,3rd Quintile,SPD,0.09485,50,578,0.07095,0.11876
1996,17-29 y.,3rd Quintile,CDU/CSU,0.11278,51,578,0.08697,0.13859
1996,17-29 y.,3rd Quintile,Bündnis90/Grüne,0.07713,38,578,0.05536,0.09890
1996,17-29 y.,4th Quintile,Not leaning towards specific party,0.63981,448,639,0.60256,0.67706
1996,17-29 y.,4th Quintile,SPD,0.13866,75,639,0.11184,0.16548
1996,17-29 y.,4th Quintile,CDU/CSU,0.11400,76,639,0.08934,0.13867
1996,17-29 y.,4th Quintile,Bündnis90/Grüne,0.05606,40,639,0.03821,0.07391
1996,17-29 y.,5th Quintile,Not leaning towards specific party,0.54379,259,436,0.49699,0.59060
1996,17-29 y.,5th Quintile,SPD,0.12714,59,436,0.09583,0.15844
1996,17-29 y.,5th Quintile,CDU/CSU,0.20477,77,436,0.16685,0.24269
1996,17-29 y.,5th Quintile,Bündnis90/Grüne,0.09726,41,436,0.06942,0.12511
1996,30-45 y.,1st Quintile,Not leaning towards specific party,0.65125,568,807,0.61834,0.68415
1996,30-45 y.,1st Quintile,SPD,0.13248,99,807,0.10908,0.15589
1996,30-45 y.,1st Quintile,CDU/CSU,0.12846,103,807,0.10536,0.15156
1996,30-45 y.,1st Quintile,Bündnis90/Grüne,0.06108,37,807,0.04455,0.07761
1996,30-45 y.,2nd Quintile,Not leaning towards specific party,0.60650,653,972,0.57577,0.63723
1996,30-45 y.,2nd Quintile,SPD,0.16339,148,972,0.14013,0.18664
1996,30-45 y.,2nd Quintile,CDU/CSU,0.11154,111,972,0.09174,0.13134
1996,30-45 y.,2nd Quintile,Bündnis90/Grüne,0.07681,60,972,0.06006,0.09356
1996,30-45 y.,3rd Quintile,Not leaning towards specific party,0.56706,556,902,0.53470,0.59941
1996,30-45 y.,3rd Quintile,SPD,0.21237,183,902,0.18566,0.23907
1996,30-45 y.,3rd Quintile,CDU/CSU,0.12877,114,902,0.10690,0.15064
1996,30-45 y.,3rd Quintile,Bündnis90/Grüne,0.06230,49,902,0.04652,0.07808
1996,30-45 y.,4th Quintile,Not leaning towards specific party,0.52842,486,830,0.49444,0.56240
1996,30-45 y.,4th Quintile,SPD,0.14831,124,830,0.12412,0.17250
1996,30-45 y.,4th Quintile,CDU/CSU,0.19407,161,830,0.16715,0.22100
1996,30-45 y.,4th Quintile,Bündnis90/Grüne,0.07943,59,830,0.06102,0.09784
1996,30-45 y.,5th Quintile,Not leaning towards specific party,0.45023,354,752,0.41464,0.48581
1996,30-45 y.,5th Quintile,SPD,0.17964,153,752,0.15218,0.20710
1996,30-45 y.,5th Quintile,CDU/CSU,0.21645,162,752,0.18700,0.24590
1996,30-45 y.,5th Quintile,Bündnis90/Grüne,0.11812,83,752,0.09504,0.14121
1996,46-65 y.,1st Quintile,Not leaning towards specific party,0.61189,427,599,0.57283,0.65095
1996,46-65 y.,1st Quintile,SPD,0.16746,92,599,0.13753,0.19738
1996,46-65 y.,1st Quintile,CDU/CSU,0.17219,80,599,0.14193,0.20245
1996,46-65 y.,2nd Quintile,Not leaning towards specific party,0.53861,389,614,0.49914,0.57807
1996,46-65 y.,2nd Quintile,SPD,0.19183,105,614,0.16066,0.22299
1996,46-65 y.,2nd Quintile,CDU/CSU,0.22624,120,614,0.19311,0.25936
1996,46-65 y.,3rd Quintile,Not leaning towards specific party,0.43299,394,730,0.39702,0.46896
1996,46-65 y.,3rd Quintile,SPD,0.27180,182,730,0.23951,0.30410
1996,46-65 y.,3rd Quintile,CDU/CSU,0.21929,154,730,0.18926,0.24933
1996,46-65 y.,4th Quintile,Not leaning towards specific party,0.38900,407,810,0.35540,0.42259
1996,46-65 y.,4th Quintile,SPD,0.26186,202,810,0.23156,0.29215
1996,46-65 y.,4th Quintile,CDU/CSU,0.27160,201,810,0.24095,0.30225
1996,46-65 y.,5th Quintile,Not leaning towards specific party,0.34020,373,917,0.30952,0.37089
1996,46-65 y.,5th Quintile,SPD,0.22488,214,917,0.19784,0.25191
1996,46-65 y.,5th Quintile,CDU/CSU,0.34006,287,917,0.30938,0.37074
1996,46-65 y.,5th Quintile,Bündnis90/Grüne,0.04615,43,917,0.03256,0.05974
1996,66 and older,1st Quintile,Not leaning towards specific party,0.56352,193,317,0.50883,0.61820
1996,66 and older,1st Quintile,SPD,0.16791,59,317,0.12670,0.20912
1996,66 and older,1st Quintile,CDU/CSU,0.22512,65,317,0.17907,0.27117
1996,66 and older,2nd Quintile,Not leaning towards specific party,0.46510,189,371,0.41428,0.51592
1996,66 and older,2nd Quintile,SPD,0.24649,85,371,0.20258,0.29041
1996,66 and older,2nd Quintile,CDU/CSU,0.25289,97,371,0.20860,0.29718
1996,66 and older,3rd Quintile,Not leaning towards specific party,0.44790,159,309,0.39236,0.50343
1996,66 and older,3rd Quintile,SPD,0.26104,76,309,0.21199,0.31009
1996,66 and older,3rd Quintile,CDU/CSU,0.22838,74,309,0.18150,0.27527
1996,66 and older,4th Quintile,Not leaning towards specific party,0.33346,105,262,0.27627,0.39066
1996,66 and older,4th Quintile,SPD,0.21302,62,262,0.16335,0.26270
1996,66 and older,4th Quintile,CDU/CSU,0.36310,95,262,0.30476,0.42145
1996,66 and older,5th Quintile,Not leaning towards specific party,0.36145,79,191,0.29314,0.42976
1996,66 and older,5th Quintile,SPD,0.15621,31,191,0.10458,0.20783
1996,66 and older,5th Quintile,CDU/CSU,0.39820,81,191,0.32860,0.46781
1997,17-29 y.,1st Quintile,Not leaning towards specific party,0.73462,540,636,0.70028,0.76896
1997,17-29 y.,1st Quintile,SPD,0.09316,55,636,0.07055,0.11576
1997,17-29 y.,1st Quintile,CDU/CSU,0.07923,41,636,0.05822,0.10024
1997,17-29 y.,2nd Quintile,Not leaning towards specific party,0.75923,545,641,0.72611,0.79236
1997,17-29 y.,2nd Quintile,SPD,0.11335,61,641,0.08878,0.13791
1997,17-29 y.,2nd Quintile,CDU/CSU,0.06427,35,641,0.04527,0.08327
1997,17-29 y.,3rd Quintile,Not leaning towards specific party,0.68844,429,557,0.64994,0.72693
1997,17-29 y.,3rd Quintile,SPD,0.10319,50,557,0.07790,0.12847
1997,17-29 y.,3rd Quintile,CDU/CSU,0.08422,42,557,0.06113,0.10730
1997,17-29 y.,3rd Quintile,Bündnis90/Grüne,0.07372,36,557,0.05200,0.09544
1997,17-29 y.,4th Quintile,Not leaning towards specific party,0.64167,439,608,0.60352,0.67981
1997,17-29 y.,4th Quintile,SPD,0.08970,59,608,0.06697,0.11243
1997,17-29 y.,4th Quintile,CDU/CSU,0.11747,70,608,0.09185,0.14308
1997,17-29 y.,4th Quintile,Bündnis90/Grüne,0.08782,40,608,0.06530,0.11034
1997,17-29 y.,5th Quintile,Not leaning towards specific party,0.64268,296,402,0.59578,0.68959
1997,17-29 y.,5th Quintile,SPD,0.09554,46,402,0.06677,0.12431
1997,17-29 y.,5th Quintile,CDU/CSU,0.17130,60,402,0.13442,0.20818
1997,30-45 y.,1st Quintile,Not leaning towards specific party,0.70011,569,735,0.66696,0.73326
1997,30-45 y.,1st Quintile,SPD,0.12279,88,735,0.09904,0.14653
1997,30-45 y.,1st Quintile,CDU/CSU,0.10683,78,735,0.08448,0.12918
1997,30-45 y.,2nd Quintile,Not leaning towards specific party,0.60058,660,965,0.56966,0.63150
1997,30-45 y.,2nd Quintile,SPD,0.21565,179,965,0.18969,0.24161
1997,30-45 y.,2nd Quintile,CDU/CSU,0.10525,87,965,0.08588,0.12462
1997,30-45 y.,2nd Quintile,Bündnis90/Grüne,0.04223,39,965,0.02954,0.05493
1997,30-45 y.,3rd Quintile,Not leaning towards specific party,0.58929,581,881,0.55679,0.62180
1997,30-45 y.,3rd Quintile,SPD,0.18603,152,881,0.16032,0.21174
1997,30-45 y.,3rd Quintile,CDU/CSU,0.11998,100,881,0.09851,0.14144
1997,30-45 y.,3rd Quintile,Bündnis90/Grüne,0.06809,48,881,0.05145,0.08473
1997,30-45 y.,4th Quintile,Not leaning towards specific party,0.57166,526,842,0.53822,0.60511
1997,30-45 y.,4th Quintile,SPD,0.14807,130,842,0.12406,0.17207
1997,30-45 y.,4th Quintile,CDU/CSU,0.15952,130,842,0.13478,0.18427
1997,30-45 y.,4th Quintile,Bündnis90/Grüne,0.08324,56,842,0.06457,0.10191
1997,30-45 y.,5th Quintile,Not leaning towards specific party,0.47815,412,777,0.44301,0.51330
1997,30-45 y.,5th Quintile,SPD,0.17572,132,777,0.14894,0.20250
1997,30-45 y.,5th Quintile,CDU/CSU,0.19966,161,777,0.17154,0.22779
1997,30-45 y.,5th Quintile,Bündnis90/Grüne,0.11604,72,777,0.09351,0.13858
1997,46-65 y.,1st Quintile,Not leaning towards specific party,0.56354,382,560,0.52243,0.60465
1997,46-65 y.,1st Quintile,SPD,0.25895,105,560,0.22264,0.29527
1997,46-65 y.,1st Quintile,CDU/CSU,0.13569,73,560,0.10730,0.16408
1997,46-65 y.,2nd Quintile,Not leaning towards specific party,0.58544,434,649,0.54751,0.62337
1997,46-65 y.,2nd Quintile,SPD,0.19486,114,649,0.16436,0.22535
1997,46-65 y.,2nd Quintile,CDU/CSU,0.18233,101,649,0.15260,0.21205
1997,46-65 y.,3rd Quintile,Not leaning towards specific party,0.46776,390,686,0.43040,0.50513
1997,46-65 y.,3rd Quintile,SPD,0.30035,171,686,0.26602,0.33468
1997,46-65 y.,3rd Quintile,CDU/CSU,0.19046,125,686,0.16106,0.21987
1997,46-65 y.,4th Quintile,Not leaning towards specific party,0.40883,429,865,0.37605,0.44161
1997,46-65 y.,4th Quintile,SPD,0.27027,227,865,0.24066,0.29988
1997,46-65 y.,4th Quintile,CDU/CSU,0.24742,175,865,0.21864,0.27619
1997,46-65 y.,4th Quintile,Bündnis90/Grüne,0.04098,34,865,0.02776,0.05419
1997,46-65 y.,5th Quintile,Not leaning towards specific party,0.35237,391,910,0.32131,0.38343
1997,46-65 y.,5th Quintile,SPD,0.24640,222,910,0.21839,0.27442
1997,46-65 y.,5th Quintile,CDU/CSU,0.31109,259,910,0.28099,0.34118
1997,46-65 y.,5th Quintile,Bündnis90/Grüne,0.03874,38,910,0.02619,0.05128
1997,66 and older,1st Quintile,Not leaning towards specific party,0.56637,192,317,0.51172,0.62101
1997,66 and older,1st Quintile,SPD,0.16882,56,317,0.12752,0.21013
1997,66 and older,1st Quintile,CDU/CSU,0.20572,69,317,0.16115,0.25029
1997,66 and older,2nd Quintile,Not leaning towards specific party,0.48003,211,406,0.43137,0.52868
1997,66 and older,2nd Quintile,SPD,0.29685,113,406,0.25235,0.34134
1997,66 and older,2nd Quintile,CDU/CSU,0.18459,82,406,0.14681,0.22238
1997,66 and older,3rd Quintile,Not leaning towards specific party,0.40866,150,317,0.35446,0.46286
1997,66 and older,3rd Quintile,SPD,0.26063,83,317,0.21223,0.30903
1997,66 and older,3rd Quintile,CDU/CSU,0.27429,84,317,0.22510,0.32348
1997,66 and older,4th Quintile,Not leaning towards specific party,0.38722,108,222,0.32299,0.45144
1997,66 and older,4th Quintile,SPD,0.17081,44,222,0.12119,0.22042
1997,66 and older,4th Quintile,CDU/CSU,0.34076,70,222,0.27827,0.40325
1997,66 and older,5th Quintile,Not leaning towards specific party,0.26301,68,209,0.20317,0.32284
1997,66 and older,5th Quintile,SPD,0.19168,47,209,0.13818,0.24517
1997,66 and older,5th Quintile,CDU/CSU,0.44539,94,209,0.37785,0.51294
1998,17-29 y.,1st Quintile,Not leaning towards specific party,0.74735,550,614,0.71295,0.78175
1998,17-29 y.,1st Quintile,SPD,0.10305,64,614,0.07899,0.12712
1998,17-29 y.,2nd Quintile,Not leaning towards specific party,0.76086,517,598,0.72664,0.79508
1998,17-29 y.,2nd Quintile,SPD,0.06662,45,598,0.04662,0.08663
1998,17-29 y.,2nd Quintile,CDU/CSU,0.06033,36,598,0.04123,0.07943
1998,17-29 y.,3rd Quintile,Not leaning towards specific party,0.71892,420,474,0.67841,0.75943
1998,17-29 y.,3rd Quintile,SPD,0.12452,54,474,0.09477,0.15428
1998,17-29 y.,4th Quintile,Not leaning towards specific party,0.64223,396,564,0.60263,0.68182
1998,17-29 y.,4th Quintile,SPD,0.14255,84,564,0.11367,0.17143
1998,17-29 y.,4th Quintile,CDU/CSU,0.09605,51,564,0.07171,0.12039
1998,17-29 y.,4th Quintile,Bündnis90/Grüne,0.06318,33,564,0.04308,0.08327
