year,regtyp,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Urban regions,Party combinations,0.00607,80,13232,0.00474,0.00739
2011,Rural regions,Not leaning towards specific party,0.46843,4507,7277,0.45697,0.47990
2011,Rural regions,SPD,0.08083,773,7277,0.07456,0.08709
2011,Rural regions,CDU/CSU,0.13107,1204,7277,0.12332,0.13883
2011,Rural regions,FDP,0.00631,73,7277,0.00449,0.00813
2011,Rural regions,Bündnis90/Grüne,0.02961,329,7277,0.02571,0.03350
2011,Rural regions,PDS/Linke,0.02885,306,7277,0.02500,0.03270
2011,Rural regions,Far right parties,0.00662,48,7277,0.00475,0.00848
2011,Rural regions,Others,0.00428,37,7277,0.00278,0.00578
2012,Urban regions,Not leaning towards specific party,0.41170,6869,12897,0.40320,0.42019
2012,Urban regions,SPD,0.11877,2004,12897,0.11318,0.12435
2012,Urban regions,CDU/CSU,0.12592,2272,12897,0.12020,0.13165
2012,Urban regions,FDP,0.00746,172,12897,0.00598,0.00895
2012,Urban regions,Bündnis90/Grüne,0.05989,1036,12897,0.05579,0.06398
2012,Urban regions,PDS/Linke,0.01536,258,12897,0.01324,0.01748
2012,Urban regions,Far right parties,0.00393,52,12897,0.00285,0.00501
2012,Urban regions,Others,0.01086,176,12897,0.00907,0.01265
2012,Urban regions,Party combinations,0.00514,58,12897,0.00391,0.00638
2012,Rural regions,Not leaning towards specific party,0.47847,4556,7362,0.46706,0.48988
2012,Rural regions,SPD,0.08720,841,7362,0.08075,0.09364
2012,Rural regions,CDU/CSU,0.12966,1219,7362,0.12199,0.13733
2012,Rural regions,FDP,0.00668,56,7362,0.00482,0.00855
2012,Rural regions,Bündnis90/Grüne,0.02643,302,7362,0.02276,0.03009
2012,Rural regions,PDS/Linke,0.02345,271,7362,0.02000,0.02691
2012,Rural regions,Far right parties,0.00451,35,7362,0.00298,0.00604
2012,Rural regions,Others,0.00930,82,7362,0.00710,0.01149
2013,Urban regions,Not leaning towards specific party,0.41799,8962,15699,0.41028,0.42571
2013,Urban regions,SPD,0.12154,2273,15699,0.11643,0.12665
2013,Urban regions,CDU/CSU,0.13698,2591,15699,0.13161,0.14236
2013,Urban regions,FDP,0.00992,216,15699,0.00837,0.01147
2013,Urban regions,Bündnis90/Grüne,0.05828,1136,15699,0.05462,0.06195
2013,Urban regions,PDS/Linke,0.01362,286,15699,0.01181,0.01543
2013,Urban regions,Far right parties,0.00276,41,15699,0.00194,0.00358
2013,Urban regions,Others,0.00681,128,15699,0.00552,0.00810
2013,Urban regions,Party combinations,0.00409,66,15699,0.00309,0.00509
2013,Rural regions,Not leaning towards specific party,0.47366,4911,7777,0.46257,0.48476
2013,Rural regions,SPD,0.08408,832,7777,0.07791,0.09025
2013,Rural regions,CDU/CSU,0.14010,1345,7777,0.13238,0.14781
2013,Rural regions,FDP,0.00537,56,7777,0.00374,0.00699
2013,Rural regions,Bündnis90/Grüne,0.03106,322,7777,0.02720,0.03492
2013,Rural regions,PDS/Linke,0.02306,252,7777,0.01972,0.02640
2013,Rural regions,Others,0.00780,59,7777,0.00584,0.00976
2014,Urban regions,Not leaning towards specific party,0.42090,9301,17355,0.41355,0.42824
2014,Urban regions,SPD,0.13379,2521,17355,0.12872,0.13885
2014,Urban regions,CDU/CSU,0.15574,3058,17355,0.15035,0.16114
2014,Urban regions,FDP,0.01020,227,17355,0.00870,0.01169
2014,Urban regions,Bündnis90/Grüne,0.06028,1334,17355,0.05674,0.06382
2014,Urban regions,PDS/Linke,0.02266,506,17355,0.02045,0.02488
2014,Urban regions,Far right parties,0.00330,59,17355,0.00245,0.00415
2014,Urban regions,AfD,0.00621,140,17355,0.00504,0.00737
2014,Urban regions,Others,0.00620,138,17355,0.00503,0.00737
2014,Urban regions,Party combinations,0.00607,71,17355,0.00491,0.00723
2014,Rural regions,Not leaning towards specific party,0.47808,5509,9300,0.46793,0.48823
2014,Rural regions,SPD,0.10240,1044,9300,0.09624,0.10856
2014,Rural regions,CDU/CSU,0.16665,1719,9300,0.15908,0.17423
2014,Rural regions,FDP,0.00676,75,9300,0.00510,0.00843
2014,Rural regions,Bündnis90/Grüne,0.03193,369,9300,0.02835,0.03550
2014,Rural regions,PDS/Linke,0.03550,405,9300,0.03174,0.03926
2014,Rural regions,Far right parties,0.00439,40,9300,0.00305,0.00574
2014,Rural regions,AfD,0.00586,66,9300,0.00431,0.00742
2014,Rural regions,Others,0.00668,73,9300,0.00502,0.00833
2015,Urban regions,Not leaning towards specific party,0.45928,10266,17230,0.45184,0.46672
2015,Urban regions,SPD,0.11661,2127,17230,0.11182,0.12140
2015,Urban regions,CDU/CSU,0.14577,2641,17230,0.14050,0.15104
2015,Urban regions,FDP,0.00999,208,17230,0.00851,0.01148
2015,Urban regions,Bündnis90/Grüne,0.05625,1140,17230,0.05281,0.05969
2015,Urban regions,PDS/Linke,0.02017,448,17230,0.01807,0.02227
2015,Urban regions,Far right parties,0.00298,54,17230,0.00216,0.00379
2015,Urban regions,AfD,0.01001,165,17230,0.00853,0.01150
2015,Urban regions,Others,0.00555,110,17230,0.00444,0.00666
2015,Urban regions,Party combinations,0.00492,71,17230,0.00387,0.00596
2015,Rural regions,Not leaning towards specific party,0.51637,5907,9188,0.50615,0.52659
2015,Rural regions,SPD,0.08176,835,9188,0.07616,0.08737
2015,Rural regions,CDU/CSU,0.15192,1479,9188,0.14458,0.15926
2015,Rural regions,FDP,0.00535,60,9188,0.00386,0.00684
2015,Rural regions,Bündnis90/Grüne,0.02858,331,9188,0.02517,0.03199
2015,Rural regions,PDS/Linke,0.03083,373,9188,0.02729,0.03436
2015,Rural regions,Far right parties,0.00528,44,9188,0.00380,0.00677
2015,Rural regions,AfD,0.01168,108,9188,0.00948,0.01388
2015,Rural regions,Others,0.00495,51,9188,0.00351,0.00638
2016,Urban regions,Not leaning towards specific party,0.47012,9213,15579,0.46228,0.47796
2016,Urban regions,SPD,0.10144,1766,15579,0.09670,0.10618
2016,Urban regions,CDU/CSU,0.13165,2337,15579,0.12634,0.13696
2016,Urban regions,FDP,0.01194,219,15579,0.01024,0.01365
2016,Urban regions,Bündnis90/Grüne,0.06155,1149,15579,0.05777,0.06532
2016,Urban regions,PDS/Linke,0.02036,410,15579,0.01814,0.02257
2016,Urban regions,Far right parties,0.00256,37,15579,0.00176,0.00335
2016,Urban regions,AfD,0.01668,286,15579,0.01467,0.01869
2016,Urban regions,Others,0.00650,108,15579,0.00524,0.00777
2016,Urban regions,Party combinations,0.00261,54,15579,0.00181,0.00342
2016,Rural regions,Not leaning towards specific party,0.52085,5408,8424,0.51018,0.53151
2016,Rural regions,SPD,0.07445,698,8424,0.06884,0.08005
2016,Rural regions,CDU/CSU,0.14077,1316,8424,0.13334,0.14820
2016,Rural regions,FDP,0.00550,60,8424,0.00392,0.00708
2016,Rural regions,Bündnis90/Grüne,0.03178,345,8424,0.02803,0.03552
2016,Rural regions,PDS/Linke,0.02525,290,8424,0.02190,0.02860
2016,Rural regions,Far right parties,0.00417,34,8424,0.00280,0.00555
2016,Rural regions,AfD,0.02129,228,8424,0.01821,0.02437
2016,Rural regions,Others,0.00527,45,8424,0.00373,0.00682
2017,Urban regions,Not leaning towards specific party,0.46124,11000,18382,0.45403,0.46844
2017,Urban regions,SPD,0.11907,2233,18382,0.11439,0.12375
2017,Urban regions,CDU/CSU,0.12693,2768,18382,0.12211,0.13174
2017,Urban regions,FDP,0.01621,330,18382,0.01438,0.01804
2017,Urban regions,Bündnis90/Grüne,0.04509,1047,18382,0.04209,0.04809
2017,Urban regions,PDS/Linke,0.02483,504,18382,0.02258,0.02708
2017,Urban regions,Far right parties,0.00179,45,18382,0.00118,0.00240
2017,Urban regions,AfD,0.01839,305,18382,0.01645,0.02034
2017,Urban regions,Others,0.00447,92,18382,0.00351,0.00544
2017,Urban regions,Party combinations,0.00376,58,18382,0.00287,0.00464
2017,Rural regions,Not leaning towards specific party,0.51701,6463,9808,0.50712,0.52690
2017,Rural regions,SPD,0.08684,926,9808,0.08127,0.09241
2017,Rural regions,CDU/CSU,0.13540,1432,9808,0.12863,0.14218
2017,Rural regions,FDP,0.00695,96,9808,0.00530,0.00859
2017,Rural regions,Bündnis90/Grüne,0.02990,339,9808,0.02653,0.03327
2017,Rural regions,PDS/Linke,0.02246,305,9808,0.01953,0.02540
2017,Rural regions,Far right parties,0.00353,41,9808,0.00235,0.00470
2017,Rural regions,AfD,0.01962,206,9808,0.01687,0.02236
2018,Urban regions,Not leaning towards specific party,0.45659,11086,18660,0.44945,0.46374
2018,Urban regions,SPD,0.10206,1929,18660,0.09772,0.10640
2018,Urban regions,CDU/CSU,0.13056,2698,18660,0.12573,0.13540
2018,Urban regions,FDP,0.01990,406,18660,0.01790,0.02190
2018,Urban regions,Bündnis90/Grüne,0.05987,1348,18660,0.05647,0.06328
2018,Urban regions,PDS/Linke,0.02954,619,18660,0.02711,0.03197
2018,Urban regions,AfD,0.02275,409,18660,0.02061,0.02489
2018,Urban regions,Others,0.00484,104,18660,0.00384,0.00583
2018,Urban regions,Party combinations,0.00330,61,18660,0.00248,0.00412
2018,Rural regions,Not leaning towards specific party,0.50732,6288,9670,0.49735,0.51728
2018,Rural regions,SPD,0.08082,774,9670,0.07539,0.08626
2018,Rural regions,CDU/CSU,0.13059,1357,9670,0.12388,0.13731
2018,Rural regions,FDP,0.01264,134,9670,0.01041,0.01487
2018,Rural regions,Bündnis90/Grüne,0.03567,403,9670,0.03198,0.03937
2018,Rural regions,PDS/Linke,0.02554,345,9670,0.02240,0.02869
2018,Rural regions,AfD,0.03032,308,9670,0.02690,0.03374
2018,Rural regions,Others,0.00741,61,9670,0.00570,0.00912
2019,Urban regions,Not leaning towards specific party,0.45381,8650,16079,0.44611,0.46151
2019,Urban regions,SPD,0.08007,1450,16079,0.07587,0.08426
2019,Urban regions,CDU/CSU,0.11411,2375,16079,0.10920,0.11903
2019,Urban regions,FDP,0.01810,490,16079,0.01604,0.02016
2019,Urban regions,Bündnis90/Grüne,0.08719,1979,16079,0.08283,0.09155
2019,Urban regions,PDS/Linke,0.02748,515,16079,0.02495,0.03001
2019,Urban regions,AfD,0.02436,400,16079,0.02198,0.02675
2019,Urban regions,Others,0.00789,163,16079,0.00652,0.00925
2019,Urban regions,Party combinations,0.00498,57,16079,0.00389,0.00607
2019,Rural regions,Not leaning towards specific party,0.49863,5179,8629,0.48808,0.50919
2019,Rural regions,SPD,0.06306,590,8629,0.05793,0.06819
2019,Rural regions,CDU/CSU,0.12149,1360,8629,0.11459,0.12838
2019,Rural regions,FDP,0.01332,156,8629,0.01090,0.01574
2019,Rural regions,Bündnis90/Grüne,0.05508,607,8629,0.05027,0.05989
2019,Rural regions,PDS/Linke,0.02570,323,8629,0.02236,0.02904
2019,Rural regions,AfD,0.03235,333,8629,0.02862,0.03609
2019,Rural regions,Others,0.00626,81,8629,0.00460,0.00793
2020,Urban regions,Not leaning towards specific party,0.44413,11149,18804,0.43703,0.45123
2020,Urban regions,SPD,0.07942,1450,18804,0.07555,0.08328
2020,Urban regions,CDU/CSU,0.12180,2531,18804,0.11713,0.12648
2020,Urban regions,FDP,0.01412,371,18804,0.01243,0.01581
2020,Urban regions,Bündnis90/Grüne,0.09991,2178,18804,0.09562,0.10420
2020,Urban regions,PDS/Linke,0.02795,537,18804,0.02560,0.03031
2020,Urban regions,AfD,0.01896,318,18804,0.01701,0.02091
2020,Urban regions,Others,0.00893,145,18804,0.00758,0.01027
2020,Urban regions,Party combinations,0.00686,125,18804,0.00568,0.00804
2020,Rural regions,Not leaning towards specific party,0.48862,5853,9288,0.47845,0.49878
2020,Rural regions,SPD,0.06058,559,9288,0.05573,0.06543
2020,Rural regions,CDU/CSU,0.13175,1365,9288,0.12487,0.13863
2020,Rural regions,FDP,0.01020,105,9288,0.00815,0.01224
2020,Rural regions,Bündnis90/Grüne,0.05671,637,9288,0.05200,0.06141
2020,Rural regions,PDS/Linke,0.02974,333,9288,0.02628,0.03319
2020,Rural regions,AfD,0.03309,307,9288,0.02945,0.03672
2020,Rural regions,Others,0.00858,88,9288,0.00670,0.01045
2020,Rural regions,Party combinations,0.00430,41,9288,0.00297,0.00563
2021,Urban regions,Not leaning towards specific party,0.41573,7097,12813,0.40719,0.42426
2021,Urban regions,SPD,0.08518,1191,12813,0.08034,0.09001
2021,Urban regions,CDU/CSU,0.11875,1643,12813,0.11315,0.12435
2021,Urban regions,FDP,0.02634,425,12813,0.02356,0.02911
2021,Urban regions,Bündnis90/Grüne,0.10995,1766,12813,0.10453,0.11537
2021,Urban regions,PDS/Linke,0.02480,365,12813,0.02211,0.02750
2021,Urban regions,AfD,0.01682,191,12813,0.01460,0.01905
2021,Urban regions,Others,0.01066,135,12813,0.00888,0.01243
2021,Rural regions,Not leaning towards specific party,0.47950,3637,6109,0.46697,0.49203
2021,Rural regions,SPD,0.07218,483,6109,0.06569,0.07867
2021,Rural regions,CDU/CSU,0.11883,900,6109,0.11071,0.12694
2021,Rural regions,FDP,0.02678,169,6109,0.02273,0.03083
2021,Rural regions,Bündnis90/Grüne,0.06511,490,6109,0.05892,0.07130
2021,Rural regions,PDS/Linke,0.02335,204,6109,0.01956,0.02714
2021,Rural regions,AfD,0.02509,158,6109,0.02117,0.02902
2021,Rural regions,Others,0.00750,68,6109,0.00534,0.00967
