year,age_gr,migback,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1994,66 and older,Direct migration background,Not leaning towards specific party,0.52688,95,140,0.44388,0.60989
1994,66 and older,Direct migration background,CDU/CSU,0.28429,45,140,0.20930,0.35927
1995,17-29 y.,No migration background,Not leaning towards specific party,0.63576,1513,2270,0.61596,0.65556
1995,17-29 y.,No migration background,SPD,0.13638,293,2270,0.12226,0.15050
1995,17-29 y.,No migration background,CDU/CSU,0.11480,251,2270,0.10168,0.12792
1995,17-29 y.,No migration background,Bündnis90/Grüne,0.07440,153,2270,0.06360,0.08520
1995,17-29 y.,No migration background,PDS/Linke,0.02040,60,2270,0.01458,0.02622
1995,17-29 y.,Direct migration background,Not leaning towards specific party,0.72210,456,568,0.68523,0.75898
1995,17-29 y.,Direct migration background,SPD,0.12840,73,568,0.10087,0.15594
1995,17-29 y.,Direct migration background,CDU/CSU,0.06704,39,568,0.04646,0.08763
1995,17-29 y.,Indirect migration background,Not leaning towards specific party,0.72354,347,401,0.67971,0.76737
1995,17-29 y.,Indirect migration background,SPD,0.12472,54,401,0.09234,0.15709
1995,30-45 y.,No migration background,Not leaning towards specific party,0.50695,1887,3429,0.49022,0.52369
1995,30-45 y.,No migration background,SPD,0.20562,634,3429,0.19209,0.21915
1995,30-45 y.,No migration background,CDU/CSU,0.16881,574,3429,0.15627,0.18135
1995,30-45 y.,No migration background,FDP,0.01254,38,3429,0.00882,0.01627
1995,30-45 y.,No migration background,Bündnis90/Grüne,0.07699,219,3429,0.06806,0.08591
1995,30-45 y.,No migration background,PDS/Linke,0.01398,77,3429,0.01005,0.01791
1995,30-45 y.,Direct migration background,Not leaning towards specific party,0.63090,612,911,0.59955,0.66225
1995,30-45 y.,Direct migration background,SPD,0.14368,152,911,0.12089,0.16647
1995,30-45 y.,Direct migration background,CDU/CSU,0.14201,104,911,0.11933,0.16469
1995,30-45 y.,Direct migration background,Bündnis90/Grüne,0.06879,43,911,0.05234,0.08523
1995,46-65 y.,No migration background,Not leaning towards specific party,0.38084,1216,2882,0.36310,0.39857
1995,46-65 y.,No migration background,SPD,0.28045,741,2882,0.26405,0.29686
1995,46-65 y.,No migration background,CDU/CSU,0.26484,726,2882,0.24873,0.28096
1995,46-65 y.,No migration background,FDP,0.01873,51,2882,0.01378,0.02369
1995,46-65 y.,No migration background,Bündnis90/Grüne,0.02770,77,2882,0.02171,0.03369
1995,46-65 y.,No migration background,PDS/Linke,0.01580,71,2882,0.01124,0.02035
1995,46-65 y.,Direct migration background,Not leaning towards specific party,0.56771,704,1009,0.53713,0.59830
1995,46-65 y.,Direct migration background,SPD,0.19086,186,1009,0.16660,0.21512
1995,46-65 y.,Direct migration background,CDU/CSU,0.19229,119,1009,0.16796,0.21662
1995,66 and older,No migration background,Not leaning towards specific party,0.39867,539,1248,0.37149,0.42584
1995,66 and older,No migration background,SPD,0.24744,316,1248,0.22349,0.27140
1995,66 and older,No migration background,CDU/CSU,0.28006,351,1248,0.25514,0.30499
1995,66 and older,No migration background,PDS/Linke,0.02262,42,1248,0.01436,0.03087
1995,66 and older,Direct migration background,Not leaning towards specific party,0.50711,116,209,0.43917,0.57505
1995,66 and older,Direct migration background,SPD,0.14960,34,209,0.10112,0.19807
1995,66 and older,Direct migration background,CDU/CSU,0.33104,59,209,0.26709,0.39499
1996,17-29 y.,No migration background,Not leaning towards specific party,0.64575,1470,2111,0.62535,0.66616
1996,17-29 y.,No migration background,SPD,0.10496,213,2111,0.09189,0.11804
1996,17-29 y.,No migration background,CDU/CSU,0.12601,241,2111,0.11185,0.14017
1996,17-29 y.,No migration background,Bündnis90/Grüne,0.07325,140,2111,0.06213,0.08437
1996,17-29 y.,No migration background,PDS/Linke,0.01899,47,2111,0.01316,0.02481
1996,17-29 y.,Direct migration background,Not leaning towards specific party,0.75962,427,514,0.72264,0.79660
1996,17-29 y.,Direct migration background,SPD,0.10448,50,514,0.07801,0.13094
1996,17-29 y.,Direct migration background,CDU/CSU,0.07167,37,514,0.04935,0.09399
1996,17-29 y.,Indirect migration background,Not leaning towards specific party,0.69980,361,418,0.65581,0.74379
1996,17-29 y.,Indirect migration background,SPD,0.12297,57,418,0.09145,0.15449
1996,30-45 y.,No migration background,Not leaning towards specific party,0.54387,2015,3440,0.52723,0.56052
1996,30-45 y.,No migration background,SPD,0.17134,548,3440,0.15875,0.18393
1996,30-45 y.,No migration background,CDU/CSU,0.16488,548,3440,0.15248,0.17728
1996,30-45 y.,No migration background,Bündnis90/Grüne,0.07978,244,3440,0.07072,0.08884
1996,30-45 y.,No migration background,PDS/Linke,0.01508,85,3440,0.01100,0.01915
1996,30-45 y.,Direct migration background,Not leaning towards specific party,0.62453,560,844,0.59184,0.65722
1996,30-45 y.,Direct migration background,SPD,0.14683,144,844,0.12293,0.17072
1996,30-45 y.,Direct migration background,CDU/CSU,0.12372,100,844,0.10149,0.14595
1996,30-45 y.,Direct migration background,Bündnis90/Grüne,0.08469,40,844,0.06589,0.10348
1996,30-45 y.,Indirect migration background,Not leaning towards specific party,0.63164,42,42,0.48399,0.77929
1996,46-65 y.,No migration background,Not leaning towards specific party,0.40413,1290,2881,0.38621,0.42206
1996,46-65 y.,No migration background,SPD,0.24520,643,2881,0.22948,0.26091
1996,46-65 y.,No migration background,CDU/CSU,0.27523,735,2881,0.25892,0.29154
1996,46-65 y.,No migration background,FDP,0.01712,47,2881,0.01239,0.02186
1996,46-65 y.,No migration background,Bündnis90/Grüne,0.03178,85,2881,0.02538,0.03819
1996,46-65 y.,No migration background,PDS/Linke,0.01662,81,2881,0.01195,0.02129
1996,46-65 y.,Direct migration background,Not leaning towards specific party,0.60817,694,951,0.57713,0.63921
1996,46-65 y.,Direct migration background,SPD,0.15072,153,951,0.12797,0.17347
1996,46-65 y.,Direct migration background,CDU/CSU,0.17960,104,951,0.15519,0.20400
1996,66 and older,No migration background,Not leaning towards specific party,0.44063,599,1273,0.41335,0.46792
1996,66 and older,No migration background,SPD,0.22202,280,1273,0.19918,0.24486
1996,66 and older,No migration background,CDU/CSU,0.27515,347,1273,0.25061,0.29969
1996,66 and older,No migration background,PDS/Linke,0.02178,47,1273,0.01376,0.02980
1996,66 and older,Direct migration background,Not leaning towards specific party,0.48847,124,222,0.42256,0.55437
1996,66 and older,Direct migration background,SPD,0.14869,34,222,0.10178,0.19559
1996,66 and older,Direct migration background,CDU/CSU,0.33721,64,222,0.27488,0.39954
1997,17-29 y.,No migration background,Not leaning towards specific party,0.67503,1487,2049,0.65474,0.69531
1997,17-29 y.,No migration background,SPD,0.10017,180,2049,0.08717,0.11318
1997,17-29 y.,No migration background,CDU/CSU,0.11142,198,2049,0.09779,0.12504
1997,17-29 y.,No migration background,Bündnis90/Grüne,0.06707,109,2049,0.05624,0.07790
1997,17-29 y.,No migration background,PDS/Linke,0.01508,41,2049,0.00980,0.02035
1997,17-29 y.,No migration background,Far right parties,0.01540,34,2049,0.01007,0.02073
1997,17-29 y.,Direct migration background,Not leaning towards specific party,0.76583,379,463,0.72721,0.80444
1997,17-29 y.,Direct migration background,SPD,0.10395,47,463,0.07612,0.13178
1997,17-29 y.,Direct migration background,CDU/CSU,0.07725,37,463,0.05290,0.10160
1997,17-29 y.,Indirect migration background,Not leaning towards specific party,0.75707,384,428,0.71639,0.79774
1997,17-29 y.,Indirect migration background,SPD,0.07897,44,428,0.05339,0.10456
1997,30-45 y.,No migration background,Not leaning towards specific party,0.56275,2119,3426,0.54614,0.57937
1997,30-45 y.,No migration background,SPD,0.17770,548,3426,0.16490,0.19050
1997,30-45 y.,No migration background,CDU/CSU,0.14549,465,3426,0.13368,0.15730
1997,30-45 y.,No migration background,Bündnis90/Grüne,0.07558,203,3426,0.06673,0.08443
1997,30-45 y.,No migration background,PDS/Linke,0.01165,57,3426,0.00805,0.01524
1997,30-45 y.,No migration background,Far right parties,0.01035,34,3426,0.00696,0.01374
1997,30-45 y.,Direct migration background,Not leaning towards specific party,0.69859,582,787,0.66651,0.73067
1997,30-45 y.,Direct migration background,SPD,0.12668,118,787,0.10342,0.14993
1997,30-45 y.,Direct migration background,CDU/CSU,0.11390,87,787,0.09169,0.13611
1997,30-45 y.,Indirect migration background,Not leaning towards specific party,0.64477,47,47,0.50647,0.78307
1997,46-65 y.,No migration background,Not leaning towards specific party,0.42236,1370,2872,0.40429,0.44042
1997,46-65 y.,No migration background,SPD,0.26853,669,2872,0.25231,0.28474
1997,46-65 y.,No migration background,CDU/CSU,0.24235,632,2872,0.22668,0.25803
1997,46-65 y.,No migration background,FDP,0.01466,41,2872,0.01026,0.01905
1997,46-65 y.,No migration background,Bündnis90/Grüne,0.02780,82,2872,0.02179,0.03382
1997,46-65 y.,No migration background,PDS/Linke,0.01463,78,2872,0.01024,0.01902
1997,46-65 y.,Direct migration background,Not leaning towards specific party,0.60900,648,912,0.57732,0.64069
1997,46-65 y.,Direct migration background,SPD,0.18493,165,912,0.15972,0.21014
1997,46-65 y.,Direct migration background,CDU/CSU,0.16351,99,912,0.13949,0.18752
1997,66 and older,No migration background,Not leaning towards specific party,0.42383,589,1287,0.39683,0.45084
1997,66 and older,No migration background,SPD,0.23314,305,1287,0.21003,0.25625
1997,66 and older,No migration background,CDU/CSU,0.27306,344,1287,0.24870,0.29741
1997,66 and older,No migration background,PDS/Linke,0.02185,49,1287,0.01386,0.02984
1997,66 and older,Direct migration background,Not leaning towards specific party,0.53933,136,227,0.47435,0.60432
1997,66 and older,Direct migration background,SPD,0.16695,38,227,0.11833,0.21557
1997,66 and older,Direct migration background,CDU/CSU,0.26537,53,227,0.20781,0.32294
1998,17-29 y.,No migration background,Not leaning towards specific party,0.67695,1616,2189,0.65735,0.69654
1998,17-29 y.,No migration background,SPD,0.11763,228,2189,0.10413,0.13113
1998,17-29 y.,No migration background,CDU/CSU,0.09258,176,2189,0.08043,0.10472
1998,17-29 y.,No migration background,Bündnis90/Grüne,0.05148,98,2189,0.04222,0.06073
1998,17-29 y.,No migration background,PDS/Linke,0.01285,37,2189,0.00813,0.01757
1998,17-29 y.,No migration background,Far right parties,0.01751,34,2189,0.01201,0.02301
1998,17-29 y.,Direct migration background,Not leaning towards specific party,0.79950,352,386,0.75951,0.83949
1998,17-29 y.,Direct migration background,SPD,0.07554,34,386,0.04914,0.10194
1998,17-29 y.,Indirect migration background,Not leaning towards specific party,0.74406,388,446,0.70352,0.78461
1998,17-29 y.,Indirect migration background,SPD,0.12356,58,446,0.09298,0.15413
1998,30-45 y.,No migration background,Not leaning towards specific party,0.55350,2323,3851,0.53780,0.56921
1998,30-45 y.,No migration background,SPD,0.19479,731,3851,0.18228,0.20730
1998,30-45 y.,No migration background,CDU/CSU,0.12180,454,3851,0.11147,0.13213
1998,30-45 y.,No migration background,FDP,0.01177,35,3851,0.00836,0.01517
1998,30-45 y.,No migration background,Bündnis90/Grüne,0.07343,242,3851,0.06519,0.08166
1998,30-45 y.,No migration background,PDS/Linke,0.01261,66,3851,0.00909,0.01614
1998,30-45 y.,Direct migration background,Not leaning towards specific party,0.67958,546,750,0.64616,0.71300
1998,30-45 y.,Direct migration background,SPD,0.16380,129,750,0.13730,0.19031
1998,30-45 y.,Direct migration background,CDU/CSU,0.10371,75,750,0.08188,0.12555
1998,30-45 y.,Indirect migration background,Not leaning towards specific party,0.46243,52,52,0.32559,0.59927
1998,46-65 y.,No migration background,Not leaning towards specific party,0.42490,1598,3370,0.40821,0.44160
1998,46-65 y.,No migration background,SPD,0.26653,840,3370,0.25160,0.28146
1998,46-65 y.,No migration background,CDU/CSU,0.22425,705,3370,0.21017,0.23833
1998,46-65 y.,No migration background,FDP,0.01665,51,3370,0.01233,0.02097
1998,46-65 y.,No migration background,Bündnis90/Grüne,0.03135,99,3370,0.02546,0.03723
1998,46-65 y.,No migration background,PDS/Linke,0.01305,77,3370,0.00922,0.01689
1998,46-65 y.,Direct migration background,Not leaning towards specific party,0.60448,639,903,0.57257,0.63639
1998,46-65 y.,Direct migration background,SPD,0.20021,164,903,0.17409,0.22632
1998,46-65 y.,Direct migration background,CDU/CSU,0.14682,100,903,0.12372,0.16991
1998,66 and older,No migration background,Not leaning towards specific party,0.41220,698,1539,0.38760,0.43680
1998,66 and older,No migration background,SPD,0.25882,397,1539,0.23693,0.28071
1998,66 and older,No migration background,CDU/CSU,0.26360,393,1539,0.24158,0.28562
1998,66 and older,No migration background,PDS/Linke,0.01988,51,1539,0.01290,0.02685
1998,66 and older,Direct migration background,Not leaning towards specific party,0.50681,138,239,0.44329,0.57033
1998,66 and older,Direct migration background,SPD,0.16564,37,239,0.11841,0.21287
1998,66 and older,Direct migration background,CDU/CSU,0.29722,64,239,0.23916,0.35529
1999,17-29 y.,No migration background,Not leaning towards specific party,0.61675,1374,2062,0.59576,0.63774
1999,17-29 y.,No migration background,SPD,0.12546,254,2062,0.11116,0.13976
1999,17-29 y.,No migration background,CDU/CSU,0.13929,261,2062,0.12434,0.15424
1999,17-29 y.,No migration background,Bündnis90/Grüne,0.05362,92,2062,0.04390,0.06335
1999,17-29 y.,No migration background,PDS/Linke,0.01920,48,2062,0.01328,0.02513
1999,17-29 y.,No migration background,Far right parties,0.01486,33,2062,0.00964,0.02009
1999,17-29 y.,Direct migration background,Not leaning towards specific party,0.75888,272,349,0.71393,0.80382
1999,17-29 y.,Direct migration background,SPD,0.08667,34,349,0.05711,0.11623
1999,17-29 y.,Direct migration background,CDU/CSU,0.10515,43,349,0.07292,0.13738
1999,17-29 y.,Indirect migration background,Not leaning towards specific party,0.68752,363,433,0.64381,0.73123
1999,17-29 y.,Indirect migration background,SPD,0.19506,70,433,0.15769,0.23242
1999,30-45 y.,No migration background,Not leaning towards specific party,0.50431,2080,3811,0.48843,0.52018
1999,30-45 y.,No migration background,SPD,0.21954,796,3811,0.20640,0.23269
1999,30-45 y.,No migration background,CDU/CSU,0.16649,607,3811,0.15466,0.17832
1999,30-45 y.,No migration background,FDP,0.01160,36,3811,0.00820,0.01501
1999,30-45 y.,No migration background,Bündnis90/Grüne,0.05358,179,3811,0.04643,0.06073
1999,30-45 y.,No migration background,PDS/Linke,0.01595,75,3811,0.01197,0.01993
1999,30-45 y.,No migration background,Party combinations,0.01204,38,3811,0.00858,0.01551
1999,30-45 y.,Direct migration background,Not leaning towards specific party,0.65914,504,711,0.62428,0.69401
1999,30-45 y.,Direct migration background,SPD,0.16463,117,711,0.13735,0.19191
1999,30-45 y.,Direct migration background,CDU/CSU,0.13311,90,711,0.10812,0.15810
1999,30-45 y.,Indirect migration background,Not leaning towards specific party,0.54984,57,57,0.41954,0.68015
1999,46-65 y.,No migration background,Not leaning towards specific party,0.39735,1421,3255,0.38054,0.41417
1999,46-65 y.,No migration background,SPD,0.27367,854,3255,0.25835,0.28899
1999,46-65 y.,No migration background,CDU/CSU,0.24900,762,3255,0.23414,0.26386
1999,46-65 y.,No migration background,FDP,0.01785,48,3255,0.01330,0.02240
1999,46-65 y.,No migration background,Bündnis90/Grüne,0.02263,74,3255,0.01752,0.02774
1999,46-65 y.,No migration background,PDS/Linke,0.01838,96,3255,0.01376,0.02299
1999,46-65 y.,Direct migration background,Not leaning towards specific party,0.58988,570,822,0.55623,0.62352
1999,46-65 y.,Direct migration background,SPD,0.21615,162,822,0.18799,0.24430
1999,46-65 y.,Direct migration background,CDU/CSU,0.14807,90,822,0.12378,0.17237
1999,66 and older,No migration background,Not leaning towards specific party,0.37219,599,1497,0.34769,0.39668
1999,66 and older,No migration background,SPD,0.24880,382,1497,0.22689,0.27071
1999,66 and older,No migration background,CDU/CSU,0.31526,451,1497,0.29172,0.33881
1999,66 and older,No migration background,PDS/Linke,0.02895,65,1497,0.02045,0.03745
1999,66 and older,Direct migration background,Not leaning towards specific party,0.52152,144,240,0.45818,0.58485
1999,66 and older,Direct migration background,SPD,0.16033,36,240,0.11381,0.20685
1999,66 and older,Direct migration background,CDU/CSU,0.28985,60,240,0.23233,0.34737
2000,17-29 y.,No migration background,Not leaning towards specific party,0.65929,2317,3325,0.64318,0.67540
2000,17-29 y.,No migration background,SPD,0.11836,361,3325,0.10738,0.12934
2000,17-29 y.,No migration background,CDU/CSU,0.11428,356,3325,0.10346,0.12509
2000,17-29 y.,No migration background,FDP,0.01032,31,3325,0.00688,0.01375
2000,17-29 y.,No migration background,Bündnis90/Grüne,0.04595,134,3325,0.03884,0.05307
2000,17-29 y.,No migration background,PDS/Linke,0.01920,79,3325,0.01454,0.02387
2000,17-29 y.,No migration background,Far right parties,0.01222,47,3325,0.00849,0.01596
2000,17-29 y.,Direct migration background,Not leaning towards specific party,0.76010,450,568,0.72495,0.79525
2000,17-29 y.,Direct migration background,SPD,0.09412,49,568,0.07008,0.11815
2000,17-29 y.,Direct migration background,CDU/CSU,0.09652,69,568,0.07222,0.12083
2000,17-29 y.,Indirect migration background,Not leaning towards specific party,0.75698,473,553,0.72120,0.79276
2000,17-29 y.,Indirect migration background,SPD,0.12423,80,553,0.09671,0.15175
2000,30-45 y.,No migration background,Not leaning towards specific party,0.53562,3791,6765,0.52373,0.54750
2000,30-45 y.,No migration background,SPD,0.20321,1304,6765,0.19362,0.21280
2000,30-45 y.,No migration background,CDU/CSU,0.14592,987,6765,0.13750,0.15433
2000,30-45 y.,No migration background,FDP,0.01206,67,6765,0.00946,0.01466
2000,30-45 y.,No migration background,Bündnis90/Grüne,0.05722,351,6765,0.05169,0.06276
2000,30-45 y.,No migration background,PDS/Linke,0.01669,140,6765,0.01363,0.01974
2000,30-45 y.,No migration background,Far right parties,0.00629,43,6765,0.00441,0.00817
2000,30-45 y.,No migration background,Others,0.00509,37,6765,0.00340,0.00679
2000,30-45 y.,No migration background,Party combinations,0.00666,45,6765,0.00472,0.00860
2000,30-45 y.,Direct migration background,Not leaning towards specific party,0.70874,832,1127,0.68220,0.73528
2000,30-45 y.,Direct migration background,SPD,0.12760,158,1127,0.10811,0.14709
2000,30-45 y.,Direct migration background,CDU/CSU,0.11457,137,1127,0.09596,0.13317
2000,30-45 y.,Indirect migration background,Not leaning towards specific party,0.54152,96,130,0.45554,0.62751
2000,30-45 y.,Indirect migration background,SPD,0.19451,34,130,0.12620,0.26282
2000,46-65 y.,No migration background,Not leaning towards specific party,0.43681,2958,6433,0.42469,0.44893
2000,46-65 y.,No migration background,SPD,0.25739,1595,6433,0.24671,0.26808
2000,46-65 y.,No migration background,CDU/CSU,0.22016,1426,6433,0.21004,0.23029
2000,46-65 y.,No migration background,FDP,0.01652,100,6433,0.01341,0.01964
2000,46-65 y.,No migration background,Bündnis90/Grüne,0.02387,153,6433,0.02014,0.02760
2000,46-65 y.,No migration background,PDS/Linke,0.01925,166,6433,0.01589,0.02260
2000,46-65 y.,No migration background,Party combinations,0.00625,35,6433,0.00433,0.00818
2000,46-65 y.,Direct migration background,Not leaning towards specific party,0.62816,787,1132,0.59999,0.65633
2000,46-65 y.,Direct migration background,SPD,0.16916,196,1132,0.14731,0.19100
2000,46-65 y.,Direct migration background,CDU/CSU,0.14399,149,1132,0.12353,0.16445
2000,66 and older,No migration background,Not leaning towards specific party,0.42026,1364,3144,0.40300,0.43752
2000,66 and older,No migration background,SPD,0.22626,734,3144,0.21163,0.24089
2000,66 and older,No migration background,CDU/CSU,0.28298,891,3144,0.26723,0.29873
2000,66 and older,No migration background,FDP,0.01855,50,3144,0.01383,0.02326
2000,66 and older,No migration background,PDS/Linke,0.02742,105,3144,0.02171,0.03313
2000,66 and older,Direct migration background,Not leaning towards specific party,0.53343,200,344,0.48063,0.58622
2000,66 and older,Direct migration background,SPD,0.14912,53,344,0.11142,0.18681
2000,66 and older,Direct migration background,CDU/CSU,0.28549,91,344,0.23769,0.33329
2001,17-29 y.,No migration background,Not leaning towards specific party,0.69935,2200,3014,0.68297,0.71572
2001,17-29 y.,No migration background,SPD,0.10038,283,3014,0.08965,0.11111
2001,17-29 y.,No migration background,CDU/CSU,0.09986,294,3014,0.08915,0.11056
2001,17-29 y.,No migration background,FDP,0.01452,37,3014,0.01025,0.01880
2001,17-29 y.,No migration background,Bündnis90/Grüne,0.04553,116,3014,0.03809,0.05297
2001,17-29 y.,No migration background,PDS/Linke,0.01557,51,3014,0.01115,0.01999
2001,17-29 y.,No migration background,Far right parties,0.00981,33,3014,0.00629,0.01333
2001,17-29 y.,Direct migration background,Not leaning towards specific party,0.78843,393,446,0.75048,0.82637
2001,17-29 y.,Direct migration background,CDU/CSU,0.10263,53,446,0.07443,0.13083
2001,17-29 y.,Indirect migration background,Not leaning towards specific party,0.77342,426,495,0.73651,0.81034
2001,17-29 y.,Indirect migration background,SPD,0.11118,69,495,0.08346,0.13890
2001,30-45 y.,No migration background,Not leaning towards specific party,0.55559,3478,6040,0.54306,0.56812
2001,30-45 y.,No migration background,SPD,0.19471,1149,6040,0.18473,0.20470
2001,30-45 y.,No migration background,CDU/CSU,0.13996,848,6040,0.13121,0.14871
2001,30-45 y.,No migration background,FDP,0.01214,65,6040,0.00938,0.01490
2001,30-45 y.,No migration background,Bündnis90/Grüne,0.05644,326,6040,0.05062,0.06226
2001,30-45 y.,No migration background,PDS/Linke,0.01418,98,6040,0.01119,0.01716
2001,30-45 y.,No migration background,Far right parties,0.00470,42,6040,0.00297,0.00642
2001,30-45 y.,No migration background,Party combinations,0.00635,34,6040,0.00435,0.00836
2001,30-45 y.,Direct migration background,Not leaning towards specific party,0.76089,777,1005,0.73451,0.78728
2001,30-45 y.,Direct migration background,SPD,0.11307,132,1005,0.09348,0.13266
2001,30-45 y.,Direct migration background,CDU/CSU,0.08190,96,1005,0.06494,0.09887
2001,30-45 y.,Indirect migration background,Not leaning towards specific party,0.53732,104,142,0.45502,0.61962
2001,30-45 y.,Indirect migration background,SPD,0.22012,38,142,0.15173,0.28852
2001,46-65 y.,No migration background,Not leaning towards specific party,0.46422,2894,5917,0.45152,0.47693
2001,46-65 y.,No migration background,SPD,0.24661,1415,5917,0.23562,0.25759
2001,46-65 y.,No migration background,CDU/CSU,0.20636,1197,5917,0.19605,0.21667
2001,46-65 y.,No migration background,FDP,0.02062,114,5917,0.01700,0.02424
2001,46-65 y.,No migration background,Bündnis90/Grüne,0.02421,148,5917,0.02029,0.02813
2001,46-65 y.,No migration background,PDS/Linke,0.01821,149,5917,0.01480,0.02161
2001,46-65 y.,Direct migration background,Not leaning towards specific party,0.64563,712,1011,0.61613,0.67513
2001,46-65 y.,Direct migration background,SPD,0.18939,176,1011,0.16523,0.21356
2001,46-65 y.,Direct migration background,CDU/CSU,0.12198,123,1011,0.10180,0.14216
2001,66 and older,No migration background,Not leaning towards specific party,0.43721,1359,2990,0.41943,0.45500
2001,66 and older,No migration background,SPD,0.22673,689,2990,0.21172,0.24174
2001,66 and older,No migration background,CDU/CSU,0.26701,773,2990,0.25115,0.28287
2001,66 and older,No migration background,FDP,0.02266,61,2990,0.01732,0.02799
2001,66 and older,No migration background,PDS/Linke,0.02814,108,2990,0.02222,0.03407
2001,66 and older,Direct migration background,Not leaning towards specific party,0.51990,185,321,0.46516,0.57465
2001,66 and older,Direct migration background,SPD,0.18196,56,321,0.13968,0.22423
2001,66 and older,Direct migration background,CDU/CSU,0.25253,80,321,0.20493,0.30013
2002,17-29 y.,No migration background,Not leaning towards specific party,0.69476,2215,3095,0.67853,0.71098
2002,17-29 y.,No migration background,SPD,0.11106,331,3095,0.09999,0.12213
2002,17-29 y.,No migration background,CDU/CSU,0.07942,299,3095,0.06989,0.08895
2002,17-29 y.,No migration background,FDP,0.02427,69,3095,0.01885,0.02969
2002,17-29 y.,No migration background,Bündnis90/Grüne,0.03636,104,3095,0.02977,0.04296
2002,17-29 y.,No migration background,PDS/Linke,0.02342,77,3095,0.01809,0.02875
2002,17-29 y.,Direct migration background,Not leaning towards specific party,0.81737,346,431,0.78085,0.85389
2002,17-29 y.,Direct migration background,SPD,0.06204,33,431,0.03924,0.08484
2002,17-29 y.,Direct migration background,CDU/CSU,0.09816,52,431,0.07003,0.12628
2002,17-29 y.,Indirect migration background,Not leaning towards specific party,0.76159,391,497,0.72409,0.79909
2002,17-29 y.,Indirect migration background,SPD,0.13661,73,497,0.10638,0.16683
2002,17-29 y.,Indirect migration background,CDU/CSU,0.04130,33,497,0.02379,0.05881
2002,30-45 y.,No migration background,Not leaning towards specific party,0.56287,3435,6217,0.55054,0.57520
2002,30-45 y.,No migration background,SPD,0.18266,1142,6217,0.17305,0.19226
2002,30-45 y.,No migration background,CDU/CSU,0.14708,997,6217,0.13827,0.15588
2002,30-45 y.,No migration background,FDP,0.01609,124,6217,0.01296,0.01921
2002,30-45 y.,No migration background,Bündnis90/Grüne,0.05010,326,6217,0.04468,0.05552
2002,30-45 y.,No migration background,PDS/Linke,0.01755,131,6217,0.01429,0.02082
2002,30-45 y.,No migration background,Far right parties,0.00521,31,6217,0.00342,0.00701
2002,30-45 y.,No migration background,Party combinations,0.00469,31,6217,0.00299,0.00639
2002,30-45 y.,Direct migration background,Not leaning towards specific party,0.73177,688,931,0.70330,0.76025
2002,30-45 y.,Direct migration background,SPD,0.12938,144,931,0.10781,0.15095
2002,30-45 y.,Direct migration background,CDU/CSU,0.09661,99,931,0.07763,0.11560
2002,30-45 y.,Indirect migration background,Not leaning towards specific party,0.52322,105,155,0.44434,0.60211
2002,30-45 y.,Indirect migration background,SPD,0.21759,50,155,0.15242,0.28276
2002,46-65 y.,No migration background,Not leaning towards specific party,0.47551,3042,6708,0.46356,0.48746
2002,46-65 y.,No migration background,SPD,0.22675,1510,6708,0.21673,0.23677
2002,46-65 y.,No migration background,CDU/CSU,0.20508,1480,6708,0.19542,0.21474
2002,46-65 y.,No migration background,FDP,0.02015,185,6708,0.01678,0.02351
2002,46-65 y.,No migration background,Bündnis90/Grüne,0.02584,236,6708,0.02204,0.02964
2002,46-65 y.,No migration background,PDS/Linke,0.02286,186,6708,0.01928,0.02644
2002,46-65 y.,No migration background,Others,0.00622,31,6708,0.00434,0.00810
2002,46-65 y.,No migration background,Party combinations,0.00607,38,6708,0.00421,0.00793
2002,46-65 y.,Direct migration background,Not leaning towards specific party,0.65788,684,996,0.62840,0.68736
2002,46-65 y.,Direct migration background,SPD,0.15944,163,996,0.13670,0.18219
2002,46-65 y.,Direct migration background,CDU/CSU,0.13438,149,996,0.11319,0.15557
2002,66 and older,No migration background,Not leaning towards specific party,0.41097,1330,3166,0.39383,0.42811
2002,66 and older,No migration background,SPD,0.23622,735,3166,0.22142,0.25102
2002,66 and older,No migration background,CDU/CSU,0.27910,895,3166,0.26347,0.29473
2002,66 and older,No migration background,FDP,0.02214,76,3166,0.01702,0.02727
2002,66 and older,No migration background,PDS/Linke,0.03380,130,3166,0.02751,0.04010
2002,66 and older,Direct migration background,Not leaning towards specific party,0.52812,193,339,0.47489,0.58134
2002,66 and older,Direct migration background,SPD,0.17470,55,339,0.13422,0.21518
2002,66 and older,Direct migration background,CDU/CSU,0.27179,91,339,0.22436,0.31921
2003,17-29 y.,No migration background,Not leaning towards specific party,0.61916,1986,3040,0.60190,0.63643
2003,17-29 y.,No migration background,SPD,0.11274,333,3040,0.10149,0.12398
2003,17-29 y.,No migration background,CDU/CSU,0.14153,436,3040,0.12914,0.15393
2003,17-29 y.,No migration background,FDP,0.02643,72,3040,0.02073,0.03214
2003,17-29 y.,No migration background,Bündnis90/Grüne,0.05361,162,3040,0.04561,0.06162
2003,17-29 y.,No migration background,PDS/Linke,0.01558,51,3040,0.01118,0.01999
2003,17-29 y.,Direct migration background,Not leaning towards specific party,0.71721,275,343,0.66947,0.76494
2003,17-29 y.,Direct migration background,CDU/CSU,0.15431,68,343,0.11603,0.19260
2003,17-29 y.,Indirect migration background,Not leaning towards specific party,0.72157,355,458,0.68048,0.76267
2003,17-29 y.,Indirect migration background,SPD,0.13037,63,458,0.09950,0.16124
