year,age_gr,pgisced97,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,46-65 y.,Second Stage of Tertiary Education,FDP,0.07420,31,517,0.05159,0.09682
1993,46-65 y.,Second Stage of Tertiary Education,PDS/Linke,0.05469,39,517,0.03507,0.07431
1993,66 and older,Lower Secondary Level,Not leaning towards specific party,0.55022,280,475,0.50544,0.59501
1993,66 and older,Lower Secondary Level,SPD,0.21080,91,475,0.17408,0.24752
1993,66 and older,Lower Secondary Level,CDU/CSU,0.21761,104,475,0.18046,0.25476
1993,66 and older,Upper Secondary Level,Not leaning towards specific party,0.48257,372,681,0.44501,0.52013
1993,66 and older,Upper Secondary Level,SPD,0.20602,148,681,0.17562,0.23642
1993,66 and older,Upper Secondary Level,CDU/CSU,0.22901,161,681,0.19743,0.26059
1993,66 and older,First Stage of Tertiary Education,Not leaning towards specific party,0.46861,36,69,0.35000,0.58722
1993,66 and older,First Stage of Tertiary Education,CDU/CSU,0.35549,33,69,0.24172,0.46926
1993,66 and older,Second Stage of Tertiary Education,Not leaning towards specific party,0.40087,45,45,0.25607,0.54568
1994,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.77135,192,192,0.71179,0.83091
1994,17-29 y.,Primary Level,Not leaning towards specific party,0.87052,90,90,0.80077,0.94027
1994,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.76694,594,691,0.73539,0.79848
1994,17-29 y.,Lower Secondary Level,SPD,0.10314,97,691,0.08045,0.12584
1994,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.72376,1204,1590,0.70177,0.74574
1994,17-29 y.,Upper Secondary Level,SPD,0.11589,216,1590,0.10015,0.13163
1994,17-29 y.,Upper Secondary Level,CDU/CSU,0.07733,105,1590,0.06420,0.09047
1994,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.04375,65,1590,0.03369,0.05380
1994,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.48961,97,133,0.40433,0.57489
1994,17-29 y.,Post-secondary Non-tertiary Level,SPD,0.20082,36,133,0.13248,0.26917
1994,17-29 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.64936,69,69,0.53594,0.76277
1994,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.57260,95,95,0.47260,0.67261
1994,30-45 y.,Primary Level,Not leaning towards specific party,0.78200,121,121,0.70812,0.85587
1994,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.64452,298,396,0.59732,0.69173
1994,30-45 y.,Lower Secondary Level,SPD,0.23868,98,396,0.19664,0.28072
1994,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.57680,1381,2152,0.55592,0.59768
1994,30-45 y.,Upper Secondary Level,SPD,0.21919,427,2152,0.20171,0.23667
1994,30-45 y.,Upper Secondary Level,CDU/CSU,0.13267,276,2152,0.11833,0.14700
1994,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.03808,68,2152,0.02999,0.04616
1994,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.47398,80,80,0.36388,0.58409
1994,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.48752,170,280,0.42887,0.54618
1994,30-45 y.,First Stage of Tertiary Education,SPD,0.18864,54,280,0.14273,0.23455
1994,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.23040,56,280,0.18099,0.27982
1994,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.43768,430,773,0.40268,0.47267
1994,30-45 y.,Second Stage of Tertiary Education,SPD,0.17451,134,773,0.14774,0.20129
1994,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.15343,92,773,0.12801,0.17886
1994,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.14956,84,773,0.12440,0.17472
1994,30-45 y.,Second Stage of Tertiary Education,PDS/Linke,0.02193,33,773,0.01159,0.03226
1994,46-65 y.,Primary Level,Not leaning towards specific party,0.78886,216,258,0.73896,0.83875
1994,46-65 y.,Primary Level,SPD,0.17417,42,258,0.12780,0.22054
1994,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.50820,476,788,0.47327,0.54313
1994,46-65 y.,Lower Secondary Level,SPD,0.28139,189,788,0.24997,0.31281
1994,46-65 y.,Lower Secondary Level,CDU/CSU,0.17761,123,788,0.15091,0.20432
1994,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.43012,958,1857,0.40760,0.45265
1994,46-65 y.,Upper Secondary Level,SPD,0.28687,497,1857,0.26630,0.30745
1994,46-65 y.,Upper Secondary Level,CDU/CSU,0.24060,402,1857,0.22115,0.26004
1994,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.40996,109,229,0.34612,0.47380
1994,46-65 y.,First Stage of Tertiary Education,SPD,0.20913,49,229,0.15634,0.26191
1994,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.31329,71,229,0.25309,0.37350
1994,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.38829,239,480,0.34465,0.43194
1994,46-65 y.,Second Stage of Tertiary Education,SPD,0.19798,102,480,0.16229,0.23367
1994,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.20484,92,480,0.16869,0.24098
1994,46-65 y.,Second Stage of Tertiary Education,PDS/Linke,0.06320,47,480,0.04141,0.08499
1994,66 and older,Lower Secondary Level,Not leaning towards specific party,0.50981,244,458,0.46397,0.55564
1994,66 and older,Lower Secondary Level,SPD,0.23818,105,458,0.19912,0.27723
1994,66 and older,Lower Secondary Level,CDU/CSU,0.23037,109,458,0.19177,0.26898
1994,66 and older,Upper Secondary Level,Not leaning towards specific party,0.45459,355,702,0.41773,0.49145
1994,66 and older,Upper Secondary Level,SPD,0.22930,163,702,0.19818,0.26042
1994,66 and older,Upper Secondary Level,CDU/CSU,0.25654,184,702,0.22421,0.28887
1994,66 and older,First Stage of Tertiary Education,Not leaning towards specific party,0.45909,39,75,0.34555,0.57263
1994,66 and older,First Stage of Tertiary Education,CDU/CSU,0.38610,36,75,0.27517,0.49702
1994,66 and older,Second Stage of Tertiary Education,Not leaning towards specific party,0.35106,48,83,0.24775,0.45437
1994,66 and older,Second Stage of Tertiary Education,CDU/CSU,0.29881,35,83,0.19973,0.39788
1995,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.63322,197,197,0.56575,0.70069
1995,17-29 y.,Primary Level,Not leaning towards specific party,0.86873,67,67,0.78725,0.95020
1995,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.77633,604,715,0.74577,0.80690
1995,17-29 y.,Lower Secondary Level,SPD,0.07827,63,715,0.05857,0.09798
1995,17-29 y.,Lower Secondary Level,CDU/CSU,0.07414,48,715,0.05492,0.09335
1995,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.64935,1086,1592,0.62591,0.67280
1995,17-29 y.,Upper Secondary Level,SPD,0.13882,221,1592,0.12183,0.15581
1995,17-29 y.,Upper Secondary Level,CDU/CSU,0.11904,170,1592,0.10313,0.13496
1995,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.05841,81,1592,0.04688,0.06993
1995,17-29 y.,Upper Secondary Level,PDS/Linke,0.01752,34,1592,0.01107,0.02397
1995,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.45063,89,125,0.36306,0.53821
1995,17-29 y.,Post-secondary Non-tertiary Level,SPD,0.21848,36,125,0.14575,0.29121
1995,17-29 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.51146,55,55,0.37813,0.64479
1995,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.51055,86,86,0.40428,0.61682
1995,30-45 y.,Primary Level,Not leaning towards specific party,0.77630,113,113,0.69913,0.85348
1995,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.61857,297,441,0.57318,0.66396
1995,30-45 y.,Lower Secondary Level,SPD,0.22944,98,441,0.19015,0.26873
1995,30-45 y.,Lower Secondary Level,CDU/CSU,0.11022,46,441,0.08096,0.13948
1995,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.55487,1414,2337,0.53472,0.57502
1995,30-45 y.,Upper Secondary Level,SPD,0.20901,440,2337,0.19252,0.22550
1995,30-45 y.,Upper Secondary Level,CDU/CSU,0.16019,372,2337,0.14532,0.17506
1995,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.03939,80,2337,0.03150,0.04728
1995,30-45 y.,Upper Secondary Level,PDS/Linke,0.00861,31,2337,0.00486,0.01235
1995,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.43049,102,180,0.35795,0.50302
1995,30-45 y.,Post-secondary Non-tertiary Level,SPD,0.19649,36,180,0.13828,0.25470
1995,30-45 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.20074,42,180,0.14206,0.25942
1995,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.47040,168,297,0.41354,0.52726
1995,30-45 y.,First Stage of Tertiary Education,SPD,0.20528,63,297,0.15927,0.25130
1995,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.22141,66,297,0.17411,0.26871
1995,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.41524,393,825,0.38160,0.44889
1995,30-45 y.,Second Stage of Tertiary Education,SPD,0.16487,136,825,0.13953,0.19021
1995,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.18083,141,825,0.15455,0.20711
1995,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.17741,117,825,0.15133,0.20350
1995,30-45 y.,Second Stage of Tertiary Education,PDS/Linke,0.03086,38,825,0.01905,0.04267
1995,46-65 y.,Primary Level,Not leaning towards specific party,0.80169,223,261,0.75322,0.85016
1995,46-65 y.,Primary Level,SPD,0.14261,38,261,0.10011,0.18511
1995,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.52358,454,762,0.48809,0.55907
1995,46-65 y.,Lower Secondary Level,SPD,0.25282,169,762,0.22194,0.28370
1995,46-65 y.,Lower Secondary Level,CDU/CSU,0.19671,139,762,0.16847,0.22496
1995,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.36896,860,1913,0.34733,0.39059
1995,46-65 y.,Upper Secondary Level,SPD,0.29515,530,1913,0.27470,0.31559
1995,46-65 y.,Upper Secondary Level,CDU/CSU,0.27874,490,1913,0.25864,0.29884
1995,46-65 y.,Upper Secondary Level,Bündnis90/Grüne,0.02226,33,1913,0.01565,0.02888
1995,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.38155,97,227,0.31822,0.44488
1995,46-65 y.,First Stage of Tertiary Education,SPD,0.25713,57,227,0.20015,0.31411
1995,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.31458,73,227,0.25404,0.37512
1995,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.36591,239,555,0.32580,0.40602
1995,46-65 y.,Second Stage of Tertiary Education,SPD,0.21371,117,555,0.17957,0.24785
1995,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.22851,114,555,0.19355,0.26348
1995,46-65 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.07119,37,555,0.04978,0.09260
1995,46-65 y.,Second Stage of Tertiary Education,PDS/Linke,0.06407,48,555,0.04368,0.08446
1995,66 and older,Lower Secondary Level,Not leaning towards specific party,0.44486,226,469,0.39984,0.48988
1995,66 and older,Lower Secondary Level,SPD,0.26469,117,469,0.22472,0.30467
1995,66 and older,Lower Secondary Level,CDU/CSU,0.26823,126,469,0.22809,0.30837
1995,66 and older,Upper Secondary Level,Not leaning towards specific party,0.38915,305,688,0.35269,0.42561
1995,66 and older,Upper Secondary Level,SPD,0.24468,180,688,0.21253,0.27682
1995,66 and older,Upper Secondary Level,CDU/CSU,0.29263,203,688,0.25861,0.32666
1995,66 and older,Second Stage of Tertiary Education,Not leaning towards specific party,0.35474,54,96,0.25853,0.45095
1995,66 and older,Second Stage of Tertiary Education,CDU/CSU,0.30709,42,96,0.21433,0.39985
1996,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.69891,217,217,0.63774,0.76009
1996,17-29 y.,Primary Level,Not leaning towards specific party,0.90117,62,62,0.82627,0.97606
1996,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.77011,577,671,0.73825,0.80197
1996,17-29 y.,Lower Secondary Level,SPD,0.07528,52,671,0.05531,0.09526
1996,17-29 y.,Lower Secondary Level,CDU/CSU,0.07184,42,671,0.05228,0.09139
1996,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.66722,1046,1436,0.64284,0.69160
1996,17-29 y.,Upper Secondary Level,SPD,0.10228,154,1436,0.08660,0.11796
1996,17-29 y.,Upper Secondary Level,CDU/CSU,0.12546,161,1436,0.10832,0.14259
1996,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.06122,75,1436,0.04882,0.07362
1996,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.51296,92,92,0.41026,0.61565
1996,17-29 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.48510,64,64,0.36169,0.60852
1996,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.45315,77,108,0.35883,0.54747
1996,17-29 y.,Second Stage of Tertiary Education,SPD,0.22475,31,108,0.14566,0.30384
1996,30-45 y.,Primary Level,Not leaning towards specific party,0.81018,104,104,0.73445,0.88592
1996,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.64022,287,418,0.59415,0.68629
1996,30-45 y.,Lower Secondary Level,SPD,0.19883,87,418,0.16052,0.23714
1996,30-45 y.,Lower Secondary Level,CDU/CSU,0.10034,44,418,0.07151,0.12918
1996,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.60521,1494,2351,0.58545,0.62498
1996,30-45 y.,Upper Secondary Level,SPD,0.16580,374,2351,0.15077,0.18084
1996,30-45 y.,Upper Secondary Level,CDU/CSU,0.15360,358,2351,0.13902,0.16818
1996,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.03893,89,2351,0.03111,0.04675
1996,30-45 y.,Upper Secondary Level,PDS/Linke,0.01072,36,2351,0.00656,0.01488
1996,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.46838,115,216,0.40168,0.53508
1996,30-45 y.,Post-secondary Non-tertiary Level,SPD,0.17544,38,216,0.12460,0.22628
1996,30-45 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.14175,32,216,0.09512,0.18837
1996,30-45 y.,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.18162,31,216,0.13009,0.23316
1996,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.48505,179,297,0.42812,0.54199
1996,30-45 y.,First Stage of Tertiary Education,SPD,0.18631,57,297,0.14196,0.23067
1996,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.20483,61,297,0.15886,0.25081
1996,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.41044,397,826,0.37687,0.44400
1996,30-45 y.,Second Stage of Tertiary Education,SPD,0.15947,125,826,0.13449,0.18445
1996,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.19902,145,826,0.17177,0.22626
1996,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.17380,116,826,0.14795,0.19966
1996,30-45 y.,Second Stage of Tertiary Education,PDS/Linke,0.03214,43,826,0.02011,0.04418
1996,46-65 y.,Primary Level,Not leaning towards specific party,0.78715,204,236,0.73481,0.83948
1996,46-65 y.,Primary Level,SPD,0.13870,32,236,0.09451,0.18289
1996,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.55750,464,735,0.52157,0.59344
1996,46-65 y.,Lower Secondary Level,SPD,0.21466,141,735,0.18496,0.24436
1996,46-65 y.,Lower Secondary Level,CDU/CSU,0.19526,130,735,0.16658,0.22394
1996,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.40835,922,1898,0.38623,0.43047
1996,46-65 y.,Upper Secondary Level,SPD,0.25048,453,1898,0.23099,0.26998
1996,46-65 y.,Upper Secondary Level,CDU/CSU,0.28643,489,1898,0.26608,0.30677
1996,46-65 y.,Upper Secondary Level,Bündnis90/Grüne,0.02084,34,1898,0.01441,0.02726
1996,46-65 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.62118,36,36,0.46047,0.78190
1996,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.35924,92,220,0.29569,0.42278
1996,46-65 y.,First Stage of Tertiary Education,SPD,0.24986,55,220,0.19252,0.30720
1996,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.30856,73,220,0.24739,0.36974
1996,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.34882,248,577,0.30989,0.38774
1996,46-65 y.,Second Stage of Tertiary Education,SPD,0.19018,103,577,0.15813,0.22223
1996,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.26129,126,577,0.22541,0.29717
1996,46-65 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.09259,47,577,0.06892,0.11626
1996,46-65 y.,Second Stage of Tertiary Education,PDS/Linke,0.05696,53,577,0.03804,0.07589
1996,66 and older,Primary Level,Not leaning towards specific party,0.83875,32,32,0.70929,0.96821
1996,66 and older,Lower Secondary Level,Not leaning towards specific party,0.50227,245,456,0.45633,0.54822
1996,66 and older,Lower Secondary Level,SPD,0.23071,94,456,0.19200,0.26943
1996,66 and older,Lower Secondary Level,CDU/CSU,0.24335,117,456,0.20392,0.28278
1996,66 and older,Upper Secondary Level,Not leaning towards specific party,0.41758,344,721,0.38155,0.45360
1996,66 and older,Upper Secondary Level,SPD,0.21994,166,721,0.18968,0.25019
1996,66 and older,Upper Secondary Level,CDU/CSU,0.30001,211,721,0.26654,0.33349
1996,66 and older,First Stage of Tertiary Education,CDU/CSU,0.41222,34,34,0.24427,0.58016
1996,66 and older,Second Stage of Tertiary Education,Not leaning towards specific party,0.39793,61,98,0.30052,0.49534
1996,66 and older,Second Stage of Tertiary Education,CDU/CSU,0.26166,37,98,0.17418,0.34913
1997,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.76698,247,247,0.71415,0.81981
1997,17-29 y.,Primary Level,Not leaning towards specific party,0.95376,54,54,0.89722,1.01030
1997,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.81574,591,669,0.78634,0.84514
1997,17-29 y.,Lower Secondary Level,SPD,0.06336,44,669,0.04488,0.08183
1997,17-29 y.,Lower Secondary Level,CDU/CSU,0.05417,34,669,0.03701,0.07134
1997,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.68084,989,1318,0.65567,0.70602
1997,17-29 y.,Upper Secondary Level,SPD,0.11201,147,1318,0.09498,0.12904
1997,17-29 y.,Upper Secondary Level,CDU/CSU,0.10684,122,1318,0.09015,0.12352
1997,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.05495,60,1318,0.04264,0.06726
1997,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.55818,89,89,0.45442,0.66194
1997,17-29 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.41808,64,64,0.29628,0.53988
1997,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.47656,80,80,0.36642,0.58670
1997,30-45 y.,Primary Level,Not leaning towards specific party,0.78641,98,98,0.70485,0.86797
1997,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.64718,300,424,0.60165,0.69272
1997,30-45 y.,Lower Secondary Level,SPD,0.22113,87,424,0.18158,0.26067
1997,30-45 y.,Lower Secondary Level,CDU/CSU,0.08770,37,424,0.06075,0.11466
1997,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.61809,1544,2275,0.59812,0.63806
1997,30-45 y.,Upper Secondary Level,SPD,0.17523,371,2275,0.15961,0.19086
1997,30-45 y.,Upper Secondary Level,CDU/CSU,0.13411,295,2275,0.12010,0.14811
1997,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.03914,65,2275,0.03117,0.04711
1997,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.54106,128,163,0.46432,0.61779
1997,30-45 y.,Post-secondary Non-tertiary Level,SPD,0.17991,35,163,0.12076,0.23906
1997,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.50613,181,300,0.44946,0.56280
1997,30-45 y.,First Stage of Tertiary Education,SPD,0.17318,52,300,0.13029,0.21607
1997,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.22795,67,300,0.18040,0.27550
1997,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.46312,447,786,0.42824,0.49801
1997,30-45 y.,Second Stage of Tertiary Education,SPD,0.14216,114,786,0.11773,0.16659
1997,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.17431,120,786,0.14777,0.20085
1997,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.16895,105,786,0.14273,0.19516
1997,46-65 y.,Primary Level,Not leaning towards specific party,0.82497,196,196,0.77164,0.87831
1997,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.53633,425,690,0.49909,0.57356
1997,46-65 y.,Lower Secondary Level,SPD,0.23786,144,690,0.20606,0.26965
1997,46-65 y.,Lower Secondary Level,CDU/CSU,0.20356,121,690,0.17349,0.23362
1997,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.42129,959,1897,0.39907,0.44352
1997,46-65 y.,Upper Secondary Level,SPD,0.27949,482,1897,0.25929,0.29969
1997,46-65 y.,Upper Secondary Level,CDU/CSU,0.24895,420,1897,0.22949,0.26841
1997,46-65 y.,Upper Secondary Level,Bündnis90/Grüne,0.01814,36,1897,0.01213,0.02415
1997,46-65 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.50924,31,31,0.33035,0.68813
1997,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.42424,111,226,0.35966,0.48882
1997,46-65 y.,First Stage of Tertiary Education,SPD,0.29088,59,226,0.23153,0.35022
1997,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.23942,56,226,0.18366,0.29518
1997,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.40887,284,600,0.36950,0.44824
1997,46-65 y.,Second Stage of Tertiary Education,SPD,0.21419,116,600,0.18133,0.24704
1997,46-65 y.,Second Stage of Tertiary Education,CDU/CSU,0.20719,110,600,0.17473,0.23965
1997,46-65 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.07757,40,600,0.05615,0.09899
1997,46-65 y.,Second Stage of Tertiary Education,PDS/Linke,0.04929,50,600,0.03195,0.06662
1997,66 and older,Primary Level,Not leaning towards specific party,0.80506,33,33,0.66780,0.94232
1997,66 and older,Lower Secondary Level,Not leaning towards specific party,0.48615,234,455,0.44018,0.53213
1997,66 and older,Lower Secondary Level,SPD,0.25211,106,455,0.21216,0.29205
1997,66 and older,Lower Secondary Level,CDU/CSU,0.24157,115,455,0.20220,0.28095
1997,66 and older,Upper Secondary Level,Not leaning towards specific party,0.41789,357,739,0.38230,0.45347
1997,66 and older,Upper Secondary Level,SPD,0.22808,180,739,0.19781,0.25836
1997,66 and older,Upper Secondary Level,CDU/CSU,0.27723,202,739,0.24494,0.30953
1997,66 and older,Second Stage of Tertiary Education,Not leaning towards specific party,0.33773,60,99,0.24410,0.43137
1997,66 and older,Second Stage of Tertiary Education,CDU/CSU,0.31961,39,99,0.22728,0.41194
1998,17-29 y.,Pre-primary Level,Not leaning towards specific party,0.77211,259,259,0.72092,0.82329
1998,17-29 y.,Primary Level,Not leaning towards specific party,0.90864,51,51,0.82878,0.98850
1998,17-29 y.,Lower Secondary Level,Not leaning towards specific party,0.79069,611,694,0.76040,0.82098
1998,17-29 y.,Lower Secondary Level,SPD,0.07622,51,694,0.05647,0.09598
1998,17-29 y.,Lower Secondary Level,CDU/CSU,0.06034,32,694,0.04261,0.07807
1998,17-29 y.,Upper Secondary Level,Not leaning towards specific party,0.68368,1029,1360,0.65896,0.70841
1998,17-29 y.,Upper Secondary Level,SPD,0.12090,168,1360,0.10357,0.13824
1998,17-29 y.,Upper Secondary Level,CDU/CSU,0.08701,105,1360,0.07203,0.10200
1998,17-29 y.,Upper Secondary Level,Bündnis90/Grüne,0.05619,58,1360,0.04395,0.06844
1998,17-29 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.54826,96,96,0.44818,0.64833
1998,17-29 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.51263,70,70,0.39469,0.63057
1998,17-29 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.48159,74,74,0.36697,0.59621
1998,30-45 y.,Primary Level,Not leaning towards specific party,0.69953,88,88,0.60319,0.79587
1998,30-45 y.,Lower Secondary Level,Not leaning towards specific party,0.65322,326,457,0.60954,0.69690
1998,30-45 y.,Lower Secondary Level,SPD,0.19805,95,457,0.16147,0.23463
1998,30-45 y.,Lower Secondary Level,CDU/CSU,0.08731,36,457,0.06140,0.11323
1998,30-45 y.,Upper Secondary Level,Not leaning towards specific party,0.59658,1600,2471,0.57723,0.61593
1998,30-45 y.,Upper Secondary Level,SPD,0.20061,471,2471,0.18481,0.21640
1998,30-45 y.,Upper Secondary Level,CDU/CSU,0.11707,277,2471,0.10439,0.12975
1998,30-45 y.,Upper Secondary Level,Bündnis90/Grüne,0.04194,87,2471,0.03403,0.04984
1998,30-45 y.,Upper Secondary Level,PDS/Linke,0.01143,36,2471,0.00724,0.01562
1998,30-45 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.47111,127,212,0.40376,0.53847
1998,30-45 y.,Post-secondary Non-tertiary Level,SPD,0.19736,51,212,0.14366,0.25107
1998,30-45 y.,Post-secondary Non-tertiary Level,CDU/CSU,0.12687,34,212,0.08196,0.17178
1998,30-45 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.50288,197,318,0.44784,0.55792
1998,30-45 y.,First Stage of Tertiary Education,SPD,0.21548,70,318,0.17022,0.26074
1998,30-45 y.,First Stage of Tertiary Education,CDU/CSU,0.15843,51,318,0.11823,0.19862
1998,30-45 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.48604,473,869,0.45279,0.51929
1998,30-45 y.,Second Stage of Tertiary Education,SPD,0.16444,159,869,0.13978,0.18910
1998,30-45 y.,Second Stage of Tertiary Education,CDU/CSU,0.13931,120,869,0.11627,0.16234
1998,30-45 y.,Second Stage of Tertiary Education,Bündnis90/Grüne,0.14596,117,869,0.12247,0.16945
1998,46-65 y.,Primary Level,Not leaning towards specific party,0.79239,184,215,0.73805,0.84674
1998,46-65 y.,Primary Level,SPD,0.13330,31,215,0.08776,0.17884
1998,46-65 y.,Lower Secondary Level,Not leaning towards specific party,0.52300,448,739,0.48696,0.55903
1998,46-65 y.,Lower Secondary Level,SPD,0.27428,180,739,0.24209,0.30647
1998,46-65 y.,Lower Secondary Level,CDU/CSU,0.16997,111,739,0.14287,0.19707
1998,46-65 y.,Upper Secondary Level,Not leaning towards specific party,0.44456,1083,2079,0.42320,0.46593
1998,46-65 y.,Upper Secondary Level,SPD,0.26964,537,2079,0.25056,0.28872
1998,46-65 y.,Upper Secondary Level,CDU/CSU,0.23324,459,2079,0.21506,0.25142
1998,46-65 y.,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.45838,38,38,0.29783,0.61894
1998,46-65 y.,First Stage of Tertiary Education,Not leaning towards specific party,0.36109,110,249,0.30131,0.42087
1998,46-65 y.,First Stage of Tertiary Education,SPD,0.27640,69,249,0.22074,0.33206
1998,46-65 y.,First Stage of Tertiary Education,CDU/CSU,0.27386,70,249,0.21836,0.32936
1998,46-65 y.,Second Stage of Tertiary Education,Not leaning towards specific party,0.36348,289,665,0.32689,0.40007
1998,46-65 y.,Second Stage of Tertiary Education,SPD,0.22494,143,665,0.19318,0.25670
