year,pgisced97,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,Second Stage of Tertiary Education,CDU/CSU,0.22334,328,1751,0.20382,0.24285
1996,Second Stage of Tertiary Education,FDP,0.02968,40,1751,0.02173,0.03763
1996,Second Stage of Tertiary Education,Bündnis90/Grüne,0.12399,188,1751,0.10855,0.13943
1996,Second Stage of Tertiary Education,PDS/Linke,0.05032,126,1751,0.04008,0.06056
1997,Pre-primary Level,Not leaning towards specific party,0.76698,247,247,0.71415,0.81981
1997,Primary Level,Not leaning towards specific party,0.82988,381,439,0.79469,0.86507
1997,Primary Level,SPD,0.10969,58,439,0.08043,0.13896
1997,Lower Secondary Level,Not leaning towards specific party,0.59451,1550,2279,0.57434,0.61467
1997,Lower Secondary Level,SPD,0.20334,381,2279,0.18682,0.21987
1997,Lower Secondary Level,CDU/CSU,0.16807,307,2279,0.15271,0.18342
1997,Lower Secondary Level,Bündnis90/Grüne,0.01457,41,2279,0.00965,0.01949
1997,Upper Secondary Level,Not leaning towards specific party,0.52442,3849,6440,0.51222,0.53662
1997,Upper Secondary Level,SPD,0.21013,1180,6440,0.20017,0.22008
1997,Upper Secondary Level,CDU/CSU,0.19516,1039,6440,0.18548,0.20484
1997,Upper Secondary Level,FDP,0.01085,45,6440,0.00832,0.01338
1997,Upper Secondary Level,Bündnis90/Grüne,0.02919,168,6440,0.02508,0.03330
1997,Upper Secondary Level,PDS/Linke,0.01020,91,6440,0.00775,0.01266
1997,Upper Secondary Level,Far right parties,0.01099,68,6440,0.00844,0.01354
1997,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.53654,260,438,0.48978,0.58329
1997,Post-secondary Non-tertiary Level,SPD,0.15961,68,438,0.12527,0.19395
1997,Post-secondary Non-tertiary Level,CDU/CSU,0.15843,68,438,0.12420,0.19267
1997,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.10544,42,438,0.07665,0.13424
1997,First Stage of Tertiary Education,Not leaning towards specific party,0.45382,386,725,0.41755,0.49008
1997,First Stage of Tertiary Education,SPD,0.21349,140,725,0.18365,0.24334
1997,First Stage of Tertiary Education,CDU/CSU,0.24653,165,725,0.21514,0.27793
1997,First Stage of Tertiary Education,Bündnis90/Grüne,0.05007,34,725,0.03418,0.06595
1997,Second Stage of Tertiary Education,Not leaning towards specific party,0.42824,871,1756,0.40509,0.45139
1997,Second Stage of Tertiary Education,SPD,0.17382,278,1756,0.15609,0.19155
1997,Second Stage of Tertiary Education,CDU/CSU,0.20090,290,1756,0.18216,0.21965
1997,Second Stage of Tertiary Education,FDP,0.02666,37,1756,0.01912,0.03420
1997,Second Stage of Tertiary Education,Bündnis90/Grüne,0.11803,169,1756,0.10293,0.13312
1997,Second Stage of Tertiary Education,PDS/Linke,0.04541,111,1756,0.03567,0.05515
1998,Pre-primary Level,Not leaning towards specific party,0.76605,260,260,0.71450,0.81761
1998,Primary Level,Not leaning towards specific party,0.78461,362,420,0.74525,0.82398
1998,Primary Level,SPD,0.12862,58,420,0.09657,0.16068
1998,Lower Secondary Level,Not leaning towards specific party,0.58936,1670,2468,0.56995,0.60878
1998,Lower Secondary Level,SPD,0.21100,452,2468,0.19490,0.22710
1998,Lower Secondary Level,CDU/CSU,0.15706,309,2468,0.14270,0.17142
1998,Lower Secondary Level,Bündnis90/Grüne,0.01262,37,2468,0.00822,0.01703
1998,Upper Secondary Level,Not leaning towards specific party,0.52157,4088,6970,0.50984,0.53330
1998,Upper Secondary Level,SPD,0.22376,1398,6970,0.21398,0.23355
1998,Upper Secondary Level,CDU/CSU,0.18125,1064,6970,0.17221,0.19029
1998,Upper Secondary Level,FDP,0.00874,42,6970,0.00655,0.01092
1998,Upper Secondary Level,Bündnis90/Grüne,0.02904,182,6970,0.02510,0.03298
1998,Upper Secondary Level,PDS/Linke,0.01044,101,6970,0.00805,0.01283
1998,Upper Secondary Level,Far right parties,0.00815,49,6970,0.00604,0.01026
1998,Upper Secondary Level,Others,0.00860,46,6970,0.00644,0.01077
1998,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.47780,271,478,0.43298,0.52263
1998,Post-secondary Non-tertiary Level,SPD,0.20514,95,478,0.16891,0.24138
1998,Post-secondary Non-tertiary Level,CDU/CSU,0.14152,70,478,0.11024,0.17280
1998,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.09766,42,478,0.07102,0.12430
1998,First Stage of Tertiary Education,Not leaning towards specific party,0.42378,400,774,0.38894,0.45862
1998,First Stage of Tertiary Education,SPD,0.23021,174,774,0.20053,0.25988
1998,First Stage of Tertiary Education,CDU/CSU,0.22058,163,774,0.19135,0.24981
1998,First Stage of Tertiary Education,Bündnis90/Grüne,0.06016,37,774,0.04340,0.07693
1998,Second Stage of Tertiary Education,Not leaning towards specific party,0.42252,902,1929,0.40047,0.44457
1998,Second Stage of Tertiary Education,SPD,0.19532,367,1929,0.17762,0.21302
1998,Second Stage of Tertiary Education,CDU/CSU,0.17993,305,1929,0.16279,0.19708
1998,Second Stage of Tertiary Education,FDP,0.02727,45,1929,0.02000,0.03455
1998,Second Stage of Tertiary Education,Bündnis90/Grüne,0.11068,204,1929,0.09667,0.12468
1998,Second Stage of Tertiary Education,PDS/Linke,0.04218,106,1929,0.03320,0.05115
1999,Pre-primary Level,Not leaning towards specific party,0.76231,246,246,0.70901,0.81562
1999,Primary Level,Not leaning towards specific party,0.78454,339,402,0.74429,0.82478
1999,Primary Level,SPD,0.14860,63,402,0.11378,0.18341
1999,Lower Secondary Level,Not leaning towards specific party,0.56655,1540,2363,0.54656,0.58653
1999,Lower Secondary Level,SPD,0.19968,422,2363,0.18356,0.21581
1999,Lower Secondary Level,CDU/CSU,0.19344,366,2363,0.17751,0.20937
1999,Lower Secondary Level,Bündnis90/Grüne,0.01400,35,2363,0.00926,0.01874
1999,Upper Secondary Level,Not leaning towards specific party,0.47526,3662,6904,0.46348,0.48704
1999,Upper Secondary Level,SPD,0.23747,1511,6904,0.22743,0.24751
1999,Upper Secondary Level,CDU/CSU,0.21991,1292,6904,0.21014,0.22968
1999,Upper Secondary Level,FDP,0.00868,46,6904,0.00650,0.01087
1999,Upper Secondary Level,Bündnis90/Grüne,0.02154,149,6904,0.01811,0.02496
1999,Upper Secondary Level,PDS/Linke,0.01360,117,6904,0.01087,0.01633
1999,Upper Secondary Level,Far right parties,0.00608,50,6904,0.00424,0.00791
1999,Upper Secondary Level,Others,0.00576,37,6904,0.00397,0.00754
1999,Upper Secondary Level,Party combinations,0.00664,40,6904,0.00472,0.00855
1999,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.45053,245,473,0.40564,0.49542
1999,Post-secondary Non-tertiary Level,SPD,0.20230,98,473,0.16606,0.23854
1999,Post-secondary Non-tertiary Level,CDU/CSU,0.18823,94,473,0.15296,0.22349
1999,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.09486,36,473,0.06842,0.12129
1999,First Stage of Tertiary Education,Not leaning towards specific party,0.41727,361,735,0.38160,0.45295
1999,First Stage of Tertiary Education,SPD,0.24151,184,735,0.21054,0.27247
1999,First Stage of Tertiary Education,CDU/CSU,0.24370,190,735,0.21264,0.27475
1999,Second Stage of Tertiary Education,Not leaning towards specific party,0.36878,800,1914,0.34715,0.39040
1999,Second Stage of Tertiary Education,SPD,0.22114,411,1914,0.20254,0.23974
1999,Second Stage of Tertiary Education,CDU/CSU,0.21712,372,1914,0.19864,0.23559
1999,Second Stage of Tertiary Education,FDP,0.04049,56,1914,0.03166,0.04932
1999,Second Stage of Tertiary Education,Bündnis90/Grüne,0.07878,150,1914,0.06671,0.09085
1999,Second Stage of Tertiary Education,PDS/Linke,0.05232,125,1914,0.04234,0.06230
2000,Pre-primary Level,Not leaning towards specific party,0.75580,376,453,0.71619,0.79540
2000,Pre-primary Level,SPD,0.08131,41,453,0.05612,0.10651
2000,Pre-primary Level,CDU/CSU,0.07471,36,453,0.05047,0.09895
2000,Primary Level,Not leaning towards specific party,0.80067,325,372,0.76002,0.84132
2000,Primary Level,SPD,0.11350,47,372,0.08122,0.14577
2000,Lower Secondary Level,Not leaning towards specific party,0.63609,2379,3464,0.62006,0.65211
2000,Lower Secondary Level,SPD,0.18483,596,3464,0.17190,0.19775
2000,Lower Secondary Level,CDU/CSU,0.14177,450,3464,0.13015,0.15338
2000,Lower Secondary Level,Bündnis90/Grüne,0.01078,39,3464,0.00734,0.01422
2000,Upper Secondary Level,Not leaning towards specific party,0.53669,7181,12686,0.52802,0.54537
2000,Upper Secondary Level,SPD,0.20968,2540,12686,0.20259,0.21676
2000,Upper Secondary Level,CDU/CSU,0.18796,2243,12686,0.18116,0.19476
2000,Upper Secondary Level,FDP,0.00976,104,12686,0.00805,0.01147
2000,Upper Secondary Level,Bündnis90/Grüne,0.01739,222,12686,0.01512,0.01967
2000,Upper Secondary Level,PDS/Linke,0.01398,212,12686,0.01194,0.01603
2000,Upper Secondary Level,Far right parties,0.00517,70,12686,0.00392,0.00642
2000,Upper Secondary Level,Others,0.00518,67,12686,0.00393,0.00643
2000,Upper Secondary Level,Party combinations,0.00390,47,12686,0.00281,0.00498
2000,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.44246,534,1053,0.41244,0.47247
2000,Post-secondary Non-tertiary Level,SPD,0.21650,228,1053,0.19161,0.24139
2000,Post-secondary Non-tertiary Level,CDU/CSU,0.19810,215,1053,0.17402,0.22219
2000,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.07889,76,1053,0.06260,0.09518
2000,First Stage of Tertiary Education,Not leaning towards specific party,0.43265,887,1807,0.40980,0.45550
2000,First Stage of Tertiary Education,SPD,0.22460,387,1807,0.20535,0.24385
2000,First Stage of Tertiary Education,CDU/CSU,0.23834,427,1807,0.21869,0.25799
2000,First Stage of Tertiary Education,Bündnis90/Grüne,0.03700,58,1807,0.02830,0.04571
2000,First Stage of Tertiary Education,PDS/Linke,0.02280,48,1807,0.01592,0.02969
2000,Second Stage of Tertiary Education,Not leaning towards specific party,0.39260,1578,3729,0.37692,0.40828
2000,Second Stage of Tertiary Education,SPD,0.19568,728,3729,0.18295,0.20842
2000,Second Stage of Tertiary Education,CDU/CSU,0.21248,764,3729,0.19935,0.22562
2000,Second Stage of Tertiary Education,FDP,0.03774,115,3729,0.03162,0.04385
2000,Second Stage of Tertiary Education,Bündnis90/Grüne,0.08813,323,3729,0.07903,0.09723
2000,Second Stage of Tertiary Education,PDS/Linke,0.04861,221,3729,0.04170,0.05551
2001,Pre-primary Level,Not leaning towards specific party,0.77726,422,501,0.74079,0.81373
2001,Pre-primary Level,SPD,0.06974,38,501,0.04741,0.09206
2001,Pre-primary Level,CDU/CSU,0.08556,41,501,0.06104,0.11008
2001,Primary Level,Not leaning towards specific party,0.79446,254,288,0.74771,0.84121
2001,Primary Level,SPD,0.11268,34,288,0.07610,0.14927
2001,Lower Secondary Level,Not leaning towards specific party,0.66409,2143,2974,0.64711,0.68107
2001,Lower Secondary Level,SPD,0.16347,448,2974,0.15018,0.17676
2001,Lower Secondary Level,CDU/CSU,0.14001,383,2974,0.12754,0.15248
2001,Upper Secondary Level,Not leaning towards specific party,0.55497,6686,11514,0.54589,0.56404
2001,Upper Secondary Level,SPD,0.20469,2263,11514,0.19732,0.21206
2001,Upper Secondary Level,CDU/CSU,0.17780,1916,11514,0.17082,0.18479
2001,Upper Secondary Level,FDP,0.01204,120,11514,0.01005,0.01404
2001,Upper Secondary Level,Bündnis90/Grüne,0.01948,217,11514,0.01696,0.02201
2001,Upper Secondary Level,PDS/Linke,0.01190,162,11514,0.00992,0.01389
2001,Upper Secondary Level,Far right parties,0.00393,57,11514,0.00279,0.00508
2001,Upper Secondary Level,Others,0.00611,59,11514,0.00468,0.00753
2001,Upper Secondary Level,Party combinations,0.00346,34,11514,0.00238,0.00453
2001,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.50483,568,1021,0.47414,0.53551
2001,Post-secondary Non-tertiary Level,SPD,0.20234,213,1021,0.17768,0.22699
2001,Post-secondary Non-tertiary Level,CDU/CSU,0.16925,174,1021,0.14624,0.19226
2001,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.06900,66,1021,0.05344,0.08455
2001,First Stage of Tertiary Education,Not leaning towards specific party,0.46309,839,1607,0.43870,0.48748
2001,First Stage of Tertiary Education,SPD,0.21980,341,1607,0.19955,0.24006
2001,First Stage of Tertiary Education,CDU/CSU,0.21680,338,1607,0.19665,0.23695
2001,First Stage of Tertiary Education,Bündnis90/Grüne,0.03545,54,1607,0.02641,0.04450
2001,First Stage of Tertiary Education,PDS/Linke,0.01795,35,1607,0.01146,0.02445
2001,Second Stage of Tertiary Education,Not leaning towards specific party,0.41479,1545,3483,0.39843,0.43116
2001,Second Stage of Tertiary Education,SPD,0.20289,700,3483,0.18953,0.21625
2001,Second Stage of Tertiary Education,CDU/CSU,0.19316,637,3483,0.18005,0.20627
2001,Second Stage of Tertiary Education,FDP,0.03743,112,3483,0.03112,0.04373
2001,Second Stage of Tertiary Education,Bündnis90/Grüne,0.08102,293,3483,0.07196,0.09009
2001,Second Stage of Tertiary Education,PDS/Linke,0.04833,196,3483,0.04121,0.05545
2002,Pre-primary Level,Not leaning towards specific party,0.78394,459,547,0.74942,0.81846
2002,Pre-primary Level,SPD,0.06113,41,547,0.04103,0.08122
2002,Pre-primary Level,CDU/CSU,0.06110,47,547,0.04101,0.08119
2002,Primary Level,Not leaning towards specific party,0.81651,229,262,0.76955,0.86347
2002,Primary Level,SPD,0.09977,33,262,0.06341,0.13613
2002,Lower Secondary Level,Not leaning towards specific party,0.66755,1986,2788,0.65006,0.68504
2002,Lower Secondary Level,SPD,0.16430,433,2788,0.15054,0.17806
2002,Lower Secondary Level,CDU/CSU,0.13446,369,2788,0.12180,0.14713
2002,Upper Secondary Level,Not leaning towards specific party,0.55501,6498,11509,0.54593,0.56409
2002,Upper Secondary Level,SPD,0.19696,2183,11509,0.18969,0.20423
2002,Upper Secondary Level,CDU/CSU,0.18097,2112,11509,0.17393,0.18800
2002,Upper Secondary Level,FDP,0.01261,159,11509,0.01058,0.01465
2002,Upper Secondary Level,Bündnis90/Grüne,0.01551,187,11509,0.01325,0.01776
2002,Upper Secondary Level,PDS/Linke,0.01676,219,11509,0.01442,0.01911
2002,Upper Secondary Level,Far right parties,0.00359,44,11509,0.00250,0.00468
2002,Upper Secondary Level,Others,0.00633,61,11509,0.00488,0.00778
2002,Upper Secondary Level,Party combinations,0.00390,46,11509,0.00276,0.00504
2002,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.47555,572,1120,0.44629,0.50481
2002,Post-secondary Non-tertiary Level,SPD,0.20318,227,1120,0.17960,0.22675
2002,Post-secondary Non-tertiary Level,CDU/CSU,0.18591,211,1120,0.16312,0.20870
2002,Post-secondary Non-tertiary Level,FDP,0.02627,38,1120,0.01690,0.03565
2002,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.06260,72,1120,0.04841,0.07679
2002,First Stage of Tertiary Education,Not leaning towards specific party,0.45657,823,1713,0.43298,0.48017
2002,First Stage of Tertiary Education,SPD,0.21525,355,1713,0.19578,0.23472
2002,First Stage of Tertiary Education,CDU/CSU,0.22690,394,1713,0.20706,0.24674
2002,First Stage of Tertiary Education,FDP,0.02828,49,1713,0.02043,0.03614
2002,First Stage of Tertiary Education,Bündnis90/Grüne,0.03199,56,1713,0.02366,0.04033
2002,First Stage of Tertiary Education,PDS/Linke,0.01911,36,1713,0.01263,0.02560
2002,Second Stage of Tertiary Education,Not leaning towards specific party,0.40242,1745,4482,0.38807,0.41678
2002,Second Stage of Tertiary Education,SPD,0.19676,952,4482,0.18512,0.20840
2002,Second Stage of Tertiary Education,CDU/CSU,0.20632,970,4482,0.19447,0.21816
2002,Second Stage of Tertiary Education,FDP,0.04182,205,4482,0.03596,0.04768
2002,Second Stage of Tertiary Education,Bündnis90/Grüne,0.08119,378,4482,0.07320,0.08919
2002,Second Stage of Tertiary Education,PDS/Linke,0.05302,232,4482,0.04646,0.05958
2003,Pre-primary Level,Not leaning towards specific party,0.65171,414,586,0.61310,0.69032
2003,Pre-primary Level,SPD,0.08438,51,586,0.06186,0.10691
2003,Pre-primary Level,CDU/CSU,0.14712,77,586,0.11842,0.17583
2003,Pre-primary Level,Bündnis90/Grüne,0.04247,44,586,0.02613,0.05881
2003,Primary Level,Not leaning towards specific party,0.76499,214,214,0.70805,0.82193
2003,Lower Secondary Level,Not leaning towards specific party,0.63146,1800,2652,0.61310,0.64983
2003,Lower Secondary Level,SPD,0.16996,408,2652,0.15566,0.18426
2003,Lower Secondary Level,CDU/CSU,0.15629,400,2652,0.14247,0.17011
2003,Lower Secondary Level,Bündnis90/Grüne,0.01466,44,2652,0.01009,0.01924
2003,Upper Secondary Level,Not leaning towards specific party,0.52753,5955,11033,0.51821,0.53685
2003,Upper Secondary Level,SPD,0.19092,2017,11033,0.18358,0.19825
2003,Upper Secondary Level,CDU/CSU,0.21280,2357,11033,0.20517,0.22044
2003,Upper Secondary Level,FDP,0.01317,142,11033,0.01104,0.01529
2003,Upper Secondary Level,Bündnis90/Grüne,0.02560,272,11033,0.02265,0.02854
2003,Upper Secondary Level,PDS/Linke,0.01104,146,11033,0.00909,0.01299
2003,Upper Secondary Level,Far right parties,0.00324,41,11033,0.00218,0.00430
2003,Upper Secondary Level,Others,0.00414,48,11033,0.00294,0.00533
2003,Upper Secondary Level,Party combinations,0.00485,55,11033,0.00356,0.00615
2003,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.45536,554,1084,0.42570,0.48502
2003,Post-secondary Non-tertiary Level,SPD,0.17866,202,1084,0.15585,0.20148
2003,Post-secondary Non-tertiary Level,CDU/CSU,0.20882,238,1084,0.18461,0.23303
2003,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.09174,90,1084,0.07455,0.10893
2003,First Stage of Tertiary Education,Not leaning towards specific party,0.43397,754,1629,0.40989,0.45804
2003,First Stage of Tertiary Education,SPD,0.19607,328,1629,0.17679,0.21536
2003,First Stage of Tertiary Education,CDU/CSU,0.26041,434,1629,0.23909,0.28173
2003,First Stage of Tertiary Education,FDP,0.02646,40,1629,0.01866,0.03425
2003,First Stage of Tertiary Education,Bündnis90/Grüne,0.04640,73,1629,0.03618,0.05662
2003,Second Stage of Tertiary Education,Not leaning towards specific party,0.36909,1541,4304,0.35467,0.38351
2003,Second Stage of Tertiary Education,SPD,0.18945,830,4304,0.17774,0.20116
2003,Second Stage of Tertiary Education,CDU/CSU,0.22941,1082,4304,0.21685,0.24198
2003,Second Stage of Tertiary Education,FDP,0.03792,175,4304,0.03221,0.04363
2003,Second Stage of Tertiary Education,Bündnis90/Grüne,0.10517,458,4304,0.09600,0.11433
2003,Second Stage of Tertiary Education,PDS/Linke,0.04081,175,4304,0.03490,0.04672
2003,Second Stage of Tertiary Education,Party combinations,0.01170,43,4304,0.00849,0.01491
2004,Pre-primary Level,Not leaning towards specific party,0.78318,483,616,0.75061,0.81575
2004,Pre-primary Level,SPD,0.05658,44,616,0.03832,0.07484
2004,Pre-primary Level,CDU/CSU,0.09021,57,616,0.06757,0.11285
2004,Pre-primary Level,Bündnis90/Grüne,0.03608,32,616,0.02134,0.05082
2004,Primary Level,Not leaning towards specific party,0.80063,208,208,0.74620,0.85506
2004,Lower Secondary Level,Not leaning towards specific party,0.69300,1866,2488,0.67487,0.71113
2004,Lower Secondary Level,SPD,0.13499,303,2488,0.12156,0.14842
2004,Lower Secondary Level,CDU/CSU,0.14068,319,2488,0.12701,0.15434
2004,Upper Secondary Level,Not leaning towards specific party,0.60286,6525,10740,0.59361,0.61212
2004,Upper Secondary Level,SPD,0.15195,1569,10740,0.14517,0.15874
2004,Upper Secondary Level,CDU/CSU,0.18366,2002,10740,0.17633,0.19098
2004,Upper Secondary Level,FDP,0.01239,131,10740,0.01030,0.01448
2004,Upper Secondary Level,Bündnis90/Grüne,0.01957,222,10740,0.01695,0.02219
2004,Upper Secondary Level,PDS/Linke,0.01279,162,10740,0.01066,0.01491
2004,Upper Secondary Level,Far right parties,0.00422,48,10740,0.00299,0.00544
2004,Upper Secondary Level,Others,0.00486,50,10740,0.00355,0.00618
2004,Upper Secondary Level,Party combinations,0.00346,31,10740,0.00235,0.00456
2004,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.54369,629,1098,0.51421,0.57316
2004,Post-secondary Non-tertiary Level,SPD,0.14669,180,1098,0.12576,0.16763
2004,Post-secondary Non-tertiary Level,CDU/CSU,0.18281,213,1098,0.15993,0.20568
2004,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.07730,76,1098,0.06150,0.09310
2004,First Stage of Tertiary Education,Not leaning towards specific party,0.49072,833,1553,0.46585,0.51559
2004,First Stage of Tertiary Education,SPD,0.18074,271,1553,0.16159,0.19988
2004,First Stage of Tertiary Education,CDU/CSU,0.23534,374,1553,0.21423,0.25644
2004,First Stage of Tertiary Education,Bündnis90/Grüne,0.04561,75,1553,0.03523,0.05599
2004,Second Stage of Tertiary Education,Not leaning towards specific party,0.43080,1778,4263,0.41593,0.44566
2004,Second Stage of Tertiary Education,SPD,0.15124,672,4263,0.14048,0.16199
2004,Second Stage of Tertiary Education,CDU/CSU,0.22553,1004,4263,0.21299,0.23808
2004,Second Stage of Tertiary Education,FDP,0.03694,165,4263,0.03127,0.04260
2004,Second Stage of Tertiary Education,Bündnis90/Grüne,0.09914,424,4263,0.09016,0.10811
2004,Second Stage of Tertiary Education,PDS/Linke,0.04290,189,4263,0.03682,0.04898
2004,Second Stage of Tertiary Education,Party combinations,0.00593,31,4263,0.00363,0.00824
2005,Pre-primary Level,Not leaning towards specific party,0.76678,485,623,0.73354,0.80001
2005,Pre-primary Level,SPD,0.07897,49,623,0.05778,0.10017
2005,Pre-primary Level,CDU/CSU,0.06976,56,623,0.04974,0.08978
2005,Pre-primary Level,Bündnis90/Grüne,0.03721,33,623,0.02234,0.05209
2005,Primary Level,Not leaning towards specific party,0.74354,192,192,0.68161,0.80547
2005,Lower Secondary Level,Not leaning towards specific party,0.67668,1670,2300,0.65756,0.69580
2005,Lower Secondary Level,SPD,0.15053,327,2300,0.13591,0.16515
2005,Lower Secondary Level,CDU/CSU,0.13993,303,2300,0.12575,0.15411
2005,Upper Secondary Level,Not leaning towards specific party,0.57886,5949,10189,0.56927,0.58845
2005,Upper Secondary Level,SPD,0.16391,1657,10189,0.15672,0.17110
2005,Upper Secondary Level,CDU/CSU,0.18016,1852,10189,0.17270,0.18763
2005,Upper Secondary Level,FDP,0.01150,138,10189,0.00943,0.01357
2005,Upper Secondary Level,Bündnis90/Grüne,0.02475,242,10189,0.02173,0.02777
2005,Upper Secondary Level,PDS/Linke,0.01428,173,10189,0.01198,0.01658
2005,Upper Secondary Level,Far right parties,0.00922,88,10189,0.00736,0.01108
2005,Upper Secondary Level,Others,0.00627,54,10189,0.00473,0.00780
2005,Upper Secondary Level,Party combinations,0.00441,36,10189,0.00312,0.00569
2005,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.51860,584,1087,0.48888,0.54832
2005,Post-secondary Non-tertiary Level,SPD,0.15817,183,1087,0.13646,0.17987
2005,Post-secondary Non-tertiary Level,CDU/CSU,0.18173,214,1087,0.15879,0.20466
2005,Post-secondary Non-tertiary Level,FDP,0.02475,31,1087,0.01551,0.03400
2005,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.07751,75,1087,0.06161,0.09341
2005,First Stage of Tertiary Education,Not leaning towards specific party,0.50513,803,1481,0.47965,0.53060
2005,First Stage of Tertiary Education,SPD,0.19153,280,1481,0.17148,0.21158
2005,First Stage of Tertiary Education,CDU/CSU,0.21045,336,1481,0.18969,0.23122
2005,First Stage of Tertiary Education,Bündnis90/Grüne,0.04134,62,1481,0.03119,0.05148
2005,Second Stage of Tertiary Education,Not leaning towards specific party,0.40035,1617,4122,0.38539,0.41531
2005,Second Stage of Tertiary Education,SPD,0.17625,734,4122,0.16462,0.18789
2005,Second Stage of Tertiary Education,CDU/CSU,0.21546,949,4122,0.20291,0.22801
2005,Second Stage of Tertiary Education,FDP,0.03315,157,4122,0.02768,0.03861
2005,Second Stage of Tertiary Education,Bündnis90/Grüne,0.11626,440,4122,0.10648,0.12605
2005,Second Stage of Tertiary Education,PDS/Linke,0.04159,187,4122,0.03550,0.04769
2005,Second Stage of Tertiary Education,Party combinations,0.00625,38,4122,0.00384,0.00865
2006,Pre-primary Level,Not leaning towards specific party,0.42064,248,379,0.37088,0.47041
2006,Pre-primary Level,SPD,0.08405,53,379,0.05608,0.11202
2006,Pre-primary Level,CDU/CSU,0.05752,45,379,0.03405,0.08100
2006,Pre-primary Level,Bündnis90/Grüne,0.04646,33,379,0.02524,0.06768
2006,Primary Level,Not leaning towards specific party,0.71875,188,188,0.65431,0.78319
2006,Lower Secondary Level,Not leaning towards specific party,0.63175,1627,2381,0.61237,0.65113
2006,Lower Secondary Level,SPD,0.15962,368,2381,0.14490,0.17433
2006,Lower Secondary Level,CDU/CSU,0.14023,345,2381,0.12628,0.15418
2006,Lower Secondary Level,PDS/Linke,0.01788,41,2381,0.01256,0.02320
2006,Upper Secondary Level,Not leaning towards specific party,0.55142,6077,11008,0.54212,0.56071
2006,Upper Secondary Level,SPD,0.17533,1920,11008,0.16823,0.18244
2006,Upper Secondary Level,CDU/CSU,0.18938,2145,11008,0.18206,0.19670
2006,Upper Secondary Level,FDP,0.01386,164,11008,0.01167,0.01604
2006,Upper Secondary Level,Bündnis90/Grüne,0.02233,246,11008,0.01957,0.02510
2006,Upper Secondary Level,PDS/Linke,0.02316,274,11008,0.02035,0.02597
2006,Upper Secondary Level,Far right parties,0.00881,93,11008,0.00707,0.01056
2006,Upper Secondary Level,Others,0.00453,53,11008,0.00327,0.00578
2006,Upper Secondary Level,Party combinations,0.00380,36,11008,0.00265,0.00495
2006,Post-secondary Non-tertiary Level,Not leaning towards specific party,0.47646,585,1174,0.44788,0.50504
2006,Post-secondary Non-tertiary Level,SPD,0.18897,231,1174,0.16657,0.21137
2006,Post-secondary Non-tertiary Level,CDU/CSU,0.19127,238,1174,0.16876,0.21378
2006,Post-secondary Non-tertiary Level,FDP,0.03864,47,1174,0.02761,0.04966
2006,Post-secondary Non-tertiary Level,Bündnis90/Grüne,0.06263,73,1174,0.04876,0.07649
2006,First Stage of Tertiary Education,Not leaning towards specific party,0.44266,739,1611,0.41840,0.46693
2006,First Stage of Tertiary Education,SPD,0.20471,326,1611,0.18500,0.22442
2006,First Stage of Tertiary Education,CDU/CSU,0.22612,392,1611,0.20568,0.24655
2006,First Stage of Tertiary Education,FDP,0.02054,33,1611,0.01361,0.02747
2006,First Stage of Tertiary Education,Bündnis90/Grüne,0.04780,79,1611,0.03738,0.05822
2006,First Stage of Tertiary Education,PDS/Linke,0.02633,42,1611,0.01851,0.03415
2006,Second Stage of Tertiary Education,Not leaning towards specific party,0.38382,1677,4494,0.36960,0.39804
2006,Second Stage of Tertiary Education,SPD,0.17870,821,4494,0.16750,0.18990
2006,Second Stage of Tertiary Education,CDU/CSU,0.22179,1101,4494,0.20965,0.23394
2006,Second Stage of Tertiary Education,FDP,0.04461,209,4494,0.03857,0.05064
2006,Second Stage of Tertiary Education,Bündnis90/Grüne,0.10520,455,4494,0.09623,0.11417
2006,Second Stage of Tertiary Education,PDS/Linke,0.04754,231,4494,0.04132,0.05377
2007,Pre-primary Level,Not leaning towards specific party,0.35531,226,327,0.30336,0.40727
2007,Pre-primary Level,SPD,0.05791,39,327,0.03255,0.08326
2007,Pre-primary Level,CDU/CSU,0.04422,31,327,0.02191,0.06654
2007,Pre-primary Level,Bündnis90/Grüne,0.04073,31,327,0.01927,0.06219
2007,Primary Level,Not leaning towards specific party,0.86312,187,187,0.81372,0.91252
