year,quintil_oecd,party,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,5th Quintile,Bündnis90/Grüne,0.05393,131,2211,0.04451,0.06335
1999,1st Quintile,Not leaning towards specific party,0.46091,1692,2516,0.44143,0.48039
1999,1st Quintile,SPD,0.13656,416,2516,0.12314,0.14998
1999,1st Quintile,CDU/CSU,0.10291,289,2516,0.09104,0.11479
1999,1st Quintile,Bündnis90/Grüne,0.02472,66,2516,0.01865,0.03079
1999,1st Quintile,PDS/Linke,0.01569,53,2516,0.01083,0.02055
1999,2nd Quintile,Not leaning towards specific party,0.43511,1718,2805,0.41676,0.45346
1999,2nd Quintile,SPD,0.17941,578,2805,0.16521,0.19362
1999,2nd Quintile,CDU/CSU,0.12971,377,2805,0.11727,0.14215
1999,2nd Quintile,Bündnis90/Grüne,0.02389,73,2805,0.01824,0.02954
1999,2nd Quintile,PDS/Linke,0.01250,59,2805,0.00839,0.01661
1999,3rd Quintile,Not leaning towards specific party,0.41167,1584,2746,0.39326,0.43008
1999,3rd Quintile,SPD,0.17840,545,2746,0.16408,0.19273
1999,3rd Quintile,CDU/CSU,0.16264,462,2746,0.14884,0.17645
1999,3rd Quintile,Bündnis90/Grüne,0.02182,75,2746,0.01635,0.02728
1999,3rd Quintile,PDS/Linke,0.01917,80,2746,0.01404,0.02430
1999,4th Quintile,Not leaning towards specific party,0.38733,1378,2707,0.36897,0.40568
1999,4th Quintile,SPD,0.22101,639,2707,0.20538,0.23664
1999,4th Quintile,CDU/CSU,0.18029,519,2707,0.16581,0.19478
1999,4th Quintile,Bündnis90/Grüne,0.02933,94,2707,0.02297,0.03569
1999,4th Quintile,PDS/Linke,0.01992,77,2707,0.01465,0.02518
1999,5th Quintile,Not leaning towards specific party,0.32334,1025,2544,0.30516,0.34152
1999,5th Quintile,SPD,0.19494,561,2544,0.17954,0.21034
1999,5th Quintile,CDU/CSU,0.28412,744,2544,0.26659,0.30165
1999,5th Quintile,FDP,0.02949,71,2544,0.02292,0.03607
1999,5th Quintile,Bündnis90/Grüne,0.03545,110,2544,0.02827,0.04264
1999,5th Quintile,PDS/Linke,0.00648,33,2544,0.00336,0.00959
2000,1st Quintile,Not leaning towards specific party,0.49960,1773,2525,0.48009,0.51911
2000,1st Quintile,SPD,0.13269,381,2525,0.11945,0.14592
2000,1st Quintile,CDU/CSU,0.09293,274,2525,0.08161,0.10426
2000,1st Quintile,Bündnis90/Grüne,0.01408,40,2525,0.00948,0.01868
2000,1st Quintile,PDS/Linke,0.01848,57,2525,0.01322,0.02373
2000,2nd Quintile,Not leaning towards specific party,0.45596,1705,2705,0.43718,0.47473
2000,2nd Quintile,SPD,0.16511,529,2705,0.15111,0.17910
2000,2nd Quintile,CDU/CSU,0.10622,340,2705,0.09461,0.11784
2000,2nd Quintile,Bündnis90/Grüne,0.01959,60,2705,0.01436,0.02481
2000,2nd Quintile,PDS/Linke,0.01689,71,2705,0.01203,0.02174
2000,3rd Quintile,Not leaning towards specific party,0.43320,1551,2645,0.41431,0.45209
2000,3rd Quintile,SPD,0.17965,533,2645,0.16501,0.19428
2000,3rd Quintile,CDU/CSU,0.13917,416,2645,0.12598,0.15236
2000,3rd Quintile,Bündnis90/Grüne,0.02108,64,2645,0.01560,0.02655
2000,3rd Quintile,PDS/Linke,0.02205,81,2645,0.01645,0.02764
2000,4th Quintile,Not leaning towards specific party,0.43257,1453,2634,0.41365,0.45150
2000,4th Quintile,SPD,0.18078,531,2634,0.16608,0.19548
2000,4th Quintile,CDU/CSU,0.16078,474,2634,0.14675,0.17481
2000,4th Quintile,Bündnis90/Grüne,0.03782,102,2634,0.03054,0.04511
2000,4th Quintile,PDS/Linke,0.01972,74,2634,0.01441,0.02503
2000,5th Quintile,Not leaning towards specific party,0.35632,1095,2473,0.33745,0.37520
2000,5th Quintile,SPD,0.19665,539,2473,0.18098,0.21232
2000,5th Quintile,CDU/CSU,0.24364,626,2473,0.22672,0.26057
2000,5th Quintile,FDP,0.02839,65,2473,0.02184,0.03494
2000,5th Quintile,Bündnis90/Grüne,0.03063,98,2473,0.02384,0.03743
2000,5th Quintile,PDS/Linke,0.01167,50,2473,0.00744,0.01591
2001,1st Quintile,Not leaning towards specific party,0.51847,2711,3775,0.50253,0.53442
2001,1st Quintile,SPD,0.11082,514,3775,0.10080,0.12083
2001,1st Quintile,CDU/CSU,0.09025,399,3775,0.08111,0.09939
2001,1st Quintile,Bündnis90/Grüne,0.01973,89,3775,0.01530,0.02417
2001,1st Quintile,PDS/Linke,0.01204,62,3775,0.00856,0.01552
2001,2nd Quintile,Not leaning towards specific party,0.48740,2821,4278,0.47242,0.50238
2001,2nd Quintile,SPD,0.14519,734,4278,0.13463,0.15575
2001,2nd Quintile,CDU/CSU,0.10422,530,4278,0.09506,0.11337
2001,2nd Quintile,Bündnis90/Grüne,0.01875,92,4278,0.01469,0.02282
2001,2nd Quintile,PDS/Linke,0.01525,101,4278,0.01158,0.01893
2001,3rd Quintile,Not leaning towards specific party,0.45451,2591,4472,0.43991,0.46910
2001,3rd Quintile,SPD,0.17341,895,4472,0.16231,0.18451
2001,3rd Quintile,CDU/CSU,0.13868,713,4472,0.12855,0.14881
2001,3rd Quintile,FDP,0.00901,39,4472,0.00624,0.01178
2001,3rd Quintile,Bündnis90/Grüne,0.01962,116,4472,0.01556,0.02369
2001,3rd Quintile,PDS/Linke,0.01996,118,4472,0.01586,0.02406
2001,4th Quintile,Not leaning towards specific party,0.44314,2468,4510,0.42864,0.45764
2001,4th Quintile,SPD,0.18362,942,4510,0.17232,0.19492
2001,4th Quintile,CDU/CSU,0.15558,792,4510,0.14500,0.16616
2001,4th Quintile,FDP,0.01077,52,4510,0.00776,0.01379
2001,4th Quintile,Bündnis90/Grüne,0.03165,165,4510,0.02654,0.03676
2001,4th Quintile,PDS/Linke,0.01594,91,4510,0.01228,0.01960
2001,5th Quintile,Not leaning towards specific party,0.36567,1962,4436,0.35150,0.37985
2001,5th Quintile,SPD,0.19596,963,4436,0.18428,0.20765
2001,5th Quintile,CDU/CSU,0.23020,1078,4436,0.21781,0.24258
2001,5th Quintile,FDP,0.03348,153,4436,0.02818,0.03877
2001,5th Quintile,Bündnis90/Grüne,0.04036,220,4436,0.03457,0.04615
2001,5th Quintile,PDS/Linke,0.00761,60,4436,0.00505,0.01017
2002,1st Quintile,Not leaning towards specific party,0.50706,2362,3362,0.49016,0.52396
2002,1st Quintile,SPD,0.11861,476,3362,0.10768,0.12955
2002,1st Quintile,CDU/CSU,0.09156,373,3362,0.08181,0.10131
2002,1st Quintile,Bündnis90/Grüne,0.01479,59,3362,0.01071,0.01887
2002,1st Quintile,PDS/Linke,0.01852,92,3362,0.01397,0.02308
2002,2nd Quintile,Not leaning towards specific party,0.50427,2536,3886,0.48855,0.51999
2002,2nd Quintile,SPD,0.14289,641,3886,0.13189,0.15390
2002,2nd Quintile,CDU/CSU,0.10495,504,3886,0.09532,0.11459
2002,2nd Quintile,FDP,0.00732,32,3886,0.00464,0.01001
2002,2nd Quintile,Bündnis90/Grüne,0.01437,64,3886,0.01062,0.01811
2002,2nd Quintile,PDS/Linke,0.02067,109,3886,0.01620,0.02514
2002,3rd Quintile,Not leaning towards specific party,0.46193,2359,4002,0.44648,0.47738
2002,3rd Quintile,SPD,0.16070,763,4002,0.14932,0.17208
2002,3rd Quintile,CDU/CSU,0.12823,606,4002,0.11787,0.13859
2002,3rd Quintile,FDP,0.00888,49,4002,0.00597,0.01179
2002,3rd Quintile,Bündnis90/Grüne,0.01825,94,4002,0.01410,0.02240
2002,3rd Quintile,PDS/Linke,0.02172,131,4002,0.01721,0.02624
2002,4th Quintile,Not leaning towards specific party,0.44026,2295,4277,0.42538,0.45514
2002,4th Quintile,SPD,0.17525,883,4277,0.16385,0.18664
2002,4th Quintile,CDU/CSU,0.16304,797,4277,0.15196,0.17411
2002,4th Quintile,FDP,0.01134,52,4277,0.00817,0.01452
2002,4th Quintile,Bündnis90/Grüne,0.02925,145,4277,0.02420,0.03430
2002,4th Quintile,PDS/Linke,0.01795,105,4277,0.01397,0.02193
2002,5th Quintile,Not leaning towards specific party,0.37716,2163,4871,0.36355,0.39078
2002,5th Quintile,SPD,0.19165,1020,4871,0.18059,0.20270
2002,5th Quintile,CDU/CSU,0.24412,1227,4871,0.23205,0.25618
2002,5th Quintile,FDP,0.03225,162,4871,0.02729,0.03721
2002,5th Quintile,Bündnis90/Grüne,0.03655,225,4871,0.03128,0.04182
2002,5th Quintile,PDS/Linke,0.01009,74,4871,0.00729,0.01290
2003,1st Quintile,Not leaning towards specific party,0.50038,2269,3307,0.48333,0.51742
2003,1st Quintile,SPD,0.11470,447,3307,0.10384,0.12556
2003,1st Quintile,CDU/CSU,0.10768,424,3307,0.09711,0.11824
2003,1st Quintile,Bündnis90/Grüne,0.02935,109,3307,0.02360,0.03510
2003,1st Quintile,PDS/Linke,0.01284,58,3307,0.00900,0.01668
2003,2nd Quintile,Not leaning towards specific party,0.45629,2311,3787,0.44042,0.47215
2003,2nd Quintile,SPD,0.14928,632,3787,0.13793,0.16064
2003,2nd Quintile,CDU/CSU,0.13852,669,3787,0.12751,0.14952
2003,2nd Quintile,Bündnis90/Grüne,0.02194,96,3787,0.01727,0.02660
2003,2nd Quintile,PDS/Linke,0.01230,79,3787,0.00879,0.01581
2003,3rd Quintile,Not leaning towards specific party,0.44315,2317,4037,0.42783,0.45848
2003,3rd Quintile,SPD,0.15450,733,4037,0.14335,0.16565
2003,3rd Quintile,CDU/CSU,0.15407,725,4037,0.14293,0.16521
2003,3rd Quintile,FDP,0.00847,39,4037,0.00564,0.01130
2003,3rd Quintile,Bündnis90/Grüne,0.02926,137,4037,0.02406,0.03446
2003,3rd Quintile,PDS/Linke,0.01367,86,4037,0.01009,0.01725
2003,4th Quintile,Not leaning towards specific party,0.41895,2246,4347,0.40428,0.43361
2003,4th Quintile,SPD,0.17539,883,4347,0.16409,0.18670
2003,4th Quintile,CDU/CSU,0.18061,873,4347,0.16917,0.19205
2003,4th Quintile,FDP,0.01525,67,4347,0.01160,0.01889
2003,4th Quintile,Bündnis90/Grüne,0.03532,190,4347,0.02984,0.04081
2003,4th Quintile,PDS/Linke,0.01492,88,4347,0.01132,0.01853
2003,5th Quintile,Not leaning towards specific party,0.32392,2265,6252,0.31232,0.33552
2003,5th Quintile,SPD,0.16801,1193,6252,0.15874,0.17728
2003,5th Quintile,CDU/CSU,0.27847,1940,6252,0.26736,0.28959
2003,5th Quintile,FDP,0.03664,262,6252,0.03198,0.04130
2003,5th Quintile,Bündnis90/Grüne,0.05899,459,6252,0.05315,0.06483
2003,5th Quintile,PDS/Linke,0.00898,75,6252,0.00664,0.01132
2003,5th Quintile,Party combinations,0.00851,58,6252,0.00624,0.01079
2004,1st Quintile,Not leaning towards specific party,0.56234,2394,3216,0.54520,0.57949
2004,1st Quintile,SPD,0.08594,333,3216,0.07626,0.09563
2004,1st Quintile,CDU/CSU,0.08664,332,3216,0.07692,0.09637
2004,1st Quintile,Bündnis90/Grüne,0.02326,91,3216,0.01805,0.02847
2004,1st Quintile,PDS/Linke,0.01459,66,3216,0.01045,0.01874
2004,2nd Quintile,Not leaning towards specific party,0.52203,2568,3740,0.50602,0.53804
2004,2nd Quintile,SPD,0.11045,478,3740,0.10040,0.12049
2004,2nd Quintile,CDU/CSU,0.12041,530,3740,0.10998,0.13084
2004,2nd Quintile,Bündnis90/Grüne,0.02046,93,3740,0.01592,0.02500
2004,2nd Quintile,PDS/Linke,0.01273,71,3740,0.00914,0.01633
2004,3rd Quintile,Not leaning towards specific party,0.50005,2477,3873,0.48430,0.51580
2004,3rd Quintile,SPD,0.13281,559,3873,0.12212,0.14350
2004,3rd Quintile,CDU/CSU,0.13758,621,3873,0.12673,0.14843
2004,3rd Quintile,FDP,0.00762,41,3873,0.00488,0.01036
2004,3rd Quintile,Bündnis90/Grüne,0.02013,85,3873,0.01571,0.02456
2004,3rd Quintile,PDS/Linke,0.01416,90,3873,0.01044,0.01788
2004,4th Quintile,Not leaning towards specific party,0.47491,2418,4282,0.45995,0.48987
2004,4th Quintile,SPD,0.13978,702,4282,0.12939,0.15017
2004,4th Quintile,CDU/CSU,0.16773,815,4282,0.15653,0.17892
2004,4th Quintile,FDP,0.01021,53,4282,0.00720,0.01322
2004,4th Quintile,Bündnis90/Grüne,0.03344,184,4282,0.02805,0.03882
2004,4th Quintile,PDS/Linke,0.01867,110,4282,0.01461,0.02272
2004,5th Quintile,Not leaning towards specific party,0.38980,2667,6153,0.37761,0.40199
2004,5th Quintile,SPD,0.14767,1008,6153,0.13880,0.15653
2004,5th Quintile,CDU/CSU,0.25393,1713,6153,0.24306,0.26481
2004,5th Quintile,FDP,0.03441,231,6153,0.02985,0.03896
2004,5th Quintile,Bündnis90/Grüne,0.05422,417,6153,0.04856,0.05988
2004,5th Quintile,PDS/Linke,0.00911,81,6153,0.00674,0.01148
2004,5th Quintile,Party combinations,0.00508,36,6153,0.00330,0.00685
2005,1st Quintile,Not leaning towards specific party,0.55546,2267,3101,0.53796,0.57295
2005,1st Quintile,SPD,0.09272,345,3101,0.08251,0.10293
2005,1st Quintile,CDU/CSU,0.07942,289,3101,0.06990,0.08894
2005,1st Quintile,Bündnis90/Grüne,0.02677,91,3101,0.02109,0.03245
2005,1st Quintile,PDS/Linke,0.01597,70,3101,0.01155,0.02038
2005,1st Quintile,Far right parties,0.00978,39,3101,0.00632,0.01324
2005,2nd Quintile,Not leaning towards specific party,0.51146,2355,3642,0.49522,0.52770
2005,2nd Quintile,SPD,0.12842,556,3642,0.11756,0.13929
2005,2nd Quintile,CDU/CSU,0.11555,496,3642,0.10517,0.12593
2005,2nd Quintile,FDP,0.00849,37,3642,0.00551,0.01147
2005,2nd Quintile,Bündnis90/Grüne,0.01844,83,3642,0.01407,0.02280
2005,2nd Quintile,PDS/Linke,0.01641,82,3642,0.01228,0.02054
2005,2nd Quintile,Far right parties,0.00893,33,3642,0.00587,0.01198
2005,3rd Quintile,Not leaning towards specific party,0.49041,2229,3667,0.47423,0.50659
2005,3rd Quintile,SPD,0.14086,609,3667,0.12960,0.15212
2005,3rd Quintile,CDU/CSU,0.13089,574,3667,0.11998,0.14181
2005,3rd Quintile,FDP,0.00670,36,3667,0.00406,0.00934
2005,3rd Quintile,Bündnis90/Grüne,0.02518,109,3667,0.02011,0.03026
2005,3rd Quintile,PDS/Linke,0.01715,110,3667,0.01295,0.02136
2005,4th Quintile,Not leaning towards specific party,0.46394,2317,4118,0.44871,0.47917
2005,4th Quintile,SPD,0.14526,689,4118,0.13450,0.15603
2005,4th Quintile,CDU/CSU,0.16288,760,4118,0.15160,0.17416
2005,4th Quintile,FDP,0.01250,61,4118,0.00911,0.01590
2005,4th Quintile,Bündnis90/Grüne,0.04312,201,4118,0.03692,0.04933
2005,4th Quintile,PDS/Linke,0.01380,90,4118,0.01024,0.01737
2005,5th Quintile,Not leaning towards specific party,0.35960,2373,5835,0.34728,0.37191
2005,5th Quintile,SPD,0.17146,1075,5835,0.16179,0.18114
2005,5th Quintile,CDU/CSU,0.25418,1628,5835,0.24301,0.26535
2005,5th Quintile,FDP,0.03076,221,5835,0.02633,0.03520
2005,5th Quintile,Bündnis90/Grüne,0.06023,410,5835,0.05413,0.06634
2005,5th Quintile,PDS/Linke,0.00929,83,5835,0.00683,0.01175
2005,5th Quintile,Party combinations,0.00502,45,5835,0.00321,0.00683
2006,1st Quintile,Not leaning towards specific party,0.52396,1971,2878,0.50571,0.54221
2006,1st Quintile,SPD,0.11482,401,2878,0.10317,0.12647
2006,1st Quintile,CDU/CSU,0.08298,323,2878,0.07290,0.09307
2006,1st Quintile,Bündnis90/Grüne,0.02472,90,2878,0.01905,0.03039
2006,1st Quintile,PDS/Linke,0.02682,93,2878,0.02092,0.03272
2006,2nd Quintile,Not leaning towards specific party,0.47696,2023,3221,0.45971,0.49421
2006,2nd Quintile,SPD,0.13784,529,3221,0.12593,0.14975
2006,2nd Quintile,CDU/CSU,0.11951,460,3221,0.10830,0.13071
2006,2nd Quintile,FDP,0.00983,32,3221,0.00642,0.01323
2006,2nd Quintile,Bündnis90/Grüne,0.01535,67,3221,0.01110,0.01960
2006,2nd Quintile,PDS/Linke,0.02392,110,3221,0.01864,0.02920
2006,3rd Quintile,Not leaning towards specific party,0.45129,2073,3559,0.43494,0.46764
2006,3rd Quintile,SPD,0.14876,608,3559,0.13706,0.16045
2006,3rd Quintile,CDU/CSU,0.14255,610,3559,0.13106,0.15404
2006,3rd Quintile,FDP,0.00773,38,3559,0.00485,0.01061
2006,3rd Quintile,Bündnis90/Grüne,0.02402,98,3559,0.01899,0.02905
2006,3rd Quintile,PDS/Linke,0.02441,132,3559,0.01934,0.02948
2006,4th Quintile,Not leaning towards specific party,0.42764,1989,3889,0.41208,0.44319
2006,4th Quintile,SPD,0.16850,775,3889,0.15674,0.18027
2006,4th Quintile,CDU/CSU,0.16205,746,3889,0.15047,0.17364
2006,4th Quintile,FDP,0.01481,63,3889,0.01101,0.01861
2006,4th Quintile,Bündnis90/Grüne,0.03506,167,3889,0.02928,0.04084
2006,4th Quintile,PDS/Linke,0.02072,118,3889,0.01624,0.02520
2006,4th Quintile,Far right parties,0.00548,31,3889,0.00316,0.00780
2006,5th Quintile,Not leaning towards specific party,0.34331,2020,5420,0.33067,0.35595
2006,5th Quintile,SPD,0.16567,1028,5420,0.15577,0.17556
2006,5th Quintile,CDU/CSU,0.26523,1627,5420,0.25348,0.27698
2006,5th Quintile,FDP,0.04228,269,5420,0.03692,0.04764
2006,5th Quintile,Bündnis90/Grüne,0.05701,380,5420,0.05084,0.06318
2006,5th Quintile,PDS/Linke,0.01367,96,5420,0.01057,0.01676
2007,1st Quintile,Not leaning towards specific party,0.56806,2274,3125,0.55069,0.58543
2007,1st Quintile,SPD,0.08764,349,3125,0.07773,0.09756
2007,1st Quintile,CDU/CSU,0.07511,282,3125,0.06587,0.08435
2007,1st Quintile,FDP,0.01159,36,3125,0.00784,0.01535
2007,1st Quintile,Bündnis90/Grüne,0.02895,94,3125,0.02307,0.03483
2007,1st Quintile,PDS/Linke,0.02216,90,3125,0.01700,0.02732
2007,2nd Quintile,Not leaning towards specific party,0.50753,2344,3477,0.49091,0.52415
2007,2nd Quintile,SPD,0.11789,503,3477,0.10717,0.12861
2007,2nd Quintile,CDU/CSU,0.10863,448,3477,0.09829,0.11898
2007,2nd Quintile,Bündnis90/Grüne,0.01721,76,3477,0.01289,0.02154
2007,2nd Quintile,PDS/Linke,0.02047,106,3477,0.01576,0.02517
2007,3rd Quintile,Not leaning towards specific party,0.48918,2314,3808,0.47330,0.50505
2007,3rd Quintile,SPD,0.13928,608,3808,0.12828,0.15028
2007,3rd Quintile,CDU/CSU,0.12396,576,3808,0.11349,0.13443
2007,3rd Quintile,FDP,0.00758,37,3808,0.00483,0.01034
2007,3rd Quintile,Bündnis90/Grüne,0.02661,115,3808,0.02150,0.03173
2007,3rd Quintile,PDS/Linke,0.02251,123,3808,0.01780,0.02723
2007,3rd Quintile,Far right parties,0.00923,35,3808,0.00620,0.01227
2007,4th Quintile,Not leaning towards specific party,0.47311,2381,4236,0.45807,0.48815
2007,4th Quintile,SPD,0.14998,739,4236,0.13923,0.16074
2007,4th Quintile,CDU/CSU,0.14352,731,4236,0.13296,0.15408
2007,4th Quintile,FDP,0.01106,66,4236,0.00791,0.01421
2007,4th Quintile,Bündnis90/Grüne,0.03628,192,4236,0.03065,0.04191
2007,4th Quintile,PDS/Linke,0.02166,127,4236,0.01727,0.02604
2007,5th Quintile,Not leaning towards specific party,0.37962,2311,5542,0.36684,0.39240
2007,5th Quintile,SPD,0.14693,924,5542,0.13761,0.15626
2007,5th Quintile,CDU/CSU,0.23553,1509,5542,0.22436,0.24670
2007,5th Quintile,FDP,0.03775,285,5542,0.03273,0.04277
2007,5th Quintile,Bündnis90/Grüne,0.06436,383,5542,0.05790,0.07082
2007,5th Quintile,PDS/Linke,0.01583,99,5542,0.01254,0.01911
2007,5th Quintile,Party combinations,0.00652,31,5542,0.00440,0.00864
2008,1st Quintile,Not leaning towards specific party,0.55007,2130,2942,0.53209,0.56805
2008,1st Quintile,SPD,0.09961,348,2942,0.08879,0.11044
2008,1st Quintile,CDU/CSU,0.07987,283,2942,0.07007,0.08966
2008,1st Quintile,Bündnis90/Grüne,0.02413,77,2942,0.01858,0.02967
2008,1st Quintile,PDS/Linke,0.02799,104,2942,0.02202,0.03395
2008,2nd Quintile,Not leaning towards specific party,0.51350,2187,3296,0.49643,0.53056
2008,2nd Quintile,SPD,0.11213,449,3296,0.10136,0.12291
2008,2nd Quintile,CDU/CSU,0.11456,445,3296,0.10368,0.12543
2008,2nd Quintile,FDP,0.00826,35,3296,0.00517,0.01135
2008,2nd Quintile,Bündnis90/Grüne,0.02033,68,3296,0.01551,0.02515
2008,2nd Quintile,PDS/Linke,0.02198,112,3296,0.01697,0.02698
2008,3rd Quintile,Not leaning towards specific party,0.49189,2280,3686,0.47575,0.50803
2008,3rd Quintile,SPD,0.12254,521,3686,0.11195,0.13313
2008,3rd Quintile,CDU/CSU,0.13145,565,3686,0.12054,0.14236
2008,3rd Quintile,FDP,0.01385,61,3686,0.01008,0.01763
2008,3rd Quintile,Bündnis90/Grüne,0.02318,115,3686,0.01832,0.02804
2008,3rd Quintile,PDS/Linke,0.02581,144,3686,0.02069,0.03093
2008,4th Quintile,Not leaning towards specific party,0.47616,2164,3871,0.46043,0.49190
2008,4th Quintile,SPD,0.14093,624,3871,0.12997,0.15190
2008,4th Quintile,CDU/CSU,0.15349,743,3871,0.14213,0.16484
2008,4th Quintile,FDP,0.01137,48,3871,0.00803,0.01472
2008,4th Quintile,Bündnis90/Grüne,0.04249,175,3871,0.03614,0.04885
2008,4th Quintile,PDS/Linke,0.02184,117,3871,0.01723,0.02644
2008,5th Quintile,Not leaning towards specific party,0.36684,2109,5162,0.35369,0.37999
2008,5th Quintile,SPD,0.13903,829,5162,0.12959,0.14847
2008,5th Quintile,CDU/CSU,0.24663,1447,5162,0.23487,0.25839
2008,5th Quintile,FDP,0.03734,264,5162,0.03217,0.04252
2008,5th Quintile,Bündnis90/Grüne,0.06249,354,5162,0.05589,0.06910
2008,5th Quintile,PDS/Linke,0.01974,117,5162,0.01594,0.02353
2008,5th Quintile,Party combinations,0.00898,42,5162,0.00641,0.01156
2009,1st Quintile,Not leaning towards specific party,0.57334,2014,2820,0.55508,0.59160
2009,1st Quintile,SPD,0.08283,301,2820,0.07265,0.09300
2009,1st Quintile,CDU/CSU,0.08315,291,2820,0.07296,0.09335
2009,1st Quintile,FDP,0.00927,39,2820,0.00573,0.01281
2009,1st Quintile,Bündnis90/Grüne,0.02351,67,2820,0.01792,0.02910
2009,1st Quintile,PDS/Linke,0.02832,108,2820,0.02219,0.03444
2009,2nd Quintile,Not leaning towards specific party,0.51806,2060,3108,0.50049,0.53563
2009,2nd Quintile,SPD,0.10900,405,3108,0.09804,0.11995
2009,2nd Quintile,CDU/CSU,0.10477,406,3108,0.09400,0.11554
2009,2nd Quintile,FDP,0.01477,65,3108,0.01052,0.01901
2009,2nd Quintile,Bündnis90/Grüne,0.02015,70,3108,0.01521,0.02509
2009,2nd Quintile,PDS/Linke,0.02029,102,3108,0.01533,0.02525
2009,3rd Quintile,Not leaning towards specific party,0.51491,2101,3372,0.49804,0.53179
2009,3rd Quintile,SPD,0.10639,434,3372,0.09598,0.11680
2009,3rd Quintile,CDU/CSU,0.12196,503,3372,0.11092,0.13301
2009,3rd Quintile,FDP,0.01732,63,3372,0.01292,0.02172
2009,3rd Quintile,Bündnis90/Grüne,0.03109,135,3372,0.02523,0.03695
2009,3rd Quintile,PDS/Linke,0.03041,136,3372,0.02461,0.03620
2009,4th Quintile,Not leaning towards specific party,0.48217,2070,3658,0.46597,0.49836
2009,4th Quintile,SPD,0.11922,524,3658,0.10872,0.12973
2009,4th Quintile,CDU/CSU,0.13973,644,3658,0.12849,0.15097
2009,4th Quintile,FDP,0.02443,106,3658,0.01943,0.02944
2009,4th Quintile,Bündnis90/Grüne,0.04785,203,3658,0.04093,0.05477
2009,4th Quintile,PDS/Linke,0.02215,111,3658,0.01738,0.02691
2009,5th Quintile,Not leaning towards specific party,0.40453,2054,4748,0.39057,0.41850
2009,5th Quintile,SPD,0.12400,699,4748,0.11462,0.13338
2009,5th Quintile,CDU/CSU,0.21409,1199,4748,0.20242,0.22576
2009,5th Quintile,FDP,0.05901,333,4748,0.05231,0.06571
2009,5th Quintile,Bündnis90/Grüne,0.06465,351,4748,0.05765,0.07165
2009,5th Quintile,PDS/Linke,0.01006,79,4748,0.00722,0.01290
2009,5th Quintile,Party combinations,0.01036,33,4748,0.00748,0.01324
2010,1st Quintile,Not leaning towards specific party,0.58291,1716,2610,0.56399,0.60183
2010,1st Quintile,SPD,0.11853,328,2610,0.10613,0.13093
2010,1st Quintile,CDU/CSU,0.10672,277,2610,0.09487,0.11857
2010,1st Quintile,FDP,0.01253,39,2610,0.00826,0.01680
2010,1st Quintile,Bündnis90/Grüne,0.03379,96,2610,0.02686,0.04073
2010,1st Quintile,PDS/Linke,0.04527,121,2610,0.03729,0.05325
2010,1st Quintile,Far right parties,0.00913,33,2610,0.00548,0.01278
2010,2nd Quintile,Not leaning towards specific party,0.51813,1747,2921,0.50000,0.53625
2010,2nd Quintile,SPD,0.13340,432,2921,0.12107,0.14573
2010,2nd Quintile,CDU/CSU,0.14546,453,2921,0.13267,0.15825
2010,2nd Quintile,FDP,0.01262,46,2921,0.00857,0.01667
2010,2nd Quintile,Bündnis90/Grüne,0.02509,98,2921,0.01942,0.03077
2010,2nd Quintile,PDS/Linke,0.03643,145,2921,0.02964,0.04323
2010,3rd Quintile,Not leaning towards specific party,0.45625,1668,3093,0.43869,0.47380
2010,3rd Quintile,SPD,0.14692,487,3093,0.13444,0.15939
2010,3rd Quintile,CDU/CSU,0.15331,554,3093,0.14061,0.16601
2010,3rd Quintile,FDP,0.02219,78,3093,0.01700,0.02739
2010,3rd Quintile,Bündnis90/Grüne,0.03107,146,3093,0.02495,0.03719
2010,3rd Quintile,PDS/Linke,0.04223,160,3093,0.03514,0.04932
2010,4th Quintile,Not leaning towards specific party,0.44567,1663,3341,0.42881,0.46252
2010,4th Quintile,SPD,0.16043,555,3341,0.14798,0.17288
2010,4th Quintile,CDU/CSU,0.15264,675,3341,0.14044,0.16484
2010,4th Quintile,FDP,0.02291,99,3341,0.01783,0.02798
2010,4th Quintile,Bündnis90/Grüne,0.06101,228,3341,0.05290,0.06913
2010,4th Quintile,PDS/Linke,0.02944,121,3341,0.02371,0.03517
2010,5th Quintile,Not leaning towards specific party,0.35202,1599,4332,0.33779,0.36624
2010,5th Quintile,SPD,0.13115,656,4332,0.12110,0.14121
2010,5th Quintile,CDU/CSU,0.25213,1196,4332,0.23920,0.26506
2010,5th Quintile,FDP,0.04515,259,4332,0.03897,0.05133
2010,5th Quintile,Bündnis90/Grüne,0.09380,465,4332,0.08512,0.10248
2010,5th Quintile,PDS/Linke,0.02182,118,4332,0.01747,0.02618
2010,5th Quintile,Party combinations,0.01098,39,4332,0.00787,0.01408
2011,1st Quintile,Not leaning towards specific party,0.42177,1626,2383,0.40194,0.44160
2011,1st Quintile,SPD,0.08405,274,2383,0.07291,0.09519
2011,1st Quintile,CDU/CSU,0.08053,265,2383,0.06961,0.09146
2011,1st Quintile,Bündnis90/Grüne,0.03296,117,2383,0.02579,0.04013
2011,1st Quintile,PDS/Linke,0.03104,101,2383,0.02408,0.03801
2011,2nd Quintile,Not leaning towards specific party,0.43233,1730,2676,0.41356,0.45110
2011,2nd Quintile,SPD,0.10184,346,2676,0.09038,0.11330
