year,migback,regtyp,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2020,Direct migration background,Rural regions,Seldom,0.08515,97,1393,0.07048,0.09981
2020,Direct migration background,Rural regions,Sometimes,0.34763,422,1393,0.32261,0.37264
2020,Direct migration background,Rural regions,Often,0.45865,638,1393,0.43248,0.48483
2020,Direct migration background,Rural regions,Very often,0.09485,200,1393,0.07946,0.11025
2020,Indirect migration background,Urban regions,Seldom,0.03906,62,1222,0.02820,0.04993
2020,Indirect migration background,Urban regions,Sometimes,0.25731,311,1222,0.23279,0.28183
2020,Indirect migration background,Urban regions,Often,0.55579,668,1222,0.52792,0.58366
2020,Indirect migration background,Urban regions,Very often,0.13839,181,1222,0.11902,0.15776
2020,Indirect migration background,Rural regions,Sometimes,0.27935,66,268,0.22553,0.33317
2020,Indirect migration background,Rural regions,Often,0.45962,154,268,0.39984,0.51940
2020,Indirect migration background,Rural regions,Very often,0.12558,48,268,0.08583,0.16532
2021,No migration background,Urban regions,Very seldom,0.01602,123,8302,0.01332,0.01872
2021,No migration background,Urban regions,Seldom,0.07067,596,8302,0.06515,0.07618
2021,No migration background,Urban regions,Sometimes,0.26776,2119,8302,0.25824,0.27729
2021,No migration background,Urban regions,Often,0.54307,4538,8302,0.53236,0.55379
2021,No migration background,Urban regions,Very often,0.10247,926,8302,0.09595,0.10900
2021,No migration background,Rural regions,Very seldom,0.01886,69,4844,0.01503,0.02269
2021,No migration background,Rural regions,Seldom,0.09528,380,4844,0.08701,0.10355
2021,No migration background,Rural regions,Sometimes,0.26859,1225,4844,0.25611,0.28107
2021,No migration background,Rural regions,Often,0.51527,2627,4844,0.50120,0.52935
2021,No migration background,Rural regions,Very often,0.10200,543,4844,0.09347,0.11052
2021,Direct migration background,Urban regions,Very seldom,0.01780,45,2361,0.01247,0.02314
2021,Direct migration background,Urban regions,Seldom,0.09900,189,2361,0.08695,0.11105
2021,Direct migration background,Urban regions,Sometimes,0.29277,636,2361,0.27441,0.31112
2021,Direct migration background,Urban regions,Often,0.47834,1176,2361,0.45819,0.49850
2021,Direct migration background,Urban regions,Very often,0.11208,315,2361,0.09935,0.12481
2021,Direct migration background,Rural regions,Seldom,0.12729,77,732,0.10312,0.15145
2021,Direct migration background,Rural regions,Sometimes,0.28171,207,732,0.24910,0.31432
2021,Direct migration background,Rural regions,Often,0.46895,346,732,0.43278,0.50513
2021,Direct migration background,Rural regions,Very often,0.10618,102,732,0.08385,0.12851
2021,Indirect migration background,Urban regions,Seldom,0.08703,57,729,0.06655,0.10751
2021,Indirect migration background,Urban regions,Sometimes,0.26819,162,729,0.23600,0.30037
2021,Indirect migration background,Urban regions,Often,0.46201,406,729,0.42579,0.49822
2021,Indirect migration background,Urban regions,Very often,0.16743,104,729,0.14031,0.19455
2021,Indirect migration background,Rural regions,Sometimes,0.25384,35,153,0.18465,0.32302
2021,Indirect migration background,Rural regions,Often,0.57744,118,153,0.49891,0.65597
2022,No migration background,Urban regions,Very seldom,0.02167,203,11275,0.01898,0.02436
2022,No migration background,Urban regions,Seldom,0.08133,795,11275,0.07628,0.08637
2022,No migration background,Urban regions,Sometimes,0.27879,2997,11275,0.27051,0.28706
2022,No migration background,Urban regions,Often,0.51241,6049,11275,0.50318,0.52163
2022,No migration background,Urban regions,Very often,0.10581,1231,11275,0.10013,0.11149
2022,No migration background,Rural regions,Very seldom,0.01892,117,6995,0.01573,0.02211
2022,No migration background,Rural regions,Seldom,0.08688,543,6995,0.08028,0.09348
2022,No migration background,Rural regions,Sometimes,0.28726,1875,6995,0.27666,0.29787
2022,No migration background,Rural regions,Often,0.51103,3731,6995,0.49932,0.52275
2022,No migration background,Rural regions,Very often,0.09591,729,6995,0.08900,0.10281
2022,Direct migration background,Urban regions,Very seldom,0.02563,111,5291,0.02137,0.02989
2022,Direct migration background,Urban regions,Seldom,0.09911,383,5291,0.09105,0.10716
2022,Direct migration background,Urban regions,Sometimes,0.30519,1557,5291,0.29278,0.31760
2022,Direct migration background,Urban regions,Often,0.47545,2530,5291,0.46199,0.48891
2022,Direct migration background,Urban regions,Very often,0.09463,710,5291,0.08674,0.10251
2022,Direct migration background,Rural regions,Seldom,0.12813,94,1031,0.10772,0.14855
2022,Direct migration background,Rural regions,Sometimes,0.28427,296,1031,0.25672,0.31182
2022,Direct migration background,Rural regions,Often,0.43391,495,1031,0.40364,0.46417
2022,Direct migration background,Rural regions,Very often,0.13142,146,1031,0.11079,0.15206
2022,Indirect migration background,Urban regions,Seldom,0.09222,96,1085,0.07499,0.10944
2022,Indirect migration background,Urban regions,Sometimes,0.25856,265,1085,0.23250,0.28463
2022,Indirect migration background,Urban regions,Often,0.52467,603,1085,0.49494,0.55440
2022,Indirect migration background,Urban regions,Very often,0.09254,121,1085,0.07529,0.10979
2022,Indirect migration background,Rural regions,Sometimes,0.25661,89,317,0.20846,0.30477
2022,Indirect migration background,Rural regions,Often,0.57792,193,317,0.52347,0.63238
2022,Indirect migration background,Rural regions,Very often,0.09963,35,317,0.06660,0.13265
