year,migback,sex,plh0186,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Direct migration background,male,Sometimes,0.28791,390,1430,0.26444,0.31139
2021,Direct migration background,male,Often,0.47759,682,1430,0.45169,0.50348
2021,Direct migration background,male,Very often,0.10274,196,1430,0.08700,0.11848
2021,Direct migration background,female,Seldom,0.09840,135,1649,0.08402,0.11279
2021,Direct migration background,female,Sometimes,0.29248,453,1649,0.27051,0.31444
2021,Direct migration background,female,Often,0.47506,840,1649,0.45095,0.49917
2021,Direct migration background,female,Very often,0.11803,221,1649,0.10245,0.13360
2021,Indirect migration background,male,Seldom,0.09010,33,438,0.06326,0.11695
2021,Indirect migration background,male,Sometimes,0.32197,98,438,0.27816,0.36578
2021,Indirect migration background,male,Often,0.43216,244,438,0.38571,0.47861
2021,Indirect migration background,male,Very often,0.14947,63,438,0.11604,0.18290
2021,Indirect migration background,female,Seldom,0.06877,34,482,0.04615,0.09138
2021,Indirect migration background,female,Sometimes,0.20868,99,482,0.17237,0.24500
2021,Indirect migration background,female,Often,0.52820,280,482,0.48358,0.57281
2021,Indirect migration background,female,Very often,0.17448,69,482,0.14057,0.20840
2022,No migration background,male,Very seldom,0.01758,155,8768,0.01483,0.02034
2022,No migration background,male,Seldom,0.07739,630,8768,0.07180,0.08298
2022,No migration background,male,Sometimes,0.28920,2398,8768,0.27971,0.29870
2022,No migration background,male,Often,0.51936,4717,8768,0.50890,0.52981
2022,No migration background,male,Very often,0.09647,868,8768,0.09029,0.10265
2022,No migration background,female,Very seldom,0.02372,165,9490,0.02066,0.02678
2022,No migration background,female,Seldom,0.08887,706,9490,0.08315,0.09460
2022,No migration background,female,Sometimes,0.27481,2473,9490,0.26583,0.28379
2022,No migration background,female,Often,0.50464,5055,9490,0.49458,0.51470
2022,No migration background,female,Very often,0.10796,1091,9490,0.10172,0.11420
2022,Direct migration background,male,Very seldom,0.03026,80,3095,0.02423,0.03630
2022,Direct migration background,male,Seldom,0.10485,227,3095,0.09405,0.11564
2022,Direct migration background,male,Sometimes,0.29930,960,3095,0.28316,0.31544
2022,Direct migration background,male,Often,0.47406,1452,3095,0.45647,0.49166
2022,Direct migration background,male,Very often,0.09153,376,3095,0.08136,0.10169
2022,Direct migration background,female,Very seldom,0.01958,58,3248,0.01481,0.02434
2022,Direct migration background,female,Seldom,0.10542,250,3248,0.09485,0.11598
2022,Direct migration background,female,Sometimes,0.30261,888,3248,0.28680,0.31841
2022,Direct migration background,female,Often,0.46004,1572,3248,0.44290,0.47719
2022,Direct migration background,female,Very often,0.11236,480,3248,0.10150,0.12322
2022,Indirect migration background,male,Seldom,0.07709,56,659,0.05671,0.09747
2022,Indirect migration background,male,Sometimes,0.28447,177,659,0.25000,0.31894
2022,Indirect migration background,male,Often,0.55627,373,659,0.51831,0.59423
2022,Indirect migration background,male,Very often,0.05763,53,659,0.03982,0.07544
2022,Indirect migration background,female,Seldom,0.09404,61,764,0.07333,0.11475
2022,Indirect migration background,female,Sometimes,0.23381,177,764,0.20378,0.26384
2022,Indirect migration background,female,Often,0.51417,423,764,0.47870,0.54963
2022,Indirect migration background,female,Very often,0.12748,103,764,0.10381,0.15114
