"year","bula_h","hhtyp","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1993","Mecklenburg-Vorpommern","Alleinerziehende","1.8","1.5","42","1.68","1.92"
"1993","Mecklenburg-Vorpommern","Paar mit Kind(ern)","1.59","1.5","365","1.54","1.64"
"1993","Mecklenburg-Vorpommern","Sonstige","1.47","1","40","1.31","1.63"
"1993","Niedersachsen","(Ehe-)Paar ohne Kind(er)","1.48","1","296","1.42","1.54"
"1993","Niedersachsen","1-Pers.- Haushalt","1.81","1.5","113","1.74","1.88"
"1993","Niedersachsen","Alleinerziehende","1.69","1.5","61","1.58","1.8"
"1993","Niedersachsen","Paar mit Kind(ern)","1.34","1","683","1.3","1.38"
"1993","Niedersachsen","Sonstige","1.26","1","131","1.18","1.34"
"1993","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1.59","1.5","652","1.55","1.63"
"1993","Nordrhein-Westfalen","1-Pers.- Haushalt","1.78","1.5","277","1.73","1.83"
"1993","Nordrhein-Westfalen","Alleinerziehende","1.67","1.5","160","1.6","1.74"
"1993","Nordrhein-Westfalen","Paar mit Kind(ern)","1.49","1","2082","1.47","1.51"
"1993","Nordrhein-Westfalen","Sonstige","1.43","1","205","1.36","1.5"
"1993","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","1.43","1","170","1.35","1.51"
"1993","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","1.64","1.5","61","1.52","1.76"
"1993","Rheinland-Pfalz,Saarland","Alleinerziehende","1.49","1","48","1.34","1.64"
"1993","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","1.39","1","484","1.35","1.43"
"1993","Rheinland-Pfalz,Saarland","Sonstige","1.25","1","79","1.15","1.35"
"1993","Sachsen","(Ehe-)Paar ohne Kind(er)","1.78","1.5","312","1.74","1.82"
"1993","Sachsen","1-Pers.- Haushalt","1.86","1.5","79","1.78","1.94"
"1993","Sachsen","Alleinerziehende","1.81","1.5","75","1.73","1.89"
"1993","Sachsen","Paar mit Kind(ern)","1.67","1.5","932","1.64","1.7"
"1993","Sachsen","Sonstige","1.67","1.5","101","1.57","1.77"
"1993","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","1.62","1.5","178","1.55","1.69"
"1993","Sachsen-Anhalt","1-Pers.- Haushalt","1.89","1.5","55","1.8","1.98"
"1993","Sachsen-Anhalt","Alleinerziehende","1.8","1.5","55","1.68","1.92"
"1993","Sachsen-Anhalt","Paar mit Kind(ern)","1.58","1.5","635","1.54","1.62"
"1993","Sachsen-Anhalt","Sonstige","1.51","1.5","58","1.38","1.64"
"1993","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","1.39","1","96","1.29","1.49"
"1993","Schleswig-Holstein","1-Pers.- Haushalt","1.69","1.5","44","1.56","1.82"
"1993","Schleswig-Holstein","Alleinerziehende","","","","",""
"1993","Schleswig-Holstein","Paar mit Kind(ern)","1.47","1","224","1.4","1.54"
"1993","Schleswig-Holstein","Sonstige","","","","",""
"1993","Thüringen","(Ehe-)Paar ohne Kind(er)","1.62","1.5","140","1.54","1.7"
"1993","Thüringen","1-Pers.- Haushalt","1.87","1.5","55","1.78","1.96"
"1993","Thüringen","Alleinerziehende","1.73","1.5","37","1.59","1.87"
"1993","Thüringen","Paar mit Kind(ern)","1.51","1.5","601","1.47","1.55"
"1993","Thüringen","Sonstige","1.57","1.5","70","1.45","1.69"
"1994","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","1.46","1","414","1.41","1.51"
"1994","Baden-Württemberg","1-Pers.- Haushalt","1.63","1.5","150","1.56","1.7"
"1994","Baden-Württemberg","Alleinerziehende","1.8","1.5","109","1.73","1.87"
"1994","Baden-Württemberg","Paar mit Kind(ern)","1.33","1","1486","1.3","1.36"
"1994","Baden-Württemberg","Sonstige","1.34","1","208","1.27","1.41"
"1994","Bayern","(Ehe-)Paar ohne Kind(er)","1.48","1","452","1.43","1.53"
"1994","Bayern","1-Pers.- Haushalt","1.68","1.5","197","1.62","1.74"
"1994","Bayern","Alleinerziehende","1.58","1.5","103","1.49","1.67"
"1994","Bayern","Paar mit Kind(ern)","1.37","1","1244","1.34","1.4"
"1994","Bayern","Sonstige","1.33","1","134","1.25","1.41"
"1994","Berlin","(Ehe-)Paar ohne Kind(er)","1.88","1.5","136","1.83","1.93"
"1994","Berlin","1-Pers.- Haushalt","1.96","1.5","90","1.92","2"
"1994","Berlin","Alleinerziehende","2","2","70","2","2"
"1994","Berlin","Paar mit Kind(ern)","1.87","1.5","410","1.84","1.9"
"1994","Berlin","Sonstige","2","2","42","2","2"
"1994","Brandenburg","(Ehe-)Paar ohne Kind(er)","1.61","1.5","168","1.54","1.68"
"1994","Brandenburg","1-Pers.- Haushalt","1.78","1.5","50","1.66","1.9"
"1994","Brandenburg","Alleinerziehende","1.61","1.5","54","1.48","1.74"
"1994","Brandenburg","Paar mit Kind(ern)","1.64","1.5","482","1.6","1.68"
"1994","Brandenburg","Sonstige","1.59","1.5","44","1.45","1.73"
"1994","Bremen","(Ehe-)Paar ohne Kind(er)","1.59","1.5","36","1.42","1.76"
"1994","Bremen","1-Pers.- Haushalt","","","","",""
"1994","Bremen","Alleinerziehende","","","","",""
"1994","Bremen","Paar mit Kind(ern)","1.38","1","35","1.21","1.55"
"1994","Bremen","Sonstige","","","","",""
"1994","Hamburg","(Ehe-)Paar ohne Kind(er)","1.83","1.5","50","1.72","1.94"
"1994","Hamburg","1-Pers.- Haushalt","1.95","1.5","40","1.86","2.04"
"1994","Hamburg","Alleinerziehende","","","","",""
"1994","Hamburg","Paar mit Kind(ern)","1.66","1.5","76","1.56","1.76"
"1994","Hamburg","Sonstige","","","","",""
"1994","Hessen","(Ehe-)Paar ohne Kind(er)","1.54","1.5","284","1.48","1.6"
"1994","Hessen","1-Pers.- Haushalt","1.71","1.5","102","1.62","1.8"
"1994","Hessen","Alleinerziehende","1.49","1","52","1.35","1.63"
"1994","Hessen","Paar mit Kind(ern)","1.5","1","663","1.46","1.54"
"1994","Hessen","Sonstige","1.53","1.5","79","1.42","1.64"
"1994","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","1.69","1.5","100","1.6","1.78"
"1994","Mecklenburg-Vorpommern","1-Pers.- Haushalt","","","","",""
"1994","Mecklenburg-Vorpommern","Alleinerziehende","1.86","1.5","31","1.72","2"
"1994","Mecklenburg-Vorpommern","Paar mit Kind(ern)","1.63","1.5","369","1.58","1.68"
"1994","Mecklenburg-Vorpommern","Sonstige","1.46","1","35","1.29","1.63"
"1994","Niedersachsen","(Ehe-)Paar ohne Kind(er)","1.48","1","306","1.42","1.54"
"1994","Niedersachsen","1-Pers.- Haushalt","1.8","1.5","113","1.73","1.87"
"1994","Niedersachsen","Alleinerziehende","1.62","1.5","73","1.51","1.73"
"1994","Niedersachsen","Paar mit Kind(ern)","1.36","1","656","1.32","1.4"
"1994","Niedersachsen","Sonstige","1.33","1","115","1.24","1.42"
"1994","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1.58","1.5","654","1.54","1.62"
"1994","Nordrhein-Westfalen","1-Pers.- Haushalt","1.76","1.5","271","1.71","1.81"
"1994","Nordrhein-Westfalen","Alleinerziehende","1.7","1.5","168","1.63","1.77"
"1994","Nordrhein-Westfalen","Paar mit Kind(ern)","1.47","1","1963","1.45","1.49"
"1994","Nordrhein-Westfalen","Sonstige","1.45","1","196","1.38","1.52"
"1994","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","1.48","1","186","1.41","1.55"
"1994","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","1.68","1.5","59","1.56","1.8"
"1994","Rheinland-Pfalz,Saarland","Alleinerziehende","1.47","1","45","1.32","1.62"
"1994","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","1.36","1","483","1.32","1.4"
"1994","Rheinland-Pfalz,Saarland","Sonstige","1.22","1","69","1.11","1.33"
"1994","Sachsen","(Ehe-)Paar ohne Kind(er)","1.75","1.5","318","1.71","1.79"
"1994","Sachsen","1-Pers.- Haushalt","1.86","1.5","88","1.78","1.94"
"1994","Sachsen","Alleinerziehende","1.75","1.5","71","1.65","1.85"
"1994","Sachsen","Paar mit Kind(ern)","1.65","1.5","915","1.62","1.68"
"1994","Sachsen","Sonstige","1.57","1.5","92","1.47","1.67"
"1994","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","1.62","1.5","194","1.55","1.69"
"1994","Sachsen-Anhalt","1-Pers.- Haushalt","1.88","1.5","53","1.79","1.97"
"1994","Sachsen-Anhalt","Alleinerziehende","1.92","1.5","44","1.81","2.03"
"1994","Sachsen-Anhalt","Paar mit Kind(ern)","1.58","1.5","574","1.54","1.62"
"1994","Sachsen-Anhalt","Sonstige","1.58","1.5","61","1.45","1.71"
"1994","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","1.45","1","94","1.35","1.55"
"1994","Schleswig-Holstein","1-Pers.- Haushalt","1.68","1.5","38","1.53","1.83"
"1994","Schleswig-Holstein","Alleinerziehende","","","","",""
"1994","Schleswig-Holstein","Paar mit Kind(ern)","1.48","1","221","1.41","1.55"
"1994","Schleswig-Holstein","Sonstige","","","","",""
"1994","Thüringen","(Ehe-)Paar ohne Kind(er)","1.61","1.5","146","1.53","1.69"
"1994","Thüringen","1-Pers.- Haushalt","1.85","1.5","61","1.76","1.94"
"1994","Thüringen","Alleinerziehende","1.87","1.5","36","1.74","2"
"1994","Thüringen","Paar mit Kind(ern)","1.51","1.5","586","1.47","1.55"
"1994","Thüringen","Sonstige","1.62","1.5","76","1.51","1.73"
"1995","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","1.42","1","428","1.37","1.47"
"1995","Baden-Württemberg","1-Pers.- Haushalt","1.61","1.5","172","1.54","1.68"
"1995","Baden-Württemberg","Alleinerziehende","1.77","1.5","118","1.7","1.84"
"1995","Baden-Württemberg","Paar mit Kind(ern)","1.36","1","1499","1.33","1.39"
"1995","Baden-Württemberg","Sonstige","1.38","1","210","1.31","1.45"
"1995","Bayern","(Ehe-)Paar ohne Kind(er)","1.51","1.5","458","1.46","1.56"
"1995","Bayern","1-Pers.- Haushalt","1.7","1.5","198","1.64","1.76"
"1995","Bayern","Alleinerziehende","1.6","1.5","120","1.52","1.68"
"1995","Bayern","Paar mit Kind(ern)","1.38","1","1336","1.35","1.41"
"1995","Bayern","Sonstige","1.38","1","151","1.3","1.46"
"1995","Berlin","(Ehe-)Paar ohne Kind(er)","1.87","1.5","148","1.81","1.93"
"1995","Berlin","1-Pers.- Haushalt","1.96","1.5","95","1.92","2"
"1995","Berlin","Alleinerziehende","2","2","65","2","2"
"1995","Berlin","Paar mit Kind(ern)","1.8","1.5","395","1.77","1.83"
"1995","Berlin","Sonstige","1.89","1.5","53","1.81","1.97"
"1995","Brandenburg","(Ehe-)Paar ohne Kind(er)","1.59","1.5","158","1.51","1.67"
"1995","Brandenburg","1-Pers.- Haushalt","1.75","1.5","46","1.62","1.88"
"1995","Brandenburg","Alleinerziehende","1.72","1.5","67","1.62","1.82"
"1995","Brandenburg","Paar mit Kind(ern)","1.61","1.5","447","1.56","1.66"
"1995","Brandenburg","Sonstige","1.42","1","49","1.27","1.57"
"1995","Bremen","(Ehe-)Paar ohne Kind(er)","1.65","1.5","38","1.49","1.81"
"1995","Bremen","1-Pers.- Haushalt","","","","",""
"1995","Bremen","Alleinerziehende","","","","",""
"1995","Bremen","Paar mit Kind(ern)","1.3","1","37","1.13","1.47"
"1995","Bremen","Sonstige","","","","",""
"1995","Hamburg","(Ehe-)Paar ohne Kind(er)","1.85","1.5","40","1.73","1.97"
"1995","Hamburg","1-Pers.- Haushalt","1.91","1.5","40","1.81","2.01"
"1995","Hamburg","Alleinerziehende","","","","",""
"1995","Hamburg","Paar mit Kind(ern)","1.69","1.5","68","1.58","1.8"
"1995","Hamburg","Sonstige","","","","",""
"1995","Hessen","(Ehe-)Paar ohne Kind(er)","1.55","1.5","314","1.5","1.6"
"1995","Hessen","1-Pers.- Haushalt","1.78","1.5","99","1.7","1.86"
"1995","Hessen","Alleinerziehende","1.62","1.5","51","1.5","1.74"
"1995","Hessen","Paar mit Kind(ern)","1.52","1.5","703","1.49","1.55"
"1995","Hessen","Sonstige","1.49","1","74","1.37","1.61"
"1995","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","1.64","1.5","108","1.55","1.73"
"1995","Mecklenburg-Vorpommern","1-Pers.- Haushalt","1.96","1.5","34","1.88","2.04"
"1995","Mecklenburg-Vorpommern","Alleinerziehende","1.73","1.5","31","1.57","1.89"
"1995","Mecklenburg-Vorpommern","Paar mit Kind(ern)","1.61","1.5","359","1.56","1.66"
"1995","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1995","Niedersachsen","(Ehe-)Paar ohne Kind(er)","1.48","1","308","1.42","1.54"
"1995","Niedersachsen","1-Pers.- Haushalt","1.75","1.5","111","1.67","1.83"
"1995","Niedersachsen","Alleinerziehende","1.61","1.5","80","1.5","1.72"
"1995","Niedersachsen","Paar mit Kind(ern)","1.38","1","791","1.35","1.41"
"1995","Niedersachsen","Sonstige","1.3","1","119","1.21","1.39"
"1995","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1.59","1.5","696","1.55","1.63"
"1995","Nordrhein-Westfalen","1-Pers.- Haushalt","1.72","1.5","284","1.67","1.77"
"1995","Nordrhein-Westfalen","Alleinerziehende","1.6","1.5","178","1.53","1.67"
"1995","Nordrhein-Westfalen","Paar mit Kind(ern)","1.45","1","2120","1.43","1.47"
"1995","Nordrhein-Westfalen","Sonstige","1.41","1","181","1.34","1.48"
"1995","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","1.56","1.5","196","1.49","1.63"
"1995","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","1.67","1.5","60","1.55","1.79"
"1995","Rheinland-Pfalz,Saarland","Alleinerziehende","1.49","1","50","1.35","1.63"
"1995","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","1.38","1","562","1.34","1.42"
"1995","Rheinland-Pfalz,Saarland","Sonstige","1.36","1","95","1.26","1.46"
"1995","Sachsen","(Ehe-)Paar ohne Kind(er)","1.75","1.5","328","1.71","1.79"
"1995","Sachsen","1-Pers.- Haushalt","1.86","1.5","89","1.79","1.93"
"1995","Sachsen","Alleinerziehende","1.77","1.5","75","1.68","1.86"
"1995","Sachsen","Paar mit Kind(ern)","1.63","1.5","858","1.6","1.66"
"1995","Sachsen","Sonstige","1.72","1.5","79","1.61","1.83"
"1995","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","1.62","1.5","194","1.55","1.69"
"1995","Sachsen-Anhalt","1-Pers.- Haushalt","1.84","1.5","60","1.74","1.94"
"1995","Sachsen-Anhalt","Alleinerziehende","1.88","1.5","39","1.76","2"
"1995","Sachsen-Anhalt","Paar mit Kind(ern)","1.54","1.5","556","1.5","1.58"
"1995","Sachsen-Anhalt","Sonstige","1.67","1.5","44","1.53","1.81"
"1995","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","1.35","1","92","1.25","1.45"
"1995","Schleswig-Holstein","1-Pers.- Haushalt","1.62","1.5","34","1.46","1.78"
"1995","Schleswig-Holstein","Alleinerziehende","","","","",""
"1995","Schleswig-Holstein","Paar mit Kind(ern)","1.48","1","232","1.42","1.54"
"1995","Schleswig-Holstein","Sonstige","","","","",""
"1995","Thüringen","(Ehe-)Paar ohne Kind(er)","1.55","1.5","148","1.47","1.63"
"1995","Thüringen","1-Pers.- Haushalt","1.84","1.5","61","1.75","1.93"
"1995","Thüringen","Alleinerziehende","1.88","1.5","41","1.77","1.99"
"1995","Thüringen","Paar mit Kind(ern)","1.51","1.5","560","1.47","1.55"
"1995","Thüringen","Sonstige","1.56","1.5","66","1.44","1.68"
"1996","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","1.4","1","426","1.35","1.45"
"1996","Baden-Württemberg","1-Pers.- Haushalt","1.64","1.5","171","1.57","1.71"
"1996","Baden-Württemberg","Alleinerziehende","1.73","1.5","116","1.65","1.81"
"1996","Baden-Württemberg","Paar mit Kind(ern)","1.33","1","1434","1.3","1.36"
"1996","Baden-Württemberg","Sonstige","1.32","1","192","1.25","1.39"
"1996","Bayern","(Ehe-)Paar ohne Kind(er)","1.53","1.5","464","1.49","1.57"
"1996","Bayern","1-Pers.- Haushalt","1.69","1.5","196","1.63","1.75"
"1996","Bayern","Alleinerziehende","1.51","1.5","120","1.42","1.6"
"1996","Bayern","Paar mit Kind(ern)","1.37","1","1324","1.34","1.4"
"1996","Bayern","Sonstige","1.27","1","126","1.18","1.36"
"1996","Berlin","(Ehe-)Paar ohne Kind(er)","1.89","1.5","156","1.84","1.94"
"1996","Berlin","1-Pers.- Haushalt","1.95","1.5","92","1.91","1.99"
"1996","Berlin","Alleinerziehende","1.96","1.5","65","1.92","2"
"1996","Berlin","Paar mit Kind(ern)","1.81","1.5","378","1.78","1.84"
"1996","Berlin","Sonstige","1.8","1.5","31","1.66","1.94"
"1996","Brandenburg","(Ehe-)Paar ohne Kind(er)","1.53","1.5","172","1.46","1.6"
"1996","Brandenburg","1-Pers.- Haushalt","1.81","1.5","60","1.71","1.91"
"1996","Brandenburg","Alleinerziehende","1.7","1.5","65","1.59","1.81"
"1996","Brandenburg","Paar mit Kind(ern)","1.61","1.5","425","1.56","1.66"
"1996","Brandenburg","Sonstige","1.53","1.5","49","1.39","1.67"
"1996","Bremen","(Ehe-)Paar ohne Kind(er)","1.54","1.5","36","1.37","1.71"
"1996","Bremen","1-Pers.- Haushalt","","","","",""
"1996","Bremen","Alleinerziehende","","","","",""
"1996","Bremen","Paar mit Kind(ern)","1.54","1.5","41","1.38","1.7"
"1996","Bremen","Sonstige","","","","",""
"1996","Hamburg","(Ehe-)Paar ohne Kind(er)","1.88","1.5","30","1.75","2.01"
"1996","Hamburg","1-Pers.- Haushalt","1.88","1.5","43","1.78","1.98"
"1996","Hamburg","Alleinerziehende","","","","",""
"1996","Hamburg","Paar mit Kind(ern)","1.69","1.5","68","1.58","1.8"
"1996","Hamburg","Sonstige","","","","",""
"1996","Hessen","(Ehe-)Paar ohne Kind(er)","1.56","1.5","294","1.5","1.62"
"1996","Hessen","1-Pers.- Haushalt","1.7","1.5","99","1.61","1.79"
"1996","Hessen","Alleinerziehende","1.63","1.5","49","1.5","1.76"
"1996","Hessen","Paar mit Kind(ern)","1.5","1","685","1.46","1.54"
"1996","Hessen","Sonstige","1.42","1","70","1.3","1.54"
"1996","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","1.62","1.5","118","1.54","1.7"
"1996","Mecklenburg-Vorpommern","1-Pers.- Haushalt","1.96","1.5","36","1.88","2.04"
"1996","Mecklenburg-Vorpommern","Alleinerziehende","","","","",""
"1996","Mecklenburg-Vorpommern","Paar mit Kind(ern)","1.58","1.5","326","1.53","1.63"
"1996","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1996","Niedersachsen","(Ehe-)Paar ohne Kind(er)","1.5","1.5","314","1.44","1.56"
"1996","Niedersachsen","1-Pers.- Haushalt","1.76","1.5","114","1.68","1.84"
"1996","Niedersachsen","Alleinerziehende","1.76","1.5","82","1.66","1.86"
"1996","Niedersachsen","Paar mit Kind(ern)","1.35","1","771","1.31","1.39"
"1996","Niedersachsen","Sonstige","1.31","1","115","1.23","1.39"
"1996","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1.51","1.5","670","1.47","1.55"
"1996","Nordrhein-Westfalen","1-Pers.- Haushalt","1.76","1.5","290","1.71","1.81"
"1996","Nordrhein-Westfalen","Alleinerziehende","1.67","1.5","195","1.61","1.73"
"1996","Nordrhein-Westfalen","Paar mit Kind(ern)","1.47","1","2066","1.45","1.49"
"1996","Nordrhein-Westfalen","Sonstige","1.43","1","176","1.36","1.5"
"1996","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","1.48","1","202","1.41","1.55"
"1996","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","1.71","1.5","63","1.6","1.82"
"1996","Rheinland-Pfalz,Saarland","Alleinerziehende","1.41","1","59","1.28","1.54"
"1996","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","1.38","1","528","1.34","1.42"
"1996","Rheinland-Pfalz,Saarland","Sonstige","1.38","1","75","1.26","1.5"
"1996","Sachsen","(Ehe-)Paar ohne Kind(er)","1.73","1.5","334","1.69","1.77"
"1996","Sachsen","1-Pers.- Haushalt","1.9","1.5","93","1.84","1.96"
"1996","Sachsen","Alleinerziehende","1.77","1.5","69","1.68","1.86"
"1996","Sachsen","Paar mit Kind(ern)","1.59","1.5","841","1.56","1.62"
"1996","Sachsen","Sonstige","1.6","1.5","94","1.5","1.7"
"1996","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","1.66","1.5","206","1.59","1.73"
"1996","Sachsen-Anhalt","1-Pers.- Haushalt","1.85","1.5","59","1.75","1.95"
"1996","Sachsen-Anhalt","Alleinerziehende","1.71","1.5","32","1.55","1.87"
"1996","Sachsen-Anhalt","Paar mit Kind(ern)","1.58","1.5","532","1.54","1.62"
"1996","Sachsen-Anhalt","Sonstige","1.58","1.5","37","1.41","1.75"
"1996","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","1.32","1","86","1.21","1.43"
"1996","Schleswig-Holstein","1-Pers.- Haushalt","1.64","1.5","38","1.49","1.79"
"1996","Schleswig-Holstein","Alleinerziehende","","","","",""
"1996","Schleswig-Holstein","Paar mit Kind(ern)","1.41","1","221","1.34","1.48"
"1996","Schleswig-Holstein","Sonstige","1.25","1","31","1.07","1.43"
"1996","Thüringen","(Ehe-)Paar ohne Kind(er)","1.61","1.5","174","1.54","1.68"
"1996","Thüringen","1-Pers.- Haushalt","1.83","1.5","60","1.74","1.92"
"1996","Thüringen","Alleinerziehende","1.82","1.5","46","1.69","1.95"
"1996","Thüringen","Paar mit Kind(ern)","1.44","1","517","1.4","1.48"
"1996","Thüringen","Sonstige","1.66","1.5","75","1.54","1.78"
"1997","Baden-Württemberg","(Ehe-)Paar ohne Kind(er)","1.41","1","420","1.36","1.46"
"1997","Baden-Württemberg","1-Pers.- Haushalt","1.67","1.5","166","1.6","1.74"
"1997","Baden-Württemberg","Alleinerziehende","1.76","1.5","119","1.68","1.84"
"1997","Baden-Württemberg","Paar mit Kind(ern)","1.35","1","1442","1.32","1.38"
"1997","Baden-Württemberg","Sonstige","1.32","1","194","1.25","1.39"
"1997","Bayern","(Ehe-)Paar ohne Kind(er)","1.51","1.5","460","1.46","1.56"
"1997","Bayern","1-Pers.- Haushalt","1.65","1.5","188","1.58","1.72"
"1997","Bayern","Alleinerziehende","1.52","1.5","125","1.44","1.6"
"1997","Bayern","Paar mit Kind(ern)","1.34","1","1287","1.31","1.37"
"1997","Bayern","Sonstige","1.3","1","138","1.22","1.38"
"1997","Berlin","(Ehe-)Paar ohne Kind(er)","1.89","1.5","158","1.84","1.94"
"1997","Berlin","1-Pers.- Haushalt","1.95","1.5","96","1.91","1.99"
"1997","Berlin","Alleinerziehende","1.87","1.5","46","1.79","1.95"
"1997","Berlin","Paar mit Kind(ern)","1.81","1.5","351","1.78","1.84"
"1997","Berlin","Sonstige","2","2","41","2","2"
"1997","Brandenburg","(Ehe-)Paar ohne Kind(er)","1.59","1.5","178","1.52","1.66"
"1997","Brandenburg","1-Pers.- Haushalt","1.82","1.5","65","1.73","1.91"
"1997","Brandenburg","Alleinerziehende","1.69","1.5","58","1.57","1.81"
"1997","Brandenburg","Paar mit Kind(ern)","1.59","1.5","423","1.54","1.64"
"1997","Brandenburg","Sonstige","1.5","1","43","1.35","1.65"
"1997","Bremen","(Ehe-)Paar ohne Kind(er)","1.63","1.5","36","1.46","1.8"
"1997","Bremen","1-Pers.- Haushalt","","","","",""
"1997","Bremen","Alleinerziehende","","","","",""
"1997","Bremen","Paar mit Kind(ern)","1.39","1","42","1.23","1.55"
"1997","Bremen","Sonstige","","","","",""
"1997","Hamburg","(Ehe-)Paar ohne Kind(er)","1.89","1.5","34","1.78","2"
"1997","Hamburg","1-Pers.- Haushalt","1.9","1.5","39","1.79","2.01"
"1997","Hamburg","Alleinerziehende","","","","",""
"1997","Hamburg","Paar mit Kind(ern)","1.42","1","67","1.3","1.54"
"1997","Hamburg","Sonstige","","","","",""
"1997","Hessen","(Ehe-)Paar ohne Kind(er)","1.56","1.5","282","1.5","1.62"
"1997","Hessen","1-Pers.- Haushalt","1.7","1.5","94","1.61","1.79"
"1997","Hessen","Alleinerziehende","1.58","1.5","36","1.42","1.74"
"1997","Hessen","Paar mit Kind(ern)","1.5","1.5","660","1.46","1.54"
"1997","Hessen","Sonstige","1.43","1","35","1.26","1.6"
"1997","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","1.59","1.5","118","1.5","1.68"
"1997","Mecklenburg-Vorpommern","1-Pers.- Haushalt","1.9","1.5","38","1.8","2"
"1997","Mecklenburg-Vorpommern","Alleinerziehende","1.84","1.5","37","1.72","1.96"
"1997","Mecklenburg-Vorpommern","Paar mit Kind(ern)","1.51","1.5","292","1.45","1.57"
"1997","Mecklenburg-Vorpommern","Sonstige","","","","",""
"1997","Niedersachsen","(Ehe-)Paar ohne Kind(er)","1.44","1","334","1.39","1.49"
"1997","Niedersachsen","1-Pers.- Haushalt","1.74","1.5","114","1.66","1.82"
"1997","Niedersachsen","Alleinerziehende","1.85","1.5","74","1.76","1.94"
"1997","Niedersachsen","Paar mit Kind(ern)","1.33","1","760","1.29","1.37"
"1997","Niedersachsen","Sonstige","1.31","1","109","1.22","1.4"
"1997","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1.53","1.5","704","1.49","1.57"
"1997","Nordrhein-Westfalen","1-Pers.- Haushalt","1.77","1.5","279","1.72","1.82"
"1997","Nordrhein-Westfalen","Alleinerziehende","1.63","1.5","208","1.57","1.69"
"1997","Nordrhein-Westfalen","Paar mit Kind(ern)","1.45","1","1953","1.43","1.47"
"1997","Nordrhein-Westfalen","Sonstige","1.47","1","188","1.4","1.54"
"1997","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","1.49","1","212","1.42","1.56"
"1997","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","1.67","1.5","67","1.56","1.78"
"1997","Rheinland-Pfalz,Saarland","Alleinerziehende","1.66","1.5","63","1.54","1.78"
"1997","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","1.35","1","525","1.31","1.39"
"1997","Rheinland-Pfalz,Saarland","Sonstige","1.34","1","76","1.23","1.45"
"1997","Sachsen","(Ehe-)Paar ohne Kind(er)","1.72","1.5","344","1.68","1.76"
"1997","Sachsen","1-Pers.- Haushalt","1.88","1.5","90","1.81","1.95"
"1997","Sachsen","Alleinerziehende","1.73","1.5","70","1.63","1.83"
"1997","Sachsen","Paar mit Kind(ern)","1.59","1.5","796","1.56","1.62"
"1997","Sachsen","Sonstige","1.6","1.5","90","1.5","1.7"
"1997","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","1.62","1.5","212","1.55","1.69"
"1997","Sachsen-Anhalt","1-Pers.- Haushalt","1.86","1.5","62","1.77","1.95"
"1997","Sachsen-Anhalt","Alleinerziehende","1.93","1.5","50","1.84","2.02"
"1997","Sachsen-Anhalt","Paar mit Kind(ern)","1.52","1.5","485","1.48","1.56"
"1997","Sachsen-Anhalt","Sonstige","1.04","1","30","0.91","1.17"
"1997","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","1.28","1","92","1.18","1.38"
"1997","Schleswig-Holstein","1-Pers.- Haushalt","","","","",""
