year,age_gr,pgisced97,plb0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,17-29 y.,Pre-primary Level,No,0.92494,269,269,0.89339,0.95649
1996,17-29 y.,Primary Level,No,0.82037,59,59,0.72157,0.91916
1996,17-29 y.,Lower Secondary Level,Yes,0.08116,59,700,0.06091,0.10140
1996,17-29 y.,Lower Secondary Level,No,0.89457,641,700,0.87181,0.91734
1996,17-29 y.,Upper Secondary Level,Yes,0.09600,152,1464,0.08090,0.11109
1996,17-29 y.,Upper Secondary Level,No,0.88490,1312,1464,0.86855,0.90125
1996,17-29 y.,Post-secondary Non-tertiary Level,No,0.89786,154,154,0.84988,0.94585
1996,17-29 y.,First Stage of Tertiary Education,No,0.97029,109,109,0.93827,1.00231
1996,17-29 y.,Second Stage of Tertiary Education,No,0.92995,148,148,0.88869,0.97121
1996,30-45 y.,Primary Level,No,0.88333,113,113,0.82387,0.94278
1996,30-45 y.,Lower Secondary Level,Yes,0.10977,40,437,0.08042,0.13911
1996,30-45 y.,Lower Secondary Level,No,0.87237,397,437,0.84105,0.90369
1996,30-45 y.,Upper Secondary Level,Yes,0.07575,218,2348,0.06504,0.08645
1996,30-45 y.,Upper Secondary Level,No,0.90592,2130,2348,0.89411,0.91773
1996,30-45 y.,Post-secondary Non-tertiary Level,No,0.94397,204,204,0.91234,0.97561
1996,30-45 y.,First Stage of Tertiary Education,No,0.95135,314,314,0.92752,0.97518
1996,30-45 y.,Second Stage of Tertiary Education,Yes,0.05260,48,841,0.03750,0.06770
1996,30-45 y.,Second Stage of Tertiary Education,No,0.93905,793,841,0.92287,0.95523
1996,46-65 y.,Primary Level,No,0.85418,214,214,0.80678,0.90158
1996,46-65 y.,Lower Secondary Level,Yes,0.10659,95,738,0.08431,0.12887
1996,46-65 y.,Lower Secondary Level,No,0.86718,643,738,0.84268,0.89169
1996,46-65 y.,Upper Secondary Level,Yes,0.10542,230,1921,0.09168,0.11915
1996,46-65 y.,Upper Secondary Level,No,0.87055,1691,1921,0.85554,0.88557
1996,46-65 y.,Post-secondary Non-tertiary Level,No,0.88220,50,50,0.79194,0.97247
1996,46-65 y.,First Stage of Tertiary Education,No,0.84100,204,204,0.79070,0.89131
1996,46-65 y.,Second Stage of Tertiary Education,Yes,0.08563,55,588,0.06300,0.10827
1996,46-65 y.,Second Stage of Tertiary Education,No,0.89438,533,588,0.86952,0.91924
1996,66 and older,Primary Level,No,0.96269,41,41,0.90396,1.02142
1996,66 and older,Lower Secondary Level,No,0.95983,451,451,0.94169,0.97797
1996,66 and older,Upper Secondary Level,No,0.96825,742,742,0.95563,0.98088
1996,66 and older,First Stage of Tertiary Education,No,0.95940,75,75,0.91443,1.00437
1996,66 and older,Second Stage of Tertiary Education,No,0.99129,154,154,0.97657,1.00601
1997,17-29 y.,Pre-primary Level,No,0.98921,313,313,0.97775,1.00067
1997,17-29 y.,Primary Level,No,0.87546,53,53,0.78572,0.96521
1997,17-29 y.,Lower Secondary Level,Yes,0.09254,65,710,0.07121,0.11388
1997,17-29 y.,Lower Secondary Level,No,0.90746,645,710,0.88612,0.92879
1997,17-29 y.,Upper Secondary Level,Yes,0.10049,147,1376,0.08459,0.11638
1997,17-29 y.,Upper Secondary Level,No,0.89951,1229,1376,0.88362,0.91541
1997,17-29 y.,Post-secondary Non-tertiary Level,No,0.93597,144,144,0.89585,0.97610
1997,17-29 y.,First Stage of Tertiary Education,No,0.93554,99,99,0.88692,0.98416
1997,17-29 y.,Second Stage of Tertiary Education,No,0.94244,142,142,0.90400,0.98088
1997,30-45 y.,Primary Level,No,0.83233,108,108,0.76155,0.90312
1997,30-45 y.,Lower Secondary Level,Yes,0.10087,49,445,0.07286,0.12888
1997,30-45 y.,Lower Secondary Level,No,0.89913,396,445,0.87112,0.92714
1997,30-45 y.,Upper Secondary Level,Yes,0.09146,229,2348,0.07979,0.10312
1997,30-45 y.,Upper Secondary Level,No,0.90854,2119,2348,0.89688,0.92021
1997,30-45 y.,Post-secondary Non-tertiary Level,No,0.91354,198,198,0.87430,0.95279
1997,30-45 y.,First Stage of Tertiary Education,No,0.97823,324,324,0.96232,0.99415
1997,30-45 y.,Second Stage of Tertiary Education,Yes,0.04695,39,835,0.03259,0.06131
1997,30-45 y.,Second Stage of Tertiary Education,No,0.95305,796,835,0.93869,0.96741
1997,46-65 y.,Primary Level,Yes,0.14184,32,235,0.09714,0.18654
1997,46-65 y.,Primary Level,No,0.85816,203,235,0.81346,0.90286
1997,46-65 y.,Lower Secondary Level,Yes,0.10135,102,708,0.07911,0.12360
1997,46-65 y.,Lower Secondary Level,No,0.89865,606,708,0.87640,0.92089
1997,46-65 y.,Upper Secondary Level,Yes,0.11674,246,1963,0.10253,0.13095
1997,46-65 y.,Upper Secondary Level,No,0.88305,1717,1963,0.86883,0.89727
1997,46-65 y.,Post-secondary Non-tertiary Level,No,0.89996,48,48,0.81417,0.98574
1997,46-65 y.,First Stage of Tertiary Education,No,0.90462,221,221,0.86581,0.94344
1997,46-65 y.,Second Stage of Tertiary Education,Yes,0.08092,56,620,0.05943,0.10240
1997,46-65 y.,Second Stage of Tertiary Education,No,0.91908,564,620,0.89760,0.94057
1997,66 and older,Second Stage of Tertiary Education,No,0.98234,163,163,0.96206,1.00262
1998,17-29 y.,Pre-primary Level,No,0.98731,327,327,0.97517,0.99946
1998,17-29 y.,Primary Level,No,0.73444,45,45,0.60394,0.86493
1998,17-29 y.,Lower Secondary Level,Yes,0.10461,78,736,0.08249,0.12674
1998,17-29 y.,Lower Secondary Level,No,0.89328,658,736,0.87096,0.91561
1998,17-29 y.,Upper Secondary Level,Yes,0.08146,127,1414,0.06719,0.09572
1998,17-29 y.,Upper Secondary Level,No,0.91521,1287,1414,0.90068,0.92973
1998,17-29 y.,Post-secondary Non-tertiary Level,No,0.97153,145,145,0.94437,0.99869
1998,17-29 y.,First Stage of Tertiary Education,No,0.97035,108,108,0.93820,1.00249
1998,17-29 y.,Second Stage of Tertiary Education,No,0.95226,143,143,0.91719,0.98733
1998,30-45 y.,Primary Level,No,0.88469,102,102,0.82239,0.94698
1998,30-45 y.,Lower Secondary Level,Yes,0.11134,54,479,0.08314,0.13954
1998,30-45 y.,Lower Secondary Level,No,0.88626,425,479,0.85780,0.91472
1998,30-45 y.,Upper Secondary Level,Yes,0.09170,250,2511,0.08041,0.10299
1998,30-45 y.,Upper Secondary Level,No,0.89854,2261,2511,0.88673,0.91035
1998,30-45 y.,Post-secondary Non-tertiary Level,No,0.94199,234,234,0.91197,0.97200
1998,30-45 y.,First Stage of Tertiary Education,No,0.95938,340,340,0.93836,0.98039
1998,30-45 y.,Second Stage of Tertiary Education,Yes,0.04394,40,916,0.03066,0.05722
1998,30-45 y.,Second Stage of Tertiary Education,No,0.94151,876,916,0.92630,0.95672
1998,46-65 y.,Primary Level,Yes,0.16742,35,225,0.11853,0.21632
1998,46-65 y.,Primary Level,No,0.82774,190,225,0.77829,0.87719
1998,46-65 y.,Lower Secondary Level,Yes,0.10533,98,753,0.08339,0.12727
1998,46-65 y.,Lower Secondary Level,No,0.88441,655,753,0.86155,0.90726
1998,46-65 y.,Upper Secondary Level,Yes,0.10424,250,2166,0.09137,0.11712
1998,46-65 y.,Upper Secondary Level,No,0.88357,1916,2166,0.87006,0.89708
1998,46-65 y.,Post-secondary Non-tertiary Level,No,0.94599,65,65,0.89061,1.00137
1998,46-65 y.,First Stage of Tertiary Education,No,0.90058,240,240,0.86265,0.93852
1998,46-65 y.,Second Stage of Tertiary Education,Yes,0.08880,75,692,0.06759,0.11001
1998,46-65 y.,Second Stage of Tertiary Education,No,0.89630,617,692,0.87357,0.91903
1998,66 and older,Primary Level,No,0.98529,48,48,0.95088,1.01971
1998,66 and older,Lower Secondary Level,No,0.99183,551,551,0.98431,0.99935
1998,66 and older,Upper Secondary Level,No,0.99373,870,870,0.98849,0.99898
1999,17-29 y.,Primary Level,No,0.84934,42,42,0.73984,0.95884
1999,17-29 y.,Lower Secondary Level,Yes,0.07447,50,707,0.05511,0.09384
1999,17-29 y.,Lower Secondary Level,No,0.91851,657,707,0.89832,0.93869
1999,17-29 y.,Upper Secondary Level,Yes,0.08409,119,1351,0.06928,0.09889
1999,17-29 y.,Upper Secondary Level,No,0.90984,1232,1351,0.89456,0.92512
1999,17-29 y.,Post-secondary Non-tertiary Level,No,0.94313,137,137,0.90421,0.98206
1999,17-29 y.,First Stage of Tertiary Education,No,0.97972,97,97,0.95153,1.00792
1999,17-29 y.,Second Stage of Tertiary Education,No,0.95256,132,132,0.91616,0.98896
1999,30-45 y.,Primary Level,No,0.85746,97,97,0.78753,0.92740
1999,30-45 y.,Lower Secondary Level,Yes,0.10909,49,457,0.08048,0.13770
1999,30-45 y.,Lower Secondary Level,No,0.88971,408,457,0.86096,0.91846
1999,30-45 y.,Upper Secondary Level,Yes,0.07432,199,2519,0.06408,0.08457
1999,30-45 y.,Upper Secondary Level,No,0.92186,2320,2519,0.91138,0.93235
1999,30-45 y.,Post-secondary Non-tertiary Level,No,0.97355,251,251,0.95365,0.99344
1999,30-45 y.,First Stage of Tertiary Education,No,0.97958,353,353,0.96480,0.99435
1999,30-45 y.,Second Stage of Tertiary Education,No,0.95071,871,871,0.93632,0.96509
1999,46-65 y.,Primary Level,Yes,0.13980,32,211,0.09290,0.18670
1999,46-65 y.,Primary Level,No,0.86020,179,211,0.81330,0.90710
1999,46-65 y.,Lower Secondary Level,Yes,0.09603,76,713,0.07439,0.11767
1999,46-65 y.,Lower Secondary Level,No,0.89975,637,713,0.87769,0.92181
1999,46-65 y.,Upper Secondary Level,Yes,0.09120,234,2157,0.07905,0.10336
1999,46-65 y.,Upper Secondary Level,No,0.90527,1923,2157,0.89291,0.91763
1999,46-65 y.,Post-secondary Non-tertiary Level,No,0.90619,57,57,0.82982,0.98255
1999,46-65 y.,First Stage of Tertiary Education,No,0.94329,249,249,0.91450,0.97207
1999,46-65 y.,Second Stage of Tertiary Education,Yes,0.07275,57,712,0.05366,0.09185
1999,46-65 y.,Second Stage of Tertiary Education,No,0.92218,655,712,0.90248,0.94187
2000,17-29 y.,Pre-primary Level,No,0.99703,484,484,0.99218,1.00188
2000,17-29 y.,Primary Level,No,0.85692,60,60,0.76758,0.94627
2000,17-29 y.,Lower Secondary Level,Yes,0.06050,61,1059,0.04613,0.07486
2000,17-29 y.,Lower Secondary Level,No,0.93950,998,1059,0.92514,0.95387
2000,17-29 y.,Upper Secondary Level,Yes,0.07190,157,2162,0.06101,0.08280
2000,17-29 y.,Upper Secondary Level,No,0.92810,2005,2162,0.91720,0.93899
2000,17-29 y.,Post-secondary Non-tertiary Level,No,0.98951,320,320,0.97833,1.00069
2000,17-29 y.,First Stage of Tertiary Education,No,0.95081,194,194,0.92030,0.98132
2000,17-29 y.,Second Stage of Tertiary Education,No,0.97902,255,255,0.96139,0.99664
2000,30-45 y.,Primary Level,No,0.85926,87,87,0.78577,0.93276
2000,30-45 y.,Lower Secondary Level,Yes,0.08900,60,590,0.06600,0.11200
2000,30-45 y.,Lower Secondary Level,No,0.91100,530,590,0.88800,0.93400
2000,30-45 y.,Upper Secondary Level,Yes,0.07524,375,4482,0.06752,0.08297
2000,30-45 y.,Upper Secondary Level,No,0.92476,4107,4482,0.91703,0.93248
2000,30-45 y.,Post-secondary Non-tertiary Level,No,0.96166,488,488,0.94461,0.97872
2000,30-45 y.,First Stage of Tertiary Education,No,0.98618,771,771,0.97794,0.99443
2000,30-45 y.,Second Stage of Tertiary Education,Yes,0.03803,66,1680,0.02888,0.04717
2000,30-45 y.,Second Stage of Tertiary Education,No,0.96197,1614,1680,0.95283,0.97112
2000,46-65 y.,Primary Level,No,0.91692,150,150,0.87260,0.96124
2000,46-65 y.,Lower Secondary Level,Yes,0.09371,105,991,0.07556,0.11187
2000,46-65 y.,Lower Secondary Level,No,0.90629,886,991,0.88813,0.92444
2000,46-65 y.,Upper Secondary Level,Yes,0.07926,397,4295,0.07118,0.08734
2000,46-65 y.,Upper Secondary Level,No,0.92074,3898,4295,0.91266,0.92882
2000,46-65 y.,Post-secondary Non-tertiary Level,No,0.93851,173,173,0.90261,0.97441
2000,46-65 y.,First Stage of Tertiary Education,Yes,0.07411,55,651,0.05398,0.09425
2000,46-65 y.,First Stage of Tertiary Education,No,0.92589,596,651,0.90575,0.94602
2000,46-65 y.,Second Stage of Tertiary Education,Yes,0.05907,94,1457,0.04696,0.07118
2000,46-65 y.,Second Stage of Tertiary Education,No,0.94093,1363,1457,0.92882,0.95304
2000,66 and older,Lower Secondary Level,No,0.99879,912,912,0.99653,1.00105
2001,17-29 y.,Pre-primary Level,No,0.99480,537,537,0.98872,1.00089
2001,17-29 y.,Primary Level,No,0.85591,46,46,0.75331,0.95852
2001,17-29 y.,Lower Secondary Level,Yes,0.09272,78,943,0.07420,0.11124
2001,17-29 y.,Lower Secondary Level,No,0.90728,865,943,0.88876,0.92580
2001,17-29 y.,Upper Secondary Level,Yes,0.06869,134,1842,0.05713,0.08024
2001,17-29 y.,Upper Secondary Level,No,0.93131,1708,1842,0.91976,0.94287
2001,17-29 y.,Post-secondary Non-tertiary Level,No,0.97769,256,256,0.95956,0.99581
2001,17-29 y.,First Stage of Tertiary Education,No,0.93862,133,133,0.89767,0.97957
2001,17-29 y.,Second Stage of Tertiary Education,No,0.96418,216,216,0.93934,0.98902
2001,30-45 y.,Primary Level,No,0.81181,68,68,0.71822,0.90541
2001,30-45 y.,Lower Secondary Level,Yes,0.12094,57,513,0.09270,0.14918
2001,30-45 y.,Lower Secondary Level,No,0.87906,456,513,0.85082,0.90730
2001,30-45 y.,Upper Secondary Level,Yes,0.07777,326,4002,0.06947,0.08606
2001,30-45 y.,Upper Secondary Level,No,0.92223,3676,4002,0.91394,0.93053
2001,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.06294,31,506,0.04176,0.08412
2001,30-45 y.,Post-secondary Non-tertiary Level,No,0.93706,475,506,0.91588,0.95824
2001,30-45 y.,First Stage of Tertiary Education,No,0.96578,687,687,0.95218,0.97939
2001,30-45 y.,Second Stage of Tertiary Education,Yes,0.02715,50,1497,0.01891,0.03538
2001,30-45 y.,Second Stage of Tertiary Education,No,0.97285,1447,1497,0.96462,0.98109
2001,46-65 y.,Primary Level,No,0.89793,109,109,0.84083,0.95503
2001,46-65 y.,Lower Secondary Level,Yes,0.09421,78,821,0.07422,0.11421
2001,46-65 y.,Lower Secondary Level,No,0.90579,743,821,0.88579,0.92578
2001,46-65 y.,Upper Secondary Level,Yes,0.08864,386,3953,0.07978,0.09750
2001,46-65 y.,Upper Secondary Level,No,0.91136,3567,3953,0.90250,0.92022
2001,46-65 y.,Post-secondary Non-tertiary Level,No,0.88530,172,172,0.83754,0.93307
2001,46-65 y.,First Stage of Tertiary Education,Yes,0.06906,43,590,0.04858,0.08954
2001,46-65 y.,First Stage of Tertiary Education,No,0.93094,547,590,0.91046,0.95142
2001,46-65 y.,Second Stage of Tertiary Education,Yes,0.06589,89,1405,0.05291,0.07887
2001,46-65 y.,Second Stage of Tertiary Education,No,0.93411,1316,1405,0.92113,0.94709
2001,66 and older,Upper Secondary Level,No,0.99742,1772,1772,0.99506,0.99978
2001,66 and older,Second Stage of Tertiary Education,No,0.99558,421,421,0.98924,1.00193
2002,17-29 y.,Pre-primary Level,No,0.99386,607,607,0.98764,1.00008
2002,17-29 y.,Primary Level,No,0.82456,39,39,0.70363,0.94549
2002,17-29 y.,Lower Secondary Level,Yes,0.09486,69,872,0.07540,0.11432
2002,17-29 y.,Lower Secondary Level,No,0.90514,803,872,0.88568,0.92460
2002,17-29 y.,Upper Secondary Level,Yes,0.09475,152,1841,0.08137,0.10813
2002,17-29 y.,Upper Secondary Level,No,0.90525,1689,1841,0.89187,0.91863
2002,17-29 y.,Post-secondary Non-tertiary Level,No,0.95787,257,257,0.93326,0.98248
2002,17-29 y.,First Stage of Tertiary Education,No,0.93719,111,111,0.89184,0.98253
2002,17-29 y.,Second Stage of Tertiary Education,No,0.93220,214,214,0.89844,0.96596
2002,30-45 y.,Primary Level,No,0.81938,66,66,0.72586,0.91291
2002,30-45 y.,Lower Secondary Level,Yes,0.12422,52,470,0.09437,0.15407
2002,30-45 y.,Lower Secondary Level,No,0.87578,418,470,0.84593,0.90563
2002,30-45 y.,Upper Secondary Level,Yes,0.09438,347,3835,0.08513,0.10363
2002,30-45 y.,Upper Secondary Level,No,0.90562,3488,3835,0.89637,0.91487
2002,30-45 y.,Post-secondary Non-tertiary Level,No,0.95523,536,536,0.93770,0.97275
2002,30-45 y.,First Stage of Tertiary Education,No,0.97166,717,717,0.95951,0.98382
2002,30-45 y.,Second Stage of Tertiary Education,Yes,0.03947,58,1739,0.03032,0.04863
2002,30-45 y.,Second Stage of Tertiary Education,No,0.96053,1681,1739,0.95137,0.96968
2002,46-65 y.,Primary Level,No,0.87908,93,93,0.81245,0.94570
2002,46-65 y.,Lower Secondary Level,Yes,0.11556,78,759,0.09280,0.13832
2002,46-65 y.,Lower Secondary Level,No,0.88444,681,759,0.86168,0.90720
2002,46-65 y.,Upper Secondary Level,Yes,0.09601,388,4052,0.08694,0.10508
2002,46-65 y.,Upper Secondary Level,No,0.90399,3664,4052,0.89492,0.91306
2002,46-65 y.,Post-secondary Non-tertiary Level,No,0.90443,212,212,0.86476,0.94410
2002,46-65 y.,First Stage of Tertiary Education,Yes,0.07364,44,649,0.05353,0.09374
2002,46-65 y.,First Stage of Tertiary Education,No,0.92636,605,649,0.90626,0.94647
2002,46-65 y.,Second Stage of Tertiary Education,Yes,0.06221,87,2051,0.05175,0.07267
2002,46-65 y.,Second Stage of Tertiary Education,No,0.93779,1964,2051,0.92733,0.94825
2002,66 and older,Lower Secondary Level,No,0.99783,789,789,0.99458,1.00108
2002,66 and older,Upper Secondary Level,No,0.99951,1852,1852,0.99850,1.00052
2002,66 and older,Second Stage of Tertiary Education,No,0.99823,542,542,0.99469,1.00177
2003,17-29 y.,Pre-primary Level,No,0.99283,614,614,0.98616,0.99951
2003,17-29 y.,Primary Level,No,0.89347,38,38,0.79406,0.99288
2003,17-29 y.,Lower Secondary Level,Yes,0.13002,85,820,0.10698,0.15305
2003,17-29 y.,Lower Secondary Level,No,0.86738,735,820,0.84416,0.89061
2003,17-29 y.,Upper Secondary Level,Yes,0.09664,160,1748,0.08279,0.11050
2003,17-29 y.,Upper Secondary Level,No,0.90336,1588,1748,0.88950,0.91721
2003,17-29 y.,Post-secondary Non-tertiary Level,No,0.96479,261,261,0.94239,0.98720
2003,17-29 y.,First Stage of Tertiary Education,No,0.91228,88,88,0.85283,0.97172
2003,17-29 y.,Second Stage of Tertiary Education,No,0.92938,187,187,0.89256,0.96620
2003,30-45 y.,Primary Level,No,0.69826,55,55,0.57583,0.82069
2003,30-45 y.,Lower Secondary Level,Yes,0.16003,57,437,0.12562,0.19445
2003,30-45 y.,Lower Secondary Level,No,0.83997,380,437,0.80555,0.87438
2003,30-45 y.,Upper Secondary Level,Yes,0.10534,380,3579,0.09529,0.11540
2003,30-45 y.,Upper Secondary Level,No,0.89424,3199,3579,0.88417,0.90432
2003,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.08382,42,545,0.06053,0.10710
2003,30-45 y.,Post-secondary Non-tertiary Level,No,0.91618,503,545,0.89290,0.93947
2003,30-45 y.,First Stage of Tertiary Education,No,0.96037,674,674,0.94563,0.97511
2003,30-45 y.,Second Stage of Tertiary Education,Yes,0.05164,63,1578,0.04072,0.06256
2003,30-45 y.,Second Stage of Tertiary Education,No,0.94836,1515,1578,0.93744,0.95928
2003,46-65 y.,Primary Level,No,0.91681,88,88,0.85877,0.97484
2003,46-65 y.,Lower Secondary Level,Yes,0.13172,76,691,0.10648,0.15695
2003,46-65 y.,Lower Secondary Level,No,0.86828,615,691,0.84305,0.89352
2003,46-65 y.,Upper Secondary Level,Yes,0.10365,387,3888,0.09406,0.11323
2003,46-65 y.,Upper Secondary Level,No,0.89635,3501,3888,0.88677,0.90594
2003,46-65 y.,Post-secondary Non-tertiary Level,No,0.92334,215,215,0.88770,0.95899
2003,46-65 y.,First Stage of Tertiary Education,Yes,0.06443,39,647,0.04550,0.08337
2003,46-65 y.,First Stage of Tertiary Education,No,0.93557,608,647,0.91663,0.95450
2003,46-65 y.,Second Stage of Tertiary Education,Yes,0.05636,94,2000,0.04625,0.06646
2003,46-65 y.,Second Stage of Tertiary Education,No,0.94364,1906,2000,0.93354,0.95375
2003,66 and older,Lower Secondary Level,No,0.99753,783,783,0.99406,1.00101
2003,66 and older,Upper Secondary Level,No,0.99791,1882,1882,0.99585,0.99997
2003,66 and older,First Stage of Tertiary Education,No,0.99369,245,245,0.98375,1.00363
2003,66 and older,Second Stage of Tertiary Education,No,0.99822,572,572,0.99476,1.00168
2004,17-29 y.,Pre-primary Level,No,0.99499,636,636,0.98950,1.00048
2004,17-29 y.,Primary Level,No,0.74738,34,34,0.59912,0.89563
2004,17-29 y.,Lower Secondary Level,Yes,0.13837,88,769,0.11395,0.16279
2004,17-29 y.,Lower Secondary Level,No,0.86163,681,769,0.83721,0.88605
2004,17-29 y.,Upper Secondary Level,Yes,0.11109,168,1704,0.09616,0.12601
2004,17-29 y.,Upper Secondary Level,No,0.88891,1536,1704,0.87399,0.90384
2004,17-29 y.,Post-secondary Non-tertiary Level,No,0.92865,260,260,0.89730,0.96000
2004,17-29 y.,First Stage of Tertiary Education,No,0.98870,90,90,0.96673,1.01066
2004,17-29 y.,Second Stage of Tertiary Education,No,0.97122,192,192,0.94751,0.99493
2004,30-45 y.,Primary Level,No,0.63137,51,51,0.49765,0.76509
2004,30-45 y.,Lower Secondary Level,Yes,0.14221,57,421,0.10880,0.17561
2004,30-45 y.,Lower Secondary Level,No,0.85779,364,421,0.82439,0.89120
2004,30-45 y.,Upper Secondary Level,Yes,0.12134,370,3344,0.11027,0.13240
2004,30-45 y.,Upper Secondary Level,No,0.87866,2974,3344,0.86760,0.88973
2004,30-45 y.,Post-secondary Non-tertiary Level,No,0.95124,498,498,0.93231,0.97018
2004,30-45 y.,First Stage of Tertiary Education,No,0.96945,642,642,0.95613,0.98277
2004,30-45 y.,Second Stage of Tertiary Education,Yes,0.06259,64,1482,0.05025,0.07493
2004,30-45 y.,Second Stage of Tertiary Education,No,0.93741,1418,1482,0.92507,0.94975
2004,46-65 y.,Primary Level,No,0.89955,77,77,0.83196,0.96713
2004,46-65 y.,Lower Secondary Level,Yes,0.13897,71,618,0.11168,0.16627
2004,46-65 y.,Lower Secondary Level,No,0.86103,547,618,0.83373,0.88832
2004,46-65 y.,Upper Secondary Level,Yes,0.11474,412,3772,0.10457,0.12491
2004,46-65 y.,Upper Secondary Level,No,0.88526,3360,3772,0.87509,0.89543
2004,46-65 y.,Post-secondary Non-tertiary Level,No,0.89036,233,233,0.85015,0.93056
2004,46-65 y.,First Stage of Tertiary Education,Yes,0.08639,45,630,0.06443,0.10834
2004,46-65 y.,First Stage of Tertiary Education,No,0.91361,585,630,0.89166,0.93557
2004,46-65 y.,Second Stage of Tertiary Education,Yes,0.06342,102,1993,0.05271,0.07412
2004,46-65 y.,Second Stage of Tertiary Education,No,0.93658,1891,1993,0.92588,0.94729
2005,17-29 y.,Pre-primary Level,No,0.99320,649,649,0.98688,0.99953
2005,17-29 y.,Primary Level,No,0.83314,34,34,0.70593,0.96036
2005,17-29 y.,Lower Secondary Level,Yes,0.16830,90,700,0.14056,0.19603
2005,17-29 y.,Lower Secondary Level,No,0.83170,610,700,0.80397,0.85944
2005,17-29 y.,Upper Secondary Level,Yes,0.13008,182,1599,0.11359,0.14658
2005,17-29 y.,Upper Secondary Level,No,0.86783,1417,1599,0.85123,0.88444
2005,17-29 y.,Post-secondary Non-tertiary Level,No,0.92163,263,263,0.88909,0.95418
2005,17-29 y.,First Stage of Tertiary Education,No,0.93540,65,65,0.87518,0.99563
2005,17-29 y.,Second Stage of Tertiary Education,No,0.93341,194,194,0.89823,0.96858
2005,30-45 y.,Primary Level,No,0.68687,51,51,0.55832,0.81542
2005,30-45 y.,Lower Secondary Level,Yes,0.20021,71,408,0.16133,0.23908
2005,30-45 y.,Lower Secondary Level,No,0.79979,337,408,0.76092,0.83867
2005,30-45 y.,Upper Secondary Level,Yes,0.11331,336,3096,0.10214,0.12448
2005,30-45 y.,Upper Secondary Level,No,0.88669,2760,3096,0.87552,0.89786
2005,30-45 y.,Post-secondary Non-tertiary Level,No,0.94028,475,475,0.91894,0.96161
2005,30-45 y.,First Stage of Tertiary Education,No,0.96148,595,595,0.94600,0.97696
2005,30-45 y.,Second Stage of Tertiary Education,Yes,0.05637,60,1381,0.04420,0.06854
2005,30-45 y.,Second Stage of Tertiary Education,No,0.94363,1321,1381,0.93146,0.95580
2005,46-65 y.,Primary Level,No,0.83122,67,67,0.74086,0.92159
2005,46-65 y.,Lower Secondary Level,Yes,0.12814,57,550,0.10018,0.15610
2005,46-65 y.,Lower Secondary Level,No,0.87186,493,550,0.84390,0.89982
2005,46-65 y.,Upper Secondary Level,Yes,0.10652,369,3590,0.09642,0.11661
2005,46-65 y.,Upper Secondary Level,No,0.89348,3221,3590,0.88339,0.90358
2005,46-65 y.,Post-secondary Non-tertiary Level,No,0.90552,229,229,0.86756,0.94349
2005,46-65 y.,First Stage of Tertiary Education,Yes,0.07628,37,618,0.05534,0.09723
2005,46-65 y.,First Stage of Tertiary Education,No,0.92372,581,618,0.90277,0.94466
2005,46-65 y.,Second Stage of Tertiary Education,Yes,0.06369,100,1915,0.05275,0.07463
2005,46-65 y.,Second Stage of Tertiary Education,No,0.93631,1815,1915,0.92537,0.94725
2006,17-29 y.,Pre-primary Level,No,0.61431,384,384,0.56556,0.66306
2006,17-29 y.,Primary Level,No,0.72026,35,35,0.56938,0.87114
2006,17-29 y.,Lower Secondary Level,Yes,0.18453,107,681,0.15537,0.21369
2006,17-29 y.,Lower Secondary Level,No,0.75355,574,681,0.72116,0.78594
2006,17-29 y.,Upper Secondary Level,Yes,0.12212,198,1671,0.10641,0.13782
2006,17-29 y.,Upper Secondary Level,No,0.87542,1473,1671,0.85958,0.89126
2006,17-29 y.,Post-secondary Non-tertiary Level,No,0.95902,273,273,0.93546,0.98258
2006,17-29 y.,First Stage of Tertiary Education,No,0.95745,65,65,0.90800,1.00690
2006,17-29 y.,Second Stage of Tertiary Education,No,0.94908,232,232,0.92073,0.97743
2006,30-45 y.,Primary Level,No,0.67080,41,41,0.52517,0.81643
2006,30-45 y.,Lower Secondary Level,Yes,0.19721,79,393,0.15782,0.23660
2006,30-45 y.,Lower Secondary Level,No,0.80279,314,393,0.76340,0.84218
2006,30-45 y.,Upper Secondary Level,Yes,0.11748,345,3184,0.10629,0.12867
2006,30-45 y.,Upper Secondary Level,No,0.88252,2839,3184,0.87133,0.89371
2006,30-45 y.,Post-secondary Non-tertiary Level,No,0.94499,528,528,0.92553,0.96446
2006,30-45 y.,First Stage of Tertiary Education,No,0.95126,602,602,0.93405,0.96848
2006,30-45 y.,Second Stage of Tertiary Education,Yes,0.04877,59,1444,0.03765,0.05988
2006,30-45 y.,Second Stage of Tertiary Education,No,0.95123,1385,1444,0.94012,0.96235
2006,46-65 y.,Primary Level,No,0.89308,67,67,0.81852,0.96763
2006,46-65 y.,Lower Secondary Level,Yes,0.14936,73,576,0.12022,0.17849
2006,46-65 y.,Lower Secondary Level,No,0.85064,503,576,0.82151,0.87978
2006,46-65 y.,Upper Secondary Level,Yes,0.11880,442,3916,0.10867,0.12894
2006,46-65 y.,Upper Secondary Level,No,0.88120,3474,3916,0.87106,0.89133
2006,46-65 y.,Post-secondary Non-tertiary Level,No,0.94096,244,244,0.91132,0.97060
2006,46-65 y.,First Stage of Tertiary Education,Yes,0.11027,46,645,0.08608,0.13446
