year,pgisced97,plb0021,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,Primary Level,No,0.69910,286,413,0.65481,0.74339
2016,Lower Secondary Level,Yes,0.10009,365,2589,0.08853,0.11166
2016,Lower Secondary Level,No,0.86739,2224,2589,0.85432,0.88045
2016,Upper Secondary Level,Yes,0.06103,762,11009,0.05656,0.06551
2016,Upper Secondary Level,No,0.93677,10247,11009,0.93223,0.94132
2016,Post-secondary Non-tertiary Level,Yes,0.05576,133,2022,0.04576,0.06576
2016,Post-secondary Non-tertiary Level,No,0.94265,1889,2022,0.93251,0.95278
2016,First Stage of Tertiary Education,No,0.97570,1377,1377,0.96756,0.98383
2016,Second Stage of Tertiary Education,Yes,0.02444,189,5904,0.02050,0.02838
2016,Second Stage of Tertiary Education,No,0.97062,5715,5904,0.96632,0.97493
2017,Pre-primary Level,No,0.54320,409,409,0.49486,0.59153
2017,Primary Level,Yes,0.25383,461,1155,0.22872,0.27894
2017,Primary Level,No,0.69016,694,1155,0.66348,0.71684
2017,Lower Secondary Level,Yes,0.10580,554,3149,0.09505,0.11654
2017,Lower Secondary Level,No,0.86805,2595,3149,0.85623,0.87987
2017,Upper Secondary Level,Yes,0.05242,882,12439,0.04850,0.05634
2017,Upper Secondary Level,No,0.94609,11557,12439,0.94212,0.95006
2017,Post-secondary Non-tertiary Level,Yes,0.05148,139,2268,0.04238,0.06057
2017,Post-secondary Non-tertiary Level,No,0.94721,2129,2268,0.93801,0.95642
2017,First Stage of Tertiary Education,Yes,0.02918,33,1536,0.02076,0.03760
2017,First Stage of Tertiary Education,No,0.97082,1503,1536,0.96240,0.97924
2017,Second Stage of Tertiary Education,Yes,0.02455,398,6929,0.02090,0.02819
2017,Second Stage of Tertiary Education,No,0.97328,6531,6929,0.96948,0.97708
2018,Pre-primary Level,No,0.53093,343,343,0.47804,0.58382
2018,Primary Level,Yes,0.28287,677,1619,0.26092,0.30481
2018,Primary Level,No,0.69884,942,1619,0.67649,0.72120
2018,Lower Secondary Level,Yes,0.10669,646,3324,0.09619,0.11719
2018,Lower Secondary Level,No,0.86965,2678,3324,0.85820,0.88109
2018,Upper Secondary Level,Yes,0.05108,899,12071,0.04715,0.05500
2018,Upper Secondary Level,No,0.94846,11172,12071,0.94451,0.95240
2018,Post-secondary Non-tertiary Level,Yes,0.04549,138,2208,0.03679,0.05418
2018,Post-secondary Non-tertiary Level,No,0.95442,2070,2208,0.94572,0.96312
2018,First Stage of Tertiary Education,No,0.98114,1429,1429,0.97408,0.98819
2018,Second Stage of Tertiary Education,Yes,0.02311,412,6929,0.01957,0.02665
2018,Second Stage of Tertiary Education,No,0.97646,6517,6929,0.97290,0.98003
2019,Pre-primary Level,No,0.59645,327,327,0.54319,0.64971
2019,Primary Level,Yes,0.24951,635,1518,0.22773,0.27128
2019,Primary Level,No,0.73339,883,1518,0.71114,0.75564
2019,Lower Secondary Level,Yes,0.10981,575,3035,0.09868,0.12093
2019,Lower Secondary Level,No,0.86045,2460,3035,0.84812,0.87278
2019,Upper Secondary Level,Yes,0.04294,715,11636,0.03925,0.04662
2019,Upper Secondary Level,No,0.95650,10921,11636,0.95279,0.96020
2019,Post-secondary Non-tertiary Level,Yes,0.03489,117,2258,0.02732,0.04246
2019,Post-secondary Non-tertiary Level,No,0.96492,2141,2258,0.95733,0.97251
2019,First Stage of Tertiary Education,No,0.96596,1637,1637,0.95718,0.97475
2019,Second Stage of Tertiary Education,Yes,0.01921,346,7561,0.01611,0.02230
2019,Second Stage of Tertiary Education,No,0.98039,7215,7561,0.97727,0.98352
2020,Pre-primary Level,No,0.47033,341,341,0.41728,0.52339
2020,Primary Level,Yes,0.23459,463,1477,0.21298,0.25621
2020,Primary Level,No,0.71479,1014,1477,0.69175,0.73782
2020,Lower Secondary Level,Yes,0.10715,521,3029,0.09613,0.11817
2020,Lower Secondary Level,No,0.86636,2508,3029,0.85424,0.87848
2020,Upper Secondary Level,Yes,0.04347,686,11185,0.03969,0.04725
2020,Upper Secondary Level,No,0.95467,10499,11185,0.95082,0.95853
2020,Post-secondary Non-tertiary Level,Yes,0.04700,109,2349,0.03844,0.05556
2020,Post-secondary Non-tertiary Level,No,0.95241,2240,2349,0.94380,0.96103
2020,First Stage of Tertiary Education,No,0.98331,1447,1447,0.97671,0.98991
2020,Second Stage of Tertiary Education,Yes,0.02077,290,7671,0.01758,0.02397
2020,Second Stage of Tertiary Education,No,0.97777,7381,7671,0.97447,0.98107
2021,Pre-primary Level,No,0.49675,184,184,0.42431,0.56919
2021,Primary Level,Yes,0.21225,226,923,0.18585,0.23864
2021,Primary Level,No,0.73892,697,923,0.71056,0.76727
2021,Lower Secondary Level,Yes,0.10998,280,1743,0.09529,0.12467
2021,Lower Secondary Level,No,0.85376,1463,1743,0.83717,0.87036
2021,Upper Secondary Level,Yes,0.04238,415,7329,0.03777,0.04699
2021,Upper Secondary Level,No,0.95235,6914,7329,0.94747,0.95723
2021,Post-secondary Non-tertiary Level,Yes,0.04204,79,1599,0.03220,0.05188
2021,Post-secondary Non-tertiary Level,No,0.95766,1520,1599,0.94778,0.96753
2021,First Stage of Tertiary Education,No,0.96323,982,982,0.95145,0.97500
2021,Second Stage of Tertiary Education,Yes,0.02475,199,5669,0.02071,0.02880
2021,Second Stage of Tertiary Education,No,0.97300,5470,5669,0.96878,0.97722
