year,hhtyp,quintil_oecd_hh,hlc0080_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Couple with children,3rd Quintile,No,0.97489,615,615,0.96252,0.98727
1999,Couple with children,4th Quintile,No,0.99199,505,505,0.98421,0.99977
1999,Couple with children,5th Quintile,No,0.99718,383,383,0.99186,1.00250
2000,Single-person household,1st Quintile,Yes,0.17573,172,935,0.15132,0.20014
2000,Single-person household,1st Quintile,No,0.82285,763,935,0.79836,0.84733
2000,Single-person household,2nd Quintile,No,0.96346,667,667,0.94921,0.97771
2000,Single-person household,3rd Quintile,No,0.98705,590,590,0.97792,0.99618
2000,Single-person household,4th Quintile,No,0.99246,523,523,0.98504,0.99988
2000,Single-person household,5th Quintile,No,0.99442,501,501,0.98789,1.00095
2000,Couple without children,1st Quintile,Yes,0.08702,44,496,0.06219,0.11185
2000,Couple without children,1st Quintile,No,0.91298,452,496,0.88815,0.93781
2000,Couple without children,2nd Quintile,No,0.98030,661,661,0.96970,0.99090
2000,Couple without children,3rd Quintile,No,0.99662,790,790,0.99258,1.00067
2000,Couple without children,4th Quintile,No,0.99925,924,924,0.99748,1.00102
2000,Couple without children,5th Quintile,No,0.99806,1076,1076,0.99542,1.00069
2000,Single parent,1st Quintile,Yes,0.38385,133,320,0.33048,0.43722
2000,Single parent,1st Quintile,No,0.61615,187,320,0.56278,0.66952
2000,Single parent,2nd Quintile,No,0.85036,134,134,0.78973,0.91098
2000,Single parent,3rd Quintile,No,0.96227,117,117,0.92760,0.99695
2000,Single parent,4th Quintile,No,0.96589,100,100,0.93014,1.00165
2000,Couple with children,1st Quintile,Yes,0.21230,162,749,0.18300,0.24161
2000,Couple with children,1st Quintile,No,0.78286,587,749,0.75331,0.81240
2000,Couple with children,2nd Quintile,Yes,0.04591,49,1108,0.03358,0.05824
2000,Couple with children,2nd Quintile,No,0.95156,1059,1108,0.93891,0.96420
2000,Couple with children,3rd Quintile,No,0.98423,1049,1049,0.97669,0.99177
2000,Couple with children,4th Quintile,No,0.98885,959,959,0.98220,0.99550
2000,Couple with children,5th Quintile,No,0.99833,727,727,0.99536,1.00130
2000,Multi-generational household,2nd Quintile,No,0.97520,44,44,0.92871,1.02168
2000,Multi-generational household,3rd Quintile,No,0.97234,35,35,0.91721,1.02747
2000,Other Combinations,4th Quintile,No,0.97967,32,32,0.92999,1.02935
2001,Single-person household,1st Quintile,Yes,0.18789,168,822,0.16117,0.21461
2001,Single-person household,1st Quintile,No,0.80366,654,822,0.77649,0.83083
2001,Single-person household,2nd Quintile,No,0.96141,578,578,0.94569,0.97712
2001,Single-person household,3rd Quintile,No,0.98405,534,534,0.97342,0.99469
2001,Single-person household,4th Quintile,No,0.99032,489,489,0.98163,0.99901
2001,Single-person household,5th Quintile,No,0.99212,450,450,0.98394,1.00030
2001,Couple without children,1st Quintile,Yes,0.10951,51,409,0.07921,0.13981
2001,Couple without children,1st Quintile,No,0.88822,358,409,0.85764,0.91879
2001,Couple without children,2nd Quintile,No,0.98023,612,612,0.96920,0.99127
2001,Couple without children,3rd Quintile,No,0.99323,726,726,0.98726,0.99920
2001,Couple without children,4th Quintile,No,0.99854,842,842,0.99596,1.00112
2001,Couple without children,5th Quintile,No,0.99814,977,977,0.99544,1.00084
2001,Single parent,1st Quintile,Yes,0.38836,124,295,0.33265,0.44407
2001,Single parent,1st Quintile,No,0.59930,171,295,0.54328,0.65531
2001,Single parent,2nd Quintile,No,0.83558,143,143,0.77462,0.89655
2001,Single parent,3rd Quintile,No,0.95157,104,104,0.91011,0.99303
2001,Single parent,4th Quintile,No,0.99159,73,73,0.97050,1.01268
2001,Couple with children,1st Quintile,Yes,0.25025,162,637,0.21659,0.28392
2001,Couple with children,1st Quintile,No,0.74444,475,637,0.71055,0.77834
2001,Couple with children,2nd Quintile,Yes,0.05745,57,990,0.04294,0.07195
2001,Couple with children,2nd Quintile,No,0.93146,933,990,0.91572,0.94721
2001,Couple with children,3rd Quintile,No,0.98500,980,980,0.97739,0.99262
2001,Couple with children,4th Quintile,No,0.99355,890,890,0.98829,0.99881
2001,Couple with children,5th Quintile,No,0.99466,642,642,0.98901,1.00030
2001,Multi-generational household,2nd Quintile,No,0.97531,41,41,0.92721,1.02340
2002,Single-person household,1st Quintile,Yes,0.18231,152,785,0.15529,0.20934
2002,Single-person household,1st Quintile,No,0.80773,633,785,0.78014,0.83532
2002,Single-person household,2nd Quintile,No,0.95736,544,544,0.94036,0.97435
2002,Single-person household,3rd Quintile,No,0.98291,507,507,0.97162,0.99420
2002,Single-person household,4th Quintile,No,0.99041,514,514,0.98198,0.99884
2002,Single-person household,5th Quintile,No,0.99157,527,527,0.98375,0.99938
2002,Couple without children,1st Quintile,Yes,0.08001,41,409,0.05368,0.10634
2002,Couple without children,1st Quintile,No,0.91399,368,409,0.88678,0.94120
2002,Couple without children,2nd Quintile,No,0.98698,598,598,0.97789,0.99608
2002,Couple without children,3rd Quintile,No,0.99365,652,652,0.98754,0.99975
2002,Couple without children,4th Quintile,No,0.99901,791,791,0.99683,1.00120
2002,Couple without children,5th Quintile,No,0.99960,1435,1435,0.99857,1.00063
2002,Single parent,1st Quintile,Yes,0.36901,117,283,0.31269,0.42533
2002,Single parent,1st Quintile,No,0.59401,166,283,0.53669,0.65133
2002,Single parent,2nd Quintile,No,0.80652,124,124,0.73671,0.87633
2002,Single parent,3rd Quintile,No,0.96819,114,114,0.93583,1.00055
2002,Couple with children,1st Quintile,Yes,0.26828,144,553,0.23132,0.30524
2002,Couple with children,1st Quintile,No,0.73172,409,553,0.69476,0.76868
2002,Couple with children,2nd Quintile,Yes,0.04965,45,858,0.03511,0.06419
2002,Couple with children,2nd Quintile,No,0.94983,813,858,0.93521,0.96444
2002,Couple with children,3rd Quintile,No,0.97967,907,907,0.97049,0.98886
2002,Couple with children,4th Quintile,No,0.99079,907,907,0.98457,0.99701
2002,Couple with children,5th Quintile,No,0.99486,1120,1120,0.99067,0.99905
2002,Multi-generational household,2nd Quintile,No,0.93676,32,32,0.85108,1.02244
2002,Multi-generational household,5th Quintile,No,0.98094,32,32,0.93282,1.02907
2003,Single-person household,1st Quintile,Yes,0.20980,159,792,0.18142,0.23817
2003,Single-person household,1st Quintile,No,0.78848,633,792,0.76002,0.81694
2003,Single-person household,2nd Quintile,No,0.95233,528,528,0.93414,0.97052
2003,Single-person household,3rd Quintile,No,0.98406,543,543,0.97352,0.99460
2003,Single-person household,4th Quintile,No,0.99873,494,494,0.99558,1.00187
2003,Single-person household,5th Quintile,No,0.99805,513,513,0.99422,1.00187
2003,Couple without children,1st Quintile,Yes,0.10920,54,426,0.07955,0.13885
2003,Couple without children,1st Quintile,No,0.87981,372,426,0.84889,0.91073
2003,Couple without children,2nd Quintile,No,0.98580,617,617,0.97646,0.99514
2003,Couple without children,3rd Quintile,No,0.99608,642,642,0.99124,1.00092
2003,Couple without children,4th Quintile,No,0.99839,771,771,0.99555,1.00122
2003,Couple without children,5th Quintile,No,0.99451,1336,1336,0.99054,0.99847
2003,Single parent,1st Quintile,Yes,0.42265,135,295,0.36618,0.47911
2003,Single parent,1st Quintile,No,0.54846,160,295,0.49157,0.60535
2003,Single parent,2nd Quintile,No,0.83888,132,132,0.77592,0.90183
2003,Single parent,3rd Quintile,No,0.96404,96,96,0.92661,1.00148
2003,Couple with children,1st Quintile,Yes,0.27099,136,490,0.23159,0.31038
2003,Couple with children,1st Quintile,No,0.72220,354,490,0.68250,0.76190
2003,Couple with children,2nd Quintile,Yes,0.06061,54,825,0.04432,0.07690
2003,Couple with children,2nd Quintile,No,0.93312,771,825,0.91607,0.95018
2003,Couple with children,3rd Quintile,No,0.98289,866,866,0.97425,0.99153
2003,Couple with children,4th Quintile,No,0.99297,855,855,0.98737,0.99858
2003,Couple with children,5th Quintile,No,0.99548,1059,1059,0.99144,0.99952
2004,Single-person household,1st Quintile,Yes,0.19855,157,783,0.17059,0.22651
2004,Single-person household,1st Quintile,No,0.79955,626,783,0.77149,0.82761
2004,Single-person household,2nd Quintile,No,0.94994,522,522,0.93122,0.96867
2004,Single-person household,3rd Quintile,No,0.99361,523,523,0.98678,1.00045
2004,Single-person household,4th Quintile,No,0.98930,456,456,0.97985,0.99876
2004,Single-person household,5th Quintile,No,0.99866,528,528,0.99554,1.00178
2004,Couple without children,1st Quintile,Yes,0.13606,56,362,0.10070,0.17143
2004,Couple without children,1st Quintile,No,0.83730,306,362,0.79922,0.87537
2004,Couple without children,2nd Quintile,No,0.98910,605,605,0.98082,0.99738
2004,Couple without children,3rd Quintile,No,0.99005,686,686,0.98262,0.99748
2004,Couple without children,5th Quintile,No,0.99002,1340,1340,0.98470,0.99535
2004,Single parent,1st Quintile,Yes,0.49561,141,285,0.43746,0.55376
2004,Single parent,1st Quintile,No,0.49914,144,285,0.44099,0.55729
2004,Single parent,2nd Quintile,No,0.88180,145,145,0.82906,0.93453
2004,Single parent,3rd Quintile,No,0.91202,96,96,0.85506,0.96898
2004,Single parent,4th Quintile,No,0.98147,77,77,0.95115,1.01179
2004,Couple with children,1st Quintile,Yes,0.32894,154,484,0.28704,0.37084
2004,Couple with children,1st Quintile,No,0.66060,330,484,0.61838,0.70283
2004,Couple with children,2nd Quintile,Yes,0.06813,61,777,0.05040,0.08585
2004,Couple with children,2nd Quintile,No,0.93090,716,777,0.91305,0.94874
2004,Couple with children,3rd Quintile,No,0.96824,807,807,0.95614,0.98035
2004,Couple with children,4th Quintile,No,0.99114,882,882,0.98496,0.99733
2004,Couple with children,5th Quintile,No,0.99269,970,970,0.98732,0.99805
2005,Single-person household,1st Quintile,Yes,0.23279,168,791,0.20332,0.26226
2005,Single-person household,1st Quintile,No,0.76126,623,791,0.73153,0.79099
2005,Single-person household,2nd Quintile,No,0.95532,538,538,0.93784,0.97279
2005,Single-person household,3rd Quintile,No,0.97442,507,507,0.96066,0.98818
2005,Single-person household,4th Quintile,No,0.98211,489,489,0.97036,0.99387
2005,Couple without children,1st Quintile,Yes,0.13849,49,368,0.10315,0.17383
2005,Couple without children,1st Quintile,No,0.86038,319,368,0.82492,0.89584
2005,Couple without children,2nd Quintile,No,0.98415,621,621,0.97431,0.99398
2005,Couple without children,3rd Quintile,No,0.99094,631,631,0.98353,0.99834
2005,Couple without children,4th Quintile,No,0.99649,758,758,0.99227,1.00070
2005,Couple without children,5th Quintile,No,0.99924,1292,1292,0.99773,1.00074
2005,Single parent,1st Quintile,Yes,0.44941,136,312,0.39412,0.50469
2005,Single parent,1st Quintile,No,0.53830,176,312,0.48289,0.59370
2005,Single parent,2nd Quintile,No,0.80662,110,110,0.73248,0.88077
2005,Single parent,3rd Quintile,No,0.87328,100,100,0.80775,0.93881
2005,Single parent,4th Quintile,No,0.94553,84,84,0.89670,0.99435
2005,Couple with children,1st Quintile,Yes,0.31163,142,450,0.26879,0.35447
2005,Couple with children,1st Quintile,No,0.67466,308,450,0.63133,0.71800
2005,Couple with children,2nd Quintile,Yes,0.05875,51,703,0.04136,0.07615
2005,Couple with children,2nd Quintile,No,0.93960,652,703,0.92197,0.95722
2005,Couple with children,3rd Quintile,No,0.97441,776,776,0.96330,0.98553
2005,Couple with children,4th Quintile,No,0.99175,816,816,0.98554,0.99796
2005,Couple with children,5th Quintile,No,0.99801,922,922,0.99514,1.00089
2006,Single-person household,1st Quintile,Yes,0.16716,141,838,0.14188,0.19244
2006,Single-person household,1st Quintile,No,0.82067,697,838,0.79468,0.84666
2006,Single-person household,2nd Quintile,Yes,0.05197,40,646,0.03484,0.06911
2006,Single-person household,2nd Quintile,No,0.94803,606,646,0.93089,0.96516
2006,Single-person household,3rd Quintile,No,0.97915,592,592,0.96763,0.99067
2006,Single-person household,4th Quintile,No,0.99839,589,589,0.99515,1.00163
2006,Single-person household,5th Quintile,No,0.99382,594,594,0.98751,1.00013
2006,Couple without children,1st Quintile,Yes,0.11296,53,420,0.08265,0.14327
2006,Couple without children,1st Quintile,No,0.86420,367,420,0.83140,0.89700
2006,Couple without children,2nd Quintile,No,0.97967,652,652,0.96883,0.99051
2006,Couple without children,3rd Quintile,No,0.99766,766,766,0.99424,1.00108
2006,Couple without children,4th Quintile,No,0.99377,829,829,0.98841,0.99913
2006,Couple without children,5th Quintile,No,0.99471,1460,1460,0.99099,0.99843
2006,Single parent,1st Quintile,Yes,0.30315,105,334,0.25378,0.35251
2006,Single parent,1st Quintile,No,0.68306,229,334,0.63308,0.73303
2006,Single parent,2nd Quintile,No,0.89601,141,141,0.84544,0.94657
2006,Single parent,3rd Quintile,No,0.92412,116,116,0.87573,0.97252
2006,Single parent,4th Quintile,No,0.96672,94,94,0.93027,1.00318
2006,Single parent,5th Quintile,No,0.99691,62,62,0.98299,1.01084
2006,Couple with children,1st Quintile,Yes,0.16477,87,455,0.13064,0.19889
2006,Couple with children,1st Quintile,No,0.82266,368,455,0.78752,0.85779
2006,Couple with children,2nd Quintile,Yes,0.05795,45,708,0.04073,0.07518
2006,Couple with children,2nd Quintile,No,0.93792,663,708,0.92013,0.95570
2006,Couple with children,3rd Quintile,No,0.98559,840,840,0.97752,0.99365
2006,Couple with children,4th Quintile,No,0.99452,914,914,0.98973,0.99931
2006,Couple with children,5th Quintile,No,0.99807,890,890,0.99519,1.00096
2007,Single-person household,1st Quintile,Yes,0.15800,133,827,0.13312,0.18287
2007,Single-person household,1st Quintile,No,0.83248,694,827,0.80701,0.85795
2007,Single-person household,2nd Quintile,No,0.94892,562,562,0.93070,0.96714
2007,Single-person household,3rd Quintile,No,0.98261,548,548,0.97166,0.99357
2007,Single-person household,4th Quintile,No,0.99239,562,562,0.98520,0.99958
2007,Single-person household,5th Quintile,No,0.99778,555,555,0.99387,1.00170
2007,Couple without children,1st Quintile,Yes,0.08411,33,383,0.05627,0.11194
2007,Couple without children,1st Quintile,No,0.90198,350,383,0.87216,0.93180
2007,Couple without children,2nd Quintile,No,0.97837,618,618,0.96689,0.98985
2007,Couple without children,3rd Quintile,No,0.98830,713,713,0.98041,0.99620
2007,Couple without children,4th Quintile,No,0.99464,812,812,0.98962,0.99967
2007,Single parent,1st Quintile,Yes,0.22388,72,295,0.17623,0.27153
2007,Single parent,1st Quintile,No,0.77048,223,295,0.72241,0.81855
2007,Single parent,2nd Quintile,No,0.80469,117,117,0.73254,0.87683
2007,Single parent,3rd Quintile,No,0.95895,123,123,0.92374,0.99415
2007,Single parent,4th Quintile,No,0.95937,75,75,0.91439,1.00435
2007,Single parent,5th Quintile,No,0.97414,66,66,0.93555,1.01273
2007,Couple with children,1st Quintile,Yes,0.17384,70,408,0.13702,0.21066
2007,Couple with children,1st Quintile,No,0.81235,338,408,0.77441,0.85028
2007,Couple with children,2nd Quintile,Yes,0.06364,46,701,0.04555,0.08172
2007,Couple with children,2nd Quintile,No,0.93569,655,701,0.91752,0.95386
2007,Couple with children,3rd Quintile,No,0.98814,772,772,0.98050,0.99578
2007,Couple with children,4th Quintile,No,0.99890,827,827,0.99664,1.00116
2007,Couple with children,5th Quintile,No,0.99775,850,850,0.99457,1.00094
2008,Single-person household,1st Quintile,Yes,0.15030,116,781,0.12522,0.17538
2008,Single-person household,1st Quintile,No,0.84712,665,781,0.82187,0.87238
2008,Single-person household,2nd Quintile,No,0.96377,560,560,0.94828,0.97926
2008,Single-person household,3rd Quintile,No,0.98213,549,549,0.97104,0.99322
2008,Single-person household,4th Quintile,No,0.99375,524,524,0.98700,1.00051
2008,Couple without children,1st Quintile,Yes,0.07889,35,403,0.05254,0.10525
2008,Couple without children,1st Quintile,No,0.92111,368,403,0.89475,0.94746
2008,Couple without children,2nd Quintile,No,0.98628,586,586,0.97686,0.99571
2008,Couple without children,3rd Quintile,No,0.99294,713,713,0.98678,0.99909
2008,Couple without children,4th Quintile,No,0.99931,725,725,0.99740,1.00122
2008,Couple without children,5th Quintile,No,0.99916,1290,1290,0.99759,1.00074
2008,Single parent,1st Quintile,Yes,0.19314,60,280,0.14681,0.23946
2008,Single parent,1st Quintile,No,0.80508,220,280,0.75860,0.85157
2008,Single parent,2nd Quintile,No,0.89248,135,135,0.84003,0.94493
2008,Single parent,3rd Quintile,No,0.95747,106,106,0.91887,0.99607
2008,Single parent,4th Quintile,No,0.98608,79,79,0.96007,1.01208
2008,Couple with children,1st Quintile,Yes,0.14138,65,383,0.10644,0.17632
2008,Couple with children,1st Quintile,No,0.85862,318,383,0.82368,0.89356
2008,Couple with children,2nd Quintile,Yes,0.05303,33,626,0.03546,0.07060
2008,Couple with children,2nd Quintile,No,0.94697,593,626,0.92940,0.96454
2008,Couple with children,3rd Quintile,No,0.98170,735,735,0.97200,0.99139
2008,Couple with children,4th Quintile,No,0.99913,740,740,0.99701,1.00126
2008,Couple with children,5th Quintile,No,0.99602,770,770,0.99157,1.00047
2009,Single-person household,1st Quintile,Yes,0.12098,95,760,0.09778,0.14418
2009,Single-person household,1st Quintile,No,0.85467,665,760,0.82959,0.87974
2009,Single-person household,2nd Quintile,No,0.95641,535,535,0.93910,0.97373
2009,Single-person household,3rd Quintile,No,0.97454,531,531,0.96114,0.98795
2009,Single-person household,4th Quintile,No,0.98845,471,471,0.97878,0.99811
2009,Single-person household,5th Quintile,No,0.99406,490,490,0.98725,1.00087
2009,Couple without children,1st Quintile,No,0.90745,341,341,0.87665,0.93825
2009,Couple without children,2nd Quintile,No,0.96183,589,589,0.94634,0.97732
2009,Couple without children,3rd Quintile,No,0.98965,609,609,0.98161,0.99770
2009,Couple without children,4th Quintile,No,0.99363,746,746,0.98792,0.99934
2009,Couple without children,5th Quintile,No,0.99715,1196,1196,0.99413,1.00017
2009,Single parent,1st Quintile,Yes,0.27000,70,246,0.21441,0.32559
2009,Single parent,1st Quintile,No,0.68519,176,246,0.62703,0.74335
2009,Single parent,2nd Quintile,No,0.83669,126,126,0.77189,0.90150
2009,Single parent,3rd Quintile,No,0.96433,100,100,0.92780,1.00086
2009,Couple with children,1st Quintile,Yes,0.19463,74,364,0.15390,0.23536
2009,Couple with children,1st Quintile,No,0.79927,290,364,0.75806,0.84047
2009,Couple with children,2nd Quintile,No,0.94376,519,519,0.92392,0.96360
2009,Couple with children,3rd Quintile,No,0.99155,651,651,0.98451,0.99859
2009,Couple with children,4th Quintile,No,0.99418,716,716,0.98861,0.99976
2009,Couple with children,5th Quintile,No,0.98487,708,708,0.97588,0.99387
2010,Single-person household,1st Quintile,Yes,0.12770,85,722,0.10334,0.15206
2010,Single-person household,1st Quintile,No,0.87157,637,722,0.84715,0.89599
2010,Single-person household,2nd Quintile,No,0.97938,538,538,0.96736,0.99140
2010,Single-person household,3rd Quintile,No,0.98926,497,497,0.98018,0.99833
2010,Single-person household,4th Quintile,No,0.99763,460,460,0.99318,1.00208
2010,Single-person household,5th Quintile,No,0.99160,454,454,0.98320,1.00001
2010,Couple without children,1st Quintile,Yes,0.08069,33,332,0.05134,0.11003
2010,Couple without children,1st Quintile,No,0.90133,299,332,0.86920,0.93345
2010,Couple without children,2nd Quintile,No,0.98280,570,570,0.97211,0.99348
2010,Couple without children,3rd Quintile,No,0.99255,599,599,0.98566,0.99944
2010,Couple without children,4th Quintile,No,0.99961,726,726,0.99816,1.00105
2010,Couple without children,5th Quintile,No,0.99892,1131,1131,0.99700,1.00083
2010,Single parent,1st Quintile,Yes,0.22046,205,889,0.19319,0.24772
2010,Single parent,1st Quintile,No,0.77717,684,889,0.74980,0.80454
2010,Single parent,2nd Quintile,Yes,0.10340,57,423,0.07435,0.13246
2010,Single parent,2nd Quintile,No,0.89660,366,423,0.86754,0.92565
2010,Single parent,3rd Quintile,No,0.97275,259,259,0.95289,0.99262
2010,Single parent,4th Quintile,No,0.99181,159,159,0.97775,1.00586
2010,Couple with children,1st Quintile,Yes,0.16211,190,1158,0.14088,0.18335
2010,Couple with children,1st Quintile,No,0.83147,968,1158,0.80990,0.85304
2010,Couple with children,2nd Quintile,Yes,0.05275,105,1334,0.04075,0.06475
2010,Couple with children,2nd Quintile,No,0.94725,1229,1334,0.93525,0.95925
2010,Couple with children,3rd Quintile,No,0.99463,1124,1124,0.99035,0.99890
2010,Couple with children,4th Quintile,No,0.99741,1071,1071,0.99437,1.00046
2010,Couple with children,5th Quintile,No,0.99806,1004,1004,0.99534,1.00078
2010,Multi-generational household,3rd Quintile,No,0.98495,31,31,0.94137,1.02852
2011,Single-person household,1st Quintile,Yes,0.10750,100,1010,0.08839,0.12661
2011,Single-person household,1st Quintile,No,0.86696,910,1010,0.84601,0.88792
2011,Single-person household,2nd Quintile,No,0.97165,710,710,0.95944,0.98387
2011,Single-person household,3rd Quintile,No,0.98708,656,656,0.97843,0.99573
2011,Single-person household,4th Quintile,No,0.98454,543,543,0.97416,0.99493
2011,Single-person household,5th Quintile,No,0.98584,556,556,0.97601,0.99567
2011,Couple without children,1st Quintile,No,0.92157,441,441,0.89645,0.94669
2011,Couple without children,2nd Quintile,No,0.97726,709,709,0.96628,0.98824
2011,Couple without children,3rd Quintile,No,0.99519,797,797,0.99038,1.00000
2011,Couple without children,4th Quintile,No,0.99301,952,952,0.98771,0.99830
2011,Couple without children,5th Quintile,No,0.98563,1398,1398,0.97938,0.99187
2011,Single parent,1st Quintile,Yes,0.26545,326,1028,0.23845,0.29246
2011,Single parent,1st Quintile,No,0.72308,702,1028,0.69571,0.75045
2011,Single parent,2nd Quintile,Yes,0.18308,107,546,0.15061,0.21555
2011,Single parent,2nd Quintile,No,0.80248,439,546,0.76905,0.83590
2011,Single parent,3rd Quintile,No,0.95814,348,348,0.93707,0.97921
2011,Single parent,4th Quintile,No,0.96539,218,218,0.94106,0.98971
2011,Single parent,5th Quintile,No,0.90352,117,117,0.84979,0.95725
2011,Couple with children,1st Quintile,Yes,0.18587,227,1099,0.16286,0.20888
2011,Couple with children,1st Quintile,No,0.79633,872,1099,0.77250,0.82015
2011,Couple with children,2nd Quintile,Yes,0.05182,124,1335,0.03993,0.06372
2011,Couple with children,2nd Quintile,No,0.89594,1211,1335,0.87956,0.91233
2011,Couple with children,3rd Quintile,No,0.93838,1277,1277,0.92519,0.95158
2011,Couple with children,4th Quintile,No,0.94458,1226,1226,0.93177,0.95740
2011,Couple with children,5th Quintile,No,0.92423,1023,1023,0.90800,0.94045
2012,Single-person household,1st Quintile,Yes,0.09648,98,1061,0.07871,0.11425
2012,Single-person household,1st Quintile,No,0.86586,963,1061,0.84534,0.88638
2012,Single-person household,2nd Quintile,No,0.96546,713,713,0.95205,0.97887
2012,Single-person household,3rd Quintile,No,0.97679,653,653,0.96523,0.98835
2012,Single-person household,4th Quintile,No,0.98511,609,609,0.97549,0.99474
2012,Single-person household,5th Quintile,No,0.98877,567,567,0.98010,0.99745
2012,Couple without children,1st Quintile,No,0.92762,433,433,0.90319,0.95206
2012,Couple without children,2nd Quintile,No,0.97025,727,727,0.95789,0.98261
2012,Couple without children,3rd Quintile,No,0.99103,838,838,0.98464,0.99742
2012,Couple without children,4th Quintile,No,0.98923,952,952,0.98267,0.99579
2012,Couple without children,5th Quintile,No,0.98437,1418,1418,0.97792,0.99083
2012,Single parent,1st Quintile,Yes,0.24883,302,961,0.22148,0.27618
2012,Single parent,1st Quintile,No,0.73132,659,961,0.70328,0.75937
2012,Single parent,2nd Quintile,Yes,0.09210,80,537,0.06762,0.11658
2012,Single parent,2nd Quintile,No,0.88714,457,537,0.86035,0.91393
2012,Single parent,3rd Quintile,No,0.91185,320,320,0.88074,0.94296
2012,Single parent,4th Quintile,No,0.93089,189,189,0.89463,0.96714
2012,Single parent,5th Quintile,No,0.96855,115,115,0.93651,1.00059
2012,Couple with children,1st Quintile,Yes,0.17884,213,995,0.15501,0.20266
2012,Couple with children,1st Quintile,No,0.78352,782,995,0.75792,0.80912
2012,Couple with children,2nd Quintile,Yes,0.03763,94,1204,0.02688,0.04838
2012,Couple with children,2nd Quintile,No,0.91051,1110,1204,0.89438,0.92664
2012,Couple with children,3rd Quintile,No,0.93141,1229,1229,0.91727,0.94555
2012,Couple with children,4th Quintile,No,0.93504,1153,1153,0.92081,0.94927
2012,Couple with children,5th Quintile,No,0.96020,970,970,0.94789,0.97251
2013,Single-person household,1st Quintile,Yes,0.08816,84,1084,0.07128,0.10505
2013,Single-person household,1st Quintile,No,0.87652,1000,1084,0.85692,0.89611
2013,Single-person household,2nd Quintile,No,0.95624,798,798,0.94203,0.97044
2013,Single-person household,3rd Quintile,No,0.97975,663,663,0.96902,0.99048
2013,Single-person household,4th Quintile,No,0.99599,606,606,0.99095,1.00103
2013,Single-person household,5th Quintile,No,0.98694,597,597,0.97782,0.99605
2013,Couple without children,1st Quintile,Yes,0.05413,38,571,0.03556,0.07271
2013,Couple without children,1st Quintile,No,0.91638,533,571,0.89365,0.93911
2013,Couple without children,2nd Quintile,No,0.97341,756,756,0.96193,0.98488
2013,Couple without children,3rd Quintile,No,0.97581,865,865,0.96556,0.98605
2013,Couple without children,4th Quintile,No,0.99250,962,962,0.98704,0.99795
2013,Couple without children,5th Quintile,No,0.98880,1420,1420,0.98333,0.99428
2013,Single parent,1st Quintile,Yes,0.20538,244,1008,0.18043,0.23033
2013,Single parent,1st Quintile,No,0.77950,764,1008,0.75389,0.80510
2013,Single parent,2nd Quintile,Yes,0.09780,70,580,0.07361,0.12200
2013,Single parent,2nd Quintile,No,0.88108,510,580,0.85471,0.90745
2013,Single parent,3rd Quintile,No,0.96672,319,319,0.94700,0.98643
2013,Single parent,4th Quintile,No,0.93422,177,177,0.89760,0.97085
2013,Single parent,5th Quintile,No,0.99026,118,118,0.97247,1.00806
2013,Couple with children,1st Quintile,Yes,0.12931,224,1340,0.11134,0.14728
2013,Couple with children,1st Quintile,No,0.84310,1116,1340,0.82362,0.86258
2013,Couple with children,2nd Quintile,Yes,0.03614,87,1512,0.02673,0.04555
2013,Couple with children,2nd Quintile,No,0.90313,1425,1512,0.88822,0.91804
2013,Couple with children,3rd Quintile,No,0.93502,1333,1333,0.92178,0.94826
2013,Couple with children,4th Quintile,No,0.95628,1221,1221,0.94480,0.96775
2013,Couple with children,5th Quintile,No,0.93659,1015,1015,0.92159,0.95159
2013,Multi-generational household,1st Quintile,No,0.91754,43,43,0.83436,1.00073
2013,Multi-generational household,2nd Quintile,No,0.92520,31,31,0.83107,1.01934
2013,Other Combinations,1st Quintile,No,0.92155,114,114,0.87197,0.97112
2013,Other Combinations,2nd Quintile,No,0.88460,75,75,0.81180,0.95739
2013,Other Combinations,4th Quintile,No,0.92359,50,50,0.84920,0.99797
2014,Single-person household,1st Quintile,Yes,0.09229,84,1026,0.07457,0.11001
2014,Single-person household,1st Quintile,No,0.89426,942,1026,0.87543,0.91308
2014,Single-person household,2nd Quintile,No,0.96549,708,708,0.95203,0.97894
2014,Single-person household,3rd Quintile,No,0.98684,644,644,0.97803,0.99565
2014,Single-person household,4th Quintile,No,0.99032,574,574,0.98230,0.99834
2014,Single-person household,5th Quintile,No,0.99073,560,560,0.98278,0.99867
2014,Couple without children,1st Quintile,Yes,0.04942,31,489,0.03019,0.06866
2014,Couple without children,1st Quintile,No,0.93527,458,489,0.91344,0.95710
2014,Couple without children,2nd Quintile,No,0.98567,738,738,0.97709,0.99425
2014,Couple without children,3rd Quintile,No,0.98236,830,830,0.97340,0.99132
2014,Couple without children,4th Quintile,No,0.99329,927,927,0.98803,0.99855
2014,Couple without children,5th Quintile,No,0.99209,1338,1338,0.98734,0.99684
2014,Single parent,1st Quintile,Yes,0.16900,165,804,0.14308,0.19492
2014,Single parent,1st Quintile,No,0.82478,639,804,0.79848,0.85107
2014,Single parent,2nd Quintile,Yes,0.08452,51,439,0.05847,0.11057
2014,Single parent,2nd Quintile,No,0.90580,388,439,0.87845,0.93316
2014,Single parent,3rd Quintile,No,0.96798,296,296,0.94789,0.98807
2014,Single parent,4th Quintile,No,0.98859,166,166,0.97238,1.00479
