year,bula_h,hhtyp,hlc0080_h,proportion,n,N,proportion_lower_confidence,proportion_lower_confidence,proportion_upper_confidence,proportion_upper_confidence
1993,"Rhineland-Palatinate, Saarland",Couple with children,No,1.00000,125,5530,0,0.87463,0,1.11549
1993,Baden-Wuerttemberg,Single-person household,No,1.00000,155,5530,0,0.90675,0,1.09393
1993,Baden-Wuerttemberg,Couple without children,No,1.00000,194,5530,0,0.92673,0,1.09196
1993,Baden-Wuerttemberg,Single parent,No,1.00000,46,5530,0,0.78036,0,1.22725
1993,Baden-Wuerttemberg,Couple with children,No,1.00000,375,5530,0,0.91486,0,1.09487
1993,Bavaria,Single-person household,No,1.00000,191,5530,0,0.92717,0,1.06893
1993,Bavaria,Couple without children,No,1.00000,206,5530,0,0.92205,0,1.06874
1993,Bavaria,Single parent,No,1.00000,41,5530,0,0.81066,0,1.17299
1993,Bavaria,Couple with children,No,1.00000,327,5530,0,0.93586,0,1.06400
1993,Berlin,Single-person household,No,1.00000,70,5530,0,0.90156,0,1.11793
1993,Berlin,Couple without children,No,1.00000,66,5530,0,0.89982,0,1.10670
1993,Berlin,Couple with children,No,1.00000,100,5530,0,0.88227,0,1.11957
1993,Brandenburg,Single-person household,No,1.00000,31,5530,0,0.88820,0,1.11815
1993,Brandenburg,Couple without children,No,1.00000,74,5530,0,0.91477,0,1.09969
1993,Brandenburg,Couple with children,Yes,0.30335,41,5530,0,0.25556,0,0.35871
1993,Brandenburg,Couple with children,No,0.69665,102,5530,0,0.64946,0,0.75546
1993,Mecklenburg-Western Pomerania,Couple without children,No,1.00000,39,5530,0,0.88637,0,1.12194
1993,Mecklenburg-Western Pomerania,Couple with children,Yes,0.36342,34,5530,0,0.31931,0,0.40855
1993,Mecklenburg-Western Pomerania,Couple with children,No,0.63658,63,5530,0,0.57628,0,0.71404
1993,Saxony,Single-person household,Yes,0.57613,44,5530,0,0.52250,0,0.62251
1993,Saxony,Single-person household,No,0.42387,35,5530,0,0.35041,0,0.49387
1993,Saxony,Couple without children,No,1.00000,133,5530,0,0.94065,0,1.07307
1993,Saxony,Couple with children,Yes,0.24727,62,5530,0,0.22263,0,0.26991
1993,Saxony,Couple with children,No,0.75273,193,5530,0,0.71161,0,0.79672
1993,Saxony-Anhalt,Single-person household,Yes,1.00000,32,5530,0,0.90322,0,1.09946
1993,Saxony-Anhalt,Couple without children,No,1.00000,71,5530,0,0.90748,0,1.08921
1993,Saxony-Anhalt,Couple with children,Yes,0.20853,36,5530,0,0.17343,0,0.23811
1993,Saxony-Anhalt,Couple with children,No,0.79147,135,5530,0,0.73972,0,0.85850
1993,Thuringa,Couple without children,No,1.00000,60,5530,0,0.91656,0,1.10573
1993,Thuringa,Couple with children,Yes,0.27873,41,5530,0,0.23622,0,0.32770
1993,Thuringa,Couple with children,No,0.72127,120,5530,0,0.66791,0,0.78259
1994,Schleswig-Holstein,Single-person household,No,1.00000,33,5461,0,0.88365,0,1.10859
1994,Schleswig-Holstein,Couple without children,No,1.00000,45,5461,0,0.86393,0,1.13916
1994,Schleswig-Holstein,Couple with children,No,1.00000,45,5461,0,0.84430,0,1.13310
1994,Hamburg,Single-person household,No,1.00000,35,5461,0,0.87157,0,1.11600
1994,Lower Saxony,Single-person household,No,1.00000,105,5461,0,0.90072,0,1.09059
1994,Lower Saxony,Couple without children,No,1.00000,151,5461,0,0.89999,0,1.09538
1994,Lower Saxony,Couple with children,No,1.00000,165,5461,0,0.89681,0,1.11144
1994,North Rhine-Westphalia,Single-person household,No,1.00000,255,5461,0,0.94375,0,1.05811
1994,North Rhine-Westphalia,Couple without children,No,1.00000,321,5461,0,0.92498,0,1.07314
1994,North Rhine-Westphalia,Single parent,No,1.00000,58,5461,0,0.85937,0,1.18112
1994,North Rhine-Westphalia,Couple with children,Yes,0.06057,36,5461,0,0.04736,0,0.07366
1994,North Rhine-Westphalia,Couple with children,No,0.93943,477,5461,0,0.87886,0,1.00979
1994,Hesse,Single-person household,No,1.00000,93,5461,0,0.88500,0,1.12534
1994,Hesse,Couple without children,No,1.00000,137,5461,0,0.90735,0,1.10148
1994,Hesse,Couple with children,No,1.00000,171,5461,0,0.88276,0,1.11468
1994,"Rhineland-Palatinate, Saarland",Single-person household,No,1.00000,53,5461,0,0.91149,0,1.11176
1994,"Rhineland-Palatinate, Saarland",Couple without children,No,1.00000,91,5461,0,0.89681,0,1.09124
1994,"Rhineland-Palatinate, Saarland",Couple with children,No,1.00000,127,5461,0,0.91355,0,1.10898
1994,Baden-Wuerttemberg,Single-person household,No,1.00000,144,5461,0,0.89877,0,1.10434
1994,Baden-Wuerttemberg,Couple without children,No,1.00000,206,5461,0,0.90985,0,1.09638
1994,Baden-Wuerttemberg,Single parent,No,1.00000,38,5461,0,0.77779,0,1.25656
1994,Baden-Wuerttemberg,Couple with children,No,1.00000,360,5461,0,0.89604,0,1.07920
1994,Bavaria,Single-person household,No,1.00000,190,5461,0,0.92227,0,1.07354
1994,Bavaria,Couple without children,No,1.00000,224,5461,0,0.91242,0,1.08558
1994,Bavaria,Single parent,No,1.00000,40,5461,0,0.80066,0,1.25502
1994,Bavaria,Couple with children,No,1.00000,322,5461,0,0.92143,0,1.09335
1994,Berlin,Single-person household,No,1.00000,76,5461,0,0.89538,0,1.11766
1994,Berlin,Couple without children,No,1.00000,63,5461,0,0.86430,0,1.13998
1994,Berlin,Couple with children,No,1.00000,99,5461,0,0.88566,0,1.14313
1994,Brandenburg,Single-person household,No,1.00000,34,5461,0,0.86839,0,1.13395
1994,Brandenburg,Couple without children,No,1.00000,76,5461,0,0.92070,0,1.08724
1994,Brandenburg,Couple with children,No,1.00000,106,5461,0,0.90878,0,1.10402
1994,Mecklenburg-Western Pomerania,Couple without children,No,1.00000,42,5461,0,0.87529,0,1.10950
1994,Mecklenburg-Western Pomerania,Couple with children,No,1.00000,74,5461,0,0.90920,0,1.09540
1994,Saxony,Single-person household,Yes,0.36866,32,5461,0,0.33190,0,0.41517
1994,Saxony,Single-person household,No,0.63134,56,5461,0,0.56404,0,0.72025
1994,Saxony,Couple without children,No,1.00000,143,5461,0,0.92861,0,1.09291
1994,Saxony,Couple with children,Yes,0.19395,44,5461,0,0.16810,0,0.22311
1994,Saxony,Couple with children,No,0.80605,206,5461,0,0.76923,0,0.86057
1994,Saxony-Anhalt,Single-person household,No,1.00000,36,5461,0,0.88119,0,1.13583
1994,Saxony-Anhalt,Couple without children,No,1.00000,86,5461,0,0.89616,0,1.10115
1994,Saxony-Anhalt,Couple with children,No,1.00000,131,5461,0,0.91924,0,1.09275
1994,Thuringa,Single-person household,No,1.00000,38,5461,0,0.88382,0,1.10863
1994,Thuringa,Couple without children,No,1.00000,65,5461,0,0.89228,0,1.10615
1994,Thuringa,Couple with children,No,1.00000,132,5461,0,0.91245,0,1.09293
1995,Schleswig-Holstein,Single-person household,No,1.00000,33,5681,0,0.88260,0,1.12804
1995,Schleswig-Holstein,Couple without children,No,1.00000,44,5681,0,0.84395,0,1.13661
1995,Schleswig-Holstein,Couple with children,No,1.00000,49,5681,0,0.82976,0,1.16508
1995,Hamburg,Single-person household,No,1.00000,35,5681,0,0.85901,0,1.16111
1995,Lower Saxony,Single-person household,No,1.00000,99,5681,0,0.89750,0,1.10728
1995,Lower Saxony,Couple without children,No,1.00000,150,5681,0,0.92305,0,1.08330
1995,Lower Saxony,Couple with children,No,1.00000,181,5681,0,0.89214,0,1.10978
1995,North Rhine-Westphalia,Single-person household,No,1.00000,274,5681,0,0.93923,0,1.06822
1995,North Rhine-Westphalia,Couple without children,No,1.00000,338,5681,0,0.91124,0,1.07058
1995,North Rhine-Westphalia,Single parent,No,1.00000,58,5681,0,0.83373,0,1.19995
1995,North Rhine-Westphalia,Couple with children,Yes,0.05717,43,5681,0,0.04581,0,0.06979
1995,North Rhine-Westphalia,Couple with children,No,0.94283,508,5681,0,0.89089,0,1.00789
1995,Hesse,Single-person household,No,1.00000,90,5681,0,0.87346,0,1.13669
1995,Hesse,Couple without children,No,1.00000,154,5681,0,0.89675,0,1.11409
1995,Hesse,Couple with children,No,1.00000,182,5681,0,0.88235,0,1.12908
1995,"Rhineland-Palatinate, Saarland",Single-person household,No,1.00000,54,5681,0,0.86686,0,1.11668
1995,"Rhineland-Palatinate, Saarland",Couple without children,No,1.00000,96,5681,0,0.88252,0,1.10820
1995,"Rhineland-Palatinate, Saarland",Couple with children,No,1.00000,141,5681,0,0.90515,0,1.09960
1995,Baden-Wuerttemberg,Single-person household,No,1.00000,160,5681,0,0.91439,0,1.09061
1995,Baden-Wuerttemberg,Couple without children,No,1.00000,211,5681,0,0.90874,0,1.09982
1995,Baden-Wuerttemberg,Single parent,No,1.00000,39,5681,0,0.80392,0,1.22999
1995,Baden-Wuerttemberg,Couple with children,No,1.00000,363,5681,0,0.90571,0,1.09326
1995,Bavaria,Single-person household,No,1.00000,193,5681,0,0.92653,0,1.07462
1995,Bavaria,Couple without children,No,1.00000,226,5681,0,0.91610,0,1.08932
1995,Bavaria,Single parent,No,1.00000,43,5681,0,0.81594,0,1.21049
1995,Bavaria,Couple with children,No,1.00000,344,5681,0,0.93076,0,1.07450
1995,Berlin,Single-person household,No,1.00000,80,5681,0,0.88908,0,1.12165
1995,Berlin,Couple without children,No,1.00000,72,5681,0,0.89932,0,1.11008
1995,Berlin,Couple with children,No,1.00000,101,5681,0,0.86291,0,1.15726
1995,Brandenburg,Single-person household,No,1.00000,39,5681,0,0.89282,0,1.12676
1995,Brandenburg,Couple without children,No,1.00000,75,5681,0,0.91537,0,1.08299
1995,Brandenburg,Couple with children,No,1.00000,103,5681,0,0.91410,0,1.09635
1995,Mecklenburg-Western Pomerania,Couple without children,No,1.00000,49,5681,0,0.88107,0,1.14017
1995,Mecklenburg-Western Pomerania,Couple with children,No,1.00000,80,5681,0,0.90399,0,1.11882
1995,Saxony,Single-person household,No,1.00000,71,5681,0,0.90889,0,1.11662
1995,Saxony,Couple without children,No,1.00000,154,5681,0,0.93808,0,1.07793
1995,Saxony,Couple with children,Yes,0.19668,40,5681,0,0.17143,0,0.22830
1995,Saxony,Couple with children,No,0.80332,192,5681,0,0.75219,0,0.85459
1995,Saxony-Anhalt,Single-person household,No,1.00000,45,5681,0,0.86192,0,1.15303
1995,Saxony-Anhalt,Couple without children,No,1.00000,89,5681,0,0.91679,0,1.09771
1995,Saxony-Anhalt,Couple with children,No,1.00000,137,5681,0,0.91943,0,1.12190
1995,Thuringa,Single-person household,No,1.00000,45,5681,0,0.87572,0,1.09903
1995,Thuringa,Couple without children,No,1.00000,70,5681,0,0.90891,0,1.09936
1995,Thuringa,Couple with children,No,1.00000,131,5681,0,0.91200,0,1.10937
1996,Schleswig-Holstein,Single-person household,No,1.00000,37,5657,0,0.86672,0,1.11395
1996,Schleswig-Holstein,Couple without children,No,1.00000,42,5657,0,0.83634,0,1.17547
1996,Schleswig-Holstein,Couple with children,No,1.00000,49,5657,0,0.85798,0,1.15797
1996,Hamburg,Single-person household,No,1.00000,36,5657,0,0.86317,0,1.11830
1996,Lower Saxony,Single-person household,No,1.00000,104,5657,0,0.90652,0,1.10059
1996,Lower Saxony,Couple without children,No,1.00000,153,5657,0,0.92638,0,1.10548
1996,Lower Saxony,Couple with children,No,1.00000,181,5657,0,0.88423,0,1.11064
1996,North Rhine-Westphalia,Single-person household,No,1.00000,274,5657,0,0.94242,0,1.06457
1996,North Rhine-Westphalia,Couple without children,No,1.00000,331,5657,0,0.92818,0,1.07945
1996,North Rhine-Westphalia,Single parent,No,1.00000,63,5657,0,0.85166,0,1.15518
1996,North Rhine-Westphalia,Couple with children,Yes,0.05993,38,5657,0,0.04526,0,0.07732
1996,North Rhine-Westphalia,Couple with children,No,0.94007,502,5657,0,0.88794,0,1.00721
1996,Hesse,Single-person household,No,1.00000,91,5657,0,0.87703,0,1.13059
1996,Hesse,Couple without children,No,1.00000,143,5657,0,0.89016,0,1.11487
1996,Hesse,Couple with children,No,1.00000,176,5657,0,0.88558,0,1.12172
1996,"Rhineland-Palatinate, Saarland",Single-person household,No,1.00000,55,5657,0,0.87741,0,1.12263
1996,"Rhineland-Palatinate, Saarland",Couple without children,No,1.00000,100,5657,0,0.89194,0,1.11936
1996,"Rhineland-Palatinate, Saarland",Couple with children,No,1.00000,130,5657,0,0.90020,0,1.10582
1996,Baden-Wuerttemberg,Single-person household,No,1.00000,162,5657,0,0.91158,0,1.09046
1996,Baden-Wuerttemberg,Couple without children,No,1.00000,209,5657,0,0.89964,0,1.08866
1996,Baden-Wuerttemberg,Single parent,No,1.00000,36,5657,0,0.80084,0,1.23964
1996,Baden-Wuerttemberg,Couple with children,No,1.00000,348,5657,0,0.90187,0,1.10200
1996,Bavaria,Single-person household,No,1.00000,191,5657,0,0.91296,0,1.08392
1996,Bavaria,Couple without children,No,1.00000,228,5657,0,0.91485,0,1.08896
1996,Bavaria,Single parent,No,1.00000,44,5657,0,0.77971,0,1.22080
1996,Bavaria,Couple with children,No,1.00000,339,5657,0,0.92621,0,1.07639
1996,Berlin,Single-person household,No,1.00000,82,5657,0,0.90738,0,1.10689
1996,Berlin,Couple without children,No,1.00000,76,5657,0,0.88202,0,1.11272
1996,Berlin,Couple with children,No,1.00000,97,5657,0,0.86405,0,1.15161
1996,Brandenburg,Single-person household,No,1.00000,51,5657,0,0.89065,0,1.12066
1996,Brandenburg,Couple without children,No,1.00000,83,5657,0,0.92573,0,1.11137
1996,Brandenburg,Couple with children,No,1.00000,98,5657,0,0.91854,0,1.09248
1996,Mecklenburg-Western Pomerania,Couple without children,No,1.00000,57,5657,0,0.90303,0,1.14374
1996,Mecklenburg-Western Pomerania,Couple with children,No,1.00000,75,5657,0,0.90029,0,1.10781
1996,Saxony,Single-person household,No,1.00000,81,5657,0,0.90003,0,1.10413
1996,Saxony,Couple without children,No,1.00000,165,5657,0,0.92881,0,1.07399
1996,Saxony,Couple with children,No,1.00000,202,5657,0,0.93823,0,1.07232
1996,Saxony-Anhalt,Single-person household,No,1.00000,49,5657,0,0.89932,0,1.10956
1996,Saxony-Anhalt,Couple without children,No,1.00000,97,5657,0,0.90463,0,1.12049
1996,Saxony-Anhalt,Couple with children,No,1.00000,132,5657,0,0.90165,0,1.11320
1996,Thuringa,Single-person household,No,1.00000,44,5657,0,0.89994,0,1.11991
1996,Thuringa,Couple without children,No,1.00000,80,5657,0,0.91628,0,1.09463
1996,Thuringa,Couple with children,No,1.00000,126,5657,0,0.93626,0,1.09253
1997,Schleswig-Holstein,Couple without children,No,1.00000,45,5614,0,0.85644,0,1.16521
1997,Schleswig-Holstein,Couple with children,No,1.00000,48,5614,0,0.83904,0,1.16625
1997,Hamburg,Single-person household,No,1.00000,34,5614,0,0.87190,0,1.13603
1997,Lower Saxony,Single-person household,No,1.00000,103,5614,0,0.89780,0,1.10395
1997,Lower Saxony,Couple without children,No,1.00000,162,5614,0,0.92213,0,1.09410
1997,Lower Saxony,Couple with children,No,1.00000,176,5614,0,0.89346,0,1.11888
1997,North Rhine-Westphalia,Single-person household,No,1.00000,262,5614,0,0.94419,0,1.05330
1997,North Rhine-Westphalia,Couple without children,No,1.00000,346,5614,0,0.91865,0,1.07341
1997,North Rhine-Westphalia,Single parent,No,1.00000,71,5614,0,0.87422,0,1.18149
1997,North Rhine-Westphalia,Couple with children,Yes,0.04874,36,5614,0,0.03952,0,0.06237
1997,North Rhine-Westphalia,Couple with children,No,0.95126,478,5614,0,0.88806,0,1.01105
1997,Hesse,Single-person household,No,1.00000,89,5614,0,0.89465,0,1.11802
1997,Hesse,Couple without children,No,1.00000,136,5614,0,0.90049,0,1.12965
1997,Hesse,Couple with children,No,1.00000,171,5614,0,0.87317,0,1.12287
1997,"Rhineland-Palatinate, Saarland",Single-person household,No,1.00000,58,5614,0,0.83730,0,1.15919
1997,"Rhineland-Palatinate, Saarland",Couple without children,No,1.00000,103,5614,0,0.90463,0,1.11965
1997,"Rhineland-Palatinate, Saarland",Couple with children,No,1.00000,129,5614,0,0.89210,0,1.10005
1997,Baden-Wuerttemberg,Single-person household,No,1.00000,157,5614,0,0.91103,0,1.10883
1997,Baden-Wuerttemberg,Couple without children,No,1.00000,206,5614,0,0.92011,0,1.10565
1997,Baden-Wuerttemberg,Single parent,No,1.00000,40,5614,0,0.76649,0,1.20461
1997,Baden-Wuerttemberg,Couple with children,No,1.00000,353,5614,0,0.90092,0,1.10793
1997,Bavaria,Single-person household,No,1.00000,182,5614,0,0.92522,0,1.07752
1997,Bavaria,Couple without children,No,1.00000,226,5614,0,0.90806,0,1.07836
1997,Bavaria,Single parent,No,1.00000,45,5614,0,0.78880,0,1.21831
1997,Bavaria,Couple with children,No,1.00000,327,5614,0,0.92872,0,1.09768
1997,Berlin,Single-person household,No,1.00000,85,5614,0,0.89351,0,1.13373
1997,Berlin,Couple without children,No,1.00000,78,5614,0,0.86628,0,1.10395
1997,Berlin,Couple with children,No,1.00000,89,5614,0,0.86261,0,1.15534
1997,Brandenburg,Single-person household,No,1.00000,56,5614,0,0.89860,0,1.10354
1997,Brandenburg,Couple without children,No,1.00000,87,5614,0,0.90080,0,1.11865
1997,Brandenburg,Couple with children,No,1.00000,103,5614,0,0.91715,0,1.12155
1997,Mecklenburg-Western Pomerania,Single-person household,No,1.00000,31,5614,0,0.83336,0,1.14398
1997,Mecklenburg-Western Pomerania,Couple without children,No,1.00000,56,5614,0,0.88773,0,1.13390
1997,Mecklenburg-Western Pomerania,Couple with children,No,1.00000,67,5614,0,0.89608,0,1.09876
1997,Saxony,Single-person household,No,1.00000,82,5614,0,0.91059,0,1.11410
1997,Saxony,Couple without children,No,1.00000,169,5614,0,0.93625,0,1.07951
1997,Saxony,Couple with children,No,1.00000,197,5614,0,0.92720,0,1.07797
1997,Saxony-Anhalt,Single-person household,No,1.00000,53,5614,0,0.88716,0,1.11336
1997,Saxony-Anhalt,Couple without children,No,1.00000,103,5614,0,0.91941,0,1.10511
1997,Saxony-Anhalt,Couple with children,No,1.00000,120,5614,0,0.90420,0,1.10519
1997,Thuringa,Single-person household,No,1.00000,43,5614,0,0.88375,0,1.13944
1997,Thuringa,Couple without children,No,1.00000,82,5614,0,0.91391,0,1.10468
1997,Thuringa,Couple with children,No,1.00000,130,5614,0,0.91041,0,1.09305
1998,Schleswig-Holstein,Single-person household,No,1.00000,40,6488,0,0.86625,0,1.10426
1998,Schleswig-Holstein,Couple without children,No,1.00000,60,6488,0,0.85308,0,1.16234
1998,Schleswig-Holstein,Couple with children,No,1.00000,57,6488,0,0.86036,0,1.16774
1998,Hamburg,Single-person household,No,1.00000,45,6488,0,0.90184,0,1.10599
1998,Lower Saxony,Single-person household,No,1.00000,119,6488,0,0.90725,0,1.08976
1998,Lower Saxony,Couple without children,No,1.00000,193,6488,0,0.92882,0,1.06148
1998,Lower Saxony,Couple with children,No,1.00000,211,6488,0,0.90665,0,1.10261
1998,North Rhine-Westphalia,Single-person household,No,1.00000,319,6488,0,0.94511,0,1.04766
1998,North Rhine-Westphalia,Couple without children,No,1.00000,436,6488,0,0.94396,0,1.05942
1998,North Rhine-Westphalia,Single parent,No,1.00000,76,6488,0,0.86207,0,1.14618
1998,North Rhine-Westphalia,Couple with children,Yes,0.04711,31,6488,0,0.03682,0,0.05681
1998,North Rhine-Westphalia,Couple with children,No,0.95289,534,6488,0,0.88759,0,0.99667
1998,North Rhine-Westphalia,Other Combinations,No,1.00000,31,6488,0,0.82292,0,1.19111
1998,Hesse,Single-person household,No,1.00000,101,6488,0,0.90414,0,1.09888
1998,Hesse,Couple without children,No,1.00000,154,6488,0,0.90662,0,1.10718
1998,Hesse,Couple with children,No,1.00000,190,6488,0,0.88490,0,1.10328
1998,"Rhineland-Palatinate, Saarland",Single-person household,No,1.00000,79,6488,0,0.88304,0,1.11397
1998,"Rhineland-Palatinate, Saarland",Couple without children,No,1.00000,120,6488,0,0.91505,0,1.08133
1998,"Rhineland-Palatinate, Saarland",Couple with children,No,1.00000,154,6488,0,0.91056,0,1.10200
1998,Baden-Wuerttemberg,Single-person household,No,1.00000,198,6488,0,0.93048,0,1.08477
1998,Baden-Wuerttemberg,Couple without children,No,1.00000,226,6488,0,0.91705,0,1.08737
1998,Baden-Wuerttemberg,Single parent,No,1.00000,48,6488,0,0.83006,0,1.21594
1998,Baden-Wuerttemberg,Couple with children,No,1.00000,362,6488,0,0.91739,0,1.09878
1998,Bavaria,Single-person household,No,1.00000,220,6488,0,0.92696,0,1.06417
1998,Bavaria,Couple without children,No,1.00000,280,6488,0,0.92850,0,1.08219
1998,Bavaria,Single parent,No,1.00000,53,6488,0,0.84942,0,1.17672
1998,Bavaria,Couple with children,No,1.00000,367,6488,0,0.93841,0,1.05565
1998,Berlin,Single-person household,No,1.00000,109,6488,0,0.89533,0,1.12895
1998,Berlin,Couple without children,No,1.00000,79,6488,0,0.89368,0,1.12279
1998,Berlin,Couple with children,No,1.00000,85,6488,0,0.86936,0,1.13619
1998,Brandenburg,Single-person household,No,1.00000,64,6488,0,0.89010,0,1.08366
1998,Brandenburg,Couple without children,No,1.00000,93,6488,0,0.92492,0,1.07250
1998,Brandenburg,Couple with children,No,1.00000,103,6488,0,0.87724,0,1.14083
1998,Mecklenburg-Western Pomerania,Single-person household,No,1.00000,38,6488,0,0.89797,0,1.08685
1998,Mecklenburg-Western Pomerania,Couple without children,No,1.00000,54,6488,0,0.86246,0,1.15656
1998,Mecklenburg-Western Pomerania,Couple with children,No,1.00000,78,6488,0,0.88855,0,1.11441
1998,Saxony,Single-person household,No,1.00000,92,6488,0,0.91087,0,1.07942
1998,Saxony,Couple without children,No,1.00000,183,6488,0,0.91909,0,1.06316
1998,Saxony,Couple with children,No,1.00000,215,6488,0,0.92405,0,1.08180
1998,Saxony-Anhalt,Single-person household,No,1.00000,64,6488,0,0.88585,0,1.10983
1998,Saxony-Anhalt,Couple without children,No,1.00000,119,6488,0,0.92043,0,1.10581
1998,Saxony-Anhalt,Couple with children,No,1.00000,121,6488,0,0.88795,0,1.12066
1998,Thuringa,Single-person household,No,1.00000,50,6488,0,0.89735,0,1.12567
1998,Thuringa,Couple without children,No,1.00000,102,6488,0,0.91972,0,1.11090
1998,Thuringa,Couple with children,No,1.00000,135,6488,0,0.92834,0,1.09146
1999,Schleswig-Holstein,Single-person household,No,1.00000,41,6271,0,0.85879,0,1.13246
1999,Schleswig-Holstein,Couple without children,No,1.00000,55,6271,0,0.85262,0,1.14739
1999,Schleswig-Holstein,Couple with children,No,1.00000,60,6271,0,0.84142,0,1.17464
1999,Hamburg,Single-person household,No,1.00000,36,6271,0,0.87076,0,1.11458
1999,Lower Saxony,Single-person household,No,1.00000,114,6271,0,0.91579,0,1.07743
1999,Lower Saxony,Couple without children,No,1.00000,192,6271,0,0.93060,0,1.07258
1999,Lower Saxony,Couple with children,No,1.00000,211,6271,0,0.91493,0,1.09253
1999,North Rhine-Westphalia,Single-person household,No,1.00000,307,6271,0,0.95346,0,1.05554
1999,North Rhine-Westphalia,Couple without children,No,1.00000,423,6271,0,0.93616,0,1.08044
1999,North Rhine-Westphalia,Single parent,No,1.00000,64,6271,0,0.83122,0,1.14858
1999,North Rhine-Westphalia,Couple with children,Yes,0.05674,37,6271,0,0.04649,0,0.07022
1999,North Rhine-Westphalia,Couple with children,No,0.94326,522,6271,0,0.89204,0,0.99988
1999,Hesse,Single-person household,No,1.00000,84,6271,0,0.88967,0,1.11056
1999,Hesse,Couple without children,No,1.00000,162,6271,0,0.89937,0,1.09693
1999,Hesse,Couple with children,No,1.00000,172,6271,0,0.88451,0,1.12656
1999,"Rhineland-Palatinate, Saarland",Single-person household,No,1.00000,73,6271,0,0.89692,0,1.11177
1999,"Rhineland-Palatinate, Saarland",Couple without children,No,1.00000,125,6271,0,0.92184,0,1.08439
1999,"Rhineland-Palatinate, Saarland",Couple with children,No,1.00000,147,6271,0,0.90131,0,1.11093
1999,Baden-Wuerttemberg,Single-person household,No,1.00000,193,6271,0,0.92187,0,1.09820
1999,Baden-Wuerttemberg,Couple without children,No,1.00000,212,6271,0,0.89749,0,1.10729
1999,Baden-Wuerttemberg,Single parent,No,1.00000,40,6271,0,0.81543,0,1.22702
1999,Baden-Wuerttemberg,Couple with children,No,1.00000,354,6271,0,0.90556,0,1.09551
1999,Bavaria,Single-person household,No,1.00000,197,6271,0,0.92455,0,1.06359
1999,Bavaria,Couple without children,No,1.00000,285,6271,0,0.92550,0,1.08072
1999,Bavaria,Single parent,No,1.00000,48,6271,0,0.82856,0,1.16344
1999,Bavaria,Couple with children,No,1.00000,348,6271,0,0.92931,0,1.06380
1999,Berlin,Single-person household,No,1.00000,103,6271,0,0.90389,0,1.09135
1999,Berlin,Couple without children,No,1.00000,80,6271,0,0.87490,0,1.12558
1999,Berlin,Couple with children,No,1.00000,83,6271,0,0.87091,0,1.14530
1999,Brandenburg,Single-person household,No,1.00000,56,6271,0,0.88723,0,1.12249
1999,Brandenburg,Couple without children,No,1.00000,97,6271,0,0.90148,0,1.09143
1999,Brandenburg,Couple with children,No,1.00000,99,6271,0,0.85798,0,1.14894
1999,Mecklenburg-Western Pomerania,Single-person household,No,1.00000,36,6271,0,0.89378,0,1.11642
1999,Mecklenburg-Western Pomerania,Couple without children,No,1.00000,55,6271,0,0.86060,0,1.14596
1999,Mecklenburg-Western Pomerania,Couple with children,No,1.00000,68,6271,0,0.87958,0,1.13663
1999,Saxony,Single-person household,No,1.00000,101,6271,0,0.91764,0,1.10214
1999,Saxony,Couple without children,No,1.00000,192,6271,0,0.92070,0,1.08904
1999,Saxony,Couple with children,No,1.00000,205,6271,0,0.91627,0,1.10375
1999,Saxony-Anhalt,Single-person household,No,1.00000,67,6271,0,0.88802,0,1.09244
1999,Saxony-Anhalt,Couple without children,No,1.00000,119,6271,0,0.90810,0,1.08943
1999,Saxony-Anhalt,Couple with children,No,1.00000,116,6271,0,0.87579,0,1.12060
1999,Thuringa,Single-person household,No,1.00000,62,6271,0,0.89807,0,1.11431
1999,Thuringa,Couple without children,No,1.00000,96,6271,0,0.90172,0,1.09631
1999,Thuringa,Couple with children,No,1.00000,134,6271,0,0.90994,0,1.09416
2000,Schleswig-Holstein,Single-person household,No,1.00000,104,11942,0,0.91056,0,1.09939
2000,Schleswig-Holstein,Couple without children,No,1.00000,139,11942,0,0.90778,0,1.10838
2000,Schleswig-Holstein,Couple with children,No,1.00000,115,11942,0,0.90584,0,1.10993
2000,Hamburg,Single-person household,No,1.00000,80,11942,0,0.91910,0,1.08513
2000,Hamburg,Couple without children,No,1.00000,49,11942,0,0.88540,0,1.11703
2000,Hamburg,Couple with children,No,1.00000,43,11942,0,0.84933,0,1.14288
2000,Lower Saxony,Single-person household,No,1.00000,241,11942,0,0.95347,0,1.05260
2000,Lower Saxony,Couple without children,No,1.00000,340,11942,0,0.95636,0,1.04720
2000,Lower Saxony,Single parent,No,1.00000,42,11942,0,0.87997,0,1.14606
2000,Lower Saxony,Couple with children,No,1.00000,363,11942,0,0.94691,0,1.05535
2000,Bremen,Single-person household,No,1.00000,47,11942,0,0.90450,0,1.11289
2000,North Rhine-Westphalia,Single-person household,Yes,0.04747,32,11942,0,0.04231,0,0.05301
2000,North Rhine-Westphalia,Single-person household,No,0.95253,659,11942,0,0.91987,0,0.98099
2000,North Rhine-Westphalia,Couple without children,No,1.00000,870,11942,0,0.96557,0,1.03996
2000,North Rhine-Westphalia,Single parent,No,1.00000,119,11942,0,0.89717,0,1.10773
2000,North Rhine-Westphalia,Couple with children,Yes,0.03852,46,11942,0,0.03443,0,0.04257
2000,North Rhine-Westphalia,Couple with children,No,0.96148,946,11942,0,0.92108,0,0.99524
2000,North Rhine-Westphalia,Other Combinations,No,1.00000,35,11942,0,0.84840,0,1.21329
