"hlc0080_h","year","hhtyp","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2002","1-Pers.- Haushalt","2","26","","",""
"Ja","2002","1-Pers.- Haushalt","3","7","","",""
"Ja","2002","1-Pers.- Haushalt","4","7","","",""
"Ja","2002","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","(Ehe-)Paar ohne Kind(er)","2","18","","",""
"Ja","2002","(Ehe-)Paar ohne Kind(er)","3","4","","",""
"Ja","2002","(Ehe-)Paar ohne Kind(er)","4","","","",""
"Ja","2002","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Alleinerziehende","2","37","0.123729927021355","0.0907533880817257","0.156706465960985"
"Ja","2002","Alleinerziehende","3","16","","",""
"Ja","2002","Alleinerziehende","4","6","","",""
"Ja","2002","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Paar mit Kind(ern)","2","208","0.0536926569907335","0.0466923595949712","0.0606929543864959"
"Ja","2002","Paar mit Kind(ern)","3","70","0.0182281357803343","0.0137014719075518","0.0227547996531168"
"Ja","2002","Paar mit Kind(ern)","4","23","","",""
"Ja","2002","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2002","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2002","Sonstige","2","2","","",""
"Ja","2002","Sonstige","3","","","",""
"Ja","2002","Sonstige","4","7","","",""
"Ja","2002","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","1-Pers.- Haushalt","2","616","0.969210377887604","0.955847752782929","0.982573002992279"
"Nein","2002","1-Pers.- Haushalt","3","557","0.988819058079474","0.980141327767714","0.997496788391233"
"Nein","2002","1-Pers.- Haushalt","4","566","0.988599017832692","0.979906371696375","0.99729166396901"
"Nein","2002","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","(Ehe-)Paar ohne Kind(er)","2","1304","0.992606400475309","0.987988454363422","0.997224346587197"
"Nein","2002","(Ehe-)Paar ohne Kind(er)","3","1598","0.997054224986805","0.994400377192365","0.999708072781246"
"Nein","2002","(Ehe-)Paar ohne Kind(er)","4","1740","1","1","1"
"Nein","2002","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Alleinerziehende","2","346","0.876270072978645","0.843293534039015","0.909246611918274"
"Nein","2002","Alleinerziehende","3","265","0.929001769691193","0.898973731222608","0.959029808159778"
"Nein","2002","Alleinerziehende","4","231","0.980762344324168","0.963274676988717","0.998250011659618"
"Nein","2002","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Paar mit Kind(ern)","2","3775","0.946307343009267","0.939307045613504","0.953307640405029"
"Nein","2002","Paar mit Kind(ern)","3","3285","0.981771864219666","0.977245200346883","0.986298528092448"
"Nein","2002","Paar mit Kind(ern)","4","3068","0.993863825930141","0.991110796425072","0.996616855435211"
"Nein","2002","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2002","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2002","Sonstige","2","247","0.990881855331462","0.979075588494577","1.00268812216835"
"Nein","2002","Sonstige","3","162","1","1","1"
"Nein","2002","Sonstige","4","208","0.985499128264439","0.969519964825761","1.00147829170312"
"Nein","2002","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","1-Pers.- Haushalt","2","23","","",""
"Ja","2003","1-Pers.- Haushalt","3","3","","",""
"Ja","2003","1-Pers.- Haushalt","4","1","","",""
"Ja","2003","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","(Ehe-)Paar ohne Kind(er)","2","18","","",""
"Ja","2003","(Ehe-)Paar ohne Kind(er)","3","10","","",""
"Ja","2003","(Ehe-)Paar ohne Kind(er)","4","8","","",""
"Ja","2003","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","Alleinerziehende","2","61","0.206659837840929","0.167078285115692","0.246241390566165"
"Ja","2003","Alleinerziehende","3","3","","",""
"Ja","2003","Alleinerziehende","4","2","","",""
"Ja","2003","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","Paar mit Kind(ern)","2","215","0.0423830643531544","0.0358482348612256","0.0489178938450833"
"Ja","2003","Paar mit Kind(ern)","3","40","0.00817375523502884","0.00519465566259822","0.0111528548074595"
"Ja","2003","Paar mit Kind(ern)","4","37","0.0135842459023326","0.00944131561699249","0.0177271761876726"
"Ja","2003","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2003","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2003","Sonstige","2","4","","",""
"Ja","2003","Sonstige","3","","","",""
"Ja","2003","Sonstige","4","","","",""
"Ja","2003","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2003","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2003","1-Pers.- Haushalt","2","562","0.958182896747228","0.941962131546008","0.974403661948448"
"Nein","2003","1-Pers.- Haushalt","3","563","0.996610688847438","0.991822642274103","1.00139873542077"
"Nein","2003","1-Pers.- Haushalt","4","624","0.999303426212956","0.997234998564752","1.00137185386116"
"Nein","2003","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2003","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2003","(Ehe-)Paar ohne Kind(er)","2","1250","0.991024779070585","0.985833751985751","0.996215806155419"
"Nein","2003","(Ehe-)Paar ohne Kind(er)","3","1606","0.997628883335899","0.995257573070642","1.00000019360116"
"Nein","2003","(Ehe-)Paar ohne Kind(er)","4","1824","0.99576562172173","0.992792184681692","0.998739058761767"
"Nein","2003","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2003","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2003","Alleinerziehende","2","341","0.793340162159071","0.753758609433835","0.832921714884307"
"Nein","2003","Alleinerziehende","3","265","0.971263897712482","0.951262366349747","0.991265429075217"
"Nein","2003","Alleinerziehende","4","200","0.993381346660493","0.982199456441946","1.00456323687904"
"Nein","2003","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2003","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2003","Paar mit Kind(ern)","2","3436","0.957616935646846","0.951082106154917","0.964151765138774"
"Nein","2003","Paar mit Kind(ern)","3","3469","0.991826244764971","0.988847145192541","0.994805344337402"
"Nein","2003","Paar mit Kind(ern)","4","2962","0.986415754097667","0.982272823812327","0.990558684383008"
"Nein","2003","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2003","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2003","Sonstige","2","195","0.983431764506725","0.965696739789519","1.00116678922393"
"Nein","2003","Sonstige","3","169","1","1","1"
"Nein","2003","Sonstige","4","180","1","1","1"
"Nein","2003","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2004","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2004","1-Pers.- Haushalt","2","17","","",""
"Ja","2004","1-Pers.- Haushalt","3","7","","",""
"Ja","2004","1-Pers.- Haushalt","4","4","","",""
"Ja","2004","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2004","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2004","(Ehe-)Paar ohne Kind(er)","2","12","","",""
"Ja","2004","(Ehe-)Paar ohne Kind(er)","3","20","","",""
"Ja","2004","(Ehe-)Paar ohne Kind(er)","4","6","","",""
"Ja","2004","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2004","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2004","Alleinerziehende","2","52","0.152459362738995","0.114417800260934","0.190500925217055"
"Ja","2004","Alleinerziehende","3","16","","",""
"Ja","2004","Alleinerziehende","4","","","",""
"Ja","2004","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2004","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2004","Paar mit Kind(ern)","2","221","0.0555334093191189","0.0480781191084571","0.0629886995297807"
"Ja","2004","Paar mit Kind(ern)","3","60","0.0210448786245105","0.0160764284829159","0.0260133287661051"
"Ja","2004","Paar mit Kind(ern)","4","26","","",""
"Ja","2004","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2004","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2004","Sonstige","2","8","","",""
"Ja","2004","Sonstige","3","4","","",""
"Ja","2004","Sonstige","4","4","","",""
"Ja","2004","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2004","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2004","1-Pers.- Haushalt","2","563","0.975333433341324","0.962710363004541","0.987956503678107"
"Nein","2004","1-Pers.- Haushalt","3","553","0.987664964875765","0.978523220000306","0.996806709751223"
"Nein","2004","1-Pers.- Haushalt","4","614","0.993251576647385","0.98679674908431","0.99970640421046"
"Nein","2004","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2004","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2004","(Ehe-)Paar ohne Kind(er)","2","1174","0.995411156201833","0.991564719093666","0.999257593310001"
"Nein","2004","(Ehe-)Paar ohne Kind(er)","3","1638","0.99392064562354","0.990179019287309","0.997662271959771"
"Nein","2004","(Ehe-)Paar ohne Kind(er)","4","1842","0.998806531760678","0.997232392222112","1.00038067129924"
"Nein","2004","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2004","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2004","Alleinerziehende","2","291","0.847540637261005","0.809499074782945","0.885582199739066"
"Nein","2004","Alleinerziehende","3","275","0.908274869547158","0.875111823445952","0.941437915648364"
"Nein","2004","Alleinerziehende","4","155","1","1","1"
"Nein","2004","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2004","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2004","Paar mit Kind(ern)","2","3404","0.944466590680881","0.937011300470219","0.951921880891543"
"Nein","2004","Paar mit Kind(ern)","3","3146","0.97895512137549","0.973986671233895","0.983923571517084"
"Nein","2004","Paar mit Kind(ern)","4","2910","0.987929131118107","0.98397908444251","0.991879177793705"
"Nein","2004","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2004","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2004","Sonstige","2","167","0.966741047167766","0.940174296999794","0.993307797335739"
"Nein","2004","Sonstige","3","163","0.988734201115325","0.972727175830439","1.00474122640021"
"Nein","2004","Sonstige","4","124","0.977936822811702","0.952490060562518","1.00338358506089"
"Nein","2004","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2005","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2005","1-Pers.- Haushalt","2","23","","",""
"Ja","2005","1-Pers.- Haushalt","3","16","","",""
"Ja","2005","1-Pers.- Haushalt","4","5","","",""
"Ja","2005","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2005","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2005","(Ehe-)Paar ohne Kind(er)","2","12","","",""
"Ja","2005","(Ehe-)Paar ohne Kind(er)","3","8","","",""
"Ja","2005","(Ehe-)Paar ohne Kind(er)","4","10","","",""
"Ja","2005","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2005","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2005","Alleinerziehende","2","56","0.20560109689374","0.165126667425921","0.246075526361559"
"Ja","2005","Alleinerziehende","3","15","","",""
"Ja","2005","Alleinerziehende","4","","","",""
"Ja","2005","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2005","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2005","Paar mit Kind(ern)","2","176","0.0658608626668976","0.057241289749834","0.0744804355839612"
"Ja","2005","Paar mit Kind(ern)","3","54","0.0178315836504387","0.013103066844085","0.0225601004567924"
"Ja","2005","Paar mit Kind(ern)","4","15","","",""
"Ja","2005","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2005","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2005","Sonstige","2","19","","",""
"Ja","2005","Sonstige","3","","","",""
"Ja","2005","Sonstige","4","","","",""
"Ja","2005","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2005","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2005","1-Pers.- Haushalt","2","532","0.954401473259587","0.937045756436333","0.971757190082841"
"Nein","2005","1-Pers.- Haushalt","3","567","0.958910406185554","0.942797690142147","0.975023122228962"
"Nein","2005","1-Pers.- Haushalt","4","628","0.99119029333608","0.983910727465473","0.998469859206687"
"Nein","2005","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2005","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2005","(Ehe-)Paar ohne Kind(er)","2","1156","0.989426886724324","0.983561185120895","0.995292588327754"
"Nein","2005","(Ehe-)Paar ohne Kind(er)","3","1540","0.997600012521037","0.995162508595553","1.00003751644652"
"Nein","2005","(Ehe-)Paar ohne Kind(er)","4","1716","0.996437548124769","0.99362676562669","0.999248330622848"
"Nein","2005","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2005","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2005","Alleinerziehende","2","327","0.79439890310626","0.753924473638441","0.834873332574079"
"Nein","2005","Alleinerziehende","3","244","0.874207588245485","0.833821413805778","0.914593762685191"
"Nein","2005","Alleinerziehende","4","163","1","1","1"
"Nein","2005","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2005","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2005","Paar mit Kind(ern)","2","3005","0.934139137333102","0.925519564416039","0.942758710250166"
"Nein","2005","Paar mit Kind(ern)","3","2955","0.982168416349561","0.977439899543208","0.986896933155915"
"Nein","2005","Paar mit Kind(ern)","4","2808","0.994269797734631","0.991485409745965","0.997054185723297"
"Nein","2005","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2005","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2005","Sonstige","2","179","0.851425547365847","0.801884988223328","0.900966106508367"
"Nein","2005","Sonstige","3","135","1","1","1"
"Nein","2005","Sonstige","4","110","1","1","1"
"Nein","2005","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2006","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2006","1-Pers.- Haushalt","2","21","","",""
"Ja","2006","1-Pers.- Haushalt","3","9","","",""
"Ja","2006","1-Pers.- Haushalt","4","2","","",""
"Ja","2006","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2006","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2006","(Ehe-)Paar ohne Kind(er)","2","22","","",""
"Ja","2006","(Ehe-)Paar ohne Kind(er)","3","6","","",""
"Ja","2006","(Ehe-)Paar ohne Kind(er)","4","12","","",""
"Ja","2006","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2006","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2006","Alleinerziehende","2","46","0.101563015049777","0.0726738460678111","0.130452184031743"
"Ja","2006","Alleinerziehende","3","7","","",""
"Ja","2006","Alleinerziehende","4","2","","",""
"Ja","2006","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2006","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2006","Paar mit Kind(ern)","2","184","0.0496793995896387","0.0422604294580902","0.0570983697211871"
"Ja","2006","Paar mit Kind(ern)","3","38","0.00902041038500693","0.00575529726789015","0.0122855235021237"
"Ja","2006","Paar mit Kind(ern)","4","12","","",""
"Ja","2006","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2006","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2006","Sonstige","2","","","",""
"Ja","2006","Sonstige","3","","","",""
"Ja","2006","Sonstige","4","","","",""
"Ja","2006","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2006","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2006","1-Pers.- Haushalt","2","573","0.970703649311426","0.957142235676538","0.984265062946314"
"Nein","2006","1-Pers.- Haushalt","3","622","0.987397589921783","0.978693843162658","0.996101336680907"
"Nein","2006","1-Pers.- Haushalt","4","736","0.996957290019421","0.992983650499182","1.00093092953966"
"Nein","2006","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2006","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2006","(Ehe-)Paar ohne Kind(er)","2","1398","0.990983875887899","0.986067476526","0.995900275249799"
"Nein","2006","(Ehe-)Paar ohne Kind(er)","3","1646","0.998262241488357","0.996253795745396","1.00027068723132"
"Nein","2006","(Ehe-)Paar ohne Kind(er)","4","1952","0.993308143097247","0.989702417525078","0.996913868669415"
"Nein","2006","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2006","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2006","Alleinerziehende","2","374","0.898436984950223","0.869547815968257","0.927326153932189"
"Nein","2006","Alleinerziehende","3","265","0.956498275348666","0.932256804211895","0.980739746485438"
"Nein","2006","Alleinerziehende","4","209","0.998424811386728","0.993073862190045","1.00377576058341"
"Nein","2006","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2006","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2006","Paar mit Kind(ern)","2","3111","0.950320600410361","0.942901630278813","0.95773957054191"
"Nein","2006","Paar mit Kind(ern)","3","3183","0.990979589614993","0.987714476497876","0.99424470273211"
"Nein","2006","Paar mit Kind(ern)","4","3000","0.996501371688041","0.994392702457978","0.998610040918104"
"Nein","2006","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2006","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2006","Sonstige","2","193","1","1","1"
"Nein","2006","Sonstige","3","130","1","1","1"
"Nein","2006","Sonstige","4","133","1","1","1"
"Nein","2006","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2007","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2007","1-Pers.- Haushalt","2","26","","",""
"Ja","2007","1-Pers.- Haushalt","3","9","","",""
"Ja","2007","1-Pers.- Haushalt","4","2","","",""
"Ja","2007","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2007","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2007","(Ehe-)Paar ohne Kind(er)","2","26","","",""
"Ja","2007","(Ehe-)Paar ohne Kind(er)","3","16","","",""
"Ja","2007","(Ehe-)Paar ohne Kind(er)","4","4","","",""
"Ja","2007","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2007","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2007","Alleinerziehende","2","44","0.0863141093979144","0.0590646829490073","0.113563535846821"
"Ja","2007","Alleinerziehende","3","13","","",""
"Ja","2007","Alleinerziehende","4","2","","",""
"Ja","2007","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2007","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2007","Paar mit Kind(ern)","2","173","0.056501428611152","0.0481991538328799","0.0648037033894241"
"Ja","2007","Paar mit Kind(ern)","3","53","0.0160886262911439","0.011626405585562","0.0205508469967258"
"Ja","2007","Paar mit Kind(ern)","4","3","","",""
"Ja","2007","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2007","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2007","Sonstige","2","","","",""
"Ja","2007","Sonstige","3","3","","",""
"Ja","2007","Sonstige","4","","","",""
"Ja","2007","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2007","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2007","1-Pers.- Haushalt","2","534","0.953886079330963","0.936515337848274","0.971256820813652"
"Nein","2007","1-Pers.- Haushalt","3","576","0.98146107039051","0.970530343969655","0.992391796811366"
"Nein","2007","1-Pers.- Haushalt","4","716","0.997103508368024","0.993172607151459","1.00103440958459"
"Nein","2007","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2007","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2007","(Ehe-)Paar ohne Kind(er)","2","1296","0.976601339828179","0.968452673843718","0.98475000581264"
"Nein","2007","(Ehe-)Paar ohne Kind(er)","3","1538","0.992317404856206","0.987976284148194","0.996658525564217"
"Nein","2007","(Ehe-)Paar ohne Kind(er)","4","1862","0.996760688094348","0.994182502926927","0.999338873261768"
"Nein","2007","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2007","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2007","Alleinerziehende","2","364","0.913685890602086","0.886436464153178","0.940935317050993"
"Nein","2007","Alleinerziehende","3","266","0.960552792597829","0.937711812225254","0.983393772970404"
"Nein","2007","Alleinerziehende","4","144","0.977812296394616","0.953920126836775","1.00170446595246"
"Nein","2007","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2007","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2007","Paar mit Kind(ern)","2","2798","0.943498571388848","0.935196296610576","0.95180084616712"
"Nein","2007","Paar mit Kind(ern)","3","3001","0.983911373708856","0.979449153003274","0.988373594414438"
"Nein","2007","Paar mit Kind(ern)","4","2905","0.997755574042756","0.99603562487139","0.999475523214123"
"Nein","2007","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2007","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Nein","2007","Sonstige","2","146","1","1","1"
"Nein","2007","Sonstige","3","124","0.983769744281129","0.961793390256682","1.00574609830558"
"Nein","2007","Sonstige","4","95","1","1","1"
"Nein","2007","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Ja","2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Ja","2008","1-Pers.- Haushalt","2","21","","",""
"Ja","2008","1-Pers.- Haushalt","3","9","","",""
"Ja","2008","1-Pers.- Haushalt","4","1","","",""
"Ja","2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Ja","2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2008","(Ehe-)Paar ohne Kind(er)","2","18","","",""
"Ja","2008","(Ehe-)Paar ohne Kind(er)","3","12","","",""
"Ja","2008","(Ehe-)Paar ohne Kind(er)","4","2","","",""
"Ja","2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2008","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Ja","2008","Alleinerziehende","2","47","0.112416560576514","0.0824205820775039","0.142412539075524"
"Ja","2008","Alleinerziehende","3","17","","",""
"Ja","2008","Alleinerziehende","4","5","","",""
"Ja","2008","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Ja","2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Ja","2008","Paar mit Kind(ern)","2","167","0.0653875815016238","0.0556385151712643","0.0751366478319833"
"Ja","2008","Paar mit Kind(ern)","3","36","0.0124919893110267","0.00848403097123205","0.0164999476508213"
"Ja","2008","Paar mit Kind(ern)","4","7","","",""
"Ja","2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Ja","2008","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Ja","2008","Sonstige","2","","","",""
"Ja","2008","Sonstige","3","","","",""
"Ja","2008","Sonstige","4","3","","",""
"Ja","2008","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Nein","2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Nein","2008","1-Pers.- Haushalt","2","513","0.96387547039625","0.948048819352486","0.979702121440014"
"Nein","2008","1-Pers.- Haushalt","3","551","0.981404969657825","0.970216346424832","0.992593592890817"
"Nein","2008","1-Pers.- Haushalt","4","701","0.997057375431211","0.993050488951279","1.00106426191114"
"Nein","2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Nein","2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2008","(Ehe-)Paar ohne Kind(er)","2","1122","0.98898337944378","0.982924192422185","0.995042566465375"
"Nein","2008","(Ehe-)Paar ohne Kind(er)","3","1504","0.995282561598441","0.991833310535459","0.998731812661422"
"Nein","2008","(Ehe-)Paar ohne Kind(er)","4","1778","0.999731213528143","0.998969689836537","1.00049273721975"
"Nein","2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Nein","2008","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Nein","2008","Alleinerziehende","2","379","0.887583439423486","0.857587460924476","0.917579417922496"
"Nein","2008","Alleinerziehende","3","230","0.948826707129658","0.921346832536562","0.976306581722754"
"Nein","2008","Alleinerziehende","4","208","0.991465355058133","0.979111861586746","1.00381884852952"
"Nein","2008","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Nein","2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Nein","2008","Paar mit Kind(ern)","2","2303","0.934612418498376","0.924863352168017","0.944361484828736"
