,Unnamed: 0,year,hhtyp,rentown,hlc0080_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
347,347,2005,Single parent,Owner,No,1.0,186,11117,0.90414,1.11368
348,348,2005,Single parent,Tenant,Yes,0.32735,156,11117,0.29357,0.36377
349,349,2005,Single parent,Tenant,No,0.67265,335,11117,0.62348,0.729
350,350,2005,Couple with children,Owner,Yes,0.02054,39,11117,0.01497,0.02748
351,351,2005,Couple with children,Owner,No,0.97946,2246,11117,0.943,1.01718
352,352,2005,Couple with children,Tenant,Yes,0.12843,183,11117,0.11441,0.14311
353,353,2005,Couple with children,Tenant,No,0.87157,1228,11117,0.8297,0.90742
354,354,2005,Multi-generational household,Owner,No,1.0,72,11117,0.70484,1.26218
355,355,2005,Other Combinations,Owner,No,1.0,52,11117,0.77466,1.23669
356,356,2005,Other Combinations,Tenant,No,1.0,43,11117,0.73009,1.25305
357,357,2006,Single-person household,Owner,No,1.0,943,12154,0.97168,1.03247
358,358,2006,Single-person household,Tenant,Yes,0.07693,182,12154,0.07126,0.08353
359,359,2006,Single-person household,Tenant,No,0.92307,2139,12154,0.90041,0.94323
360,360,2006,Couple without children,Owner,No,1.0,2299,12154,0.97021,1.03407
361,361,2006,Couple without children,Tenant,Yes,0.03935,71,12154,0.03217,0.047
362,362,2006,Couple without children,Tenant,No,0.96065,1775,12154,0.9304,0.99468
363,363,2006,Single parent,Owner,No,1.0,216,12154,0.92233,1.09221
364,364,2006,Single parent,Tenant,Yes,0.21092,118,12154,0.18792,0.23296
365,365,2006,Single parent,Tenant,No,0.78908,426,12154,0.74571,0.84345
366,366,2006,Couple with children,Owner,No,1.0,2350,12154,0.96187,1.03862
367,367,2006,Couple with children,Tenant,Yes,0.07803,131,12154,0.06844,0.08602
368,368,2006,Couple with children,Tenant,No,0.92197,1324,12154,0.88457,0.95658
369,369,2006,Multi-generational household,Owner,No,1.0,76,12154,0.80826,1.22871
370,370,2006,Other Combinations,Owner,No,1.0,62,12154,0.83049,1.23249
371,371,2006,Other Combinations,Tenant,No,1.0,42,12154,0.75478,1.30259
372,372,2007,Single-person household,Owner,No,1.0,890,11357,0.95597,1.03443
373,373,2007,Single-person household,Tenant,Yes,0.07497,167,11357,0.06828,0.08158
374,374,2007,Single-person household,Tenant,No,0.92503,2034,11357,0.90663,0.95004
375,375,2007,Couple without children,Owner,No,1.0,2163,11357,0.96861,1.03486
376,376,2007,Couple without children,Tenant,Yes,0.03194,53,11357,0.02634,0.03806
377,377,2007,Couple without children,Tenant,No,0.96806,1648,11357,0.93491,1.00699
378,378,2007,Single parent,Owner,No,1.0,202,11357,0.89993,1.09962
379,379,2007,Single parent,Tenant,Yes,0.18418,94,11357,0.16288,0.20706
380,380,2007,Single parent,Tenant,No,0.81582,402,11357,0.76163,0.87452
381,381,2007,Couple with children,Owner,No,1.0,2211,11357,0.96382,1.03481
382,382,2007,Couple with children,Tenant,Yes,0.0837,112,11357,0.07145,0.09636
383,383,2007,Couple with children,Tenant,No,0.9163,1231,11357,0.8801,0.95335
384,384,2007,Multi-generational household,Owner,No,1.0,62,11357,0.76138,1.31751
385,385,2007,Other Combinations,Owner,No,1.0,50,11357,0.77771,1.24044
386,386,2007,Other Combinations,Tenant,No,1.0,38,11357,0.63953,1.31212
387,387,2008,Single-person household,Owner,No,1.0,893,10722,0.96051,1.0414
388,388,2008,Single-person household,Tenant,Yes,0.07089,142,10722,0.06463,0.07889
389,389,2008,Single-person household,Tenant,No,0.92911,1945,10722,0.90325,0.95885
390,390,2008,Couple without children,Owner,No,1.0,2108,10722,0.96592,1.0351
391,391,2008,Couple without children,Tenant,Yes,0.02695,48,10722,0.0214,0.03419
392,392,2008,Couple without children,Tenant,No,0.97305,1574,10722,0.93405,1.00755
393,393,2008,Single parent,Owner,No,1.0,194,10722,0.89873,1.09808
394,394,2008,Single parent,Tenant,Yes,0.14705,77,10722,0.12192,0.17238
395,395,2008,Single parent,Tenant,No,0.85295,403,10722,0.7918,0.9156
396,396,2008,Couple with children,Owner,No,1.0,2048,10722,0.95532,1.04467
397,397,2008,Couple with children,Tenant,Yes,0.07008,87,10722,0.05884,0.08161
398,398,2008,Couple with children,Tenant,No,0.92992,1108,10722,0.88669,0.97298
399,399,2008,Multi-generational household,Owner,No,1.0,54,10722,0.74535,1.26396
400,400,2008,Other Combinations,Owner,No,1.0,41,10722,0.76525,1.25056
401,401,2009,Single-person household,Owner,No,1.0,862,10014,0.95237,1.04241
402,402,2009,Single-person household,Tenant,Yes,0.06157,120,10014,0.05506,0.06863
403,403,2009,Single-person household,Tenant,No,0.93843,1833,10014,0.90985,0.96882
404,404,2009,Couple without children,Owner,No,1.0,1989,10014,0.96057,1.03935
405,405,2009,Couple without children,Tenant,Yes,0.02407,43,10014,0.01941,0.03081
406,406,2009,Couple without children,Tenant,No,0.97593,1492,10014,0.93117,1.01792
407,407,2009,Single parent,Owner,No,1.0,188,10014,0.88552,1.12512
408,408,2009,Single parent,Tenant,Yes,0.18735,82,10014,0.15434,0.21946
409,409,2009,Single parent,Tenant,No,0.81265,342,10014,0.7448,0.8896
410,410,2009,Couple with children,Owner,No,1.0,1894,10014,0.95621,1.04181
411,411,2009,Couple with children,Tenant,Yes,0.08465,95,10014,0.07154,0.09805
412,412,2009,Couple with children,Tenant,No,0.91535,991,10014,0.86077,0.97257
413,413,2009,Multi-generational household,Owner,No,1.0,45,10014,0.72255,1.24799
414,414,2009,Other Combinations,Owner,No,1.0,38,10014,0.67853,1.42458
415,415,2010,Single-person household,Owner,No,1.0,856,13740,0.96367,1.04622
416,416,2010,Single-person household,Tenant,Yes,0.06141,108,13740,0.05471,0.06895
417,417,2010,Single-person household,Tenant,No,0.93859,1732,13740,0.91216,0.96846
418,418,2010,Couple without children,Owner,No,1.0,1914,13740,0.9605,1.0415
419,419,2010,Couple without children,Tenant,Yes,0.02853,43,13740,0.02254,0.03684
420,420,2010,Couple without children,Tenant,No,0.97147,1411,13740,0.92634,1.01708
421,421,2010,Single parent,Owner,No,1.0,390,13740,0.87867,1.13916
422,422,2010,Single parent,Tenant,Yes,0.16042,264,13740,0.13509,0.19155
423,423,2010,Single parent,Tenant,No,0.83958,1176,13740,0.78172,0.91528
424,424,2010,Couple with children,Owner,Yes,0.01247,60,13740,0.00848,0.01749
425,425,2010,Couple with children,Owner,No,0.98753,2987,13740,0.94322,1.04274
426,426,2010,Couple with children,Tenant,Yes,0.07166,255,13740,0.05977,0.08685
427,427,2010,Couple with children,Tenant,No,0.92834,2409,13740,0.8718,0.98131
428,428,2010,Multi-generational household,Owner,No,1.0,64,13740,0.68223,1.26244
429,429,2010,Multi-generational household,Tenant,No,1.0,34,13740,0.73435,1.31845
430,430,2010,Other Combinations,Owner,No,1.0,37,13740,0.65972,1.41971
431,431,2011,Single-person household,Owner,No,1.0,1071,16275,0.95969,1.04089
432,432,2011,Single-person household,Tenant,Yes,0.05321,120,16275,0.04728,0.05955
433,433,2011,Single-person household,Tenant,No,0.94679,2306,16275,0.92273,0.97175
434,434,2011,Couple without children,Owner,No,1.0,2492,16275,0.96517,1.03013
435,435,2011,Couple without children,Tenant,Yes,0.01502,36,16275,0.01077,0.0191
436,436,2011,Couple without children,Tenant,No,0.98498,1805,16275,0.9408,1.02054
437,437,2011,Single parent,Owner,No,1.0,477,16275,0.92692,1.09244
438,438,2011,Single parent,Tenant,Yes,0.20241,430,16275,0.17965,0.22763
439,439,2011,Single parent,Tenant,No,0.79759,1347,16275,0.7505,0.83954
440,440,2011,Couple with children,Owner,Yes,0.01074,68,16275,0.00783,0.01555
441,441,2011,Couple with children,Owner,No,0.98926,3305,16275,0.94523,1.03155
442,442,2011,Couple with children,Tenant,Yes,0.07925,313,16275,0.06973,0.09112
443,443,2011,Couple with children,Tenant,No,0.92075,2304,16275,0.87735,0.97768
444,444,2011,Multi-generational household,Owner,No,1.0,72,16275,0.75297,1.26468
445,445,2011,Multi-generational household,Tenant,No,1.0,36,16275,0.72229,1.42783
446,446,2011,Other Combinations,Owner,No,1.0,45,16275,0.73832,1.26696
447,447,2011,Other Combinations,Tenant,No,1.0,48,16275,0.81862,1.20239
448,448,2012,Single-person household,Owner,No,1.0,1082,15904,0.96383,1.03406
449,449,2012,Single-person household,Tenant,Yes,0.05231,127,15904,0.04551,0.05891
450,450,2012,Single-person household,Tenant,No,0.94769,2428,15904,0.92212,0.97069
451,451,2012,Couple without children,Owner,No,1.0,2527,15904,0.9674,1.04041
452,452,2012,Couple without children,Tenant,No,1.0,1842,15904,0.96343,1.03615
453,453,2012,Single parent,Owner,No,1.0,461,15904,0.90949,1.10216
454,454,2012,Single parent,Tenant,Yes,0.17893,378,15904,0.16593,0.1948
455,455,2012,Single parent,Tenant,No,0.82107,1279,15904,0.77165,0.87956
456,456,2012,Couple with children,Owner,Yes,0.01212,67,15904,0.00887,0.01665
457,457,2012,Couple with children,Owner,No,0.98788,3156,15904,0.95105,1.02497
458,458,2012,Couple with children,Tenant,Yes,0.07199,270,15904,0.06174,0.08224
459,459,2012,Couple with children,Tenant,No,0.92801,2088,15904,0.87888,0.97257
460,460,2012,Multi-generational household,Owner,No,1.0,68,15904,0.78769,1.26548
461,461,2012,Multi-generational household,Tenant,No,1.0,38,15904,0.71826,1.39112
462,462,2012,Other Combinations,Owner,No,1.0,46,15904,0.78986,1.30225
463,463,2012,Other Combinations,Tenant,No,1.0,47,15904,0.81994,1.23597
464,464,2013,Single-person household,Owner,No,1.0,1047,17486,0.96395,1.04001
465,465,2013,Single-person household,Tenant,Yes,0.04767,122,17486,0.04227,0.05617
466,466,2013,Single-person household,Tenant,No,0.95233,2622,17486,0.92282,0.98057
467,467,2013,Couple without children,Owner,No,1.0,2496,17486,0.96374,1.03521
468,468,2013,Couple without children,Tenant,Yes,0.01772,44,17486,0.0126,0.02264
469,469,2013,Couple without children,Tenant,No,0.98228,2042,17486,0.94506,1.02427
470,470,2013,Single parent,Owner,No,1.0,470,17486,0.90552,1.09064
471,471,2013,Single parent,Tenant,Yes,0.15084,308,17486,0.13521,0.16672
472,472,2013,Single parent,Tenant,No,0.84916,1418,17486,0.79625,0.91413
473,473,2013,Couple with children,Owner,Yes,0.00792,54,17486,0.0058,0.01065
474,474,2013,Couple with children,Owner,No,0.99208,3280,17486,0.95095,1.03235
475,475,2013,Couple with children,Tenant,Yes,0.06079,288,17486,0.05104,0.07002
476,476,2013,Couple with children,Tenant,No,0.93921,2830,17486,0.89693,0.98882
477,477,2013,Multi-generational household,Owner,No,1.0,74,17486,0.77094,1.28609
478,478,2013,Multi-generational household,Tenant,No,1.0,61,17486,0.70774,1.26345
479,479,2013,Other Combinations,Owner,No,1.0,100,17486,0.79628,1.2626
480,480,2013,Other Combinations,Tenant,No,1.0,230,17486,0.88568,1.11083
481,481,2014,Single-person household,Owner,No,1.0,1000,15653,0.96451,1.04245
482,482,2014,Single-person household,Tenant,Yes,0.04633,107,15653,0.03917,0.0534
483,483,2014,Single-person household,Tenant,No,0.95367,2431,15653,0.92593,0.98359
484,484,2014,Couple without children,Owner,No,1.0,2382,15653,0.96758,1.03955
485,485,2014,Couple without children,Tenant,Yes,0.01565,41,15653,0.01164,0.02013
486,486,2014,Couple without children,Tenant,No,0.98435,1911,15653,0.94533,1.03067
487,487,2014,Single parent,Owner,No,1.0,413,15653,0.89547,1.09974
488,488,2014,Single parent,Tenant,Yes,0.12325,214,15653,0.10806,0.13752
489,489,2014,Single parent,Tenant,No,0.87675,1163,15653,0.81375,0.93704
490,490,2014,Couple with children,Owner,Yes,0.00548,42,15653,0.00406,0.00684
491,491,2014,Couple with children,Owner,No,0.99452,2982,15653,0.94873,1.04289
492,492,2014,Couple with children,Tenant,Yes,0.06407,248,15653,0.05485,0.0735
493,493,2014,Couple with children,Tenant,No,0.93593,2366,15653,0.8897,0.99035
494,494,2014,Multi-generational household,Owner,No,1.0,70,15653,0.71842,1.30309
495,495,2014,Multi-generational household,Tenant,No,1.0,42,15653,0.64746,1.40281
496,496,2014,Other Combinations,Owner,No,1.0,73,15653,0.76306,1.29659
497,497,2014,Other Combinations,Tenant,No,1.0,168,15653,0.87475,1.1571
498,498,2015,Single-person household,Owner,No,1.0,956,15281,0.96114,1.04473
499,499,2015,Single-person household,Tenant,Yes,0.04314,98,15281,0.03704,0.05044
500,500,2015,Single-person household,Tenant,No,0.95686,2489,15281,0.92595,0.98893
501,501,2015,Couple without children,Owner,No,1.0,2255,15281,0.96633,1.0378
502,502,2015,Couple without children,Tenant,No,1.0,2009,15281,0.94479,1.0555
503,503,2015,Single parent,Owner,No,1.0,383,15281,0.90179,1.10589
504,504,2015,Single parent,Tenant,Yes,0.1011,164,15281,0.0863,0.11962
505,505,2015,Single parent,Tenant,No,0.8989,1114,15281,0.84181,0.96493
506,506,2015,Couple with children,Owner,No,1.0,2780,15281,0.94844,1.0504
507,507,2015,Couple with children,Tenant,Yes,0.05184,202,15281,0.04109,0.06469
508,508,2015,Couple with children,Tenant,No,0.94816,2476,15281,0.89076,1.00452
509,509,2015,Multi-generational household,Owner,No,1.0,59,15281,0.70369,1.34081
510,510,2015,Multi-generational household,Tenant,No,1.0,66,15281,0.71533,1.34366
511,511,2015,Other Combinations,Owner,No,1.0,68,15281,0.7396,1.30926
512,512,2015,Other Combinations,Tenant,No,1.0,162,15281,0.85187,1.14096
513,513,2016,Single-person household,Owner,No,1.0,926,14071,0.96278,1.03662
514,514,2016,Single-person household,Tenant,Yes,0.04051,102,14071,0.03389,0.04783
515,515,2016,Single-person household,Tenant,No,0.95949,2333,14071,0.92953,0.98727
516,516,2016,Couple without children,Owner,No,1.0,2198,14071,0.95612,1.03659
517,517,2016,Couple without children,Tenant,No,1.0,1843,14071,0.95595,1.04877
518,518,2016,Single parent,Owner,No,1.0,366,14071,0.90097,1.10619
519,519,2016,Single parent,Tenant,Yes,0.09462,128,14071,0.08029,0.1122
520,520,2016,Single parent,Tenant,No,0.90538,1004,14071,0.84372,0.97443
521,521,2016,Couple with children,Owner,No,1.0,2581,14071,0.96029,1.04324
522,522,2016,Couple with children,Tenant,Yes,0.0532,161,14071,0.04088,0.0659
523,523,2016,Couple with children,Tenant,No,0.9468,2149,14071,0.88845,0.99235
524,524,2016,Multi-generational household,Owner,No,1.0,51,14071,0.70622,1.36404
525,525,2016,Multi-generational household,Tenant,No,1.0,46,14071,0.66503,1.44479
526,526,2016,Other Combinations,Owner,No,1.0,52,14071,0.73926,1.32275
527,527,2016,Other Combinations,Tenant,No,1.0,131,14071,0.85864,1.18288
528,528,2017,Single-person household,Owner,No,1.0,1008,17243,0.9674,1.04019
529,529,2017,Single-person household,Tenant,Yes,0.03891,123,17243,0.03314,0.04614
530,530,2017,Single-person household,Tenant,No,0.96109,2972,17243,0.93665,0.99548
531,531,2017,Couple without children,Owner,No,1.0,2519,17243,0.95933,1.03706
532,532,2017,Couple without children,Tenant,No,1.0,2106,17243,0.95519,1.04226
533,533,2017,Single parent,Owner,No,1.0,398,17243,0.90589,1.08909
534,534,2017,Single parent,Tenant,Yes,0.08995,146,17243,0.07723,0.10716
535,535,2017,Single parent,Tenant,No,0.91005,1140,17243,0.85187,0.98393
536,536,2017,Couple with children,Owner,No,1.0,2884,17243,0.94874,1.04371
537,537,2017,Couple with children,Tenant,Yes,0.04307,231,17243,0.03549,0.05021
538,538,2017,Couple with children,Tenant,No,0.95693,3225,17243,0.90158,1.00638
539,539,2017,Multi-generational household,Owner,No,1.0,52,17243,0.72401,1.34572
540,540,2017,Multi-generational household,Tenant,No,1.0,78,17243,0.71891,1.30159
541,541,2017,Other Combinations,Owner,No,1.0,93,17243,0.835,1.20497
542,542,2017,Other Combinations,Tenant,No,1.0,268,17243,0.844,1.19429
543,543,2018,Single-person household,Owner,No,1.0,1002,17683,0.95351,1.04551
544,544,2018,Single-person household,Tenant,Yes,0.03975,184,17683,0.03312,0.04721
545,545,2018,Single-person household,Tenant,No,0.96025,3248,17683,0.93115,0.98947
546,546,2018,Couple without children,Owner,No,1.0,2448,17683,0.96492,1.03852
547,547,2018,Couple without children,Tenant,Yes,0.01363,50,17683,0.00853,0.01955
548,548,2018,Couple without children,Tenant,No,0.98637,2115,17683,0.94322,1.03771
549,549,2018,Single parent,Owner,No,1.0,373,17683,0.88604,1.11697
550,550,2018,Single parent,Tenant,Yes,0.09758,157,17683,0.07887,0.11891
551,551,2018,Single parent,Tenant,No,0.90242,1194,17683,0.83865,0.96464
552,552,2018,Couple with children,Owner,No,1.0,2700,17683,0.95357,1.04085
553,553,2018,Couple with children,Tenant,Yes,0.05498,396,17683,0.04453,0.0645
554,554,2018,Couple with children,Tenant,No,0.94502,3265,17683,0.89826,0.99923
555,555,2018,Multi-generational household,Owner,No,1.0,54,17683,0.71576,1.24935
556,556,2018,Multi-generational household,Tenant,No,1.0,92,17683,0.68333,1.34035
557,557,2018,Other Combinations,Owner,No,1.0,85,17683,0.82808,1.16647
558,558,2018,Other Combinations,Tenant,Yes,0.06816,36,17683,0.03289,0.10404
559,559,2018,Other Combinations,Tenant,No,0.93184,284,17683,0.76791,1.13657
560,560,2019,Single-person household,Owner,No,1.0,1174,18249,0.95872,1.05754
561,561,2019,Single-person household,Tenant,Yes,0.04773,166,18249,0.03951,0.05591
562,562,2019,Single-person household,Tenant,No,0.95227,3226,18249,0.91741,0.98883
563,563,2019,Couple without children,Owner,No,1.0,2964,18249,0.95921,1.04676
564,564,2019,Couple without children,Tenant,Yes,0.01246,37,18249,0.00744,0.01928
565,565,2019,Couple without children,Tenant,No,0.98754,2141,18249,0.93857,1.03175
566,566,2019,Single parent,Owner,No,1.0,385,18249,0.89053,1.13225
567,567,2019,Single parent,Tenant,Yes,0.08285,105,18249,0.06289,0.10695
568,568,2019,Single parent,Tenant,No,0.91715,1117,18249,0.85058,0.99206
569,569,2019,Couple with children,Owner,No,1.0,3117,18249,0.95608,1.05449
570,570,2019,Couple with children,Tenant,Yes,0.05191,247,18249,0.04085,0.06658
571,571,2019,Couple with children,Tenant,No,0.94809,3097,18249,0.89513,1.00776
572,572,2019,Multi-generational household,Owner,No,1.0,54,18249,0.72015,1.31183
573,573,2019,Multi-generational household,Tenant,No,1.0,73,18249,0.5688,1.42367
574,574,2019,Other Combinations,Owner,No,1.0,97,18249,0.82979,1.18425
575,575,2019,Other Combinations,Tenant,No,1.0,249,18249,0.80284,1.24737
576,576,2020,Single-person household,Owner,No,1.0,1094,19025,0.94345,1.04684
577,577,2020,Single-person household,Tenant,Yes,0.04059,161,19025,0.03424,0.04859
578,578,2020,Single-person household,Tenant,No,0.95941,4048,19025,0.92563,0.99249
579,579,2020,Couple without children,Owner,No,1.0,2622,19025,0.95591,1.04491
580,580,2020,Couple without children,Tenant,Yes,0.00675,31,19025,0.00325,0.01125
581,581,2020,Couple without children,Tenant,No,0.99325,2477,19025,0.94605,1.05008
582,582,2020,Single parent,Owner,No,1.0,359,19025,0.87157,1.14006
583,583,2020,Single parent,Tenant,Yes,0.08509,100,19025,0.06298,0.10748
584,584,2020,Single parent,Tenant,No,0.91491,1115,19025,0.84184,0.98943
585,585,2020,Couple with children,Owner,No,1.0,2617,19025,0.95205,1.05779
586,586,2020,Couple with children,Tenant,Yes,0.04447,244,19025,0.03418,0.05722
587,587,2020,Couple with children,Tenant,No,0.95553,3566,19025,0.89308,1.01378
588,588,2020,Multi-generational household,Owner,No,1.0,50,19025,0.74882,1.32096
589,589,2020,Multi-generational household,Tenant,No,1.0,84,19025,0.64456,1.42617
590,590,2020,Other Combinations,Owner,No,1.0,93,19025,0.82404,1.2185
591,591,2020,Other Combinations,Tenant,No,1.0,364,19025,0.81163,1.19529
592,592,2021,Single-person household,Owner,No,1.0,855,12310,0.94577,1.07501
593,593,2021,Single-person household,Tenant,Yes,0.03467,95,12310,0.02778,0.04354
594,594,2021,Single-person household,Tenant,No,0.96533,2568,12310,0.92345,1.00874
595,595,2021,Couple without children,Owner,No,1.0,1907,12310,0.94865,1.05148
596,596,2021,Couple without children,Tenant,No,1.0,1524,12310,0.94003,1.06062
597,597,2021,Single parent,Owner,No,1.0,246,12310,0.84126,1.1816
598,598,2021,Single parent,Tenant,Yes,0.07241,66,12310,0.04783,0.10121
599,599,2021,Single parent,Tenant,No,0.92759,706,12310,0.83567,1.01925
600,600,2021,Couple with children,Owner,No,1.0,1860,12310,0.93859,1.06116
601,601,2021,Couple with children,Tenant,Yes,0.05967,222,12310,0.043,0.08492
602,602,2021,Couple with children,Tenant,No,0.94033,1851,12310,0.86937,1.01007
603,603,2021,Multi-generational household,Owner,No,1.0,41,12310,0.64183,1.37423
604,604,2021,Multi-generational household,Tenant,No,1.0,45,12310,0.46923,1.68908
605,605,2021,Other Combinations,Owner,No,1.0,105,12310,0.79315,1.29185
606,606,2021,Other Combinations,Tenant,No,1.0,219,12310,0.80959,1.26149
