"hlc0182","year","bula_h","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"nein","2018","Berlin","3","239","","",""
"nein","2018","Berlin","4","338","1","1","1"
"nein","2018","Berlin","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Brandenburg","2","195","","",""
"nein","2018","Brandenburg","3","263","","",""
"nein","2018","Brandenburg","4","434","0.996427679337272","0.990821053528013","1.00203430514653"
"nein","2018","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Mecklenburg-Vorpommern","2","142","","",""
"nein","2018","Mecklenburg-Vorpommern","3","186","","",""
"nein","2018","Mecklenburg-Vorpommern","4","223","","",""
"nein","2018","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Sachsen","2","327","1","1","1"
"nein","2018","Sachsen","3","498","1","1","1"
"nein","2018","Sachsen","4","718","1","1","1"
"nein","2018","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Sachsen-Anhalt","2","215","","",""
"nein","2018","Sachsen-Anhalt","3","265","","",""
"nein","2018","Sachsen-Anhalt","4","332","1","1","1"
"nein","2018","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Thueringen","2","239","","",""
"nein","2018","Thueringen","3","252","","",""
"nein","2018","Thueringen","4","416","1","1","1"
"nein","2018","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Schleswig-Holstein","2","","","",""
"ja","2019","Schleswig-Holstein","3","","","",""
"ja","2019","Schleswig-Holstein","4","","","",""
"ja","2019","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Hamburg","2","","","",""
"ja","2019","Hamburg","3","","","",""
"ja","2019","Hamburg","4","","","",""
"ja","2019","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Niedersachsen","2","","","",""
"ja","2019","Niedersachsen","3","","","",""
"ja","2019","Niedersachsen","4","","","",""
"ja","2019","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Bremen","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Bremen","2","","","",""
"ja","2019","Bremen","3","","","",""
"ja","2019","Bremen","4","","","",""
"ja","2019","Bremen","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Nordrhein-Westfalen","2","","","",""
"ja","2019","Nordrhein-Westfalen","3","7","0.0029248623090167","-0.000144681388475462","0.00599440600650886"
"ja","2019","Nordrhein-Westfalen","4","8","0.00256507512305706","0.000311937371221545","0.00481821287489257"
"ja","2019","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Hessen","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Hessen","2","","","",""
"ja","2019","Hessen","3","","","",""
"ja","2019","Hessen","4","4","0.000210719205428192","-0.000939230054382808","0.00136066846523919"
"ja","2019","Hessen","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Rheinland-Pfalz,Saarland","2","","","",""
"ja","2019","Rheinland-Pfalz,Saarland","3","","","",""
"ja","2019","Rheinland-Pfalz,Saarland","4","","","",""
"ja","2019","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Baden-Wuerttemberg","2","","","",""
"ja","2019","Baden-Wuerttemberg","3","11","","",""
"ja","2019","Baden-Wuerttemberg","4","2","","",""
"ja","2019","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Bayern","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Bayern","2","","","",""
"ja","2019","Bayern","3","","","",""
"ja","2019","Bayern","4","","","",""
"ja","2019","Bayern","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Saarland","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Saarland","2","","","",""
"ja","2019","Saarland","3","","","",""
"ja","2019","Saarland","4","","","",""
"ja","2019","Saarland","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Berlin","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Berlin","2","","","",""
"ja","2019","Berlin","3","4","0.0161006694147034","-9.50930148277511e-05","0.0322964318442346"
"ja","2019","Berlin","4","1","","",""
"ja","2019","Berlin","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Brandenburg","2","","","",""
"ja","2019","Brandenburg","3","","","",""
"ja","2019","Brandenburg","4","","","",""
"ja","2019","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Mecklenburg-Vorpommern","2","","","",""
"ja","2019","Mecklenburg-Vorpommern","3","","","",""
"ja","2019","Mecklenburg-Vorpommern","4","2","","",""
"ja","2019","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Sachsen","2","","","",""
"ja","2019","Sachsen","3","","","",""
"ja","2019","Sachsen","4","","","",""
"ja","2019","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Sachsen-Anhalt","2","","","",""
"ja","2019","Sachsen-Anhalt","3","","","",""
"ja","2019","Sachsen-Anhalt","4","","","",""
"ja","2019","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Thueringen","2","2","","",""
"ja","2019","Thueringen","3","","","",""
"ja","2019","Thueringen","4","","","",""
"ja","2019","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Schleswig-Holstein","2","143","","",""
"nein","2019","Schleswig-Holstein","3","265","","",""
"nein","2019","Schleswig-Holstein","4","339","1","1","1"
"nein","2019","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Hamburg","2","81","1","1","1"
"nein","2019","Hamburg","3","88","1","1","1"
"nein","2019","Hamburg","4","186","","",""
"nein","2019","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Niedersachsen","2","462","1","1","1"
"nein","2019","Niedersachsen","3","534","1","1","1"
"nein","2019","Niedersachsen","4","980","1","1","1"
"nein","2019","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Bremen","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Bremen","2","45","1","1","1"
"nein","2019","Bremen","3","41","1","1","1"
"nein","2019","Bremen","4","52","1","1","1"
"nein","2019","Bremen","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Nordrhein-Westfalen","2","1067","","",""
"nein","2019","Nordrhein-Westfalen","3","1182","","",""
"nein","2019","Nordrhein-Westfalen","4","1928","","",""
"nein","2019","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Hessen","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Hessen","2","251","","",""
"nein","2019","Hessen","3","321","1","1","1"
"nein","2019","Hessen","4","608","0.999789280794572","0.998639331534761","1.00093923005438"
"nein","2019","Hessen","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Rheinland-Pfalz,Saarland","2","260","","",""
"nein","2019","Rheinland-Pfalz,Saarland","3","381","1","1","1"
"nein","2019","Rheinland-Pfalz,Saarland","4","548","1","1","1"
"nein","2019","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Baden-Wuerttemberg","2","317","1","1","1"
"nein","2019","Baden-Wuerttemberg","3","610","0.994758475035696","0.989079238668796","1.0004377114026"
"nein","2019","Baden-Wuerttemberg","4","1064","","",""
"nein","2019","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Bayern","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Bayern","2","538","1","1","1"
"nein","2019","Bayern","3","865","1","1","1"
"nein","2019","Bayern","4","1720","","",""
"nein","2019","Bayern","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Saarland","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Saarland","2","","","",""
"nein","2019","Saarland","3","","","",""
"nein","2019","Saarland","4","","","",""
"nein","2019","Saarland","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Berlin","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Berlin","2","183","","",""
"nein","2019","Berlin","3","228","","",""
"nein","2019","Berlin","4","342","0.999314021540841","0.996543208259091","1.00208483482259"
"nein","2019","Berlin","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Brandenburg","2","175","","",""
"nein","2019","Brandenburg","3","239","","",""
"nein","2019","Brandenburg","4","485","1","1","1"
"nein","2019","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Mecklenburg-Vorpommern","2","87","1","1","1"
"nein","2019","Mecklenburg-Vorpommern","3","161","","",""
"nein","2019","Mecklenburg-Vorpommern","4","246","","",""
"nein","2019","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Sachsen","2","292","","",""
"nein","2019","Sachsen","3","383","1","1","1"
"nein","2019","Sachsen","4","802","1","1","1"
"nein","2019","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Sachsen-Anhalt","2","201","","",""
"nein","2019","Sachsen-Anhalt","3","218","","",""
"nein","2019","Sachsen-Anhalt","4","344","1","1","1"
"nein","2019","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Thueringen","2","160","","",""
"nein","2019","Thueringen","3","258","","",""
"nein","2019","Thueringen","4","393","1","1","1"
"nein","2019","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Schleswig-Holstein","2","","","",""
"ja","2020","Schleswig-Holstein","3","","","",""
"ja","2020","Schleswig-Holstein","4","2","","",""
"ja","2020","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Hamburg","2","","","",""
"ja","2020","Hamburg","3","","","",""
"ja","2020","Hamburg","4","1","","",""
"ja","2020","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Niedersachsen","2","","","",""
"ja","2020","Niedersachsen","3","","","",""
"ja","2020","Niedersachsen","4","1","","",""
"ja","2020","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Bremen","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Bremen","2","","","",""
"ja","2020","Bremen","3","","","",""
"ja","2020","Bremen","4","","","",""
"ja","2020","Bremen","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Nordrhein-Westfalen","2","1","","",""
"ja","2020","Nordrhein-Westfalen","3","","","",""
"ja","2020","Nordrhein-Westfalen","4","6","0.00100582857073397","-0.000334382941954763","0.0023460400834227"
"ja","2020","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Hessen","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Hessen","2","","","",""
"ja","2020","Hessen","3","3","","",""
"ja","2020","Hessen","4","4","0.000234218652620375","-0.000898570170445985","0.00136700747568674"
"ja","2020","Hessen","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Rheinland-Pfalz,Saarland","2","2","","",""
"ja","2020","Rheinland-Pfalz,Saarland","3","1","","",""
"ja","2020","Rheinland-Pfalz,Saarland","4","2","","",""
"ja","2020","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Baden-Wuerttemberg","2","","","",""
"ja","2020","Baden-Wuerttemberg","3","1","","",""
"ja","2020","Baden-Wuerttemberg","4","","","",""
"ja","2020","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Bayern","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Bayern","2","","","",""
"ja","2020","Bayern","3","1","","",""
"ja","2020","Bayern","4","5","0.000303729943774269","-0.00052581721556847","0.00113327710311701"
"ja","2020","Bayern","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Saarland","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Saarland","2","","","",""
"ja","2020","Saarland","3","","","",""
"ja","2020","Saarland","4","","","",""
"ja","2020","Saarland","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Berlin","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Berlin","2","1","","",""
"ja","2020","Berlin","3","","","",""
"ja","2020","Berlin","4","7","0.015147281292611","0.00273562871645522","0.0275589338687668"
"ja","2020","Berlin","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Brandenburg","2","","","",""
"ja","2020","Brandenburg","3","","","",""
"ja","2020","Brandenburg","4","5","0.0155464359825623","0.00417918544938777","0.0269136865157368"
"ja","2020","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Mecklenburg-Vorpommern","2","","","",""
"ja","2020","Mecklenburg-Vorpommern","3","","","",""
"ja","2020","Mecklenburg-Vorpommern","4","3","","",""
"ja","2020","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Sachsen","2","","","",""
"ja","2020","Sachsen","3","","","",""
"ja","2020","Sachsen","4","","","",""
"ja","2020","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Sachsen-Anhalt","2","","","",""
"ja","2020","Sachsen-Anhalt","3","","","",""
"ja","2020","Sachsen-Anhalt","4","","","",""
"ja","2020","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Thueringen","2","","","",""
"ja","2020","Thueringen","3","2","","",""
"ja","2020","Thueringen","4","9","0.00363514126561842","-0.00223336071788904","0.00950364324912588"
"ja","2020","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Schleswig-Holstein","2","167","","",""
"nein","2020","Schleswig-Holstein","3","184","","",""
"nein","2020","Schleswig-Holstein","4","347","0.997282343399396","0.991820468709098","1.00274421808969"
"nein","2020","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Hamburg","2","84","1","1","1"
"nein","2020","Hamburg","3","76","1","1","1"
"nein","2020","Hamburg","4","184","","",""
"nein","2020","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Niedersachsen","2","371","1","1","1"
"nein","2020","Niedersachsen","3","543","1","1","1"
"nein","2020","Niedersachsen","4","935","0.998144032390474","0.995386681919733","1.00090138286121"
"nein","2020","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Bremen","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Bremen","2","42","1","1","1"
"nein","2020","Bremen","3","45","1","1","1"
"nein","2020","Bremen","4","60","1","1","1"
"nein","2020","Bremen","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Nordrhein-Westfalen","2","1054","","",""
"nein","2020","Nordrhein-Westfalen","3","1021","","",""
"nein","2020","Nordrhein-Westfalen","4","2143","","",""
"nein","2020","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Hessen","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Hessen","2","203","","",""
"nein","2020","Hessen","3","306","0.987865824310749","0.975658430048312","1.00007321857319"
"nein","2020","Hessen","4","697","0.99976578134738","0.998632992524313","1.00089857017045"
"nein","2020","Hessen","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Rheinland-Pfalz,Saarland","2","248","","",""
"nein","2020","Rheinland-Pfalz,Saarland","3","297","","",""
"nein","2020","Rheinland-Pfalz,Saarland","4","591","0.998337282019574","0.995058076126166","1.00161648791298"
"nein","2020","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Baden-Wuerttemberg","2","373","1","1","1"
"nein","2020","Baden-Wuerttemberg","3","581","0.998797395531117","0.995981693423107","1.00161309763913"
"nein","2020","Baden-Wuerttemberg","4","1083","","",""
"nein","2020","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Bayern","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Bayern","2","602","1","1","1"
"nein","2020","Bayern","3","1023","","",""
"nein","2020","Bayern","4","1690","","",""
"nein","2020","Bayern","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Saarland","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Saarland","2","","","",""
"nein","2020","Saarland","3","","","",""
"nein","2020","Saarland","4","","","",""
"nein","2020","Saarland","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Berlin","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Berlin","2","193","","",""
"nein","2020","Berlin","3","238","","",""
"nein","2020","Berlin","4","365","0.984852718707389","0.972441066131233","0.997264371283545"
"nein","2020","Berlin","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Brandenburg","2","175","","",""
"nein","2020","Brandenburg","3","207","","",""
"nein","2020","Brandenburg","4","450","0.984453564017438","0.973086313484263","0.995820814550612"
"nein","2020","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Mecklenburg-Vorpommern","2","85","1","1","1"
"nein","2020","Mecklenburg-Vorpommern","3","130","","",""
"nein","2020","Mecklenburg-Vorpommern","4","193","","",""
"nein","2020","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Sachsen","2","206","","",""
"nein","2020","Sachsen","3","370","1","1","1"
"nein","2020","Sachsen","4","716","1","1","1"
"nein","2020","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Sachsen-Anhalt","2","213","","",""
"nein","2020","Sachsen-Anhalt","3","201","","",""
"nein","2020","Sachsen-Anhalt","4","303","1","1","1"
"nein","2020","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Thueringen","2","148","","",""
"nein","2020","Thueringen","3","226","","",""
"nein","2020","Thueringen","4","395","0.996364858734382","0.990496356750874","1.00223336071789"
"nein","2020","Thueringen","5 Einkommensstärkstes Quintil","","","",""
