"ple0018","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Ja","2014","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Ja","2014","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Ja","2014","Bayern","Staedtischer Raum","","","",""
"Ja","2014","Bayern","Laendlicher Raum","","","",""
"Ja","2014","Saarland","Staedtischer Raum","","","",""
"Ja","2014","Saarland","Laendlicher Raum","","","",""
"Ja","2014","Berlin","Staedtischer Raum","","","",""
"Ja","2014","Berlin","Laendlicher Raum","","","",""
"Ja","2014","Brandenburg","Staedtischer Raum","","","",""
"Ja","2014","Brandenburg","Laendlicher Raum","","","",""
"Ja","2014","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Ja","2014","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Ja","2014","Sachsen","Staedtischer Raum","","","",""
"Ja","2014","Sachsen","Laendlicher Raum","","","",""
"Ja","2014","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Ja","2014","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Ja","2014","Thueringen","Staedtischer Raum","","","",""
"Ja","2014","Thueringen","Laendlicher Raum","","","",""
"Nein","2014","Schleswig-Holstein","Staedtischer Raum","","","",""
"Nein","2014","Schleswig-Holstein","Laendlicher Raum","","","",""
"Nein","2014","Hamburg","Staedtischer Raum","","","",""
"Nein","2014","Hamburg","Laendlicher Raum","","","",""
"Nein","2014","Niedersachsen","Staedtischer Raum","","","",""
"Nein","2014","Niedersachsen","Laendlicher Raum","","","",""
"Nein","2014","Bremen","Staedtischer Raum","","","",""
"Nein","2014","Bremen","Laendlicher Raum","","","",""
"Nein","2014","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Nein","2014","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Nein","2014","Hessen","Staedtischer Raum","","","",""
"Nein","2014","Hessen","Laendlicher Raum","","","",""
"Nein","2014","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Nein","2014","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Nein","2014","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Nein","2014","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Nein","2014","Bayern","Staedtischer Raum","","","",""
"Nein","2014","Bayern","Laendlicher Raum","","","",""
"Nein","2014","Saarland","Staedtischer Raum","","","",""
"Nein","2014","Saarland","Laendlicher Raum","","","",""
"Nein","2014","Berlin","Staedtischer Raum","","","",""
"Nein","2014","Berlin","Laendlicher Raum","","","",""
"Nein","2014","Brandenburg","Staedtischer Raum","","","",""
"Nein","2014","Brandenburg","Laendlicher Raum","","","",""
"Nein","2014","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Nein","2014","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Nein","2014","Sachsen","Staedtischer Raum","","","",""
"Nein","2014","Sachsen","Laendlicher Raum","","","",""
"Nein","2014","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Nein","2014","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Nein","2014","Thueringen","Staedtischer Raum","","","",""
"Nein","2014","Thueringen","Laendlicher Raum","","","",""
"Ja","2015","Schleswig-Holstein","Staedtischer Raum","55","0.246833704506253","0.192397574977396","0.30126983403511"
"Ja","2015","Schleswig-Holstein","Laendlicher Raum","160","0.248245059459864","0.21459198948909","0.281898129430638"
"Ja","2015","Hamburg","Staedtischer Raum","81","0.23854955559599","0.198077671783304","0.279021439408676"
"Ja","2015","Hamburg","Laendlicher Raum","","","",""
"Ja","2015","Niedersachsen","Staedtischer Raum","227","0.280868912638649","0.252702305801038","0.309035519476259"
"Ja","2015","Niedersachsen","Laendlicher Raum","340","0.299712843605108","0.276075118202067","0.32335056900815"
"Ja","2015","Bremen","Staedtischer Raum","33","0.215395666288897","0.153958991836521","0.276832340741273"
"Ja","2015","Bremen","Laendlicher Raum","","","",""
"Ja","2015","Nordrhein-Westfalen","Staedtischer Raum","1080","0.264395590876376","0.252241906757601","0.276549274995151"
"Ja","2015","Nordrhein-Westfalen","Laendlicher Raum","31","0.37369591134936","0.282029970843636","0.465361851855083"
"Ja","2015","Hessen","Staedtischer Raum","326","0.264129434232313","0.240843683863473","0.287415184601153"
"Ja","2015","Hessen","Laendlicher Raum","77","0.294958132806546","0.245606808574014","0.344309457039078"
"Ja","2015","Rheinland-Pfalz,Saarland","Staedtischer Raum","255","0.266177500844104","0.240107278359148","0.292247723329059"
"Ja","2015","Rheinland-Pfalz,Saarland","Laendlicher Raum","94","0.273385513058722","0.229264565362035","0.317506460755409"
"Ja","2015","Baden-Wuerttemberg","Staedtischer Raum","524","0.250999422400098","0.23450355833607","0.267495286464126"
"Ja","2015","Baden-Wuerttemberg","Laendlicher Raum","58","0.193907661494503","0.151316059519191","0.236499263469815"
"Ja","2015","Bayern","Staedtischer Raum","332","0.221910713994746","0.202612372628942","0.24120905536055"
"Ja","2015","Bayern","Laendlicher Raum","500","0.25781505626719","0.239724437436721","0.275905675097659"
"Ja","2015","Saarland","Staedtischer Raum","","","",""
"Ja","2015","Saarland","Laendlicher Raum","","","",""
"Ja","2015","Berlin","Staedtischer Raum","227","0.295524500219928","0.265911639462068","0.325137360977789"
"Ja","2015","Berlin","Laendlicher Raum","","","",""
"Ja","2015","Brandenburg","Staedtischer Raum","18","","",""
"Ja","2015","Brandenburg","Laendlicher Raum","300","0.340174911886009","0.309359305407138","0.37099051836488"
"Ja","2015","Mecklenburg-Vorpommern","Staedtischer Raum","17","","",""
"Ja","2015","Mecklenburg-Vorpommern","Laendlicher Raum","160","0.382463376493098","0.339432881905792","0.425493871080405"
"Ja","2015","Sachsen","Staedtischer Raum","246","0.315881832294979","0.283749078026035","0.348014586563923"
"Ja","2015","Sachsen","Laendlicher Raum","227","0.354891914551654","0.319622140359255","0.390161688744053"
"Ja","2015","Sachsen-Anhalt","Staedtischer Raum","70","0.356017952471994","0.290789699377287","0.4212462055667"
"Ja","2015","Sachsen-Anhalt","Laendlicher Raum","227","0.390720282434872","0.353994201859211","0.427446363010532"
"Ja","2015","Thueringen","Staedtischer Raum","76","0.218761440694516","0.171098987445677","0.266423893943355"
"Ja","2015","Thueringen","Laendlicher Raum","202","0.353150180702593","0.315858250870846","0.390442110534341"
"Nein","2015","Schleswig-Holstein","Staedtischer Raum","186","0.753166295493747","0.69873016596489","0.807602425022604"
"Nein","2015","Schleswig-Holstein","Laendlicher Raum","473","0.751754940540136","0.718101870569362","0.78540801051091"
"Nein","2015","Hamburg","Staedtischer Raum","345","0.76145044440401","0.720978560591324","0.801922328216696"
"Nein","2015","Hamburg","Laendlicher Raum","","","",""
"Nein","2015","Niedersachsen","Staedtischer Raum","751","0.719131087361351","0.690964480523741","0.747297694198962"
"Nein","2015","Niedersachsen","Laendlicher Raum","1103","0.700287156394892","0.676649430991851","0.723924881797933"
"Nein","2015","Bremen","Staedtischer Raum","139","0.784604333711103","0.723167659258727","0.846041008163479"
"Nein","2015","Bremen","Laendlicher Raum","","","",""
"Nein","2015","Nordrhein-Westfalen","Staedtischer Raum","3978","0.735604409123624","0.723450725004849","0.747758093242399"
"Nein","2015","Nordrhein-Westfalen","Laendlicher Raum","76","0.626304088650641","0.534638148144917","0.717970029156364"
"Nein","2015","Hessen","Staedtischer Raum","1051","0.735870565767687","0.712584815398847","0.759156316136527"
"Nein","2015","Hessen","Laendlicher Raum","251","0.705041867193454","0.655690542960922","0.754393191425986"
"Nein","2015","Rheinland-Pfalz,Saarland","Staedtischer Raum","849","0.733822499155896","0.707752276670941","0.759892721640852"
"Nein","2015","Rheinland-Pfalz,Saarland","Laendlicher Raum","298","0.726614486941278","0.682493539244591","0.770735434637965"
"Nein","2015","Baden-Wuerttemberg","Staedtischer Raum","2130","0.749000577599902","0.732504713535874","0.76549644166393"
"Nein","2015","Baden-Wuerttemberg","Laendlicher Raum","273","0.806092338505497","0.763500736530185","0.848683940480809"
"Nein","2015","Bayern","Staedtischer Raum","1449","0.778089286005254","0.75879094463945","0.797387627371058"
"Nein","2015","Bayern","Laendlicher Raum","1746","0.74218494373281","0.724094324902341","0.760275562563279"
"Nein","2015","Saarland","Staedtischer Raum","","","",""
"Nein","2015","Saarland","Laendlicher Raum","","","",""
"Nein","2015","Berlin","Staedtischer Raum","685","0.704475499780072","0.674862639022211","0.734088360537932"
"Nein","2015","Berlin","Laendlicher Raum","","","",""
"Nein","2015","Brandenburg","Staedtischer Raum","58","0.757819031921958","0.661504004125303","0.854134059718613"
"Nein","2015","Brandenburg","Laendlicher Raum","608","0.659825088113991","0.62900948163512","0.690640694592862"
"Nein","2015","Mecklenburg-Vorpommern","Staedtischer Raum","50","0.756181912209099","0.653366838182924","0.858996986235274"
"Nein","2015","Mecklenburg-Vorpommern","Laendlicher Raum","330","0.617536623506901","0.574506128919595","0.660567118094208"
"Nein","2015","Sachsen","Staedtischer Raum","558","0.684118167705021","0.651985413436077","0.716250921973965"
"Nein","2015","Sachsen","Laendlicher Raum","480","0.645108085448346","0.609838311255947","0.680377859640745"
"Nein","2015","Sachsen-Anhalt","Staedtischer Raum","137","0.643982047528006","0.5787537944333","0.709210300622713"
"Nein","2015","Sachsen-Anhalt","Laendlicher Raum","451","0.609279717565128","0.572553636989468","0.646005798140789"
"Nein","2015","Thueringen","Staedtischer Raum","213","0.781238559305484","0.733576106056645","0.828901012554323"
"Nein","2015","Thueringen","Laendlicher Raum","429","0.646849819297407","0.609557889465659","0.684141749129155"
"Ja","2016","Schleswig-Holstein","Staedtischer Raum","","","",""
"Ja","2016","Schleswig-Holstein","Laendlicher Raum","","","",""
"Ja","2016","Hamburg","Staedtischer Raum","","","",""
"Ja","2016","Hamburg","Laendlicher Raum","","","",""
"Ja","2016","Niedersachsen","Staedtischer Raum","","","",""
"Ja","2016","Niedersachsen","Laendlicher Raum","","","",""
"Ja","2016","Bremen","Staedtischer Raum","","","",""
"Ja","2016","Bremen","Laendlicher Raum","","","",""
"Ja","2016","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Ja","2016","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Ja","2016","Hessen","Staedtischer Raum","","","",""
"Ja","2016","Hessen","Laendlicher Raum","","","",""
"Ja","2016","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Ja","2016","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Ja","2016","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Ja","2016","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Ja","2016","Bayern","Staedtischer Raum","","","",""
"Ja","2016","Bayern","Laendlicher Raum","","","",""
"Ja","2016","Saarland","Staedtischer Raum","","","",""
"Ja","2016","Saarland","Laendlicher Raum","","","",""
"Ja","2016","Berlin","Staedtischer Raum","","","",""
"Ja","2016","Berlin","Laendlicher Raum","","","",""
"Ja","2016","Brandenburg","Staedtischer Raum","","","",""
"Ja","2016","Brandenburg","Laendlicher Raum","","","",""
"Ja","2016","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Ja","2016","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Ja","2016","Sachsen","Staedtischer Raum","","","",""
"Ja","2016","Sachsen","Laendlicher Raum","","","",""
"Ja","2016","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Ja","2016","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Ja","2016","Thueringen","Staedtischer Raum","","","",""
"Ja","2016","Thueringen","Laendlicher Raum","","","",""
"Nein","2016","Schleswig-Holstein","Staedtischer Raum","","","",""
"Nein","2016","Schleswig-Holstein","Laendlicher Raum","","","",""
"Nein","2016","Hamburg","Staedtischer Raum","","","",""
"Nein","2016","Hamburg","Laendlicher Raum","","","",""
"Nein","2016","Niedersachsen","Staedtischer Raum","","","",""
"Nein","2016","Niedersachsen","Laendlicher Raum","","","",""
"Nein","2016","Bremen","Staedtischer Raum","","","",""
"Nein","2016","Bremen","Laendlicher Raum","","","",""
"Nein","2016","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Nein","2016","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Nein","2016","Hessen","Staedtischer Raum","","","",""
"Nein","2016","Hessen","Laendlicher Raum","","","",""
"Nein","2016","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Nein","2016","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Nein","2016","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Nein","2016","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Nein","2016","Bayern","Staedtischer Raum","","","",""
"Nein","2016","Bayern","Laendlicher Raum","","","",""
"Nein","2016","Saarland","Staedtischer Raum","","","",""
"Nein","2016","Saarland","Laendlicher Raum","","","",""
"Nein","2016","Berlin","Staedtischer Raum","","","",""
"Nein","2016","Berlin","Laendlicher Raum","","","",""
"Nein","2016","Brandenburg","Staedtischer Raum","","","",""
"Nein","2016","Brandenburg","Laendlicher Raum","","","",""
"Nein","2016","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Nein","2016","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Nein","2016","Sachsen","Staedtischer Raum","","","",""
"Nein","2016","Sachsen","Laendlicher Raum","","","",""
"Nein","2016","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Nein","2016","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Nein","2016","Thueringen","Staedtischer Raum","","","",""
"Nein","2016","Thueringen","Laendlicher Raum","","","",""
"Ja","2017","Schleswig-Holstein","Staedtischer Raum","62","0.24397198250349","0.194711848600021","0.293232116406958"
"Ja","2017","Schleswig-Holstein","Laendlicher Raum","147","0.268340138054069","0.234510074119994","0.302170201988143"
"Ja","2017","Hamburg","Staedtischer Raum","95","0.21547402157734","0.178144170622663","0.252803872532017"
"Ja","2017","Hamburg","Laendlicher Raum","","","",""
"Ja","2017","Niedersachsen","Staedtischer Raum","232","0.260860059940837","0.235016671935457","0.286703447946217"
"Ja","2017","Niedersachsen","Laendlicher Raum","380","0.298294863020934","0.275792762672017","0.320796963369852"
"Ja","2017","Bremen","Staedtischer Raum","47","0.241590675557957","0.185028166425146","0.298153184690768"
"Ja","2017","Bremen","Laendlicher Raum","","","",""
"Ja","2017","Nordrhein-Westfalen","Staedtischer Raum","1228","0.263502960477383","0.251761881706614","0.275244039248152"
"Ja","2017","Nordrhein-Westfalen","Laendlicher Raum","28","","",""
"Ja","2017","Hessen","Staedtischer Raum","331","0.249143934592281","0.226765709055689","0.271522160128872"
"Ja","2017","Hessen","Laendlicher Raum","104","0.341164053227518","0.291776588095041","0.390551518359995"
"Ja","2017","Rheinland-Pfalz,Saarland","Staedtischer Raum","266","0.291491986895354","0.264829436631581","0.318154537159127"
"Ja","2017","Rheinland-Pfalz,Saarland","Laendlicher Raum","90","0.318138976015802","0.272945641929118","0.363332310102487"
"Ja","2017","Baden-Wuerttemberg","Staedtischer Raum","549","0.24865508633752","0.232290725657465","0.265019447017574"
"Ja","2017","Baden-Wuerttemberg","Laendlicher Raum","65","0.234123179891532","0.188980076599156","0.279266283183908"
"Ja","2017","Bayern","Staedtischer Raum","368","0.227570207369816","0.208648319805509","0.246492094934123"
"Ja","2017","Bayern","Laendlicher Raum","556","0.281198641639981","0.262924050626298","0.299473232653663"
"Ja","2017","Saarland","Staedtischer Raum","","","",""
"Ja","2017","Saarland","Laendlicher Raum","","","",""
"Ja","2017","Berlin","Staedtischer Raum","251","0.240826280428816","0.214177798915191","0.26747476194244"
"Ja","2017","Berlin","Laendlicher Raum","","","",""
"Ja","2017","Brandenburg","Staedtischer Raum","30","0.400318072099036","0.298525481669764","0.502110662528308"
"Ja","2017","Brandenburg","Laendlicher Raum","323","0.362356198717762","0.331692890213694","0.39301950722183"
"Ja","2017","Mecklenburg-Vorpommern","Staedtischer Raum","18","","",""
"Ja","2017","Mecklenburg-Vorpommern","Laendlicher Raum","162","0.374870188925371","0.33218175976005","0.417558618090691"
"Ja","2017","Sachsen","Staedtischer Raum","264","0.289834071118487","0.259875936242737","0.319792205994238"
"Ja","2017","Sachsen","Laendlicher Raum","238","0.338309908713382","0.304934690380626","0.371685127046139"
"Ja","2017","Sachsen-Anhalt","Staedtischer Raum","55","0.331520279561125","0.262748382129745","0.400292176992504"
"Ja","2017","Sachsen-Anhalt","Laendlicher Raum","251","0.379808682422965","0.344910808494999","0.414706556350932"
"Ja","2017","Thueringen","Staedtischer Raum","80","0.211033812910489","0.164070977436834","0.257996648384145"
"Ja","2017","Thueringen","Laendlicher Raum","192","0.298875859321768","0.264670295678997","0.33308142296454"
"Nein","2017","Schleswig-Holstein","Staedtischer Raum","230","0.75602801749651","0.706767883593042","0.805288151399979"
"Nein","2017","Schleswig-Holstein","Laendlicher Raum","512","0.731659861945931","0.697829798011857","0.765489925880006"
"Nein","2017","Hamburg","Staedtischer Raum","371","0.78452597842266","0.747196127467983","0.821855829377337"
"Nein","2017","Hamburg","Laendlicher Raum","","","",""
"Nein","2017","Niedersachsen","Staedtischer Raum","877","0.739139940059163","0.713296552053783","0.764983328064543"
"Nein","2017","Niedersachsen","Laendlicher Raum","1208","0.701705136979066","0.679203036630148","0.724207237327983"
"Nein","2017","Bremen","Staedtischer Raum","173","0.758409324442043","0.701846815309232","0.814971833574854"
"Nein","2017","Bremen","Laendlicher Raum","","","",""
"Nein","2017","Nordrhein-Westfalen","Staedtischer Raum","4180","0.736497039522617","0.724755960751848","0.748238118293386"
"Nein","2017","Nordrhein-Westfalen","Laendlicher Raum","88","0.664771672662013","0.578865236246961","0.750678109077065"
"Nein","2017","Hessen","Staedtischer Raum","1104","0.750856065407719","0.728477839871128","0.773234290944311"
"Nein","2017","Hessen","Laendlicher Raum","250","0.658835946772482","0.609448481640006","0.708223411904959"
"Nein","2017","Rheinland-Pfalz,Saarland","Staedtischer Raum","850","0.708508013104646","0.681845462840873","0.735170563368419"
"Nein","2017","Rheinland-Pfalz,Saarland","Laendlicher Raum","318","0.681861023984198","0.636667689897513","0.727054358070882"
"Nein","2017","Baden-Wuerttemberg","Staedtischer Raum","2131","0.75134491366248","0.734980552982426","0.767709274342535"
"Nein","2017","Baden-Wuerttemberg","Laendlicher Raum","273","0.765876820108468","0.720733716816092","0.811019923400844"
"Nein","2017","Bayern","Staedtischer Raum","1518","0.772429792630184","0.753507905065877","0.791351680194491"
"Nein","2017","Bayern","Laendlicher Raum","1769","0.718801358360019","0.700526767346337","0.737075949373702"
"Nein","2017","Saarland","Staedtischer Raum","","","",""
"Nein","2017","Saarland","Laendlicher Raum","","","",""
"Nein","2017","Berlin","Staedtischer Raum","738","0.759173719571184","0.73252523805756","0.785822201084809"
"Nein","2017","Berlin","Laendlicher Raum","","","",""
"Nein","2017","Brandenburg","Staedtischer Raum","59","0.599681927900964","0.497889337471693","0.701474518330236"
"Nein","2017","Brandenburg","Laendlicher Raum","621","0.637643801282238","0.60698049277817","0.668307109786306"
"Nein","2017","Mecklenburg-Vorpommern","Staedtischer Raum","61","0.81931306011421","0.734468722079767","0.904157398148654"
"Nein","2017","Mecklenburg-Vorpommern","Laendlicher Raum","332","0.625129811074629","0.582441381909309","0.66781824023995"
"Nein","2017","Sachsen","Staedtischer Raum","617","0.710165928881513","0.680207794005762","0.740124063757263"
"Nein","2017","Sachsen","Laendlicher Raum","534","0.661690091286618","0.628314872953861","0.695065309619374"
"Nein","2017","Sachsen-Anhalt","Staedtischer Raum","125","0.668479720438875","0.599707823007496","0.737251617870255"
"Nein","2017","Sachsen-Anhalt","Laendlicher Raum","492","0.620191317577035","0.585293443649068","0.655089191505001"
"Nein","2017","Thueringen","Staedtischer Raum","210","0.788966187089511","0.742003351615856","0.835929022563166"
"Nein","2017","Thueringen","Laendlicher Raum","496","0.701124140678232","0.66691857703546","0.735329704321003"
"Ja","2018","Schleswig-Holstein","Staedtischer Raum","","","",""
"Ja","2018","Schleswig-Holstein","Laendlicher Raum","","","",""
"Ja","2018","Hamburg","Staedtischer Raum","","","",""
"Ja","2018","Hamburg","Laendlicher Raum","","","",""
"Ja","2018","Niedersachsen","Staedtischer Raum","","","",""
"Ja","2018","Niedersachsen","Laendlicher Raum","","","",""
"Ja","2018","Bremen","Staedtischer Raum","","","",""
"Ja","2018","Bremen","Laendlicher Raum","","","",""
"Ja","2018","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Ja","2018","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Ja","2018","Hessen","Staedtischer Raum","","","",""
"Ja","2018","Hessen","Laendlicher Raum","","","",""
"Ja","2018","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Ja","2018","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Ja","2018","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Ja","2018","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Ja","2018","Bayern","Staedtischer Raum","","","",""
"Ja","2018","Bayern","Laendlicher Raum","","","",""
"Ja","2018","Saarland","Staedtischer Raum","","","",""
"Ja","2018","Saarland","Laendlicher Raum","","","",""
"Ja","2018","Berlin","Staedtischer Raum","","","",""
"Ja","2018","Berlin","Laendlicher Raum","","","",""
"Ja","2018","Brandenburg","Staedtischer Raum","","","",""
"Ja","2018","Brandenburg","Laendlicher Raum","","","",""
"Ja","2018","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Ja","2018","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Ja","2018","Sachsen","Staedtischer Raum","","","",""
"Ja","2018","Sachsen","Laendlicher Raum","","","",""
"Ja","2018","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Ja","2018","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Ja","2018","Thueringen","Staedtischer Raum","","","",""
"Ja","2018","Thueringen","Laendlicher Raum","","","",""
"Nein","2018","Schleswig-Holstein","Staedtischer Raum","","","",""
"Nein","2018","Schleswig-Holstein","Laendlicher Raum","","","",""
"Nein","2018","Hamburg","Staedtischer Raum","","","",""
"Nein","2018","Hamburg","Laendlicher Raum","","","",""
"Nein","2018","Niedersachsen","Staedtischer Raum","","","",""
"Nein","2018","Niedersachsen","Laendlicher Raum","","","",""
"Nein","2018","Bremen","Staedtischer Raum","","","",""
"Nein","2018","Bremen","Laendlicher Raum","","","",""
"Nein","2018","Nordrhein-Westfalen","Staedtischer Raum","","","",""
"Nein","2018","Nordrhein-Westfalen","Laendlicher Raum","","","",""
"Nein","2018","Hessen","Staedtischer Raum","","","",""
"Nein","2018","Hessen","Laendlicher Raum","","","",""
"Nein","2018","Rheinland-Pfalz,Saarland","Staedtischer Raum","","","",""
"Nein","2018","Rheinland-Pfalz,Saarland","Laendlicher Raum","","","",""
"Nein","2018","Baden-Wuerttemberg","Staedtischer Raum","","","",""
"Nein","2018","Baden-Wuerttemberg","Laendlicher Raum","","","",""
"Nein","2018","Bayern","Staedtischer Raum","","","",""
"Nein","2018","Bayern","Laendlicher Raum","","","",""
"Nein","2018","Saarland","Staedtischer Raum","","","",""
"Nein","2018","Saarland","Laendlicher Raum","","","",""
"Nein","2018","Berlin","Staedtischer Raum","","","",""
"Nein","2018","Berlin","Laendlicher Raum","","","",""
"Nein","2018","Brandenburg","Staedtischer Raum","","","",""
"Nein","2018","Brandenburg","Laendlicher Raum","","","",""
"Nein","2018","Mecklenburg-Vorpommern","Staedtischer Raum","","","",""
"Nein","2018","Mecklenburg-Vorpommern","Laendlicher Raum","","","",""
"Nein","2018","Sachsen","Staedtischer Raum","","","",""
"Nein","2018","Sachsen","Laendlicher Raum","","","",""
"Nein","2018","Sachsen-Anhalt","Staedtischer Raum","","","",""
"Nein","2018","Sachsen-Anhalt","Laendlicher Raum","","","",""
"Nein","2018","Thueringen","Staedtischer Raum","","","",""
"Nein","2018","Thueringen","Laendlicher Raum","","","",""
"Ja","2019","Schleswig-Holstein","Staedtischer Raum","83","0.263710949530995","0.216804075226846","0.310617823835143"
"Ja","2019","Schleswig-Holstein","Laendlicher Raum","143","0.293362749441525","0.257022309351626","0.329703189531423"
"Ja","2019","Hamburg","Staedtischer Raum","96","0.209293947962979","0.174056943852344","0.244530952073613"
"Ja","2019","Hamburg","Laendlicher Raum","","","",""
"Ja","2019","Niedersachsen","Staedtischer Raum","248","0.294669431720756","0.266800813921961","0.322538049519552"
"Ja","2019","Niedersachsen","Laendlicher Raum","363","0.283426591554743","0.260158179740773","0.306695003368713"
"Ja","2019","Bremen","Staedtischer Raum","50","0.234284700368067","0.177800518579928","0.290768882156206"
"Ja","2019","Bremen","Laendlicher Raum","","","",""
"Ja","2019","Nordrhein-Westfalen","Staedtischer Raum","1294","0.26465324665523","0.252670979319611","0.27663551399085"
"Ja","2019","Nordrhein-Westfalen","Laendlicher Raum","28","","",""
"Ja","2019","Hessen","Staedtischer Raum","336","0.274546139232976","0.250534312648587","0.298557965817366"
"Ja","2019","Hessen","Laendlicher Raum","94","0.304000127133061","0.254669535922076","0.353330718344045"
"Ja","2019","Rheinland-Pfalz,Saarland","Staedtischer Raum","284","0.310424428537879","0.282869280926541","0.337979576149217"
"Ja","2019","Rheinland-Pfalz,Saarland","Laendlicher Raum","100","0.339779653524736","0.291322466931489","0.388236840117984"
"Ja","2019","Baden-Wuerttemberg","Staedtischer Raum","598","0.260122467769064","0.242856492956636","0.277388442581492"
"Ja","2019","Baden-Wuerttemberg","Laendlicher Raum","70","0.284550488132453","0.231415893725713","0.337685082539193"
"Ja","2019","Bayern","Staedtischer Raum","342","0.212431657721354","0.193140616608201","0.231722698834507"
"Ja","2019","Bayern","Laendlicher Raum","541","0.270709496006834","0.251971495776479","0.289447496237188"
"Ja","2019","Saarland","Staedtischer Raum","","","",""
"Ja","2019","Saarland","Laendlicher Raum","","","",""
"Ja","2019","Berlin","Staedtischer Raum","246","0.275198173174541","0.246887411237126","0.303508935111956"
"Ja","2019","Berlin","Laendlicher Raum","","","",""
"Ja","2019","Brandenburg","Staedtischer Raum","32","0.343675642460545","0.248172002119414","0.439179282801676"
"Ja","2019","Brandenburg","Laendlicher Raum","329","0.333540269205183","0.304391101807935","0.36268943660243"
"Ja","2019","Mecklenburg-Vorpommern","Staedtischer Raum","24","","",""
"Ja","2019","Mecklenburg-Vorpommern","Laendlicher Raum","172","0.411338841733017","0.368506022330938","0.454171661135095"
"Ja","2019","Sachsen","Staedtischer Raum","276","0.314469263930082","0.283383592821091","0.345554935039073"
"Ja","2019","Sachsen","Laendlicher Raum","224","0.321233786472132","0.288057598777803","0.354409974166461"
"Ja","2019","Sachsen-Anhalt","Staedtischer Raum","54","0.311997541795935","0.246292001854427","0.377703081737443"
"Ja","2019","Sachsen-Anhalt","Laendlicher Raum","253","0.402474900461115","0.365831029158835","0.439118771763396"
"Ja","2019","Thueringen","Staedtischer Raum","73","0.203310980840212","0.156990407586901","0.249631554093522"
"Ja","2019","Thueringen","Laendlicher Raum","202","0.343708717843105","0.306562734410734","0.380854701275476"
"Nein","2019","Schleswig-Holstein","Staedtischer Raum","256","0.736289050469005","0.689382176164857","0.783195924773154"
"Nein","2019","Schleswig-Holstein","Laendlicher Raum","460","0.706637250558475","0.670296810468577","0.742977690648374"
"Nein","2019","Hamburg","Staedtischer Raum","416","0.790706052037021","0.755469047926387","0.825943056147656"
"Nein","2019","Hamburg","Laendlicher Raum","","","",""
"Nein","2019","Niedersachsen","Staedtischer Raum","780","0.705330568279244","0.677461950480448","0.733199186078039"
"Nein","2019","Niedersachsen","Laendlicher Raum","1078","0.716573408445257","0.693304996631287","0.739841820259227"
"Nein","2019","Bremen","Staedtischer Raum","166","0.765715299631933","0.709231117843794","0.822199481420072"
"Nein","2019","Bremen","Laendlicher Raum","","","",""
