"ple0018","year","age_gr","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2019","30-45","5 Einkommensstärkstes Quintil","2285","0.908685186103737","0.897411610852257","0.919958761355217"
"Nein","2019","46-65","1 Einkommensschwächstes Quintil","520","0.576319337514168","0.542497898477907","0.610140776550428"
"Nein","2019","46-65","2","670","0.651507328485508","0.622062733959681","0.680951923011336"
"Nein","2019","46-65","3","829","0.650648651007226","0.623751954962075","0.677545347052377"
"Nein","2019","46-65","4","1626","0.680609238794603","0.661710364673108","0.699508112916098"
"Nein","2019","46-65","5 Einkommensstärkstes Quintil","3639","0.683399702355263","0.670584573585954","0.696214831124572"
"Nein","2019","66","1 Einkommensschwächstes Quintil","","","",""
"Nein","2019","66","2","","","",""
"Nein","2019","66","3","","","",""
"Nein","2019","66","4","","","",""
"Nein","2019","66","5 Einkommensstärkstes Quintil","","","",""
