year,bula_h,migback,ple0018,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2021,Hesse,Direct migration background,No,0.69546,412,476,0.65407,0.73685
2021,Hesse,Indirect migration background,No,0.98582,55,55,0.95427,1.01736
2021,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.37146,215,622,0.33345,0.40946
2021,"Rhineland-Palatinate, Saarland",No migration background,No,0.62854,407,622,0.59054,0.66655
2021,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.39563,63,323,0.34222,0.44904
2021,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.60437,260,323,0.55096,0.65778
2021,"Rhineland-Palatinate, Saarland",Indirect migration background,No,0.80203,41,41,0.67854,0.92551
2021,Baden-Wuerttemberg,No migration background,Yes,0.29028,346,1366,0.26620,0.31436
2021,Baden-Wuerttemberg,No migration background,No,0.70972,1020,1366,0.68564,0.73380
2021,Baden-Wuerttemberg,Direct migration background,Yes,0.23420,103,656,0.20176,0.26663
2021,Baden-Wuerttemberg,Direct migration background,No,0.76580,553,656,0.73337,0.79824
2021,Baden-Wuerttemberg,Indirect migration background,No,0.91777,129,129,0.87017,0.96536
2021,Bavaria,No migration background,Yes,0.27812,527,1971,0.25833,0.29791
2021,Bavaria,No migration background,No,0.72188,1444,1971,0.70209,0.74167
2021,Bavaria,Direct migration background,Yes,0.23289,126,719,0.20197,0.26380
2021,Bavaria,Direct migration background,No,0.76711,593,719,0.73620,0.79803
2021,Bavaria,Indirect migration background,No,0.94512,144,144,0.90780,0.98245
2021,Berlin,No migration background,Yes,0.30273,153,564,0.26478,0.34069
2021,Berlin,No migration background,No,0.69727,411,564,0.65931,0.73522
2021,Berlin,Direct migration background,Yes,0.11067,31,295,0.07481,0.14654
2021,Berlin,Direct migration background,No,0.88933,264,295,0.85346,0.92519
2021,Berlin,Indirect migration background,No,0.97061,44,44,0.92012,1.02109
2021,Brandenburg,No migration background,Yes,0.32987,221,591,0.29193,0.36781
2021,Brandenburg,No migration background,No,0.67013,370,591,0.63219,0.70807
2021,Brandenburg,Direct migration background,No,0.83754,86,86,0.75912,0.91596
2021,Mecklenburg-Western Pomerania,No migration background,Yes,0.43618,155,367,0.38538,0.48699
2021,Mecklenburg-Western Pomerania,No migration background,No,0.56382,212,367,0.51301,0.61462
2021,Mecklenburg-Western Pomerania,Direct migration background,No,0.95207,33,33,0.87806,1.02609
2021,Saxony,No migration background,Yes,0.30248,320,1010,0.27413,0.33082
2021,Saxony,No migration background,No,0.69752,690,1010,0.66918,0.72587
2021,Saxony,Direct migration background,No,0.88752,111,111,0.82848,0.94657
2021,Saxony-Anhalt,No migration background,Yes,0.35591,179,505,0.31411,0.39771
2021,Saxony-Anhalt,No migration background,No,0.64409,326,505,0.60229,0.68589
2021,Saxony-Anhalt,Direct migration background,No,0.62229,71,71,0.50871,0.73586
2021,Thuringa,No migration background,Yes,0.29437,164,534,0.25567,0.33306
2021,Thuringa,No migration background,No,0.70563,370,534,0.66694,0.74433
2021,Thuringa,Direct migration background,No,0.90218,81,81,0.83708,0.96728
