year,pgisced97,sampreg,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,Upper Secondary Level,West,Eastern Europe,0.03482,190,4735,0.02960,0.04005
1999,Upper Secondary Level,East,Germany,0.96846,2022,2022,0.96084,0.97608
1999,Post-secondary Non-tertiary Level,West,Germany,0.76447,307,353,0.72014,0.80880
1999,Post-secondary Non-tertiary Level,West,Eastern Europe,0.07709,46,353,0.04923,0.10496
1999,Post-secondary Non-tertiary Level,East,Germany,0.92725,71,71,0.86641,0.98810
1999,First Stage of Tertiary Education,West,Germany,0.92663,530,530,0.90441,0.94885
1999,First Stage of Tertiary Education,East,Germany,0.94020,232,232,0.90962,0.97078
1999,Second Stage of Tertiary Education,West,Germany,0.85840,949,1005,0.83683,0.87996
1999,Second Stage of Tertiary Education,West,Eastern Europe,0.04650,56,1005,0.03347,0.05952
1999,Second Stage of Tertiary Education,East,Germany,0.95572,831,831,0.94173,0.96972
2000,Pre-primary Level,West,Germany,0.84585,297,297,0.80471,0.88699
2000,Pre-primary Level,East,Germany,0.98394,140,140,0.96305,1.00484
2000,Primary Level,West,Germany,0.30587,100,357,0.25800,0.35373
2000,Primary Level,West,Southern Europe,0.26196,115,357,0.21628,0.30764
2000,Primary Level,West,Western Asia,0.25511,111,357,0.20982,0.30039
2000,Primary Level,West,Eastern Europe,0.09629,31,357,0.06565,0.12694
2000,Lower Secondary Level,West,Germany,0.77714,2210,2957,0.76214,0.79214
2000,Lower Secondary Level,West,Southern Europe,0.05668,275,2957,0.04835,0.06502
2000,Lower Secondary Level,West,Central Asia,0.01457,46,2957,0.01025,0.01889
2000,Lower Secondary Level,West,Western Asia,0.05755,256,2957,0.04915,0.06594
2000,Lower Secondary Level,West,Eastern Europe,0.06061,170,2957,0.05201,0.06922
2000,Lower Secondary Level,East,Germany,0.94880,492,492,0.92931,0.96830
2000,Upper Secondary Level,West,Germany,0.89480,8386,9421,0.88860,0.90099
2000,Upper Secondary Level,West,Southern Europe,0.02339,308,9421,0.02034,0.02645
2000,Upper Secondary Level,West,Central Asia,0.00864,97,9421,0.00677,0.01051
2000,Upper Secondary Level,West,Western Asia,0.01797,240,9421,0.01528,0.02065
2000,Upper Secondary Level,West,Eastern Europe,0.03319,335,9421,0.02958,0.03681
2000,Upper Secondary Level,West,Western Europe,0.00865,55,9421,0.00678,0.01052
2000,Upper Secondary Level,East,Germany,0.97609,3185,3218,0.97081,0.98137
2000,Upper Secondary Level,East,Eastern Europe,0.01083,33,3218,0.00725,0.01440
2000,Post-secondary Non-tertiary Level,West,Germany,0.75999,726,928,0.73249,0.78748
2000,Post-secondary Non-tertiary Level,West,Southern Europe,0.03872,57,928,0.02630,0.05114
2000,Post-secondary Non-tertiary Level,West,Western Asia,0.03662,43,928,0.02453,0.04871
2000,Post-secondary Non-tertiary Level,West,Eastern Europe,0.08731,102,928,0.06914,0.10548
2000,Post-secondary Non-tertiary Level,East,Germany,0.94783,120,120,0.90787,0.98778
2000,First Stage of Tertiary Education,West,Germany,0.87759,1199,1275,0.85960,0.89559
2000,First Stage of Tertiary Education,West,Eastern Europe,0.05169,76,1275,0.03954,0.06385
2000,First Stage of Tertiary Education,East,Germany,0.96180,491,491,0.94483,0.97878
2000,Second Stage of Tertiary Education,West,Germany,0.84826,2168,2413,0.83395,0.86258
2000,Second Stage of Tertiary Education,West,Southern Europe,0.01369,40,2413,0.00905,0.01832
2000,Second Stage of Tertiary Education,West,Western Asia,0.01141,36,2413,0.00717,0.01565
2000,Second Stage of Tertiary Education,West,Eastern Europe,0.05452,136,2413,0.04546,0.06358
2000,Second Stage of Tertiary Education,West,Western Europe,0.01759,33,2413,0.01235,0.02284
2000,Second Stage of Tertiary Education,East,Germany,0.95978,1250,1250,0.94888,0.97067
2001,Pre-primary Level,West,Germany,0.86475,341,341,0.82839,0.90110
2001,Pre-primary Level,East,Germany,0.97605,153,153,0.95174,1.00035
2001,Primary Level,West,Germany,0.35602,88,260,0.29771,0.41434
2001,Primary Level,West,Southern Europe,0.21704,79,260,0.16683,0.26724
2001,Primary Level,West,Western Asia,0.26925,93,260,0.21523,0.32328
2001,Lower Secondary Level,West,Germany,0.76411,1876,2565,0.74768,0.78054
2001,Lower Secondary Level,West,Southern Europe,0.06145,258,2565,0.05215,0.07074
2001,Lower Secondary Level,West,Central Asia,0.01822,43,2565,0.01305,0.02340
2001,Lower Secondary Level,West,Western Asia,0.06358,237,2565,0.05414,0.07303
2001,Lower Secondary Level,West,Eastern Europe,0.05987,151,2565,0.05068,0.06905
2001,Lower Secondary Level,East,Germany,0.94731,434,434,0.92626,0.96835
2001,Upper Secondary Level,West,Germany,0.89694,7544,8468,0.89046,0.90341
2001,Upper Secondary Level,West,Southern Europe,0.02230,281,8468,0.01915,0.02545
2001,Upper Secondary Level,West,Central Asia,0.00908,84,8468,0.00706,0.01110
2001,Upper Secondary Level,West,Western Asia,0.01940,224,8468,0.01646,0.02234
2001,Upper Secondary Level,West,Eastern Europe,0.03069,291,8468,0.02702,0.03436
2001,Upper Secondary Level,West,Western Europe,0.00761,44,8468,0.00576,0.00946
2001,Upper Secondary Level,East,Germany,0.97915,2945,2945,0.97399,0.98431
2001,Post-secondary Non-tertiary Level,West,Germany,0.76487,696,879,0.73682,0.79292
2001,Post-secondary Non-tertiary Level,West,Southern Europe,0.03604,50,879,0.02371,0.04837
2001,Post-secondary Non-tertiary Level,West,Western Asia,0.03078,38,879,0.01936,0.04220
2001,Post-secondary Non-tertiary Level,West,Eastern Europe,0.08571,95,879,0.06719,0.10422
2001,Post-secondary Non-tertiary Level,East,Germany,0.96671,118,118,0.93421,0.99922
2001,First Stage of Tertiary Education,West,Germany,0.88876,1082,1143,0.87052,0.90699
2001,First Stage of Tertiary Education,West,Eastern Europe,0.04727,61,1143,0.03496,0.05958
2001,First Stage of Tertiary Education,East,Germany,0.96227,430,430,0.94424,0.98030
2001,Second Stage of Tertiary Education,West,Germany,0.84762,2000,2194,0.83258,0.86266
2001,Second Stage of Tertiary Education,West,Southern Europe,0.01370,38,2194,0.00883,0.01856
2001,Second Stage of Tertiary Education,West,Western Asia,0.01237,35,2194,0.00774,0.01699
2001,Second Stage of Tertiary Education,West,Eastern Europe,0.05383,121,2194,0.04438,0.06328
2001,Second Stage of Tertiary Education,East,Germany,0.96459,1189,1189,0.95408,0.97510
2002,Pre-primary Level,West,Germany,0.83076,409,409,0.79437,0.86714
2002,Pre-primary Level,East,Germany,0.97739,151,151,0.95360,1.00118
2002,Primary Level,West,Germany,0.35758,81,235,0.29617,0.41899
2002,Primary Level,West,Southern Europe,0.20105,67,235,0.14969,0.25240
2002,Primary Level,West,Western Asia,0.29062,87,235,0.23244,0.34880
2002,Lower Secondary Level,West,Germany,0.75869,1777,2409,0.74160,0.77578
2002,Lower Secondary Level,West,Southern Europe,0.06255,235,2409,0.05288,0.07222
2002,Lower Secondary Level,West,Central Asia,0.02003,40,2409,0.01444,0.02563
2002,Lower Secondary Level,West,Western Asia,0.06729,221,2409,0.05728,0.07729
2002,Lower Secondary Level,West,Eastern Europe,0.06003,136,2409,0.05054,0.06952
2002,Lower Secondary Level,East,Germany,0.94828,405,405,0.92669,0.96988
2002,Upper Secondary Level,West,Germany,0.89689,7736,8603,0.89046,0.90331
2002,Upper Secondary Level,West,Southern Europe,0.02222,251,8603,0.01910,0.02533
2002,Upper Secondary Level,West,Central Asia,0.00985,79,8603,0.00776,0.01194
2002,Upper Secondary Level,West,Western Asia,0.01878,205,8603,0.01591,0.02165
2002,Upper Secondary Level,West,Eastern Europe,0.03009,278,8603,0.02648,0.03370
2002,Upper Secondary Level,West,Western Europe,0.00843,54,8603,0.00650,0.01036
2002,Upper Secondary Level,East,Germany,0.97919,2827,2827,0.97393,0.98445
2002,Post-secondary Non-tertiary Level,West,Germany,0.74332,790,961,0.71569,0.77095
2002,Post-secondary Non-tertiary Level,West,Southern Europe,0.03609,46,961,0.02429,0.04789
2002,Post-secondary Non-tertiary Level,West,Western Asia,0.03142,34,961,0.02039,0.04246
2002,Post-secondary Non-tertiary Level,West,Eastern Europe,0.09721,91,961,0.07847,0.11594
2002,Post-secondary Non-tertiary Level,East,Germany,0.96807,132,132,0.93796,0.99818
2002,First Stage of Tertiary Education,West,Germany,0.88393,1144,1197,0.86578,0.90208
2002,First Stage of Tertiary Education,West,Eastern Europe,0.04281,53,1197,0.03134,0.05428
2002,First Stage of Tertiary Education,East,Germany,0.96629,440,440,0.94940,0.98317
2002,Second Stage of Tertiary Education,West,Germany,0.84832,2874,3129,0.83575,0.86089
2002,Second Stage of Tertiary Education,West,Southern Europe,0.01856,44,3129,0.01383,0.02329
2002,Second Stage of Tertiary Education,West,Western Asia,0.01216,35,3129,0.00832,0.01600
2002,Second Stage of Tertiary Education,West,Eastern Europe,0.05846,131,3129,0.05024,0.06669
2002,Second Stage of Tertiary Education,West,Western Europe,0.01623,45,3129,0.01180,0.02066
2002,Second Stage of Tertiary Education,East,Germany,0.96223,1292,1292,0.95183,0.97263
2003,Pre-primary Level,West,Germany,0.83346,406,406,0.79718,0.86975
2003,Pre-primary Level,East,Germany,0.99072,161,161,0.97586,1.00558
2003,Primary Level,West,Germany,0.39710,89,225,0.33302,0.46118
2003,Primary Level,West,Southern Europe,0.17182,55,225,0.12242,0.22123
2003,Primary Level,West,Western Asia,0.28359,81,225,0.22456,0.34261
2003,Lower Secondary Level,West,Germany,0.76068,1679,2262,0.74309,0.77827
2003,Lower Secondary Level,West,Southern Europe,0.06313,221,2262,0.05310,0.07315
2003,Lower Secondary Level,West,Central Asia,0.01601,34,2262,0.01084,0.02118
2003,Lower Secondary Level,West,Western Asia,0.06539,202,2262,0.05520,0.07558
2003,Lower Secondary Level,West,Eastern Europe,0.06020,126,2262,0.05039,0.07000
2003,Lower Secondary Level,East,Germany,0.95171,396,396,0.93056,0.97285
2003,Upper Secondary Level,West,Germany,0.89256,7375,8197,0.88585,0.89926
2003,Upper Secondary Level,West,Southern Europe,0.02231,232,8197,0.01911,0.02551
2003,Upper Secondary Level,West,Central Asia,0.01032,80,8197,0.00813,0.01250
2003,Upper Secondary Level,West,Western Asia,0.01873,185,8197,0.01579,0.02166
2003,Upper Secondary Level,West,Eastern Europe,0.03309,277,8197,0.02921,0.03696
2003,Upper Secondary Level,West,Western Europe,0.00861,48,8197,0.00661,0.01061
2003,Upper Secondary Level,East,Germany,0.98168,2762,2762,0.97667,0.98668
2003,Post-secondary Non-tertiary Level,West,Germany,0.75975,787,943,0.73247,0.78703
2003,Post-secondary Non-tertiary Level,West,Southern Europe,0.02783,39,943,0.01732,0.03833
2003,Post-secondary Non-tertiary Level,West,Western Asia,0.03136,32,943,0.02023,0.04249
2003,Post-secondary Non-tertiary Level,West,Eastern Europe,0.08680,85,943,0.06882,0.10478
2003,Post-secondary Non-tertiary Level,East,Germany,0.96799,139,139,0.93863,0.99736
2003,First Stage of Tertiary Education,West,Germany,0.89128,1103,1150,0.87328,0.90928
2003,First Stage of Tertiary Education,West,Eastern Europe,0.03758,47,1150,0.02659,0.04858
2003,First Stage of Tertiary Education,East,Germany,0.97285,442,442,0.95769,0.98802
2003,Second Stage of Tertiary Education,West,Germany,0.84370,2719,2956,0.83060,0.85679
2003,Second Stage of Tertiary Education,West,Southern Europe,0.01731,39,2956,0.01261,0.02202
2003,Second Stage of Tertiary Education,West,Western Asia,0.01292,34,2956,0.00885,0.01699
2003,Second Stage of Tertiary Education,West,Eastern Europe,0.05757,121,2956,0.04917,0.06597
2003,Second Stage of Tertiary Education,West,Western Europe,0.01677,43,2956,0.01214,0.02140
2003,Second Stage of Tertiary Education,East,Germany,0.96889,1265,1265,0.95932,0.97846
2004,Pre-primary Level,West,Germany,0.82131,412,412,0.78427,0.85835
2004,Primary Level,West,Germany,0.39963,82,211,0.33338,0.46588
2004,Primary Level,West,Southern Europe,0.20304,55,211,0.14864,0.25745
2004,Primary Level,West,Western Asia,0.26820,74,211,0.20828,0.32812
2004,Lower Secondary Level,West,Germany,0.75667,1601,2148,0.73852,0.77482
2004,Lower Secondary Level,West,Southern Europe,0.06631,204,2148,0.05578,0.07683
2004,Lower Secondary Level,West,Central Asia,0.01808,32,2148,0.01244,0.02371
2004,Lower Secondary Level,West,Western Asia,0.06861,196,2148,0.05792,0.07931
2004,Lower Secondary Level,West,Eastern Europe,0.05574,115,2148,0.04603,0.06544
2004,Lower Secondary Level,East,Germany,0.95885,356,356,0.93818,0.97951
2004,Upper Secondary Level,West,Germany,0.88978,7135,7944,0.88289,0.89667
2004,Upper Secondary Level,West,Southern Europe,0.02353,226,7944,0.02020,0.02687
2004,Upper Secondary Level,West,Central Asia,0.01160,81,7944,0.00925,0.01396
2004,Upper Secondary Level,West,Western Asia,0.01912,180,7944,0.01611,0.02213
2004,Upper Secondary Level,West,Eastern Europe,0.03247,273,7944,0.02857,0.03637
2004,Upper Secondary Level,West,Western Europe,0.00997,49,7944,0.00779,0.01216
2004,Upper Secondary Level,East,Germany,0.98062,2699,2699,0.97542,0.98582
2004,Post-secondary Non-tertiary Level,West,Germany,0.75794,787,942,0.73058,0.78531
2004,Post-secondary Non-tertiary Level,West,Southern Europe,0.03324,41,942,0.02178,0.04469
2004,Post-secondary Non-tertiary Level,West,Western Asia,0.03199,31,942,0.02075,0.04323
2004,Post-secondary Non-tertiary Level,West,Eastern Europe,0.08859,83,942,0.07043,0.10675
2004,Post-secondary Non-tertiary Level,East,Germany,0.97283,148,148,0.94656,0.99911
2004,First Stage of Tertiary Education,West,Germany,0.88716,1079,1125,0.86866,0.90566
2004,First Stage of Tertiary Education,West,Eastern Europe,0.03659,46,1125,0.02562,0.04757
2004,First Stage of Tertiary Education,East,Germany,0.97015,423,423,0.95391,0.98639
2004,Second Stage of Tertiary Education,West,Germany,0.84876,2688,2917,0.83575,0.86176
2004,Second Stage of Tertiary Education,West,Southern Europe,0.01724,38,2917,0.01252,0.02197
2004,Second Stage of Tertiary Education,West,Western Asia,0.01351,32,2917,0.00932,0.01770
2004,Second Stage of Tertiary Education,West,Eastern Europe,0.05598,118,2917,0.04764,0.06432
2004,Second Stage of Tertiary Education,West,Western Europe,0.01481,41,2917,0.01042,0.01919
2004,Second Stage of Tertiary Education,East,Germany,0.96916,1249,1249,0.95956,0.97875
2005,Pre-primary Level,West,Germany,0.87076,448,448,0.83966,0.90186
2005,Primary Level,West,Germany,0.41312,79,206,0.34571,0.48052
2005,Primary Level,West,Southern Europe,0.19019,52,206,0.13647,0.24391
2005,Primary Level,West,Western Asia,0.28624,75,206,0.22437,0.34812
2005,Lower Secondary Level,West,Germany,0.75063,1500,2004,0.73168,0.76958
2005,Lower Secondary Level,West,Southern Europe,0.07122,181,2004,0.05996,0.08248
2005,Lower Secondary Level,West,Central Asia,0.02095,32,2004,0.01468,0.02722
2005,Lower Secondary Level,West,Western Asia,0.07084,187,2004,0.05961,0.08208
2005,Lower Secondary Level,West,Eastern Europe,0.05324,104,2004,0.04340,0.06307
2005,Lower Secondary Level,East,Germany,0.93892,324,324,0.91280,0.96504
2005,Upper Secondary Level,West,Germany,0.89067,6794,7528,0.88362,0.89772
2005,Upper Secondary Level,West,Southern Europe,0.02388,209,7528,0.02043,0.02733
2005,Upper Secondary Level,West,Central Asia,0.01126,69,7528,0.00887,0.01364
2005,Upper Secondary Level,West,Western Asia,0.01867,166,7528,0.01561,0.02173
2005,Upper Secondary Level,West,Eastern Europe,0.03053,243,7528,0.02665,0.03442
2005,Upper Secondary Level,West,Western Europe,0.01019,47,7528,0.00792,0.01246
2005,Upper Secondary Level,East,Germany,0.97865,2579,2579,0.97307,0.98423
2005,Post-secondary Non-tertiary Level,West,Germany,0.75584,758,879,0.72743,0.78426
2005,Post-secondary Non-tertiary Level,West,Southern Europe,0.03958,42,879,0.02669,0.05248
2005,Post-secondary Non-tertiary Level,West,Eastern Europe,0.08451,79,879,0.06611,0.10291
2005,Post-secondary Non-tertiary Level,East,Germany,0.95127,157,157,0.91748,0.98505
2005,First Stage of Tertiary Education,West,Germany,0.88629,1019,1063,0.86720,0.90538
2005,First Stage of Tertiary Education,West,Eastern Europe,0.03666,44,1063,0.02536,0.04797
2005,First Stage of Tertiary Education,East,Germany,0.97009,409,409,0.95356,0.98662
2005,Second Stage of Tertiary Education,West,Germany,0.84899,2599,2792,0.83570,0.86227
2005,Second Stage of Tertiary Education,West,Southern Europe,0.01866,37,2792,0.01364,0.02368
2005,Second Stage of Tertiary Education,West,Eastern Europe,0.05936,117,2792,0.05059,0.06812
2005,Second Stage of Tertiary Education,West,Western Europe,0.01616,39,2792,0.01148,0.02084
2005,Second Stage of Tertiary Education,East,Germany,0.97071,1228,1228,0.96128,0.98015
2006,Pre-primary Level,West,Germany,0.89431,454,454,0.86600,0.92262
2006,Pre-primary Level,East,Germany,0.98749,145,145,0.96933,1.00564
2006,Primary Level,West,Germany,0.44167,86,192,0.37124,0.51209
2006,Primary Level,West,Southern Europe,0.16445,44,192,0.11188,0.21702
2006,Primary Level,West,Western Asia,0.26705,62,192,0.20431,0.32979
2006,Lower Secondary Level,West,Germany,0.75818,1620,2102,0.73987,0.77649
2006,Lower Secondary Level,West,Southern Europe,0.06682,159,2102,0.05614,0.07749
2006,Lower Secondary Level,West,Central Asia,0.02415,43,2102,0.01759,0.03072
2006,Lower Secondary Level,West,Western Asia,0.06775,169,2102,0.05700,0.07850
2006,Lower Secondary Level,West,Eastern Europe,0.05509,111,2102,0.04533,0.06485
2006,Lower Secondary Level,East,Germany,0.93657,370,370,0.91170,0.96144
2006,Upper Secondary Level,West,Germany,0.88707,7434,8174,0.88021,0.89393
2006,Upper Secondary Level,West,Southern Europe,0.02525,195,8174,0.02185,0.02865
2006,Upper Secondary Level,West,Central Asia,0.01051,69,8174,0.00830,0.01272
2006,Upper Secondary Level,West,Western Asia,0.01993,165,8174,0.01690,0.02296
2006,Upper Secondary Level,West,Eastern Europe,0.03123,262,8174,0.02746,0.03500
2006,Upper Secondary Level,West,Western Europe,0.01017,49,8174,0.00799,0.01234
2006,Upper Secondary Level,East,Germany,0.97830,2756,2756,0.97286,0.98374
2006,Post-secondary Non-tertiary Level,West,Germany,0.76799,829,948,0.74110,0.79487
2006,Post-secondary Non-tertiary Level,West,Southern Europe,0.02880,35,948,0.01815,0.03945
2006,Post-secondary Non-tertiary Level,West,Eastern Europe,0.08094,84,948,0.06357,0.09831
2006,Post-secondary Non-tertiary Level,East,Germany,0.95657,165,165,0.92537,0.98776
2006,First Stage of Tertiary Education,West,Germany,0.87872,1090,1138,0.85975,0.89770
2006,First Stage of Tertiary Education,West,Eastern Europe,0.04078,48,1138,0.02928,0.05227
2006,First Stage of Tertiary Education,East,Germany,0.97911,418,418,0.96539,0.99284
2006,Second Stage of Tertiary Education,West,Germany,0.85269,2904,3115,0.84024,0.86514
2006,Second Stage of Tertiary Education,West,Southern Europe,0.02145,41,3115,0.01636,0.02654
2006,Second Stage of Tertiary Education,West,Eastern Europe,0.05323,126,3115,0.04535,0.06112
2006,Second Stage of Tertiary Education,West,Western Europe,0.01718,44,3115,0.01262,0.02174
2006,Second Stage of Tertiary Education,East,Germany,0.96955,1307,1307,0.96023,0.97887
2007,Pre-primary Level,West,Germany,0.90075,448,448,0.87303,0.92847
2007,Primary Level,West,Germany,0.41995,77,173,0.34619,0.49371
2007,Primary Level,West,Southern Europe,0.17154,37,173,0.11520,0.22788
2007,Primary Level,West,Western Asia,0.29227,59,173,0.22430,0.36024
2007,Lower Secondary Level,West,Germany,0.74860,1452,1884,0.72900,0.76819
2007,Lower Secondary Level,West,Southern Europe,0.07624,143,1884,0.06426,0.08823
2007,Lower Secondary Level,West,Central Asia,0.02508,37,1884,0.01802,0.03214
2007,Lower Secondary Level,West,Western Asia,0.06906,153,1884,0.05761,0.08051
2007,Lower Secondary Level,West,Eastern Europe,0.05534,99,1884,0.04501,0.06567
2007,Lower Secondary Level,East,Germany,0.94486,327,327,0.92009,0.96964
2007,Upper Secondary Level,West,Germany,0.88880,6938,7610,0.88174,0.89586
2007,Upper Secondary Level,West,Southern Europe,0.02805,180,7610,0.02434,0.03176
2007,Upper Secondary Level,West,Central Asia,0.01051,70,7610,0.00822,0.01280
2007,Upper Secondary Level,West,Western Asia,0.01780,136,7610,0.01483,0.02077
2007,Upper Secondary Level,West,Eastern Europe,0.02999,238,7610,0.02616,0.03382
2007,Upper Secondary Level,West,Western Europe,0.01115,48,7610,0.00879,0.01351
2007,Upper Secondary Level,East,Germany,0.98113,2587,2587,0.97589,0.98637
2007,Post-secondary Non-tertiary Level,West,Germany,0.77516,801,915,0.74809,0.80222
2007,Post-secondary Non-tertiary Level,West,Southern Europe,0.03495,35,915,0.02304,0.04685
2007,Post-secondary Non-tertiary Level,West,Eastern Europe,0.08028,79,915,0.06266,0.09790
2007,Post-secondary Non-tertiary Level,East,Germany,0.95959,161,161,0.92907,0.99010
2007,First Stage of Tertiary Education,West,Germany,0.88203,1010,1054,0.86255,0.90152
2007,First Stage of Tertiary Education,West,Eastern Europe,0.04124,44,1054,0.02923,0.05325
2007,First Stage of Tertiary Education,East,Germany,0.98154,398,398,0.96830,0.99478
2007,Second Stage of Tertiary Education,West,Germany,0.86038,2772,2970,0.84791,0.87284
2007,Second Stage of Tertiary Education,West,Southern Europe,0.01913,36,2970,0.01420,0.02406
2007,Second Stage of Tertiary Education,West,Eastern Europe,0.05186,120,2970,0.04389,0.05984
2007,Second Stage of Tertiary Education,West,Western Europe,0.01732,42,2970,0.01263,0.02201
2007,Second Stage of Tertiary Education,East,Germany,0.96538,1273,1273,0.95533,0.97543
2008,Pre-primary Level,West,Germany,0.95226,427,427,0.93202,0.97251
2008,Primary Level,West,Germany,0.40381,66,148,0.32449,0.48313
2008,Primary Level,West,Southern Europe,0.20264,33,148,0.13766,0.26762
2008,Primary Level,West,Western Asia,0.28521,49,148,0.21222,0.35820
2008,Lower Secondary Level,West,Germany,0.74101,1334,1723,0.72031,0.76170
2008,Lower Secondary Level,West,Southern Europe,0.08255,137,1723,0.06955,0.09555
2008,Lower Secondary Level,West,Central Asia,0.02604,34,1723,0.01852,0.03357
2008,Lower Secondary Level,West,Western Asia,0.06548,128,1723,0.05380,0.07717
2008,Lower Secondary Level,West,Eastern Europe,0.05763,90,1723,0.04662,0.06863
2008,Lower Secondary Level,East,Germany,0.96838,302,302,0.94862,0.98815
2008,Upper Secondary Level,West,Germany,0.88941,6552,7159,0.88214,0.89667
2008,Upper Secondary Level,West,Southern Europe,0.02748,161,7159,0.02369,0.03126
2008,Upper Secondary Level,West,Central Asia,0.01007,67,7159,0.00776,0.01238
2008,Upper Secondary Level,West,Western Asia,0.01804,122,7159,0.01496,0.02112
2008,Upper Secondary Level,West,Eastern Europe,0.02979,213,7159,0.02585,0.03373
2008,Upper Secondary Level,West,Western Europe,0.01122,44,7159,0.00878,0.01366
2008,Upper Secondary Level,East,Germany,0.98508,2468,2468,0.98030,0.98987
2008,Post-secondary Non-tertiary Level,West,Germany,0.76695,740,845,0.73842,0.79547
2008,Post-secondary Non-tertiary Level,West,Southern Europe,0.04039,34,845,0.02711,0.05367
2008,Post-secondary Non-tertiary Level,West,Eastern Europe,0.07489,71,845,0.05713,0.09264
2008,Post-secondary Non-tertiary Level,East,Germany,0.96090,160,160,0.93077,0.99103
2008,First Stage of Tertiary Education,West,Germany,0.88223,932,972,0.86195,0.90250
2008,First Stage of Tertiary Education,West,Eastern Europe,0.03865,40,972,0.02653,0.05077
2008,First Stage of Tertiary Education,East,Germany,0.98500,370,370,0.97259,0.99740
2008,Second Stage of Tertiary Education,West,Germany,0.86581,2663,2837,0.85327,0.87836
2008,Second Stage of Tertiary Education,West,Southern Europe,0.01922,35,2837,0.01417,0.02427
2008,Second Stage of Tertiary Education,West,Eastern Europe,0.04459,100,2837,0.03699,0.05218
2008,Second Stage of Tertiary Education,West,Western Europe,0.01715,39,2837,0.01237,0.02192
2008,Second Stage of Tertiary Education,East,Germany,0.96597,1216,1216,0.95578,0.97617
2009,Pre-primary Level,West,Germany,0.92028,405,405,0.89387,0.94669
2009,Primary Level,West,Germany,0.39204,60,134,0.30907,0.47502
2009,Primary Level,West,Southern Europe,0.24343,33,134,0.17049,0.31636
2009,Primary Level,West,Western Asia,0.26121,41,134,0.18655,0.33587
2009,Lower Secondary Level,West,Germany,0.75455,1210,1514,0.73286,0.77623
2009,Lower Secondary Level,West,Southern Europe,0.07947,121,1514,0.06584,0.09310
2009,Lower Secondary Level,West,Western Asia,0.06633,105,1514,0.05379,0.07887
2009,Lower Secondary Level,West,Eastern Europe,0.05331,78,1514,0.04199,0.06463
2009,Lower Secondary Level,East,Germany,0.96322,258,258,0.94021,0.98623
2009,Upper Secondary Level,West,Germany,0.89292,6085,6613,0.88547,0.90037
2009,Upper Secondary Level,West,Southern Europe,0.02743,138,6613,0.02350,0.03137
2009,Upper Secondary Level,West,Central Asia,0.00921,59,6613,0.00691,0.01151
2009,Upper Secondary Level,West,Western Asia,0.01872,107,6613,0.01545,0.02198
2009,Upper Secondary Level,West,Eastern Europe,0.02770,186,6613,0.02374,0.03165
2009,Upper Secondary Level,West,Western Europe,0.01092,38,6613,0.00841,0.01342
2009,Upper Secondary Level,East,Germany,0.98487,2364,2364,0.97994,0.98979
2009,Post-secondary Non-tertiary Level,West,Germany,0.78781,681,745,0.75843,0.81719
2009,Post-secondary Non-tertiary Level,West,Eastern Europe,0.06493,64,745,0.04722,0.08264
2009,Post-secondary Non-tertiary Level,East,Germany,0.96027,146,146,0.92847,0.99206
2009,First Stage of Tertiary Education,West,Germany,0.88881,869,906,0.86833,0.90929
2009,First Stage of Tertiary Education,West,Eastern Europe,0.03688,37,906,0.02460,0.04916
2009,First Stage of Tertiary Education,East,Germany,0.99172,367,367,0.98244,1.00100
2009,Second Stage of Tertiary Education,West,Germany,0.86444,2562,2732,0.85160,0.87728
2009,Second Stage of Tertiary Education,West,Southern Europe,0.01903,33,2732,0.01391,0.02416
2009,Second Stage of Tertiary Education,West,Eastern Europe,0.05320,101,2732,0.04478,0.06162
2009,Second Stage of Tertiary Education,West,Western Europe,0.01596,36,2732,0.01126,0.02066
2009,Second Stage of Tertiary Education,East,Germany,0.96850,1181,1181,0.95853,0.97846
2010,Pre-primary Level,West,Germany,0.92423,584,584,0.90275,0.94571
2010,Primary Level,West,Germany,0.40626,137,267,0.34724,0.46529
2010,Primary Level,West,Southern Europe,0.26488,68,267,0.21185,0.31791
2010,Primary Level,West,Western Asia,0.18927,62,267,0.14219,0.23634
2010,Lower Secondary Level,West,Germany,0.71908,1558,2118,0.69994,0.73823
2010,Lower Secondary Level,West,Southern Europe,0.09172,178,2118,0.07943,0.10402
2010,Lower Secondary Level,West,Central Asia,0.02676,67,2118,0.01988,0.03363
2010,Lower Secondary Level,West,Western Asia,0.07618,187,2118,0.06488,0.08748
2010,Lower Secondary Level,West,Eastern Europe,0.06255,128,2118,0.05223,0.07286
2010,Lower Secondary Level,East,Germany,0.94541,315,315,0.92028,0.97054
2010,Upper Secondary Level,West,Germany,0.88167,7783,8706,0.87489,0.88846
2010,Upper Secondary Level,West,Southern Europe,0.03071,195,8706,0.02708,0.03433
2010,Upper Secondary Level,West,Central Asia,0.01179,156,8706,0.00952,0.01405
2010,Upper Secondary Level,West,Western Asia,0.01875,187,8706,0.01590,0.02159
2010,Upper Secondary Level,West,Eastern Europe,0.02976,336,8706,0.02619,0.03333
2010,Upper Secondary Level,West,Western Europe,0.01377,49,8706,0.01132,0.01622
2010,Upper Secondary Level,East,Germany,0.98529,2881,2881,0.98089,0.98968
2010,Post-secondary Non-tertiary Level,West,Germany,0.78788,1135,1345,0.76602,0.80973
2010,Post-secondary Non-tertiary Level,West,Southern Europe,0.03600,51,1345,0.02604,0.04596
