year,age_gr,sampreg,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,66 and older,East,Germany,0.94933,865,865,0.93471,0.96396
2004,17-29 y.,West,Germany,0.83870,2519,2830,0.82515,0.85226
2004,17-29 y.,West,Southern Europe,0.01941,43,2830,0.01433,0.02450
2004,17-29 y.,West,Central Asia,0.03648,72,2830,0.02957,0.04338
2004,17-29 y.,West,Western Asia,0.02808,56,2830,0.02199,0.03417
2004,17-29 y.,West,Eastern Europe,0.04809,140,2830,0.04020,0.05597
2004,17-29 y.,East,Germany,0.99340,1067,1067,0.98854,0.99826
2004,30-45 y.,West,Germany,0.83043,4317,5070,0.82010,0.84076
2004,30-45 y.,West,Southern Europe,0.03390,186,5070,0.02892,0.03888
2004,30-45 y.,West,Central Asia,0.01612,68,5070,0.01265,0.01959
2004,30-45 y.,West,Western Asia,0.05041,287,5070,0.04438,0.05643
2004,30-45 y.,West,Eastern Europe,0.03698,180,5070,0.03179,0.04218
2004,30-45 y.,West,Western Europe,0.01038,32,5070,0.00759,0.01317
2004,30-45 y.,East,Germany,0.98881,1364,1364,0.98322,0.99439
2004,46-65 y.,West,Germany,0.82553,4627,5419,0.81542,0.83563
2004,46-65 y.,West,Southern Europe,0.04534,288,5419,0.03980,0.05088
2004,46-65 y.,West,Central Asia,0.00768,41,5419,0.00536,0.01001
2004,46-65 y.,West,Western Asia,0.02807,154,5419,0.02367,0.03247
2004,46-65 y.,West,Eastern Europe,0.04988,243,5419,0.04408,0.05567
2004,46-65 y.,West,Western Europe,0.01650,66,5419,0.01311,0.01989
2004,46-65 y.,East,Germany,0.97647,1785,1785,0.96943,0.98350
2004,66 and older,West,Germany,0.89701,2491,2743,0.88563,0.90838
2004,66 and older,West,Southern Europe,0.01915,78,2743,0.01402,0.02428
2004,66 and older,West,Western Asia,0.01079,47,2743,0.00692,0.01466
2004,66 and older,West,Eastern Europe,0.04650,127,2743,0.03861,0.05438
2004,66 and older,East,Germany,0.94811,906,906,0.93365,0.96256
2005,17-29 y.,West,Germany,0.86469,2504,2735,0.85186,0.87751
2005,17-29 y.,West,Central Asia,0.03283,64,2735,0.02615,0.03951
2005,17-29 y.,West,Western Asia,0.02433,47,2735,0.01856,0.03011
2005,17-29 y.,West,Eastern Europe,0.03871,120,2735,0.03148,0.04594
2005,17-29 y.,East,Germany,0.97923,1009,1009,0.97042,0.98803
2005,30-45 y.,West,Germany,0.82742,4009,4684,0.81660,0.83825
2005,30-45 y.,West,Southern Europe,0.03404,167,4684,0.02885,0.03924
2005,30-45 y.,West,Central Asia,0.01507,63,4684,0.01158,0.01856
2005,30-45 y.,West,Western Asia,0.05095,276,4684,0.04465,0.05725
2005,30-45 y.,West,Eastern Europe,0.03833,169,4684,0.03283,0.04383
2005,30-45 y.,East,Germany,0.98330,1283,1283,0.97628,0.99031
2005,46-65 y.,West,Germany,0.82084,4394,5133,0.81035,0.83133
2005,46-65 y.,West,Southern Europe,0.05258,275,5133,0.04647,0.05868
2005,46-65 y.,West,Central Asia,0.00904,43,5133,0.00645,0.01163
2005,46-65 y.,West,Western Asia,0.02807,143,5133,0.02355,0.03259
2005,46-65 y.,West,Eastern Europe,0.04649,219,5133,0.04073,0.05225
2005,46-65 y.,West,Western Europe,0.01580,59,5133,0.01239,0.01922
2005,46-65 y.,East,Germany,0.97776,1732,1732,0.97081,0.98471
2005,66 and older,West,Germany,0.88970,2486,2743,0.87797,0.90142
2005,66 and older,West,Southern Europe,0.01884,78,2743,0.01375,0.02393
2005,66 and older,West,Western Asia,0.01266,49,2743,0.00847,0.01684
2005,66 and older,West,Eastern Europe,0.05021,130,2743,0.04204,0.05838
2005,66 and older,East,Germany,0.95086,914,914,0.93683,0.96488
2006,17-29 y.,West,Germany,0.86120,2616,2847,0.84850,0.87390
2006,17-29 y.,West,Central Asia,0.02911,62,2847,0.02294,0.03529
2006,17-29 y.,West,Western Asia,0.02146,39,2847,0.01614,0.02679
2006,17-29 y.,West,Eastern Europe,0.04687,130,2847,0.03910,0.05463
2006,17-29 y.,East,Germany,0.96960,1038,1038,0.95915,0.98005
2006,30-45 y.,West,Germany,0.83034,4195,4848,0.81977,0.84091
2006,30-45 y.,West,Southern Europe,0.03089,144,4848,0.02602,0.03576
2006,30-45 y.,West,Central Asia,0.01827,73,4848,0.01450,0.02204
2006,30-45 y.,West,Western Asia,0.05028,257,4848,0.04413,0.05644
2006,30-45 y.,West,Eastern Europe,0.03790,179,4848,0.03252,0.04327
2006,30-45 y.,East,Germany,0.97605,1301,1301,0.96774,0.98436
2006,46-65 y.,West,Germany,0.81899,4858,5586,0.80889,0.82909
2006,46-65 y.,West,Southern Europe,0.05103,247,5586,0.04526,0.05680
2006,46-65 y.,West,Central Asia,0.00910,46,5586,0.00661,0.01159
2006,46-65 y.,West,Western Asia,0.03129,132,5586,0.02673,0.03586
2006,46-65 y.,West,Eastern Europe,0.04526,238,5586,0.03980,0.05071
2006,46-65 y.,West,Western Europe,0.01790,65,5586,0.01442,0.02138
2006,46-65 y.,East,Germany,0.98327,1838,1838,0.97740,0.98913
2006,66 and older,West,Germany,0.89232,2961,3228,0.88163,0.90302
2006,66 and older,West,Southern Europe,0.02085,80,3228,0.01592,0.02578
2006,66 and older,West,Western Asia,0.01314,54,3228,0.00921,0.01707
2006,66 and older,West,Eastern Europe,0.04525,133,3228,0.03807,0.05242
2006,66 and older,East,Germany,0.95738,1079,1079,0.94532,0.96944
2007,17-29 y.,West,Germany,0.87612,2487,2660,0.86359,0.88864
2007,17-29 y.,West,Central Asia,0.02750,58,2660,0.02128,0.03371
2007,17-29 y.,West,Eastern Europe,0.04516,115,2660,0.03726,0.05305
2007,17-29 y.,East,Germany,0.97453,970,970,0.96461,0.98445
2007,30-45 y.,West,Germany,0.83465,3814,4392,0.82367,0.84564
2007,30-45 y.,West,Southern Europe,0.03036,122,4392,0.02528,0.03543
2007,30-45 y.,West,Central Asia,0.01616,67,4392,0.01243,0.01989
2007,30-45 y.,West,Western Asia,0.04753,221,4392,0.04124,0.05382
2007,30-45 y.,West,Eastern Europe,0.04127,168,4392,0.03539,0.04715
2007,30-45 y.,East,Germany,0.98076,1209,1209,0.97301,0.98850
2007,46-65 y.,West,Germany,0.81610,4531,5187,0.80556,0.82665
2007,46-65 y.,West,Southern Europe,0.05595,225,5187,0.04969,0.06220
2007,46-65 y.,West,Central Asia,0.00957,41,5187,0.00692,0.01222
2007,46-65 y.,West,Western Asia,0.03040,117,5187,0.02573,0.03507
2007,46-65 y.,West,Eastern Europe,0.04387,212,5187,0.03829,0.04944
2007,46-65 y.,West,Western Europe,0.01955,61,5187,0.01578,0.02331
2007,46-65 y.,East,Germany,0.97980,1740,1740,0.97318,0.98641
2007,66 and older,West,Germany,0.88780,2886,3152,0.87678,0.89882
2007,66 and older,West,Southern Europe,0.02730,85,3152,0.02161,0.03299
2007,66 and older,West,Western Asia,0.01442,54,3152,0.01026,0.01858
2007,66 and older,West,Eastern Europe,0.04222,127,3152,0.03520,0.04924
2007,66 and older,East,Germany,0.96392,1080,1080,0.95279,0.97504
2008,17-29 y.,West,Germany,0.88104,2329,2466,0.86826,0.89382
2008,17-29 y.,West,Central Asia,0.02604,47,2466,0.01975,0.03232
2008,17-29 y.,West,Eastern Europe,0.04114,90,2466,0.03330,0.04898
2008,17-29 y.,East,Germany,0.98702,854,854,0.97943,0.99462
2008,30-45 y.,West,Germany,0.83513,3427,3936,0.82354,0.84673
2008,30-45 y.,West,Southern Europe,0.02949,105,3936,0.02421,0.03478
2008,30-45 y.,West,Central Asia,0.01916,68,3936,0.01488,0.02345
2008,30-45 y.,West,Western Asia,0.04738,192,3936,0.04074,0.05402
2008,30-45 y.,West,Eastern Europe,0.03830,144,3936,0.03230,0.04429
2008,30-45 y.,East,Germany,0.98973,1138,1138,0.98387,0.99559
2008,46-65 y.,West,Germany,0.82095,4331,4916,0.81023,0.83166
2008,46-65 y.,West,Southern Europe,0.05922,214,4916,0.05262,0.06582
2008,46-65 y.,West,Central Asia,0.00907,35,4916,0.00642,0.01172
2008,46-65 y.,West,Western Asia,0.02565,95,4916,0.02123,0.03007
2008,46-65 y.,West,Eastern Europe,0.04015,185,4916,0.03466,0.04563
2008,46-65 y.,West,Western Europe,0.01963,56,4916,0.01575,0.02351
2008,46-65 y.,East,Germany,0.97411,1655,1655,0.96646,0.98177
2008,66 and older,West,Germany,0.88356,2845,3103,0.87227,0.89485
2008,66 and older,West,Southern Europe,0.02686,80,3103,0.02117,0.03255
2008,66 and older,West,Western Asia,0.01467,49,3103,0.01044,0.01890
2008,66 and older,West,Eastern Europe,0.04390,129,3103,0.03669,0.05111
2008,66 and older,East,Germany,0.97059,1082,1082,0.96052,0.98066
2009,17-29 y.,West,Germany,0.89041,2161,2267,0.87755,0.90327
2009,17-29 y.,West,Central Asia,0.02401,39,2267,0.01770,0.03031
2009,17-29 y.,West,Eastern Europe,0.03486,67,2267,0.02731,0.04241
2009,17-29 y.,East,Germany,0.99390,748,748,0.98832,0.99949
2009,30-45 y.,West,Germany,0.83376,3090,3534,0.82149,0.84604
2009,30-45 y.,West,Southern Europe,0.02705,89,3534,0.02170,0.03240
2009,30-45 y.,West,Central Asia,0.01822,63,3534,0.01381,0.02264
2009,30-45 y.,West,Western Asia,0.04350,160,3534,0.03677,0.05023
2009,30-45 y.,West,Eastern Europe,0.04221,132,3534,0.03558,0.04884
2009,30-45 y.,East,Germany,0.98690,1055,1055,0.98004,0.99377
2009,46-65 y.,West,Germany,0.82992,4093,4613,0.81908,0.84076
2009,46-65 y.,West,Southern Europe,0.05839,193,4613,0.05163,0.06516
2009,46-65 y.,West,Central Asia,0.00925,32,4613,0.00649,0.01201
2009,46-65 y.,West,Western Asia,0.02627,82,4613,0.02166,0.03089
2009,46-65 y.,West,Eastern Europe,0.03770,169,4613,0.03220,0.04320
2009,46-65 y.,West,Western Europe,0.01686,44,4613,0.01315,0.02058
2009,46-65 y.,East,Germany,0.97529,1613,1613,0.96771,0.98287
2009,66 and older,West,Germany,0.88912,2748,2983,0.87785,0.90039
2009,66 and older,West,Southern Europe,0.02521,71,2983,0.01959,0.03084
2009,66 and older,West,Western Asia,0.01624,43,2983,0.01170,0.02078
2009,66 and older,West,Eastern Europe,0.04079,121,2983,0.03369,0.04789
2009,66 and older,East,Germany,0.96923,1079,1079,0.95893,0.97954
2010,17-29 y.,West,Germany,0.87705,2830,3230,0.86572,0.88838
2010,17-29 y.,West,Southern Europe,0.02512,78,3230,0.01972,0.03051
2010,17-29 y.,West,Central Asia,0.02819,108,3230,0.02248,0.03390
2010,17-29 y.,West,Western Asia,0.01437,58,3230,0.01026,0.01847
2010,17-29 y.,West,Eastern Europe,0.03880,156,3230,0.03214,0.04546
2010,17-29 y.,East,Germany,0.98639,950,950,0.97901,0.99376
2010,30-45 y.,West,Germany,0.79888,5846,7163,0.78960,0.80816
2010,30-45 y.,West,Southern Asia,0.00555,42,7163,0.00383,0.00727
2010,30-45 y.,West,Southern Europe,0.02748,224,7163,0.02369,0.03126
2010,30-45 y.,West,Central Asia,0.02529,178,7163,0.02165,0.02893
2010,30-45 y.,West,Western Asia,0.04730,340,7163,0.04238,0.05221
2010,30-45 y.,West,Eastern Europe,0.05309,383,7163,0.04790,0.05829
2010,30-45 y.,West,Western Europe,0.01604,71,7163,0.01313,0.01895
2010,30-45 y.,West,Sub-Saharan Africa,0.00392,45,7163,0.00247,0.00536
2010,30-45 y.,West,Latin America and the Caribbean,0.00690,34,7163,0.00499,0.00882
2010,30-45 y.,East,Germany,0.97390,1747,1747,0.96642,0.98138
2010,46-65 y.,West,Germany,0.82237,4591,5161,0.81194,0.83280
2010,46-65 y.,West,Southern Europe,0.06423,203,5161,0.05754,0.07092
2010,46-65 y.,West,Central Asia,0.00820,34,5161,0.00574,0.01066
2010,46-65 y.,West,Western Asia,0.02326,94,5161,0.01914,0.02737
2010,46-65 y.,West,Eastern Europe,0.03940,191,5161,0.03409,0.04471
2010,46-65 y.,West,Western Europe,0.01893,48,5161,0.01521,0.02264
2010,46-65 y.,East,Germany,0.98170,1659,1659,0.97525,0.98815
2010,66 and older,West,Germany,0.88295,2683,2904,0.87126,0.89465
2010,66 and older,West,Southern Europe,0.03012,72,2904,0.02390,0.03633
2010,66 and older,West,Western Asia,0.01470,35,2904,0.01032,0.01908
2010,66 and older,West,Eastern Europe,0.04153,114,2904,0.03428,0.04879
2010,66 and older,East,Germany,0.97108,1025,1025,0.96081,0.98134
2011,17-29 y.,West,Germany,0.87464,3247,3627,0.86386,0.88542
2011,17-29 y.,West,Southern Europe,0.01797,60,3627,0.01365,0.02230
2011,17-29 y.,West,Central Asia,0.03153,115,3627,0.02584,0.03722
2011,17-29 y.,West,Western Asia,0.01654,48,3627,0.01239,0.02069
2011,17-29 y.,West,Eastern Europe,0.04238,157,3627,0.03582,0.04894
2011,17-29 y.,East,Germany,0.99098,989,989,0.98508,0.99687
2011,30-45 y.,West,Germany,0.80794,6468,7861,0.79923,0.81665
2011,30-45 y.,West,Southern Asia,0.00412,41,7861,0.00270,0.00553
2011,30-45 y.,West,South-Eastern Asia,0.00613,32,7861,0.00441,0.00786
2011,30-45 y.,West,Southern Europe,0.02495,225,7861,0.02150,0.02839
2011,30-45 y.,West,Central Asia,0.02818,218,7861,0.02452,0.03184
2011,30-45 y.,West,Western Asia,0.03489,299,7861,0.03083,0.03895
2011,30-45 y.,West,Eastern Europe,0.05641,396,7861,0.05131,0.06151
2011,30-45 y.,West,Northern Europe,0.00380,33,7861,0.00244,0.00516
2011,30-45 y.,West,Western Europe,0.01390,73,7861,0.01131,0.01649
2011,30-45 y.,West,Sub-Saharan Africa,0.00487,44,7861,0.00333,0.00641
2011,30-45 y.,West,Latin America and the Caribbean,0.00549,32,7861,0.00386,0.00713
2011,30-45 y.,East,Germany,0.97130,1937,1937,0.96386,0.97873
2011,46-65 y.,West,Germany,0.82895,6101,6889,0.82006,0.83785
2011,46-65 y.,West,Southern Europe,0.05035,230,6889,0.04519,0.05552
2011,46-65 y.,West,Central Asia,0.01072,67,6889,0.00829,0.01315
2011,46-65 y.,West,Western Asia,0.02056,109,6889,0.01721,0.02391
2011,46-65 y.,West,Eastern Europe,0.04691,309,6889,0.04192,0.05191
2011,46-65 y.,West,Western Europe,0.01915,73,6889,0.01592,0.02239
2011,46-65 y.,East,Germany,0.98213,2064,2064,0.97641,0.98784
2011,66 and older,West,Germany,0.88569,3497,3831,0.87561,0.89577
2011,66 and older,West,Southern Europe,0.02633,81,3831,0.02126,0.03140
2011,66 and older,West,Western Asia,0.01575,41,3831,0.01181,0.01970
2011,66 and older,West,Eastern Europe,0.04626,174,3831,0.03961,0.05292
2011,66 and older,West,Western Europe,0.01203,38,3831,0.00857,0.01548
2011,66 and older,East,Germany,0.96725,1224,1266,0.95744,0.97706
2011,66 and older,East,Eastern Europe,0.02765,42,1266,0.01861,0.03668
2012,17-29 y.,West,Germany,0.86886,3219,3552,0.85776,0.87996
2012,17-29 y.,West,Southern Europe,0.01731,57,3552,0.01302,0.02160
2012,17-29 y.,West,Central Asia,0.03302,97,3552,0.02714,0.03889
2012,17-29 y.,West,Western Asia,0.01071,38,3552,0.00733,0.01410
2012,17-29 y.,West,Eastern Europe,0.05269,141,3552,0.04534,0.06003
2012,17-29 y.,East,Germany,0.98263,880,880,0.97400,0.99127
2012,30-45 y.,West,Germany,0.78984,5831,7090,0.78036,0.79933
2012,30-45 y.,West,Southern Asia,0.00522,36,7090,0.00354,0.00690
2012,30-45 y.,West,Southern Europe,0.02699,205,7090,0.02322,0.03076
2012,30-45 y.,West,Central Asia,0.03132,221,7090,0.02727,0.03538
2012,30-45 y.,West,Western Asia,0.04161,266,7090,0.03696,0.04626
2012,30-45 y.,West,Eastern Europe,0.06059,396,7090,0.05504,0.06614
2012,30-45 y.,West,Northern Europe,0.00542,32,7090,0.00371,0.00712
2012,30-45 y.,West,Western Europe,0.01382,66,7090,0.01111,0.01654
2012,30-45 y.,West,Sub-Saharan Africa,0.00559,37,7090,0.00385,0.00733
2012,30-45 y.,East,Germany,0.97113,1812,1812,0.96341,0.97884
2012,46-65 y.,West,Germany,0.82952,6283,7060,0.82075,0.83830
2012,46-65 y.,West,Southern Europe,0.04715,206,7060,0.04221,0.05210
2012,46-65 y.,West,Central Asia,0.01162,74,7060,0.00912,0.01412
2012,46-65 y.,West,Western Asia,0.01637,90,7060,0.01341,0.01933
2012,46-65 y.,West,Eastern Europe,0.05326,325,7060,0.04803,0.05850
2012,46-65 y.,West,Western Europe,0.02213,82,7060,0.01870,0.02556
2012,46-65 y.,East,Germany,0.97923,2142,2173,0.97323,0.98522
2012,46-65 y.,East,Eastern Europe,0.01443,31,2173,0.00941,0.01944
2012,66 and older,West,Germany,0.87790,3553,3878,0.86759,0.88821
2012,66 and older,West,Southern Europe,0.03179,84,3878,0.02626,0.03731
2012,66 and older,West,Western Asia,0.01510,36,3878,0.01126,0.01894
2012,66 and older,West,Eastern Europe,0.04392,160,3878,0.03747,0.05037
2012,66 and older,West,Western Europe,0.01556,45,3878,0.01166,0.01945
2012,66 and older,East,Germany,0.96433,1233,1277,0.95415,0.97451
2012,66 and older,East,Eastern Europe,0.03056,44,1277,0.02112,0.04001
2013,17-29 y.,West,Germany,0.85744,3664,4579,0.84731,0.86756
2013,17-29 y.,West,Southern Europe,0.02062,185,4579,0.01650,0.02474
2013,17-29 y.,West,Central Asia,0.02626,185,4579,0.02163,0.03089
2013,17-29 y.,West,Western Asia,0.02045,148,4579,0.01635,0.02455
2013,17-29 y.,West,Eastern Europe,0.04608,397,4579,0.04001,0.05216
2013,17-29 y.,East,Germany,0.96205,803,842,0.94913,0.97496
2013,17-29 y.,East,Eastern Europe,0.01354,39,842,0.00573,0.02135
2013,30-45 y.,West,Germany,0.75884,5605,8439,0.74971,0.76797
2013,30-45 y.,West,Northern Africa,0.00580,66,8439,0.00418,0.00742
2013,30-45 y.,West,Southern Asia,0.01009,82,8439,0.00796,0.01222
2013,30-45 y.,West,South-Eastern Asia,0.00625,35,8439,0.00457,0.00793
2013,30-45 y.,West,Southern Europe,0.03325,531,8439,0.02943,0.03708
2013,30-45 y.,West,Central Asia,0.03241,394,8439,0.02863,0.03619
2013,30-45 y.,West,Western Asia,0.04609,500,8439,0.04161,0.05056
2013,30-45 y.,West,Eastern Europe,0.07016,997,8439,0.06471,0.07561
2013,30-45 y.,West,Northern Europe,0.00486,40,8439,0.00338,0.00634
2013,30-45 y.,West,Western Europe,0.01168,78,8439,0.00939,0.01397
2013,30-45 y.,West,Sub-Saharan Africa,0.00951,65,8439,0.00744,0.01159
2013,30-45 y.,West,Latin America and the Caribbean,0.00518,46,8439,0.00365,0.00671
2013,30-45 y.,East,Germany,0.94315,1694,1813,0.93249,0.95381
2013,30-45 y.,East,Central Asia,0.00757,37,1813,0.00358,0.01155
2013,30-45 y.,East,Eastern Europe,0.02441,82,1813,0.01730,0.03151
2013,46-65 y.,West,Germany,0.83902,6193,7853,0.83089,0.84715
2013,46-65 y.,West,Southern Asia,0.00417,45,7853,0.00274,0.00559
2013,46-65 y.,West,Southern Europe,0.03743,406,7853,0.03323,0.04163
2013,46-65 y.,West,Central Asia,0.01538,215,7853,0.01265,0.01810
2013,46-65 y.,West,Western Asia,0.02162,249,7853,0.01840,0.02483
2013,46-65 y.,West,Eastern Europe,0.05032,628,7853,0.04548,0.05515
2013,46-65 y.,West,Western Europe,0.01587,86,7853,0.01310,0.01863
2013,46-65 y.,West,Sub-Saharan Africa,0.00313,31,7853,0.00190,0.00437
2013,46-65 y.,East,Germany,0.96743,2060,2153,0.95993,0.97493
2013,46-65 y.,East,Eastern Europe,0.02129,93,2153,0.01519,0.02739
2013,66 and older,West,Germany,0.90038,3401,3754,0.89080,0.90997
2013,66 and older,West,Southern Europe,0.02488,92,3754,0.01990,0.02986
2013,66 and older,West,Western Asia,0.01171,36,3754,0.00827,0.01515
2013,66 and older,West,Eastern Europe,0.03636,177,3754,0.03037,0.04235
2013,66 and older,West,Western Europe,0.01358,48,3754,0.00988,0.01729
2013,66 and older,East,Germany,0.97520,1186,1227,0.96650,0.98391
2013,66 and older,East,Eastern Europe,0.02304,41,1227,0.01464,0.03144
2014,17-29 y.,West,Germany,0.86261,3292,3980,0.85192,0.87331
2014,17-29 y.,West,Southern Europe,0.02307,139,3980,0.01841,0.02774
2014,17-29 y.,West,Central Asia,0.02416,135,3980,0.01939,0.02893
2014,17-29 y.,West,Western Asia,0.01851,126,3980,0.01432,0.02269
2014,17-29 y.,West,Eastern Europe,0.03790,288,3980,0.03197,0.04383
2014,17-29 y.,East,Germany,0.95808,731,731,0.94354,0.97262
2014,30-45 y.,West,Germany,0.75098,4623,6842,0.74073,0.76122
2014,30-45 y.,West,Northern Africa,0.00557,47,6842,0.00381,0.00734
2014,30-45 y.,West,Southern Asia,0.00973,58,6842,0.00740,0.01205
2014,30-45 y.,West,Southern Europe,0.03495,422,6842,0.03060,0.03930
2014,30-45 y.,West,Central Asia,0.03238,335,6842,0.02819,0.03658
2014,30-45 y.,West,Western Asia,0.04844,376,6842,0.04336,0.05353
2014,30-45 y.,West,Eastern Europe,0.06957,794,6842,0.06355,0.07560
2014,30-45 y.,West,Northern Europe,0.00503,33,6842,0.00335,0.00671
2014,30-45 y.,West,Western Europe,0.01242,69,6842,0.00979,0.01504
2014,30-45 y.,West,Sub-Saharan Africa,0.01002,49,6842,0.00766,0.01238
2014,30-45 y.,West,Latin America and the Caribbean,0.00780,36,6842,0.00572,0.00989
2014,30-45 y.,East,Germany,0.93740,1483,1552,0.92534,0.94945
2014,30-45 y.,East,Eastern Europe,0.02701,69,1552,0.01895,0.03508
2014,46-65 y.,West,Germany,0.83687,5781,7139,0.82830,0.84544
2014,46-65 y.,West,Southern Asia,0.00581,39,7139,0.00405,0.00757
2014,46-65 y.,West,Southern Europe,0.03571,335,7139,0.03140,0.04001
2014,46-65 y.,West,Central Asia,0.01416,162,7139,0.01142,0.01690
2014,46-65 y.,West,Western Asia,0.02681,221,7139,0.02306,0.03056
2014,46-65 y.,West,Eastern Europe,0.04494,526,7139,0.04013,0.04974
2014,46-65 y.,West,Western Europe,0.01652,75,7139,0.01356,0.01948
2014,46-65 y.,East,Germany,0.97099,1909,1981,0.96360,0.97838
2014,46-65 y.,East,Eastern Europe,0.01835,72,1981,0.01244,0.02426
2014,66 and older,West,Germany,0.90199,3332,3676,0.89238,0.91161
2014,66 and older,West,Southern Europe,0.02368,90,3676,0.01876,0.02860
2014,66 and older,West,Western Asia,0.01306,33,3676,0.00939,0.01673
2014,66 and older,West,Eastern Europe,0.03577,174,3676,0.02977,0.04177
2014,66 and older,West,Western Europe,0.01352,47,3676,0.00979,0.01726
2014,66 and older,East,Germany,0.97195,1171,1215,0.96266,0.98124
2014,66 and older,East,Eastern Europe,0.02325,44,1215,0.01477,0.03173
2015,17-29 y.,West,Germany,0.85372,3184,4096,0.84289,0.86454
2015,17-29 y.,West,Southern Asia,0.01019,40,4096,0.00711,0.01326
2015,17-29 y.,West,Southern Europe,0.02338,183,4096,0.01875,0.02801
2015,17-29 y.,West,Central Asia,0.02779,121,4096,0.02276,0.03283
2015,17-29 y.,West,Western Asia,0.02044,148,4096,0.01611,0.02477
2015,17-29 y.,West,Eastern Europe,0.04512,420,4096,0.03876,0.05147
2015,17-29 y.,East,Germany,0.92893,698,747,0.91049,0.94737
2015,17-29 y.,East,Eastern Europe,0.03118,49,747,0.01871,0.04366
2015,30-45 y.,West,Germany,0.74365,4092,6689,0.73319,0.75411
2015,30-45 y.,West,Northern Africa,0.00796,74,6689,0.00583,0.01009
2015,30-45 y.,West,Southern Asia,0.01132,96,6689,0.00878,0.01385
2015,30-45 y.,West,Southern Europe,0.04205,491,6689,0.03724,0.04686
2015,30-45 y.,West,Central Asia,0.03079,315,6689,0.02665,0.03493
2015,30-45 y.,West,Western Asia,0.04353,339,6689,0.03864,0.04842
2015,30-45 y.,West,Eastern Europe,0.07499,1022,6689,0.06868,0.08130
2015,30-45 y.,West,Northern Europe,0.00491,54,6689,0.00324,0.00659
2015,30-45 y.,West,Western Europe,0.01568,83,6689,0.01270,0.01865
2015,30-45 y.,West,Sub-Saharan Africa,0.00755,58,6689,0.00548,0.00963
2015,30-45 y.,West,Latin America and the Caribbean,0.00695,65,6689,0.00496,0.00894
2015,30-45 y.,East,Germany,0.93041,1347,1439,0.91726,0.94356
2015,30-45 y.,East,Eastern Europe,0.02750,92,1439,0.01905,0.03595
2015,46-65 y.,West,Germany,0.82957,5628,7092,0.82082,0.83832
2015,46-65 y.,West,Southern Asia,0.00661,45,7092,0.00473,0.00850
2015,46-65 y.,West,Southern Europe,0.03622,344,7092,0.03187,0.04057
2015,46-65 y.,West,Central Asia,0.01757,146,7092,0.01451,0.02063
2015,46-65 y.,West,Western Asia,0.03020,242,7092,0.02621,0.03418
2015,46-65 y.,West,Eastern Europe,0.04708,550,7092,0.04215,0.05201
2015,46-65 y.,West,Northern Europe,0.00295,32,7092,0.00169,0.00422
2015,46-65 y.,West,Western Europe,0.01284,72,7092,0.01022,0.01546
2015,46-65 y.,West,Latin America and the Caribbean,0.00464,33,7092,0.00306,0.00622
2015,46-65 y.,East,Germany,0.96590,1826,1899,0.95774,0.97407
2015,46-65 y.,East,Eastern Europe,0.02072,73,1899,0.01432,0.02713
2015,66 and older,West,Germany,0.89964,3281,3587,0.88980,0.90947
2015,66 and older,West,Southern Europe,0.02490,93,3587,0.01980,0.03000
2015,66 and older,West,Eastern Europe,0.03658,168,3587,0.03043,0.04272
2015,66 and older,West,Western Europe,0.01403,45,3587,0.01018,0.01788
2015,66 and older,East,Germany,0.97634,1176,1213,0.96779,0.98490
2015,66 and older,East,Eastern Europe,0.02127,37,1213,0.01314,0.02939
2016,17-29 y.,West,Germany,0.85893,2937,4571,0.84884,0.86903
2016,17-29 y.,West,Southern Asia,0.01153,150,4571,0.00843,0.01462
2016,17-29 y.,West,Southern Europe,0.02555,171,4571,0.02097,0.03012
2016,17-29 y.,West,Central Asia,0.02085,84,4571,0.01671,0.02500
2016,17-29 y.,West,Western Asia,0.02819,807,4571,0.02339,0.03299
2016,17-29 y.,West,Eastern Europe,0.03623,310,4571,0.03081,0.04165
2016,17-29 y.,West,Sub-Saharan Africa,0.00718,112,4571,0.00474,0.00963
2016,17-29 y.,East,Germany,0.92023,661,868,0.90220,0.93827
2016,17-29 y.,East,Southern Asia,0.00877,45,868,0.00256,0.01497
2016,17-29 y.,East,Western Asia,0.01517,114,868,0.00704,0.02331
2016,17-29 y.,East,Eastern Europe,0.02879,48,868,0.01766,0.03992
2016,30-45 y.,West,Germany,0.74851,3613,6949,0.73831,0.75871
2016,30-45 y.,West,Northern Africa,0.00779,70,6949,0.00572,0.00986
2016,30-45 y.,West,Southern Asia,0.01170,221,6949,0.00917,0.01422
2016,30-45 y.,West,Southern Europe,0.04589,462,6949,0.04097,0.05081
2016,30-45 y.,West,Central Asia,0.02749,288,6949,0.02365,0.03134
2016,30-45 y.,West,Western Asia,0.04296,1182,6949,0.03819,0.04772
2016,30-45 y.,West,Eastern Europe,0.07369,857,6949,0.06755,0.07983
2016,30-45 y.,West,Northern Europe,0.00529,44,6949,0.00358,0.00700
2016,30-45 y.,West,Western Europe,0.01054,63,6949,0.00814,0.01294
2016,30-45 y.,West,Sub-Saharan Africa,0.00830,100,6949,0.00617,0.01044
2016,30-45 y.,West,Latin America and the Caribbean,0.00802,49,6949,0.00592,0.01012
2016,30-45 y.,East,Germany,0.90925,1195,1538,0.89489,0.92361
2016,30-45 y.,East,Southern Asia,0.00512,62,1538,0.00155,0.00869
2016,30-45 y.,East,Western Asia,0.01156,181,1538,0.00622,0.01690
