year,bula_h,migback,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,North Rhine-Westphalia,Direct migration background,Southern Europe,0.14345,130,642,0.11631,0.17058
2003,North Rhine-Westphalia,Direct migration background,Central Asia,0.11960,71,642,0.09448,0.14472
2003,North Rhine-Westphalia,Direct migration background,Western Asia,0.23957,189,642,0.20653,0.27261
2003,North Rhine-Westphalia,Direct migration background,Eastern Europe,0.31827,220,642,0.28221,0.35433
2003,North Rhine-Westphalia,Direct migration background,Western Europe,0.05109,32,642,0.03404,0.06814
2003,Hesse,Direct migration background,Southern Europe,0.21413,69,182,0.15437,0.27390
2003,Hesse,Direct migration background,Western Asia,0.21760,59,182,0.15749,0.27772
2003,Hesse,Direct migration background,Eastern Europe,0.27151,54,182,0.20672,0.33630
2003,"Rhineland-Palatinate, Saarland",Direct migration background,Southern Europe,0.15559,36,143,0.09597,0.21521
2003,"Rhineland-Palatinate, Saarland",Direct migration background,Western Asia,0.21099,31,143,0.14388,0.27810
2003,"Rhineland-Palatinate, Saarland",Direct migration background,Eastern Europe,0.30845,76,143,0.23248,0.38441
2003,Baden-Wuerttemberg,Direct migration background,Southern Europe,0.32281,233,477,0.28080,0.36481
2003,Baden-Wuerttemberg,Direct migration background,Western Asia,0.13578,123,477,0.10501,0.16656
2003,Baden-Wuerttemberg,Direct migration background,Eastern Europe,0.26015,121,477,0.22073,0.29956
2003,Bavaria,Direct migration background,Southern Europe,0.20767,93,335,0.16416,0.25117
2003,Bavaria,Direct migration background,Western Asia,0.14837,71,335,0.11025,0.18649
2003,Bavaria,Direct migration background,Eastern Europe,0.35910,131,335,0.30765,0.41055
2003,Bavaria,Direct migration background,Western Europe,0.12304,40,335,0.08781,0.15827
2004,Lower Saxony,Direct migration background,Southern Europe,0.10276,31,180,0.05828,0.14725
2004,Lower Saxony,Direct migration background,Central Asia,0.09002,31,180,0.04809,0.13195
2004,Lower Saxony,Direct migration background,Western Asia,0.27673,53,180,0.21119,0.34227
2004,Lower Saxony,Direct migration background,Eastern Europe,0.30706,65,180,0.23949,0.37464
2004,North Rhine-Westphalia,Direct migration background,Southern Europe,0.14439,121,628,0.11687,0.17190
2004,North Rhine-Westphalia,Direct migration background,Central Asia,0.12760,73,628,0.10148,0.15371
2004,North Rhine-Westphalia,Direct migration background,Western Asia,0.23745,180,628,0.20414,0.27075
2004,North Rhine-Westphalia,Direct migration background,Eastern Europe,0.32684,221,628,0.29013,0.36356
2004,North Rhine-Westphalia,Direct migration background,Western Europe,0.06109,33,628,0.04235,0.07984
2004,Hesse,Direct migration background,Southern Europe,0.23599,70,175,0.17290,0.29909
2004,Hesse,Direct migration background,Western Asia,0.21399,51,175,0.15305,0.27493
2004,Hesse,Direct migration background,Eastern Europe,0.26658,54,175,0.20088,0.33228
2004,"Rhineland-Palatinate, Saarland",Direct migration background,Southern Europe,0.17680,37,112,0.10583,0.24777
2004,"Rhineland-Palatinate, Saarland",Direct migration background,Eastern Europe,0.26194,75,112,0.18014,0.34373
2004,Baden-Wuerttemberg,Direct migration background,Southern Europe,0.34299,222,459,0.29952,0.38647
2004,Baden-Wuerttemberg,Direct migration background,Western Asia,0.14036,127,459,0.10854,0.17217
2004,Baden-Wuerttemberg,Direct migration background,Eastern Europe,0.23722,110,459,0.19826,0.27618
2004,Bavaria,Direct migration background,Southern Europe,0.23011,92,323,0.18414,0.27609
2004,Bavaria,Direct migration background,Western Asia,0.14737,70,323,0.10866,0.18609
2004,Bavaria,Direct migration background,Eastern Europe,0.34408,125,323,0.29219,0.39597
2004,Bavaria,Direct migration background,Western Europe,0.12196,36,323,0.08622,0.15771
2005,Lower Saxony,Direct migration background,Southern Europe,0.12194,32,170,0.07260,0.17127
2005,Lower Saxony,Direct migration background,Central Asia,0.09785,31,170,0.05306,0.14265
2005,Lower Saxony,Direct migration background,Western Asia,0.26874,45,170,0.20191,0.33558
2005,Lower Saxony,Direct migration background,Eastern Europe,0.28120,62,170,0.21341,0.34898
2005,North Rhine-Westphalia,Direct migration background,Southern Europe,0.15189,118,565,0.12227,0.18151
2005,North Rhine-Westphalia,Direct migration background,Central Asia,0.13492,71,565,0.10673,0.16312
2005,North Rhine-Westphalia,Direct migration background,Western Asia,0.24294,175,565,0.20754,0.27833
2005,North Rhine-Westphalia,Direct migration background,Eastern Europe,0.31093,201,565,0.27273,0.34914
2005,Hesse,Direct migration background,Southern Europe,0.22098,64,164,0.15729,0.28468
2005,Hesse,Direct migration background,Western Asia,0.22869,48,164,0.16421,0.29317
2005,Hesse,Direct migration background,Eastern Europe,0.28181,52,164,0.21274,0.35087
2005,"Rhineland-Palatinate, Saarland",Direct migration background,Southern Europe,0.22793,36,110,0.14918,0.30668
2005,"Rhineland-Palatinate, Saarland",Direct migration background,Eastern Europe,0.27179,74,110,0.18827,0.35531
2005,Baden-Wuerttemberg,Direct migration background,Southern Europe,0.35201,205,431,0.30687,0.39715
2005,Baden-Wuerttemberg,Direct migration background,Western Asia,0.12559,119,431,0.09427,0.15691
2005,Baden-Wuerttemberg,Direct migration background,Eastern Europe,0.24327,107,431,0.20272,0.28383
2005,Bavaria,Direct migration background,Southern Europe,0.22512,75,288,0.17679,0.27344
2005,Bavaria,Direct migration background,Western Asia,0.15418,68,288,0.11240,0.19596
2005,Bavaria,Direct migration background,Eastern Europe,0.32808,110,288,0.27376,0.38240
2005,Bavaria,Direct migration background,Western Europe,0.12479,35,288,0.08655,0.16302
2006,Lower Saxony,Direct migration background,Western Asia,0.25229,39,113,0.17185,0.33273
2006,Lower Saxony,Direct migration background,Eastern Europe,0.31734,74,113,0.23113,0.40354
2006,North Rhine-Westphalia,Direct migration background,Southern Europe,0.16339,120,571,0.13304,0.19374
2006,North Rhine-Westphalia,Direct migration background,Central Asia,0.13175,76,571,0.10399,0.15952
2006,North Rhine-Westphalia,Direct migration background,Western Asia,0.24891,164,571,0.21341,0.28440
2006,North Rhine-Westphalia,Direct migration background,Eastern Europe,0.30760,211,571,0.26971,0.34549
2006,Hesse,Direct migration background,Southern Europe,0.24247,59,159,0.17564,0.30930
2006,Hesse,Direct migration background,Western Asia,0.20349,42,159,0.14071,0.26626
2006,Hesse,Direct migration background,Eastern Europe,0.28812,58,159,0.21750,0.35874
2006,"Rhineland-Palatinate, Saarland",Direct migration background,Eastern Europe,0.26246,69,69,0.15789,0.36704
2006,Baden-Wuerttemberg,Direct migration background,Southern Europe,0.34012,178,404,0.29387,0.38638
2006,Baden-Wuerttemberg,Direct migration background,Western Asia,0.14412,115,404,0.10983,0.17841
2006,Baden-Wuerttemberg,Direct migration background,Eastern Europe,0.21238,111,404,0.17244,0.25231
2006,Bavaria,Direct migration background,Southern Europe,0.21913,71,292,0.17160,0.26666
2006,Bavaria,Direct migration background,Western Asia,0.16485,63,292,0.12222,0.20748
2006,Bavaria,Direct migration background,Eastern Europe,0.32794,120,292,0.27400,0.38188
2006,Bavaria,Direct migration background,Western Europe,0.13524,38,292,0.09594,0.17453
2007,Lower Saxony,Direct migration background,Eastern Europe,0.33995,69,69,0.22736,0.45254
2007,North Rhine-Westphalia,Direct migration background,Southern Europe,0.17751,106,503,0.14408,0.21093
2007,North Rhine-Westphalia,Direct migration background,Central Asia,0.14076,74,503,0.11034,0.17118
2007,North Rhine-Westphalia,Direct migration background,Western Asia,0.24262,142,503,0.20513,0.28012
2007,North Rhine-Westphalia,Direct migration background,Eastern Europe,0.30253,181,503,0.26235,0.34272
2007,Hesse,Direct migration background,Southern Europe,0.28797,58,151,0.21550,0.36043
2007,Hesse,Direct migration background,Western Asia,0.20681,37,151,0.14199,0.27163
2007,Hesse,Direct migration background,Eastern Europe,0.29959,56,151,0.22628,0.37289
2007,"Rhineland-Palatinate, Saarland",Direct migration background,Eastern Europe,0.27621,61,61,0.16308,0.38935
2007,Baden-Wuerttemberg,Direct migration background,Southern Europe,0.36031,156,367,0.31112,0.40949
2007,Baden-Wuerttemberg,Direct migration background,Western Asia,0.13437,103,367,0.09943,0.16932
2007,Baden-Wuerttemberg,Direct migration background,Eastern Europe,0.22052,108,367,0.17805,0.26300
2007,Bavaria,Direct migration background,Southern Europe,0.24114,72,280,0.19094,0.29134
2007,Bavaria,Direct migration background,Western Asia,0.16016,60,280,0.11712,0.20319
2007,Bavaria,Direct migration background,Eastern Europe,0.30822,111,280,0.25403,0.36240
2007,Bavaria,Direct migration background,Western Europe,0.13815,37,280,0.09766,0.17864
2008,Lower Saxony,Direct migration background,Eastern Europe,0.33723,55,55,0.21113,0.46333
2008,North Rhine-Westphalia,Direct migration background,Southern Europe,0.18028,95,445,0.14452,0.21603
2008,North Rhine-Westphalia,Direct migration background,Central Asia,0.11157,62,445,0.08229,0.14086
2008,North Rhine-Westphalia,Direct migration background,Western Asia,0.24574,125,445,0.20569,0.28578
2008,North Rhine-Westphalia,Direct migration background,Eastern Europe,0.31654,163,445,0.27327,0.35980
2008,Hesse,Direct migration background,Southern Europe,0.29559,54,135,0.21833,0.37286
2008,Hesse,Direct migration background,Western Asia,0.18469,31,135,0.11899,0.25039
2008,Hesse,Direct migration background,Eastern Europe,0.25526,50,135,0.18143,0.32908
2008,"Rhineland-Palatinate, Saarland",Direct migration background,Eastern Europe,0.23721,52,52,0.12046,0.35396
2008,Baden-Wuerttemberg,Direct migration background,Southern Europe,0.38954,155,336,0.33732,0.44176
2008,Baden-Wuerttemberg,Direct migration background,Western Asia,0.09671,80,336,0.06506,0.12836
2008,Baden-Wuerttemberg,Direct migration background,Eastern Europe,0.20803,101,336,0.16456,0.25150
2008,Bavaria,Direct migration background,Southern Europe,0.24914,62,243,0.19465,0.30363
2008,Bavaria,Direct migration background,Western Asia,0.15119,50,243,0.10606,0.19633
2008,Bavaria,Direct migration background,Eastern Europe,0.28684,97,243,0.22985,0.34382
2008,Bavaria,Direct migration background,Western Europe,0.14556,34,243,0.10112,0.18999
2009,Lower Saxony,Direct migration background,Eastern Europe,0.29790,46,46,0.16427,0.43152
2009,North Rhine-Westphalia,Direct migration background,Southern Europe,0.18469,86,393,0.14628,0.22311
2009,North Rhine-Westphalia,Direct migration background,Central Asia,0.11307,59,393,0.08172,0.14442
2009,North Rhine-Westphalia,Direct migration background,Western Asia,0.23639,108,393,0.19433,0.27845
2009,North Rhine-Westphalia,Direct migration background,Eastern Europe,0.30862,140,393,0.26289,0.35434
2009,Hesse,Direct migration background,Southern Europe,0.32901,49,93,0.23300,0.42502
2009,Hesse,Direct migration background,Eastern Europe,0.24118,44,93,0.15376,0.32860
2009,"Rhineland-Palatinate, Saarland",Direct migration background,Eastern Europe,0.20243,47,47,0.08631,0.31855
2009,Baden-Wuerttemberg,Direct migration background,Southern Europe,0.39138,127,273,0.33338,0.44938
2009,Baden-Wuerttemberg,Direct migration background,Western Asia,0.08214,56,273,0.04951,0.11477
2009,Baden-Wuerttemberg,Direct migration background,Eastern Europe,0.21037,90,273,0.16193,0.25880
2009,Bavaria,Direct migration background,Southern Europe,0.23024,56,223,0.17486,0.28562
2009,Bavaria,Direct migration background,Western Asia,0.14263,41,223,0.09663,0.18864
2009,Bavaria,Direct migration background,Eastern Europe,0.32795,95,223,0.26619,0.38970
2009,Bavaria,Direct migration background,Western Europe,0.14086,31,223,0.09510,0.18662
2010,Schleswig-Holstein,Direct migration background,Eastern Europe,0.24178,32,32,0.09106,0.39251
2010,Lower Saxony,Direct migration background,Southern Europe,0.14811,36,194,0.09800,0.19823
2010,Lower Saxony,Direct migration background,Central Asia,0.10014,42,194,0.05779,0.14249
2010,Lower Saxony,Direct migration background,Western Asia,0.16494,38,194,0.11258,0.21729
2010,Lower Saxony,Direct migration background,Eastern Europe,0.34709,78,194,0.27993,0.41426
2010,North Rhine-Westphalia,Direct migration background,Southern Europe,0.19429,163,782,0.16654,0.22204
2010,North Rhine-Westphalia,Direct migration background,Central Asia,0.12269,107,782,0.09968,0.14570
2010,North Rhine-Westphalia,Direct migration background,Western Asia,0.19874,211,782,0.17075,0.22673
2010,North Rhine-Westphalia,Direct migration background,Eastern Europe,0.30227,260,782,0.27006,0.33448
2010,North Rhine-Westphalia,Direct migration background,Western Europe,0.06422,41,782,0.04703,0.08141
2010,Hesse,Direct migration background,Southern Europe,0.30747,60,233,0.24809,0.36685
2010,Hesse,Direct migration background,Central Asia,0.06080,39,233,0.03005,0.09155
2010,Hesse,Direct migration background,Western Asia,0.13396,52,233,0.09013,0.17779
2010,Hesse,Direct migration background,Eastern Europe,0.23521,82,233,0.18063,0.28979
2010,"Rhineland-Palatinate, Saarland",Direct migration background,Central Asia,0.19157,33,133,0.12443,0.25870
2010,"Rhineland-Palatinate, Saarland",Direct migration background,Western Asia,0.20686,36,133,0.13776,0.27596
2010,"Rhineland-Palatinate, Saarland",Direct migration background,Eastern Europe,0.23196,64,133,0.15996,0.30397
2010,Baden-Wuerttemberg,Direct migration background,Southern Europe,0.38340,163,419,0.33679,0.43001
2010,Baden-Wuerttemberg,Direct migration background,Central Asia,0.08343,44,419,0.05692,0.10994
2010,Baden-Wuerttemberg,Direct migration background,Western Asia,0.08619,73,419,0.05929,0.11310
2010,Baden-Wuerttemberg,Direct migration background,Eastern Europe,0.22580,139,419,0.18571,0.26588
2010,Bavaria,Direct migration background,Southern Europe,0.24469,88,394,0.20219,0.28720
2010,Bavaria,Direct migration background,Central Asia,0.04242,38,394,0.02249,0.06235
2010,Bavaria,Direct migration background,Western Asia,0.16384,76,394,0.12724,0.20043
2010,Bavaria,Direct migration background,Eastern Europe,0.28149,147,394,0.23703,0.32596
2010,Bavaria,Direct migration background,Western Europe,0.14904,45,394,0.11383,0.18425
2011,Schleswig-Holstein,Direct migration background,Eastern Europe,0.23974,45,45,0.11359,0.36589
2011,Lower Saxony,Direct migration background,Southern Europe,0.09166,35,249,0.05575,0.12758
2011,Lower Saxony,Direct migration background,Central Asia,0.17655,64,249,0.12909,0.22400
2011,Lower Saxony,Direct migration background,Western Asia,0.13403,41,249,0.09163,0.17643
2011,Lower Saxony,Direct migration background,Eastern Europe,0.38629,109,249,0.32570,0.44689
2011,North Rhine-Westphalia,Direct migration background,Southern Europe,0.17376,168,863,0.14847,0.19906
2011,North Rhine-Westphalia,Direct migration background,Central Asia,0.12141,133,863,0.09960,0.14321
2011,North Rhine-Westphalia,Direct migration background,Western Asia,0.18150,201,863,0.15577,0.20723
2011,North Rhine-Westphalia,Direct migration background,Eastern Europe,0.33051,307,863,0.29910,0.36191
2011,North Rhine-Westphalia,Direct migration background,Western Europe,0.07280,54,863,0.05545,0.09014
2011,Hesse,Direct migration background,Southern Europe,0.25096,58,246,0.19667,0.30525
2011,Hesse,Direct migration background,Central Asia,0.06500,45,246,0.03413,0.09587
2011,Hesse,Direct migration background,Western Asia,0.15029,48,246,0.10554,0.19503
2011,Hesse,Direct migration background,Eastern Europe,0.28227,95,246,0.22591,0.33864
2011,"Rhineland-Palatinate, Saarland",Direct migration background,Southern Europe,0.17034,37,184,0.11587,0.22481
2011,"Rhineland-Palatinate, Saarland",Direct migration background,Central Asia,0.17478,37,184,0.11976,0.22981
2011,"Rhineland-Palatinate, Saarland",Direct migration background,Western Asia,0.18808,40,184,0.13146,0.24470
2011,"Rhineland-Palatinate, Saarland",Direct migration background,Eastern Europe,0.26349,70,184,0.19966,0.32732
2011,Baden-Wuerttemberg,Direct migration background,Southern Europe,0.34547,176,474,0.30261,0.38832
2011,Baden-Wuerttemberg,Direct migration background,Central Asia,0.11938,64,474,0.09016,0.14860
2011,Baden-Wuerttemberg,Direct migration background,Western Asia,0.06907,60,474,0.04622,0.09192
2011,Baden-Wuerttemberg,Direct migration background,Eastern Europe,0.25954,174,474,0.22003,0.29905
2011,Bavaria,Direct migration background,Southern Europe,0.20533,90,435,0.16733,0.24333
2011,Bavaria,Direct migration background,Central Asia,0.05259,37,435,0.03159,0.07359
2011,Bavaria,Direct migration background,Western Asia,0.12203,64,435,0.09124,0.15283
2011,Bavaria,Direct migration background,Eastern Europe,0.34117,190,435,0.29656,0.38577
2011,Bavaria,Direct migration background,Western Europe,0.14156,54,435,0.10876,0.17436
2012,Schleswig-Holstein,Direct migration background,Eastern Europe,0.23349,43,43,0.10555,0.36144
2012,Lower Saxony,Direct migration background,Central Asia,0.17954,64,203,0.12661,0.23246
2012,Lower Saxony,Direct migration background,Western Asia,0.13673,36,203,0.08935,0.18411
2012,Lower Saxony,Direct migration background,Eastern Europe,0.43675,103,203,0.36836,0.50515
2012,North Rhine-Westphalia,Direct migration background,Southern Asia,0.02469,32,848,0.01424,0.03514
2012,North Rhine-Westphalia,Direct migration background,Southern Europe,0.18302,159,848,0.15698,0.20906
2012,North Rhine-Westphalia,Direct migration background,Central Asia,0.12191,132,848,0.09988,0.14395
2012,North Rhine-Westphalia,Direct migration background,Western Asia,0.16349,180,848,0.13859,0.18840
2012,North Rhine-Westphalia,Direct migration background,Eastern Europe,0.33200,295,848,0.30028,0.36371
2012,North Rhine-Westphalia,Direct migration background,Western Europe,0.07278,50,848,0.05528,0.09027
2012,Hesse,Direct migration background,Southern Europe,0.24448,50,232,0.18906,0.29990
2012,Hesse,Direct migration background,Central Asia,0.08764,40,232,0.05118,0.12411
2012,Hesse,Direct migration background,Western Asia,0.17347,50,232,0.12464,0.22230
2012,Hesse,Direct migration background,Eastern Europe,0.27344,92,232,0.21596,0.33092
2012,"Rhineland-Palatinate, Saarland",Direct migration background,Southern Europe,0.20409,38,134,0.13560,0.27259
2012,"Rhineland-Palatinate, Saarland",Direct migration background,Central Asia,0.21369,34,134,0.14403,0.28336
2012,"Rhineland-Palatinate, Saarland",Direct migration background,Eastern Europe,0.25395,62,134,0.17998,0.32793
2012,Baden-Wuerttemberg,Direct migration background,Southern Europe,0.32677,156,433,0.28254,0.37100
2012,Baden-Wuerttemberg,Direct migration background,Central Asia,0.09288,58,433,0.06551,0.12025
2012,Baden-Wuerttemberg,Direct migration background,Western Asia,0.05662,41,433,0.03483,0.07841
2012,Baden-Wuerttemberg,Direct migration background,Eastern Europe,0.30111,178,433,0.25785,0.34437
2012,Bavaria,Direct migration background,Southern Europe,0.21469,90,465,0.17733,0.25205
2012,Bavaria,Direct migration background,Central Asia,0.06874,50,465,0.04572,0.09177
2012,Bavaria,Direct migration background,Western Asia,0.12605,61,465,0.09585,0.15625
2012,Bavaria,Direct migration background,Eastern Europe,0.31198,192,465,0.26983,0.35414
2012,Bavaria,Direct migration background,Western Europe,0.17306,72,465,0.13864,0.20748
2012,Berlin,Direct migration background,Eastern Europe,0.54259,36,36,0.37755,0.70764
2012,Saxony,Direct migration background,Eastern Europe,0.62056,35,35,0.45745,0.78367
2013,Schleswig-Holstein,Direct migration background,Western Asia,0.27555,59,132,0.19904,0.35206
2013,Schleswig-Holstein,Direct migration background,Eastern Europe,0.20571,73,132,0.13649,0.27493
2013,Hamburg,Direct migration background,Eastern Europe,0.30356,80,80,0.20216,0.40495
2013,Lower Saxony,Direct migration background,Southern Europe,0.04825,63,539,0.03015,0.06636
2013,Lower Saxony,Direct migration background,Central Asia,0.17315,109,539,0.14118,0.20512
2013,Lower Saxony,Direct migration background,Western Asia,0.16564,104,539,0.13423,0.19706
2013,Lower Saxony,Direct migration background,Eastern Europe,0.42845,263,539,0.38663,0.47026
2013,North Rhine-Westphalia,Direct migration background,Southern Asia,0.03035,44,1626,0.02201,0.03870
2013,North Rhine-Westphalia,Direct migration background,Southern Europe,0.16866,337,1626,0.15046,0.18687
2013,North Rhine-Westphalia,Direct migration background,Central Asia,0.12662,251,1626,0.11046,0.14279
2013,North Rhine-Westphalia,Direct migration background,Western Asia,0.17001,300,1626,0.15175,0.18828
2013,North Rhine-Westphalia,Direct migration background,Eastern Europe,0.33147,604,1626,0.30858,0.35436
2013,North Rhine-Westphalia,Direct migration background,Western Europe,0.05463,51,1626,0.04358,0.06567
2013,North Rhine-Westphalia,Direct migration background,Sub-Saharan Africa,0.02955,39,1626,0.02131,0.03778
2013,Hesse,Direct migration background,Northern Africa,0.04032,34,532,0.02359,0.05705
2013,Hesse,Direct migration background,Southern Asia,0.06674,37,532,0.04551,0.08797
2013,Hesse,Direct migration background,Southern Europe,0.22625,117,532,0.19066,0.26183
2013,Hesse,Direct migration background,Central Asia,0.06053,70,532,0.04025,0.08082
2013,Hesse,Direct migration background,Western Asia,0.17652,88,532,0.14409,0.20894
2013,Hesse,Direct migration background,Eastern Europe,0.24960,186,532,0.21279,0.28641
2013,"Rhineland-Palatinate, Saarland",Direct migration background,Southern Europe,0.16957,95,376,0.13159,0.20755
2013,"Rhineland-Palatinate, Saarland",Direct migration background,Central Asia,0.16276,69,376,0.12540,0.20013
2013,"Rhineland-Palatinate, Saarland",Direct migration background,Western Asia,0.11736,61,376,0.08479,0.14994
2013,"Rhineland-Palatinate, Saarland",Direct migration background,Eastern Europe,0.32519,151,376,0.27778,0.37261
2013,Baden-Wuerttemberg,Direct migration background,Southern Europe,0.28098,290,899,0.25158,0.31038
2013,Baden-Wuerttemberg,Direct migration background,Central Asia,0.12094,119,899,0.09961,0.14226
2013,Baden-Wuerttemberg,Direct migration background,Western Asia,0.11197,117,899,0.09135,0.13260
2013,Baden-Wuerttemberg,Direct migration background,Eastern Europe,0.25919,341,899,0.23053,0.28785
2013,Baden-Wuerttemberg,Direct migration background,Western Europe,0.06937,32,899,0.05275,0.08599
2013,Bavaria,Direct migration background,Southern Europe,0.19155,221,983,0.16694,0.21616
2013,Bavaria,Direct migration background,Central Asia,0.08345,142,983,0.06615,0.10075
2013,Bavaria,Direct migration background,Western Asia,0.11269,110,983,0.09291,0.13247
2013,Bavaria,Direct migration background,Eastern Europe,0.34289,432,983,0.31320,0.37258
2013,Bavaria,Direct migration background,Western Europe,0.13718,78,983,0.11566,0.15870
2013,Berlin,Direct migration background,Southern Europe,0.16866,47,157,0.10990,0.22742
2013,Berlin,Direct migration background,Western Asia,0.20762,45,157,0.14397,0.27127
2013,Berlin,Direct migration background,Eastern Europe,0.29354,65,157,0.22208,0.36500
2013,Brandenburg,Direct migration background,Central Asia,0.14781,31,108,0.08056,0.21506
2013,Brandenburg,Direct migration background,Eastern Europe,0.68009,77,108,0.59171,0.76847
2013,Saxony,Direct migration background,Eastern Europe,0.52197,64,64,0.39862,0.64532
2013,Saxony-Anhalt,Direct migration background,Eastern Europe,0.45516,44,44,0.30631,0.60401
2014,Schleswig-Holstein,Direct migration background,Western Asia,0.27962,47,108,0.19458,0.36466
2014,Schleswig-Holstein,Direct migration background,Eastern Europe,0.17938,61,108,0.10669,0.25208
2014,Hamburg,Direct migration background,Eastern Europe,0.27232,55,55,0.15359,0.39106
2014,Lower Saxony,Direct migration background,Southern Europe,0.04699,50,452,0.02746,0.06652
2014,Lower Saxony,Direct migration background,Central Asia,0.16191,87,452,0.12792,0.19591
2014,Lower Saxony,Direct migration background,Western Asia,0.20006,95,452,0.16314,0.23698
2014,Lower Saxony,Direct migration background,Eastern Europe,0.39880,220,452,0.35361,0.44399
2014,North Rhine-Westphalia,Direct migration background,Southern Asia,0.02799,36,1291,0.01899,0.03699
2014,North Rhine-Westphalia,Direct migration background,Southern Europe,0.16802,269,1291,0.14762,0.18842
2014,North Rhine-Westphalia,Direct migration background,Central Asia,0.12263,208,1291,0.10473,0.14053
2014,North Rhine-Westphalia,Direct migration background,Western Asia,0.19057,253,1291,0.16913,0.21200
2014,North Rhine-Westphalia,Direct migration background,Eastern Europe,0.28723,476,1291,0.26254,0.31192
2014,North Rhine-Westphalia,Direct migration background,Western Europe,0.07278,49,1291,0.05861,0.08696
2014,Hesse,Direct migration background,Southern Asia,0.09900,33,402,0.06977,0.12823
2014,Hesse,Direct migration background,Southern Europe,0.20860,92,402,0.16883,0.24837
2014,Hesse,Direct migration background,Central Asia,0.06406,58,402,0.04010,0.08803
2014,Hesse,Direct migration background,Western Asia,0.19747,71,402,0.15850,0.23643
2014,Hesse,Direct migration background,Eastern Europe,0.22491,148,402,0.18404,0.26577
2014,"Rhineland-Palatinate, Saarland",Direct migration background,Southern Europe,0.19517,85,335,0.15267,0.23768
2014,"Rhineland-Palatinate, Saarland",Direct migration background,Central Asia,0.15527,63,335,0.11643,0.19411
2014,"Rhineland-Palatinate, Saarland",Direct migration background,Western Asia,0.14299,58,335,0.10545,0.18053
2014,"Rhineland-Palatinate, Saarland",Direct migration background,Eastern Europe,0.28686,129,335,0.23835,0.33536
2014,Baden-Wuerttemberg,Direct migration background,Southern Europe,0.28032,229,680,0.24653,0.31410
2014,Baden-Wuerttemberg,Direct migration background,Central Asia,0.10347,90,680,0.08056,0.12638
2014,Baden-Wuerttemberg,Direct migration background,Western Asia,0.10750,84,680,0.08420,0.13079
2014,Baden-Wuerttemberg,Direct migration background,Eastern Europe,0.28584,277,680,0.25185,0.31982
2014,Bavaria,Direct migration background,Southern Europe,0.18992,195,829,0.16321,0.21664
2014,Bavaria,Direct migration background,Central Asia,0.08317,107,829,0.06437,0.10198
2014,Bavaria,Direct migration background,Western Asia,0.12334,92,829,0.10094,0.14574
2014,Bavaria,Direct migration background,Eastern Europe,0.29541,359,829,0.26433,0.32649
2014,Bavaria,Direct migration background,Western Europe,0.14721,76,829,0.12308,0.17135
2014,Berlin,Direct migration background,Southern Europe,0.15508,31,80,0.07526,0.23490
2014,Berlin,Direct migration background,Eastern Europe,0.27653,49,80,0.17790,0.37516
2014,Brandenburg,Direct migration background,Eastern Europe,0.54386,58,58,0.41456,0.67317
2014,Saxony,Direct migration background,Eastern Europe,0.64430,63,63,0.52514,0.76347
2014,Saxony-Anhalt,Direct migration background,Eastern Europe,0.39341,32,32,0.22145,0.56538
2015,Schleswig-Holstein,Direct migration background,Southern Europe,0.24342,32,116,0.16498,0.32185
2015,Schleswig-Holstein,Direct migration background,Western Asia,0.19094,31,116,0.11910,0.26277
2015,Schleswig-Holstein,Direct migration background,Eastern Europe,0.17260,53,116,0.10353,0.24167
2015,Hamburg,Direct migration background,Eastern Europe,0.23774,53,53,0.12203,0.35344
2015,Lower Saxony,Direct migration background,Southern Europe,0.06205,73,537,0.04163,0.08247
2015,Lower Saxony,Direct migration background,Central Asia,0.18457,90,537,0.15173,0.21742
2015,Lower Saxony,Direct migration background,Western Asia,0.16769,109,537,0.13606,0.19932
2015,Lower Saxony,Direct migration background,Eastern Europe,0.39431,265,537,0.35294,0.43569
2015,North Rhine-Westphalia,Direct migration background,Northern Africa,0.01560,41,1471,0.00927,0.02194
2015,North Rhine-Westphalia,Direct migration background,Southern Asia,0.03283,46,1471,0.02372,0.04194
2015,North Rhine-Westphalia,Direct migration background,Southern Europe,0.17527,300,1471,0.15583,0.19471
2015,North Rhine-Westphalia,Direct migration background,Central Asia,0.12068,197,1471,0.10403,0.13733
2015,North Rhine-Westphalia,Direct migration background,Western Asia,0.21257,276,1471,0.19166,0.23349
2015,North Rhine-Westphalia,Direct migration background,Eastern Europe,0.29058,566,1471,0.26737,0.31379
2015,North Rhine-Westphalia,Direct migration background,Western Europe,0.06415,45,1471,0.05162,0.07667
2015,Hesse,Direct migration background,Southern Asia,0.09146,45,454,0.06491,0.11800
2015,Hesse,Direct migration background,Southern Europe,0.21319,98,454,0.17548,0.25091
2015,Hesse,Direct migration background,Central Asia,0.07139,53,454,0.04768,0.09511
2015,Hesse,Direct migration background,Western Asia,0.16500,68,454,0.13082,0.19918
2015,Hesse,Direct migration background,Eastern Europe,0.23399,190,454,0.19501,0.27298
2015,"Rhineland-Palatinate, Saarland",Direct migration background,Southern Europe,0.13215,85,393,0.09862,0.16567
2015,"Rhineland-Palatinate, Saarland",Direct migration background,Central Asia,0.21463,66,393,0.17398,0.25527
2015,"Rhineland-Palatinate, Saarland",Direct migration background,Western Asia,0.15880,68,393,0.12262,0.19498
