year,age_gr,migback,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,46-65 y.,Direct migration background,Central Asia,0.04541,36,594,0.02866,0.06217
2010,46-65 y.,Direct migration background,Western Asia,0.12835,95,594,0.10143,0.15527
2010,46-65 y.,Direct migration background,Eastern Europe,0.22941,211,594,0.19557,0.26325
2010,46-65 y.,Direct migration background,Western Europe,0.10398,48,594,0.07942,0.12855
2010,66 and older,Direct migration background,Southern Europe,0.24283,72,247,0.18925,0.29641
2010,66 and older,Direct migration background,Western Asia,0.11855,35,247,0.07815,0.15894
2010,66 and older,Direct migration background,Eastern Europe,0.37408,140,247,0.31362,0.43455
2011,17-29 y.,Direct migration background,Southern Europe,0.14122,60,392,0.10670,0.17574
2011,17-29 y.,Direct migration background,Central Asia,0.24837,116,392,0.20554,0.29119
2011,17-29 y.,Direct migration background,Western Asia,0.13035,49,392,0.09698,0.16373
2011,17-29 y.,Direct migration background,Eastern Europe,0.34182,167,392,0.29480,0.38883
2011,30-45 y.,Direct migration background,Northern Africa,0.02085,32,1489,0.01359,0.02811
2011,30-45 y.,Direct migration background,Southern Asia,0.02227,45,1489,0.01477,0.02977
2011,30-45 y.,Direct migration background,South-Eastern Asia,0.03134,33,1489,0.02249,0.04020
2011,30-45 y.,Direct migration background,Southern Europe,0.12815,232,1489,0.11116,0.14513
2011,30-45 y.,Direct migration background,Central Asia,0.14869,226,1489,0.13061,0.16677
2011,30-45 y.,Direct migration background,Western Asia,0.17762,304,1489,0.15820,0.19704
2011,30-45 y.,Direct migration background,Eastern Europe,0.29807,425,1489,0.27483,0.32131
2011,30-45 y.,Direct migration background,Northern Europe,0.01953,36,1489,0.01250,0.02656
2011,30-45 y.,Direct migration background,Western Europe,0.07162,75,1489,0.05852,0.08472
2011,30-45 y.,Direct migration background,Sub-Saharan Africa,0.02557,47,1489,0.01755,0.03359
2011,30-45 y.,Direct migration background,Latin America and the Caribbean,0.02833,34,1489,0.01990,0.03676
2011,46-65 y.,Direct migration background,Southern Europe,0.28728,231,818,0.25625,0.31831
2011,46-65 y.,Direct migration background,Central Asia,0.06150,69,818,0.04503,0.07797
2011,46-65 y.,Direct migration background,Western Asia,0.11727,109,818,0.09521,0.13933
2011,46-65 y.,Direct migration background,Eastern Europe,0.28313,333,818,0.25224,0.31402
2011,46-65 y.,Direct migration background,Western Europe,0.11001,76,818,0.08855,0.13146
2011,66 and older,Direct migration background,Southern Europe,0.21599,81,377,0.17440,0.25759
2011,66 and older,Direct migration background,Western Asia,0.12920,41,377,0.09530,0.16311
2011,66 and older,Direct migration background,Eastern Europe,0.43214,216,377,0.38207,0.48221
2011,66 and older,Direct migration background,Western Europe,0.09925,39,377,0.06903,0.12948
2012,17-29 y.,Direct migration background,Southern Europe,0.12871,57,348,0.09348,0.16395
2012,17-29 y.,Direct migration background,Central Asia,0.25032,100,348,0.20474,0.29590
2012,17-29 y.,Direct migration background,Western Asia,0.07966,38,348,0.05117,0.10815
2012,17-29 y.,Direct migration background,Eastern Europe,0.40058,153,348,0.34903,0.45214
2012,30-45 y.,Direct migration background,Northern Africa,0.01946,33,1374,0.01216,0.02677
2012,30-45 y.,Direct migration background,Southern Asia,0.02518,39,1374,0.01690,0.03347
2012,30-45 y.,Direct migration background,Southern Europe,0.12838,213,1374,0.11068,0.14607
2012,30-45 y.,Direct migration background,Central Asia,0.15034,229,1374,0.13143,0.16924
2012,30-45 y.,Direct migration background,Western Asia,0.19369,269,1374,0.17279,0.21460
2012,30-45 y.,Direct migration background,Eastern Europe,0.28963,417,1374,0.26564,0.31362
2012,30-45 y.,Direct migration background,Northern Europe,0.02542,35,1374,0.01709,0.03375
2012,30-45 y.,Direct migration background,Western Europe,0.06529,67,1374,0.05223,0.07836
2012,30-45 y.,Direct migration background,Sub-Saharan Africa,0.02729,40,1374,0.01867,0.03591
2012,30-45 y.,Direct migration background,Latin America and the Caribbean,0.02515,32,1374,0.01686,0.03343
2012,46-65 y.,Direct migration background,Southern Europe,0.26929,208,816,0.23884,0.29975
2012,46-65 y.,Direct migration background,Central Asia,0.06784,78,816,0.05058,0.08511
2012,46-65 y.,Direct migration background,Western Asia,0.09333,90,816,0.07336,0.11330
2012,46-65 y.,Direct migration background,Eastern Europe,0.32314,356,816,0.29103,0.35524
2012,46-65 y.,Direct migration background,Western Europe,0.12717,84,816,0.10430,0.15005
2012,66 and older,Direct migration background,Southern Europe,0.24398,84,370,0.20016,0.28780
2012,66 and older,Direct migration background,Western Asia,0.11592,36,370,0.08325,0.14858
2012,66 and older,Direct migration background,Eastern Europe,0.39091,204,370,0.34112,0.44070
2012,66 and older,Direct migration background,Western Europe,0.11998,46,370,0.08683,0.15313
2013,17-29 y.,Direct migration background,Southern Europe,0.14333,198,989,0.12148,0.16518
2013,17-29 y.,Direct migration background,Central Asia,0.18112,201,989,0.15711,0.20514
2013,17-29 y.,Direct migration background,Western Asia,0.13986,154,989,0.11823,0.16148
2013,17-29 y.,Direct migration background,Eastern Europe,0.32478,436,989,0.29557,0.35398
2013,30-45 y.,Direct migration background,Northern Africa,0.02563,71,3017,0.01999,0.03127
2013,30-45 y.,Direct migration background,Southern Asia,0.04009,84,3017,0.03309,0.04709
2013,30-45 y.,Direct migration background,South-Eastern Asia,0.02904,41,3017,0.02305,0.03504
2013,30-45 y.,Direct migration background,Southern Europe,0.13705,560,3017,0.12478,0.14933
2013,30-45 y.,Direct migration background,Central Asia,0.13432,431,3017,0.12215,0.14649
2013,30-45 y.,Direct migration background,Western Asia,0.18432,511,3017,0.17048,0.19816
2013,30-45 y.,Direct migration background,Eastern Europe,0.29707,1079,3017,0.28076,0.31338
2013,30-45 y.,Direct migration background,Northern Europe,0.02010,43,3017,0.01509,0.02511
2013,30-45 y.,Direct migration background,Western Europe,0.04770,81,3017,0.04010,0.05531
2013,30-45 y.,Direct migration background,Sub-Saharan Africa,0.03900,69,3017,0.03209,0.04591
2013,30-45 y.,Direct migration background,Latin America and the Caribbean,0.02062,47,3017,0.01555,0.02570
2013,46-65 y.,Direct migration background,Southern Asia,0.02487,46,1790,0.01766,0.03209
2013,46-65 y.,Direct migration background,Southern Europe,0.22237,413,1790,0.20310,0.24164
2013,46-65 y.,Direct migration background,Central Asia,0.09432,234,1790,0.08077,0.10786
2013,46-65 y.,Direct migration background,Western Asia,0.12854,255,1790,0.11303,0.14404
2013,46-65 y.,Direct migration background,Eastern Europe,0.32898,721,1790,0.30721,0.35075
2013,46-65 y.,Direct migration background,Western Europe,0.09572,88,1790,0.08208,0.10935
2013,46-65 y.,Direct migration background,Sub-Saharan Africa,0.01985,33,1790,0.01339,0.02632
2013,66 and older,Direct migration background,Southern Europe,0.23675,94,396,0.19483,0.27868
2013,66 and older,Direct migration background,Western Asia,0.11130,36,396,0.08029,0.14232
2013,66 and older,Direct migration background,Eastern Europe,0.39510,218,396,0.34689,0.44331
2013,66 and older,Direct migration background,Western Europe,0.12908,48,396,0.09601,0.16214
2014,17-29 y.,Direct migration background,Southern Europe,0.16270,146,743,0.13614,0.18925
2014,17-29 y.,Direct migration background,Central Asia,0.18433,149,743,0.15643,0.21223
2014,17-29 y.,Direct migration background,Western Asia,0.13005,131,743,0.10585,0.15425
2014,17-29 y.,Direct migration background,Eastern Europe,0.27636,317,743,0.24419,0.30854
2014,30-45 y.,Direct migration background,Northern Africa,0.02395,51,2352,0.01777,0.03013
2014,30-45 y.,Direct migration background,Southern Asia,0.03727,60,2352,0.02961,0.04492
2014,30-45 y.,Direct migration background,Southern Europe,0.14129,442,2352,0.12721,0.15537
2014,30-45 y.,Direct migration background,Central Asia,0.12811,358,2352,0.11460,0.14162
2014,30-45 y.,Direct migration background,Western Asia,0.18779,384,2352,0.17200,0.20358
2014,30-45 y.,Direct migration background,Eastern Europe,0.28672,863,2352,0.26844,0.30500
2014,30-45 y.,Direct migration background,Northern Europe,0.01936,35,2352,0.01379,0.02493
2014,30-45 y.,Direct migration background,Western Europe,0.04867,70,2352,0.03997,0.05737
2014,30-45 y.,Direct migration background,Sub-Saharan Africa,0.04036,52,2352,0.03240,0.04831
2014,30-45 y.,Direct migration background,Latin America and the Caribbean,0.03006,37,2352,0.02315,0.03696
2014,46-65 y.,Direct migration background,Southern Asia,0.03449,40,1469,0.02515,0.04382
2014,46-65 y.,Direct migration background,Southern Europe,0.21121,345,1469,0.19033,0.23209
2014,46-65 y.,Direct migration background,Central Asia,0.08824,181,1469,0.07373,0.10274
2014,46-65 y.,Direct migration background,Western Asia,0.15869,228,1469,0.14000,0.17739
2014,46-65 y.,Direct migration background,Eastern Europe,0.29020,598,1469,0.26698,0.31341
2014,46-65 y.,Direct migration background,Western Europe,0.10016,77,1469,0.08480,0.11552
2014,66 and older,Direct migration background,Southern Europe,0.22753,92,390,0.18587,0.26919
2014,66 and older,Direct migration background,Western Asia,0.12529,33,390,0.09240,0.15819
2014,66 and older,Direct migration background,Eastern Europe,0.39267,218,390,0.34414,0.44120
2014,66 and older,Direct migration background,Western Europe,0.12974,47,390,0.09635,0.16313
2015,17-29 y.,Direct migration background,Southern Asia,0.06771,46,1000,0.05213,0.08329
2015,17-29 y.,Direct migration background,Southern Europe,0.15647,199,1000,0.13394,0.17900
2015,17-29 y.,Direct migration background,Central Asia,0.19226,134,1000,0.16782,0.21669
2015,17-29 y.,Direct migration background,Western Asia,0.13422,152,1000,0.11308,0.15536
2015,17-29 y.,Direct migration background,Eastern Europe,0.31870,469,1000,0.28981,0.34760
2015,30-45 y.,Direct migration background,Northern Africa,0.03208,77,2779,0.02553,0.03863
2015,30-45 y.,Direct migration background,Southern Asia,0.04263,101,2779,0.03511,0.05014
2015,30-45 y.,Direct migration background,Southern Europe,0.16320,519,2779,0.14946,0.17695
2015,30-45 y.,Direct migration background,Central Asia,0.11649,333,2779,0.10456,0.12842
2015,30-45 y.,Direct migration background,Western Asia,0.16420,352,2779,0.15043,0.17798
2015,30-45 y.,Direct migration background,Eastern Europe,0.29798,1114,2779,0.28097,0.31499
2015,30-45 y.,Direct migration background,Northern Europe,0.01888,58,2779,0.01382,0.02394
2015,30-45 y.,Direct migration background,Western Europe,0.06191,89,2779,0.05295,0.07087
2015,30-45 y.,Direct migration background,Sub-Saharan Africa,0.03233,66,2779,0.02576,0.03891
2015,30-45 y.,Direct migration background,Latin America and the Caribbean,0.02727,70,2779,0.02122,0.03333
2015,46-65 y.,Direct migration background,Southern Asia,0.03752,46,1579,0.02814,0.04690
2015,46-65 y.,Direct migration background,Southern Europe,0.20538,357,1579,0.18545,0.22531
2015,46-65 y.,Direct migration background,Central Asia,0.10228,163,1579,0.08732,0.11723
2015,46-65 y.,Direct migration background,Western Asia,0.17070,249,1579,0.15214,0.18926
2015,46-65 y.,Direct migration background,Eastern Europe,0.29123,623,1579,0.26881,0.31365
2015,46-65 y.,Direct migration background,Northern Europe,0.01672,34,1579,0.01039,0.02305
2015,46-65 y.,Direct migration background,Western Europe,0.07744,74,1579,0.06425,0.09063
2015,46-65 y.,Direct migration background,Latin America and the Caribbean,0.02598,33,1579,0.01813,0.03383
2015,66 and older,Direct migration background,Southern Europe,0.23619,95,345,0.19131,0.28108
2015,66 and older,Direct migration background,Eastern Europe,0.39085,205,345,0.33928,0.44241
2015,66 and older,Direct migration background,Western Europe,0.13292,45,345,0.09704,0.16879
2016,17-29 y.,Direct migration background,Southern Asia,0.08433,195,1891,0.07180,0.09686
2016,17-29 y.,Direct migration background,Southern Europe,0.16877,180,1891,0.15188,0.18565
2016,17-29 y.,Direct migration background,Central Asia,0.14986,95,1891,0.13377,0.16595
2016,17-29 y.,Direct migration background,Western Asia,0.19894,921,1891,0.18095,0.21694
2016,17-29 y.,Direct migration background,Eastern Europe,0.26656,358,1891,0.24663,0.28650
2016,17-29 y.,Direct migration background,Sub-Saharan Africa,0.05188,142,1891,0.04188,0.06188
2016,30-45 y.,Direct migration background,Northern Africa,0.03328,78,3760,0.02754,0.03901
2016,30-45 y.,Direct migration background,Southern Asia,0.04720,283,3760,0.04042,0.05398
2016,30-45 y.,Direct migration background,Southern Europe,0.17798,491,3760,0.16575,0.19021
2016,30-45 y.,Direct migration background,Central Asia,0.10541,306,3760,0.09560,0.11523
2016,30-45 y.,Direct migration background,Western Asia,0.16774,1363,3760,0.15580,0.17968
2016,30-45 y.,Direct migration background,Eastern Europe,0.29277,957,3760,0.27822,0.30732
2016,30-45 y.,Direct migration background,Northern Europe,0.02043,48,3760,0.01591,0.02496
2016,30-45 y.,Direct migration background,Western Europe,0.04384,67,3760,0.03730,0.05039
2016,30-45 y.,Direct migration background,Sub-Saharan Africa,0.03436,113,3760,0.02854,0.04018
2016,30-45 y.,Direct migration background,Latin America and the Caribbean,0.03261,54,3760,0.02693,0.03828
2016,46-65 y.,Direct migration background,Southern Asia,0.03935,87,1863,0.03052,0.04818
2016,46-65 y.,Direct migration background,Southern Europe,0.19167,336,1863,0.17379,0.20955
2016,46-65 y.,Direct migration background,Central Asia,0.09832,160,1863,0.08479,0.11184
2016,46-65 y.,Direct migration background,Western Asia,0.17184,572,1863,0.15471,0.18898
2016,46-65 y.,Direct migration background,Eastern Europe,0.28152,599,1863,0.26109,0.30194
2016,46-65 y.,Direct migration background,Northern Europe,0.01853,33,1863,0.01240,0.02465
2016,46-65 y.,Direct migration background,Western Europe,0.09232,76,1863,0.07917,0.10546
2016,66 and older,Direct migration background,Southern Europe,0.26378,82,359,0.21813,0.30943
2016,66 and older,Direct migration background,Western Asia,0.14207,47,359,0.10591,0.17824
2016,66 and older,Direct migration background,Eastern Europe,0.31833,189,359,0.27007,0.36658
2016,66 and older,Direct migration background,Western Europe,0.12618,41,359,0.09178,0.16058
2017,17-29 y.,Direct migration background,Southern Asia,0.07915,277,2263,0.06802,0.09028
2017,17-29 y.,Direct migration background,Southern Europe,0.19476,132,2263,0.17844,0.21108
2017,17-29 y.,Direct migration background,Central Asia,0.08779,60,2263,0.07612,0.09945
2017,17-29 y.,Direct migration background,Western Asia,0.24614,1364,2263,0.22839,0.26389
2017,17-29 y.,Direct migration background,Eastern Europe,0.25206,284,2263,0.23417,0.26995
2017,17-29 y.,Direct migration background,Sub-Saharan Africa,0.04328,146,2263,0.03490,0.05167
2017,30-45 y.,Direct migration background,Northern Africa,0.02725,72,3944,0.02217,0.03233
2017,30-45 y.,Direct migration background,Southern Asia,0.06039,333,3944,0.05296,0.06783
2017,30-45 y.,Direct migration background,Southern Europe,0.16642,403,3944,0.15480,0.17805
2017,30-45 y.,Direct migration background,Central Asia,0.11376,300,3944,0.10385,0.12367
2017,30-45 y.,Direct migration background,Western Asia,0.17077,1696,3944,0.15903,0.18252
2017,30-45 y.,Direct migration background,Eastern Europe,0.27936,861,3944,0.26535,0.29336
2017,30-45 y.,Direct migration background,Northern Europe,0.01662,43,3944,0.01263,0.02061
2017,30-45 y.,Direct migration background,Western Europe,0.04143,68,3944,0.03521,0.04765
2017,30-45 y.,Direct migration background,Sub-Saharan Africa,0.04079,114,3944,0.03461,0.04696
2017,30-45 y.,Direct migration background,Latin America and the Caribbean,0.04392,54,3944,0.03753,0.05032
2017,46-65 y.,Direct migration background,Southern Asia,0.04273,116,2099,0.03407,0.05138
2017,46-65 y.,Direct migration background,Southern Europe,0.19483,317,2099,0.17788,0.21177
2017,46-65 y.,Direct migration background,Central Asia,0.08177,159,2099,0.07004,0.09349
2017,46-65 y.,Direct migration background,Western Asia,0.18050,749,2099,0.16404,0.19696
2017,46-65 y.,Direct migration background,Eastern Europe,0.27804,626,2099,0.25887,0.29721
2017,46-65 y.,Direct migration background,Northern Europe,0.02185,42,2099,0.01559,0.02811
2017,46-65 y.,Direct migration background,Western Europe,0.09314,90,2099,0.08070,0.10557
2017,66 and older,Direct migration background,Southern Europe,0.30642,88,437,0.26314,0.34969
2017,66 and older,Direct migration background,Central Asia,0.03075,33,437,0.01455,0.04696
2017,66 and older,Direct migration background,Western Asia,0.13671,67,437,0.10446,0.16896
2017,66 and older,Direct migration background,Eastern Europe,0.29395,204,437,0.25119,0.33671
2017,66 and older,Direct migration background,Western Europe,0.12864,45,437,0.09722,0.16007
2018,17-29 y.,Direct migration background,Southern Asia,0.11047,239,1937,0.09651,0.12444
2018,17-29 y.,Direct migration background,Southern Europe,0.18977,111,1937,0.17231,0.20724
2018,17-29 y.,Direct migration background,Central Asia,0.05063,43,1937,0.04087,0.06040
2018,17-29 y.,Direct migration background,Western Asia,0.24175,1183,1937,0.22268,0.26082
2018,17-29 y.,Direct migration background,Eastern Europe,0.25299,231,1937,0.23362,0.27235
2018,17-29 y.,Direct migration background,Sub-Saharan Africa,0.04268,130,1937,0.03368,0.05169
2018,30-45 y.,Direct migration background,Northern Africa,0.02804,71,3637,0.02268,0.03341
2018,30-45 y.,Direct migration background,Southern Asia,0.06173,306,3637,0.05391,0.06955
2018,30-45 y.,Direct migration background,Southern Europe,0.17031,345,3637,0.15809,0.18253
2018,30-45 y.,Direct migration background,Central Asia,0.10236,253,3637,0.09251,0.11221
2018,30-45 y.,Direct migration background,Western Asia,0.17470,1581,3637,0.16236,0.18704
2018,30-45 y.,Direct migration background,Eastern Europe,0.28934,799,3637,0.27460,0.30408
2018,30-45 y.,Direct migration background,Northern Europe,0.01636,42,3637,0.01224,0.02049
2018,30-45 y.,Direct migration background,Western Europe,0.04230,62,3637,0.03576,0.04884
2018,30-45 y.,Direct migration background,Sub-Saharan Africa,0.04024,133,3637,0.03385,0.04663
2018,30-45 y.,Direct migration background,Latin America and the Caribbean,0.04018,45,3637,0.03380,0.04657
2018,46-65 y.,Direct migration background,Southern Asia,0.03674,96,2168,0.02882,0.04466
2018,46-65 y.,Direct migration background,Southern Europe,0.16781,285,2168,0.15208,0.18354
2018,46-65 y.,Direct migration background,Central Asia,0.09019,164,2168,0.07813,0.10226
2018,46-65 y.,Direct migration background,Western Asia,0.19625,819,2168,0.17953,0.21297
2018,46-65 y.,Direct migration background,Eastern Europe,0.27698,611,2168,0.25814,0.29582
2018,46-65 y.,Direct migration background,Northern Europe,0.02548,41,2168,0.01884,0.03211
2018,46-65 y.,Direct migration background,Western Europe,0.10202,82,2168,0.08928,0.11476
2018,46-65 y.,Direct migration background,Sub-Saharan Africa,0.01543,36,2168,0.01024,0.02062
2018,46-65 y.,Direct migration background,Latin America and the Caribbean,0.02807,34,2168,0.02112,0.03502
2018,66 and older,Direct migration background,Southern Europe,0.25035,86,445,0.21005,0.29065
2018,66 and older,Direct migration background,Central Asia,0.04069,40,445,0.02231,0.05907
2018,66 and older,Direct migration background,Western Asia,0.13037,63,445,0.09905,0.16169
2018,66 and older,Direct migration background,Eastern Europe,0.26234,204,445,0.22142,0.30326
2018,66 and older,Direct migration background,Western Europe,0.16994,52,445,0.13500,0.20487
2019,17-29 y.,Direct migration background,Southern Asia,0.11858,180,1549,0.10248,0.13469
2019,17-29 y.,Direct migration background,Southern Europe,0.18118,78,1549,0.16199,0.20037
2019,17-29 y.,Direct migration background,Western Asia,0.26053,1027,1549,0.23866,0.28239
2019,17-29 y.,Direct migration background,Eastern Europe,0.21802,165,1549,0.19745,0.23859
2019,17-29 y.,Direct migration background,Sub-Saharan Africa,0.07415,99,1549,0.06110,0.08720
2019,30-45 y.,Direct migration background,Northern Africa,0.02718,55,3257,0.02160,0.03277
2019,30-45 y.,Direct migration background,Southern Asia,0.05792,273,3257,0.04990,0.06595
2019,30-45 y.,Direct migration background,Southern Europe,0.15894,267,3257,0.14638,0.17150
2019,30-45 y.,Direct migration background,Central Asia,0.09936,212,3257,0.08909,0.10964
2019,30-45 y.,Direct migration background,Western Asia,0.17290,1519,3257,0.15992,0.18589
2019,30-45 y.,Direct migration background,Eastern Europe,0.29938,674,3257,0.28364,0.31511
2019,30-45 y.,Direct migration background,Northern Europe,0.01487,32,3257,0.01071,0.01902
2019,30-45 y.,Direct migration background,Western Europe,0.04901,60,3257,0.04159,0.05642
2019,30-45 y.,Direct migration background,Sub-Saharan Africa,0.03948,121,3257,0.03279,0.04617
2019,30-45 y.,Direct migration background,Latin America and the Caribbean,0.04632,44,3257,0.03910,0.05353
2019,46-65 y.,Direct migration background,Southern Asia,0.02547,82,2104,0.01874,0.03220
2019,46-65 y.,Direct migration background,Southern Europe,0.18040,251,2104,0.16397,0.19684
2019,46-65 y.,Direct migration background,Central Asia,0.08607,148,2104,0.07409,0.09806
2019,46-65 y.,Direct migration background,Western Asia,0.21210,811,2104,0.19463,0.22958
2019,46-65 y.,Direct migration background,Eastern Europe,0.26844,599,2104,0.24950,0.28738
2019,46-65 y.,Direct migration background,Northern Europe,0.02075,40,2104,0.01466,0.02684
2019,46-65 y.,Direct migration background,Western Europe,0.09697,101,2104,0.08432,0.10962
2019,46-65 y.,Direct migration background,Sub-Saharan Africa,0.01682,34,2104,0.01132,0.02231
2019,46-65 y.,Direct migration background,Latin America and the Caribbean,0.03008,38,2104,0.02278,0.03738
2019,66 and older,Direct migration background,Southern Europe,0.26798,84,426,0.22587,0.31008
2019,66 and older,Direct migration background,Central Asia,0.04182,36,426,0.02279,0.06085
2019,66 and older,Direct migration background,Western Asia,0.09271,58,426,0.06513,0.12028
2019,66 and older,Direct migration background,Eastern Europe,0.27883,193,426,0.23619,0.32146
2019,66 and older,Direct migration background,Western Europe,0.17420,55,426,0.13814,0.21026
2020,17-29 y.,Direct migration background,Northern Africa,0.01411,43,2303,0.00929,0.01893
2020,17-29 y.,Direct migration background,Southern Asia,0.13554,243,2303,0.12156,0.14953
2020,17-29 y.,Direct migration background,South-Eastern Asia,0.01046,34,2303,0.00630,0.01461
2020,17-29 y.,Direct migration background,Southern Europe,0.16800,199,2303,0.15273,0.18327
2020,17-29 y.,Direct migration background,Western Asia,0.28505,1087,2303,0.26661,0.30349
2020,17-29 y.,Direct migration background,Eastern Europe,0.23463,416,2303,0.21732,0.25194
2020,17-29 y.,Direct migration background,Sub-Saharan Africa,0.03858,227,2303,0.03072,0.04645
2020,17-29 y.,Direct migration background,Latin America and the Caribbean,0.03595,54,2303,0.02834,0.04355
2020,30-45 y.,Direct migration background,Northern Africa,0.02087,80,4218,0.01656,0.02519
2020,30-45 y.,Direct migration background,Southern Asia,0.06344,421,4218,0.05608,0.07079
2020,30-45 y.,Direct migration background,South-Eastern Asia,0.01617,35,4218,0.01236,0.01997
2020,30-45 y.,Direct migration background,Southern Europe,0.17044,455,4218,0.15909,0.18178
2020,30-45 y.,Direct migration background,Central Asia,0.10095,187,4218,0.09186,0.11005
2020,30-45 y.,Direct migration background,Western Asia,0.15905,1575,4218,0.14801,0.17009
2020,30-45 y.,Direct migration background,Eastern Europe,0.27837,1034,4218,0.26484,0.29190
2020,30-45 y.,Direct migration background,Northern Europe,0.01639,35,4218,0.01256,0.02023
2020,30-45 y.,Direct migration background,Western Europe,0.04429,55,4218,0.03808,0.05050
2020,30-45 y.,Direct migration background,Sub-Saharan Africa,0.06797,244,4218,0.06037,0.07557
2020,30-45 y.,Direct migration background,Latin America and the Caribbean,0.04735,97,4218,0.04094,0.05376
2020,46-65 y.,Direct migration background,Southern Asia,0.03136,85,2291,0.02422,0.03850
2020,46-65 y.,Direct migration background,Southern Europe,0.19025,301,2291,0.17417,0.20632
2020,46-65 y.,Direct migration background,Central Asia,0.09450,135,2291,0.08252,0.10648
2020,46-65 y.,Direct migration background,Western Asia,0.19294,836,2291,0.17677,0.20910
2020,46-65 y.,Direct migration background,Eastern Europe,0.23599,696,2291,0.21860,0.25338
2020,46-65 y.,Direct migration background,Northern Europe,0.01942,41,2291,0.01377,0.02507
2020,46-65 y.,Direct migration background,Western Europe,0.11003,102,2291,0.09722,0.12285
2020,46-65 y.,Direct migration background,Sub-Saharan Africa,0.02343,50,2291,0.01724,0.02963
2020,46-65 y.,Direct migration background,Latin America and the Caribbean,0.02912,45,2291,0.02223,0.03600
2020,66 and older,Direct migration background,Southern Europe,0.27661,86,441,0.23482,0.31841
2020,66 and older,Direct migration background,Central Asia,0.05491,40,441,0.03363,0.07620
2020,66 and older,Direct migration background,Western Asia,0.12610,64,441,0.09508,0.15712
2020,66 and older,Direct migration background,Eastern Europe,0.22957,200,441,0.19028,0.26887
2020,66 and older,Direct migration background,Western Europe,0.16103,51,441,0.12669,0.19538
2021,17-29 y.,Direct migration background,Southern Asia,0.13455,90,1104,0.11441,0.15469
2021,17-29 y.,Direct migration background,Southern Europe,0.16568,62,1104,0.14374,0.18762
2021,17-29 y.,Direct migration background,Western Asia,0.24525,693,1104,0.21986,0.27064
2021,17-29 y.,Direct migration background,Eastern Europe,0.24757,152,1104,0.22210,0.27304
2021,17-29 y.,Direct migration background,Sub-Saharan Africa,0.06358,107,1104,0.04918,0.07798
2021,30-45 y.,Direct migration background,Northern Africa,0.02231,38,2360,0.01635,0.02827
2021,30-45 y.,Direct migration background,Southern Asia,0.06433,240,2360,0.05443,0.07424
2021,30-45 y.,Direct migration background,Southern Europe,0.17969,213,2360,0.16419,0.19518
2021,30-45 y.,Direct migration background,Central Asia,0.09411,98,2360,0.08232,0.10589
2021,30-45 y.,Direct migration background,Western Asia,0.14183,1059,2360,0.12775,0.15591
2021,30-45 y.,Direct migration background,Eastern Europe,0.30277,493,2360,0.28423,0.32131
2021,30-45 y.,Direct migration background,Western Europe,0.04761,36,2360,0.03902,0.05621
2021,30-45 y.,Direct migration background,Sub-Saharan Africa,0.04955,130,2360,0.04079,0.05831
2021,30-45 y.,Direct migration background,Latin America and the Caribbean,0.04208,53,2360,0.03398,0.05018
2021,46-65 y.,Direct migration background,Southern Asia,0.02739,62,1473,0.01905,0.03573
2021,46-65 y.,Direct migration background,Southern Europe,0.19000,180,1473,0.16996,0.21004
2021,46-65 y.,Direct migration background,Central Asia,0.10231,83,1473,0.08683,0.11779
2021,46-65 y.,Direct migration background,Western Asia,0.20430,615,1473,0.18370,0.22490
2021,46-65 y.,Direct migration background,Eastern Europe,0.25381,419,1473,0.23158,0.27604
2021,46-65 y.,Direct migration background,Western Europe,0.09722,78,1473,0.08209,0.11236
2021,46-65 y.,Direct migration background,Latin America and the Caribbean,0.02842,36,1473,0.01993,0.03691
2021,66 and older,Direct migration background,Southern Europe,0.27170,50,286,0.22006,0.32335
2021,66 and older,Direct migration background,Western Asia,0.14658,56,286,0.10552,0.18765
2021,66 and older,Direct migration background,Eastern Europe,0.28488,139,286,0.23247,0.33728
2021,66 and older,Direct migration background,Western Europe,0.13958,41,286,0.09934,0.17981
2022,17-29 y.,Direct migration background,Northern Africa,0.00882,96,2211,0.00492,0.01272
2022,17-29 y.,Direct migration background,Northern America,0.01058,41,2211,0.00631,0.01485
2022,17-29 y.,Direct migration background,Eastern Asia,0.02681,101,2211,0.02007,0.03354
2022,17-29 y.,Direct migration background,Southern Asia,0.11761,310,2211,0.10418,0.13105
2022,17-29 y.,Direct migration background,South-Eastern Asia,0.01361,80,2211,0.00878,0.01845
2022,17-29 y.,Direct migration background,Southern Europe,0.10821,204,2211,0.09526,0.12117
2022,17-29 y.,Direct migration background,Central Asia,0.04982,54,2211,0.04075,0.05889
2022,17-29 y.,Direct migration background,Western Asia,0.27204,745,2211,0.25348,0.29059
2022,17-29 y.,Direct migration background,Eastern Europe,0.23815,271,2211,0.22039,0.25591
2022,17-29 y.,Direct migration background,Sub-Saharan Africa,0.05854,142,2211,0.04876,0.06833
2022,17-29 y.,Direct migration background,Latin America and the Caribbean,0.04328,167,2211,0.03480,0.05177
2022,30-45 y.,Direct migration background,Northern Africa,0.01869,105,3811,0.01439,0.02299
2022,30-45 y.,Direct migration background,Northern America,0.01085,79,3811,0.00756,0.01414
2022,30-45 y.,Direct migration background,Eastern Asia,0.00876,138,3811,0.00580,0.01172
2022,30-45 y.,Direct migration background,Southern Asia,0.06999,537,3811,0.06189,0.07810
