year,age_gr,region_origin,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,30-45 y.,Central Asia,0.01598,68,5080,0.01253,0.01942
2008,30-45 y.,Western Asia,0.03950,192,5080,0.03414,0.04486
2008,30-45 y.,Eastern Europe,0.03298,149,5080,0.02807,0.03789
2008,46-65 y.,Germany,0.84977,5986,6590,0.84114,0.85840
2008,46-65 y.,Southern Europe,0.04808,214,6590,0.04291,0.05325
2008,46-65 y.,Central Asia,0.00737,35,6590,0.00530,0.00943
2008,46-65 y.,Western Asia,0.02082,95,6590,0.01738,0.02427
2008,46-65 y.,Eastern Europe,0.03549,203,6590,0.03103,0.03996
2008,46-65 y.,Western Europe,0.01601,57,6590,0.01298,0.01904
2008,66 and older,Germany,0.90088,3927,4211,0.89185,0.90991
2008,66 and older,Southern Europe,0.02152,80,4211,0.01713,0.02590
2008,66 and older,Western Asia,0.01175,49,4211,0.00850,0.01501
2008,66 and older,Eastern Europe,0.03881,155,4211,0.03298,0.04465
2009,17-29 y.,Germany,0.90973,2909,3020,0.89951,0.91995
2009,17-29 y.,Central Asia,0.01982,40,3020,0.01485,0.02479
2009,17-29 y.,Eastern Europe,0.02920,71,3020,0.02319,0.03520
2009,30-45 y.,Germany,0.85968,4145,4596,0.84964,0.86972
2009,30-45 y.,Southern Europe,0.02262,90,4596,0.01832,0.02692
2009,30-45 y.,Central Asia,0.01568,64,4596,0.01209,0.01928
2009,30-45 y.,Western Asia,0.03614,160,4596,0.03074,0.04154
2009,30-45 y.,Eastern Europe,0.03616,137,4596,0.03077,0.04156
2009,46-65 y.,Germany,0.85764,5706,6240,0.84897,0.86631
2009,46-65 y.,Southern Europe,0.04726,193,6240,0.04199,0.05252
2009,46-65 y.,Central Asia,0.00749,32,6240,0.00535,0.00963
2009,46-65 y.,Western Asia,0.02126,82,6240,0.01768,0.02484
2009,46-65 y.,Eastern Europe,0.03274,183,6240,0.02833,0.03716
2009,46-65 y.,Western Europe,0.01365,44,6240,0.01077,0.01653
2009,66 and older,Germany,0.90527,3827,4090,0.89629,0.91424
2009,66 and older,Southern Europe,0.02013,71,4090,0.01583,0.02444
2009,66 and older,Western Asia,0.01297,43,4090,0.00950,0.01644
2009,66 and older,Eastern Europe,0.03666,149,4090,0.03090,0.04242
2010,17-29 y.,Germany,0.89746,3780,4203,0.88829,0.90664
2010,17-29 y.,Southern Europe,0.02073,80,4203,0.01642,0.02504
2010,17-29 y.,Central Asia,0.02325,113,4203,0.01869,0.02781
2010,17-29 y.,Western Asia,0.01169,58,4203,0.00844,0.01493
2010,17-29 y.,Eastern Europe,0.03324,172,4203,0.02782,0.03866
2010,30-45 y.,Germany,0.82615,7593,8949,0.81830,0.83400
2010,30-45 y.,Southern Asia,0.00501,46,8949,0.00355,0.00647
2010,30-45 y.,Southern Europe,0.02339,229,8949,0.02026,0.02652
2010,30-45 y.,Central Asia,0.02232,184,8949,0.01926,0.02538
2010,30-45 y.,Western Asia,0.04010,343,8949,0.03603,0.04416
2010,30-45 y.,Eastern Europe,0.04661,401,8949,0.04224,0.05097
2010,30-45 y.,Western Europe,0.01354,71,8949,0.01115,0.01594
2010,30-45 y.,Sub-Saharan Africa,0.00352,47,8949,0.00229,0.00475
2010,30-45 y.,Latin America and the Caribbean,0.00592,35,8949,0.00433,0.00751
2010,46-65 y.,Germany,0.85317,6250,6844,0.84478,0.86155
2010,46-65 y.,Southern Europe,0.05184,204,6844,0.04658,0.05709
2010,46-65 y.,Central Asia,0.00667,36,6844,0.00474,0.00860
2010,46-65 y.,Western Asia,0.01885,95,6844,0.01562,0.02207
2010,46-65 y.,Eastern Europe,0.03368,211,6844,0.02941,0.03796
2010,46-65 y.,Western Europe,0.01527,48,6844,0.01236,0.01817
2010,66 and older,Germany,0.90007,3708,3955,0.89072,0.90942
2010,66 and older,Southern Europe,0.02427,72,3955,0.01947,0.02906
2010,66 and older,Western Asia,0.01185,35,3955,0.00847,0.01522
2010,66 and older,Eastern Europe,0.03738,140,3955,0.03147,0.04329
2011,17-29 y.,Germany,0.89505,4236,4628,0.88622,0.90388
2011,17-29 y.,Southern Europe,0.01482,60,4628,0.01134,0.01830
2011,17-29 y.,Central Asia,0.02607,116,4628,0.02148,0.03066
2011,17-29 y.,Western Asia,0.01368,49,4628,0.01033,0.01703
2011,17-29 y.,Eastern Europe,0.03587,167,4628,0.03052,0.04123
2011,30-45 y.,Germany,0.83461,8405,9894,0.82728,0.84193
2011,30-45 y.,Northern Africa,0.00345,32,9894,0.00229,0.00460
2011,30-45 y.,Southern Asia,0.00368,45,9894,0.00249,0.00488
2011,30-45 y.,South-Eastern Asia,0.00518,33,9894,0.00377,0.00660
2011,30-45 y.,Southern Europe,0.02119,232,9894,0.01836,0.02403
2011,30-45 y.,Central Asia,0.02459,226,9894,0.02154,0.02764
2011,30-45 y.,Western Asia,0.02938,304,9894,0.02605,0.03270
2011,30-45 y.,Eastern Europe,0.04930,425,9894,0.04503,0.05357
2011,30-45 y.,Northern Europe,0.00323,36,9894,0.00211,0.00435
2011,30-45 y.,Western Europe,0.01185,75,9894,0.00971,0.01398
2011,30-45 y.,Sub-Saharan Africa,0.00423,47,9894,0.00295,0.00551
2011,30-45 y.,Latin America and the Caribbean,0.00469,34,9894,0.00334,0.00603
2011,46-65 y.,Germany,0.85857,8165,8983,0.85136,0.86578
2011,46-65 y.,Southern Europe,0.04063,231,8983,0.03655,0.04471
2011,46-65 y.,Central Asia,0.00870,69,8983,0.00678,0.01062
2011,46-65 y.,Western Asia,0.01659,109,8983,0.01394,0.01923
2011,46-65 y.,Eastern Europe,0.04004,333,8983,0.03599,0.04410
2011,46-65 y.,Western Europe,0.01556,76,8983,0.01300,0.01812
2011,66 and older,Germany,0.90106,4721,5098,0.89287,0.90926
2011,66 and older,Southern Europe,0.02137,81,5098,0.01740,0.02534
2011,66 and older,Western Asia,0.01278,41,5098,0.00970,0.01587
2011,66 and older,Eastern Europe,0.04275,216,5098,0.03720,0.04831
2011,66 and older,Western Europe,0.00982,39,5098,0.00711,0.01253
2012,17-29 y.,Germany,0.88720,4099,4447,0.87790,0.89650
2012,17-29 y.,Southern Europe,0.01452,57,4447,0.01100,0.01804
2012,17-29 y.,Central Asia,0.02824,100,4447,0.02337,0.03311
2012,17-29 y.,Western Asia,0.00899,38,4447,0.00621,0.01176
2012,17-29 y.,Eastern Europe,0.04519,153,4447,0.03908,0.05129
2012,30-45 y.,Germany,0.81914,7643,9017,0.81120,0.82709
2012,30-45 y.,Northern Africa,0.00352,33,9017,0.00230,0.00474
2012,30-45 y.,Southern Asia,0.00455,39,9017,0.00316,0.00594
2012,30-45 y.,Southern Europe,0.02322,213,9017,0.02011,0.02633
2012,30-45 y.,Central Asia,0.02719,229,9017,0.02383,0.03055
2012,30-45 y.,Western Asia,0.03503,269,9017,0.03124,0.03883
2012,30-45 y.,Eastern Europe,0.05238,417,9017,0.04778,0.05698
2012,30-45 y.,Northern Europe,0.00460,35,9017,0.00320,0.00599
2012,30-45 y.,Western Europe,0.01181,67,9017,0.00958,0.01404
2012,30-45 y.,Sub-Saharan Africa,0.00494,40,9017,0.00349,0.00638
2012,30-45 y.,Latin America and the Caribbean,0.00455,32,9017,0.00316,0.00594
2012,46-65 y.,Germany,0.85813,8425,9241,0.85101,0.86524
2012,46-65 y.,Southern Europe,0.03821,208,9241,0.03430,0.04211
2012,46-65 y.,Central Asia,0.00963,78,9241,0.00763,0.01162
2012,46-65 y.,Western Asia,0.01324,90,9241,0.01091,0.01557
2012,46-65 y.,Eastern Europe,0.04584,356,9241,0.04158,0.05011
2012,46-65 y.,Western Europe,0.01804,84,9241,0.01533,0.02076
2012,66 and older,Germany,0.89402,4786,5156,0.88562,0.90242
2012,66 and older,Southern Europe,0.02586,84,5156,0.02152,0.03019
2012,66 and older,Western Asia,0.01228,36,5156,0.00928,0.01529
2012,66 and older,Eastern Europe,0.04143,204,5156,0.03599,0.04687
2012,66 and older,Western Europe,0.01272,46,5156,0.00966,0.01577
2013,17-29 y.,Germany,0.87337,4467,5456,0.86454,0.88219
2013,17-29 y.,Southern Europe,0.01815,198,5456,0.01461,0.02169
2013,17-29 y.,Central Asia,0.02294,201,5456,0.01896,0.02691
2013,17-29 y.,Western Asia,0.01771,154,5456,0.01421,0.02121
2013,17-29 y.,Eastern Europe,0.04113,436,5456,0.03586,0.04640
2013,30-45 y.,Germany,0.78908,7299,10316,0.78121,0.79695
2013,30-45 y.,Northern Africa,0.00541,71,10316,0.00399,0.00682
2013,30-45 y.,Southern Asia,0.00846,84,10316,0.00669,0.01022
2013,30-45 y.,South-Eastern Asia,0.00613,41,10316,0.00462,0.00763
2013,30-45 y.,Southern Europe,0.02891,560,10316,0.02567,0.03214
2013,30-45 y.,Central Asia,0.02833,431,10316,0.02513,0.03153
2013,30-45 y.,Western Asia,0.03888,511,10316,0.03515,0.04261
2013,30-45 y.,Eastern Europe,0.06266,1079,10316,0.05798,0.06733
2013,30-45 y.,Northern Europe,0.00424,43,10316,0.00299,0.00549
2013,30-45 y.,Western Europe,0.01006,81,10316,0.00814,0.01199
2013,30-45 y.,Sub-Saharan Africa,0.00823,69,10316,0.00648,0.00997
2013,30-45 y.,Latin America and the Caribbean,0.00435,47,10316,0.00308,0.00562
2013,46-65 y.,Germany,0.86469,8253,10043,0.85800,0.87138
2013,46-65 y.,Southern Asia,0.00337,46,10043,0.00223,0.00450
2013,46-65 y.,Southern Europe,0.03009,413,10043,0.02675,0.03343
2013,46-65 y.,Central Asia,0.01276,234,10043,0.01057,0.01496
2013,46-65 y.,Western Asia,0.01739,255,10043,0.01484,0.01995
2013,46-65 y.,Eastern Europe,0.04451,721,10043,0.04048,0.04855
2013,46-65 y.,Western Europe,0.01295,88,10043,0.01074,0.01516
2013,46-65 y.,Sub-Saharan Africa,0.00269,33,10043,0.00167,0.00370
2013,66 and older,Germany,0.91420,4587,4983,0.90642,0.92197
2013,66 and older,Southern Europe,0.02031,94,4983,0.01640,0.02423
2013,66 and older,Western Asia,0.00955,36,4983,0.00685,0.01225
2013,66 and older,Eastern Europe,0.03390,218,4983,0.02888,0.03893
2013,66 and older,Western Europe,0.01108,48,4983,0.00817,0.01398
2014,17-29 y.,Germany,0.87692,4023,4766,0.86759,0.88624
2014,17-29 y.,Southern Europe,0.02003,146,4766,0.01605,0.02400
2014,17-29 y.,Central Asia,0.02269,149,4766,0.01846,0.02692
2014,17-29 y.,Western Asia,0.01601,131,4766,0.01244,0.01957
2014,17-29 y.,Eastern Europe,0.03402,317,4766,0.02887,0.03916
2014,30-45 y.,Germany,0.78223,6106,8458,0.77344,0.79103
2014,30-45 y.,Northern Africa,0.00522,51,8458,0.00368,0.00675
2014,30-45 y.,Southern Asia,0.00812,60,8458,0.00620,0.01003
2014,30-45 y.,Southern Europe,0.03077,442,8458,0.02709,0.03445
2014,30-45 y.,Central Asia,0.02790,358,8458,0.02439,0.03141
2014,30-45 y.,Western Asia,0.04089,384,8458,0.03667,0.04512
2014,30-45 y.,Eastern Europe,0.06244,863,8458,0.05728,0.06759
2014,30-45 y.,Northern Europe,0.00422,35,8458,0.00284,0.00560
2014,30-45 y.,Western Europe,0.01060,70,8458,0.00842,0.01278
2014,30-45 y.,Sub-Saharan Africa,0.00879,52,8458,0.00680,0.01078
2014,30-45 y.,Latin America and the Caribbean,0.00654,37,8458,0.00483,0.00826
2014,46-65 y.,Germany,0.86299,7690,9159,0.85595,0.87003
2014,46-65 y.,Southern Asia,0.00473,40,9159,0.00332,0.00613
2014,46-65 y.,Southern Europe,0.02894,345,9159,0.02550,0.03237
2014,46-65 y.,Central Asia,0.01209,181,9159,0.00985,0.01433
2014,46-65 y.,Western Asia,0.02174,228,9159,0.01876,0.02473
2014,46-65 y.,Eastern Europe,0.03976,598,9159,0.03576,0.04376
2014,46-65 y.,Western Europe,0.01372,77,9159,0.01134,0.01611
2014,66 and older,Germany,0.91470,4503,4893,0.90687,0.92252
2014,66 and older,Southern Europe,0.01941,92,4893,0.01554,0.02327
2014,66 and older,Western Asia,0.01069,33,4893,0.00781,0.01357
2014,66 and older,Eastern Europe,0.03350,218,4893,0.02845,0.03854
2014,66 and older,Western Europe,0.01107,47,4893,0.00814,0.01400
2015,17-29 y.,Germany,0.86499,3882,4882,0.85540,0.87458
2015,17-29 y.,Southern Asia,0.00914,46,4882,0.00647,0.01181
2015,17-29 y.,Southern Europe,0.02112,199,4882,0.01709,0.02516
2015,17-29 y.,Central Asia,0.02596,134,4882,0.02150,0.03042
2015,17-29 y.,Western Asia,0.01812,152,4882,0.01438,0.02186
2015,17-29 y.,Eastern Europe,0.04303,469,4882,0.03734,0.04872
2015,30-45 y.,Germany,0.77558,5439,8218,0.76656,0.78460
2015,30-45 y.,Northern Africa,0.00720,77,8218,0.00537,0.00903
2015,30-45 y.,Southern Asia,0.00957,101,8218,0.00746,0.01167
2015,30-45 y.,Southern Europe,0.03663,519,8218,0.03256,0.04069
2015,30-45 y.,Central Asia,0.02614,333,8218,0.02269,0.02959
2015,30-45 y.,Western Asia,0.03685,352,8218,0.03278,0.04092
2015,30-45 y.,Eastern Europe,0.06687,1114,8218,0.06147,0.07227
2015,30-45 y.,Northern Europe,0.00424,58,8218,0.00283,0.00564
2015,30-45 y.,Western Europe,0.01389,89,8218,0.01136,0.01643
2015,30-45 y.,Sub-Saharan Africa,0.00726,66,8218,0.00542,0.00909
2015,30-45 y.,Latin America and the Caribbean,0.00612,70,8218,0.00443,0.00781
2015,46-65 y.,Germany,0.85563,7454,9033,0.84838,0.86288
2015,46-65 y.,Southern Asia,0.00542,46,9033,0.00390,0.00693
2015,46-65 y.,Southern Europe,0.02965,357,9033,0.02615,0.03315
2015,46-65 y.,Central Asia,0.01477,163,9033,0.01228,0.01725
2015,46-65 y.,Western Asia,0.02464,249,9033,0.02145,0.02784
2015,46-65 y.,Eastern Europe,0.04204,623,9033,0.03791,0.04618
2015,46-65 y.,Northern Europe,0.00241,34,9033,0.00140,0.00343
2015,46-65 y.,Western Europe,0.01118,74,9033,0.00901,0.01335
2015,46-65 y.,Latin America and the Caribbean,0.00375,33,9033,0.00249,0.00501
2015,66 and older,Germany,0.91349,4457,4802,0.90554,0.92145
2015,66 and older,Southern Europe,0.02043,95,4802,0.01643,0.02443
2015,66 and older,Eastern Europe,0.03381,205,4802,0.02870,0.03892
2015,66 and older,Western Europe,0.01150,45,4802,0.00848,0.01451
2016,17-29 y.,Germany,0.86838,3598,5489,0.85943,0.87732
2016,17-29 y.,Southern Asia,0.01110,195,5489,0.00833,0.01387
2016,17-29 y.,Southern Europe,0.02221,180,5489,0.01831,0.02611
2016,17-29 y.,Central Asia,0.01972,95,5489,0.01605,0.02340
2016,17-29 y.,Western Asia,0.02619,921,5489,0.02196,0.03041
2016,17-29 y.,Eastern Europe,0.03509,358,5489,0.03022,0.03995
2016,17-29 y.,Sub-Saharan Africa,0.00683,142,5489,0.00465,0.00901
2016,30-45 y.,Germany,0.77644,4808,8568,0.76762,0.78526
2016,30-45 y.,Northern Africa,0.00744,78,8568,0.00562,0.00926
2016,30-45 y.,Southern Asia,0.01055,283,8568,0.00839,0.01272
2016,30-45 y.,Southern Europe,0.03979,491,8568,0.03565,0.04393
2016,30-45 y.,Central Asia,0.02357,306,8568,0.02035,0.02678
2016,30-45 y.,Western Asia,0.03750,1363,8568,0.03348,0.04152
2016,30-45 y.,Eastern Europe,0.06545,957,8568,0.06021,0.07069
2016,30-45 y.,Northern Europe,0.00457,48,8568,0.00314,0.00600
2016,30-45 y.,Western Europe,0.00980,67,8568,0.00772,0.01189
2016,30-45 y.,Sub-Saharan Africa,0.00768,113,8568,0.00583,0.00953
2016,30-45 y.,Latin America and the Caribbean,0.00729,54,8568,0.00549,0.00909
2016,46-65 y.,Germany,0.84555,7039,8902,0.83805,0.85306
2016,46-65 y.,Southern Asia,0.00608,87,8902,0.00446,0.00769
2016,46-65 y.,Southern Europe,0.02960,336,8902,0.02608,0.03312
2016,46-65 y.,Central Asia,0.01518,160,8902,0.01264,0.01773
2016,46-65 y.,Western Asia,0.02654,572,8902,0.02320,0.02988
2016,46-65 y.,Eastern Europe,0.04348,599,8902,0.03924,0.04772
2016,46-65 y.,Northern Europe,0.00286,33,8902,0.00175,0.00397
2016,46-65 y.,Western Europe,0.01426,76,8902,0.01180,0.01672
2016,66 and older,Germany,0.90499,4302,4661,0.89658,0.91341
2016,66 and older,Southern Europe,0.02506,82,4661,0.02057,0.02955
2016,66 and older,Western Asia,0.01350,47,4661,0.01018,0.01681
2016,66 and older,Eastern Europe,0.03024,189,4661,0.02533,0.03516
2016,66 and older,Western Europe,0.01199,41,4661,0.00886,0.01511
2017,17-29 y.,Germany,0.87741,4216,6479,0.86942,0.88539
2017,17-29 y.,Southern Asia,0.00970,277,6479,0.00732,0.01209
2017,17-29 y.,Southern Europe,0.02388,132,6479,0.02016,0.02759
2017,17-29 y.,Central Asia,0.01076,60,6479,0.00825,0.01327
2017,17-29 y.,Western Asia,0.03017,1364,6479,0.02601,0.03434
2017,17-29 y.,Eastern Europe,0.03090,284,6479,0.02669,0.03512
2017,17-29 y.,Sub-Saharan Africa,0.00531,146,6479,0.00354,0.00708
2017,30-45 y.,Germany,0.77054,5135,9079,0.76189,0.77919
2017,30-45 y.,Northern Africa,0.00625,72,9079,0.00463,0.00787
2017,30-45 y.,Southern Asia,0.01386,333,9079,0.01145,0.01626
2017,30-45 y.,Southern Europe,0.03819,403,9079,0.03424,0.04213
2017,30-45 y.,Central Asia,0.02610,300,9079,0.02282,0.02938
2017,30-45 y.,Western Asia,0.03918,1696,9079,0.03519,0.04318
2017,30-45 y.,Eastern Europe,0.06410,861,9079,0.05906,0.06914
2017,30-45 y.,Northern Europe,0.00381,43,9079,0.00254,0.00508
2017,30-45 y.,Western Europe,0.00951,68,9079,0.00751,0.01150
2017,30-45 y.,Sub-Saharan Africa,0.00936,114,9079,0.00738,0.01134
2017,30-45 y.,Latin America and the Caribbean,0.01008,54,9079,0.00802,0.01213
2017,46-65 y.,Germany,0.84132,8347,10446,0.83431,0.84833
2017,46-65 y.,Southern Asia,0.00678,116,10446,0.00521,0.00835
2017,46-65 y.,Southern Europe,0.03092,317,10446,0.02760,0.03423
2017,46-65 y.,Central Asia,0.01297,159,10446,0.01080,0.01514
2017,46-65 y.,Western Asia,0.02864,749,10446,0.02544,0.03184
2017,46-65 y.,Eastern Europe,0.04412,626,10446,0.04018,0.04806
2017,46-65 y.,Northern Europe,0.00347,42,10446,0.00234,0.00459
2017,46-65 y.,Western Europe,0.01478,90,10446,0.01246,0.01709
2017,66 and older,Germany,0.90331,4515,4952,0.89508,0.91154
2017,66 and older,Southern Europe,0.02963,88,4952,0.02490,0.03435
2017,66 and older,Central Asia,0.00297,33,4952,0.00146,0.00449
2017,66 and older,Western Asia,0.01322,67,4952,0.01004,0.01640
2017,66 and older,Eastern Europe,0.02842,204,4952,0.02379,0.03305
2017,66 and older,Western Europe,0.01244,45,4952,0.00935,0.01553
2018,17-29 y.,Germany,0.88277,4155,6092,0.87469,0.89085
2018,17-29 y.,Southern Asia,0.01295,239,6092,0.01011,0.01579
2018,17-29 y.,Southern Europe,0.02225,111,6092,0.01854,0.02595
2018,17-29 y.,Central Asia,0.00594,43,6092,0.00401,0.00786
2018,17-29 y.,Western Asia,0.02834,1183,6092,0.02417,0.03251
2018,17-29 y.,Eastern Europe,0.02966,231,6092,0.02540,0.03392
2018,17-29 y.,Sub-Saharan Africa,0.00500,130,6092,0.00323,0.00678
2018,30-45 y.,Germany,0.76076,4764,8401,0.75163,0.76988
2018,30-45 y.,Northern Africa,0.00671,71,8401,0.00496,0.00845
2018,30-45 y.,Southern Asia,0.01477,306,8401,0.01219,0.01735
2018,30-45 y.,Southern Europe,0.04075,345,8401,0.03652,0.04497
2018,30-45 y.,Central Asia,0.02449,253,8401,0.02118,0.02779
2018,30-45 y.,Western Asia,0.04180,1581,8401,0.03752,0.04608
2018,30-45 y.,Eastern Europe,0.06922,799,8401,0.06379,0.07465
2018,30-45 y.,Northern Europe,0.00391,42,8401,0.00258,0.00525
2018,30-45 y.,Western Europe,0.01012,62,8401,0.00798,0.01226
2018,30-45 y.,Sub-Saharan Africa,0.00963,133,8401,0.00754,0.01172
2018,30-45 y.,Latin America and the Caribbean,0.00961,45,8401,0.00753,0.01170
2018,46-65 y.,Germany,0.84219,8014,10182,0.83510,0.84927
2018,46-65 y.,Southern Asia,0.00580,96,10182,0.00432,0.00727
2018,46-65 y.,Southern Europe,0.02648,285,10182,0.02336,0.02960
2018,46-65 y.,Central Asia,0.01423,164,10182,0.01193,0.01653
2018,46-65 y.,Western Asia,0.03097,819,10182,0.02761,0.03434
2018,46-65 y.,Eastern Europe,0.04371,611,10182,0.03974,0.04768
2018,46-65 y.,Northern Europe,0.00402,41,10182,0.00279,0.00525
2018,46-65 y.,Western Europe,0.01610,82,10182,0.01366,0.01854
2018,46-65 y.,Sub-Saharan Africa,0.00244,36,10182,0.00148,0.00339
2018,46-65 y.,Latin America and the Caribbean,0.00443,34,10182,0.00314,0.00572
2018,66 and older,Germany,0.89355,4530,4975,0.88498,0.90212
2018,66 and older,Southern Europe,0.02665,86,4975,0.02217,0.03113
2018,66 and older,Central Asia,0.00433,40,4975,0.00251,0.00616
2018,66 and older,Western Asia,0.01388,63,4975,0.01063,0.01713
2018,66 and older,Eastern Europe,0.02793,204,4975,0.02335,0.03251
2018,66 and older,Western Europe,0.01809,52,4975,0.01439,0.02179
2019,17-29 y.,Germany,0.88100,3954,5503,0.87245,0.88956
2019,17-29 y.,Southern Asia,0.01411,180,5503,0.01099,0.01723
2019,17-29 y.,Southern Europe,0.02156,78,5503,0.01772,0.02540
2019,17-29 y.,Western Asia,0.03100,1027,5503,0.02642,0.03558
2019,17-29 y.,Eastern Europe,0.02594,165,5503,0.02174,0.03014
2019,17-29 y.,Sub-Saharan Africa,0.00882,99,5503,0.00635,0.01129
2019,30-45 y.,Germany,0.76905,4671,7928,0.75977,0.77832
2019,30-45 y.,Northern Africa,0.00628,55,7928,0.00454,0.00802
2019,30-45 y.,Southern Asia,0.01338,273,7928,0.01085,0.01591
2019,30-45 y.,Southern Europe,0.03671,267,7928,0.03257,0.04085
2019,30-45 y.,Central Asia,0.02295,212,7928,0.01965,0.02624
2019,30-45 y.,Western Asia,0.03993,1519,7928,0.03562,0.04424
2019,30-45 y.,Eastern Europe,0.06914,674,7928,0.06356,0.07473
2019,30-45 y.,Northern Europe,0.00343,32,7928,0.00215,0.00472
2019,30-45 y.,Western Europe,0.01132,60,7928,0.00899,0.01365
2019,30-45 y.,Sub-Saharan Africa,0.00912,121,7928,0.00703,0.01121
2019,30-45 y.,Latin America and the Caribbean,0.01070,44,7928,0.00843,0.01296
2019,46-65 y.,Germany,0.83276,8877,10981,0.82578,0.83974
2019,46-65 y.,Southern Asia,0.00426,82,10981,0.00304,0.00548
2019,46-65 y.,Southern Europe,0.03017,251,10981,0.02697,0.03337
2019,46-65 y.,Central Asia,0.01439,148,10981,0.01217,0.01662
2019,46-65 y.,Western Asia,0.03547,811,10981,0.03201,0.03893
2019,46-65 y.,Eastern Europe,0.04489,599,10981,0.04102,0.04877
2019,46-65 y.,Northern Europe,0.00347,40,10981,0.00237,0.00457
2019,46-65 y.,Western Europe,0.01622,101,10981,0.01385,0.01858
2019,46-65 y.,Sub-Saharan Africa,0.00281,34,10981,0.00182,0.00380
2019,46-65 y.,Latin America and the Caribbean,0.00503,38,10981,0.00371,0.00635
2019,66 and older,Germany,0.89915,4728,5154,0.89093,0.90737
2019,66 and older,Southern Europe,0.02703,84,5154,0.02260,0.03145
2019,66 and older,Central Asia,0.00422,36,5154,0.00245,0.00599
2019,66 and older,Western Asia,0.00935,58,5154,0.00672,0.01198
2019,66 and older,Eastern Europe,0.02812,193,5154,0.02361,0.03263
2019,66 and older,Western Europe,0.01757,55,5154,0.01398,0.02116
2020,17-29 y.,Germany,0.89631,3667,5970,0.88858,0.90405
2020,17-29 y.,Northern Africa,0.00146,43,5970,0.00049,0.00243
2020,17-29 y.,Southern Asia,0.01405,243,5970,0.01107,0.01704
2020,17-29 y.,South-Eastern Asia,0.00108,34,5970,0.00025,0.00192
2020,17-29 y.,Southern Europe,0.01742,199,5970,0.01410,0.02074
2020,17-29 y.,Western Asia,0.02956,1087,5970,0.02526,0.03385
2020,17-29 y.,Eastern Europe,0.02433,416,5970,0.02042,0.02824
2020,17-29 y.,Sub-Saharan Africa,0.00400,227,5970,0.00240,0.00560
2020,17-29 y.,Latin America and the Caribbean,0.00373,54,5970,0.00218,0.00527
2020,30-45 y.,Germany,0.77801,4220,8438,0.76914,0.78688
2020,30-45 y.,Northern Africa,0.00463,80,8438,0.00318,0.00608
2020,30-45 y.,Southern Asia,0.01408,421,8438,0.01157,0.01660
2020,30-45 y.,South-Eastern Asia,0.00359,35,8438,0.00231,0.00487
2020,30-45 y.,Southern Europe,0.03784,455,8438,0.03376,0.04191
2020,30-45 y.,Central Asia,0.02241,187,8438,0.01925,0.02557
2020,30-45 y.,Western Asia,0.03531,1575,8438,0.03137,0.03925
2020,30-45 y.,Eastern Europe,0.06180,1034,8438,0.05666,0.06693
2020,30-45 y.,Northern Europe,0.00364,35,8438,0.00235,0.00492
2020,30-45 y.,Western Europe,0.00983,55,8438,0.00773,0.01194
2020,30-45 y.,Sub-Saharan Africa,0.01509,244,8438,0.01249,0.01769
2020,30-45 y.,Latin America and the Caribbean,0.01051,97,8438,0.00833,0.01269
2020,46-65 y.,Germany,0.84734,8143,10434,0.84044,0.85424
2020,46-65 y.,Southern Asia,0.00479,85,10434,0.00346,0.00611
2020,46-65 y.,Southern Europe,0.02904,301,10434,0.02582,0.03227
2020,46-65 y.,Central Asia,0.01443,135,10434,0.01214,0.01671
2020,46-65 y.,Western Asia,0.02945,836,10434,0.02621,0.03270
2020,46-65 y.,Eastern Europe,0.03603,696,10434,0.03245,0.03960
2020,46-65 y.,Northern Europe,0.00296,41,10434,0.00192,0.00401
2020,46-65 y.,Western Europe,0.01680,102,10434,0.01433,0.01926
2020,46-65 y.,Sub-Saharan Africa,0.00358,50,10434,0.00243,0.00472
2020,46-65 y.,Latin America and the Caribbean,0.00444,45,10434,0.00317,0.00572
2020,66 and older,Germany,0.90605,4438,4879,0.89787,0.91424
2020,66 and older,Southern Europe,0.02599,86,4879,0.02152,0.03045
2020,66 and older,Central Asia,0.00516,40,4879,0.00315,0.00717
2020,66 and older,Western Asia,0.01185,64,4879,0.00881,0.01488
2020,66 and older,Eastern Europe,0.02157,200,4879,0.01749,0.02564
2020,66 and older,Western Europe,0.01513,51,4879,0.01170,0.01855
2021,17-29 y.,Germany,0.88040,2445,3549,0.86972,0.89108
2021,17-29 y.,Southern Asia,0.01609,90,3549,0.01195,0.02023
2021,17-29 y.,Southern Europe,0.01981,62,3549,0.01523,0.02440
2021,17-29 y.,Western Asia,0.02933,693,3549,0.02378,0.03488
2021,17-29 y.,Eastern Europe,0.02961,152,3549,0.02403,0.03519
2021,17-29 y.,Sub-Saharan Africa,0.00760,107,3549,0.00475,0.01046
2021,30-45 y.,Germany,0.77928,2914,5274,0.76808,0.79047
2021,30-45 y.,Northern Africa,0.00492,38,5274,0.00304,0.00681
2021,30-45 y.,Southern Asia,0.01420,240,5274,0.01101,0.01739
2021,30-45 y.,Southern Europe,0.03966,213,5274,0.03439,0.04493
2021,30-45 y.,Central Asia,0.02077,98,5274,0.01692,0.02462
2021,30-45 y.,Western Asia,0.03131,1059,5274,0.02660,0.03601
2021,30-45 y.,Eastern Europe,0.06683,493,5274,0.06009,0.07357
2021,30-45 y.,Western Europe,0.01051,36,5274,0.00776,0.01326
