"plb0022_h","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Betriebliches Praktikum","1989","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1989","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1989","Realschulabschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1989","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1989","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1989","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1989","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1989","AkademikerInnen","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1989","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1989","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1989","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1989","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1989","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1989","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1989","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1989","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1989","Realschulabschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1989","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1989","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1989","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1989","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1989","AkademikerInnen","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1989","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1989","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Voll erwerbstaetig","1990","(noch) kein Abschluss","direkter Migrationshintergrund","304","0.47354360280458","0.434951024391157","0.512136181218003"
"Voll erwerbstaetig","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1990","Hauptschulabschluss","kein Migrationshintergrund","1610","0.390647376046607","0.375241890705241","0.406052861387972"
"Voll erwerbstaetig","1990","Hauptschulabschluss","direkter Migrationshintergrund","859","0.508591493524426","0.482262813569002","0.534920173479851"
"Voll erwerbstaetig","1990","Hauptschulabschluss","indirekter Migrationshintergrund","61","0.333445586531938","0.256973673611922","0.409917499451955"
"Voll erwerbstaetig","1990","Realschulabschluss","kein Migrationshintergrund","721","0.487736922542303","0.461847883765703","0.513625961318903"
"Voll erwerbstaetig","1990","Realschulabschluss","direkter Migrationshintergrund","62","0.447345575647627","0.366415026233046","0.528276125062209"
"Voll erwerbstaetig","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1990","(Fach-)Abitur","kein Migrationshintergrund","194","0.369622632394699","0.328371601825578","0.41087366296382"
"Voll erwerbstaetig","1990","(Fach-)Abitur","direkter Migrationshintergrund","100","0.440386854647825","0.371927384493724","0.508846324801925"
"Voll erwerbstaetig","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1990","AkademikerInnen","kein Migrationshintergrund","410","0.660770539331276","0.623106589539768","0.698434489122785"
"Voll erwerbstaetig","1990","AkademikerInnen","direkter Migrationshintergrund","64","0.607677627446951","0.507358081920009","0.707997172973893"
"Voll erwerbstaetig","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1990","(noch) kein Abschluss","direkter Migrationshintergrund","35","0.0464192056195642","0.0301573461253681","0.0626810651137603"
"Teilzeitbeschaeftigung","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1990","Hauptschulabschluss","kein Migrationshintergrund","319","0.0766248996036751","0.068225995446774","0.0850238037605761"
"Teilzeitbeschaeftigung","1990","Hauptschulabschluss","direkter Migrationshintergrund","76","0.0743814428371023","0.0605626046954724","0.0882002809787321"
"Teilzeitbeschaeftigung","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1990","Realschulabschluss","kein Migrationshintergrund","145","0.0914131087500525","0.0764864001475523","0.106339817352553"
"Teilzeitbeschaeftigung","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1990","(Fach-)Abitur","kein Migrationshintergrund","36","0.0666611463848004","0.0453448730441434","0.0879774197254575"
"Teilzeitbeschaeftigung","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1990","AkademikerInnen","kein Migrationshintergrund","53","0.0868073213851877","0.0644091205918156","0.10920552217856"
"Teilzeitbeschaeftigung","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1990","Hauptschulabschluss","kein Migrationshintergrund","85","0.0191808477916011","0.0148499597702332","0.0235117358129689"
"Ausbildung/Lehre","1990","Hauptschulabschluss","direkter Migrationshintergrund","34","0.0208113511414735","0.0132932783217344","0.0283294239612126"
"Ausbildung/Lehre","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1990","Realschulabschluss","kein Migrationshintergrund","96","0.0562707732899481","0.0443352428073615","0.0682063037725348"
"Ausbildung/Lehre","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1990","(Fach-)Abitur","kein Migrationshintergrund","40","0.0774555825417867","0.0546114209351979","0.100299744148375"
"Ausbildung/Lehre","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1990","Hauptschulabschluss","kein Migrationshintergrund","79","0.0184706545137773","0.01421916244406","0.0227221465834947"
"Geringfuegig erwerbstaetig","1990","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1990","Realschulabschluss","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","Realschulabschluss","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","Realschulabschluss","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","Realschulabschluss","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","Realschulabschluss","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1990","(noch) kein Abschluss","kein Migrationshintergrund","125","0.803048429762329","0.741232540489584","0.864864319035075"
"Nicht erwerbstaetig","1990","(noch) kein Abschluss","direkter Migrationshintergrund","295","0.471120727058312","0.432538527420827","0.509702926695796"
"Nicht erwerbstaetig","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","45","0.954063016229324","0.89660736236433","1.01151867009432"
"Nicht erwerbstaetig","1990","Hauptschulabschluss","kein Migrationshintergrund","1746","0.491817771886933","0.476032195940299","0.507603347833567"
"Nicht erwerbstaetig","1990","Hauptschulabschluss","direkter Migrationshintergrund","404","0.390430893916135","0.364738370208002","0.416123417624269"
"Nicht erwerbstaetig","1990","Hauptschulabschluss","indirekter Migrationshintergrund","46","0.414043230352959","0.334146814871649","0.49393964583427"
"Nicht erwerbstaetig","1990","Realschulabschluss","kein Migrationshintergrund","433","0.342176297238587","0.317603403522829","0.366749190954345"
"Nicht erwerbstaetig","1990","Realschulabschluss","direkter Migrationshintergrund","54","0.405293226490112","0.325383396774802","0.485203056205423"
"Nicht erwerbstaetig","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1990","(Fach-)Abitur","kein Migrationshintergrund","215","0.41982711668153","0.37765074893517","0.462003484427891"
"Nicht erwerbstaetig","1990","(Fach-)Abitur","direkter Migrationshintergrund","81","0.429236066857059","0.360978819440713","0.497493314273404"
"Nicht erwerbstaetig","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1990","AkademikerInnen","kein Migrationshintergrund","129","0.2298494135204","0.196378831013005","0.263319996027796"
"Nicht erwerbstaetig","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","Realschulabschluss","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1990","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1990","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1990","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1990","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1990","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1990","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1990","Realschulabschluss","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1990","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1990","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1990","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1990","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1990","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1990","AkademikerInnen","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1990","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1990","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Voll erwerbstaetig","1991","(noch) kein Abschluss","direkter Migrationshintergrund","297","0.473589216796913","0.4343503741072","0.512828059486625"
"Voll erwerbstaetig","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1991","Hauptschulabschluss","kein Migrationshintergrund","2065","0.36876379403284","0.355657916758111","0.381869671307568"
"Voll erwerbstaetig","1991","Hauptschulabschluss","direkter Migrationshintergrund","878","0.496185111385514","0.47032512843977","0.522045094331259"
"Voll erwerbstaetig","1991","Hauptschulabschluss","indirekter Migrationshintergrund","64","0.363339899115457","0.290827027992096","0.435852770238819"
"Voll erwerbstaetig","1991","Realschulabschluss","kein Migrationshintergrund","1521","0.493345130408466","0.475223764058462","0.511466496758471"
"Voll erwerbstaetig","1991","Realschulabschluss","direkter Migrationshintergrund","72","0.429458460900698","0.354607450618395","0.504309471183002"
"Voll erwerbstaetig","1991","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1991","(Fach-)Abitur","kein Migrationshintergrund","250","0.391692180667286","0.35422435907784","0.429160002256732"
"Voll erwerbstaetig","1991","(Fach-)Abitur","direkter Migrationshintergrund","108","0.512113669838254","0.443855130571028","0.580372209105479"
"Voll erwerbstaetig","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1991","AkademikerInnen","kein Migrationshintergrund","1020","0.625736153775789","0.601683253164913","0.649789054386665"
"Voll erwerbstaetig","1991","AkademikerInnen","direkter Migrationshintergrund","78","0.578085711869051","0.492193365902635","0.663978057835468"
"Voll erwerbstaetig","1991","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1991","(noch) kein Abschluss","direkter Migrationshintergrund","41","0.0616358931430696","0.0427361701407991","0.0805356161453401"
"Teilzeitbeschaeftigung","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1991","Hauptschulabschluss","kein Migrationshintergrund","594","0.0901818608663431","0.0824009059139644","0.0979628158187217"
"Teilzeitbeschaeftigung","1991","Hauptschulabschluss","direkter Migrationshintergrund","81","0.0699369854743304","0.0567459006634984","0.0831280702851625"
"Teilzeitbeschaeftigung","1991","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1991","Realschulabschluss","kein Migrationshintergrund","426","0.12106441463607","0.109240911139152","0.132887918132988"
"Teilzeitbeschaeftigung","1991","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1991","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1991","(Fach-)Abitur","kein Migrationshintergrund","55","0.077979960556644","0.0573980361465905","0.0985618849666974"
"Teilzeitbeschaeftigung","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1991","AkademikerInnen","kein Migrationshintergrund","181","0.114086876601622","0.0982854496742975","0.129888303528947"
"Teilzeitbeschaeftigung","1991","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1991","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1991","Hauptschulabschluss","kein Migrationshintergrund","93","0.0176462740506492","0.0140697885616291","0.0212227595396694"
"Ausbildung/Lehre","1991","Hauptschulabschluss","direkter Migrationshintergrund","37","0.0251407892866312","0.0170436562506803","0.033237922322582"
"Ausbildung/Lehre","1991","Hauptschulabschluss","indirekter Migrationshintergrund","43","0.18941543472416","0.13033936611631","0.24849150333201"
"Ausbildung/Lehre","1991","Realschulabschluss","kein Migrationshintergrund","185","0.0542296128173332","0.0460209859523369","0.0624382396823294"
"Ausbildung/Lehre","1991","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1991","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1991","(Fach-)Abitur","kein Migrationshintergrund","51","0.0689612702460004","0.049511664917254","0.0884108755747468"
"Ausbildung/Lehre","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1991","AkademikerInnen","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1991","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1991","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1991","Hauptschulabschluss","kein Migrationshintergrund","102","0.0196258872193972","0.0158579246834436","0.0233938497553508"
"Geringfuegig erwerbstaetig","1991","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1991","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1991","Realschulabschluss","kein Migrationshintergrund","33","0.0123694236879297","0.00836323497413647","0.0163756124017229"
"Geringfuegig erwerbstaetig","1991","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1991","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1991","(Fach-)Abitur","kein Migrationshintergrund","32","0.0590808109006357","0.0409830986100028","0.0771785231912686"
"Geringfuegig erwerbstaetig","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1991","AkademikerInnen","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1991","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1991","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","Realschulabschluss","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","AkademikerInnen","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1991","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1991","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
