"plb0022_h","year","bildungsniveau","sex","n","percent","lower_confidence","upper_confidence"
"Ausbildung/Lehre","1989","Hauptschulabschluss","weiblich","57","0.0141937906878232","0.00982173781123773","0.0185658435644087"
"Ausbildung/Lehre","1989","Realschulabschluss","maennlich","64","0.0647917717010757","0.046221840614154","0.0833617027879973"
"Ausbildung/Lehre","1989","Realschulabschluss","weiblich","75","0.0580762040037015","0.0434253230150436","0.0727270849923594"
"Ausbildung/Lehre","1989","(Fach-)Abitur","maennlich","","","",""
"Ausbildung/Lehre","1989","(Fach-)Abitur","weiblich","","","",""
"Ausbildung/Lehre","1989","AkademikerInnen","maennlich","","","",""
"Ausbildung/Lehre","1989","AkademikerInnen","weiblich","","","",""
"Geringfuegig erwerbstaetig","1989","(noch) kein Abschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","1989","(noch) kein Abschluss","weiblich","","","",""
"Geringfuegig erwerbstaetig","1989","Hauptschulabschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","1989","Hauptschulabschluss","weiblich","95","0.0291911622296973","0.0229691195363688","0.0354132049230258"
"Geringfuegig erwerbstaetig","1989","Realschulabschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","1989","Realschulabschluss","weiblich","","","",""
"Geringfuegig erwerbstaetig","1989","(Fach-)Abitur","maennlich","","","",""
"Geringfuegig erwerbstaetig","1989","(Fach-)Abitur","weiblich","","","",""
"Geringfuegig erwerbstaetig","1989","AkademikerInnen","maennlich","","","",""
"Geringfuegig erwerbstaetig","1989","AkademikerInnen","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1989","(noch) kein Abschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1989","(noch) kein Abschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1989","Hauptschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1989","Hauptschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1989","Realschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1989","Realschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1989","(Fach-)Abitur","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1989","(Fach-)Abitur","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1989","AkademikerInnen","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1989","AkademikerInnen","weiblich","","","",""
"Freiwilliger Wehrdienst","1989","(noch) kein Abschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","1989","(noch) kein Abschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","1989","Hauptschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","1989","Hauptschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","1989","Realschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","1989","Realschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","1989","(Fach-)Abitur","maennlich","","","",""
"Freiwilliger Wehrdienst","1989","(Fach-)Abitur","weiblich","","","",""
"Freiwilliger Wehrdienst","1989","AkademikerInnen","maennlich","","","",""
"Freiwilliger Wehrdienst","1989","AkademikerInnen","weiblich","","","",""
"FSJ/FOeJ/BFD","1989","(noch) kein Abschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","1989","(noch) kein Abschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","1989","Hauptschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","1989","Hauptschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","1989","Realschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","1989","Realschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","1989","(Fach-)Abitur","maennlich","","","",""
"FSJ/FOeJ/BFD","1989","(Fach-)Abitur","weiblich","","","",""
"FSJ/FOeJ/BFD","1989","AkademikerInnen","maennlich","","","",""
"FSJ/FOeJ/BFD","1989","AkademikerInnen","weiblich","","","",""
"Werkstatt fuer Behinderte","1989","(noch) kein Abschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","1989","(noch) kein Abschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","1989","Hauptschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","1989","Hauptschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","1989","Realschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","1989","Realschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","1989","(Fach-)Abitur","maennlich","","","",""
"Werkstatt fuer Behinderte","1989","(Fach-)Abitur","weiblich","","","",""
"Werkstatt fuer Behinderte","1989","AkademikerInnen","maennlich","","","",""
"Werkstatt fuer Behinderte","1989","AkademikerInnen","weiblich","","","",""
"Nicht erwerbstaetig","1989","(noch) kein Abschluss","maennlich","152","0.592969026965077","0.544211067595565","0.64172698633459"
"Nicht erwerbstaetig","1989","(noch) kein Abschluss","weiblich","338","0.787434535562254","0.75182242660135","0.823046644523158"
"Nicht erwerbstaetig","1989","Hauptschulabschluss","maennlich","647","0.308514352654191","0.291137447088117","0.325891258220264"
"Nicht erwerbstaetig","1989","Hauptschulabschluss","weiblich","1598","0.64300597551415","0.62529761272765","0.660714338300651"
"Nicht erwerbstaetig","1989","Realschulabschluss","maennlich","141","0.233708213709565","0.201783259880486","0.265633167538643"
"Nicht erwerbstaetig","1989","Realschulabschluss","weiblich","399","0.442082165764522","0.410972641859153","0.47319168966989"
"Nicht erwerbstaetig","1989","(Fach-)Abitur","maennlich","163","0.404600571403513","0.35904955056805","0.450151592238976"
"Nicht erwerbstaetig","1989","(Fach-)Abitur","weiblich","137","0.416508219151917","0.361718754629899","0.471297683673936"
"Nicht erwerbstaetig","1989","AkademikerInnen","maennlich","73","0.18944445520532","0.154092826152549","0.224796084258091"
"Nicht erwerbstaetig","1989","AkademikerInnen","weiblich","69","0.35098652925593","0.288898590466074","0.413074468045786"
"Betriebliches Praktikum","1989","(noch) kein Abschluss","maennlich","","","",""
"Betriebliches Praktikum","1989","(noch) kein Abschluss","weiblich","","","",""
"Betriebliches Praktikum","1989","Hauptschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","1989","Hauptschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","1989","Realschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","1989","Realschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","1989","(Fach-)Abitur","maennlich","","","",""
"Betriebliches Praktikum","1989","(Fach-)Abitur","weiblich","","","",""
"Betriebliches Praktikum","1989","AkademikerInnen","maennlich","","","",""
"Betriebliches Praktikum","1989","AkademikerInnen","weiblich","","","",""
"Wehrpflicht/Zivildienst","1989","(noch) kein Abschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","1989","(noch) kein Abschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","1989","Hauptschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","1989","Hauptschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","1989","Realschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","1989","Realschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","1989","(Fach-)Abitur","maennlich","","","",""
"Wehrpflicht/Zivildienst","1989","(Fach-)Abitur","weiblich","","","",""
"Wehrpflicht/Zivildienst","1989","AkademikerInnen","maennlich","","","",""
"Wehrpflicht/Zivildienst","1989","AkademikerInnen","weiblich","","","",""
"Voll erwerbstaetig","1990","(noch) kein Abschluss","maennlich","214","0.373403686388002","0.325149204489861","0.421658168286143"
"Voll erwerbstaetig","1990","(noch) kein Abschluss","weiblich","114","0.162812772820234","0.129328167526292","0.196297378114177"
"Voll erwerbstaetig","1990","Hauptschulabschluss","maennlich","1858","0.648812725922505","0.630635141232915","0.666990310612096"
"Voll erwerbstaetig","1990","Hauptschulabschluss","weiblich","672","0.191823498034169","0.177067335221443","0.206579660846895"
"Voll erwerbstaetig","1990","Realschulabschluss","maennlich","446","0.686822280783514","0.651222943820101","0.722421617746926"
"Voll erwerbstaetig","1990","Realschulabschluss","weiblich","353","0.352098442362609","0.322149094301132","0.382047790424085"
"Voll erwerbstaetig","1990","(Fach-)Abitur","maennlich","196","0.394718753059269","0.349047361722426","0.440390144396111"
"Voll erwerbstaetig","1990","(Fach-)Abitur","weiblich","104","0.355477941858423","0.302702756071201","0.408253127645644"
"Voll erwerbstaetig","1990","AkademikerInnen","maennlich","373","0.772041182644661","0.73415454461535","0.809927820673973"
"Voll erwerbstaetig","1990","AkademikerInnen","weiblich","102","0.418278178710466","0.354529020449149","0.482027336971783"
"Teilzeitbeschaeftigung","1990","(noch) kein Abschluss","maennlich","","","",""
"Teilzeitbeschaeftigung","1990","(noch) kein Abschluss","weiblich","38","0.056385945552273","0.0354654347146734","0.0773064563898727"
"Teilzeitbeschaeftigung","1990","Hauptschulabschluss","maennlich","","","",""
"Teilzeitbeschaeftigung","1990","Hauptschulabschluss","weiblich","385","0.136129839715621","0.123277851202318","0.148981828228925"
"Teilzeitbeschaeftigung","1990","Realschulabschluss","maennlich","","","",""
"Teilzeitbeschaeftigung","1990","Realschulabschluss","weiblich","155","0.143333642097631","0.121361078336592","0.16530620585867"
"Teilzeitbeschaeftigung","1990","(Fach-)Abitur","maennlich","","","",""
"Teilzeitbeschaeftigung","1990","(Fach-)Abitur","weiblich","31","0.101601051549115","0.0682900056716738","0.134912097426557"
"Teilzeitbeschaeftigung","1990","AkademikerInnen","maennlich","","","",""
"Teilzeitbeschaeftigung","1990","AkademikerInnen","weiblich","48","0.212449528160553","0.15958659503932","0.265312461281786"
"Ausbildung/Lehre","1990","(noch) kein Abschluss","maennlich","","","",""
"Ausbildung/Lehre","1990","(noch) kein Abschluss","weiblich","","","",""
"Ausbildung/Lehre","1990","Hauptschulabschluss","maennlich","101","0.0298912573727176","0.0234065644821929","0.0363759502632422"
"Ausbildung/Lehre","1990","Hauptschulabschluss","weiblich","45","0.0118866785680194","0.00782502327810213","0.0159483338579367"
"Ausbildung/Lehre","1990","Realschulabschluss","maennlich","55","0.0653173417922113","0.0463515649293459","0.0842831186550767"
"Ausbildung/Lehre","1990","Realschulabschluss","weiblich","70","0.0522578367090962","0.0383031007370767","0.0662125726811157"
"Ausbildung/Lehre","1990","(Fach-)Abitur","maennlich","","","",""
"Ausbildung/Lehre","1990","(Fach-)Abitur","weiblich","","","",""
"Ausbildung/Lehre","1990","AkademikerInnen","maennlich","","","",""
"Ausbildung/Lehre","1990","AkademikerInnen","weiblich","","","",""
"Geringfuegig erwerbstaetig","1990","(noch) kein Abschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","1990","(noch) kein Abschluss","weiblich","","","",""
"Geringfuegig erwerbstaetig","1990","Hauptschulabschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","1990","Hauptschulabschluss","weiblich","82","0.0284711387872426","0.0222381018831796","0.0347041756913057"
"Geringfuegig erwerbstaetig","1990","Realschulabschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","1990","Realschulabschluss","weiblich","","","",""
"Geringfuegig erwerbstaetig","1990","(Fach-)Abitur","maennlich","","","",""
"Geringfuegig erwerbstaetig","1990","(Fach-)Abitur","weiblich","","","",""
"Geringfuegig erwerbstaetig","1990","AkademikerInnen","maennlich","","","",""
"Geringfuegig erwerbstaetig","1990","AkademikerInnen","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","(noch) kein Abschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","(noch) kein Abschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","Hauptschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","Hauptschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","Realschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","Realschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","(Fach-)Abitur","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","(Fach-)Abitur","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","AkademikerInnen","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","AkademikerInnen","weiblich","","","",""
"Freiwilliger Wehrdienst","1990","(noch) kein Abschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","1990","(noch) kein Abschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","1990","Hauptschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","1990","Hauptschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","1990","Realschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","1990","Realschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","1990","(Fach-)Abitur","maennlich","","","",""
"Freiwilliger Wehrdienst","1990","(Fach-)Abitur","weiblich","","","",""
"Freiwilliger Wehrdienst","1990","AkademikerInnen","maennlich","","","",""
"Freiwilliger Wehrdienst","1990","AkademikerInnen","weiblich","","","",""
"FSJ/FOeJ/BFD","1990","(noch) kein Abschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","1990","(noch) kein Abschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","1990","Hauptschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","1990","Hauptschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","1990","Realschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","1990","Realschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","1990","(Fach-)Abitur","maennlich","","","",""
"FSJ/FOeJ/BFD","1990","(Fach-)Abitur","weiblich","","","",""
"FSJ/FOeJ/BFD","1990","AkademikerInnen","maennlich","","","",""
"FSJ/FOeJ/BFD","1990","AkademikerInnen","weiblich","","","",""
"Werkstatt fuer Behinderte","1990","(noch) kein Abschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","1990","(noch) kein Abschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","1990","Hauptschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","1990","Hauptschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","1990","Realschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","1990","Realschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","1990","(Fach-)Abitur","maennlich","","","",""
"Werkstatt fuer Behinderte","1990","(Fach-)Abitur","weiblich","","","",""
"Werkstatt fuer Behinderte","1990","AkademikerInnen","maennlich","","","",""
"Werkstatt fuer Behinderte","1990","AkademikerInnen","weiblich","","","",""
"Nicht erwerbstaetig","1990","(noch) kein Abschluss","maennlich","160","0.562987978929869","0.513505586262882","0.612470371596856"
"Nicht erwerbstaetig","1990","(noch) kein Abschluss","weiblich","305","0.768370655171186","0.730108288849241","0.80663302149313"
"Nicht erwerbstaetig","1990","Hauptschulabschluss","maennlich","645","0.303707064225509","0.286195273713263","0.321218854737754"
"Nicht erwerbstaetig","1990","Hauptschulabschluss","weiblich","1551","0.631688844894948","0.613611757159765","0.649765932630131"
"Nicht erwerbstaetig","1990","Realschulabschluss","maennlich","124","0.209655191563296","0.178409840681322","0.24090054244527"
"Nicht erwerbstaetig","1990","Realschulabschluss","weiblich","381","0.434786250699253","0.403701666026868","0.465870835371638"
"Nicht erwerbstaetig","1990","(Fach-)Abitur","maennlich","168","0.413406586495038","0.367393746479832","0.459419426510243"
"Nicht erwerbstaetig","1990","(Fach-)Abitur","weiblich","143","0.434396164729377","0.379744459951159","0.489047869507596"
"Nicht erwerbstaetig","1990","AkademikerInnen","maennlich","78","0.187354063304268","0.15211536319039","0.222592763418146"
"Nicht erwerbstaetig","1990","AkademikerInnen","weiblich","72","0.339495054094172","0.278296813615901","0.400693294572443"
"Betriebliches Praktikum","1990","(noch) kein Abschluss","maennlich","","","",""
"Betriebliches Praktikum","1990","(noch) kein Abschluss","weiblich","","","",""
"Betriebliches Praktikum","1990","Hauptschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","1990","Hauptschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","1990","Realschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","1990","Realschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","1990","(Fach-)Abitur","maennlich","","","",""
"Betriebliches Praktikum","1990","(Fach-)Abitur","weiblich","","","",""
"Betriebliches Praktikum","1990","AkademikerInnen","maennlich","","","",""
"Betriebliches Praktikum","1990","AkademikerInnen","weiblich","","","",""
"Wehrpflicht/Zivildienst","1990","(noch) kein Abschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","1990","(noch) kein Abschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","1990","Hauptschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","1990","Hauptschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","1990","Realschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","1990","Realschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","1990","(Fach-)Abitur","maennlich","","","",""
"Wehrpflicht/Zivildienst","1990","(Fach-)Abitur","weiblich","","","",""
"Wehrpflicht/Zivildienst","1990","AkademikerInnen","maennlich","","","",""
"Wehrpflicht/Zivildienst","1990","AkademikerInnen","weiblich","","","",""
"Voll erwerbstaetig","1991","(noch) kein Abschluss","maennlich","211","0.389528627962683","0.341316737885192","0.437740518040174"
"Voll erwerbstaetig","1991","(noch) kein Abschluss","weiblich","117","0.161585109653271","0.129061727685637","0.194108491620905"
"Voll erwerbstaetig","1991","Hauptschulabschluss","maennlich","2167","0.613448486604796","0.596786080524282","0.63011089268531"
"Voll erwerbstaetig","1991","Hauptschulabschluss","weiblich","840","0.189540370123206","0.176611002203795","0.202469738042617"
"Voll erwerbstaetig","1991","Realschulabschluss","maennlich","961","0.674672624737649","0.650491733154713","0.698853516320586"
"Voll erwerbstaetig","1991","Realschulabschluss","weiblich","650","0.34722936436269","0.324710241469324","0.369748487256056"
"Voll erwerbstaetig","1991","(Fach-)Abitur","maennlich","229","0.409367174064727","0.366858081998051","0.451876266131403"
"Voll erwerbstaetig","1991","(Fach-)Abitur","weiblich","139","0.399650933773265","0.350530889981919","0.44877097756461"
"Voll erwerbstaetig","1991","AkademikerInnen","maennlich","679","0.726584431931724","0.69789229546714","0.755276568396307"
"Voll erwerbstaetig","1991","AkademikerInnen","weiblich","420","0.466882757912881","0.431342920764137","0.502422595061625"
"Teilzeitbeschaeftigung","1991","(noch) kein Abschluss","maennlich","","","",""
"Teilzeitbeschaeftigung","1991","(noch) kein Abschluss","weiblich","45","0.0703599435914544","0.0477611271236556","0.0929587600592533"
"Teilzeitbeschaeftigung","1991","Hauptschulabschluss","maennlich","128","0.0275489341887666","0.0219483767595742","0.0331494916179591"
"Teilzeitbeschaeftigung","1991","Hauptschulabschluss","weiblich","560","0.139115922014353","0.127699723938327","0.150532120090379"
"Teilzeitbeschaeftigung","1991","Realschulabschluss","maennlich","120","0.0605702300384684","0.0482582690235516","0.0728821910533852"
"Teilzeitbeschaeftigung","1991","Realschulabschluss","weiblich","325","0.164251511296482","0.146726616056723","0.181776406536241"
"Teilzeitbeschaeftigung","1991","(Fach-)Abitur","maennlich","32","0.0548094715123493","0.0351326919946731","0.0744862510300255"
"Teilzeitbeschaeftigung","1991","(Fach-)Abitur","weiblich","38","0.0978504590325129","0.0680558898915604","0.127645028173465"
"Teilzeitbeschaeftigung","1991","AkademikerInnen","maennlich","70","0.0594747561792277","0.0442496690251222","0.0746998433333332"
"Teilzeitbeschaeftigung","1991","AkademikerInnen","weiblich","125","0.186957215595136","0.159183884797968","0.214730546392305"
"Ausbildung/Lehre","1991","(noch) kein Abschluss","maennlich","","","",""
"Ausbildung/Lehre","1991","(noch) kein Abschluss","weiblich","","","",""
"Ausbildung/Lehre","1991","Hauptschulabschluss","maennlich","110","0.026226594827297","0.0207583886150495","0.0316948010395445"
"Ausbildung/Lehre","1991","Hauptschulabschluss","weiblich","63","0.0147884441673471","0.0108065773503648","0.0187703109843293"
"Ausbildung/Lehre","1991","Realschulabschluss","maennlich","105","0.0594414963524203","0.0472374672456968","0.0716455254591437"
"Ausbildung/Lehre","1991","Realschulabschluss","weiblich","113","0.0515070805643968","0.0410523352541881","0.0619618258746054"
"Ausbildung/Lehre","1991","(Fach-)Abitur","maennlich","","","",""
"Ausbildung/Lehre","1991","(Fach-)Abitur","weiblich","31","0.0639810044252303","0.0394404557949652","0.0885215530554954"
"Ausbildung/Lehre","1991","AkademikerInnen","maennlich","","","",""
"Ausbildung/Lehre","1991","AkademikerInnen","weiblich","","","",""
"Geringfuegig erwerbstaetig","1991","(noch) kein Abschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","1991","(noch) kein Abschluss","weiblich","","","",""
"Geringfuegig erwerbstaetig","1991","Hauptschulabschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","1991","Hauptschulabschluss","weiblich","111","0.0323635248525153","0.0265257846730359","0.0382012650319947"
"Geringfuegig erwerbstaetig","1991","Realschulabschluss","maennlich","","","",""
"Geringfuegig erwerbstaetig","1991","Realschulabschluss","weiblich","30","0.0185820825327232","0.0121944911396907","0.0249696739257556"
"Geringfuegig erwerbstaetig","1991","(Fach-)Abitur","maennlich","","","",""
"Geringfuegig erwerbstaetig","1991","(Fach-)Abitur","weiblich","","","",""
"Geringfuegig erwerbstaetig","1991","AkademikerInnen","maennlich","","","",""
"Geringfuegig erwerbstaetig","1991","AkademikerInnen","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","(noch) kein Abschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","(noch) kein Abschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","Hauptschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","Hauptschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","Realschulabschluss","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","Realschulabschluss","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","(Fach-)Abitur","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","(Fach-)Abitur","weiblich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","AkademikerInnen","maennlich","","","",""
"Altersteilzeit mit Arbeitszeit Null","1991","AkademikerInnen","weiblich","","","",""
"Freiwilliger Wehrdienst","1991","(noch) kein Abschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","1991","(noch) kein Abschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","1991","Hauptschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","1991","Hauptschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","1991","Realschulabschluss","maennlich","","","",""
"Freiwilliger Wehrdienst","1991","Realschulabschluss","weiblich","","","",""
"Freiwilliger Wehrdienst","1991","(Fach-)Abitur","maennlich","","","",""
"Freiwilliger Wehrdienst","1991","(Fach-)Abitur","weiblich","","","",""
"Freiwilliger Wehrdienst","1991","AkademikerInnen","maennlich","","","",""
"Freiwilliger Wehrdienst","1991","AkademikerInnen","weiblich","","","",""
"FSJ/FOeJ/BFD","1991","(noch) kein Abschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","1991","(noch) kein Abschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","1991","Hauptschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","1991","Hauptschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","1991","Realschulabschluss","maennlich","","","",""
"FSJ/FOeJ/BFD","1991","Realschulabschluss","weiblich","","","",""
"FSJ/FOeJ/BFD","1991","(Fach-)Abitur","maennlich","","","",""
"FSJ/FOeJ/BFD","1991","(Fach-)Abitur","weiblich","","","",""
"FSJ/FOeJ/BFD","1991","AkademikerInnen","maennlich","","","",""
"FSJ/FOeJ/BFD","1991","AkademikerInnen","weiblich","","","",""
"Werkstatt fuer Behinderte","1991","(noch) kein Abschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","1991","(noch) kein Abschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","1991","Hauptschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","1991","Hauptschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","1991","Realschulabschluss","maennlich","","","",""
"Werkstatt fuer Behinderte","1991","Realschulabschluss","weiblich","","","",""
"Werkstatt fuer Behinderte","1991","(Fach-)Abitur","maennlich","","","",""
"Werkstatt fuer Behinderte","1991","(Fach-)Abitur","weiblich","","","",""
"Werkstatt fuer Behinderte","1991","AkademikerInnen","maennlich","","","",""
"Werkstatt fuer Behinderte","1991","AkademikerInnen","weiblich","","","",""
"Nicht erwerbstaetig","1991","(noch) kein Abschluss","maennlich","156","0.513660392705955","0.46424529306132","0.56307549235059"
"Nicht erwerbstaetig","1991","(noch) kein Abschluss","weiblich","318","0.749802473575254","0.711530533329324","0.788074413821183"
"Nicht erwerbstaetig","1991","Hauptschulabschluss","maennlich","850","0.324372948650241","0.308354487025483","0.340391410274999"
"Nicht erwerbstaetig","1991","Hauptschulabschluss","weiblich","1956","0.624191738842579","0.608214456572745","0.640169021112412"
"Nicht erwerbstaetig","1991","Realschulabschluss","maennlich","215","0.179506955772523","0.159698822307335","0.199315089237712"
"Nicht erwerbstaetig","1991","Realschulabschluss","weiblich","599","0.418429961243708","0.395096705412118","0.441763217075298"
"Nicht erwerbstaetig","1991","(Fach-)Abitur","maennlich","190","0.39109157758223","0.348904275399197","0.433278879765264"
"Nicht erwerbstaetig","1991","(Fach-)Abitur","weiblich","158","0.389989338514934","0.3410777813318","0.438900895698069"
"Nicht erwerbstaetig","1991","AkademikerInnen","maennlich","165","0.19839338744643","0.172721815306801","0.224064959586058"
"Nicht erwerbstaetig","1991","AkademikerInnen","weiblich","193","0.308991468228403","0.276074858370866","0.341908078085939"
"Betriebliches Praktikum","1991","(noch) kein Abschluss","maennlich","","","",""
"Betriebliches Praktikum","1991","(noch) kein Abschluss","weiblich","","","",""
"Betriebliches Praktikum","1991","Hauptschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","1991","Hauptschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","1991","Realschulabschluss","maennlich","","","",""
"Betriebliches Praktikum","1991","Realschulabschluss","weiblich","","","",""
"Betriebliches Praktikum","1991","(Fach-)Abitur","maennlich","","","",""
"Betriebliches Praktikum","1991","(Fach-)Abitur","weiblich","","","",""
"Betriebliches Praktikum","1991","AkademikerInnen","maennlich","","","",""
"Betriebliches Praktikum","1991","AkademikerInnen","weiblich","","","",""
"Wehrpflicht/Zivildienst","1991","(noch) kein Abschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","1991","(noch) kein Abschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","1991","Hauptschulabschluss","maennlich","","","",""
"Wehrpflicht/Zivildienst","1991","Hauptschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","1991","Realschulabschluss","maennlich","34","0.0205234000117646","0.0132054885914301","0.0278413114320991"
"Wehrpflicht/Zivildienst","1991","Realschulabschluss","weiblich","","","",""
"Wehrpflicht/Zivildienst","1991","(Fach-)Abitur","maennlich","","","",""
"Wehrpflicht/Zivildienst","1991","(Fach-)Abitur","weiblich","","","",""
"Wehrpflicht/Zivildienst","1991","AkademikerInnen","maennlich","","","",""
"Wehrpflicht/Zivildienst","1991","AkademikerInnen","weiblich","","","",""
"Voll erwerbstaetig","1992","(noch) kein Abschluss","maennlich","195","0.390274571774257","0.341292417163392","0.439256726385123"
