"plb0022_h","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Freiwilliger Wehrdienst","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1988","66 und älter","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1988","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1988","66 und älter","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1988","66 und älter","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1988","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1988","66 und älter","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1988","16-34 Jahre alt","kein Migrationshintergrund","800","0.291172792696591","0.273826631950138","0.308518953443043"
"Nicht erwerbstaetig","1988","16-34 Jahre alt","direkter Migrationshintergrund","350","0.328861673879671","0.300086976533267","0.357636371226075"
"Nicht erwerbstaetig","1988","16-34 Jahre alt","indirekter Migrationshintergrund","90","0.470229833574053","0.400176368164855","0.54028329898325"
"Nicht erwerbstaetig","1988","35-65 Jahre alt","kein Migrationshintergrund","1185","0.351860876409954","0.336008148396895","0.367713604423013"
"Nicht erwerbstaetig","1988","35-65 Jahre alt","direkter Migrationshintergrund","525","0.371924079142909","0.348256706149801","0.395591452136016"
"Nicht erwerbstaetig","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1988","66 und älter","kein Migrationshintergrund","953","0.971467584890973","0.961080996087669","0.981854173694277"
"Nicht erwerbstaetig","1988","66 und älter","direkter Migrationshintergrund","62","0.983854480564348","0.952732354248387","1.01497660688031"
"Nicht erwerbstaetig","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1988","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1988","66 und älter","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1988","16-34 Jahre alt","kein Migrationshintergrund","51","0.0202854265996475","0.0149027332607102","0.0256681199385847"
"Wehrpflicht/Zivildienst","1988","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1988","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1988","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1988","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1988","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1988","66 und älter","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1988","66 und älter","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1988","66 und älter","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1989","16-34 Jahre alt","kein Migrationshintergrund","1330","0.528700653217895","0.509446549166548","0.547954757269242"
"Voll erwerbstaetig","1989","16-34 Jahre alt","direkter Migrationshintergrund","516","0.540672368026484","0.509181188446109","0.572163547606858"
"Voll erwerbstaetig","1989","16-34 Jahre alt","indirekter Migrationshintergrund","75","0.28600334276654","0.227602674479383","0.344404011053697"
"Voll erwerbstaetig","1989","35-65 Jahre alt","kein Migrationshintergrund","1742","0.522099973698921","0.505070245285213","0.53912970211263"
"Voll erwerbstaetig","1989","35-65 Jahre alt","direkter Migrationshintergrund","948","0.53311078426271","0.508471762153418","0.557749806372001"
"Voll erwerbstaetig","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1989","66 und älter","kein Migrationshintergrund","","","",""
"Voll erwerbstaetig","1989","66 und älter","direkter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1989","16-34 Jahre alt","kein Migrationshintergrund","159","0.0624731976425454","0.0531383187916367","0.0718080764934541"
"Teilzeitbeschaeftigung","1989","16-34 Jahre alt","direkter Migrationshintergrund","40","0.0396260711742845","0.0272986781197045","0.0519534642288644"
"Teilzeitbeschaeftigung","1989","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1989","35-65 Jahre alt","kein Migrationshintergrund","357","0.101644153444521","0.0913420060298033","0.111946300859238"
"Teilzeitbeschaeftigung","1989","35-65 Jahre alt","direkter Migrationshintergrund","89","0.070216020328519","0.0575972525846074","0.0828347880724306"
"Teilzeitbeschaeftigung","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1989","66 und älter","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1989","66 und älter","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1989","16-34 Jahre alt","kein Migrationshintergrund","276","0.101054663327978","0.0894290789195474","0.112680247736408"
"Ausbildung/Lehre","1989","16-34 Jahre alt","direkter Migrationshintergrund","65","0.04348620943596","0.0305983156123711","0.0563741032595488"
"Ausbildung/Lehre","1989","16-34 Jahre alt","indirekter Migrationshintergrund","35","0.125806890179571","0.0829480833631997","0.168665696995941"
"Ausbildung/Lehre","1989","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1989","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1989","66 und älter","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1989","66 und älter","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1989","16-34 Jahre alt","kein Migrationshintergrund","57","0.0221357861183637","0.0164609055826799","0.0278106666540476"
"Geringfuegig erwerbstaetig","1989","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1989","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1989","35-65 Jahre alt","kein Migrationshintergrund","86","0.023041697653122","0.0179265566500276","0.0281568386562164"
"Geringfuegig erwerbstaetig","1989","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1989","66 und älter","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1989","66 und älter","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1989","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1989","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1989","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1989","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1989","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1989","66 und älter","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1989","66 und älter","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1989","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1989","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1989","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1989","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1989","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1989","66 und älter","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1989","66 und älter","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1989","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1989","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1989","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1989","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1989","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1989","66 und älter","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1989","66 und älter","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1989","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1989","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1989","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1989","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1989","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1989","66 und älter","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1989","66 und älter","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1989","16-34 Jahre alt","kein Migrationshintergrund","712","0.269769591055725","0.252649880175067","0.286889301936382"
"Nicht erwerbstaetig","1989","16-34 Jahre alt","direkter Migrationshintergrund","318","0.330700357423084","0.300970817820259","0.360429897025909"
"Nicht erwerbstaetig","1989","16-34 Jahre alt","indirekter Migrationshintergrund","111","0.527935598818289","0.4634184342799","0.592452763356678"
"Nicht erwerbstaetig","1989","35-65 Jahre alt","kein Migrationshintergrund","1119","0.352881206814402","0.336589423306612","0.369172990322191"
"Nicht erwerbstaetig","1989","35-65 Jahre alt","direkter Migrationshintergrund","518","0.37942867549684","0.355464155272857","0.403393195720823"
"Nicht erwerbstaetig","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1989","66 und älter","kein Migrationshintergrund","920","0.969628119345265","0.958749905599236","0.980506333091293"
"Nicht erwerbstaetig","1989","66 und älter","direkter Migrationshintergrund","69","1","1","1"
"Nicht erwerbstaetig","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1989","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1989","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1989","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1989","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1989","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1989","66 und älter","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1989","66 und älter","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1989","16-34 Jahre alt","kein Migrationshintergrund","48","0.0158661086374939","0.0110462724509781","0.0206859448240097"
"Wehrpflicht/Zivildienst","1989","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1989","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1989","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1989","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1989","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1989","66 und älter","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1989","66 und älter","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1989","66 und älter","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1990","16-34 Jahre alt","kein Migrationshintergrund","1280","0.521256432120801","0.50158380876069","0.540929055480912"
"Voll erwerbstaetig","1990","16-34 Jahre alt","direkter Migrationshintergrund","491","0.528140355640944","0.495776810554072","0.560503900727816"
"Voll erwerbstaetig","1990","16-34 Jahre alt","indirekter Migrationshintergrund","86","0.27831749090225","0.224560394815787","0.332074586988713"
"Voll erwerbstaetig","1990","35-65 Jahre alt","kein Migrationshintergrund","1705","0.530080744610302","0.512839435526767","0.547322053693836"
"Voll erwerbstaetig","1990","35-65 Jahre alt","direkter Migrationshintergrund","936","0.550331427239725","0.525606141488757","0.575056712990692"
"Voll erwerbstaetig","1990","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1990","66 und älter","kein Migrationshintergrund","","","",""
"Voll erwerbstaetig","1990","66 und älter","direkter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1990","66 und älter","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1990","16-34 Jahre alt","kein Migrationshintergrund","187","0.0750303710355118","0.0646558663465025","0.085404875724521"
"Teilzeitbeschaeftigung","1990","16-34 Jahre alt","direkter Migrationshintergrund","47","0.0599445098347858","0.0445549412693439","0.0753340784002277"
"Teilzeitbeschaeftigung","1990","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1990","35-65 Jahre alt","kein Migrationshintergrund","365","0.108706088478897","0.0979532033311305","0.119458973626663"
"Teilzeitbeschaeftigung","1990","35-65 Jahre alt","direkter Migrationshintergrund","96","0.0820783584849114","0.0684356678820596","0.0957210490877632"
"Teilzeitbeschaeftigung","1990","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1990","66 und älter","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1990","66 und älter","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1990","66 und älter","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1990","16-34 Jahre alt","kein Migrationshintergrund","234","0.0933004566172176","0.0818464172657293","0.104754495968706"
"Ausbildung/Lehre","1990","16-34 Jahre alt","direkter Migrationshintergrund","56","0.0606267499066603","0.0451554704383532","0.0760980293749673"
"Ausbildung/Lehre","1990","16-34 Jahre alt","indirekter Migrationshintergrund","47","0.151855518602711","0.108808540410604","0.194902496794817"
"Ausbildung/Lehre","1990","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1990","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1990","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1990","66 und älter","kein Migrationshintergrund","","","",""
"Ausbildung/Lehre","1990","66 und älter","direkter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1990","66 und älter","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1990","16-34 Jahre alt","kein Migrationshintergrund","57","0.0228951020543443","0.0170049436461697","0.0287852604625189"
"Geringfuegig erwerbstaetig","1990","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1990","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1990","35-65 Jahre alt","kein Migrationshintergrund","83","0.0242925771211459","0.0189741378787899","0.0296110163635019"
"Geringfuegig erwerbstaetig","1990","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1990","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1990","66 und älter","kein Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1990","66 und älter","direkter Migrationshintergrund","","","",""
"Geringfuegig erwerbstaetig","1990","66 und älter","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","66 und älter","kein Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","66 und älter","direkter Migrationshintergrund","","","",""
"Altersteilzeit mit Arbeitszeit Null","1990","66 und älter","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","66 und älter","kein Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","66 und älter","direkter Migrationshintergrund","","","",""
"Freiwilliger Wehrdienst","1990","66 und älter","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","66 und älter","kein Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","66 und älter","direkter Migrationshintergrund","","","",""
"FSJ/FOeJ/BFD","1990","66 und älter","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","66 und älter","kein Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","66 und älter","direkter Migrationshintergrund","","","",""
"Werkstatt fuer Behinderte","1990","66 und älter","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1990","16-34 Jahre alt","kein Migrationshintergrund","666","0.268623896743813","0.251168577615014","0.286079215872611"
"Nicht erwerbstaetig","1990","16-34 Jahre alt","direkter Migrationshintergrund","302","0.322860441192316","0.292547958762461","0.353172923622171"
"Nicht erwerbstaetig","1990","16-34 Jahre alt","indirekter Migrationshintergrund","117","0.49732102045646","0.437347957361804","0.557294083551115"
"Nicht erwerbstaetig","1990","35-65 Jahre alt","kein Migrationshintergrund","1061","0.335229604819165","0.31892183321379","0.35153737642454"
"Nicht erwerbstaetig","1990","35-65 Jahre alt","direkter Migrationshintergrund","506","0.355719302024897","0.331924934227476","0.379513669822317"
"Nicht erwerbstaetig","1990","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstaetig","1990","66 und älter","kein Migrationshintergrund","946","0.977510018294839","0.968198429860944","0.986821606728734"
"Nicht erwerbstaetig","1990","66 und älter","direkter Migrationshintergrund","82","1","1","1"
"Nicht erwerbstaetig","1990","66 und älter","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","16-34 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","66 und älter","kein Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","66 und älter","direkter Migrationshintergrund","","","",""
"Betriebliches Praktikum","1990","66 und älter","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1990","16-34 Jahre alt","kein Migrationshintergrund","53","0.0188937414283126","0.0135320465637728","0.0242554362928525"
"Wehrpflicht/Zivildienst","1990","16-34 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1990","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1990","35-65 Jahre alt","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1990","35-65 Jahre alt","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1990","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1990","66 und älter","kein Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1990","66 und älter","direkter Migrationshintergrund","","","",""
"Wehrpflicht/Zivildienst","1990","66 und älter","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1991","16-34 Jahre alt","kein Migrationshintergrund","2028","0.518084270971655","0.502529378172036","0.533639163771274"
"Voll erwerbstaetig","1991","16-34 Jahre alt","direkter Migrationshintergrund","473","0.514305580297477","0.481469957136376","0.547141203458577"
"Voll erwerbstaetig","1991","16-34 Jahre alt","indirekter Migrationshintergrund","101","0.314701330889208","0.26389886314181","0.365503798636606"
"Voll erwerbstaetig","1991","35-65 Jahre alt","kein Migrationshintergrund","2889","0.527904836619389","0.514530180187377","0.541279493051402"
"Voll erwerbstaetig","1991","35-65 Jahre alt","direkter Migrationshintergrund","998","0.571463837252507","0.547447364422098","0.595480310082916"
"Voll erwerbstaetig","1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1991","66 und älter","kein Migrationshintergrund","","","",""
"Voll erwerbstaetig","1991","66 und älter","direkter Migrationshintergrund","","","",""
"Voll erwerbstaetig","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1991","16-34 Jahre alt","kein Migrationshintergrund","434","0.0947376066611277","0.0856210735804886","0.103854139741767"
"Teilzeitbeschaeftigung","1991","16-34 Jahre alt","direkter Migrationshintergrund","46","0.0503637366910875","0.0359959224222227","0.0647315509599524"
"Teilzeitbeschaeftigung","1991","16-34 Jahre alt","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1991","35-65 Jahre alt","kein Migrationshintergrund","821","0.135318481066135","0.126154236215846","0.144482725916424"
"Teilzeitbeschaeftigung","1991","35-65 Jahre alt","direkter Migrationshintergrund","121","0.0902076201320556","0.0763044489289685","0.104110791335143"
"Teilzeitbeschaeftigung","1991","35-65 Jahre alt","indirekter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1991","66 und älter","kein Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1991","66 und älter","direkter Migrationshintergrund","","","",""
"Teilzeitbeschaeftigung","1991","66 und älter","indirekter Migrationshintergrund","","","",""
"Ausbildung/Lehre","1991","16-34 Jahre alt","kein Migrationshintergrund","369","0.0931594932699497","0.0841113330471959","0.102207653492703"
"Ausbildung/Lehre","1991","16-34 Jahre alt","direkter Migrationshintergrund","61","0.0769289501453047","0.0594217959939509","0.0944361042966584"
"Ausbildung/Lehre","1991","16-34 Jahre alt","indirekter Migrationshintergrund","74","0.223494708704002","0.177922360468738","0.269067056939266"
"Ausbildung/Lehre","1991","35-65 Jahre alt","kein Migrationshintergrund","","","",""
