"plb0022_h","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Teilzeitbeschaeftigung","1993","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Teilzeitbeschaeftigung","1993","35-65 Jahre alt","AkademikerInnen","82","0.0906206377027405","0.0737404541199156","0.107500821285565"
"Teilzeitbeschaeftigung","1993","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeitbeschaeftigung","1993","66 und älter","Hauptschulabschluss","","","",""
"Teilzeitbeschaeftigung","1993","66 und älter","Realschulabschluss","","","",""
"Teilzeitbeschaeftigung","1993","66 und älter","(Fach-)Abitur","","","",""
"Teilzeitbeschaeftigung","1993","66 und älter","AkademikerInnen","","","",""
"Ausbildung/Lehre","1993","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","1993","16-34 Jahre alt","Hauptschulabschluss","158","0.104212621867785","0.0891709507625348","0.119254292973035"
"Ausbildung/Lehre","1993","16-34 Jahre alt","Realschulabschluss","215","0.108672762907359","0.0940743744915485","0.12327115132317"
"Ausbildung/Lehre","1993","16-34 Jahre alt","(Fach-)Abitur","67","0.098714402003761","0.0754228037012975","0.122006000306225"
"Ausbildung/Lehre","1993","16-34 Jahre alt","AkademikerInnen","","","",""
"Ausbildung/Lehre","1993","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","1993","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ausbildung/Lehre","1993","35-65 Jahre alt","Realschulabschluss","","","",""
"Ausbildung/Lehre","1993","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ausbildung/Lehre","1993","35-65 Jahre alt","AkademikerInnen","","","",""
"Ausbildung/Lehre","1993","66 und älter","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","1993","66 und älter","Hauptschulabschluss","","","",""
"Ausbildung/Lehre","1993","66 und älter","Realschulabschluss","","","",""
"Ausbildung/Lehre","1993","66 und älter","(Fach-)Abitur","","","",""
"Ausbildung/Lehre","1993","66 und älter","AkademikerInnen","","","",""
"Geringfuegig erwerbstaetig","1993","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Geringfuegig erwerbstaetig","1993","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Geringfuegig erwerbstaetig","1993","16-34 Jahre alt","Realschulabschluss","","","",""
"Geringfuegig erwerbstaetig","1993","16-34 Jahre alt","(Fach-)Abitur","36","0.0596483079096278","0.0411546833991581","0.0781419324200976"
"Geringfuegig erwerbstaetig","1993","16-34 Jahre alt","AkademikerInnen","","","",""
"Geringfuegig erwerbstaetig","1993","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Geringfuegig erwerbstaetig","1993","35-65 Jahre alt","Hauptschulabschluss","63","0.0230890664061202","0.0182485097336275","0.0279296230786129"
"Geringfuegig erwerbstaetig","1993","35-65 Jahre alt","Realschulabschluss","","","",""
"Geringfuegig erwerbstaetig","1993","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Geringfuegig erwerbstaetig","1993","35-65 Jahre alt","AkademikerInnen","","","",""
"Geringfuegig erwerbstaetig","1993","66 und älter","(noch) kein Abschluss","","","",""
"Geringfuegig erwerbstaetig","1993","66 und älter","Hauptschulabschluss","","","",""
"Geringfuegig erwerbstaetig","1993","66 und älter","Realschulabschluss","","","",""
"Geringfuegig erwerbstaetig","1993","66 und älter","(Fach-)Abitur","","","",""
"Geringfuegig erwerbstaetig","1993","66 und älter","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","16-34 Jahre alt","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","16-34 Jahre alt","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","35-65 Jahre alt","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","35-65 Jahre alt","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","66 und älter","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","66 und älter","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","66 und älter","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","66 und älter","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","1993","66 und älter","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","1993","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","1993","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","1993","16-34 Jahre alt","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","1993","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","1993","16-34 Jahre alt","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","1993","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","1993","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","1993","35-65 Jahre alt","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","1993","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","1993","35-65 Jahre alt","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","1993","66 und älter","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","1993","66 und älter","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","1993","66 und älter","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","1993","66 und älter","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","1993","66 und älter","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","1993","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","1993","16-34 Jahre alt","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","1993","16-34 Jahre alt","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","1993","16-34 Jahre alt","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","1993","16-34 Jahre alt","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","1993","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","1993","35-65 Jahre alt","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","1993","35-65 Jahre alt","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","1993","35-65 Jahre alt","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","1993","35-65 Jahre alt","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","1993","66 und älter","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","1993","66 und älter","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","1993","66 und älter","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","1993","66 und älter","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","1993","66 und älter","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","1993","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","1993","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","1993","16-34 Jahre alt","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","1993","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","1993","16-34 Jahre alt","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","1993","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","1993","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","1993","35-65 Jahre alt","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","1993","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","1993","35-65 Jahre alt","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","1993","66 und älter","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","1993","66 und älter","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","1993","66 und älter","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","1993","66 und älter","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","1993","66 und älter","AkademikerInnen","","","",""
"Nicht erwerbstaetig","1993","16-34 Jahre alt","(noch) kein Abschluss","274","0.799312272487377","0.75788183541754","0.840742709557214"
"Nicht erwerbstaetig","1993","16-34 Jahre alt","Hauptschulabschluss","400","0.231623203716987","0.210854393845173","0.252392013588801"
"Nicht erwerbstaetig","1993","16-34 Jahre alt","Realschulabschluss","434","0.248301688466393","0.228037109024625","0.26856626790816"
"Nicht erwerbstaetig","1993","16-34 Jahre alt","(Fach-)Abitur","266","0.369152680321784","0.33146989810184","0.406835462541728"
"Nicht erwerbstaetig","1993","16-34 Jahre alt","AkademikerInnen","74","0.204121241015346","0.165201760027357","0.243040722003335"
"Nicht erwerbstaetig","1993","35-65 Jahre alt","(noch) kein Abschluss","207","0.463085982752478","0.418006144314507","0.508165821190449"
"Nicht erwerbstaetig","1993","35-65 Jahre alt","Hauptschulabschluss","1433","0.402468205219791","0.386662607081662","0.41827380335792"
"Nicht erwerbstaetig","1993","35-65 Jahre alt","Realschulabschluss","288","0.260599258911676","0.235414419154619","0.285784098668732"
"Nicht erwerbstaetig","1993","35-65 Jahre alt","(Fach-)Abitur","59","0.230272824691213","0.177662583663159","0.282883065719267"
"Nicht erwerbstaetig","1993","35-65 Jahre alt","AkademikerInnen","218","0.19491015474837","0.171616884300549","0.218203425196192"
"Nicht erwerbstaetig","1993","66 und älter","(noch) kein Abschluss","","","",""
"Nicht erwerbstaetig","1993","66 und älter","Hauptschulabschluss","1095","0.988244625088721","0.98189820693495","0.994591043242492"
"Nicht erwerbstaetig","1993","66 und älter","Realschulabschluss","193","0.985732701916655","0.969172507628597","1.00229289620471"
"Nicht erwerbstaetig","1993","66 und älter","(Fach-)Abitur","41","0.950083490950641","0.885737018831967","1.01442996306932"
"Nicht erwerbstaetig","1993","66 und älter","AkademikerInnen","110","0.943184671233516","0.901239083003843","0.985130259463189"
"Betriebliches Praktikum","1993","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","1993","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","1993","16-34 Jahre alt","Realschulabschluss","","","",""
"Betriebliches Praktikum","1993","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","1993","16-34 Jahre alt","AkademikerInnen","","","",""
"Betriebliches Praktikum","1993","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","1993","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","1993","35-65 Jahre alt","Realschulabschluss","","","",""
"Betriebliches Praktikum","1993","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","1993","35-65 Jahre alt","AkademikerInnen","","","",""
"Betriebliches Praktikum","1993","66 und älter","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","1993","66 und älter","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","1993","66 und älter","Realschulabschluss","","","",""
"Betriebliches Praktikum","1993","66 und älter","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","1993","66 und älter","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","1993","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","1993","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1993","16-34 Jahre alt","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1993","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","1993","16-34 Jahre alt","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","1993","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","1993","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1993","35-65 Jahre alt","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1993","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","1993","35-65 Jahre alt","AkademikerInnen","","","",""
"Wehrpflicht/Zivildienst","1993","66 und älter","(noch) kein Abschluss","","","",""
"Wehrpflicht/Zivildienst","1993","66 und älter","Hauptschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1993","66 und älter","Realschulabschluss","","","",""
"Wehrpflicht/Zivildienst","1993","66 und älter","(Fach-)Abitur","","","",""
"Wehrpflicht/Zivildienst","1993","66 und älter","AkademikerInnen","","","",""
"Voll erwerbstaetig","1994","16-34 Jahre alt","(noch) kein Abschluss","49","0.0946922704718861","0.0656339060032223","0.12375063494055"
"Voll erwerbstaetig","1994","16-34 Jahre alt","Hauptschulabschluss","788","0.541274660006113","0.515810639918191","0.566738680094035"
"Voll erwerbstaetig","1994","16-34 Jahre alt","Realschulabschluss","894","0.538508724707033","0.514585033547292","0.562432415866774"
"Voll erwerbstaetig","1994","16-34 Jahre alt","(Fach-)Abitur","223","0.375173262915674","0.338009469611255","0.412337056220093"
"Voll erwerbstaetig","1994","16-34 Jahre alt","AkademikerInnen","288","0.687312183814339","0.642923365825768","0.731701001802909"
"Voll erwerbstaetig","1994","35-65 Jahre alt","(noch) kein Abschluss","192","0.435624680513093","0.388813488403405","0.482435872622782"
"Voll erwerbstaetig","1994","35-65 Jahre alt","Hauptschulabschluss","1664","0.445412931058975","0.429084277412233","0.461741584705716"
"Voll erwerbstaetig","1994","35-65 Jahre alt","Realschulabschluss","725","0.582335479688756","0.554455254649726","0.610215704727787"
"Voll erwerbstaetig","1994","35-65 Jahre alt","(Fach-)Abitur","137","0.588233595031879","0.525309855114889","0.65115733494887"
"Voll erwerbstaetig","1994","35-65 Jahre alt","AkademikerInnen","799","0.689312850102995","0.662027044236718","0.716598655969273"
"Voll erwerbstaetig","1994","66 und älter","(noch) kein Abschluss","","","",""
"Voll erwerbstaetig","1994","66 und älter","Hauptschulabschluss","","","",""
"Voll erwerbstaetig","1994","66 und älter","Realschulabschluss","","","",""
"Voll erwerbstaetig","1994","66 und älter","(Fach-)Abitur","","","",""
"Voll erwerbstaetig","1994","66 und älter","AkademikerInnen","","","",""
"Teilzeitbeschaeftigung","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Teilzeitbeschaeftigung","1994","16-34 Jahre alt","Hauptschulabschluss","96","0.0741820900210739","0.0607898237315017","0.087574356310646"
"Teilzeitbeschaeftigung","1994","16-34 Jahre alt","Realschulabschluss","123","0.0813383646894956","0.0682201245668208","0.0944566048121703"
"Teilzeitbeschaeftigung","1994","16-34 Jahre alt","(Fach-)Abitur","35","0.0628293158470132","0.0442035213944836","0.0814551102995427"
"Teilzeitbeschaeftigung","1994","16-34 Jahre alt","AkademikerInnen","41","0.0668020447213071","0.0428951677425652","0.090708921700049"
"Teilzeitbeschaeftigung","1994","35-65 Jahre alt","(noch) kein Abschluss","36","0.0747443590606725","0.0499170564478473","0.0995716616734977"
"Teilzeitbeschaeftigung","1994","35-65 Jahre alt","Hauptschulabschluss","361","0.104539689901945","0.094487796569206","0.114591583234684"
"Teilzeitbeschaeftigung","1994","35-65 Jahre alt","Realschulabschluss","148","0.132152366450795","0.113007379653291","0.151297353248298"
"Teilzeitbeschaeftigung","1994","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Teilzeitbeschaeftigung","1994","35-65 Jahre alt","AkademikerInnen","83","0.0929504932650992","0.0758303144217473","0.110070672108451"
"Teilzeitbeschaeftigung","1994","66 und älter","(noch) kein Abschluss","","","",""
"Teilzeitbeschaeftigung","1994","66 und älter","Hauptschulabschluss","","","",""
"Teilzeitbeschaeftigung","1994","66 und älter","Realschulabschluss","","","",""
"Teilzeitbeschaeftigung","1994","66 und älter","(Fach-)Abitur","","","",""
"Teilzeitbeschaeftigung","1994","66 und älter","AkademikerInnen","","","",""
"Ausbildung/Lehre","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","1994","16-34 Jahre alt","Hauptschulabschluss","125","0.082979944378826","0.0688832351614766","0.0970766535961754"
"Ausbildung/Lehre","1994","16-34 Jahre alt","Realschulabschluss","180","0.0983583753710809","0.0840670430659355","0.112649707676226"
"Ausbildung/Lehre","1994","16-34 Jahre alt","(Fach-)Abitur","70","0.0973824261914304","0.0746253490959295","0.120139503286931"
"Ausbildung/Lehre","1994","16-34 Jahre alt","AkademikerInnen","","","",""
"Ausbildung/Lehre","1994","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","1994","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Ausbildung/Lehre","1994","35-65 Jahre alt","Realschulabschluss","","","",""
"Ausbildung/Lehre","1994","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Ausbildung/Lehre","1994","35-65 Jahre alt","AkademikerInnen","","","",""
"Ausbildung/Lehre","1994","66 und älter","(noch) kein Abschluss","","","",""
"Ausbildung/Lehre","1994","66 und älter","Hauptschulabschluss","","","",""
"Ausbildung/Lehre","1994","66 und älter","Realschulabschluss","","","",""
"Ausbildung/Lehre","1994","66 und älter","(Fach-)Abitur","","","",""
"Ausbildung/Lehre","1994","66 und älter","AkademikerInnen","","","",""
"Geringfuegig erwerbstaetig","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Geringfuegig erwerbstaetig","1994","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Geringfuegig erwerbstaetig","1994","16-34 Jahre alt","Realschulabschluss","","","",""
"Geringfuegig erwerbstaetig","1994","16-34 Jahre alt","(Fach-)Abitur","41","0.0616361304088156","0.0431763039203126","0.0800959568973185"
"Geringfuegig erwerbstaetig","1994","16-34 Jahre alt","AkademikerInnen","","","",""
"Geringfuegig erwerbstaetig","1994","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Geringfuegig erwerbstaetig","1994","35-65 Jahre alt","Hauptschulabschluss","71","0.0228670961713648","0.017956135851313","0.0277780564914167"
"Geringfuegig erwerbstaetig","1994","35-65 Jahre alt","Realschulabschluss","","","",""
"Geringfuegig erwerbstaetig","1994","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Geringfuegig erwerbstaetig","1994","35-65 Jahre alt","AkademikerInnen","","","",""
"Geringfuegig erwerbstaetig","1994","66 und älter","(noch) kein Abschluss","","","",""
"Geringfuegig erwerbstaetig","1994","66 und älter","Hauptschulabschluss","","","",""
"Geringfuegig erwerbstaetig","1994","66 und älter","Realschulabschluss","","","",""
"Geringfuegig erwerbstaetig","1994","66 und älter","(Fach-)Abitur","","","",""
"Geringfuegig erwerbstaetig","1994","66 und älter","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1994","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1994","16-34 Jahre alt","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1994","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","1994","16-34 Jahre alt","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1994","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1994","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1994","35-65 Jahre alt","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1994","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","1994","35-65 Jahre alt","AkademikerInnen","","","",""
"Altersteilzeit mit Arbeitszeit Null","1994","66 und älter","(noch) kein Abschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1994","66 und älter","Hauptschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1994","66 und älter","Realschulabschluss","","","",""
"Altersteilzeit mit Arbeitszeit Null","1994","66 und älter","(Fach-)Abitur","","","",""
"Altersteilzeit mit Arbeitszeit Null","1994","66 und älter","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","1994","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","1994","16-34 Jahre alt","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","1994","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","1994","16-34 Jahre alt","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","1994","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","1994","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","1994","35-65 Jahre alt","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","1994","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","1994","35-65 Jahre alt","AkademikerInnen","","","",""
"Freiwilliger Wehrdienst","1994","66 und älter","(noch) kein Abschluss","","","",""
"Freiwilliger Wehrdienst","1994","66 und älter","Hauptschulabschluss","","","",""
"Freiwilliger Wehrdienst","1994","66 und älter","Realschulabschluss","","","",""
"Freiwilliger Wehrdienst","1994","66 und älter","(Fach-)Abitur","","","",""
"Freiwilliger Wehrdienst","1994","66 und älter","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","1994","16-34 Jahre alt","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","1994","16-34 Jahre alt","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","1994","16-34 Jahre alt","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","1994","16-34 Jahre alt","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","1994","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","1994","35-65 Jahre alt","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","1994","35-65 Jahre alt","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","1994","35-65 Jahre alt","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","1994","35-65 Jahre alt","AkademikerInnen","","","",""
"FSJ/FOeJ/BFD","1994","66 und älter","(noch) kein Abschluss","","","",""
"FSJ/FOeJ/BFD","1994","66 und älter","Hauptschulabschluss","","","",""
"FSJ/FOeJ/BFD","1994","66 und älter","Realschulabschluss","","","",""
"FSJ/FOeJ/BFD","1994","66 und älter","(Fach-)Abitur","","","",""
"FSJ/FOeJ/BFD","1994","66 und älter","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","1994","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","1994","16-34 Jahre alt","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","1994","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","1994","16-34 Jahre alt","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","1994","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","1994","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","1994","35-65 Jahre alt","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","1994","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","1994","35-65 Jahre alt","AkademikerInnen","","","",""
"Werkstatt fuer Behinderte","1994","66 und älter","(noch) kein Abschluss","","","",""
"Werkstatt fuer Behinderte","1994","66 und älter","Hauptschulabschluss","","","",""
"Werkstatt fuer Behinderte","1994","66 und älter","Realschulabschluss","","","",""
"Werkstatt fuer Behinderte","1994","66 und älter","(Fach-)Abitur","","","",""
"Werkstatt fuer Behinderte","1994","66 und älter","AkademikerInnen","","","",""
"Nicht erwerbstaetig","1994","16-34 Jahre alt","(noch) kein Abschluss","309","0.834597165983471","0.797722702206783","0.871471629760159"
"Nicht erwerbstaetig","1994","16-34 Jahre alt","Hauptschulabschluss","430","0.277845060513082","0.254954401927612","0.300735719098552"
"Nicht erwerbstaetig","1994","16-34 Jahre alt","Realschulabschluss","417","0.249571764708605","0.22880339645108","0.27034013296613"
"Nicht erwerbstaetig","1994","16-34 Jahre alt","(Fach-)Abitur","264","0.367573111360061","0.330564624943081","0.404581597777041"
"Nicht erwerbstaetig","1994","16-34 Jahre alt","AkademikerInnen","69","0.180668394092456","0.143829038414195","0.217507749770717"
"Nicht erwerbstaetig","1994","35-65 Jahre alt","(noch) kein Abschluss","198","0.482373040524195","0.435198311587589","0.5295477694608"
"Nicht erwerbstaetig","1994","35-65 Jahre alt","Hauptschulabschluss","1457","0.425796034652467","0.409551098940549","0.442040970364386"
"Nicht erwerbstaetig","1994","35-65 Jahre alt","Realschulabschluss","297","0.257788356521416","0.233060220122265","0.282516492920567"
"Nicht erwerbstaetig","1994","35-65 Jahre alt","(Fach-)Abitur","64","0.256967083245834","0.201099879559857","0.312834286931811"
"Nicht erwerbstaetig","1994","35-65 Jahre alt","AkademikerInnen","207","0.196279256590266","0.172860882304777","0.219697630875756"
"Nicht erwerbstaetig","1994","66 und älter","(noch) kein Abschluss","32","1","1","1"
"Nicht erwerbstaetig","1994","66 und älter","Hauptschulabschluss","1105","0.99187498578449","0.986605706825461","0.997144264743519"
"Nicht erwerbstaetig","1994","66 und älter","Realschulabschluss","187","0.991588152096709","0.978567625195071","1.00460867899835"
"Nicht erwerbstaetig","1994","66 und älter","(Fach-)Abitur","39","0.915112611048764","0.832759386132811","0.997465835964716"
"Nicht erwerbstaetig","1994","66 und älter","AkademikerInnen","124","0.933874613801205","0.891482065752638","0.976267161849772"
"Betriebliches Praktikum","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","1994","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","1994","16-34 Jahre alt","Realschulabschluss","","","",""
"Betriebliches Praktikum","1994","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","1994","16-34 Jahre alt","AkademikerInnen","","","",""
"Betriebliches Praktikum","1994","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","1994","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","1994","35-65 Jahre alt","Realschulabschluss","","","",""
"Betriebliches Praktikum","1994","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Betriebliches Praktikum","1994","35-65 Jahre alt","AkademikerInnen","","","",""
"Betriebliches Praktikum","1994","66 und älter","(noch) kein Abschluss","","","",""
"Betriebliches Praktikum","1994","66 und älter","Hauptschulabschluss","","","",""
"Betriebliches Praktikum","1994","66 und älter","Realschulabschluss","","","",""
