year,hhtyp,quintil_oecd_hh,hlf0261,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,Single-person household,5th Quintile,"Yes, Occasionally",0.08285,43,487,0.05834,0.10736
2009,Single-person household,5th Quintile,No,0.71679,352,487,0.67674,0.75685
2009,Couple without children,1st Quintile,No,0.97454,361,361,0.95827,0.99081
2009,Couple without children,2nd Quintile,No,0.97416,585,585,0.96129,0.98702
2009,Couple without children,3rd Quintile,No,0.93400,579,579,0.91376,0.95424
2009,Couple without children,4th Quintile,"Yes, Regularly",0.03812,33,721,0.02413,0.05210
2009,Couple without children,4th Quintile,No,0.92892,688,721,0.91015,0.94769
2009,Couple without children,5th Quintile,"Yes, Regularly",0.18518,222,1193,0.16313,0.20723
2009,Couple without children,5th Quintile,"Yes, Occasionally",0.05840,76,1193,0.04509,0.07172
2009,Couple without children,5th Quintile,No,0.75641,895,1193,0.73205,0.78078
2009,Single parent,1st Quintile,No,0.98288,244,244,0.96656,0.99919
2009,Single parent,2nd Quintile,No,0.97605,138,138,0.95045,1.00165
2009,Single parent,3rd Quintile,No,0.95172,101,101,0.90971,0.99374
2009,Single parent,4th Quintile,No,0.90393,72,72,0.83538,0.97248
2009,Couple with children,1st Quintile,No,0.98795,341,341,0.97635,0.99955
2009,Couple with children,2nd Quintile,No,0.98707,532,532,0.97746,0.99668
2009,Couple with children,3rd Quintile,No,0.97280,636,636,0.96015,0.98545
2009,Couple with children,4th Quintile,"Yes, Regularly",0.05371,32,696,0.03695,0.07047
2009,Couple with children,4th Quintile,No,0.92010,664,696,0.89994,0.94026
2009,Couple with children,5th Quintile,"Yes, Regularly",0.12734,113,701,0.10265,0.15204
2009,Couple with children,5th Quintile,"Yes, Occasionally",0.09134,51,701,0.07000,0.11268
2009,Couple with children,5th Quintile,No,0.78132,537,701,0.75070,0.81194
2010,Single-person household,1st Quintile,No,0.95677,689,689,0.94157,0.97197
2010,Single-person household,2nd Quintile,"Yes, Regularly",0.06863,31,542,0.04733,0.08994
2010,Single-person household,2nd Quintile,No,0.90801,511,542,0.88365,0.93236
2010,Single-person household,3rd Quintile,No,0.87189,450,450,0.84097,0.90280
2010,Single-person household,4th Quintile,"Yes, Regularly",0.08075,34,442,0.05532,0.10618
2010,Single-person household,4th Quintile,No,0.88292,408,442,0.85292,0.91293
2010,Single-person household,5th Quintile,"Yes, Regularly",0.15982,83,455,0.12612,0.19353
2010,Single-person household,5th Quintile,"Yes, Occasionally",0.08227,34,455,0.05700,0.10755
2010,Single-person household,5th Quintile,No,0.75790,338,455,0.71850,0.79731
2010,Couple without children,1st Quintile,No,0.98898,326,326,0.97763,1.00033
2010,Couple without children,2nd Quintile,No,0.97259,556,556,0.95900,0.98617
2010,Couple without children,3rd Quintile,No,0.95398,577,577,0.93687,0.97109
2010,Couple without children,4th Quintile,"Yes, Regularly",0.04861,31,712,0.03280,0.06441
2010,Couple without children,4th Quintile,No,0.92868,681,712,0.90977,0.94760
2010,Couple without children,5th Quintile,"Yes, Regularly",0.16233,182,1129,0.14081,0.18385
2010,Couple without children,5th Quintile,"Yes, Occasionally",0.06176,72,1129,0.04771,0.07581
2010,Couple without children,5th Quintile,No,0.77591,875,1129,0.75157,0.80024
2010,Single parent,1st Quintile,No,0.99564,884,884,0.99129,0.99998
2010,Single parent,2nd Quintile,No,0.96765,415,415,0.95061,0.98470
2010,Single parent,3rd Quintile,No,0.96546,265,265,0.94343,0.98749
2010,Single parent,4th Quintile,No,0.92831,150,150,0.88688,0.96973
2010,Single parent,5th Quintile,No,0.68149,63,63,0.56552,0.79747
2010,Couple with children,1st Quintile,No,0.99574,1154,1154,0.99198,0.99950
2010,Couple with children,2nd Quintile,No,0.99062,1314,1314,0.98541,0.99584
2010,Couple with children,3rd Quintile,No,0.97001,1100,1100,0.95993,0.98010
2010,Couple with children,4th Quintile,"Yes, Regularly",0.03206,54,1053,0.02142,0.04271
2010,Couple with children,4th Quintile,No,0.94655,999,1053,0.93296,0.96014
2010,Couple with children,5th Quintile,"Yes, Regularly",0.13448,180,1002,0.11334,0.15561
2010,Couple with children,5th Quintile,"Yes, Occasionally",0.03498,47,1002,0.02360,0.04636
2010,Couple with children,5th Quintile,No,0.83054,775,1002,0.80730,0.85378
2011,Single-person household,1st Quintile,No,0.96776,993,993,0.95677,0.97876
2011,Single-person household,2nd Quintile,"Yes, Regularly",0.07181,46,718,0.05291,0.09070
2011,Single-person household,2nd Quintile,No,0.91065,672,718,0.88978,0.93153
2011,Single-person household,3rd Quintile,"Yes, Regularly",0.06561,37,642,0.04644,0.08477
2011,Single-person household,3rd Quintile,No,0.90338,605,642,0.88051,0.92625
2011,Single-person household,4th Quintile,"Yes, Regularly",0.08334,43,525,0.05967,0.10700
2011,Single-person household,4th Quintile,No,0.86825,482,525,0.83930,0.89721
2011,Single-person household,5th Quintile,"Yes, Regularly",0.18686,118,561,0.15458,0.21915
2011,Single-person household,5th Quintile,"Yes, Occasionally",0.07801,39,561,0.05580,0.10022
2011,Single-person household,5th Quintile,No,0.73513,404,561,0.69858,0.77167
2011,Couple without children,1st Quintile,No,0.97805,466,466,0.96473,0.99137
2011,Couple without children,2nd Quintile,No,0.95740,691,691,0.94233,0.97247
2011,Couple without children,3rd Quintile,No,0.94283,760,760,0.92631,0.95935
2011,Couple without children,4th Quintile,"Yes, Regularly",0.04277,36,937,0.02981,0.05574
2011,Couple without children,4th Quintile,No,0.93554,901,937,0.91981,0.95127
2011,Couple without children,5th Quintile,"Yes, Regularly",0.15088,222,1412,0.13220,0.16956
2011,Couple without children,5th Quintile,"Yes, Occasionally",0.04743,76,1412,0.03634,0.05852
2011,Couple without children,5th Quintile,No,0.80169,1114,1412,0.78089,0.82250
2011,Single parent,1st Quintile,No,0.99092,1028,1028,0.98512,0.99672
2011,Single parent,2nd Quintile,No,0.97680,542,542,0.96411,0.98948
2011,Single parent,3rd Quintile,No,0.95956,358,358,0.93912,0.97999
2011,Single parent,4th Quintile,No,0.92215,201,201,0.88502,0.95929
2011,Single parent,5th Quintile,"Yes, Regularly",0.28644,34,108,0.20078,0.37210
2011,Single parent,5th Quintile,No,0.59007,74,108,0.49688,0.68326
2011,Couple with children,1st Quintile,No,0.99569,1104,1104,0.99182,0.99955
2011,Couple with children,2nd Quintile,No,0.99237,1346,1346,0.98771,0.99702
2011,Couple with children,3rd Quintile,"Yes, Regularly",0.02018,34,1324,0.01260,0.02776
2011,Couple with children,3rd Quintile,No,0.96873,1290,1324,0.95935,0.97811
2011,Couple with children,4th Quintile,"Yes, Regularly",0.05095,83,1279,0.03890,0.06301
2011,Couple with children,4th Quintile,"Yes, Occasionally",0.02321,34,1279,0.01495,0.03146
2011,Couple with children,4th Quintile,No,0.92584,1162,1279,0.91147,0.94020
2011,Couple with children,5th Quintile,"Yes, Regularly",0.18550,248,1068,0.16218,0.20883
2011,Couple with children,5th Quintile,"Yes, Occasionally",0.04671,43,1068,0.03405,0.05937
2011,Couple with children,5th Quintile,No,0.76779,777,1068,0.74245,0.79312
2012,Single-person household,1st Quintile,No,0.95633,1042,1042,0.94391,0.96874
2012,Single-person household,2nd Quintile,"Yes, Regularly",0.06410,42,726,0.04627,0.08193
2012,Single-person household,2nd Quintile,No,0.91584,684,726,0.89563,0.93604
2012,Single-person household,3rd Quintile,"Yes, Regularly",0.06023,35,649,0.04191,0.07855
2012,Single-person household,3rd Quintile,No,0.92212,614,649,0.90149,0.94275
2012,Single-person household,4th Quintile,"Yes, Regularly",0.07811,46,589,0.05642,0.09980
2012,Single-person household,4th Quintile,No,0.87044,543,589,0.84330,0.89759
2012,Single-person household,5th Quintile,"Yes, Regularly",0.17592,101,567,0.14455,0.20728
2012,Single-person household,5th Quintile,"Yes, Occasionally",0.07884,44,567,0.05664,0.10105
2012,Single-person household,5th Quintile,No,0.74524,422,567,0.70934,0.78114
2012,Couple without children,1st Quintile,No,0.97735,456,456,0.96368,0.99102
2012,Couple without children,2nd Quintile,No,0.96798,718,718,0.95509,0.98087
2012,Couple without children,3rd Quintile,No,0.95291,810,810,0.93831,0.96751
2012,Couple without children,4th Quintile,"Yes, Regularly",0.05199,40,937,0.03777,0.06622
2012,Couple without children,4th Quintile,No,0.92736,897,937,0.91073,0.94399
2012,Couple without children,5th Quintile,"Yes, Regularly",0.12751,222,1430,0.11022,0.14481
2012,Couple without children,5th Quintile,"Yes, Occasionally",0.04447,73,1430,0.03378,0.05515
2012,Couple without children,5th Quintile,No,0.82802,1135,1430,0.80846,0.84759
2012,Single parent,1st Quintile,No,0.99259,969,969,0.98719,0.99799
2012,Single parent,2nd Quintile,No,0.95778,534,534,0.94071,0.97485
2012,Single parent,3rd Quintile,No,0.96550,335,335,0.94593,0.98508
2012,Single parent,4th Quintile,No,0.93055,180,180,0.89331,0.96779
2012,Single parent,5th Quintile,No,0.67641,79,79,0.57258,0.78024
2012,Couple with children,1st Quintile,No,0.97892,1005,1005,0.97003,0.98780
2012,Couple with children,2nd Quintile,No,0.98884,1221,1221,0.98295,0.99474
2012,Couple with children,3rd Quintile,No,0.97782,1253,1253,0.96966,0.98598
2012,Couple with children,4th Quintile,"Yes, Regularly",0.04968,79,1183,0.03729,0.06207
2012,Couple with children,4th Quintile,No,0.92722,1104,1183,0.91241,0.94203
2012,Couple with children,5th Quintile,"Yes, Regularly",0.17863,211,1009,0.15498,0.20228
2012,Couple with children,5th Quintile,"Yes, Occasionally",0.03049,40,1009,0.01988,0.04110
2012,Couple with children,5th Quintile,No,0.79088,758,1009,0.76578,0.81599
2013,Single-person household,1st Quintile,No,0.96087,1065,1065,0.94922,0.97252
2013,Single-person household,2nd Quintile,"Yes, Regularly",0.07043,44,813,0.05283,0.08802
2013,Single-person household,2nd Quintile,No,0.90158,769,813,0.88109,0.92206
2013,Single-person household,3rd Quintile,"Yes, Regularly",0.05999,37,657,0.04182,0.07816
2013,Single-person household,3rd Quintile,No,0.89925,620,657,0.87622,0.92228
2013,Single-person household,4th Quintile,"Yes, Regularly",0.10293,56,584,0.07826,0.12759
2013,Single-person household,4th Quintile,No,0.84750,528,584,0.81831,0.87668
2013,Single-person household,5th Quintile,"Yes, Regularly",0.22529,121,599,0.19180,0.25877
2013,Single-person household,5th Quintile,"Yes, Occasionally",0.05713,32,599,0.03853,0.07573
2013,Single-person household,5th Quintile,No,0.71758,446,599,0.68150,0.75366
2013,Couple without children,1st Quintile,No,0.98056,563,563,0.96914,0.99197
2013,Couple without children,2nd Quintile,No,0.97166,744,744,0.95972,0.98359
2013,Couple without children,3rd Quintile,No,0.95538,852,852,0.94150,0.96925
2013,Couple without children,4th Quintile,"Yes, Regularly",0.03959,40,952,0.02720,0.05198
2013,Couple without children,4th Quintile,No,0.94364,912,952,0.92898,0.95830
2013,Couple without children,5th Quintile,"Yes, Regularly",0.14964,223,1433,0.13116,0.16811
2013,Couple without children,5th Quintile,"Yes, Occasionally",0.04410,74,1433,0.03346,0.05473
2013,Couple without children,5th Quintile,No,0.80627,1136,1433,0.78580,0.82674
2013,Single parent,1st Quintile,No,0.99322,1012,1012,0.98816,0.99828
2013,Single parent,2nd Quintile,No,0.96694,575,575,0.95232,0.98157
2013,Single parent,3rd Quintile,No,0.92424,320,320,0.89520,0.95328
2013,Single parent,4th Quintile,No,0.88767,164,164,0.83919,0.93614
2013,Single parent,5th Quintile,No,0.65397,80,80,0.54907,0.75887
2013,Couple with children,1st Quintile,No,0.99604,1350,1350,0.99269,0.99939
2013,Couple with children,2nd Quintile,No,0.98628,1533,1533,0.98045,0.99210
2013,Couple with children,3rd Quintile,"Yes, Regularly",0.01773,34,1385,0.01078,0.02469
2013,Couple with children,3rd Quintile,No,0.97243,1351,1385,0.96380,0.98105
2013,Couple with children,4th Quintile,"Yes, Regularly",0.05697,96,1267,0.04421,0.06974
2013,Couple with children,4th Quintile,"Yes, Occasionally",0.02061,32,1267,0.01278,0.02843
2013,Couple with children,4th Quintile,No,0.92242,1139,1267,0.90768,0.93716
2013,Couple with children,5th Quintile,"Yes, Regularly",0.20974,245,1056,0.18517,0.23431
2013,Couple with children,5th Quintile,"Yes, Occasionally",0.03632,46,1056,0.02503,0.04761
2013,Couple with children,5th Quintile,No,0.75393,765,1056,0.72794,0.77993
2013,Other Combinations,1st Quintile,No,0.95218,125,125,0.91462,0.98974
2013,Other Combinations,2nd Quintile,No,0.99582,84,84,0.98195,1.00970
2013,Other Combinations,3rd Quintile,No,0.99272,60,60,0.97102,1.01441
2013,Other Combinations,4th Quintile,No,0.94815,49,49,0.88542,1.01087
2014,Single-person household,1st Quintile,No,0.96257,996,996,0.95078,0.97437
2014,Single-person household,2nd Quintile,"Yes, Regularly",0.06621,40,713,0.04794,0.08447
2014,Single-person household,2nd Quintile,No,0.90642,673,713,0.88502,0.92781
2014,Single-person household,3rd Quintile,"Yes, Regularly",0.06438,36,631,0.04522,0.08355
2014,Single-person household,3rd Quintile,No,0.90328,595,631,0.88020,0.92636
2014,Single-person household,4th Quintile,"Yes, Regularly",0.08972,47,555,0.06592,0.11351
2014,Single-person household,4th Quintile,No,0.86115,508,555,0.83235,0.88994
2014,Single-person household,5th Quintile,"Yes, Regularly",0.20357,110,534,0.16939,0.23776
2014,Single-person household,5th Quintile,No,0.73438,424,534,0.69688,0.77188
2014,Couple without children,1st Quintile,No,0.97493,479,479,0.96091,0.98894
2014,Couple without children,2nd Quintile,No,0.97658,729,729,0.96560,0.98757
2014,Couple without children,3rd Quintile,No,0.94749,797,797,0.93200,0.96299
2014,Couple without children,4th Quintile,"Yes, Regularly",0.04608,40,912,0.03246,0.05969
2014,Couple without children,4th Quintile,No,0.92561,872,912,0.90857,0.94265
2014,Couple without children,5th Quintile,"Yes, Regularly",0.14326,200,1347,0.12455,0.16198
2014,Couple without children,5th Quintile,"Yes, Occasionally",0.03283,58,1347,0.02331,0.04235
2014,Couple without children,5th Quintile,No,0.82391,1089,1347,0.80356,0.84426
2014,Single parent,1st Quintile,No,0.99829,806,806,0.99543,1.00114
2014,Single parent,2nd Quintile,No,0.97557,434,434,0.96103,0.99011
2014,Single parent,3rd Quintile,No,0.94736,289,289,0.92157,0.97315
2014,Single parent,4th Quintile,No,0.89882,147,147,0.84991,0.94774
2014,Single parent,5th Quintile,No,0.68436,56,56,0.56153,0.80720
2014,Couple with children,1st Quintile,No,0.99414,1005,1005,0.98941,0.99886
2014,Couple with children,2nd Quintile,No,0.98635,1272,1272,0.97997,0.99273
2014,Couple with children,3rd Quintile,"Yes, Regularly",0.02585,37,1221,0.01695,0.03476
2014,Couple with children,3rd Quintile,No,0.96455,1184,1221,0.95418,0.97493
2014,Couple with children,4th Quintile,"Yes, Regularly",0.06541,102,1153,0.05113,0.07969
2014,Couple with children,4th Quintile,No,0.92357,1051,1153,0.90823,0.93892
2014,Couple with children,5th Quintile,"Yes, Regularly",0.21164,224,984,0.18611,0.23718
2014,Couple with children,5th Quintile,"Yes, Occasionally",0.04308,44,984,0.03038,0.05577
2014,Couple with children,5th Quintile,No,0.74528,716,984,0.71805,0.77252
2014,Other Combinations,1st Quintile,No,0.99625,76,76,0.98242,1.01008
2014,Other Combinations,2nd Quintile,No,0.96109,68,68,0.91478,1.00739
2014,Other Combinations,3rd Quintile,No,0.96629,46,46,0.91356,1.01902
2014,Other Combinations,4th Quintile,No,0.93254,39,39,0.85279,1.01229
2015,Single-person household,1st Quintile,No,0.95846,1013,1013,0.94616,0.97075
2015,Single-person household,2nd Quintile,"Yes, Regularly",0.07156,49,799,0.05368,0.08944
2015,Single-person household,2nd Quintile,No,0.89898,750,799,0.87807,0.91989
2015,Single-person household,3rd Quintile,"Yes, Regularly",0.09264,46,638,0.07013,0.11516
2015,Single-person household,3rd Quintile,No,0.88910,592,638,0.86471,0.91348
2015,Single-person household,4th Quintile,"Yes, Regularly",0.08886,47,544,0.06493,0.11279
2015,Single-person household,4th Quintile,No,0.85552,497,544,0.82595,0.88509
2015,Single-person household,5th Quintile,"Yes, Regularly",0.22154,104,510,0.18546,0.25762
2015,Single-person household,5th Quintile,No,0.73750,406,510,0.69928,0.77573
2015,Couple without children,1st Quintile,No,0.97533,493,493,0.96162,0.98904
2015,Couple without children,2nd Quintile,No,0.97314,771,771,0.96172,0.98456
2015,Couple without children,3rd Quintile,No,0.94885,776,776,0.93334,0.96436
2015,Couple without children,4th Quintile,"Yes, Regularly",0.02708,32,923,0.01661,0.03756
2015,Couple without children,4th Quintile,No,0.94712,891,923,0.93267,0.96156
2015,Couple without children,5th Quintile,"Yes, Regularly",0.15591,204,1326,0.13637,0.17544
2015,Couple without children,5th Quintile,"Yes, Occasionally",0.04550,59,1326,0.03428,0.05672
2015,Couple without children,5th Quintile,No,0.79859,1063,1326,0.77700,0.82019
2015,Single parent,1st Quintile,No,0.99233,736,736,0.98603,0.99864
2015,Single parent,2nd Quintile,No,0.96713,427,427,0.95020,0.98406
2015,Single parent,3rd Quintile,No,0.94562,250,250,0.91745,0.97378
2015,Single parent,4th Quintile,No,0.91157,155,155,0.86673,0.95642
2015,Single parent,5th Quintile,No,0.66523,60,60,0.54481,0.78564
2015,Couple with children,1st Quintile,No,0.99460,1118,1118,0.99030,0.99890
2015,Couple with children,2nd Quintile,No,0.97285,1224,1224,0.96374,0.98196
2015,Couple with children,3rd Quintile,"Yes, Regularly",0.02197,37,1208,0.01370,0.03024
2015,Couple with children,3rd Quintile,No,0.97486,1171,1208,0.96602,0.98369
2015,Couple with children,4th Quintile,"Yes, Regularly",0.06687,76,1071,0.05190,0.08184
2015,Couple with children,4th Quintile,No,0.92614,995,1071,0.91047,0.94181
2015,Couple with children,5th Quintile,"Yes, Regularly",0.19043,210,982,0.16586,0.21500
2015,Couple with children,5th Quintile,"Yes, Occasionally",0.03052,39,982,0.01976,0.04129
2015,Couple with children,5th Quintile,No,0.77905,733,982,0.75308,0.80501
2015,Other Combinations,3rd Quintile,No,0.96765,42,42,0.91349,1.02181
2015,Other Combinations,4th Quintile,No,0.91265,34,34,0.81631,1.00898
2016,Single-person household,1st Quintile,No,0.97483,966,966,0.96494,0.98471
2016,Single-person household,2nd Quintile,"Yes, Regularly",0.05845,41,717,0.04127,0.07563
2016,Single-person household,2nd Quintile,No,0.92361,676,717,0.90415,0.94307
2016,Single-person household,3rd Quintile,"Yes, Regularly",0.09928,55,614,0.07561,0.12295
2016,Single-person household,3rd Quintile,No,0.87490,559,614,0.84871,0.90109
2016,Single-person household,4th Quintile,"Yes, Regularly",0.10212,45,542,0.07660,0.12763
2016,Single-person household,4th Quintile,No,0.87073,497,542,0.84246,0.89900
2016,Single-person household,5th Quintile,"Yes, Regularly",0.20734,100,454,0.17001,0.24468
2016,Single-person household,5th Quintile,No,0.73669,354,454,0.69613,0.77725
2016,Couple without children,1st Quintile,No,0.98572,427,427,0.97446,0.99699
2016,Couple without children,2nd Quintile,No,0.98152,698,698,0.97152,0.99152
2016,Couple without children,3rd Quintile,No,0.95855,729,729,0.94407,0.97303
2016,Couple without children,4th Quintile,"Yes, Regularly",0.02860,32,914,0.01779,0.03941
2016,Couple without children,4th Quintile,No,0.95772,882,914,0.94467,0.97077
2016,Couple without children,5th Quintile,"Yes, Regularly",0.14219,194,1262,0.12291,0.16146
2016,Couple without children,5th Quintile,"Yes, Occasionally",0.02908,48,1262,0.01980,0.03835
2016,Couple without children,5th Quintile,No,0.82874,1020,1262,0.80794,0.84953
2016,Single parent,1st Quintile,No,0.99366,646,646,0.98753,0.99979
2016,Single parent,2nd Quintile,No,0.97480,398,398,0.95939,0.99022
2016,Single parent,3rd Quintile,No,0.95670,222,222,0.92986,0.98353
2016,Single parent,4th Quintile,No,0.91578,132,132,0.86823,0.96334
2016,Single parent,5th Quintile,No,0.59965,53,53,0.46648,0.73283
2016,Couple with children,1st Quintile,No,0.99632,921,921,0.99241,1.00024
2016,Couple with children,2nd Quintile,No,0.99211,1097,1097,0.98687,0.99735
2016,Couple with children,3rd Quintile,No,0.96867,1024,1024,0.95800,0.97935
2016,Couple with children,4th Quintile,"Yes, Regularly",0.06560,76,970,0.05001,0.08119
2016,Couple with children,4th Quintile,No,0.90051,894,970,0.88166,0.91936
2016,Couple with children,5th Quintile,"Yes, Regularly",0.16634,184,899,0.14198,0.19070
2016,Couple with children,5th Quintile,"Yes, Occasionally",0.03386,33,899,0.02203,0.04569
2016,Couple with children,5th Quintile,No,0.79980,682,899,0.77363,0.82597
2016,Other Combinations,3rd Quintile,No,0.94415,37,37,0.86914,1.01916
2017,Single-person household,1st Quintile,No,0.96273,1097,1097,0.95152,0.97395
2017,Single-person household,2nd Quintile,"Yes, Regularly",0.06189,38,810,0.04529,0.07850
2017,Single-person household,2nd Quintile,No,0.91841,772,810,0.89955,0.93727
2017,Single-person household,3rd Quintile,"Yes, Regularly",0.07222,47,695,0.05296,0.09148
2017,Single-person household,3rd Quintile,No,0.90756,648,695,0.88601,0.92911
2017,Single-person household,4th Quintile,"Yes, Regularly",0.10783,51,582,0.08261,0.13305
2017,Single-person household,4th Quintile,No,0.84529,531,582,0.81588,0.87469
2017,Single-person household,5th Quintile,"Yes, Regularly",0.19460,96,529,0.16084,0.22837
2017,Single-person household,5th Quintile,No,0.75578,433,529,0.71913,0.79242
2017,Couple without children,1st Quintile,No,0.97386,447,447,0.95905,0.98867
2017,Couple without children,2nd Quintile,No,0.96565,746,746,0.95257,0.97873
2017,Couple without children,3rd Quintile,No,0.97085,858,858,0.95959,0.98212
2017,Couple without children,4th Quintile,"Yes, Regularly",0.03568,42,1051,0.02446,0.04690
2017,Couple without children,4th Quintile,No,0.93294,1009,1051,0.91781,0.94807
2017,Couple without children,5th Quintile,"Yes, Regularly",0.12685,190,1426,0.10957,0.14413
2017,Couple without children,5th Quintile,"Yes, Occasionally",0.03717,54,1426,0.02734,0.04699
2017,Couple without children,5th Quintile,No,0.83599,1182,1426,0.81676,0.85521
2017,Single parent,1st Quintile,No,0.99339,640,640,0.98711,0.99967
2017,Single parent,2nd Quintile,No,0.97838,383,383,0.96380,0.99297
2017,Single parent,3rd Quintile,No,0.94381,220,220,0.91331,0.97431
2017,Single parent,4th Quintile,No,0.94837,151,151,0.91296,0.98378
2017,Single parent,5th Quintile,No,0.69669,68,68,0.58662,0.80676
2017,Couple with children,1st Quintile,No,0.99706,864,864,0.99345,1.00067
2017,Couple with children,2nd Quintile,No,0.99011,1164,1164,0.98443,0.99580
2017,Couple with children,3rd Quintile,No,0.97999,1155,1155,0.97191,0.98807
2017,Couple with children,4th Quintile,"Yes, Regularly",0.08632,95,1101,0.06973,0.10292
2017,Couple with children,4th Quintile,No,0.89347,1006,1101,0.87524,0.91171
2017,Couple with children,5th Quintile,"Yes, Regularly",0.17780,200,939,0.15333,0.20227
2017,Couple with children,5th Quintile,No,0.78329,739,939,0.75693,0.80966
2017,Other Combinations,2nd Quintile,No,0.98292,57,57,0.94898,1.01686
2017,Other Combinations,3rd Quintile,No,0.99031,40,40,0.95956,1.02106
2017,Other Combinations,4th Quintile,No,0.99167,53,53,0.96696,1.01637
2017,Other Combinations,5th Quintile,No,0.83446,31,31,0.70146,0.96746
2018,Single-person household,1st Quintile,No,0.96497,1207,1207,0.95460,0.97535
2018,Single-person household,2nd Quintile,"Yes, Regularly",0.05652,44,866,0.04113,0.07190
2018,Single-person household,2nd Quintile,No,0.92888,822,866,0.91175,0.94601
2018,Single-person household,3rd Quintile,"Yes, Regularly",0.11112,56,671,0.08732,0.13491
2018,Single-person household,3rd Quintile,No,0.85185,615,671,0.82495,0.87875
2018,Single-person household,4th Quintile,"Yes, Regularly",0.11074,56,624,0.08610,0.13538
2018,Single-person household,4th Quintile,No,0.86455,568,624,0.83767,0.89142
2018,Single-person household,5th Quintile,"Yes, Regularly",0.19271,100,565,0.16016,0.22526
2018,Single-person household,5th Quintile,"Yes, Occasionally",0.07124,38,565,0.05001,0.09247
2018,Single-person household,5th Quintile,No,0.73605,427,565,0.69967,0.77242
2018,Couple without children,1st Quintile,No,0.97634,493,493,0.96291,0.98977
2018,Couple without children,2nd Quintile,No,0.96544,771,771,0.95253,0.97834
2018,Couple without children,3rd Quintile,No,0.94055,824,824,0.92439,0.95670
2018,Couple without children,4th Quintile,"Yes, Regularly",0.05483,44,965,0.04046,0.06921
2018,Couple without children,4th Quintile,No,0.92573,921,965,0.90917,0.94228
2018,Couple without children,5th Quintile,"Yes, Regularly",0.13706,190,1402,0.11905,0.15507
2018,Couple without children,5th Quintile,"Yes, Occasionally",0.02535,49,1402,0.01712,0.03359
2018,Couple without children,5th Quintile,No,0.83759,1163,1402,0.81828,0.85690
2018,Single parent,1st Quintile,No,0.97778,622,622,0.96619,0.98937
2018,Single parent,2nd Quintile,No,0.97641,386,386,0.96125,0.99157
2018,Single parent,3rd Quintile,No,0.95583,226,226,0.92898,0.98267
2018,Single parent,4th Quintile,No,0.90116,149,149,0.85308,0.94924
2018,Single parent,5th Quintile,No,0.59070,56,56,0.46074,0.72065
2018,Couple with children,1st Quintile,No,0.99046,818,818,0.98380,0.99713
2018,Couple with children,2nd Quintile,No,0.98320,1123,1123,0.97568,0.99072
2018,Couple with children,3rd Quintile,"Yes, Regularly",0.03304,35,1084,0.02240,0.04369
2018,Couple with children,3rd Quintile,No,0.96146,1049,1084,0.95000,0.97293
2018,Couple with children,4th Quintile,"Yes, Regularly",0.08010,87,1023,0.06346,0.09674
2018,Couple with children,4th Quintile,No,0.90275,936,1023,0.88458,0.92092
2018,Couple with children,5th Quintile,"Yes, Regularly",0.19485,185,910,0.16910,0.22060
2018,Couple with children,5th Quintile,"Yes, Occasionally",0.03424,33,910,0.02242,0.04607
2018,Couple with children,5th Quintile,No,0.77091,692,910,0.74359,0.79823
2018,Other Combinations,1st Quintile,No,0.98990,67,67,0.96578,1.01402
2018,Other Combinations,2nd Quintile,No,0.96268,45,45,0.90667,1.01869
2018,Other Combinations,3rd Quintile,No,0.96948,37,37,0.91330,1.02567
2018,Other Combinations,4th Quintile,No,0.99870,35,35,0.98657,1.01082
2018,Other Combinations,5th Quintile,No,0.89461,35,35,0.79140,0.99782
2019,Single-person household,1st Quintile,No,0.95691,1173,1173,0.94529,0.96854
2019,Single-person household,2nd Quintile,"Yes, Regularly",0.07184,45,799,0.05392,0.08975
2019,Single-person household,2nd Quintile,No,0.90865,754,799,0.88866,0.92864
2019,Single-person household,3rd Quintile,"Yes, Regularly",0.09994,51,681,0.07740,0.12249
2019,Single-person household,3rd Quintile,No,0.87110,630,681,0.84591,0.89629
2019,Single-person household,4th Quintile,"Yes, Regularly",0.12405,68,640,0.09849,0.14961
2019,Single-person household,4th Quintile,No,0.84228,572,640,0.81402,0.87054
2019,Single-person household,5th Quintile,"Yes, Regularly",0.19160,136,741,0.16324,0.21996
2019,Single-person household,5th Quintile,"Yes, Occasionally",0.06079,47,741,0.04358,0.07801
2019,Single-person household,5th Quintile,No,0.74761,558,741,0.71631,0.77890
2019,Couple without children,1st Quintile,No,0.97559,454,454,0.96138,0.98980
2019,Couple without children,2nd Quintile,No,0.95011,763,763,0.93465,0.96557
2019,Couple without children,3rd Quintile,"Yes, Regularly",0.05068,37,816,0.03562,0.06574
2019,Couple without children,3rd Quintile,No,0.94083,779,816,0.92463,0.95703
2019,Couple without children,4th Quintile,"Yes, Regularly",0.03345,36,974,0.02215,0.04475
2019,Couple without children,4th Quintile,No,0.94635,938,974,0.93219,0.96051
2019,Couple without children,5th Quintile,"Yes, Regularly",0.13018,337,1994,0.11540,0.14495
2019,Couple without children,5th Quintile,"Yes, Occasionally",0.04027,87,1994,0.03164,0.04890
2019,Couple without children,5th Quintile,No,0.82955,1570,1994,0.81304,0.84606
2019,Single parent,1st Quintile,No,0.94522,512,512,0.92549,0.96495
2019,Single parent,2nd Quintile,No,0.98342,361,361,0.97022,0.99661
