"hlf0261","year","quintil","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja, gelegentlich","2009","2","Ostdeutschland","6","","",""
"Ja, gelegentlich","2009","3","Westdeutschland","46","0.0151189265231814","0.0110664199511576","0.0191714330952052"
"Ja, gelegentlich","2009","3","Ostdeutschland","18","","",""
"Ja, gelegentlich","2009","4","Westdeutschland","151","0.0451213214564006","0.0388586898034243","0.0513839531093769"
"Ja, gelegentlich","2009","4","Ostdeutschland","25","","",""
"Ja, gelegentlich","2009","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2009","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2009","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2009","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2009","2","Westdeutschland","2794","0.947097733466126","0.938987273808635","0.955208193123617"
"Nein","2009","2","Ostdeutschland","1290","0.973381105922646","0.964674433840373","0.982087778004919"
"Nein","2009","3","Westdeutschland","3310","0.939184938563702","0.931248009691312","0.947121867436091"
"Nein","2009","3","Ostdeutschland","1302","0.98233880766645","0.975286417153062","0.989391198179837"
"Nein","2009","4","Westdeutschland","3801","0.88220967636517","0.872483714071493","0.891935638658846"
"Nein","2009","4","Ostdeutschland","1035","0.951801985808096","0.939104261720381","0.964499709895811"
"Nein","2009","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2009","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2010","2","Westdeutschland","89","0.021965881897865","0.0183517033406207","0.0255800604551093"
"Ja, regelmaessig","2010","2","Ostdeutschland","29","","",""
"Ja, regelmaessig","2010","3","Westdeutschland","137","0.0343121291766717","0.0295317459280739","0.0390925124252696"
"Ja, regelmaessig","2010","3","Ostdeutschland","22","","",""
"Ja, regelmaessig","2010","4","Westdeutschland","351","0.0587933622608706","0.052809643050116","0.0647770814716252"
"Ja, regelmaessig","2010","4","Ostdeutschland","52","0.0240149631134626","0.0158452904130399","0.0321846358138853"
"Ja, regelmaessig","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2010","2","Westdeutschland","42","0.0156174001215378","0.012560053963841","0.0186747462792346"
"Ja, gelegentlich","2010","2","Ostdeutschland","12","","",""
"Ja, gelegentlich","2010","3","Westdeutschland","84","0.0155145904226168","0.0122689881936633","0.0187601926515704"
"Ja, gelegentlich","2010","3","Ostdeutschland","8","","",""
"Ja, gelegentlich","2010","4","Westdeutschland","135","0.0271572869543434","0.0230227291100171","0.0312918447986698"
"Ja, gelegentlich","2010","4","Ostdeutschland","25","","",""
"Ja, gelegentlich","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2010","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2010","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2010","2","Westdeutschland","6187","0.962416717980597","0.957727102757221","0.967106333203973"
"Nein","2010","2","Ostdeutschland","1967","0.975309239510795","0.96852182083075","0.982096658190839"
"Nein","2010","3","Westdeutschland","5349","0.950173280400711","0.944459111830063","0.955887448971359"
"Nein","2010","3","Ostdeutschland","1602","0.984394277887275","0.978380955489099","0.990407600285452"
"Nein","2010","4","Westdeutschland","5451","0.914049350784786","0.906919606240797","0.921179095328775"
"Nein","2010","4","Ostdeutschland","1272","0.960354290254087","0.949941767698985","0.97076681280919"
"Nein","2010","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2010","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2011","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2011","2","Westdeutschland","118","0.023610683833454","0.020093559656385","0.0271278080105229"
"Ja, regelmaessig","2011","2","Ostdeutschland","22","","",""
"Ja, regelmaessig","2011","3","Westdeutschland","189","0.0382182749878471","0.0336384399198453","0.0427981100558488"
"Ja, regelmaessig","2011","3","Ostdeutschland","28","","",""
"Ja, regelmaessig","2011","4","Westdeutschland","506","0.066931917788351","0.0613201342839746","0.0725437012927273"
"Ja, regelmaessig","2011","4","Ostdeutschland","70","0.0309210571624799","0.0226311926886283","0.0392109216363316"
"Ja, regelmaessig","2011","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2011","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2011","2","Westdeutschland","61","0.0106731984951893","0.00829285797148993","0.0130535390188888"
"Ja, gelegentlich","2011","2","Ostdeutschland","5","","",""
"Ja, gelegentlich","2011","3","Westdeutschland","61","0.015824047785532","0.0128429844386716","0.0188051111323923"
"Ja, gelegentlich","2011","3","Ostdeutschland","34","0.022560164054282","0.0160341674476204","0.0290861606609436"
"Ja, gelegentlich","2011","4","Westdeutschland","211","0.0285052453876023","0.0247683561203787","0.0322421346548258"
"Ja, gelegentlich","2011","4","Ostdeutschland","19","","",""
"Ja, gelegentlich","2011","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2011","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2011","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2011","2","Westdeutschland","6980","0.965716117671357","0.961501175237055","0.969931060105659"
"Nein","2011","2","Ostdeutschland","2075","0.983377586273889","0.977911972594476","0.988843199953303"
"Nein","2011","3","Westdeutschland","6482","0.945957677226621","0.940556618568237","0.951358735885005"
"Nein","2011","3","Ostdeutschland","1927","0.962355775755922","0.953991127097547","0.970720424414296"
"Nein","2011","4","Westdeutschland","6901","0.904562836824047","0.897964936682388","0.911160736965706"
"Nein","2011","4","Ostdeutschland","1586","0.958295639613973","0.948721909646552","0.967869369581395"
"Nein","2011","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2011","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2012","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2012","2","Westdeutschland","94","0.0264164155184997","0.022519257589827","0.0303135734471723"
"Ja, regelmaessig","2012","2","Ostdeutschland","11","","",""
"Ja, regelmaessig","2012","3","Westdeutschland","183","0.0352948281583199","0.0309151662599383","0.0396744900567015"
"Ja, regelmaessig","2012","3","Ostdeutschland","34","0.0268149252924155","0.0197668014636877","0.0338630491211433"
"Ja, regelmaessig","2012","4","Westdeutschland","468","0.0560000826061158","0.0508458019365286","0.0611543632757029"
"Ja, regelmaessig","2012","4","Ostdeutschland","66","0.0205309479052856","0.0136865125993298","0.0273753832112414"
"Ja, regelmaessig","2012","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2012","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2012","2","Westdeutschland","47","0.00865453764181486","0.00640362371785947","0.0109054515657703"
"Ja, gelegentlich","2012","2","Ostdeutschland","5","","",""
"Ja, gelegentlich","2012","3","Westdeutschland","74","0.0140235946539512","0.0112326534846009","0.0168145358233015"
"Ja, gelegentlich","2012","3","Ostdeutschland","12","","",""
"Ja, gelegentlich","2012","4","Westdeutschland","203","0.0269569420110823","0.0233262526440101","0.0305876313781545"
"Ja, gelegentlich","2012","4","Ostdeutschland","19","","",""
"Ja, gelegentlich","2012","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2012","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2012","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2012","2","Westdeutschland","6364","0.964929046839686","0.960458651669521","0.96939944200985"
"Nein","2012","2","Ostdeutschland","2034","0.987295565453878","0.982447455915945","0.992143674991811"
"Nein","2012","3","Westdeutschland","6562","0.950681577187729","0.945542207312163","0.955820947063295"
"Nein","2012","3","Ostdeutschland","1972","0.963545597444621","0.955368510070814","0.971722684818427"
"Nein","2012","4","Westdeutschland","6973","0.917042975382802","0.910859833965077","0.923226116800527"
"Nein","2012","4","Ostdeutschland","1564","0.970864725260119","0.962747143283973","0.978982307236265"
"Nein","2012","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2012","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2013","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2013","2","Westdeutschland","80","0.0203504663789574","0.0171716555135483","0.0235292772443666"
"Ja, regelmaessig","2013","2","Ostdeutschland","17","","",""
"Ja, regelmaessig","2013","3","Westdeutschland","187","0.0368495318528296","0.0325986256094833","0.041100438096176"
"Ja, regelmaessig","2013","3","Ostdeutschland","41","0.0336174846582403","0.0252465631283205","0.04198840618816"
"Ja, regelmaessig","2013","4","Westdeutschland","448","0.055198306403113","0.0503982481734845","0.0599983646327416"
"Ja, regelmaessig","2013","4","Ostdeutschland","89","0.0388782209469432","0.0300601285784724","0.047696313315414"
"Ja, regelmaessig","2013","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2013","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2013","2","Westdeutschland","45","0.011632347885452","0.00921835997891639","0.0140463357919876"
"Ja, gelegentlich","2013","2","Ostdeutschland","9","","",""
"Ja, gelegentlich","2013","3","Westdeutschland","71","0.0147607138396339","0.0120396231910337","0.0174818044882341"
"Ja, gelegentlich","2013","3","Ostdeutschland","9","","",""
"Ja, gelegentlich","2013","4","Westdeutschland","170","0.0218394128689991","0.0187672880486114","0.0249115376893869"
"Ja, gelegentlich","2013","4","Ostdeutschland","18","","",""
"Ja, gelegentlich","2013","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2013","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2013","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2013","2","Westdeutschland","7454","0.968017185735591","0.964055846738979","0.971978524732202"
"Nein","2013","2","Ostdeutschland","2006","0.988102759066558","0.98338853279774","0.992816985335376"
"Nein","2013","3","Westdeutschland","7287","0.948389754307537","0.943397693589349","0.953381815025724"
"Nein","2013","3","Ostdeutschland","1731","0.957371272556121","0.947989011533326","0.966753533578916"
"Nein","2013","4","Westdeutschland","8077","0.922962280727888","0.917357521216053","0.928567040239723"
"Nein","2013","4","Ostdeutschland","1739","0.951217533663758","0.941390916358142","0.961044150969375"
"Nein","2013","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2013","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2014","2","Westdeutschland","80","0.0183178882157471","0.0149304374927433","0.0217053389387509"
"Ja, regelmaessig","2014","2","Ostdeutschland","12","","",""
"Ja, regelmaessig","2014","3","Westdeutschland","150","0.0320035181993119","0.027722690972831","0.0362843454257929"
"Ja, regelmaessig","2014","3","Ostdeutschland","38","0.0207732038536418","0.0140717836136681","0.0274746240936154"
"Ja, regelmaessig","2014","4","Westdeutschland","420","0.0548088794221154","0.0497460813544899","0.0598716774897409"
"Ja, regelmaessig","2014","4","Ostdeutschland","53","0.0230581825758468","0.0162170733870861","0.0298992917646076"
"Ja, regelmaessig","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2014","2","Westdeutschland","25","","",""
"Ja, gelegentlich","2014","2","Ostdeutschland","7","","",""
"Ja, gelegentlich","2014","3","Westdeutschland","80","0.0141835302136354","0.0113075747743037","0.0170594856529672"
"Ja, gelegentlich","2014","3","Ostdeutschland","9","","",""
"Ja, gelegentlich","2014","4","Westdeutschland","162","0.0291259754812056","0.0253854983113428","0.0328664526510683"
"Ja, gelegentlich","2014","4","Ostdeutschland","25","","",""
"Ja, gelegentlich","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2014","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2014","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2014","2","Westdeutschland","5915","0.975889699346084","0.972014879411148","0.979764519281019"
"Nein","2014","2","Ostdeutschland","1797","0.987244271529633","0.982083018948298","0.992405524110969"
"Nein","2014","3","Westdeutschland","6264","0.953812951587053","0.948708093642189","0.958917809531917"
"Nein","2014","3","Ostdeutschland","1693","0.967143212308115","0.958767313695433","0.975519110920796"
"Nein","2014","4","Westdeutschland","7182","0.916065145096679","0.909897211645317","0.922233078548041"
"Nein","2014","4","Ostdeutschland","1771","0.967791432366996","0.959744020525841","0.975838844208151"
"Nein","2014","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2014","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2015","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2015","2","Westdeutschland","80","0.0233728322803725","0.0194457976118813","0.0272998669488637"
"Ja, regelmaessig","2015","2","Ostdeutschland","5","","",""
"Ja, regelmaessig","2015","3","Westdeutschland","133","0.0354158508777674","0.0308081145423537","0.040023587213181"
"Ja, regelmaessig","2015","3","Ostdeutschland","47","0.023676230102691","0.0166151792570528","0.0307372809483291"
"Ja, regelmaessig","2015","4","Westdeutschland","364","0.0500049957453995","0.0451440314438975","0.0548659600469016"
"Ja, regelmaessig","2015","4","Ostdeutschland","51","0.0300554882766126","0.0221961763110745","0.0379148002421508"
"Ja, regelmaessig","2015","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2015","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2015","2","Westdeutschland","27","","",""
"Ja, gelegentlich","2015","2","Ostdeutschland","3","","",""
"Ja, gelegentlich","2015","3","Westdeutschland","50","0.0139552386485098","0.0110308461031503","0.0168796311938692"
"Ja, gelegentlich","2015","3","Ostdeutschland","14","","",""
"Ja, gelegentlich","2015","4","Westdeutschland","114","0.0227557391812867","0.0194298933665453","0.0260815849960281"
"Ja, gelegentlich","2015","4","Ostdeutschland","13","","",""
"Ja, gelegentlich","2015","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2015","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2015","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2015","2","Westdeutschland","5579","0.967241148977707","0.962614395330585","0.971867902624828"
"Nein","2015","2","Ostdeutschland","1519","0.990001452137866","0.985011286593046","0.994991617682686"
"Nein","2015","3","Westdeutschland","5998","0.950628910473723","0.945228079522375","0.956029741425071"
"Nein","2015","3","Ostdeutschland","1720","0.960812523159407","0.9518007736921","0.969824272626713"
"Nein","2015","4","Westdeutschland","7245","0.927239265073314","0.921446318553138","0.933032211593489"
"Nein","2015","4","Ostdeutschland","1749","0.956531946338097","0.947145871214976","0.965918021461217"
"Nein","2015","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2015","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2016","2","Westdeutschland","54","0.01323481296252","0.0100189445686196","0.0164506813564203"
"Ja, regelmaessig","2016","2","Ostdeutschland","14","","",""
"Ja, regelmaessig","2016","3","Westdeutschland","108","0.0334149456284931","0.0285470787921975","0.0382828124647887"
"Ja, regelmaessig","2016","3","Ostdeutschland","23","","",""
"Ja, regelmaessig","2016","4","Westdeutschland","307","0.0448965724144796","0.0401832808248687","0.0496098640040906"
"Ja, regelmaessig","2016","4","Ostdeutschland","59","0.0332779007911086","0.0251003002519703","0.0414555013302469"
"Ja, regelmaessig","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2016","2","Westdeutschland","17","","",""
"Ja, gelegentlich","2016","2","Ostdeutschland","8","","",""
"Ja, gelegentlich","2016","3","Westdeutschland","36","0.0117678798608058","0.00884691139914434","0.0146888483224673"
"Ja, gelegentlich","2016","3","Ostdeutschland","5","","",""
"Ja, gelegentlich","2016","4","Westdeutschland","98","0.0140411892068118","0.011363107362393","0.0167192710512307"
"Ja, gelegentlich","2016","4","Ostdeutschland","17","","",""
"Ja, gelegentlich","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2016","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2016","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2016","2","Westdeutschland","4780","0.978481056716218","0.974397682941153","0.982564430491284"
"Nein","2016","2","Ostdeutschland","1298","0.976060564462408","0.967814315135025","0.984306813789791"
"Nein","2016","3","Westdeutschland","5092","0.954817174510701","0.949191234770619","0.960443114250783"
"Nein","2016","3","Ostdeutschland","1534","0.974778912453239","0.967003157891851","0.982554667014628"
"Nein","2016","4","Westdeutschland","7010","0.941062238378709","0.935701822243344","0.946422654514073"
"Nein","2016","4","Ostdeutschland","1772","0.958950775481989","0.949904959609243","0.967996591354735"
"Nein","2016","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2016","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2017","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2017","2","Westdeutschland","46","0.0168313587618647","0.0130063996393619","0.0206563178843676"
"Ja, regelmaessig","2017","2","Ostdeutschland","15","","",""
"Ja, regelmaessig","2017","3","Westdeutschland","99","0.0284050121058064","0.0240759369664542","0.0327340872451586"
"Ja, regelmaessig","2017","3","Ostdeutschland","18","","",""
"Ja, regelmaessig","2017","4","Westdeutschland","356","0.0468842219930754","0.042260374000505","0.0515080699856457"
"Ja, regelmaessig","2017","4","Ostdeutschland","48","0.0230158282608494","0.0166145035771888","0.02941715294451"
"Ja, regelmaessig","2017","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2017","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2017","2","Westdeutschland","12","","",""
"Ja, gelegentlich","2017","2","Ostdeutschland","2","","",""
"Ja, gelegentlich","2017","3","Westdeutschland","26","","",""
"Ja, gelegentlich","2017","3","Ostdeutschland","3","","",""
"Ja, gelegentlich","2017","4","Westdeutschland","105","0.0196611389637732","0.0166243835965354","0.0226978943310111"
"Ja, gelegentlich","2017","4","Ostdeutschland","21","","",""
"Ja, gelegentlich","2017","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2017","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2017","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2017","2","Westdeutschland","4287","0.978331610759067","0.974002391737679","0.982660829780456"
"Nein","2017","2","Ostdeutschland","1332","0.985616338017228","0.979262578146034","0.991970097888422"
"Nein","2017","3","Westdeutschland","5532","0.962730555411359","0.957794456656547","0.96766665416617"
"Nein","2017","3","Ostdeutschland","1597","0.984174313070409","0.9780932972916","0.990255328849218"
"Nein","2017","4","Westdeutschland","7568","0.933454639043152","0.928003053090326","0.938906224995977"
"Nein","2017","4","Ostdeutschland","2039","0.964988295904274","0.957141715390859","0.972834876417688"
"Nein","2017","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2017","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2018","2","Westdeutschland","60","0.0313200241190952","0.0257761273894661","0.0368639208487244"
"Ja, regelmaessig","2018","2","Ostdeutschland","12","","",""
"Ja, regelmaessig","2018","3","Westdeutschland","118","0.0326298966261535","0.0278295030181757","0.0374302902341314"
"Ja, regelmaessig","2018","3","Ostdeutschland","21","","",""
"Ja, regelmaessig","2018","4","Westdeutschland","348","0.047792106521239","0.0431279608892439","0.052456252153234"
"Ja, regelmaessig","2018","4","Ostdeutschland","50","0.0369918860398669","0.0292069628375559","0.0447768092421779"
"Ja, regelmaessig","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2018","2","Westdeutschland","22","","",""
"Ja, gelegentlich","2018","2","Ostdeutschland","","","",""
"Ja, gelegentlich","2018","3","Westdeutschland","32","0.0104107414837515","0.00766827716000304","0.0131532058074999"
"Ja, gelegentlich","2018","3","Ostdeutschland","16","","",""
"Ja, gelegentlich","2018","4","Westdeutschland","78","0.0142981287642095","0.0117025123050432","0.0168937452233758"
"Ja, gelegentlich","2018","4","Ostdeutschland","17","","",""
"Ja, gelegentlich","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2018","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2018","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2018","2","Westdeutschland","3710","0.964575657611649","0.958692195324892","0.970459119898407"
"Nein","2018","2","Ostdeutschland","1166","0.980830265990547","0.972999929621217","0.988660602359878"
"Nein","2018","3","Westdeutschland","5112","0.956959361890095","0.951475850276454","0.962442873503736"
"Nein","2018","3","Ostdeutschland","1530","0.975575928980923","0.967933117313653","0.983218740648192"
"Nein","2018","4","Westdeutschland","7610","0.937909764714551","0.932633576148149","0.943185953280954"
"Nein","2018","4","Ostdeutschland","2191","0.947471145671286","0.938269445395063","0.956672845947509"
"Nein","2018","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2018","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2019","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, regelmaessig","2019","2","Westdeutschland","60","0.0251335238961211","0.0197660148654022","0.0305010329268399"
"Ja, regelmaessig","2019","2","Ostdeutschland","14","","",""
"Ja, regelmaessig","2019","3","Westdeutschland","112","0.0364135438271058","0.0308875710159134","0.0419395166382981"
"Ja, regelmaessig","2019","3","Ostdeutschland","26","","",""
"Ja, regelmaessig","2019","4","Westdeutschland","366","0.0521693650850908","0.0471778798181266","0.057160850352055"
"Ja, regelmaessig","2019","4","Ostdeutschland","75","0.0263744661980956","0.0199660692304984","0.0327828631656928"
"Ja, regelmaessig","2019","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, regelmaessig","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2019","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Ja, gelegentlich","2019","2","Westdeutschland","18","","",""
"Ja, gelegentlich","2019","2","Ostdeutschland","6","","",""
"Ja, gelegentlich","2019","3","Westdeutschland","32","0.00875804696882096","0.00600935926945576","0.0115067346681862"
"Ja, gelegentlich","2019","3","Ostdeutschland","15","","",""
"Ja, gelegentlich","2019","4","Westdeutschland","158","0.0152321445193021","0.0124829586372714","0.0179813304013328"
"Ja, gelegentlich","2019","4","Ostdeutschland","28","","",""
"Ja, gelegentlich","2019","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Ja, gelegentlich","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
"Nein","2019","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2019","2","Westdeutschland","3189","0.963037401908124","0.956567818057948","0.9695069857583"
"Nein","2019","2","Ostdeutschland","960","0.984843184992368","0.977193869559938","0.992492500424797"
"Nein","2019","3","Westdeutschland","4270","0.954828409204073","0.948701699750227","0.96095511865792"
"Nein","2019","3","Ostdeutschland","1317","0.968623132913669","0.959350983668446","0.977895282158892"
