year,hhtyp,rentown,hlf0261,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2013,Single parent,Owner,No,0.83822,441,478,0.80518,0.87127
2013,Single parent,Tenant,No,0.98001,1710,1710,0.97337,0.98664
2013,Couple with children,Owner,"Yes, Regularly",0.08255,301,3437,0.07335,0.09175
2013,Couple with children,Owner,"Yes, Occasionally",0.02120,67,3437,0.01638,0.02601
2013,Couple with children,Owner,No,0.89625,3069,3437,0.88605,0.90645
2013,Couple with children,Tenant,"Yes, Regularly",0.02423,87,3156,0.01886,0.02959
2013,Couple with children,Tenant,No,0.96668,3069,3156,0.96042,0.97294
2013,Multi-generational household,Owner,No,0.98972,76,76,0.96689,1.01255
2013,Other Combinations,Owner,No,0.91858,94,94,0.86299,0.97416
2013,Other Combinations,Tenant,No,0.95611,248,248,0.93057,0.98166
2014,Single-person household,Owner,"Yes, Regularly",0.13078,129,1008,0.10995,0.15160
2014,Single-person household,Owner,"Yes, Occasionally",0.05683,50,1008,0.04253,0.07113
2014,Single-person household,Owner,No,0.81239,829,1008,0.78828,0.83651
2014,Single-person household,Tenant,"Yes, Regularly",0.05688,129,2547,0.04788,0.06588
2014,Single-person household,Tenant,"Yes, Occasionally",0.02270,48,2547,0.01691,0.02848
2014,Single-person household,Tenant,No,0.92043,2370,2547,0.90991,0.93094
2014,Couple without children,Owner,"Yes, Regularly",0.08540,216,2399,0.07422,0.09659
2014,Couple without children,Owner,"Yes, Occasionally",0.02883,76,2399,0.02214,0.03553
2014,Couple without children,Owner,No,0.88576,2107,2399,0.87303,0.89849
2014,Couple without children,Tenant,"Yes, Regularly",0.03412,66,1927,0.02602,0.04223
2014,Couple without children,Tenant,No,0.95207,1861,1927,0.94253,0.96161
2014,Single parent,Owner,"Yes, Regularly",0.09572,41,415,0.06738,0.12406
2014,Single parent,Owner,No,0.87966,374,415,0.84832,0.91100
2014,Single parent,Tenant,No,0.98012,1358,1358,0.97269,0.98754
2014,Couple with children,Owner,"Yes, Regularly",0.08439,283,3057,0.07454,0.09425
2014,Couple with children,Owner,"Yes, Occasionally",0.02179,63,3057,0.01661,0.02697
2014,Couple with children,Owner,No,0.89382,2711,3057,0.88289,0.90474
2014,Couple with children,Tenant,"Yes, Regularly",0.03493,94,2611,0.02788,0.04197
2014,Couple with children,Tenant,No,0.95936,2517,2611,0.95179,0.96694
2014,Multi-generational household,Owner,No,0.97648,67,67,0.93992,1.01304
2014,Other Combinations,Owner,No,0.95580,68,68,0.90658,1.00502
2014,Other Combinations,Tenant,No,0.96992,180,180,0.94490,0.99495
2015,Single-person household,Owner,"Yes, Regularly",0.15325,144,983,0.13072,0.17578
2015,Single-person household,Owner,"Yes, Occasionally",0.04844,42,983,0.03501,0.06187
2015,Single-person household,Owner,No,0.79831,797,983,0.77321,0.82341
2015,Single-person household,Tenant,"Yes, Regularly",0.05665,122,2636,0.04783,0.06548
2015,Single-person household,Tenant,"Yes, Occasionally",0.02201,48,2636,0.01641,0.02761
2015,Single-person household,Tenant,No,0.92133,2466,2636,0.91105,0.93161
2015,Couple without children,Owner,"Yes, Regularly",0.08532,206,2300,0.07390,0.09674
2015,Couple without children,Owner,"Yes, Occasionally",0.03688,75,2300,0.02918,0.04459
2015,Couple without children,Owner,No,0.87780,2019,2300,0.86441,0.89119
2015,Couple without children,Tenant,"Yes, Regularly",0.03340,75,2050,0.02562,0.04118
2015,Couple without children,Tenant,No,0.95513,1975,2050,0.94617,0.96409
2015,Single parent,Owner,"Yes, Regularly",0.09740,42,396,0.06816,0.12664
2015,Single parent,Owner,No,0.87872,354,396,0.84652,0.91091
2015,Single parent,Tenant,No,0.97826,1275,1275,0.97025,0.98627
2015,Couple with children,Owner,"Yes, Regularly",0.08141,255,2904,0.07146,0.09136
2015,Couple with children,Owner,"Yes, Occasionally",0.01710,54,2904,0.01239,0.02182
2015,Couple with children,Owner,No,0.90148,2595,2904,0.89064,0.91232
2015,Couple with children,Tenant,"Yes, Regularly",0.03389,84,2730,0.02710,0.04068
2015,Couple with children,Tenant,No,0.95900,2646,2730,0.95156,0.96644
2015,Multi-generational household,Owner,No,0.99273,60,60,0.97105,1.01441
2015,Other Combinations,Owner,No,0.91771,66,66,0.85091,0.98452
2015,Other Combinations,Tenant,No,0.98468,176,176,0.96649,1.00288
2016,Single-person household,Owner,"Yes, Regularly",0.14636,134,931,0.12364,0.16907
2016,Single-person household,Owner,"Yes, Occasionally",0.04304,38,931,0.03000,0.05609
2016,Single-person household,Owner,No,0.81060,759,931,0.78542,0.83578
2016,Single-person household,Tenant,"Yes, Regularly",0.05453,121,2451,0.04554,0.06352
2016,Single-person household,Tenant,"Yes, Occasionally",0.01454,34,2451,0.00980,0.01928
2016,Single-person household,Tenant,No,0.93093,2296,2451,0.92089,0.94097
2016,Couple without children,Owner,"Yes, Regularly",0.07481,189,2215,0.06385,0.08576
2016,Couple without children,Owner,"Yes, Occasionally",0.02247,59,2215,0.01630,0.02865
2016,Couple without children,Owner,No,0.90272,1967,2215,0.89038,0.91506
2016,Couple without children,Tenant,"Yes, Regularly",0.03109,66,1855,0.02319,0.03899
2016,Couple without children,Tenant,No,0.95794,1789,1855,0.94880,0.96708
2016,Single parent,Owner,"Yes, Regularly",0.09988,37,377,0.06957,0.13019
2016,Single parent,Owner,No,0.88803,340,377,0.85616,0.91991
2016,Single parent,Tenant,No,0.97368,1111,1111,0.96426,0.98309
2016,Couple with children,Owner,"Yes, Regularly",0.07517,234,2659,0.06515,0.08520
2016,Couple with children,Owner,"Yes, Occasionally",0.01805,48,2659,0.01299,0.02312
2016,Couple with children,Owner,No,0.90677,2377,2659,0.89572,0.91783
2016,Couple with children,Tenant,"Yes, Regularly",0.03103,61,2302,0.02395,0.03812
2016,Couple with children,Tenant,No,0.95471,2241,2302,0.94621,0.96320
2016,Multi-generational household,Owner,No,0.98387,49,49,0.94823,1.01951
2016,Other Combinations,Owner,No,0.89913,48,48,0.81303,0.98523
2016,Other Combinations,Tenant,No,0.97721,141,141,0.95248,1.00193
2017,Single-person household,Owner,"Yes, Regularly",0.12797,120,1016,0.10741,0.14852
2017,Single-person household,Owner,"Yes, Occasionally",0.04265,43,1016,0.03022,0.05508
2017,Single-person household,Owner,No,0.82939,853,1016,0.80624,0.85253
2017,Single-person household,Tenant,"Yes, Regularly",0.05708,131,2809,0.04850,0.06566
2017,Single-person household,Tenant,"Yes, Occasionally",0.02114,47,2809,0.01582,0.02646
2017,Single-person household,Tenant,No,0.92178,2631,2809,0.91185,0.93171
2017,Couple without children,Owner,"Yes, Regularly",0.07450,207,2527,0.06426,0.08474
2017,Couple without children,Owner,"Yes, Occasionally",0.03203,76,2527,0.02516,0.03889
2017,Couple without children,Owner,No,0.89347,2244,2527,0.88144,0.90551
2017,Couple without children,Tenant,"Yes, Regularly",0.02881,64,2062,0.02159,0.03603
2017,Couple without children,Tenant,No,0.96110,1998,2062,0.95275,0.96945
2017,Single parent,Owner,"Yes, Regularly",0.09789,37,400,0.06873,0.12705
2017,Single parent,Owner,No,0.88473,363,400,0.85340,0.91607
2017,Single parent,Tenant,No,0.98582,1099,1099,0.97882,0.99281
2017,Couple with children,Owner,"Yes, Regularly",0.07364,253,2955,0.06422,0.08306
2017,Couple with children,Owner,"Yes, Occasionally",0.02070,47,2955,0.01556,0.02583
2017,Couple with children,Owner,No,0.90566,2655,2955,0.89512,0.91620
2017,Couple with children,Tenant,"Yes, Regularly",0.04347,75,2348,0.03522,0.05172
2017,Couple with children,Tenant,No,0.95285,2273,2348,0.94428,0.96143
2017,Multi-generational household,Owner,No,0.97861,53,53,0.93928,1.01793
2017,Multi-generational household,Tenant,No,0.98432,56,56,0.95149,1.01715
2017,Other Combinations,Owner,No,0.92421,85,85,0.86762,0.98081
2017,Other Combinations,Tenant,No,0.99760,166,166,0.99013,1.00507
2018,Single-person household,Owner,"Yes, Regularly",0.13792,126,1005,0.11659,0.15925
2018,Single-person household,Owner,"Yes, Occasionally",0.04470,45,1005,0.03192,0.05748
2018,Single-person household,Owner,No,0.81738,834,1005,0.79348,0.84128
2018,Single-person household,Tenant,"Yes, Regularly",0.06493,157,3009,0.05613,0.07374
2018,Single-person household,Tenant,"Yes, Occasionally",0.01732,44,3009,0.01265,0.02198
2018,Single-person household,Tenant,No,0.91775,2808,3009,0.90793,0.92757
2018,Couple without children,Owner,"Yes, Regularly",0.08485,206,2462,0.07384,0.09586
2018,Couple without children,Owner,"Yes, Occasionally",0.02472,57,2462,0.01858,0.03085
2018,Couple without children,Owner,No,0.89043,2199,2462,0.87809,0.90277
2018,Couple without children,Tenant,"Yes, Regularly",0.04256,81,2055,0.03383,0.05129
2018,Couple without children,Tenant,No,0.94801,1974,2055,0.93841,0.95761
2018,Single parent,Owner,"Yes, Regularly",0.10325,35,378,0.07253,0.13397
2018,Single parent,Owner,No,0.88667,343,378,0.85467,0.91867
2018,Single parent,Tenant,No,0.96571,1097,1097,0.95493,0.97648
2018,Couple with children,Owner,"Yes, Regularly",0.08298,243,2758,0.07268,0.09327
2018,Couple with children,Owner,"Yes, Occasionally",0.01871,53,2758,0.01365,0.02377
2018,Couple with children,Owner,No,0.89831,2462,2758,0.88703,0.90959
2018,Couple with children,Tenant,"Yes, Regularly",0.05010,83,2239,0.04106,0.05914
2018,Couple with children,Tenant,No,0.94454,2156,2239,0.93505,0.95402
2018,Multi-generational household,Owner,No,0.96723,51,51,0.91788,1.01658
2018,Other Combinations,Owner,No,0.92146,79,79,0.86176,0.98117
2018,Other Combinations,Tenant,No,0.99262,140,140,0.97838,1.00685
2019,Single-person household,Owner,"Yes, Regularly",0.14814,170,1183,0.12789,0.16839
2019,Single-person household,Owner,"Yes, Occasionally",0.04783,59,1183,0.03567,0.06000
2019,Single-person household,Owner,No,0.80402,954,1183,0.78139,0.82665
2019,Single-person household,Tenant,"Yes, Regularly",0.06500,160,2947,0.05610,0.07390
2019,Single-person household,Tenant,"Yes, Occasionally",0.01724,50,2947,0.01254,0.02194
2019,Single-person household,Tenant,No,0.91776,2737,2947,0.90784,0.92768
2019,Couple without children,Owner,"Yes, Regularly",0.07295,325,2973,0.06360,0.08230
2019,Couple without children,Owner,"Yes, Occasionally",0.03056,109,2973,0.02437,0.03675
2019,Couple without children,Owner,No,0.89649,2539,2973,0.88554,0.90744
2019,Couple without children,Tenant,"Yes, Regularly",0.05088,110,2075,0.04142,0.06034
2019,Couple without children,Tenant,No,0.93857,1965,2075,0.92824,0.94891
2019,Single parent,Owner,"Yes, Regularly",0.11026,49,385,0.07893,0.14158
2019,Single parent,Owner,No,0.88340,336,385,0.85130,0.91550
2019,Single parent,Tenant,No,0.95941,984,984,0.94708,0.97175
2019,Couple with children,Owner,"Yes, Regularly",0.09308,422,3156,0.08294,0.10322
2019,Couple with children,Owner,"Yes, Occasionally",0.01441,72,3156,0.01025,0.01857
2019,Couple with children,Owner,No,0.89251,2662,3156,0.88170,0.90332
2019,Couple with children,Tenant,"Yes, Regularly",0.05825,99,1964,0.04789,0.06861
2019,Couple with children,Tenant,No,0.92942,1865,1964,0.91808,0.94075
2019,Multi-generational household,Owner,No,0.96477,51,51,0.91366,1.01587
2019,Other Combinations,Owner,No,0.94716,87,87,0.89988,0.99444
2019,Other Combinations,Tenant,No,0.97672,119,119,0.94951,1.00393
2020,Single-person household,Owner,"Yes, Regularly",0.14238,161,1095,0.12167,0.16309
2020,Single-person household,Owner,"Yes, Occasionally",0.03436,38,1095,0.02357,0.04516
2020,Single-person household,Owner,No,0.82326,896,1095,0.80065,0.84586
2020,Single-person household,Tenant,"Yes, Regularly",0.05480,142,3494,0.04725,0.06235
2020,Single-person household,Tenant,"Yes, Occasionally",0.02250,53,3494,0.01758,0.02742
2020,Single-person household,Tenant,No,0.92270,3299,3494,0.91384,0.93156
2020,Couple without children,Owner,"Yes, Regularly",0.08122,266,2627,0.07077,0.09167
2020,Couple without children,Owner,"Yes, Occasionally",0.02706,78,2627,0.02086,0.03327
2020,Couple without children,Owner,No,0.89172,2283,2627,0.87983,0.90360
2020,Couple without children,Tenant,"Yes, Regularly",0.04627,93,2356,0.03778,0.05475
2020,Couple without children,Tenant,No,0.94458,2263,2356,0.93533,0.95382
2020,Single parent,Owner,"Yes, Regularly",0.11147,44,360,0.07891,0.14402
2020,Single parent,Owner,No,0.87161,316,360,0.83700,0.90621
2020,Single parent,Tenant,No,0.97218,944,944,0.96168,0.98267
2020,Couple with children,Owner,"Yes, Regularly",0.08336,301,2681,0.07289,0.09383
2020,Couple with children,Owner,"Yes, Occasionally",0.02007,76,2681,0.01476,0.02538
2020,Couple with children,Owner,No,0.89657,2304,2681,0.88504,0.90810
2020,Couple with children,Tenant,"Yes, Regularly",0.06147,96,2204,0.05144,0.07151
2020,Couple with children,Tenant,"Yes, Occasionally",0.01043,32,2204,0.00619,0.01467
2020,Couple with children,Tenant,No,0.92810,2076,2204,0.91731,0.93888
2020,Multi-generational household,Owner,No,0.96345,52,52,0.91196,1.01495
2020,Multi-generational household,Tenant,No,0.98813,62,62,0.96096,1.01531
2020,Other Combinations,Owner,No,0.94158,85,85,0.89142,0.99174
2020,Other Combinations,Tenant,No,0.99409,200,200,0.98344,1.00474
2021,No answer / don't know,Tenant,No,0.94463,40,40,0.87285,1.01641
2021,Single-person household,Owner,"Yes, Regularly",0.14866,118,861,0.12488,0.17243
2021,Single-person household,Owner,"Yes, Occasionally",0.03780,32,861,0.02505,0.05054
2021,Single-person household,Owner,No,0.81355,711,861,0.78752,0.83958
2021,Single-person household,Tenant,"Yes, Regularly",0.06995,119,2330,0.05959,0.08031
2021,Single-person household,Tenant,"Yes, Occasionally",0.02909,53,2330,0.02226,0.03591
2021,Single-person household,Tenant,No,0.90096,2158,2330,0.88883,0.91310
2021,Couple without children,Owner,"Yes, Regularly",0.09140,215,1923,0.07851,0.10428
2021,Couple without children,Owner,"Yes, Occasionally",0.03020,66,1923,0.02255,0.03785
2021,Couple without children,Owner,No,0.87840,1642,1923,0.86379,0.89301
2021,Couple without children,Tenant,"Yes, Regularly",0.04564,66,1473,0.03498,0.05630
2021,Couple without children,Tenant,No,0.93847,1407,1473,0.92619,0.95074
2021,Single parent,Owner,No,0.88847,213,213,0.84609,0.93084
2021,Single parent,Tenant,No,0.97304,628,628,0.96036,0.98572
2021,Couple with children,Owner,"Yes, Regularly",0.08347,208,1883,0.07098,0.09597
2021,Couple with children,Owner,"Yes, Occasionally",0.01268,37,1883,0.00762,0.01773
2021,Couple with children,Owner,No,0.90385,1638,1883,0.89053,0.91717
2021,Couple with children,Tenant,"Yes, Regularly",0.06952,66,1267,0.05551,0.08353
2021,Couple with children,Tenant,No,0.91577,1201,1267,0.90047,0.93107
2021,Multi-generational household,Owner,No,0.97622,37,37,0.92646,1.02599
2021,Multi-generational household,Tenant,No,0.99934,33,33,0.99044,1.00824
2021,Other Combinations,Owner,No,0.90759,91,91,0.84776,0.96742
2021,Other Combinations,Tenant,No,0.96264,153,153,0.93249,0.99279
2022,No answer / don't know,Owner,No,0.91858,137,137,0.87261,0.96454
2022,No answer / don't know,Tenant,No,0.95914,267,267,0.93534,0.98293
2022,Single-person household,Owner,"Yes, Regularly",0.13888,142,1217,0.11944,0.15831
2022,Single-person household,Owner,"Yes, Occasionally",0.03957,46,1217,0.02861,0.05053
2022,Single-person household,Owner,No,0.82155,1029,1217,0.80003,0.84308
2022,Single-person household,Tenant,"Yes, Regularly",0.06148,181,4357,0.05435,0.06861
2022,Single-person household,Tenant,"Yes, Occasionally",0.02342,79,4357,0.01893,0.02791
2022,Single-person household,Tenant,No,0.91510,4097,4357,0.90682,0.92338
2022,Couple without children,Owner,"Yes, Regularly",0.07182,229,2775,0.06221,0.08143
2022,Couple without children,Owner,"Yes, Occasionally",0.03634,83,2775,0.02937,0.04330
2022,Couple without children,Owner,No,0.89184,2463,2775,0.88029,0.90340
2022,Couple without children,Tenant,"Yes, Regularly",0.04118,107,2941,0.03400,0.04836
2022,Couple without children,Tenant,"Yes, Occasionally",0.02704,52,2941,0.02118,0.03291
2022,Couple without children,Tenant,No,0.93178,2782,2941,0.92266,0.94089
2022,Single parent,Owner,No,0.93750,282,282,0.90919,0.96580
2022,Single parent,Tenant,No,0.95828,794,794,0.94436,0.97220
2022,Couple with children,Owner,"Yes, Regularly",0.06594,264,2922,0.05694,0.07495
2022,Couple with children,Owner,"Yes, Occasionally",0.01847,63,2922,0.01359,0.02336
2022,Couple with children,Owner,No,0.91558,2595,2922,0.90550,0.92567
2022,Couple with children,Tenant,"Yes, Regularly",0.03998,91,2232,0.03185,0.04811
2022,Couple with children,Tenant,"Yes, Occasionally",0.02016,54,2232,0.01433,0.02599
2022,Couple with children,Tenant,No,0.93986,2087,2232,0.92999,0.94972
2022,Multi-generational household,Owner,No,0.88187,37,37,0.77644,0.98731
2022,Multi-generational household,Tenant,No,0.97549,36,36,0.92427,1.02672
2022,Other Combinations,Owner,No,0.88864,368,368,0.85646,0.92083
2022,Other Combinations,Tenant,No,0.96693,656,656,0.95324,0.98063
