"year","bildungsniveau","migback","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2016","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","Hauptschule","indirekter Migrationshintergrund","27.81","26.5","365","21","23","32","36","45","27.2","28.42","16","59","26","27"
"2016","Hauptschule","kein Migrationshintergrund","27.52","26.5","4888","22","24","30","34","44","27.37","27.67","15","67","27","27"
"2016","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","Realschule","direkter Migrationshintergrund","26.15","25.5","302","21","23","29","30","44","25.61","26.69","16","56","25","26"
"2016","Realschule","indirekter Migrationshintergrund","26.49","24.5","364","21","22","29","35","42","25.87","27.11","16","57","25","26"
"2016","Realschule","kein Migrationshintergrund","26.89","25.5","5232","21","23","29","34","44","26.75","27.03","14","68","26","26"
"2016","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","AkademikerIn","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Realschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","indirekter Migrationshintergrund","24.69","23.5","343","19","21","27","31","43","24.15","25.23","16","48","23","25"
"2018","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","kein Migrationshintergrund","25.28","23.5","409","19","21","28","34","46","24.65","25.91","16","59","23","24"
"2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","AkademikerIn","kein Migrationshintergrund","25.65","24.5","4870","21","23","28","31","40","25.52","25.78","16","72","25","25"
"2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","Hauptschule","indirekter Migrationshintergrund","28.06","26.5","373","21","23","32","37","50","27.43","28.69","16","52","26","27"
"2018","Hauptschule","kein Migrationshintergrund","27.71","26.5","4876","22","24","30","35","45","27.55","27.87","15","61","27","27"
"2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","Realschule","direkter Migrationshintergrund","26.09","25.5","317","21","23","28","31","43","25.56","26.62","16","51","25","26"
"2018","Realschule","indirekter Migrationshintergrund","26.84","24.5","403","21","22","29","36","47","26.24","27.44","16","65","25","26"
"2018","Realschule","kein Migrationshintergrund","27.08","25.5","5820","21","23","30","34","45","26.94","27.22","11","95","26","26"
"2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","AkademikerIn","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Realschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2020","(Fach-)Abitur","indirekter Migrationshintergrund","25.79","23.5","363","21","22","27","33","41","25.27","26.31","16","52","24","25"
"2020","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2020","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","(noch) kein Abschluss","direkter Migrationshintergrund","27.73","27.5","438","21","24","31","35","45","27.24","28.22","16","46","25","26"
"2020","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2020","(noch) kein Abschluss","kein Migrationshintergrund","25.46","23.5","345","19","21","28","35","47","24.8","26.12","16","55","22","24"
"2020","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2020","AkademikerIn","indirekter Migrationshintergrund","25.08","23.5","349","20","22","27","33","39","24.59","25.57","17","49","24","25"
"2020","AkademikerIn","kein Migrationshintergrund","25.68","24.5","5249","21","23","28","31","40","25.56","25.8","16","70","25","25"
"2020","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2020","Hauptschule","indirekter Migrationshintergrund","28.85","26.5","325","21","24","32","37","59","28.12","29.58","12","59","26","27"
"2020","Hauptschule","kein Migrationshintergrund","27.87","26.5","4137","22","24","30","35","46","27.69","28.05","15","66","27","27"
"2020","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2020","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2020","Realschule","indirekter Migrationshintergrund","26.16","24.5","371","21","22","28","34","44","25.55","26.77","16","65","25","26"
"2020","Realschule","kein Migrationshintergrund","27.3","25.5","5472","21","24","30","34","46","27.15","27.45","15","84","26","26"
"2020","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
