year,bula_h,hhtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2015,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2015,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
2015,Hesse,Single-person household,,,,,,,,,,,,
2015,Hesse,Couple without children,,,,,,,,,,,,
2015,Hesse,Single parent,,,,,,,,,,,,
2015,Hesse,Couple with children,,,,,,,,,,,,
2015,Hesse,Multi-generational household,,,,,,,,,,,,
2015,Hesse,Other Combinations,,,,,,,,,,,,
2015,"Rhineland-Palatinate, Saarland",Single-person household,,,,,,,,,,,,
2015,"Rhineland-Palatinate, Saarland",Couple without children,,,,,,,,,,,,
2015,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
2015,"Rhineland-Palatinate, Saarland",Couple with children,,,,,,,,,,,,
2015,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2015,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2015,Baden-Wuerttemberg,Single-person household,,,,,,,,,,,,
2015,Baden-Wuerttemberg,Couple without children,,,,,,,,,,,,
2015,Baden-Wuerttemberg,Single parent,,,,,,,,,,,,
2015,Baden-Wuerttemberg,Couple with children,,,,,,,,,,,,
2015,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2015,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2015,Bavaria,Single-person household,,,,,,,,,,,,
2015,Bavaria,Couple without children,,,,,,,,,,,,
2015,Bavaria,Single parent,,,,,,,,,,,,
2015,Bavaria,Couple with children,,,,,,,,,,,,
2015,Bavaria,Multi-generational household,,,,,,,,,,,,
2015,Bavaria,Other Combinations,,,,,,,,,,,,
2015,Berlin,Single-person household,,,,,,,,,,,,
2015,Berlin,Couple without children,,,,,,,,,,,,
2015,Berlin,Single parent,,,,,,,,,,,,
2015,Berlin,Couple with children,,,,,,,,,,,,
2015,Berlin,Other Combinations,,,,,,,,,,,,
2015,Brandenburg,Single-person household,,,,,,,,,,,,
2015,Brandenburg,Couple without children,,,,,,,,,,,,
2015,Brandenburg,Single parent,,,,,,,,,,,,
2015,Brandenburg,Couple with children,,,,,,,,,,,,
2015,Brandenburg,Multi-generational household,,,,,,,,,,,,
2015,Brandenburg,Other Combinations,,,,,,,,,,,,
2015,Mecklenburg-Western Pomerania,Single-person household,,,,,,,,,,,,
2015,Mecklenburg-Western Pomerania,Couple without children,,,,,,,,,,,,
2015,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
2015,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
2015,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2015,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2015,Saxony,Single-person household,,,,,,,,,,,,
2015,Saxony,Couple without children,,,,,,,,,,,,
2015,Saxony,Single parent,,,,,,,,,,,,
2015,Saxony,Couple with children,,,,,,,,,,,,
2015,Saxony,Multi-generational household,,,,,,,,,,,,
2015,Saxony,Other Combinations,,,,,,,,,,,,
2015,Saxony-Anhalt,Single-person household,,,,,,,,,,,,
2015,Saxony-Anhalt,Couple without children,,,,,,,,,,,,
2015,Saxony-Anhalt,Single parent,,,,,,,,,,,,
2015,Saxony-Anhalt,Couple with children,,,,,,,,,,,,
2015,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2015,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2015,Thuringa,Single-person household,,,,,,,,,,,,
2015,Thuringa,Couple without children,,,,,,,,,,,,
2015,Thuringa,Single parent,,,,,,,,,,,,
2015,Thuringa,Couple with children,,,,,,,,,,,,
2015,Thuringa,Multi-generational household,,,,,,,,,,,,
2015,Thuringa,Other Combinations,,,,,,,,,,,,
2016,Schleswig-Holstein,Single-person household,34,294.92851,245.53231,344.32471,200.00000,250.00000,349.30449,80.00000,573.26122,,,
2016,Schleswig-Holstein,Couple without children,61,482.68450,427.13970,538.22930,315.73922,450.00000,600.00000,100.00000,1026.39117,,,
2016,Schleswig-Holstein,Single parent,,,,,,,,,,,,
2016,Schleswig-Holstein,Couple with children,54,590.06748,528.05084,652.08411,400.00000,600.00000,800.00000,200.00000,1000.00000,,,
2016,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2016,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
2016,Hamburg,Single-person household,,,,,,,,,,,,
2016,Hamburg,Couple without children,,,,,,,,,,,,
2016,Hamburg,Single parent,,,,,,,,,,,,
2016,Hamburg,Couple with children,,,,,,,,,,,,
2016,Hamburg,Multi-generational household,,,,,,,,,,,,
2016,Hamburg,Other Combinations,,,,,,,,,,,,
2016,Lower Saxony,Single-person household,107,331.77606,282.44368,381.10843,200.00000,300.00000,400.00000,40.00000,700.00000,,,
2016,Lower Saxony,Couple without children,174,481.45019,441.59347,521.30692,320.00000,400.00000,500.00000,85.00000,770.00000,,,
2016,Lower Saxony,Single parent,41,341.21838,303.04373,379.39303,250.00000,321.89301,400.00000,150.00000,625.00000,,,
2016,Lower Saxony,Couple with children,180,518.38856,490.29248,546.48464,400.00000,500.00000,600.00000,200.00000,900.00000,,,
2016,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2016,Lower Saxony,Other Combinations,,,,,,,,,,,,
2016,Bremen,Single-person household,,,,,,,,,,,,
2016,Bremen,Couple without children,,,,,,,,,,,,
2016,Bremen,Single parent,,,,,,,,,,,,
2016,Bremen,Couple with children,,,,,,,,,,,,
2016,Bremen,Multi-generational household,,,,,,,,,,,,
2016,Bremen,Other Combinations,,,,,,,,,,,,
2016,North Rhine-Westphalia,Single-person household,246,261.15867,245.42991,276.88742,200.00000,250.00000,300.00000,50.00000,450.00000,,,
2016,North Rhine-Westphalia,Couple without children,366,463.92581,443.28301,484.56862,350.00000,400.00000,600.00000,100.00000,975.00000,,,
2016,North Rhine-Westphalia,Single parent,114,419.43280,374.11388,464.75173,259.40556,400.00000,500.00000,60.00000,860.89166,,,
2016,North Rhine-Westphalia,Couple with children,441,561.96909,540.39688,583.54130,400.00000,500.00000,700.00000,100.00000,1150.00000,,,
2016,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2016,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
2016,Hesse,Single-person household,91,289.30202,247.90296,330.70108,191.13851,250.00000,350.00000,60.00000,588.29223,,,
2016,Hesse,Couple without children,126,483.79749,443.11578,524.47920,350.00000,450.00000,532.68158,200.00000,806.70396,,,
2016,Hesse,Single parent,39,377.75051,309.56463,445.93639,266.61391,377.07087,450.00000,70.00000,725.07914,,,
2016,Hesse,Couple with children,137,644.90103,587.43684,702.36523,438.88791,500.00000,800.00000,150.00000,1341.66814,,,
2016,Hesse,Multi-generational household,,,,,,,,,,,,
2016,Hesse,Other Combinations,,,,,,,,,,,,
2016,"Rhineland-Palatinate, Saarland",Single-person household,104,260.39207,238.98546,281.79869,200.00000,250.00000,300.00000,50.00000,450.00000,,,
2016,"Rhineland-Palatinate, Saarland",Couple without children,149,456.48628,428.38621,484.58634,350.00000,400.00000,500.00000,150.00000,725.00000,,,
2016,"Rhineland-Palatinate, Saarland",Single parent,47,344.47487,302.04924,386.90049,250.00000,350.00000,400.00000,100.00000,625.00000,,,
2016,"Rhineland-Palatinate, Saarland",Couple with children,146,590.66071,546.96529,634.35613,400.00000,550.00000,700.00000,200.00000,1150.00000,,,
2016,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2016,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2016,Baden-Wuerttemberg,Single-person household,130,307.03524,277.03019,337.04029,200.00000,300.00000,400.00000,60.00000,700.00000,,,
2016,Baden-Wuerttemberg,Couple without children,179,490.50345,454.01542,526.99148,350.00000,401.88670,600.00000,75.00000,975.00000,,,
2016,Baden-Wuerttemberg,Single parent,48,397.88338,341.70395,454.06282,228.60474,400.00000,500.00000,120.00000,907.09290,,,
2016,Baden-Wuerttemberg,Couple with children,246,562.86172,529.48268,596.24076,350.00000,500.00000,700.00000,130.00000,1225.00000,,,
2016,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2016,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2016,Bavaria,Single-person household,231,286.83423,269.47570,304.19277,200.00000,250.00000,400.00000,60.00000,700.00000,,,
2016,Bavaria,Couple without children,309,471.62651,443.83137,499.42166,300.00000,400.00000,550.00000,75.00000,925.00000,,,
2016,Bavaria,Single parent,75,395.92648,364.17407,427.67889,300.00000,400.00000,500.00000,100.00000,800.00000,,,
2016,Bavaria,Couple with children,330,585.91801,559.62794,612.20808,400.00000,550.00000,700.00000,100.00000,1150.00000,,,
2016,Bavaria,Multi-generational household,,,,,,,,,,,,
2016,Bavaria,Other Combinations,,,,,,,,,,,,
2016,Berlin,Single-person household,96,281.39199,249.38453,313.39945,200.00000,250.00000,300.00000,50.00000,450.00000,,,
2016,Berlin,Couple without children,84,438.69215,391.62261,485.76169,300.00000,400.00000,500.00000,100.00000,800.00000,,,
2016,Berlin,Single parent,,,,,,,,,,,,
2016,Berlin,Couple with children,54,499.35510,435.67695,563.03325,350.00000,450.00000,600.00000,200.00000,975.00000,,,
2016,Berlin,Multi-generational household,,,,,,,,,,,,
2016,Berlin,Other Combinations,,,,,,,,,,,,
2016,Brandenburg,Single-person household,61,304.35517,257.06853,351.64182,200.00000,300.00000,400.00000,50.00000,700.00000,,,
2016,Brandenburg,Couple without children,83,449.56716,404.79464,494.33969,300.00000,400.00000,500.00000,200.00000,800.00000,,,
2016,Brandenburg,Single parent,,,,,,,,,,,,
2016,Brandenburg,Couple with children,37,443.40157,393.23866,493.56448,400.00000,450.00000,600.00000,110.00000,900.00000,,,
2016,Brandenburg,Multi-generational household,,,,,,,,,,,,
2016,Brandenburg,Other Combinations,,,,,,,,,,,,
2016,Mecklenburg-Western Pomerania,Single-person household,36,300.16579,262.90840,337.42318,200.00000,300.00000,400.00000,100.00000,700.00000,,,
2016,Mecklenburg-Western Pomerania,Couple without children,47,488.58273,435.47682,541.68865,385.98869,461.80296,600.00000,100.00000,800.00000,,,
2016,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
2016,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
2016,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2016,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2016,Saxony,Single-person household,94,249.91129,226.87543,272.94716,180.00000,240.07075,300.00000,45.00000,480.00000,,,
2016,Saxony,Couple without children,113,471.29021,416.87242,525.70800,324.07784,400.00000,500.00000,150.00000,763.88323,,,
2016,Saxony,Single parent,,,,,,,,,,,,
2016,Saxony,Couple with children,57,476.49698,429.28967,523.70429,300.00000,500.00000,600.00000,200.00000,1000.00000,,,
2016,Saxony,Multi-generational household,,,,,,,,,,,,
2016,Saxony,Other Combinations,,,,,,,,,,,,
2016,Saxony-Anhalt,Single-person household,53,268.83893,224.42059,313.25726,180.00000,200.00000,400.00000,20.00000,700.00000,,,
2016,Saxony-Anhalt,Couple without children,74,437.63424,394.87931,480.38916,300.00000,400.00000,500.00000,100.00000,800.00000,,,
2016,Saxony-Anhalt,Single parent,,,,,,,,,,,,
2016,Saxony-Anhalt,Couple with children,36,469.94567,411.80045,528.09090,400.00000,500.00000,550.00000,175.00000,775.00000,,,
2016,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2016,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2016,Thuringa,Single-person household,39,234.37501,192.49268,276.25734,118.34093,250.00000,295.44856,50.00000,561.10999,,,
2016,Thuringa,Couple without children,75,418.54930,383.73294,453.36565,300.00000,400.00000,500.00000,70.00000,800.00000,,,
2016,Thuringa,Single parent,,,,,,,,,,,,
2016,Thuringa,Couple with children,40,583.16612,518.02659,648.30566,400.00000,501.47446,751.69782,220.00000,1100.00000,,,
2016,Thuringa,Multi-generational household,,,,,,,,,,,,
2016,Thuringa,Other Combinations,,,,,,,,,,,,
2017,Schleswig-Holstein,Single-person household,,,,,,,,,,,,
2017,Schleswig-Holstein,Couple without children,,,,,,,,,,,,
2017,Schleswig-Holstein,Single parent,,,,,,,,,,,,
2017,Schleswig-Holstein,Couple with children,,,,,,,,,,,,
2017,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2017,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
2017,Hamburg,Single-person household,,,,,,,,,,,,
2017,Hamburg,Couple without children,,,,,,,,,,,,
2017,Hamburg,Single parent,,,,,,,,,,,,
2017,Hamburg,Couple with children,,,,,,,,,,,,
2017,Hamburg,Multi-generational household,,,,,,,,,,,,
2017,Hamburg,Other Combinations,,,,,,,,,,,,
2017,Lower Saxony,Single-person household,,,,,,,,,,,,
2017,Lower Saxony,Couple without children,,,,,,,,,,,,
2017,Lower Saxony,Single parent,,,,,,,,,,,,
2017,Lower Saxony,Couple with children,,,,,,,,,,,,
2017,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2017,Lower Saxony,Other Combinations,,,,,,,,,,,,
2017,Bremen,Single-person household,,,,,,,,,,,,
2017,Bremen,Couple without children,,,,,,,,,,,,
2017,Bremen,Single parent,,,,,,,,,,,,
2017,Bremen,Couple with children,,,,,,,,,,,,
2017,Bremen,Multi-generational household,,,,,,,,,,,,
2017,Bremen,Other Combinations,,,,,,,,,,,,
2017,North Rhine-Westphalia,Single-person household,,,,,,,,,,,,
2017,North Rhine-Westphalia,Couple without children,,,,,,,,,,,,
2017,North Rhine-Westphalia,Single parent,,,,,,,,,,,,
2017,North Rhine-Westphalia,Couple with children,,,,,,,,,,,,
2017,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2017,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
2017,Hesse,Single-person household,,,,,,,,,,,,
2017,Hesse,Couple without children,,,,,,,,,,,,
2017,Hesse,Single parent,,,,,,,,,,,,
2017,Hesse,Couple with children,,,,,,,,,,,,
2017,Hesse,Multi-generational household,,,,,,,,,,,,
2017,Hesse,Other Combinations,,,,,,,,,,,,
2017,"Rhineland-Palatinate, Saarland",Single-person household,,,,,,,,,,,,
2017,"Rhineland-Palatinate, Saarland",Couple without children,,,,,,,,,,,,
2017,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
2017,"Rhineland-Palatinate, Saarland",Couple with children,,,,,,,,,,,,
2017,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2017,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2017,Baden-Wuerttemberg,Single-person household,,,,,,,,,,,,
2017,Baden-Wuerttemberg,Couple without children,,,,,,,,,,,,
2017,Baden-Wuerttemberg,Single parent,,,,,,,,,,,,
2017,Baden-Wuerttemberg,Couple with children,,,,,,,,,,,,
2017,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2017,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2017,Bavaria,Single-person household,,,,,,,,,,,,
2017,Bavaria,Couple without children,,,,,,,,,,,,
2017,Bavaria,Single parent,,,,,,,,,,,,
2017,Bavaria,Couple with children,,,,,,,,,,,,
2017,Bavaria,Multi-generational household,,,,,,,,,,,,
2017,Bavaria,Other Combinations,,,,,,,,,,,,
2017,Berlin,Single-person household,,,,,,,,,,,,
2017,Berlin,Couple without children,,,,,,,,,,,,
2017,Berlin,Single parent,,,,,,,,,,,,
2017,Berlin,Couple with children,,,,,,,,,,,,
2017,Berlin,Multi-generational household,,,,,,,,,,,,
2017,Berlin,Other Combinations,,,,,,,,,,,,
2017,Brandenburg,Single-person household,,,,,,,,,,,,
2017,Brandenburg,Couple without children,,,,,,,,,,,,
2017,Brandenburg,Single parent,,,,,,,,,,,,
2017,Brandenburg,Couple with children,,,,,,,,,,,,
2017,Brandenburg,Multi-generational household,,,,,,,,,,,,
2017,Brandenburg,Other Combinations,,,,,,,,,,,,
2017,Mecklenburg-Western Pomerania,Single-person household,,,,,,,,,,,,
2017,Mecklenburg-Western Pomerania,Couple without children,,,,,,,,,,,,
2017,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
2017,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
2017,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2017,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2017,Saxony,Single-person household,,,,,,,,,,,,
2017,Saxony,Couple without children,,,,,,,,,,,,
2017,Saxony,Single parent,,,,,,,,,,,,
2017,Saxony,Couple with children,,,,,,,,,,,,
2017,Saxony,Multi-generational household,,,,,,,,,,,,
2017,Saxony,Other Combinations,,,,,,,,,,,,
2017,Saxony-Anhalt,Single-person household,,,,,,,,,,,,
2017,Saxony-Anhalt,Couple without children,,,,,,,,,,,,
2017,Saxony-Anhalt,Single parent,,,,,,,,,,,,
2017,Saxony-Anhalt,Couple with children,,,,,,,,,,,,
2017,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2017,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2017,Thuringa,Single-person household,,,,,,,,,,,,
2017,Thuringa,Couple without children,,,,,,,,,,,,
2017,Thuringa,Single parent,,,,,,,,,,,,
2017,Thuringa,Couple with children,,,,,,,,,,,,
2017,Thuringa,Multi-generational household,,,,,,,,,,,,
2017,Thuringa,Other Combinations,,,,,,,,,,,,
2018,Schleswig-Holstein,Single-person household,51,284.31343,238.25123,330.37563,200.00000,250.00000,400.00000,40.00000,700.00000,,,
2018,Schleswig-Holstein,Couple without children,68,557.82923,499.11378,616.54468,400.00000,500.00000,650.00000,150.00000,1025.00000,,,
2018,Schleswig-Holstein,Single parent,,,,,,,,,,,,
2018,Schleswig-Holstein,Couple with children,110,563.73919,523.68121,603.79717,400.00000,545.28400,700.00000,200.00000,1150.00000,,,
2018,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2018,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
2018,Hamburg,Single-person household,39,326.75830,283.23181,370.28479,200.00000,300.00000,400.00000,120.00000,700.00000,,,
2018,Hamburg,Couple without children,30,479.14191,407.90048,550.38333,400.00000,450.00000,600.00000,120.00000,900.00000,,,
2018,Hamburg,Single parent,,,,,,,,,,,,
2018,Hamburg,Couple with children,43,746.13983,655.99097,836.28870,600.00000,700.00000,800.00000,300.00000,1100.00000,,,
2018,Hamburg,Multi-generational household,,,,,,,,,,,,
2018,Hamburg,Other Combinations,,,,,,,,,,,,
2018,Lower Saxony,Single-person household,147,300.74848,271.41638,330.08059,200.00000,250.00000,400.00000,20.00000,700.00000,,,
2018,Lower Saxony,Couple without children,176,484.76817,451.71958,517.81675,350.00000,450.00000,577.81958,150.00000,919.54894,,,
2018,Lower Saxony,Single parent,46,458.29350,408.38728,508.19972,331.19977,426.56203,500.00000,200.00000,753.20034,,,
2018,Lower Saxony,Couple with children,213,537.99707,510.08463,565.90951,400.00000,500.00000,600.00000,200.00000,900.00000,,,
2018,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2018,Lower Saxony,Other Combinations,,,,,,,,,,,,
2018,Bremen,Single-person household,,,,,,,,,,,,
2018,Bremen,Couple without children,,,,,,,,,,,,
2018,Bremen,Single parent,,,,,,,,,,,,
2018,Bremen,Couple with children,33,703.38438,623.49179,783.27697,500.00000,600.00000,1000.00000,400.00000,1700.00000,,,
2018,Bremen,Multi-generational household,,,,,,,,,,,,
2018,Bremen,Other Combinations,,,,,,,,,,,,
2018,North Rhine-Westphalia,Single-person household,366,296.87048,278.97674,314.76421,200.00000,250.00000,400.00000,20.00000,700.00000,,,
2018,North Rhine-Westphalia,Couple without children,429,494.63330,473.59296,515.67365,350.00000,480.00000,600.00000,100.00000,975.00000,,,
2018,North Rhine-Westphalia,Single parent,137,407.69264,370.14052,445.24475,250.00000,400.00000,500.00000,50.00000,875.00000,,,
2018,North Rhine-Westphalia,Couple with children,570,567.92427,549.45074,586.39780,400.00000,500.00000,700.00000,100.00000,1150.00000,,,
2018,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2018,North Rhine-Westphalia,Other Combinations,46,511.08378,439.23504,582.93251,400.00000,566.90933,600.00000,100.00000,900.00000,,,
2018,Hesse,Single-person household,134,250.93529,229.44866,272.42191,177.03617,200.00000,300.00000,70.00000,484.44574,,,
2018,Hesse,Couple without children,145,549.95546,504.91176,594.99916,350.00000,500.00000,700.00000,100.00000,1225.00000,,,
2018,Hesse,Single parent,54,399.08770,355.91602,442.25938,300.00000,400.00000,456.36139,150.00000,690.90348,,,
2018,Hesse,Couple with children,184,647.83581,588.41867,707.25295,400.00000,500.00000,800.00000,200.00000,1400.00000,,,
2018,Hesse,Multi-generational household,,,,,,,,,,,,
2018,Hesse,Other Combinations,,,,,,,,,,,,
2018,"Rhineland-Palatinate, Saarland",Single-person household,143,281.06245,258.14455,303.98036,200.00000,250.00000,400.00000,55.00000,700.00000,,,
2018,"Rhineland-Palatinate, Saarland",Couple without children,166,466.14609,432.35890,499.93329,300.00000,400.00000,600.00000,110.00000,1050.00000,,,
2018,"Rhineland-Palatinate, Saarland",Single parent,53,385.79980,334.06747,437.53214,250.00000,350.00000,500.00000,100.00000,875.00000,,,
2018,"Rhineland-Palatinate, Saarland",Couple with children,189,557.76223,525.89434,589.63012,400.00000,500.00000,600.00000,200.00000,900.00000,,,
2018,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2018,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2018,Baden-Wuerttemberg,Single-person household,169,337.34749,304.02749,370.66748,200.00000,300.00000,400.00000,50.00000,700.00000,,,
2018,Baden-Wuerttemberg,Couple without children,237,502.03639,473.32439,530.74839,400.00000,500.00000,600.00000,100.00000,900.00000,,,
2018,Baden-Wuerttemberg,Single parent,62,415.61027,364.93130,466.28924,300.00000,400.00000,500.00000,80.00000,800.00000,,,
2018,Baden-Wuerttemberg,Couple with children,344,573.85234,549.86470,597.83998,450.00000,500.00000,700.00000,200.00000,1075.00000,,,
2018,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2018,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2018,Bavaria,Single-person household,304,287.14104,270.84983,303.43225,200.00000,250.00000,400.00000,50.00000,700.00000,,,
2018,Bavaria,Couple without children,334,472.94855,449.38058,496.51651,309.20508,450.00000,600.00000,100.00000,1036.19238,,,
2018,Bavaria,Single parent,82,328.68460,287.54259,369.82660,200.00000,300.00000,400.00000,49.00000,700.00000,,,
2018,Bavaria,Couple with children,357,548.02687,522.78591,573.26782,400.00000,500.00000,600.00000,100.00000,900.00000,,,
2018,Bavaria,Multi-generational household,,,,,,,,,,,,
2018,Bavaria,Other Combinations,,,,,,,,,,,,
2018,Berlin,Single-person household,129,259.28644,236.50682,282.06607,200.00000,250.00000,300.00000,50.00000,450.00000,,,
2018,Berlin,Couple without children,100,460.99816,423.13711,498.85921,300.00000,400.00000,600.00000,180.00000,1000.00000,,,
2018,Berlin,Single parent,30,377.30098,312.03208,442.56989,250.00000,356.12275,415.32115,160.00000,663.30289,,,
2018,Berlin,Couple with children,79,518.75942,468.82687,568.69198,350.00000,450.00000,700.00000,200.00000,1225.00000,,,
2018,Berlin,Multi-generational household,,,,,,,,,,,,
2018,Berlin,Other Combinations,,,,,,,,,,,,
2018,Brandenburg,Single-person household,62,316.50332,253.56693,379.43971,200.00000,240.85611,343.27992,50.00000,558.19980,,,
2018,Brandenburg,Couple without children,74,453.88207,413.76395,494.00019,300.00000,400.00000,600.00000,200.00000,1000.00000,,,
2018,Brandenburg,Single parent,,,,,,,,,,,,
2018,Brandenburg,Couple with children,73,658.61749,576.57877,740.65622,400.00000,500.00000,800.00000,120.00000,1400.00000,,,
2018,Brandenburg,Multi-generational household,,,,,,,,,,,,
2018,Brandenburg,Other Combinations,,,,,,,,,,,,
2018,Mecklenburg-Western Pomerania,Single-person household,33,340.10179,269.03550,411.16809,200.00000,285.04186,400.00000,70.00000,700.00000,,,
2018,Mecklenburg-Western Pomerania,Couple without children,40,570.93349,486.17451,655.69247,352.22497,500.00000,839.80991,200.00000,1000.00000,,,
2018,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
2018,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
2018,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
2018,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
2018,Saxony,Single-person household,103,256.09110,227.93559,284.24661,150.00000,200.00000,300.00000,30.00000,525.00000,,,
2018,Saxony,Couple without children,107,440.47058,398.40995,482.53120,300.00000,400.00000,500.00000,100.00000,800.00000,,,
2018,Saxony,Single parent,,,,,,,,,,,,
2018,Saxony,Couple with children,80,438.49573,402.81489,474.17656,388.13991,400.00000,500.00000,220.34976,667.79014,,,
2018,Saxony,Multi-generational household,,,,,,,,,,,,
2018,Saxony,Other Combinations,,,,,,,,,,,,
2018,Saxony-Anhalt,Single-person household,70,303.55100,264.65689,342.44512,200.00000,300.00000,400.00000,20.00000,700.00000,,,
2018,Saxony-Anhalt,Couple without children,91,434.82246,397.69909,471.94583,343.47050,400.00000,500.00000,150.00000,734.79425,,,
2018,Saxony-Anhalt,Single parent,,,,,,,,,,,,
2018,Saxony-Anhalt,Couple with children,58,522.43447,463.85277,581.01616,400.00000,500.00000,755.86014,80.00000,1200.00000,,,
2018,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
2018,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
2018,Thuringa,Single-person household,63,260.35697,232.51407,288.19987,200.00000,250.00000,350.00000,50.00000,575.00000,,,
2018,Thuringa,Couple without children,65,433.06384,402.09343,464.03425,387.34716,450.00000,500.00000,218.36790,668.97926,,,
2018,Thuringa,Single parent,,,,,,,,,,,,
2018,Thuringa,Couple with children,46,517.56102,458.88809,576.23395,400.00000,450.00000,600.00000,200.00000,900.00000,,,
2018,Thuringa,Multi-generational household,,,,,,,,,,,,
2018,Thuringa,Other Combinations,,,,,,,,,,,,
2019,Schleswig-Holstein,Single-person household,,,,,,,,,,,,
2019,Schleswig-Holstein,Couple without children,,,,,,,,,,,,
2019,Schleswig-Holstein,Single parent,,,,,,,,,,,,
2019,Schleswig-Holstein,Couple with children,,,,,,,,,,,,
2019,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2019,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
2019,Hamburg,Single-person household,,,,,,,,,,,,
2019,Hamburg,Couple without children,,,,,,,,,,,,
2019,Hamburg,Single parent,,,,,,,,,,,,
2019,Hamburg,Couple with children,,,,,,,,,,,,
2019,Hamburg,Multi-generational household,,,,,,,,,,,,
2019,Hamburg,Other Combinations,,,,,,,,,,,,
2019,Lower Saxony,Single-person household,,,,,,,,,,,,
2019,Lower Saxony,Couple without children,,,,,,,,,,,,
2019,Lower Saxony,Single parent,,,,,,,,,,,,
2019,Lower Saxony,Couple with children,,,,,,,,,,,,
2019,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2019,Lower Saxony,Other Combinations,,,,,,,,,,,,
2019,Bremen,Single-person household,,,,,,,,,,,,
2019,Bremen,Couple without children,,,,,,,,,,,,
2019,Bremen,Single parent,,,,,,,,,,,,
2019,Bremen,Couple with children,,,,,,,,,,,,
2019,Bremen,Other Combinations,,,,,,,,,,,,
2019,North Rhine-Westphalia,Single-person household,,,,,,,,,,,,
2019,North Rhine-Westphalia,Couple without children,,,,,,,,,,,,
