"year","age_gr","migback","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2017","30-45","direkter Migrationshintergrund","342.82","377.5","1661","200","300","400","420","600","337.67","347.97","15","850","370","380"
"2017","30-45","indirekter Migrationshintergrund","366.29","395","497","250","310","400","450","600","357.44","375.14","35","720","350","375"
"2017","30-45","kein Migrationshintergrund","343.28","347.5","3840","200","300","400","410","600","340.32","346.24","0","800","350","350"
"2017","30-45","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","46-65","direkter Migrationshintergrund","323.67","345","1088","200","250","400","400","500","317.26","330.08","10","800","360","385"
"2017","46-65","indirekter Migrationshintergrund","339.18","337.5","195","200","300","400","420","600","322.87","355.49","30","800","320","370"
"2017","46-65","kein Migrationshintergrund","336.76","345","6392","200","300","400","400","600","334.34","339.18","0","990","350","350"
"2017","46-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2017","66","direkter Migrationshintergrund","199.22","125","41","50","100","240","420","700","152.16","246.28","0","700","150","240"
"2017","66","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2017","66","kein Migrationshintergrund","178.11","145","324","50","80","250","400","500","163.1","193.12","0","800","120","160"
"2017","66","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","17-29","direkter Migrationshintergrund","342.94","395","599","150","300","400","450","600","333.97","351.91","10","800","400","400"
"2018","17-29","indirekter Migrationshintergrund","321.46","337.5","448","140","300","400","400","500","310.61","332.31","10","700","350","380"
"2018","17-29","kein Migrationshintergrund","334.17","367.5","1820","150","300","400","400","500","329.28","339.06","0","840","360","375"
"2018","17-29","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","30-45","direkter Migrationshintergrund","340.64","367.5","1722","200","300","400","400","500","335.8","345.48","0","800","370","385"
"2018","30-45","indirekter Migrationshintergrund","351.68","377.5","486","250","300","400","400","500","343.01","360.35","0","600","350","350"
"2018","30-45","kein Migrationshintergrund","339.92","345","3571","200","300","400","400","500","336.85","342.99","0","750","350","350"
"2018","30-45","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","46-65","direkter Migrationshintergrund","329.95","345","1138","200","300","400","400","500","324.05","335.85","0","800","350","380"
"2018","46-65","indirekter Migrationshintergrund","325.03","345","219","150","300","400","400","500","310.51","339.55","0","600","320","350"
"2018","46-65","kein Migrationshintergrund","333.67","347.5","6162","200","300","400","400","600","331.23","336.11","0","990","350","350"
"2018","46-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2018","66","direkter Migrationshintergrund","172.52","175","45","40","100","200","300","500","134.64","210.4","20","500","100","200"
"2018","66","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2018","66","kein Migrationshintergrund","161.6","115","348","50","80","200","350","500","148.46","174.74","0","600","100","150"
"2018","66","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","17-29","direkter Migrationshintergrund","359.77","395","351","150","380","400","400","550","348.01","371.53","10","800","400","400"
"2019","17-29","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","17-29","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","17-29","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","30-45","direkter Migrationshintergrund","373.16","395","496","200","390","400","480","600","363.1","383.22","30","1000","400","400"
"2019","30-45","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","30-45","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","30-45","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","46-65","direkter Migrationshintergrund","373.41","395","107","200","350","400","500","600","350.06","396.76","30","600","400","400"
"2019","46-65","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","46-65","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","46-65","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2019","66","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","66","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2019","66","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2019","66","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
