"erwst","year","migback","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Teilzeit","1993","direkter Migrationshintergrund","maennlich","13","","",""
"Teilzeit","1993","direkter Migrationshintergrund","weiblich","143","","",""
"Teilzeit","1993","indirekter Migrationshintergrund","maennlich","1","","",""
"Teilzeit","1993","indirekter Migrationshintergrund","weiblich","15","","",""
"Teilzeit","1993","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","1993","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","1993","kein Migrationshintergrund","maennlich","1425","","",""
"nicht erwerbstätig","1993","kein Migrationshintergrund","weiblich","2645","","",""
"nicht erwerbstätig","1993","direkter Migrationshintergrund","maennlich","341","0.309205927737453","0.283946365867927","0.334465489606978"
"nicht erwerbstätig","1993","direkter Migrationshintergrund","weiblich","620","0.551551650066781","0.523306653937225","0.579796646196336"
"nicht erwerbstätig","1993","indirekter Migrationshintergrund","maennlich","81","0.348044258117513","0.287526071468446","0.408562444766581"
"nicht erwerbstätig","1993","indirekter Migrationshintergrund","weiblich","103","","",""
"nicht erwerbstätig","1993","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","1993","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","1993","kein Migrationshintergrund","maennlich","227","","",""
"Andere","1993","kein Migrationshintergrund","weiblich","301","0.0522215067164451","0.0462404960016066","0.0582025174312836"
"Andere","1993","direkter Migrationshintergrund","maennlich","32","0.0294792068785275","0.0202346110981109","0.0387238026589442"
"Andere","1993","direkter Migrationshintergrund","weiblich","33","0.0244353272013443","0.0156667461172185","0.03320390828547"
"Andere","1993","indirekter Migrationshintergrund","maennlich","63","0.298921896194145","0.240762260373273","0.357081532015016"
"Andere","1993","indirekter Migrationshintergrund","weiblich","51","0.205220615356698","0.153026930066019","0.257414300647377"
"Andere","1993","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","1993","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","1994","kein Migrationshintergrund","maennlich","3069","0.606677023810131","0.592798487347076","0.620555560273186"
"voll erwerbstätig","1994","kein Migrationshintergrund","weiblich","1597","","",""
"voll erwerbstätig","1994","direkter Migrationshintergrund","maennlich","801","0.587396587275757","0.559646327181929","0.615146847369585"
"voll erwerbstätig","1994","direkter Migrationshintergrund","weiblich","347","0.285695699907898","0.25957519540551","0.311816204410286"
"voll erwerbstätig","1994","indirekter Migrationshintergrund","maennlich","104","","",""
"voll erwerbstätig","1994","indirekter Migrationshintergrund","weiblich","65","0.179219217374777","0.131095512378583","0.22734292237097"
"voll erwerbstätig","1994","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","1994","kein Migrationshintergrund","maennlich","48","0.0127258875066506","0.00954130024730635","0.0159104747659948"
"Teilzeit","1994","kein Migrationshintergrund","weiblich","678","0.126401100246973","0.117425151386424","0.135377049107521"
"Teilzeit","1994","direkter Migrationshintergrund","maennlich","6","0.00327565169393926","5.47955168035135e-05","0.00649650787107501"
"Teilzeit","1994","direkter Migrationshintergrund","weiblich","133","","",""
"Teilzeit","1994","indirekter Migrationshintergrund","maennlich","5","0.0359326025142592","0.0127213995499261","0.0591438054785924"
"Teilzeit","1994","indirekter Migrationshintergrund","weiblich","13","","",""
"Teilzeit","1994","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","1994","kein Migrationshintergrund","maennlich","1439","","",""
"nicht erwerbstätig","1994","kein Migrationshintergrund","weiblich","2678","","",""
"nicht erwerbstätig","1994","direkter Migrationshintergrund","maennlich","371","0.376336833639773","0.34902830184412","0.403645365435427"
"nicht erwerbstätig","1994","direkter Migrationshintergrund","weiblich","629","0.560868012516231","0.532172370264851","0.589563654767611"
"nicht erwerbstätig","1994","indirekter Migrationshintergrund","maennlich","89","0.361336122127665","0.301427203448762","0.421245040806567"
"nicht erwerbstätig","1994","indirekter Migrationshintergrund","weiblich","111","","",""
"nicht erwerbstätig","1994","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","1994","kein Migrationshintergrund","maennlich","203","","",""
"Andere","1994","kein Migrationshintergrund","weiblich","312","0.0495578627110549","0.0436955628589188","0.0554201625631909"
"Andere","1994","direkter Migrationshintergrund","maennlich","31","0.032990927390531","0.0229228284001779","0.0430590263808841"
"Andere","1994","direkter Migrationshintergrund","weiblich","40","0.0354326707061117","0.0247431977050221","0.0461221437072012"
"Andere","1994","indirekter Migrationshintergrund","maennlich","49","0.179322767970952","0.131481407215084","0.22716412872682"
"Andere","1994","indirekter Migrationshintergrund","weiblich","55","0.237398566608289","0.184010888577651","0.290786244638927"
"Andere","1994","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","1994","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","1995","kein Migrationshintergrund","maennlich","3086","0.604843276995204","0.590937384988162","0.618749169002245"
"voll erwerbstätig","1995","kein Migrationshintergrund","weiblich","1596","","",""
"voll erwerbstätig","1995","direkter Migrationshintergrund","maennlich","899","0.563555007437972","0.53765943543429","0.589450579441655"
"voll erwerbstätig","1995","direkter Migrationshintergrund","weiblich","372","0.24353050457102","0.220819129502461","0.266241879639579"
"voll erwerbstätig","1995","indirekter Migrationshintergrund","maennlich","104","","",""
"voll erwerbstätig","1995","indirekter Migrationshintergrund","weiblich","75","0.225142153362229","0.173573327177343","0.276710979547116"
"voll erwerbstätig","1995","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","1995","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","1995","kein Migrationshintergrund","maennlich","57","0.0165815984164019","0.0129493537260649","0.020213843106739"
"Teilzeit","1995","kein Migrationshintergrund","weiblich","725","0.129137509191322","0.120065347122596","0.138209671260048"
"Teilzeit","1995","direkter Migrationshintergrund","maennlich","14","","",""
"Teilzeit","1995","direkter Migrationshintergrund","weiblich","157","","",""
"Teilzeit","1995","indirekter Migrationshintergrund","maennlich","3","","",""
"Teilzeit","1995","indirekter Migrationshintergrund","weiblich","20","","",""
"Teilzeit","1995","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","1995","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","1995","kein Migrationshintergrund","maennlich","1388","","",""
"nicht erwerbstätig","1995","kein Migrationshintergrund","weiblich","2606","","",""
"nicht erwerbstätig","1995","direkter Migrationshintergrund","maennlich","456","0.394781254376121","0.369258529362775","0.420303979389467"
"nicht erwerbstätig","1995","direkter Migrationshintergrund","weiblich","781","0.594052118036223","0.568067373615618","0.620036862456827"
"nicht erwerbstätig","1995","indirekter Migrationshintergrund","maennlich","87","0.368592884110894","0.309147787147776","0.428037981074011"
"nicht erwerbstätig","1995","indirekter Migrationshintergrund","weiblich","112","","",""
"nicht erwerbstätig","1995","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","1995","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","1995","kein Migrationshintergrund","maennlich","217","","",""
"Andere","1995","kein Migrationshintergrund","weiblich","322","0.052943944415956","0.0468862718578596","0.0590016169740524"
"Andere","1995","direkter Migrationshintergrund","maennlich","40","0.0284157769423777","0.0197399158709155","0.0370916380138399"
"Andere","1995","direkter Migrationshintergrund","weiblich","62","0.0510801022927187","0.0394304841203126","0.0627297204651249"
"Andere","1995","indirekter Migrationshintergrund","maennlich","59","0.240241632557698","0.187597531814411","0.292885733300985"
"Andere","1995","indirekter Migrationshintergrund","weiblich","45","0.175564716118633","0.128592102555202","0.222537329682064"
"Andere","1995","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","1995","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","1996","kein Migrationshintergrund","maennlich","3017","0.596630463647002","0.582630741603852","0.610630185690152"
"voll erwerbstätig","1996","kein Migrationshintergrund","weiblich","1539","","",""
"voll erwerbstätig","1996","direkter Migrationshintergrund","maennlich","808","0.557452062993792","0.530534970750195","0.584369155237388"
"voll erwerbstätig","1996","direkter Migrationshintergrund","weiblich","332","0.221198578782781","0.198549123084776","0.243848034480786"
"voll erwerbstätig","1996","indirekter Migrationshintergrund","maennlich","118","","",""
"voll erwerbstätig","1996","indirekter Migrationshintergrund","weiblich","81","0.223373524596127","0.174324525352639","0.272422523839614"
"voll erwerbstätig","1996","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","1996","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","1996","kein Migrationshintergrund","maennlich","81","0.021512779016556","0.017372391504575","0.0256531665285371"
"Teilzeit","1996","kein Migrationshintergrund","weiblich","756","0.140044322382015","0.130600218525329","0.1494884262387"
"Teilzeit","1996","direkter Migrationshintergrund","maennlich","18","","",""
"Teilzeit","1996","direkter Migrationshintergrund","weiblich","176","","",""
"Teilzeit","1996","indirekter Migrationshintergrund","maennlich","4","0.020025872067692","0.00325391593688337","0.0367978281985007"
"Teilzeit","1996","indirekter Migrationshintergrund","weiblich","19","","",""
"Teilzeit","1996","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","1996","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","1996","kein Migrationshintergrund","maennlich","1413","","",""
"nicht erwerbstätig","1996","kein Migrationshintergrund","weiblich","2581","","",""
"nicht erwerbstätig","1996","direkter Migrationshintergrund","maennlich","441","0.390276607492137","0.363840536569946","0.416712678414329"
"nicht erwerbstätig","1996","direkter Migrationshintergrund","weiblich","730","0.603514598690329","0.576820778767297","0.630208418613361"
"nicht erwerbstätig","1996","indirekter Migrationshintergrund","maennlich","95","0.404322665076771","0.345566928436512","0.46307840171703"
"nicht erwerbstätig","1996","indirekter Migrationshintergrund","weiblich","133","","",""
"nicht erwerbstätig","1996","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","1996","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","1996","kein Migrationshintergrund","maennlich","206","","",""
"Andere","1996","kein Migrationshintergrund","weiblich","311","0.0501195783122387","0.0441817431196238","0.0560574135048535"
"Andere","1996","direkter Migrationshintergrund","maennlich","41","0.0369562053322408","0.0267324388027752","0.0471799718617065"
"Andere","1996","direkter Migrationshintergrund","weiblich","52","0.0466686126811945","0.0351582865976577","0.0581789387647313"
"Andere","1996","indirekter Migrationshintergrund","maennlich","51","0.186756817926791","0.140098493098063","0.233415142755518"
"Andere","1996","indirekter Migrationshintergrund","weiblich","44","0.181783252861053","0.136366160812615","0.227200344909491"
"Andere","1996","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","1996","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","1997","kein Migrationshintergrund","maennlich","2912","","",""
"voll erwerbstätig","1997","kein Migrationshintergrund","weiblich","1528","","",""
"voll erwerbstätig","1997","direkter Migrationshintergrund","maennlich","769","0.566556425464479","0.539085015262422","0.594027835666536"
"voll erwerbstätig","1997","direkter Migrationshintergrund","weiblich","309","0.222272640829979","0.198951652466801","0.245593629193158"
"voll erwerbstätig","1997","indirekter Migrationshintergrund","maennlich","132","","",""
"voll erwerbstätig","1997","indirekter Migrationshintergrund","weiblich","73","0.219680881194702","0.170923489876862","0.268438272512541"
"voll erwerbstätig","1997","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","1997","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","1997","kein Migrationshintergrund","maennlich","72","0.0214896815311885","0.0173293601082243","0.0256500029541527"
"Teilzeit","1997","kein Migrationshintergrund","weiblich","721","0.134432074963214","0.125090279973018","0.143773869953409"
"Teilzeit","1997","direkter Migrationshintergrund","maennlich","13","","",""
"Teilzeit","1997","direkter Migrationshintergrund","weiblich","147","","",""
"Teilzeit","1997","indirekter Migrationshintergrund","maennlich","8","0.0581725748437788","0.0312791318115861","0.0850660178759715"
"Teilzeit","1997","indirekter Migrationshintergrund","weiblich","31","0.137603763183485","0.0970363992264109","0.178171127140558"
"Teilzeit","1997","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","1997","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","1997","kein Migrationshintergrund","maennlich","1477","","",""
"nicht erwerbstätig","1997","kein Migrationshintergrund","weiblich","2579","","",""
"nicht erwerbstätig","1997","direkter Migrationshintergrund","maennlich","433","0.390078255488942","0.363038297422839","0.417118213555045"
"nicht erwerbstätig","1997","direkter Migrationshintergrund","weiblich","720","0.605698671296011","0.578287178343491","0.633110164248532"
"nicht erwerbstätig","1997","indirekter Migrationshintergrund","maennlich","101","","",""
"nicht erwerbstätig","1997","indirekter Migrationshintergrund","weiblich","121","","",""
"nicht erwerbstätig","1997","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","1997","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","1997","kein Migrationshintergrund","maennlich","206","","",""
"Andere","1997","kein Migrationshintergrund","weiblich","294","","",""
"Andere","1997","direkter Migrationshintergrund","maennlich","35","0.0321110162742272","0.0223379041063796","0.0418841284420747"
"Andere","1997","direkter Migrationshintergrund","weiblich","45","0.0404726462810841","0.0294191482121991","0.0515261443499692"
"Andere","1997","indirekter Migrationshintergrund","maennlich","50","0.180257862232318","0.136091936822786","0.224423787641851"
"Andere","1997","indirekter Migrationshintergrund","weiblich","52","0.192424470695107","0.14600182027018","0.238847121120034"
"Andere","1997","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","1997","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","1998","kein Migrationshintergrund","maennlich","3272","0.57600945354247","0.562788122310631","0.58923078477431"
"voll erwerbstätig","1998","kein Migrationshintergrund","weiblich","1699","","",""
"voll erwerbstätig","1998","direkter Migrationshintergrund","maennlich","741","0.567019865730654","0.539124638472036","0.594915092989272"
"voll erwerbstätig","1998","direkter Migrationshintergrund","weiblich","291","","",""
"voll erwerbstätig","1998","indirekter Migrationshintergrund","maennlich","135","","",""
"voll erwerbstätig","1998","indirekter Migrationshintergrund","weiblich","85","0.270184252713106","0.218988279729257","0.321380225696954"
"voll erwerbstätig","1998","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","1998","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","1998","kein Migrationshintergrund","maennlich","86","0.0216230186781432","0.0177317289444021","0.0255143084118843"
"Teilzeit","1998","kein Migrationshintergrund","weiblich","832","0.137778747035994","0.128964573491221","0.146592920580767"
"Teilzeit","1998","direkter Migrationshintergrund","maennlich","15","","",""
"Teilzeit","1998","direkter Migrationshintergrund","weiblich","146","","",""
"Teilzeit","1998","indirekter Migrationshintergrund","maennlich","5","0.0210177283892273","0.00502402076290314","0.0370114360155514"
"Teilzeit","1998","indirekter Migrationshintergrund","weiblich","26","","",""
"Teilzeit","1998","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","1998","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","1998","kein Migrationshintergrund","maennlich","1731","","",""
"nicht erwerbstätig","1998","kein Migrationshintergrund","weiblich","3013","0.576435969211257","0.563799777898245","0.589072160524269"
"nicht erwerbstätig","1998","direkter Migrationshintergrund","maennlich","425","0.387587888296997","0.360159280447178","0.415016496146816"
"nicht erwerbstätig","1998","direkter Migrationshintergrund","weiblich","697","0.579088167982566","0.551002119297157","0.607174216667974"
"nicht erwerbstätig","1998","indirekter Migrationshintergrund","maennlich","118","","",""
"nicht erwerbstätig","1998","indirekter Migrationshintergrund","weiblich","125","","",""
"nicht erwerbstätig","1998","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","1998","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","1998","kein Migrationshintergrund","maennlich","278","","",""
"Andere","1998","kein Migrationshintergrund","weiblich","330","0.0446068947869528","0.0393276333769902","0.0498861561969153"
"Andere","1998","direkter Migrationshintergrund","maennlich","31","0.0312023069772358","0.0214140202702289","0.0409905936842427"
"Andere","1998","direkter Migrationshintergrund","weiblich","53","0.0429456454638858","0.0314124248220099","0.0544788661057617"
"Andere","1998","indirekter Migrationshintergrund","maennlich","51","0.169882695531589","0.128011712563287","0.211753678499891"
"Andere","1998","indirekter Migrationshintergrund","weiblich","53","0.162345275029408","0.119829361260051","0.204861188798766"
"Andere","1998","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","1998","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","1999","kein Migrationshintergrund","maennlich","3208","0.579712343452159","0.566289797279705","0.593134889624614"
"voll erwerbstätig","1999","kein Migrationshintergrund","weiblich","1658","","",""
"voll erwerbstätig","1999","direkter Migrationshintergrund","maennlich","678","0.575018966439661","0.545911522487697","0.604126410391625"
"voll erwerbstätig","1999","direkter Migrationshintergrund","weiblich","259","","",""
"voll erwerbstätig","1999","indirekter Migrationshintergrund","maennlich","142","","",""
"voll erwerbstätig","1999","indirekter Migrationshintergrund","weiblich","98","0.309904797581249","0.257486712584464","0.362322882578034"
"voll erwerbstätig","1999","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","1999","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","1999","kein Migrationshintergrund","maennlich","95","0.0225384942466763","0.0185023414797431","0.0265746470136095"
"Teilzeit","1999","kein Migrationshintergrund","weiblich","837","0.135976955111796","0.127055167497534","0.144898742726057"
"Teilzeit","1999","direkter Migrationshintergrund","maennlich","12","","",""
"Teilzeit","1999","direkter Migrationshintergrund","weiblich","141","","",""
"Teilzeit","1999","indirekter Migrationshintergrund","maennlich","7","0.0341289175740224","0.0137862352593555","0.0544715998886893"
"Teilzeit","1999","indirekter Migrationshintergrund","weiblich","24","","",""
"Teilzeit","1999","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","1999","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","1999","kein Migrationshintergrund","maennlich","1618","","",""
"nicht erwerbstätig","1999","kein Migrationshintergrund","weiblich","2753","","",""
"nicht erwerbstätig","1999","direkter Migrationshintergrund","maennlich","383","0.370992669330816","0.342548796494572","0.39943654216706"
"nicht erwerbstätig","1999","direkter Migrationshintergrund","weiblich","634","0.560792541923738","0.531410715982048","0.590174367865429"
"nicht erwerbstätig","1999","indirekter Migrationshintergrund","maennlich","96","0.346649752497529","0.293327823164678","0.39997168183038"
"nicht erwerbstätig","1999","indirekter Migrationshintergrund","weiblich","132","","",""
"nicht erwerbstätig","1999","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","1999","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","1999","kein Migrationshintergrund","maennlich","274","","",""
"Andere","1999","kein Migrationshintergrund","weiblich","422","0.0685431326400615","0.0619662527498702","0.0751200125302529"
"Andere","1999","direkter Migrationshintergrund","maennlich","35","0.0415064610436308","0.0297620657972404","0.0532508562900211"
"Andere","1999","direkter Migrationshintergrund","weiblich","62","0.06231817794383","0.04800691583466","0.0766294400530001"
"Andere","1999","indirekter Migrationshintergrund","maennlich","61","0.225551072551352","0.178723007023075","0.27237913807963"
"Andere","1999","indirekter Migrationshintergrund","weiblich","45","0.136957891761154","0.097988644157117","0.175927139365191"
"Andere","1999","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","1999","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","2000","kein Migrationshintergrund","maennlich","5708","0.582117854914376","0.572228564901723","0.592007144927029"
"voll erwerbstätig","2000","kein Migrationshintergrund","weiblich","2684","","",""
"voll erwerbstätig","2000","direkter Migrationshintergrund","maennlich","965","0.578988925542626","0.554969051841362","0.603008799243889"
"voll erwerbstätig","2000","direkter Migrationshintergrund","weiblich","392","0.240813945930162","0.220380104298776","0.261247787561548"
"voll erwerbstätig","2000","indirekter Migrationshintergrund","maennlich","190","","",""
"voll erwerbstätig","2000","indirekter Migrationshintergrund","weiblich","123","","",""
"voll erwerbstätig","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","2000","kein Migrationshintergrund","maennlich","172","","",""
"Teilzeit","2000","kein Migrationshintergrund","weiblich","1723","","",""
"Teilzeit","2000","direkter Migrationshintergrund","maennlich","25","","",""
"Teilzeit","2000","direkter Migrationshintergrund","weiblich","261","","",""
"Teilzeit","2000","indirekter Migrationshintergrund","maennlich","10","","",""
"Teilzeit","2000","indirekter Migrationshintergrund","weiblich","41","0.111037539212482","0.0808465007868136","0.14122857763815"
"Teilzeit","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","2000","kein Migrationshintergrund","maennlich","3215","0.350403946669116","0.340837758293098","0.359970135045134"
"nicht erwerbstätig","2000","kein Migrationshintergrund","weiblich","5274","0.543146386476024","0.533585120850061","0.552707652101986"
"nicht erwerbstätig","2000","direkter Migrationshintergrund","maennlich","567","0.356571400331833","0.333268377276337","0.379874423387328"
"nicht erwerbstätig","2000","direkter Migrationshintergrund","weiblich","937","0.540123631933614","0.516305799729421","0.563941464137807"
"nicht erwerbstätig","2000","indirekter Migrationshintergrund","maennlich","130","","",""
"nicht erwerbstätig","2000","indirekter Migrationshintergrund","weiblich","201","","",""
"nicht erwerbstätig","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","2000","kein Migrationshintergrund","maennlich","460","0.0460027907366247","0.0418023159052357","0.0502032655680138"
"Andere","2000","kein Migrationshintergrund","weiblich","746","0.0653357076320383","0.0605925066253043","0.0700789086387722"
"Andere","2000","direkter Migrationshintergrund","maennlich","66","0.0435905744968896","0.0336569657336242","0.053524183260155"
"Andere","2000","direkter Migrationshintergrund","weiblich","92","0.0586967430375151","0.0474634554417597","0.0699300306332705"
"Andere","2000","indirekter Migrationshintergrund","maennlich","76","0.192041351395462","0.153725629004094","0.230357073786829"
"Andere","2000","indirekter Migrationshintergrund","weiblich","51","0.11352342315899","0.083039012933262","0.144007833384718"
"Andere","2000","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","2000","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","2001","kein Migrationshintergrund","maennlich","5094","0.57006203827732","0.559672314365785","0.580451762188856"
"voll erwerbstätig","2001","kein Migrationshintergrund","weiblich","2464","","",""
"voll erwerbstätig","2001","direkter Migrationshintergrund","maennlich","857","0.561797262816601","0.536081025509247","0.587513500123956"
"voll erwerbstätig","2001","direkter Migrationshintergrund","weiblich","345","0.229513983240752","0.208133099989783","0.250894866491721"
"voll erwerbstätig","2001","indirekter Migrationshintergrund","maennlich","185","","",""
"voll erwerbstätig","2001","indirekter Migrationshintergrund","weiblich","114","","",""
"voll erwerbstätig","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","2001","kein Migrationshintergrund","maennlich","168","","",""
"Teilzeit","2001","kein Migrationshintergrund","weiblich","1591","","",""
"Teilzeit","2001","direkter Migrationshintergrund","maennlich","18","","",""
"Teilzeit","2001","direkter Migrationshintergrund","weiblich","241","","",""
"Teilzeit","2001","indirekter Migrationshintergrund","maennlich","4","0.0100309034007473","-8.19687771106536e-05","0.0201437755786052"
"Teilzeit","2001","indirekter Migrationshintergrund","weiblich","35","0.0951543674175046","0.0661439868329454","0.124164748002064"
"Teilzeit","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"nicht erwerbstätig","2001","kein Migrationshintergrund","maennlich","3014","0.359898971924298","0.349826069772241","0.369971874076354"
"nicht erwerbstätig","2001","kein Migrationshintergrund","weiblich","4727","0.534261156801893","0.524239348609457","0.544282964994329"
"nicht erwerbstätig","2001","direkter Migrationshintergrund","maennlich","496","0.372533204308117","0.347474538707677","0.397591869908557"
"nicht erwerbstätig","2001","direkter Migrationshintergrund","weiblich","803","0.542135719517643","0.516804209464508","0.567467229570779"
"nicht erwerbstätig","2001","indirekter Migrationshintergrund","maennlich","113","","",""
"nicht erwerbstätig","2001","indirekter Migrationshintergrund","weiblich","194","","",""
"nicht erwerbstätig","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"nicht erwerbstätig","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Andere","2001","kein Migrationshintergrund","maennlich","446","0.0472719885096045","0.0428182321788871","0.0517257448403219"
"Andere","2001","kein Migrationshintergrund","weiblich","735","0.0700059408949358","0.0648796223190908","0.0751322594707808"
"Andere","2001","direkter Migrationshintergrund","maennlich","59","0.0506774370560295","0.0393091692655272","0.0620457048465318"
"Andere","2001","direkter Migrationshintergrund","weiblich","97","0.0658737578482086","0.0532613591165357","0.0784861565798814"
"Andere","2001","indirekter Migrationshintergrund","maennlich","71","0.19368892256104","0.153584027901881","0.233793817220198"
"Andere","2001","indirekter Migrationshintergrund","weiblich","50","0.134646390097026","0.100898550373585","0.168394229820468"
"Andere","2001","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Andere","2001","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"voll erwerbstätig","2002","kein Migrationshintergrund","maennlich","5482","0.549310157433387","0.539251688839768","0.559368626027007"
"voll erwerbstätig","2002","kein Migrationshintergrund","weiblich","2647","","",""
"voll erwerbstätig","2002","direkter Migrationshintergrund","maennlich","797","0.548907407160497","0.52247106148256","0.575343752838434"
"voll erwerbstätig","2002","direkter Migrationshintergrund","weiblich","327","0.221087508622184","0.199624168473528","0.24255084877084"
"voll erwerbstätig","2002","indirekter Migrationshintergrund","maennlich","185","","",""
"voll erwerbstätig","2002","indirekter Migrationshintergrund","weiblich","114","","",""
"voll erwerbstätig","2002","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"voll erwerbstätig","2002","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
"Teilzeit","2002","kein Migrationshintergrund","maennlich","176","","",""
"Teilzeit","2002","kein Migrationshintergrund","weiblich","1812","","",""
"Teilzeit","2002","direkter Migrationshintergrund","maennlich","17","","",""
"Teilzeit","2002","direkter Migrationshintergrund","weiblich","223","","",""
"Teilzeit","2002","indirekter Migrationshintergrund","maennlich","5","0.0234260574641412","0.00793041038794027","0.0389217045403421"
"Teilzeit","2002","indirekter Migrationshintergrund","weiblich","50","0.128451740201693","0.0959055026191781","0.160997977784209"
"Teilzeit","2002","Migrationshintergrund - n. w. differenzierbar","maennlich","","","",""
"Teilzeit","2002","Migrationshintergrund - n. w. differenzierbar","weiblich","","","",""
