"erwst","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Andere","2000","(noch) kein Abschluss","2","13","","",""
"Andere","2000","(noch) kein Abschluss","3","11","","",""
"Andere","2000","(noch) kein Abschluss","4","7","","",""
"Andere","2000","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","4","","",""
"Andere","2000","Hauptschule","1 Einkommensschwächstes Quintil","228","0.0623753901138506","0.0541466937653984","0.0706040864623028"
"Andere","2000","Hauptschule","2","156","0.0420169602537708","0.0353329283144872","0.0487009921930543"
"Andere","2000","Hauptschule","3","97","0.0431989598445026","0.034237222304566","0.0521606973844393"
"Andere","2000","Hauptschule","4","37","0.0248190539653782","0.0165960224042659","0.0330420855264904"
"Andere","2000","Hauptschule","5 Einkommensstärkstes Quintil","13","","",""
"Andere","2000","Realschule","1 Einkommensschwächstes Quintil","186","0.130584556139699","0.113441402222131","0.147727710057268"
"Andere","2000","Realschule","2","169","0.0840710025231779","0.071419237275532","0.0967227677708238"
"Andere","2000","Realschule","3","100","0.0663262792030508","0.0526614640251863","0.0799910943809153"
"Andere","2000","Realschule","4","57","0.0492914236635867","0.0363927858726011","0.0621900614545722"
"Andere","2000","Realschule","5 Einkommensstärkstes Quintil","27","","",""
"Andere","2000","(Fach-)Abitur","1 Einkommensschwächstes Quintil","100","0.168756062067082","0.138737392808941","0.198774731325224"
"Andere","2000","(Fach-)Abitur","2","65","0.0999628879080389","0.0748264326338054","0.125099343182272"
"Andere","2000","(Fach-)Abitur","3","56","0.10968068725078","0.0824260516024845","0.136935322899076"
"Andere","2000","(Fach-)Abitur","4","34","0.0872010042370752","0.0604412282490053","0.113960780225145"
"Andere","2000","(Fach-)Abitur","5 Einkommensstärkstes Quintil","14","","",""
"Andere","2000","AkademikerIn","1 Einkommensschwächstes Quintil","20","","",""
"Andere","2000","AkademikerIn","2","18","","",""
"Andere","2000","AkademikerIn","3","18","","",""
"Andere","2000","AkademikerIn","4","18","","",""
"Andere","2000","AkademikerIn","5 Einkommensstärkstes Quintil","11","","",""
"voll erwerbstätig","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","26","","",""
"voll erwerbstätig","2001","(noch) kein Abschluss","2","28","","",""
"voll erwerbstätig","2001","(noch) kein Abschluss","3","21","","",""
"voll erwerbstätig","2001","(noch) kein Abschluss","4","6","","",""
"voll erwerbstätig","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"voll erwerbstätig","2001","Hauptschule","1 Einkommensschwächstes Quintil","660","0.211615602253903","0.196513486875493","0.226717717632314"
"voll erwerbstätig","2001","Hauptschule","2","866","0.280115296080324","0.263774466080667","0.296456126079982"
"voll erwerbstätig","2001","Hauptschule","3","734","0.368362912651647","0.346781376011962","0.389944449291331"
"voll erwerbstätig","2001","Hauptschule","4","585","0.468773287263967","0.441031533841257","0.496515040686678"
"voll erwerbstätig","2001","Hauptschule","5 Einkommensstärkstes Quintil","259","0.4988011596264","0.455826229900793","0.541776089352006"
"voll erwerbstätig","2001","Realschule","1 Einkommensschwächstes Quintil","418","0.303237555272215","0.277694563627278","0.328780546917153"
"voll erwerbstätig","2001","Realschule","2","798","0.483807409738656","0.459547095067474","0.508067724409838"
"voll erwerbstätig","2001","Realschule","3","674","0.527884745552131","0.500297944484711","0.55547154661955"
"voll erwerbstätig","2001","Realschule","4","618","0.5647510389458","0.534647911145072","0.594854166746528"
"voll erwerbstätig","2001","Realschule","5 Einkommensstärkstes Quintil","360","0.584932763896033","0.545604784324663","0.624260743467403"
"voll erwerbstätig","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","96","0.175973498432735","0.142187838707976","0.209759158157494"
"voll erwerbstätig","2001","(Fach-)Abitur","2","187","0.347173893769901","0.308022591711271","0.38632519582853"
"voll erwerbstätig","2001","(Fach-)Abitur","3","189","0.407124645624748","0.362031444653625","0.45221784659587"
"voll erwerbstätig","2001","(Fach-)Abitur","4","232","0.552740482886662","0.505245528470216","0.600235437303107"
"voll erwerbstätig","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","158","0.52299219121302","0.465407171982649","0.580577210443392"
"voll erwerbstätig","2001","AkademikerIn","1 Einkommensschwächstes Quintil","122","0.335203163133448","0.283959777316034","0.386446548950863"
"voll erwerbstätig","2001","AkademikerIn","2","310","0.472118664375721","0.432139987366124","0.512097341385317"
"voll erwerbstätig","2001","AkademikerIn","3","407","0.539403614609426","0.503121192078037","0.575686037140815"
"voll erwerbstätig","2001","AkademikerIn","4","583","0.622892705337149","0.591298825290509","0.654486585383789"
"voll erwerbstätig","2001","AkademikerIn","5 Einkommensstärkstes Quintil","702","0.670721452741102","0.64153567714323","0.699907228338974"
"Teilzeit","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","9","","",""
"Teilzeit","2001","(noch) kein Abschluss","2","9","","",""
"Teilzeit","2001","(noch) kein Abschluss","3","6","","",""
"Teilzeit","2001","(noch) kein Abschluss","4","3","","",""
"Teilzeit","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Teilzeit","2001","Hauptschule","1 Einkommensschwächstes Quintil","181","0.0656341436572359","0.0564778793060917","0.07479040800838"
"Teilzeit","2001","Hauptschule","2","215","0.0686264255569072","0.0594265517134261","0.0778262994003883"
"Teilzeit","2001","Hauptschule","3","167","0.0788074673426011","0.0667524040909407","0.0908625305942615"
"Teilzeit","2001","Hauptschule","4","108","0.0818691736432499","0.0666277682500314","0.0971105790364685"
"Teilzeit","2001","Hauptschule","5 Einkommensstärkstes Quintil","56","0.11817557527815","0.0904295138384312","0.14592163671787"
"Teilzeit","2001","Realschule","1 Einkommensschwächstes Quintil","138","0.110119748557226","0.0927242736078975","0.127515223506555"
"Teilzeit","2001","Realschule","2","189","0.109823477436941","0.0946445895802441","0.125002365293638"
"Teilzeit","2001","Realschule","3","173","0.125771142557235","0.107447540871925","0.144094744242545"
"Teilzeit","2001","Realschule","4","129","0.120935062920554","0.10113799705852","0.140732128782589"
"Teilzeit","2001","Realschule","5 Einkommensstärkstes Quintil","74","0.102791773379067","0.0785527432906319","0.127030803467502"
"Teilzeit","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","41","0.0813038775540913","0.0570556638471093","0.105552091261073"
"Teilzeit","2001","(Fach-)Abitur","2","64","0.121094153275514","0.0942650172518871","0.14792328929914"
"Teilzeit","2001","(Fach-)Abitur","3","47","0.0991893414824828","0.0717537118622843","0.126624971102681"
"Teilzeit","2001","(Fach-)Abitur","4","44","0.106833518636414","0.0773263854071973","0.13634065186563"
"Teilzeit","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","22","","",""
"Teilzeit","2001","AkademikerIn","1 Einkommensschwächstes Quintil","48","0.146608602851801","0.108211969321316","0.185005236382286"
"Teilzeit","2001","AkademikerIn","2","72","0.129187005982699","0.102326972676904","0.156047039288495"
"Teilzeit","2001","AkademikerIn","3","87","0.126602672488934","0.102397596310682","0.150807748667186"
"Teilzeit","2001","AkademikerIn","4","89","0.091714726517572","0.0729001455682412","0.110529307466903"
"Teilzeit","2001","AkademikerIn","5 Einkommensstärkstes Quintil","81","0.0746720490584715","0.058347345761038","0.0909967523559051"
"nicht erwerbstätig","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","262","0.783737609204638","0.739047117315603","0.828428101093673"
"nicht erwerbstätig","2001","(noch) kein Abschluss","2","192","0.75901357955434","0.70631378904507","0.811713370063609"
"nicht erwerbstätig","2001","(noch) kein Abschluss","3","106","0.673401051544938","0.598600654429464","0.748201448660412"
"nicht erwerbstätig","2001","(noch) kein Abschluss","4","73","0.767243916909457","0.680892111052098","0.853595722766816"
"nicht erwerbstätig","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","41","0.769567804528227","0.6516593152296","0.887476293826855"
"nicht erwerbstätig","2001","Hauptschule","1 Einkommensschwächstes Quintil","1761","0.654698801568296","0.637118968499596","0.672278634636997"
"nicht erwerbstätig","2001","Hauptschule","2","1677","0.607831788119103","0.590065278103571","0.625598298134635"
"nicht erwerbstätig","2001","Hauptschule","3","944","0.518556258783173","0.496200916874477","0.540911600691869"
"nicht erwerbstätig","2001","Hauptschule","4","502","0.412422719261999","0.385056404684183","0.439789033839815"
"nicht erwerbstätig","2001","Hauptschule","5 Einkommensstärkstes Quintil","193","0.36146051686668","0.320168059408008","0.402752974325351"
"nicht erwerbstätig","2001","Realschule","1 Einkommensschwächstes Quintil","518","0.44864723916813","0.421009330493688","0.476285147842573"
"nicht erwerbstätig","2001","Realschule","2","481","0.31495930534439","0.292409661002093","0.337508949686686"
"nicht erwerbstätig","2001","Realschule","3","324","0.28116888371657","0.256325838320581","0.306011929112559"
"nicht erwerbstätig","2001","Realschule","4","241","0.271971827459713","0.244954008700202","0.298989646219223"
"nicht erwerbstätig","2001","Realschule","5 Einkommensstärkstes Quintil","151","0.283017259091614","0.24706300808278","0.318971510100447"
"nicht erwerbstätig","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","262","0.56518638709433","0.521203311725621","0.609169462463038"
"nicht erwerbstätig","2001","(Fach-)Abitur","2","221","0.369233283216893","0.329545327562691","0.408921238871094"
"nicht erwerbstätig","2001","(Fach-)Abitur","3","177","0.39240197326189","0.347585318302865","0.437218628220916"
"nicht erwerbstätig","2001","(Fach-)Abitur","4","111","0.26265082736458","0.220613700215782","0.304687954513378"
"nicht erwerbstätig","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","86","0.342918676750047","0.288191341686162","0.397646011813932"
"nicht erwerbstätig","2001","AkademikerIn","1 Einkommensschwächstes Quintil","145","0.472369966035208","0.418176717656146","0.52656321441427"
"nicht erwerbstätig","2001","AkademikerIn","2","200","0.362502108862312","0.324004892777279","0.400999324947344"
"nicht erwerbstätig","2001","AkademikerIn","3","217","0.311358482718762","0.277652574027917","0.345064391409606"
"nicht erwerbstätig","2001","AkademikerIn","4","217","0.267976402423281","0.239104547112812","0.29684825773375"
"nicht erwerbstätig","2001","AkademikerIn","5 Einkommensstärkstes Quintil","192","0.227584362025805","0.201545910168974","0.253622813882637"
"Andere","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","29","","",""
"Andere","2001","(noch) kein Abschluss","2","24","","",""
"Andere","2001","(noch) kein Abschluss","3","18","","",""
"Andere","2001","(noch) kein Abschluss","4","10","","",""
"Andere","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","7","","",""
"Andere","2001","Hauptschule","1 Einkommensschwächstes Quintil","208","0.0680514525205644","0.058740167972507","0.0773627370686218"
"Andere","2001","Hauptschule","2","143","0.0434264902436655","0.0360097893132815","0.0508431911740494"
"Andere","2001","Hauptschule","3","74","0.0342733612225792","0.0261335176602207","0.0424132047849376"
"Andere","2001","Hauptschule","4","48","0.0369348198307842","0.0264500630672568","0.0474195765943115"
"Andere","2001","Hauptschule","5 Einkommensstärkstes Quintil","12","","",""
"Andere","2001","Realschule","1 Einkommensschwächstes Quintil","170","0.137995457002428","0.118829739930487","0.157161174074369"
"Andere","2001","Realschule","2","162","0.091409807480013","0.077419260045633","0.105400354914393"
"Andere","2001","Realschule","3","87","0.0651752281740647","0.0515352348831812","0.0788152214649481"
"Andere","2001","Realschule","4","54","0.0423420706739332","0.0301154769208453","0.0545686644270211"
"Andere","2001","Realschule","5 Einkommensstärkstes Quintil","18","","",""
"Andere","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","89","0.177536236918844","0.143633085336631","0.211439388501056"
"Andere","2001","(Fach-)Abitur","2","96","0.162498669737693","0.132160346026543","0.192836993448843"
"Andere","2001","(Fach-)Abitur","3","43","0.101284039630879","0.0735924807913051","0.128975598470453"
"Andere","2001","(Fach-)Abitur","4","34","0.0777751711123443","0.0521924971525077","0.103357845072181"
"Andere","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","23","","",""
"Andere","2001","AkademikerIn","1 Einkommensschwächstes Quintil","11","","",""
"Andere","2001","AkademikerIn","2","17","","",""
"Andere","2001","AkademikerIn","3","14","","",""
"Andere","2001","AkademikerIn","4","15","","",""
"Andere","2001","AkademikerIn","5 Einkommensstärkstes Quintil","21","","",""
"voll erwerbstätig","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","19","","",""
"voll erwerbstätig","2002","(noch) kein Abschluss","2","26","","",""
"voll erwerbstätig","2002","(noch) kein Abschluss","3","15","","",""
"voll erwerbstätig","2002","(noch) kein Abschluss","4","5","","",""
"voll erwerbstätig","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"voll erwerbstätig","2002","Hauptschule","1 Einkommensschwächstes Quintil","475","0.187002478908788","0.171419200020229","0.202585757797347"
"voll erwerbstätig","2002","Hauptschule","2","772","0.28802437212502","0.270727409604457","0.305321334645583"
"voll erwerbstätig","2002","Hauptschule","3","641","0.354942286906298","0.332769459391066","0.37711511442153"
"voll erwerbstätig","2002","Hauptschule","4","614","0.429872210735278","0.403771648662204","0.455972772808352"
"voll erwerbstätig","2002","Hauptschule","5 Einkommensstärkstes Quintil","320","0.454924258329222","0.418295947437041","0.491552569221402"
"voll erwerbstätig","2002","Realschule","1 Einkommensschwächstes Quintil","339","0.27735153569242","0.250907163499411","0.303795907885429"
"voll erwerbstätig","2002","Realschule","2","656","0.437086724352734","0.411422585638567","0.462750863066901"
"voll erwerbstätig","2002","Realschule","3","703","0.532207479202689","0.505031804801443","0.559383153603934"
"voll erwerbstätig","2002","Realschule","4","658","0.567251138099775","0.538776127868348","0.595726148331203"
"voll erwerbstätig","2002","Realschule","5 Einkommensstärkstes Quintil","534","0.554195785270489","0.523326816872956","0.585064753668023"
"voll erwerbstätig","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","92","0.198525233987613","0.161463915085666","0.235586552889561"
"voll erwerbstätig","2002","(Fach-)Abitur","2","176","0.377240654102605","0.334882846828309","0.419598461376901"
"voll erwerbstätig","2002","(Fach-)Abitur","3","163","0.385252642362937","0.339729002465882","0.430776282259993"
"voll erwerbstätig","2002","(Fach-)Abitur","4","251","0.573604853115779","0.530125564305591","0.617084141925967"
"voll erwerbstätig","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","262","0.481490149836659","0.440543131248578","0.522437168424741"
"voll erwerbstätig","2002","AkademikerIn","1 Einkommensschwächstes Quintil","124","0.357111466117128","0.305098810475876","0.409124121758379"
"voll erwerbstätig","2002","AkademikerIn","2","245","0.440237681741614","0.396193999955853","0.484281363527374"
"voll erwerbstätig","2002","AkademikerIn","3","363","0.50017945143873","0.462979846116622","0.537379056760839"
"voll erwerbstätig","2002","AkademikerIn","4","675","0.597507989986739","0.567559152515759","0.627456827457719"
"voll erwerbstätig","2002","AkademikerIn","5 Einkommensstärkstes Quintil","1391","0.685795125455649","0.665557078911365","0.706033171999933"
"Teilzeit","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","13","","",""
"Teilzeit","2002","(noch) kein Abschluss","2","7","","",""
"Teilzeit","2002","(noch) kein Abschluss","3","4","","",""
"Teilzeit","2002","(noch) kein Abschluss","4","7","","",""
"Teilzeit","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Teilzeit","2002","Hauptschule","1 Einkommensschwächstes Quintil","169","0.072694825404748","0.0623182596804052","0.0830713911290908"
"Teilzeit","2002","Hauptschule","2","188","0.0732131380229232","0.0632635039937828","0.0831627720520637"
"Teilzeit","2002","Hauptschule","3","140","0.0697505769142163","0.057946921368195","0.0815542324602376"
"Teilzeit","2002","Hauptschule","4","125","0.0822122541626426","0.0677300897043029","0.0966944186209822"
"Teilzeit","2002","Hauptschule","5 Einkommensstärkstes Quintil","78","0.103261392662606","0.0808782615025398","0.125644523822673"
"Teilzeit","2002","Realschule","1 Einkommensschwächstes Quintil","123","0.107343709912319","0.08905913505717","0.125628284767468"
"Teilzeit","2002","Realschule","2","194","0.130074830130475","0.112670403419952","0.147479256840997"
"Teilzeit","2002","Realschule","3","164","0.112026032702422","0.0948480246593233","0.129204040745521"
"Teilzeit","2002","Realschule","4","149","0.115576461774471","0.0972016424536995","0.133951281095243"
"Teilzeit","2002","Realschule","5 Einkommensstärkstes Quintil","152","0.11383666572578","0.094111693807588","0.133561637643972"
"Teilzeit","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","36","0.0726658794285883","0.0485473140067888","0.0967844448503878"
"Teilzeit","2002","(Fach-)Abitur","2","60","0.125753560113649","0.0967773768882385","0.15472974333906"
"Teilzeit","2002","(Fach-)Abitur","3","49","0.116657750483015","0.0866290089969794","0.146686491969051"
"Teilzeit","2002","(Fach-)Abitur","4","51","0.0911925449168596","0.065882931890852","0.116502157942867"
"Teilzeit","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","62","0.0726625358954806","0.051389755605977","0.0939353161849843"
"Teilzeit","2002","AkademikerIn","1 Einkommensschwächstes Quintil","37","0.100830148377625","0.0681446310888662","0.133515665666383"
"Teilzeit","2002","AkademikerIn","2","52","0.108833548192584","0.0812023964006058","0.136464699984561"
"Teilzeit","2002","AkademikerIn","3","81","0.125751686573122","0.101083190880831","0.150420182265413"
"Teilzeit","2002","AkademikerIn","4","108","0.101335028043462","0.0829057559646996","0.119764300122224"
"Teilzeit","2002","AkademikerIn","5 Einkommensstärkstes Quintil","226","0.0852247572160303","0.0730515498015697","0.097397964630491"
"nicht erwerbstätig","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","249","0.854779515242485","0.814642670414975","0.894916360069995"
"nicht erwerbstätig","2002","(noch) kein Abschluss","2","186","0.765722698955088","0.711455047234909","0.819990350675267"
"nicht erwerbstätig","2002","(noch) kein Abschluss","3","121","0.762466902684898","0.694812064261536","0.83012174110826"
"nicht erwerbstätig","2002","(noch) kein Abschluss","4","94","0.740076779863768","0.663189585608973","0.816963974118563"
"nicht erwerbstätig","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","84","0.763436296776006","0.680963929193446","0.845908664358566"
"nicht erwerbstätig","2002","Hauptschule","1 Einkommensschwächstes Quintil","1592","0.67109005839829","0.652313350353575","0.689866766443004"
"nicht erwerbstätig","2002","Hauptschule","2","1543","0.59273846117596","0.573971631407638","0.611505290944283"
"nicht erwerbstätig","2002","Hauptschule","3","919","0.535031075215283","0.51191871015259","0.558143440277976"
"nicht erwerbstätig","2002","Hauptschule","4","585","0.458884333502759","0.432612478475573","0.485156188529944"
"nicht erwerbstätig","2002","Hauptschule","5 Einkommensstärkstes Quintil","277","0.403035848374949","0.36695598527865","0.439115711471248"
"nicht erwerbstätig","2002","Realschule","1 Einkommensschwächstes Quintil","489","0.469093430774669","0.439615760502869","0.498571101046469"
"nicht erwerbstätig","2002","Realschule","2","452","0.337299987712384","0.312838166227728","0.361761809197041"
"nicht erwerbstätig","2002","Realschule","3","345","0.28845554434716","0.263780742612877","0.313130346081442"
"nicht erwerbstätig","2002","Realschule","4","275","0.264515984564869","0.23916640191652","0.289865567213218"
"nicht erwerbstätig","2002","Realschule","5 Einkommensstärkstes Quintil","268","0.303256832198265","0.274709858282447","0.331803806114084"
"nicht erwerbstätig","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","238","0.549720629632922","0.503495288140015","0.595945971125829"
"nicht erwerbstätig","2002","(Fach-)Abitur","2","201","0.389669342113379","0.347051170825472","0.432287513401286"
"nicht erwerbstätig","2002","(Fach-)Abitur","3","165","0.379805303865448","0.334404831919868","0.425205775811027"
"nicht erwerbstätig","2002","(Fach-)Abitur","4","145","0.250099598348885","0.212025626286668","0.288173570411102"
"nicht erwerbstätig","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","191","0.37385346922617","0.334203872589629","0.413503065862712"
"nicht erwerbstätig","2002","AkademikerIn","1 Einkommensschwächstes Quintil","152","0.499623135383013","0.445346968145367","0.553899302620658"
"nicht erwerbstätig","2002","AkademikerIn","2","174","0.406125885360651","0.362553060794635","0.449698709926667"
"nicht erwerbstätig","2002","AkademikerIn","3","234","0.349790096580466","0.314308847486731","0.3852713456742"
"nicht erwerbstätig","2002","AkademikerIn","4","221","0.274676645658077","0.247417880573656","0.301935410742498"
"nicht erwerbstätig","2002","AkademikerIn","5 Einkommensstärkstes Quintil","367","0.206742880564024","0.189087088514087","0.224398672613961"
"Andere","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","15","","",""
"Andere","2002","(noch) kein Abschluss","2","15","","",""
"Andere","2002","(noch) kein Abschluss","3","12","","",""
"Andere","2002","(noch) kein Abschluss","4","19","","",""
"Andere","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","14","","",""
"Andere","2002","Hauptschule","1 Einkommensschwächstes Quintil","169","0.0692126372881742","0.0590686548474064","0.0793566197289419"
"Andere","2002","Hauptschule","2","130","0.0460240286760961","0.0380204596430457","0.0540275977091465"
"Andere","2002","Hauptschule","3","89","0.0402760609642028","0.0311656161988569","0.0493865057295487"
"Andere","2002","Hauptschule","4","58","0.0290312015993212","0.0201794501152986","0.0378829530833438"
"Andere","2002","Hauptschule","5 Einkommensstärkstes Quintil","35","0.038778500633223","0.0245772640936636","0.0529797371727823"
"Andere","2002","Realschule","1 Einkommensschwächstes Quintil","150","0.146211323620592","0.125341435007037","0.167081212234147"
"Andere","2002","Realschule","2","133","0.0955384578044068","0.0803292600611754","0.110747655547638"
"Andere","2002","Realschule","3","83","0.0673109437477294","0.0536643429567028","0.080957544538756"
"Andere","2002","Realschule","4","81","0.0526564155608841","0.0398201811620141","0.0654926499597542"
"Andere","2002","Realschule","5 Einkommensstärkstes Quintil","42","0.0287107168054656","0.0183398576080418","0.0390815760028894"
"Andere","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","79","0.179088256950876","0.143463666981631","0.214712846920122"
"Andere","2002","(Fach-)Abitur","2","66","0.107336443670367","0.0802855509650472","0.134387336375686"
"Andere","2002","(Fach-)Abitur","3","62","0.1182843032886","0.0880747936977541","0.148493812879445"
"Andere","2002","(Fach-)Abitur","4","50","0.085103003618476","0.0605712586168325","0.10963474862012"
"Andere","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","57","0.0719938450416894","0.0508115413897458","0.093176148693633"
"Andere","2002","AkademikerIn","1 Einkommensschwächstes Quintil","13","","",""
"Andere","2002","AkademikerIn","2","17","","",""
"Andere","2002","AkademikerIn","3","16","","",""
"Andere","2002","AkademikerIn","4","26","","",""
"Andere","2002","AkademikerIn","5 Einkommensstärkstes Quintil","37","0.0222372367642969","0.0158085525791101","0.0286659209494837"
"voll erwerbstätig","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","17","","",""
"voll erwerbstätig","2003","(noch) kein Abschluss","2","22","","",""
"voll erwerbstätig","2003","(noch) kein Abschluss","3","13","","",""
"voll erwerbstätig","2003","(noch) kein Abschluss","4","8","","",""
"voll erwerbstätig","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","2","","",""
"voll erwerbstätig","2003","Hauptschule","1 Einkommensschwächstes Quintil","389","0.168497562278943","0.152635075497486","0.184360049060399"
"voll erwerbstätig","2003","Hauptschule","2","708","0.275967896814918","0.258449295120838","0.293486498508998"
"voll erwerbstätig","2003","Hauptschule","3","600","0.329076764629897","0.307236030185896","0.350917499073899"
"voll erwerbstätig","2003","Hauptschule","4","584","0.413983201639467","0.388145625226211","0.439820778052722"
"voll erwerbstätig","2003","Hauptschule","5 Einkommensstärkstes Quintil","291","0.441708264727052","0.403354895677717","0.480061633776388"
"voll erwerbstätig","2003","Realschule","1 Einkommensschwächstes Quintil","322","0.274307687459144","0.247820850835363","0.300794524082925"
"voll erwerbstätig","2003","Realschule","2","626","0.444193115129835","0.417939643134113","0.470446587125557"
"voll erwerbstätig","2003","Realschule","3","655","0.538060052418814","0.510366953914661","0.565753150922967"
"voll erwerbstätig","2003","Realschule","4","662","0.554289676945966","0.525977909557277","0.582601444334654"
"voll erwerbstätig","2003","Realschule","5 Einkommensstärkstes Quintil","452","0.524621616181649","0.491793949438026","0.557449282925272"
"voll erwerbstätig","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","66","0.160215061431933","0.125505018093182","0.194925104770684"
"voll erwerbstätig","2003","(Fach-)Abitur","2","172","0.364725177498346","0.321161416815809","0.408288938180883"
"voll erwerbstätig","2003","(Fach-)Abitur","3","187","0.435600016827238","0.391471974434072","0.479728059220403"
"voll erwerbstätig","2003","(Fach-)Abitur","4","248","0.503112984648833","0.460138764316473","0.546087204981194"
"voll erwerbstätig","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","239","0.484127834258649","0.440627240434205","0.527628428083092"
"voll erwerbstätig","2003","AkademikerIn","1 Einkommensschwächstes Quintil","103","0.306834128854744","0.254560468144164","0.359107789565323"
"voll erwerbstätig","2003","AkademikerIn","2","216","0.433463705959009","0.38827630718426","0.478651104733758"
"voll erwerbstätig","2003","AkademikerIn","3","328","0.499820779624689","0.461500453781064","0.538141105468314"
"voll erwerbstätig","2003","AkademikerIn","4","669","0.593181838395806","0.563775240191866","0.622588436599746"
"voll erwerbstätig","2003","AkademikerIn","5 Einkommensstärkstes Quintil","1228","0.644741744561458","0.623032689685284","0.666450799437631"
"Teilzeit","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","10","","",""
"Teilzeit","2003","(noch) kein Abschluss","2","4","","",""
"Teilzeit","2003","(noch) kein Abschluss","3","1","","",""
"Teilzeit","2003","(noch) kein Abschluss","4","3","","",""
"Teilzeit","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Teilzeit","2003","Hauptschule","1 Einkommensschwächstes Quintil","143","0.0669632242310328","0.056370436784094","0.0775560116779715"
"Teilzeit","2003","Hauptschule","2","177","0.0667786460502805","0.0569949628024071","0.0765623292981538"
"Teilzeit","2003","Hauptschule","3","138","0.069669509115557","0.0578357638762132","0.0815032543549008"
"Teilzeit","2003","Hauptschule","4","114","0.0769997761450937","0.0630151449895483","0.090984407300639"
"Teilzeit","2003","Hauptschule","5 Einkommensstärkstes Quintil","79","0.120635912392427","0.0954807093754623","0.145791115409392"
"Teilzeit","2003","Realschule","1 Einkommensschwächstes Quintil","128","0.111699156143916","0.0929992328337884","0.130399079454044"
"Teilzeit","2003","Realschule","2","209","0.142252982335349","0.123796489752135","0.160709474918564"
"Teilzeit","2003","Realschule","3","186","0.131647124431435","0.112866188665364","0.150428060197505"
"Teilzeit","2003","Realschule","4","150","0.11996166302154","0.10145431147188","0.1384690145712"
"Teilzeit","2003","Realschule","5 Einkommensstärkstes Quintil","134","0.115206173003389","0.094218894406666","0.136193451600112"
"Teilzeit","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","36","0.0937023481623398","0.0661264218755607","0.121278274449119"
"Teilzeit","2003","(Fach-)Abitur","2","60","0.146358953717411","0.114369342462984","0.178348564971838"
"Teilzeit","2003","(Fach-)Abitur","3","58","0.101615590508576","0.0747257331989877","0.128505447818164"
"Teilzeit","2003","(Fach-)Abitur","4","58","0.0818818035332384","0.0583156112661111","0.105447995800366"
"Teilzeit","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","58","0.103798350329625","0.0772497147305603","0.130346985928691"
"Teilzeit","2003","AkademikerIn","1 Einkommensschwächstes Quintil","36","0.11438076673925","0.0783052535001308","0.150456279978369"
"Teilzeit","2003","AkademikerIn","2","63","0.140442082323875","0.108760030076085","0.172124134571664"
"Teilzeit","2003","AkademikerIn","3","80","0.106016027393641","0.0824215780278318","0.129610476759451"
"Teilzeit","2003","AkademikerIn","4","113","0.0958137237876829","0.0781942264858179","0.113433221089548"
"Teilzeit","2003","AkademikerIn","5 Einkommensstärkstes Quintil","220","0.0917658743231308","0.0786705745859039","0.104861174060358"
