"erwst","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Teilzeit","1995","Realschule","direkter Migrationshintergrund","14","","",""
"Teilzeit","1995","Realschule","indirekter Migrationshintergrund","4","","",""
"Teilzeit","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1995","(Fach-)Abitur","kein Migrationshintergrund","45","0.0722074055065871","0.0529227731020298","0.0914920379111444"
"Teilzeit","1995","(Fach-)Abitur","direkter Migrationshintergrund","28","","",""
"Teilzeit","1995","(Fach-)Abitur","indirekter Migrationshintergrund","2","","",""
"Teilzeit","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1995","AkademikerIn","kein Migrationshintergrund","141","0.0988779133515","0.0840129498991804","0.11374287680382"
"Teilzeit","1995","AkademikerIn","direkter Migrationshintergrund","17","","",""
"Teilzeit","1995","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Teilzeit","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1995","(noch) kein Abschluss","kein Migrationshintergrund","216","0.827772232977859","0.7816993646595","0.873845101296219"
"nicht erwerbstätig","1995","(noch) kein Abschluss","direkter Migrationshintergrund","320","0.606209777615292","0.565561183251653","0.646858371978931"
"nicht erwerbstätig","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","60","0.905126158458459","0.835476107930099","0.974776208986819"
"nicht erwerbstätig","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1995","Hauptschule","kein Migrationshintergrund","2315","0.562675333550982","0.548193110325725","0.57715755677624"
"nicht erwerbstätig","1995","Hauptschule","direkter Migrationshintergrund","592","0.507926643697976","0.481951314304929","0.533901973091023"
"nicht erwerbstätig","1995","Hauptschule","indirekter Migrationshintergrund","57","0.336418604434441","0.269931973092711","0.402905235776172"
"nicht erwerbstätig","1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1995","Realschule","kein Migrationshintergrund","783","0.335244092198942","0.317882058674192","0.352606125723692"
"nicht erwerbstätig","1995","Realschule","direkter Migrationshintergrund","63","0.468964016481485","0.391639033129474","0.546288999833495"
"nicht erwerbstätig","1995","Realschule","indirekter Migrationshintergrund","39","0.344418587230593","0.257946547612588","0.430890626848597"
"nicht erwerbstätig","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1995","(Fach-)Abitur","kein Migrationshintergrund","282","0.408255980385136","0.371635143897611","0.444876816872661"
"nicht erwerbstätig","1995","(Fach-)Abitur","direkter Migrationshintergrund","133","0.402606671932129","0.34827581061476","0.456937533249497"
"nicht erwerbstätig","1995","(Fach-)Abitur","indirekter Migrationshintergrund","25","","",""
"nicht erwerbstätig","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1995","AkademikerIn","kein Migrationshintergrund","344","0.250582542059936","0.229002132111039","0.272162952008832"
"nicht erwerbstätig","1995","AkademikerIn","direkter Migrationshintergrund","64","0.405056413420225","0.3356190652371","0.47449376160335"
"nicht erwerbstätig","1995","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"nicht erwerbstätig","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1995","(noch) kein Abschluss","kein Migrationshintergrund","14","","",""
"Andere","1995","(noch) kein Abschluss","direkter Migrationshintergrund","8","","",""
"Andere","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Andere","1995","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1995","Hauptschule","kein Migrationshintergrund","166","0.032723509134837","0.0275294180289173","0.0379176002407567"
"Andere","1995","Hauptschule","direkter Migrationshintergrund","45","0.035990524018067","0.0263126407952481","0.0456684072408859"
"Andere","1995","Hauptschule","indirekter Migrationshintergrund","43","0.203462492098252","0.146813456423479","0.260111527773024"
"Andere","1995","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1995","Realschule","kein Migrationshintergrund","214","0.0637092871238007","0.0547268196847707","0.0726917545628307"
"Andere","1995","Realschule","direkter Migrationshintergrund","14","","",""
"Andere","1995","Realschule","indirekter Migrationshintergrund","34","0.290596183166691","0.207971309266746","0.373221057066636"
"Andere","1995","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1995","(Fach-)Abitur","kein Migrationshintergrund","95","0.126950594324045","0.102146017425805","0.151755171222286"
"Andere","1995","(Fach-)Abitur","direkter Migrationshintergrund","22","","",""
"Andere","1995","(Fach-)Abitur","indirekter Migrationshintergrund","10","","",""
"Andere","1995","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1995","AkademikerIn","kein Migrationshintergrund","30","0.0256803084265487","0.0178030836209644","0.033557533232133"
"Andere","1995","AkademikerIn","direkter Migrationshintergrund","6","","",""
"Andere","1995","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Andere","1995","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1996","(noch) kein Abschluss","kein Migrationshintergrund","21","","",""
"voll erwerbstätig","1996","(noch) kein Abschluss","direkter Migrationshintergrund","175","0.328346330490823","0.287265897551434","0.369426763430211"
"voll erwerbstätig","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"voll erwerbstätig","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1996","Hauptschule","kein Migrationshintergrund","1624","0.334927447601173","0.320964561900633","0.348890333301713"
"voll erwerbstätig","1996","Hauptschule","direkter Migrationshintergrund","638","0.377228282828529","0.351363509300875","0.403093056356183"
"voll erwerbstätig","1996","Hauptschule","indirekter Migrationshintergrund","93","0.372701939275636","0.306832992840476","0.438570885710795"
"voll erwerbstätig","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1996","Realschule","kein Migrationshintergrund","1539","0.497654762997358","0.479265930878405","0.516043595116311"
"voll erwerbstätig","1996","Realschule","direkter Migrationshintergrund","51","0.323308887093351","0.248205588050666","0.398412186136035"
"voll erwerbstätig","1996","Realschule","indirekter Migrationshintergrund","45","0.323684950637215","0.24231163536124","0.40505826591319"
"voll erwerbstätig","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1996","(Fach-)Abitur","kein Migrationshintergrund","283","0.416374987467898","0.379323734504572","0.453426240431223"
"voll erwerbstätig","1996","(Fach-)Abitur","direkter Migrationshintergrund","119","0.425717020759701","0.368611864189193","0.482822177330208"
"voll erwerbstätig","1996","(Fach-)Abitur","indirekter Migrationshintergrund","17","","",""
"voll erwerbstätig","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1996","AkademikerIn","kein Migrationshintergrund","1029","0.613775768676327","0.589638216242805","0.637913321109848"
"voll erwerbstätig","1996","AkademikerIn","direkter Migrationshintergrund","101","0.50262525382562","0.430576537948996","0.574673969702243"
"voll erwerbstätig","1996","AkademikerIn","indirekter Migrationshintergrund","11","","",""
"voll erwerbstätig","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1996","(noch) kein Abschluss","kein Migrationshintergrund","8","","",""
"Teilzeit","1996","(noch) kein Abschluss","direkter Migrationshintergrund","32","0.056259851214533","0.0361030442031469","0.0764166582259192"
"Teilzeit","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Teilzeit","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1996","Hauptschule","kein Migrationshintergrund","332","0.0698231519397347","0.0622835609220827","0.0773627429573867"
"Teilzeit","1996","Hauptschule","direkter Migrationshintergrund","87","0.0628527338108227","0.0499015900661503","0.0758038775554951"
"Teilzeit","1996","Hauptschule","indirekter Migrationshintergrund","12","","",""
"Teilzeit","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1996","Realschule","kein Migrationshintergrund","278","0.0985531709691474","0.0875910578354993","0.109515284102796"
"Teilzeit","1996","Realschule","direkter Migrationshintergrund","15","","",""
"Teilzeit","1996","Realschule","indirekter Migrationshintergrund","5","","",""
"Teilzeit","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1996","(Fach-)Abitur","kein Migrationshintergrund","66","0.105233453861984","0.0821699431477562","0.128296964576213"
"Teilzeit","1996","(Fach-)Abitur","direkter Migrationshintergrund","33","0.137511648352457","0.0977377453441313","0.177285551360784"
"Teilzeit","1996","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"Teilzeit","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1996","AkademikerIn","kein Migrationshintergrund","141","0.105481283077352","0.0902529972376032","0.120709568917101"
"Teilzeit","1996","AkademikerIn","direkter Migrationshintergrund","16","","",""
"Teilzeit","1996","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Teilzeit","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","(noch) kein Abschluss","kein Migrationshintergrund","231","0.843736150822274","0.800663722682608","0.88680857896194"
"nicht erwerbstätig","1996","(noch) kein Abschluss","direkter Migrationshintergrund","286","0.593393519343605","0.55042456550637","0.636362473180841"
"nicht erwerbstätig","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","62","0.959995823955181","0.912717348908065","1.0072742990023"
"nicht erwerbstätig","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","Hauptschule","kein Migrationshintergrund","2274","0.56680297351182","0.55214330689068","0.581462640132959"
"nicht erwerbstätig","1996","Hauptschule","direkter Migrationshintergrund","578","0.519449534485355","0.492788113158909","0.546110955811801"
"nicht erwerbstätig","1996","Hauptschule","indirekter Migrationshintergrund","63","0.32104102773226","0.257439880031051","0.384642175433469"
"nicht erwerbstätig","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","Realschule","kein Migrationshintergrund","811","0.338115629579882","0.320717097538099","0.355514161621666"
"nicht erwerbstätig","1996","Realschule","direkter Migrationshintergrund","67","0.510382646119555","0.430116703989143","0.590648588249967"
"nicht erwerbstätig","1996","Realschule","indirekter Migrationshintergrund","45","0.380300309366356","0.295869644434492","0.46473097429822"
"nicht erwerbstätig","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","(Fach-)Abitur","kein Migrationshintergrund","252","0.364599565519239","0.328423155956807","0.400775975081671"
"nicht erwerbstätig","1996","(Fach-)Abitur","direkter Migrationshintergrund","124","0.39517013815627","0.338707584131742","0.451632692180797"
"nicht erwerbstätig","1996","(Fach-)Abitur","indirekter Migrationshintergrund","28","","",""
"nicht erwerbstätig","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1996","AkademikerIn","kein Migrationshintergrund","367","0.258679896799668","0.236970246379467","0.28038954721987"
"nicht erwerbstätig","1996","AkademikerIn","direkter Migrationshintergrund","64","0.4223561269093","0.35118043268947","0.49353182112913"
"nicht erwerbstätig","1996","AkademikerIn","indirekter Migrationshintergrund","4","","",""
"nicht erwerbstätig","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1996","(noch) kein Abschluss","kein Migrationshintergrund","13","","",""
"Andere","1996","(noch) kein Abschluss","direkter Migrationshintergrund","9","","",""
"Andere","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Andere","1996","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1996","Hauptschule","kein Migrationshintergrund","159","0.0284464269472724","0.0235281549929082","0.0333646989016366"
"Andere","1996","Hauptschule","direkter Migrationshintergrund","46","0.0404694488752933","0.0299538220707967","0.0509850756797898"
"Andere","1996","Hauptschule","indirekter Migrationshintergrund","39","0.210841055919139","0.155273313722556","0.266408798115723"
"Andere","1996","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1996","Realschule","kein Migrationshintergrund","212","0.0656764364536123","0.0565659333150065","0.0747869395922181"
"Andere","1996","Realschule","direkter Migrationshintergrund","16","","",""
"Andere","1996","Realschule","indirekter Migrationshintergrund","32","0.25195141308308","0.176447487281441","0.327455338884719"
"Andere","1996","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1996","(Fach-)Abitur","kein Migrationshintergrund","79","0.113791993150879","0.089923922117094","0.137660064184664"
"Andere","1996","(Fach-)Abitur","direkter Migrationshintergrund","12","","",""
"Andere","1996","(Fach-)Abitur","indirekter Migrationshintergrund","13","","",""
"Andere","1996","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1996","AkademikerIn","kein Migrationshintergrund","26","","",""
"Andere","1996","AkademikerIn","direkter Migrationshintergrund","4","","",""
"Andere","1996","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Andere","1996","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1997","(noch) kein Abschluss","kein Migrationshintergrund","26","","",""
"voll erwerbstätig","1997","(noch) kein Abschluss","direkter Migrationshintergrund","153","0.327744307986078","0.285217774060967","0.370270841911189"
"voll erwerbstätig","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","5","","",""
"voll erwerbstätig","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1997","Hauptschule","kein Migrationshintergrund","1514","0.318544232630267","0.304568044995598","0.332520420264937"
"voll erwerbstätig","1997","Hauptschule","direkter Migrationshintergrund","598","0.377022505357026","0.350524307191038","0.403520703523015"
"voll erwerbstätig","1997","Hauptschule","indirekter Migrationshintergrund","90","0.282048017359495","0.22231298966083","0.34178304505816"
"voll erwerbstätig","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1997","Realschule","kein Migrationshintergrund","1501","0.487195123327596","0.468681278692427","0.505708967962764"
"voll erwerbstätig","1997","Realschule","direkter Migrationshintergrund","55","0.362827111778389","0.286640109534562","0.439014114022216"
"voll erwerbstätig","1997","Realschule","indirekter Migrationshintergrund","46","0.335162887836236","0.253065031076403","0.417260744596069"
"voll erwerbstätig","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1997","(Fach-)Abitur","kein Migrationshintergrund","300","0.426412768708421","0.389644724716434","0.463180812700408"
"voll erwerbstätig","1997","(Fach-)Abitur","direkter Migrationshintergrund","109","0.426423479388888","0.366766348220435","0.486080610557341"
"voll erwerbstätig","1997","(Fach-)Abitur","indirekter Migrationshintergrund","18","","",""
"voll erwerbstätig","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1997","AkademikerIn","kein Migrationshintergrund","1042","0.631574166054222","0.607698127136845","0.655450204971599"
"voll erwerbstätig","1997","AkademikerIn","direkter Migrationshintergrund","109","0.531191899727277","0.458492290080739","0.603891509373815"
"voll erwerbstätig","1997","AkademikerIn","indirekter Migrationshintergrund","14","","",""
"voll erwerbstätig","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1997","(noch) kein Abschluss","kein Migrationshintergrund","6","","",""
"Teilzeit","1997","(noch) kein Abschluss","direkter Migrationshintergrund","26","","",""
"Teilzeit","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","2","","",""
"Teilzeit","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1997","Hauptschule","kein Migrationshintergrund","309","0.0677054469774615","0.0601688829719408","0.0752420109829823"
"Teilzeit","1997","Hauptschule","direkter Migrationshintergrund","78","0.0798620105972856","0.0650404775095331","0.0946835436850382"
"Teilzeit","1997","Hauptschule","indirekter Migrationshintergrund","19","","",""
"Teilzeit","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1997","Realschule","kein Migrationshintergrund","267","0.0972135635838939","0.0862405726629756","0.108186554504812"
"Teilzeit","1997","Realschule","direkter Migrationshintergrund","14","","",""
"Teilzeit","1997","Realschule","indirekter Migrationshintergrund","8","","",""
"Teilzeit","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1997","(Fach-)Abitur","kein Migrationshintergrund","65","0.108527380526506","0.0854025076731683","0.131652253379845"
"Teilzeit","1997","(Fach-)Abitur","direkter Migrationshintergrund","23","","",""
"Teilzeit","1997","(Fach-)Abitur","indirekter Migrationshintergrund","4","","",""
"Teilzeit","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1997","AkademikerIn","kein Migrationshintergrund","136","0.094532270302424","0.0800511689093751","0.109013371695473"
"Teilzeit","1997","AkademikerIn","direkter Migrationshintergrund","13","","",""
"Teilzeit","1997","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Teilzeit","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1997","(noch) kein Abschluss","kein Migrationshintergrund","244","0.845368041677476","0.803465765465354","0.887270317889599"
"nicht erwerbstätig","1997","(noch) kein Abschluss","direkter Migrationshintergrund","281","0.604870384735827","0.560578300624246","0.649162468847409"
"nicht erwerbstätig","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","70","0.94590824422537","0.89570973333301","0.99610675511773"
"nicht erwerbstätig","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1997","Hauptschule","kein Migrationshintergrund","2297","0.587857300627124","0.573091915565312","0.602622685688935"
"nicht erwerbstätig","1997","Hauptschule","direkter Migrationshintergrund","583","0.524252585634028","0.496946777390298","0.551558393877758"
"nicht erwerbstätig","1997","Hauptschule","indirekter Migrationshintergrund","66","0.32524953234104","0.263062507216011","0.387436557466068"
"nicht erwerbstätig","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1997","Realschule","kein Migrationshintergrund","830","0.355558471475981","0.337828160610768","0.373288782341193"
"nicht erwerbstätig","1997","Realschule","direkter Migrationshintergrund","69","0.514211760058688","0.435016921731911","0.593406598385465"
"nicht erwerbstätig","1997","Realschule","indirekter Migrationshintergrund","35","0.333299107270336","0.251315160060855","0.415283054479816"
"nicht erwerbstätig","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1997","(Fach-)Abitur","kein Migrationshintergrund","255","0.366930890299838","0.331098697397004","0.402763083202671"
"nicht erwerbstätig","1997","(Fach-)Abitur","direkter Migrationshintergrund","113","0.405371752904714","0.346148039186173","0.464595466623255"
"nicht erwerbstätig","1997","(Fach-)Abitur","indirekter Migrationshintergrund","26","","",""
"nicht erwerbstätig","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1997","AkademikerIn","kein Migrationshintergrund","365","0.258107188891738","0.23644782520561","0.279766552577866"
"nicht erwerbstätig","1997","AkademikerIn","direkter Migrationshintergrund","53","0.363144980548415","0.293085144854976","0.433204816241855"
"nicht erwerbstätig","1997","AkademikerIn","indirekter Migrationshintergrund","2","","",""
"nicht erwerbstätig","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1997","(noch) kein Abschluss","kein Migrationshintergrund","10","","",""
"Andere","1997","(noch) kein Abschluss","direkter Migrationshintergrund","8","","",""
"Andere","1997","(noch) kein Abschluss","indirekter Migrationshintergrund","1","","",""
"Andere","1997","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1997","Hauptschule","kein Migrationshintergrund","149","0.0258930197651472","0.0211289326670936","0.0306571068632008"
"Andere","1997","Hauptschule","direkter Migrationshintergrund","26","","",""
"Andere","1997","Hauptschule","indirekter Migrationshintergrund","43","0.238138976675405","0.181596742674231","0.29468121067658"
"Andere","1997","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1997","Realschule","kein Migrationshintergrund","202","0.0600328416125298","0.05123411415012","0.0688315690749396"
"Andere","1997","Realschule","direkter Migrationshintergrund","15","","",""
"Andere","1997","Realschule","indirekter Migrationshintergrund","38","0.258510727593665","0.182366330616062","0.334655124571269"
"Andere","1997","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1997","(Fach-)Abitur","kein Migrationshintergrund","75","0.0981289604652351","0.0760119456710873","0.120245975259383"
"Andere","1997","(Fach-)Abitur","direkter Migrationshintergrund","19","","",""
"Andere","1997","(Fach-)Abitur","indirekter Migrationshintergrund","12","","",""
"Andere","1997","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","1997","AkademikerIn","kein Migrationshintergrund","25","","",""
"Andere","1997","AkademikerIn","direkter Migrationshintergrund","6","","",""
"Andere","1997","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Andere","1997","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1998","(noch) kein Abschluss","kein Migrationshintergrund","32","0.117237400629693","0.0814259183875836","0.153048882871802"
"voll erwerbstätig","1998","(noch) kein Abschluss","direkter Migrationshintergrund","136","0.335217178362083","0.290701884471152","0.379732472253014"
"voll erwerbstätig","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"voll erwerbstätig","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1998","Hauptschule","kein Migrationshintergrund","1595","0.300068757299156","0.287035908230516","0.313101606367797"
"voll erwerbstätig","1998","Hauptschule","direkter Migrationshintergrund","556","0.394395303168089","0.367027462600414","0.421763143735765"
"voll erwerbstätig","1998","Hauptschule","indirekter Migrationshintergrund","99","0.355942489414016","0.292817081800356","0.419067897027676"
"voll erwerbstätig","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1998","Realschule","kein Migrationshintergrund","1668","0.496615977276273","0.47906063004545","0.514171324507095"
"voll erwerbstätig","1998","Realschule","direkter Migrationshintergrund","52","0.339661587300144","0.261766437479","0.417556737121287"
"voll erwerbstätig","1998","Realschule","indirekter Migrationshintergrund","54","0.407874465621223","0.325582400482763","0.490166530759684"
"voll erwerbstätig","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1998","(Fach-)Abitur","kein Migrationshintergrund","363","0.426275634799665","0.39240658270212","0.46014468689721"
"voll erwerbstätig","1998","(Fach-)Abitur","direkter Migrationshintergrund","112","0.423788812062226","0.363723048273041","0.48385457585141"
"voll erwerbstätig","1998","(Fach-)Abitur","indirekter Migrationshintergrund","18","","",""
"voll erwerbstätig","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","1998","AkademikerIn","kein Migrationshintergrund","1120","0.606109455032918","0.583249633366266","0.62896927669957"
"voll erwerbstätig","1998","AkademikerIn","direkter Migrationshintergrund","107","0.519767414354134","0.448727631112828","0.590807197595439"
"voll erwerbstätig","1998","AkademikerIn","indirekter Migrationshintergrund","19","","",""
"voll erwerbstätig","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1998","(noch) kein Abschluss","kein Migrationshintergrund","5","","",""
"Teilzeit","1998","(noch) kein Abschluss","direkter Migrationshintergrund","24","","",""
"Teilzeit","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","3","","",""
"Teilzeit","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1998","Hauptschule","kein Migrationshintergrund","354","0.069947993061996","0.0626945779552251","0.0772014081687669"
"Teilzeit","1998","Hauptschule","direkter Migrationshintergrund","70","0.0709048019398802","0.0565317836400959","0.0852778202396645"
"Teilzeit","1998","Hauptschule","indirekter Migrationshintergrund","17","","",""
"Teilzeit","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1998","Realschule","kein Migrationshintergrund","291","0.095995293270622","0.0856519799108903","0.106338606630354"
"Teilzeit","1998","Realschule","direkter Migrationshintergrund","13","","",""
"Teilzeit","1998","Realschule","indirekter Migrationshintergrund","7","","",""
"Teilzeit","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1998","(Fach-)Abitur","kein Migrationshintergrund","66","0.0953726809719873","0.0752561548675381","0.115489207076436"
"Teilzeit","1998","(Fach-)Abitur","direkter Migrationshintergrund","28","","",""
"Teilzeit","1998","(Fach-)Abitur","indirekter Migrationshintergrund","3","","",""
"Teilzeit","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","1998","AkademikerIn","kein Migrationshintergrund","165","0.102623234254762","0.0884254755836353","0.116820992925888"
"Teilzeit","1998","AkademikerIn","direkter Migrationshintergrund","17","","",""
"Teilzeit","1998","AkademikerIn","indirekter Migrationshintergrund","1","","",""
"Teilzeit","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1998","(noch) kein Abschluss","kein Migrationshintergrund","259","0.802261993989226","0.757924572891287","0.846599415087164"
"nicht erwerbstätig","1998","(noch) kein Abschluss","direkter Migrationshintergrund","264","0.597657169647849","0.551415828891302","0.643898510404397"
"nicht erwerbstätig","1998","(noch) kein Abschluss","indirekter Migrationshintergrund","73","0.922615961132764","0.864782745164536","0.980449177100993"
"nicht erwerbstätig","1998","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1998","Hauptschule","kein Migrationshintergrund","2610","0.599384113420309","0.5854487601177","0.613319466722918"
"nicht erwerbstätig","1998","Hauptschule","direkter Migrationshintergrund","564","0.506256966243834","0.478259673175043","0.534254259312624"
"nicht erwerbstätig","1998","Hauptschule","indirekter Migrationshintergrund","59","0.298246955423527","0.237931013214538","0.358562897632515"
"nicht erwerbstätig","1998","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1998","Realschule","kein Migrationshintergrund","923","0.343525943157364","0.326852015196908","0.36019987111782"
"nicht erwerbstätig","1998","Realschule","direkter Migrationshintergrund","61","0.479584958979329","0.397415275157168","0.56175464280149"
"nicht erwerbstätig","1998","Realschule","indirekter Migrationshintergrund","45","0.367198405863065","0.286480110215808","0.447916701510321"
"nicht erwerbstätig","1998","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1998","(Fach-)Abitur","kein Migrationshintergrund","306","0.381045109026638","0.347784987214911","0.414305230838366"
"nicht erwerbstätig","1998","(Fach-)Abitur","direkter Migrationshintergrund","101","0.379843412078161","0.320848521891645","0.438838302264677"
"nicht erwerbstätig","1998","(Fach-)Abitur","indirekter Migrationshintergrund","34","0.569800657796168","0.452124093872727","0.687477221719609"
"nicht erwerbstätig","1998","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","1998","AkademikerIn","kein Migrationshintergrund","439","0.275134293725844","0.254240819086257","0.29602776836543"
"nicht erwerbstätig","1998","AkademikerIn","direkter Migrationshintergrund","63","0.394245175367675","0.324758277278932","0.463732073456419"
"nicht erwerbstätig","1998","AkademikerIn","indirekter Migrationshintergrund","4","","",""
"nicht erwerbstätig","1998","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
