"erwst","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"voll erwerbstätig","1996","Rheinland-Pfalz,Saarland","weiblich","85","0.213012951183194","0.170481530535848","0.255544371830541"
"voll erwerbstätig","1996","Baden-Wuerttemberg","maennlich","547","0.606532626944354","0.573397678438838","0.63966757544987"
"voll erwerbstätig","1996","Baden-Wuerttemberg","weiblich","236","0.236240882686492","0.207998981124919","0.264482784248065"
"voll erwerbstätig","1996","Bayern","maennlich","534","0.578237131457955","0.544394930612362","0.612079332303548"
"voll erwerbstätig","1996","Bayern","weiblich","232","0.236391785312643","0.207694320539048","0.265089250086237"
"voll erwerbstätig","1996","Berlin","maennlich","149","0.554064899276833","0.493175140099022","0.614954658454644"
"voll erwerbstätig","1996","Berlin","weiblich","108","0.347690549053434","0.292496995955262","0.402884102151605"
"voll erwerbstätig","1996","Brandenburg","maennlich","173","0.57451462640405","0.517113749960177","0.631915502847923"
"voll erwerbstätig","1996","Brandenburg","weiblich","108","0.298021513530528","0.247350261950401","0.348692765110654"
"voll erwerbstätig","1996","Mecklenburg-Vorpommern","maennlich","107","0.514017433642869","0.444400520029079","0.583634347256658"
"voll erwerbstätig","1996","Mecklenburg-Vorpommern","weiblich","73","0.308209506649446","0.244532488782974","0.371886524515917"
"voll erwerbstätig","1996","Sachsen","maennlich","322","0.556407882960696","0.513911008851177","0.598904757070215"
"voll erwerbstätig","1996","Sachsen","weiblich","208","0.289535703860167","0.252751288379805","0.326320119340529"
"voll erwerbstätig","1996","Sachsen-Anhalt","maennlich","180","0.515160839810012","0.45988268556378","0.570438994056245"
"voll erwerbstätig","1996","Sachsen-Anhalt","weiblich","134","0.320319012950855","0.272119709720482","0.368518316181228"
"voll erwerbstätig","1996","Thueringen","maennlich","187","0.54326109022993","0.4885983932489","0.59792378721096"
"voll erwerbstätig","1996","Thueringen","weiblich","118","0.277921188261578","0.230374088511152","0.325468288012003"
"Teilzeit","1996","Schleswig-Holstein","maennlich","","","",""
"Teilzeit","1996","Schleswig-Holstein","weiblich","31","0.220469748448915","0.153680243650428","0.287259253247402"
"Teilzeit","1996","Hamburg","maennlich","","","",""
"Teilzeit","1996","Hamburg","weiblich","","","",""
"Teilzeit","1996","Niedersachsen","maennlich","","","",""
"Teilzeit","1996","Niedersachsen","weiblich","91","0.160451495822155","0.129321988757129","0.191581002887181"
"Teilzeit","1996","Bremen","maennlich","","","",""
"Teilzeit","1996","Bremen","weiblich","","","",""
"Teilzeit","1996","Nordrhein-Westfalen","maennlich","","","",""
"Teilzeit","1996","Nordrhein-Westfalen","weiblich","204","0.140967869219947","0.122321906736324","0.15961383170357"
"Teilzeit","1996","Hessen","maennlich","","","",""
"Teilzeit","1996","Hessen","weiblich","85","0.161870378718339","0.12842821112478","0.195312546311897"
"Teilzeit","1996","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Teilzeit","1996","Rheinland-Pfalz,Saarland","weiblich","54","0.145389862221216","0.108773586077739","0.182006138364694"
"Teilzeit","1996","Baden-Wuerttemberg","maennlich","","","",""
"Teilzeit","1996","Baden-Wuerttemberg","weiblich","117","0.129254561096868","0.106949329055893","0.151559793137843"
"Teilzeit","1996","Bayern","maennlich","","","",""
"Teilzeit","1996","Bayern","weiblich","140","0.164265609917349","0.139239145050856","0.189292074783841"
"Teilzeit","1996","Berlin","maennlich","","","",""
"Teilzeit","1996","Berlin","weiblich","32","0.0833933969789492","0.0513511917557908","0.115435602202108"
"Teilzeit","1996","Brandenburg","maennlich","","","",""
"Teilzeit","1996","Brandenburg","weiblich","","","",""
"Teilzeit","1996","Mecklenburg-Vorpommern","maennlich","","","",""
"Teilzeit","1996","Mecklenburg-Vorpommern","weiblich","","","",""
"Teilzeit","1996","Sachsen","maennlich","","","",""
"Teilzeit","1996","Sachsen","weiblich","59","0.0877332972625832","0.0647884693341425","0.110678125191024"
"Teilzeit","1996","Sachsen-Anhalt","maennlich","","","",""
"Teilzeit","1996","Sachsen-Anhalt","weiblich","35","0.076926965111147","0.0494002636723311","0.104453666549963"
"Teilzeit","1996","Thueringen","maennlich","","","",""
"Teilzeit","1996","Thueringen","weiblich","39","0.108594264624335","0.0755716042576013","0.141616924991069"
"nicht erwerbstätig","1996","Schleswig-Holstein","maennlich","41","0.351409140189152","0.271172898926892","0.431645381451413"
"nicht erwerbstätig","1996","Schleswig-Holstein","weiblich","71","0.491167967737078","0.410626512364203","0.571709423109954"
"nicht erwerbstätig","1996","Hamburg","maennlich","","","",""
"nicht erwerbstätig","1996","Hamburg","weiblich","35","0.571356355371939","0.45285797474457","0.689854735999308"
"nicht erwerbstätig","1996","Niedersachsen","maennlich","150","0.330132262808173","0.289238718807868","0.371025806808478"
"nicht erwerbstätig","1996","Niedersachsen","weiblich","284","0.57718285828079","0.53528320127772","0.619082515283861"
"nicht erwerbstätig","1996","Bremen","maennlich","","","",""
"nicht erwerbstätig","1996","Bremen","weiblich","33","0.800199120141227","0.687082816432391","0.913315423850062"
"nicht erwerbstätig","1996","Nordrhein-Westfalen","maennlich","346","0.30294814320188","0.277119713963714","0.328776572440047"
"nicht erwerbstätig","1996","Nordrhein-Westfalen","weiblich","719","0.578220614380971","0.551759416857764","0.604681811904178"
"nicht erwerbstätig","1996","Hessen","maennlich","140","0.376199769772935","0.330987030060001","0.421412509485868"
"nicht erwerbstätig","1996","Hessen","weiblich","233","0.579595653838313","0.534777775706298","0.624413531970327"
"nicht erwerbstätig","1996","Rheinland-Pfalz,Saarland","maennlich","104","0.359048503782575","0.307754382326142","0.410342625239009"
"nicht erwerbstätig","1996","Rheinland-Pfalz,Saarland","weiblich","194","0.593285986479751","0.542259025302019","0.644312947657484"
"nicht erwerbstätig","1996","Baden-Wuerttemberg","maennlich","242","0.342438449415596","0.310252648572645","0.374624250258547"
"nicht erwerbstätig","1996","Baden-Wuerttemberg","weiblich","444","0.549853035135984","0.516775078063756","0.582930992208212"
"nicht erwerbstätig","1996","Bayern","maennlich","232","0.352020933604086","0.319291674648216","0.384750192559957"
"nicht erwerbstätig","1996","Bayern","weiblich","414","0.54077414286789","0.507114215787871","0.574434069947909"
"nicht erwerbstätig","1996","Berlin","maennlich","88","0.367144118019876","0.308096986284464","0.426191249755288"
"nicht erwerbstätig","1996","Berlin","weiblich","138","0.542528223549167","0.484790667706119","0.600265779392214"
"nicht erwerbstätig","1996","Brandenburg","maennlich","94","0.361074892077922","0.30531148720955","0.416838296946295"
"nicht erwerbstätig","1996","Brandenburg","weiblich","162","0.589785012180658","0.535293538884298","0.644276485477018"
"nicht erwerbstätig","1996","Mecklenburg-Vorpommern","maennlich","76","0.42737799006042","0.35847222000403","0.496283760116809"
"nicht erwerbstätig","1996","Mecklenburg-Vorpommern","weiblich","97","0.554144882508164","0.485599067009644","0.622690698006684"
"nicht erwerbstätig","1996","Sachsen","maennlich","172","0.391301435318736","0.34955443275112","0.433048437886352"
"nicht erwerbstätig","1996","Sachsen","weiblich","285","0.582637775843123","0.542643525930682","0.622632025755564"
"nicht erwerbstätig","1996","Sachsen-Anhalt","maennlich","117","0.442240364167409","0.387307025171111","0.497173703163707"
"nicht erwerbstätig","1996","Sachsen-Anhalt","weiblich","171","0.562657104344467","0.511414666606802","0.613899542082131"
"nicht erwerbstätig","1996","Thueringen","maennlich","110","0.398927394977474","0.345191665696472","0.452663124258475"
"nicht erwerbstätig","1996","Thueringen","weiblich","164","0.568378764012254","0.515808370829878","0.620949157194629"
"Andere","1996","Schleswig-Holstein","maennlich","","","",""
"Andere","1996","Schleswig-Holstein","weiblich","","","",""
"Andere","1996","Hamburg","maennlich","","","",""
"Andere","1996","Hamburg","weiblich","","","",""
"Andere","1996","Niedersachsen","maennlich","","","",""
"Andere","1996","Niedersachsen","weiblich","30","0.0463978765530205","0.0285572492899741","0.064238503816067"
"Andere","1996","Bremen","maennlich","","","",""
"Andere","1996","Bremen","weiblich","","","",""
"Andere","1996","Nordrhein-Westfalen","maennlich","61","0.0501346277895012","0.0378692415487326","0.0624000140302699"
"Andere","1996","Nordrhein-Westfalen","weiblich","83","0.054044870003487","0.0419296155215245","0.0661601244854495"
"Andere","1996","Hessen","maennlich","","","",""
"Andere","1996","Hessen","weiblich","","","",""
"Andere","1996","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Andere","1996","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Andere","1996","Baden-Wuerttemberg","maennlich","","","",""
"Andere","1996","Baden-Wuerttemberg","weiblich","72","0.0846515210806557","0.0661439759105968","0.103159066250715"
"Andere","1996","Bayern","maennlich","38","0.0502306559428706","0.0352626158511725","0.0651986960345687"
"Andere","1996","Bayern","weiblich","56","0.058568461902119","0.0427079088732371","0.0744290149310008"
"Andere","1996","Berlin","maennlich","","","",""
"Andere","1996","Berlin","weiblich","","","",""
"Andere","1996","Brandenburg","maennlich","","","",""
"Andere","1996","Brandenburg","weiblich","","","",""
"Andere","1996","Mecklenburg-Vorpommern","maennlich","","","",""
"Andere","1996","Mecklenburg-Vorpommern","weiblich","","","",""
"Andere","1996","Sachsen","maennlich","","","",""
"Andere","1996","Sachsen","weiblich","32","0.0400932230341266","0.0241824353188233","0.0560040107494299"
"Andere","1996","Sachsen-Anhalt","maennlich","","","",""
"Andere","1996","Sachsen-Anhalt","weiblich","","","",""
"Andere","1996","Thueringen","maennlich","","","",""
"Andere","1996","Thueringen","weiblich","","","",""
"voll erwerbstätig","1997","Schleswig-Holstein","maennlich","85","0.594609524839751","0.509555316366497","0.679663733313006"
"voll erwerbstätig","1997","Schleswig-Holstein","weiblich","34","0.234206523152099","0.164303837842151","0.304109208462047"
"voll erwerbstätig","1997","Hamburg","maennlich","36","0.600314834575687","0.476372115858093","0.724257553293281"
"voll erwerbstätig","1997","Hamburg","weiblich","","","",""
"voll erwerbstätig","1997","Niedersachsen","maennlich","319","0.58513355525002","0.542246545343661","0.62802056515638"
"voll erwerbstätig","1997","Niedersachsen","weiblich","130","0.209060506601229","0.174441246145669","0.243679767056789"
"voll erwerbstätig","1997","Bremen","maennlich","","","",""
"voll erwerbstätig","1997","Bremen","weiblich","","","",""
"voll erwerbstätig","1997","Nordrhein-Westfalen","maennlich","759","0.616048741219396","0.588520143804497","0.643577338634295"
"voll erwerbstätig","1997","Nordrhein-Westfalen","weiblich","327","0.231689313102195","0.208824605228913","0.254554020975476"
"voll erwerbstätig","1997","Hessen","maennlich","253","0.534643907893165","0.486596171341173","0.582691644445157"
"voll erwerbstätig","1997","Hessen","weiblich","112","0.210951284772005","0.172523341693757","0.249379227850253"
"voll erwerbstätig","1997","Rheinland-Pfalz,Saarland","maennlich","209","0.556142795446272","0.503331912677832","0.608953678214711"
"voll erwerbstätig","1997","Rheinland-Pfalz,Saarland","weiblich","85","0.204678168359712","0.163622951624529","0.245733385094894"
"voll erwerbstätig","1997","Baden-Wuerttemberg","maennlich","537","0.593699297724129","0.560564530664746","0.626834064783511"
"voll erwerbstätig","1997","Baden-Wuerttemberg","weiblich","226","0.232188869669893","0.204002291340705","0.260375447999082"
"voll erwerbstätig","1997","Bayern","maennlich","519","0.58680134459426","0.552594220975651","0.62100846821287"
"voll erwerbstätig","1997","Bayern","weiblich","231","0.249184030209364","0.219704389251592","0.278663671167137"
"voll erwerbstätig","1997","Berlin","maennlich","137","0.546283235163306","0.483943292491908","0.608623177834704"
"voll erwerbstätig","1997","Berlin","weiblich","104","0.334507372437176","0.277700664033044","0.391314080841308"
"voll erwerbstätig","1997","Brandenburg","maennlich","172","0.554420509404901","0.497412102428701","0.611428916381102"
"voll erwerbstätig","1997","Brandenburg","weiblich","104","0.29054937264417","0.239428549718382","0.341670195569959"
"voll erwerbstätig","1997","Mecklenburg-Vorpommern","maennlich","110","0.512519270098543","0.442000738187628","0.583037802009459"
"voll erwerbstätig","1997","Mecklenburg-Vorpommern","weiblich","67","0.278094300896497","0.215526447178026","0.340662154614968"
"voll erwerbstätig","1997","Sachsen","maennlich","303","0.531869233615907","0.488815653895282","0.574922813336532"
"voll erwerbstätig","1997","Sachsen","weiblich","210","0.302257848633819","0.264590390839968","0.339925306427669"
"voll erwerbstätig","1997","Sachsen-Anhalt","maennlich","168","0.485484368993831","0.429848592149054","0.541120145838608"
"voll erwerbstätig","1997","Sachsen-Anhalt","weiblich","137","0.313987156849886","0.26577626590508","0.362198047794692"
"voll erwerbstätig","1997","Thueringen","maennlich","179","0.526572288179155","0.471695287263973","0.581449289094337"
"voll erwerbstätig","1997","Thueringen","weiblich","121","0.274199647471615","0.226988662156758","0.321410632786473"
"Teilzeit","1997","Schleswig-Holstein","maennlich","","","",""
"Teilzeit","1997","Schleswig-Holstein","weiblich","","","",""
"Teilzeit","1997","Hamburg","maennlich","","","",""
"Teilzeit","1997","Hamburg","weiblich","","","",""
"Teilzeit","1997","Niedersachsen","maennlich","","","",""
"Teilzeit","1997","Niedersachsen","weiblich","89","0.147903239445513","0.117679829878556","0.17812664901247"
"Teilzeit","1997","Bremen","maennlich","","","",""
"Teilzeit","1997","Bremen","weiblich","","","",""
"Teilzeit","1997","Nordrhein-Westfalen","maennlich","","","",""
"Teilzeit","1997","Nordrhein-Westfalen","weiblich","206","0.150511362050292","0.13113342016035","0.169889303940234"
"Teilzeit","1997","Hessen","maennlich","","","",""
"Teilzeit","1997","Hessen","weiblich","77","0.166836842282467","0.13172002465534","0.201953659909593"
"Teilzeit","1997","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Teilzeit","1997","Rheinland-Pfalz,Saarland","weiblich","48","0.117565612899904","0.0847906277091094","0.150340598090699"
"Teilzeit","1997","Baden-Wuerttemberg","maennlich","","","",""
"Teilzeit","1997","Baden-Wuerttemberg","weiblich","120","0.131660415183854","0.109088580126023","0.154232250241686"
"Teilzeit","1997","Bayern","maennlich","","","",""
"Teilzeit","1997","Bayern","weiblich","120","0.146763565846119","0.122645684189954","0.170881447502284"
"Teilzeit","1997","Berlin","maennlich","","","",""
"Teilzeit","1997","Berlin","weiblich","","","",""
"Teilzeit","1997","Brandenburg","maennlich","","","",""
"Teilzeit","1997","Brandenburg","weiblich","30","0.0952444386442711","0.0621913368850255","0.128297540403517"
"Teilzeit","1997","Mecklenburg-Vorpommern","maennlich","","","",""
"Teilzeit","1997","Mecklenburg-Vorpommern","weiblich","","","",""
"Teilzeit","1997","Sachsen","maennlich","","","",""
"Teilzeit","1997","Sachsen","weiblich","53","0.0887321866150348","0.0654086908191516","0.112055682410918"
"Teilzeit","1997","Sachsen-Anhalt","maennlich","","","",""
"Teilzeit","1997","Sachsen-Anhalt","weiblich","31","0.0660028356047526","0.0402113019297736","0.0917943692797316"
"Teilzeit","1997","Thueringen","maennlich","","","",""
"Teilzeit","1997","Thueringen","weiblich","34","0.102379357229185","0.0702979325651179","0.134460781893251"
"nicht erwerbstätig","1997","Schleswig-Holstein","maennlich","37","0.347361335519841","0.264877234822948","0.429845436216735"
"nicht erwerbstätig","1997","Schleswig-Holstein","weiblich","72","0.515678031821778","0.433189241610804","0.598166822032752"
"nicht erwerbstätig","1997","Hamburg","maennlich","","","",""
"nicht erwerbstätig","1997","Hamburg","weiblich","37","0.583457580912652","0.463610993088865","0.70330416873644"
"nicht erwerbstätig","1997","Niedersachsen","maennlich","154","0.358557656705288","0.316812852872957","0.400302460537618"
"nicht erwerbstätig","1997","Niedersachsen","weiblich","280","0.59318672108071","0.551364853108296","0.635008589053125"
"nicht erwerbstätig","1997","Bremen","maennlich","","","",""
"nicht erwerbstätig","1997","Bremen","weiblich","33","0.781140970118295","0.662933178089717","0.899348762146873"
"nicht erwerbstätig","1997","Nordrhein-Westfalen","maennlich","355","0.31205139830304","0.285825548956144","0.338277247649935"
"nicht erwerbstätig","1997","Nordrhein-Westfalen","weiblich","687","0.56635882067873","0.539501955944401","0.593215685413059"
"nicht erwerbstätig","1997","Hessen","maennlich","137","0.40223467022376","0.355000854336199","0.449468486111321"
"nicht erwerbstätig","1997","Hessen","weiblich","221","0.580678351586733","0.534200547316337","0.62715615585713"
"nicht erwerbstätig","1997","Rheinland-Pfalz,Saarland","maennlich","113","0.397641116318193","0.345619728439852","0.449662504196534"
"nicht erwerbstätig","1997","Rheinland-Pfalz,Saarland","weiblich","215","0.626841012338533","0.577627224691881","0.676054799985186"
"nicht erwerbstätig","1997","Baden-Wuerttemberg","maennlich","261","0.347798176825936","0.315666638188023","0.37992971546385"
"nicht erwerbstätig","1997","Baden-Wuerttemberg","weiblich","456","0.565147652174606","0.532053875519542","0.59824142882967"
"nicht erwerbstätig","1997","Bayern","maennlich","235","0.362973958784993","0.329569235049037","0.39637868252095"
"nicht erwerbstätig","1997","Bayern","weiblich","416","0.546310740775751","0.512379913011615","0.580241568539887"
"nicht erwerbstätig","1997","Berlin","maennlich","88","0.378580942484066","0.317846268183935","0.439315616784196"
"nicht erwerbstätig","1997","Berlin","weiblich","127","0.557771533233677","0.497974907971227","0.617568158496126"
"nicht erwerbstätig","1997","Brandenburg","maennlich","99","0.379601367769406","0.323939731959974","0.435263003578838"
"nicht erwerbstätig","1997","Brandenburg","weiblich","153","0.573295040283382","0.517604720142234","0.628985360424529"
"nicht erwerbstätig","1997","Mecklenburg-Vorpommern","maennlich","71","0.433116804085694","0.363210113142277","0.503023495029112"
"nicht erwerbstätig","1997","Mecklenburg-Vorpommern","weiblich","98","0.587179291215028","0.518427964909553","0.655930617520504"
"nicht erwerbstätig","1997","Sachsen","maennlich","182","0.415442955661117","0.372923040519335","0.4579628708029"
"nicht erwerbstätig","1997","Sachsen","weiblich","276","0.572576032873104","0.531999395390747","0.61315267035546"
"nicht erwerbstätig","1997","Sachsen-Anhalt","maennlich","122","0.460550724509795","0.4050649968245","0.516036452195091"
"nicht erwerbstätig","1997","Sachsen-Anhalt","weiblich","175","0.589508460312512","0.538408540517437","0.640608380107587"
"nicht erwerbstätig","1997","Thueringen","maennlich","120","0.426238157882507","0.371884781748616","0.480591534016397"
"nicht erwerbstätig","1997","Thueringen","weiblich","173","0.594813883540257","0.54285989940372","0.646767867676793"
"Andere","1997","Schleswig-Holstein","maennlich","","","",""
"Andere","1997","Schleswig-Holstein","weiblich","","","",""
"Andere","1997","Hamburg","maennlich","","","",""
"Andere","1997","Hamburg","weiblich","","","",""
"Andere","1997","Niedersachsen","maennlich","","","",""
"Andere","1997","Niedersachsen","weiblich","31","0.0498495328725482","0.0313211764778881","0.0683778892672083"
"Andere","1997","Bremen","maennlich","","","",""
"Andere","1997","Bremen","weiblich","","","",""
"Andere","1997","Nordrhein-Westfalen","maennlich","59","0.0465386724766421","0.0346153569666914","0.0584619879865928"
"Andere","1997","Nordrhein-Westfalen","weiblich","88","0.0514405041687834","0.0394695404303988","0.063411467907168"
"Andere","1997","Hessen","maennlich","","","",""
"Andere","1997","Hessen","weiblich","","","",""
"Andere","1997","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Andere","1997","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Andere","1997","Baden-Wuerttemberg","maennlich","35","0.0354714834579499","0.0229926473879969","0.0479503195279028"
"Andere","1997","Baden-Wuerttemberg","weiblich","60","0.0710030629716464","0.0538579582883614","0.0881481676549314"
"Andere","1997","Bayern","maennlich","31","0.0308906381120449","0.0188710000168668","0.0429102762072231"
"Andere","1997","Bayern","weiblich","60","0.0577416631687653","0.0418443044134393","0.0736390219240913"
"Andere","1997","Berlin","maennlich","","","",""
"Andere","1997","Berlin","weiblich","","","",""
"Andere","1997","Brandenburg","maennlich","","","",""
"Andere","1997","Brandenburg","weiblich","","","",""
"Andere","1997","Mecklenburg-Vorpommern","maennlich","","","",""
"Andere","1997","Mecklenburg-Vorpommern","weiblich","","","",""
"Andere","1997","Sachsen","maennlich","","","",""
"Andere","1997","Sachsen","weiblich","32","0.0364339318780427","0.0210657034584881","0.0518021602975973"
"Andere","1997","Sachsen-Anhalt","maennlich","","","",""
"Andere","1997","Sachsen-Anhalt","weiblich","","","",""
"Andere","1997","Thueringen","maennlich","","","",""
"Andere","1997","Thueringen","weiblich","","","",""
"voll erwerbstätig","1998","Schleswig-Holstein","maennlich","104","0.597786110029226","0.522044140312737","0.673528079745716"
"voll erwerbstätig","1998","Schleswig-Holstein","weiblich","51","0.241028527348516","0.179726584677366","0.302330470019665"
"voll erwerbstätig","1998","Hamburg","maennlich","39","0.562961094920721","0.445066776574579","0.680855413266863"
"voll erwerbstätig","1998","Hamburg","weiblich","","","",""
"voll erwerbstätig","1998","Niedersachsen","maennlich","368","0.583308537937515","0.543694777054367","0.622922298820664"
"voll erwerbstätig","1998","Niedersachsen","weiblich","147","0.212007622370187","0.179330214338561","0.244685030401813"
"voll erwerbstätig","1998","Bremen","maennlich","","","",""
"voll erwerbstätig","1998","Bremen","weiblich","","","",""
"voll erwerbstätig","1998","Nordrhein-Westfalen","maennlich","863","0.616248917283676","0.590479302067016","0.642018532500337"
"voll erwerbstätig","1998","Nordrhein-Westfalen","weiblich","357","0.224155596857909","0.202851835167689","0.245459358548129"
"voll erwerbstätig","1998","Hessen","maennlich","283","0.552722997113946","0.507530778098697","0.597915216129196"
"voll erwerbstätig","1998","Hessen","weiblich","123","0.204923948514996","0.168888887171621","0.240959009858371"
"voll erwerbstätig","1998","Rheinland-Pfalz,Saarland","maennlich","234","0.542074306355255","0.492435706168234","0.591712906542277"
"voll erwerbstätig","1998","Rheinland-Pfalz,Saarland","weiblich","96","0.205748140403562","0.166994988594405","0.244501292212718"
"voll erwerbstätig","1998","Baden-Wuerttemberg","maennlich","561","0.593975748835922","0.561566113660811","0.626385384011032"
"voll erwerbstätig","1998","Baden-Wuerttemberg","weiblich","234","0.238857626558226","0.211512674942772","0.26620257817368"
"voll erwerbstätig","1998","Bayern","maennlich","565","0.570772702363784","0.538542780216755","0.603002624510813"
"voll erwerbstätig","1998","Bayern","weiblich","260","0.246263477813976","0.219080676029179","0.273446279598774"
"voll erwerbstätig","1998","Berlin","maennlich","139","0.533291552259732","0.471572902915131","0.595010201604332"
"voll erwerbstätig","1998","Berlin","weiblich","112","0.3512733397936","0.295258969584659","0.407287710002541"
"voll erwerbstätig","1998","Brandenburg","maennlich","160","0.511794872472124","0.455512044568477","0.568077700375771"
"voll erwerbstätig","1998","Brandenburg","weiblich","109","0.288990426232972","0.239090728836777","0.338890123629167"
"voll erwerbstätig","1998","Mecklenburg-Vorpommern","maennlich","112","0.512219464442062","0.442944969981472","0.581493958902652"
"voll erwerbstätig","1998","Mecklenburg-Vorpommern","weiblich","66","0.263150444812411","0.203451532982938","0.322849356641884"
"voll erwerbstätig","1998","Sachsen","maennlich","333","0.552131180350003","0.511307964424813","0.592954396275192"
"voll erwerbstätig","1998","Sachsen","weiblich","221","0.301714633498201","0.265289778532188","0.338139488464214"
"voll erwerbstätig","1998","Sachsen-Anhalt","maennlich","166","0.421859616952126","0.368656788193698","0.475062445710555"
"voll erwerbstätig","1998","Sachsen-Anhalt","weiblich","135","0.31040588513872","0.262613512970384","0.358198257307055"
"voll erwerbstätig","1998","Thueringen","maennlich","195","0.525619023031575","0.473528357252822","0.577709688810327"
"voll erwerbstätig","1998","Thueringen","weiblich","126","0.248750567221664","0.205171662631258","0.292329471812071"
"Teilzeit","1998","Schleswig-Holstein","maennlich","","","",""
"Teilzeit","1998","Schleswig-Holstein","weiblich","35","0.191445298263395","0.135055006239269","0.247835590287521"
"Teilzeit","1998","Hamburg","maennlich","","","",""
"Teilzeit","1998","Hamburg","weiblich","","","",""
"Teilzeit","1998","Niedersachsen","maennlich","","","",""
"Teilzeit","1998","Niedersachsen","weiblich","99","0.155605369833342","0.126625536966178","0.184585202700506"
"Teilzeit","1998","Bremen","maennlich","","","",""
"Teilzeit","1998","Bremen","weiblich","","","",""
"Teilzeit","1998","Nordrhein-Westfalen","maennlich","","","",""
"Teilzeit","1998","Nordrhein-Westfalen","weiblich","233","0.157298984538498","0.138699799970579","0.175898169106417"
"Teilzeit","1998","Hessen","maennlich","","","",""
"Teilzeit","1998","Hessen","weiblich","81","0.167288539429114","0.133968543663171","0.200608535195058"
"Teilzeit","1998","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Teilzeit","1998","Rheinland-Pfalz,Saarland","weiblich","51","0.119404982257177","0.0883193799677666","0.150490584546588"
"Teilzeit","1998","Baden-Wuerttemberg","maennlich","","","",""
"Teilzeit","1998","Baden-Wuerttemberg","weiblich","144","0.15034659805749","0.127425133880898","0.173268062234082"
"Teilzeit","1998","Bayern","maennlich","","","",""
"Teilzeit","1998","Bayern","weiblich","142","0.142332843867168","0.12028854007354","0.164377147660797"
"Teilzeit","1998","Berlin","maennlich","","","",""
"Teilzeit","1998","Berlin","weiblich","","","",""
"Teilzeit","1998","Brandenburg","maennlich","","","",""
"Teilzeit","1998","Brandenburg","weiblich","32","0.118866864050747","0.083240653571471","0.154493074530024"
"Teilzeit","1998","Mecklenburg-Vorpommern","maennlich","","","",""
"Teilzeit","1998","Mecklenburg-Vorpommern","weiblich","","","",""
"Teilzeit","1998","Sachsen","maennlich","","","",""
"Teilzeit","1998","Sachsen","weiblich","61","0.088587110073862","0.0660381756391044","0.11113604450862"
"Teilzeit","1998","Sachsen-Anhalt","maennlich","","","",""
"Teilzeit","1998","Sachsen-Anhalt","weiblich","","","",""
"Teilzeit","1998","Thueringen","maennlich","","","",""
"Teilzeit","1998","Thueringen","weiblich","36","0.0896420459298923","0.0608439239658448","0.11844016789394"
"nicht erwerbstätig","1998","Schleswig-Holstein","maennlich","50","0.358753603855022","0.284665964366645","0.432841243343399"
"nicht erwerbstätig","1998","Schleswig-Holstein","weiblich","91","0.526977349575735","0.455418354868413","0.598536344283057"
"nicht erwerbstätig","1998","Hamburg","maennlich","","","",""
"nicht erwerbstätig","1998","Hamburg","weiblich","47","0.572943982736096","0.468400402387904","0.677487563084289"
"nicht erwerbstätig","1998","Niedersachsen","maennlich","177","0.340429627752275","0.30235515898141","0.37850409652314"
"nicht erwerbstätig","1998","Niedersachsen","weiblich","310","0.572472340757454","0.532920179683336","0.612024501831571"
"nicht erwerbstätig","1998","Bremen","maennlich","","","",""
"nicht erwerbstätig","1998","Bremen","weiblich","31","0.732275090158312","0.611930120938363","0.852620059378261"
"nicht erwerbstätig","1998","Nordrhein-Westfalen","maennlich","436","0.333422037171491","0.30844001045199","0.358404063890992"
"nicht erwerbstätig","1998","Nordrhein-Westfalen","weiblich","795","0.577406731801086","0.552172133559893","0.602641330042279"
"nicht erwerbstätig","1998","Hessen","maennlich","147","0.360352603571999","0.316715515221356","0.403989691922642"
"nicht erwerbstätig","1998","Hessen","weiblich","251","0.586551604019203","0.542588500735116","0.630514707303289"
"nicht erwerbstätig","1998","Rheinland-Pfalz,Saarland","maennlich","126","0.3783471762441","0.330028857728868","0.426665494759333"
"nicht erwerbstätig","1998","Rheinland-Pfalz,Saarland","weiblich","244","0.619493201017726","0.572949658743259","0.666036743292193"
"nicht erwerbstätig","1998","Baden-Wuerttemberg","maennlich","259","0.320161585523483","0.289372183104337","0.35095098794263"
"nicht erwerbstätig","1998","Baden-Wuerttemberg","weiblich","494","0.554958682308266","0.523086988502216","0.586830376114316"
"nicht erwerbstätig","1998","Bayern","maennlich","287","0.374556755235541","0.343040343733084","0.406073166737997"
"nicht erwerbstätig","1998","Bayern","weiblich","494","0.55421351158618","0.522852761638655","0.585574261533705"
"nicht erwerbstätig","1998","Berlin","maennlich","90","0.366671774704129","0.307055560686124","0.426287988722135"
"nicht erwerbstätig","1998","Berlin","weiblich","131","0.550200820919766","0.491827293794292","0.608574348045239"
"nicht erwerbstätig","1998","Brandenburg","maennlich","114","0.405980145591099","0.350685935950901","0.461274355231298"
"nicht erwerbstätig","1998","Brandenburg","weiblich","166","0.568174401965638","0.513647166029209","0.622701637902067"
