"erwst","year","quintil_oecd","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Andere","2002","1 Einkommensschwächstes Quintil","weiblich","267","0.0980942004272951","0.0866102016567195","0.109578199197871"
"Andere","2002","2","männlich","144","0.0550662885345245","0.0461530332109186","0.0639795438581304"
"Andere","2002","2","weiblich","233","0.078551045720253","0.0686248870629979","0.0884772043775081"
"Andere","2002","3","männlich","99","0.037396739069583","0.0293768309571777","0.0454166471819882"
"Andere","2002","3","weiblich","174","0.0754882464268834","0.0645603692476261","0.0864161236061407"
"Andere","2002","4","männlich","100","0.0366424032023639","0.0286503414334371","0.0446344649712906"
"Andere","2002","4","weiblich","141","0.0497139358503194","0.0404111048850915","0.0590167668155474"
"Andere","2002","5 Einkommensstärkstes Quintil","männlich","65","0.0220925253879875","0.0160285996273253","0.0281564511486497"
"Andere","2002","5 Einkommensstärkstes Quintil","weiblich","124","0.0519735667653904","0.0426082201556661","0.0613389133751147"
"nicht erwerbstätig","2002","1 Einkommensschwächstes Quintil","männlich","1102","0.54183826244728","0.520431238522067","0.563245286372494"
"nicht erwerbstätig","2002","1 Einkommensschwächstes Quintil","weiblich","1660","0.673018734310256","0.654906755817859","0.691130712802652"
"nicht erwerbstätig","2002","2","männlich","998","0.401449087931406","0.382295128692567","0.420603047170244"
"nicht erwerbstätig","2002","2","weiblich","1577","0.589267477483014","0.5711162763705","0.607418678595528"
"nicht erwerbstätig","2002","3","männlich","738","0.35636715498428","0.336123133236531","0.376611176732028"
"nicht erwerbstätig","2002","3","weiblich","1057","0.499941611422126","0.479258783451491","0.52062443939276"
"nicht erwerbstätig","2002","4","männlich","560","0.291945597877592","0.272605557649439","0.311285638105746"
"nicht erwerbstätig","2002","4","weiblich","768","0.401771429830384","0.380788217457015","0.422754642203753"
"nicht erwerbstätig","2002","5 Einkommensstärkstes Quintil","männlich","470","0.225141895818899","0.207910456274066","0.242373335363732"
"nicht erwerbstätig","2002","5 Einkommensstärkstes Quintil","weiblich","725","0.38387621451956","0.363357414436078","0.404395014603043"
"Teilzeit","2002","1 Einkommensschwächstes Quintil","männlich","42","0.0236191692360735","0.0170945678794572","0.0301437705926899"
"Teilzeit","2002","1 Einkommensschwächstes Quintil","weiblich","339","0.127717500978769","0.114830713471573","0.140604288485965"
"Teilzeit","2002","2","männlich","43","0.0198036540675147","0.0143596056635907","0.0252477024714387"
"Teilzeit","2002","2","weiblich","462","0.159322342933511","0.145819578811633","0.172825107055389"
"Teilzeit","2002","3","männlich","38","0.0218618915161055","0.0156806911986034","0.0280430918336077"
"Teilzeit","2002","3","weiblich","400","0.162303418395763","0.14705070452084","0.177556132270686"
"Teilzeit","2002","4","männlich","34","0.0154889069794598","0.0102360716461461","0.0207417423127735"
"Teilzeit","2002","4","weiblich","406","0.178992320510139","0.162584923581566","0.195399717438712"
"Teilzeit","2002","5 Einkommensstärkstes Quintil","männlich","41","0.0174345954223401","0.0120349034896607","0.0228342873550195"
"Teilzeit","2002","5 Einkommensstärkstes Quintil","weiblich","478","0.176099465259027","0.160028617691696","0.192170312826359"
"voll erwerbstätig","2002","1 Einkommensschwächstes Quintil","männlich","748","0.340528847606735","0.320168419443643","0.360889275769826"
"voll erwerbstätig","2002","1 Einkommensschwächstes Quintil","weiblich","311","0.10116956428368","0.0895268374910322","0.112812291076328"
"voll erwerbstätig","2002","2","männlich","1331","0.523680969466555","0.504165673806793","0.543196265126317"
"voll erwerbstätig","2002","2","weiblich","550","0.172859133863222","0.158908128946891","0.186810138779552"
"voll erwerbstätig","2002","3","männlich","1275","0.584374214430032","0.563542470664592","0.605205958195472"
"voll erwerbstätig","2002","3","weiblich","614","0.262266723755228","0.244071340802253","0.280462106708202"
"voll erwerbstätig","2002","4","männlich","1429","0.655923091940584","0.635714906538814","0.676131277342353"
"voll erwerbstätig","2002","4","weiblich","782","0.369522313809158","0.348863562365976","0.390181065252339"
"voll erwerbstätig","2002","5 Einkommensstärkstes Quintil","männlich","1681","0.735330983370773","0.717130819592351","0.753531147149195"
"voll erwerbstätig","2002","5 Einkommensstärkstes Quintil","weiblich","831","0.388050753456022","0.367490695309992","0.408610811602052"
"Andere","2003","1 Einkommensschwächstes Quintil","männlich","183","0.0931152333018594","0.0801000549673267","0.106130411636392"
"Andere","2003","1 Einkommensschwächstes Quintil","weiblich","256","0.0931194409716737","0.0815557116122927","0.104683170331055"
"Andere","2003","2","männlich","129","0.0488828023261514","0.0402291595390063","0.0575364451132965"
"Andere","2003","2","weiblich","253","0.0882932517489359","0.0776131676432493","0.0989733358546224"
"Andere","2003","3","männlich","107","0.0428848418484467","0.0343111386269432","0.0514585450699502"
"Andere","2003","3","weiblich","160","0.074082348402361","0.0631432133027834","0.0850214835019386"
"Andere","2003","4","männlich","105","0.0368077007717661","0.0288745573021938","0.0447408442413385"
"Andere","2003","4","weiblich","132","0.0510183954671189","0.0417733097863033","0.0602634811479346"
"Andere","2003","5 Einkommensstärkstes Quintil","männlich","65","0.0267740678572303","0.019816830185392","0.0337313055290685"
"Andere","2003","5 Einkommensstärkstes Quintil","weiblich","105","0.0450693340606663","0.0359176502381805","0.0542210178831521"
"nicht erwerbstätig","2003","1 Einkommensschwächstes Quintil","männlich","1062","0.566392999921866","0.544197200943128","0.588588798900603"
"nicht erwerbstätig","2003","1 Einkommensschwächstes Quintil","weiblich","1583","0.687876005540028","0.669437685401878","0.706314325678178"
"nicht erwerbstätig","2003","2","männlich","975","0.419487360476772","0.399682618929334","0.43929210202421"
"nicht erwerbstätig","2003","2","weiblich","1464","0.572566112500429","0.553943927884253","0.591188297116605"
"nicht erwerbstätig","2003","3","männlich","757","0.356880469122124","0.336606364525287","0.377154573718961"
"nicht erwerbstätig","2003","3","weiblich","1063","0.506902564018145","0.486020758347422","0.527784369688867"
"nicht erwerbstätig","2003","4","männlich","623","0.313772944035874","0.294222297337033","0.333323590734714"
"nicht erwerbstätig","2003","4","weiblich","856","0.428878243248147","0.408083670312226","0.449672816184068"
"nicht erwerbstätig","2003","5 Einkommensstärkstes Quintil","männlich","477","0.252323767277566","0.233603644549545","0.271043890005588"
"nicht erwerbstätig","2003","5 Einkommensstärkstes Quintil","weiblich","685","0.395515007901727","0.373945076593401","0.417084939210054"
"Teilzeit","2003","1 Einkommensschwächstes Quintil","männlich","52","0.0323124382026253","0.0243926029740406","0.04023227343121"
"Teilzeit","2003","1 Einkommensschwächstes Quintil","weiblich","304","0.119475576213096","0.106568943154596","0.132382209271596"
"Teilzeit","2003","2","männlich","45","0.0278299589639911","0.0212286311619008","0.0344312867660813"
"Teilzeit","2003","2","weiblich","471","0.160045721696218","0.14624400240837","0.173847440984067"
"Teilzeit","2003","3","männlich","39","0.0181866421844449","0.0125317390230918","0.0238415453457979"
"Teilzeit","2003","3","weiblich","426","0.169618970840245","0.153943689114423","0.185294252566068"
"Teilzeit","2003","4","männlich","36","0.0137192330136464","0.00881823348071108","0.0186202325465817"
"Teilzeit","2003","4","weiblich","404","0.172900735340107","0.157011760292267","0.188789710387947"
"Teilzeit","2003","5 Einkommensstärkstes Quintil","männlich","41","0.0189569941486163","0.0130793730638999","0.0248346152333327"
"Teilzeit","2003","5 Einkommensstärkstes Quintil","weiblich","451","0.194835790164471","0.177363448385876","0.212308131943065"
"voll erwerbstätig","2003","1 Einkommensschwächstes Quintil","männlich","618","0.30817932857365","0.287498772060665","0.328859885086634"
"voll erwerbstätig","2003","1 Einkommensschwächstes Quintil","weiblich","283","0.0995289772752023","0.0876162188671736","0.111441735683231"
"voll erwerbstätig","2003","2","männlich","1236","0.503799878233085","0.483733852646645","0.523865903819526"
"voll erwerbstätig","2003","2","weiblich","523","0.179094914054417","0.164661421521764","0.193528406587069"
"voll erwerbstätig","2003","3","männlich","1242","0.582048046844985","0.561175423295104","0.602920670394865"
"voll erwerbstätig","2003","3","weiblich","553","0.249396116739249","0.231324804880742","0.267467428597755"
"voll erwerbstätig","2003","4","männlich","1400","0.635700122178714","0.615424456433277","0.65597578792415"
"voll erwerbstätig","2003","4","weiblich","784","0.347202625944627","0.327199432013511","0.367205819875742"
"voll erwerbstätig","2003","5 Einkommensstärkstes Quintil","männlich","1485","0.701945170716587","0.682231272927386","0.721659068505788"
"voll erwerbstätig","2003","5 Einkommensstärkstes Quintil","weiblich","733","0.364579867873136","0.343347357558932","0.385812378187339"
"Andere","2004","1 Einkommensschwächstes Quintil","männlich","189","0.105220512342405","0.0912648531533349","0.119176171531475"
"Andere","2004","1 Einkommensschwächstes Quintil","weiblich","280","0.120866625851119","0.107706838165991","0.134026413536247"
"Andere","2004","2","männlich","131","0.0483534705930328","0.0396545907609337","0.0570523504251319"
"Andere","2004","2","weiblich","245","0.0809548458834229","0.0705440753056999","0.0913656164611459"
"Andere","2004","3","männlich","87","0.0372867442990535","0.0289372407146794","0.0456362478834277"
"Andere","2004","3","weiblich","183","0.0798142753986116","0.0683268613757429","0.0913016894214804"
"Andere","2004","4","männlich","91","0.0304373475045581","0.0231641003468004","0.0377105946623157"
"Andere","2004","4","weiblich","135","0.0546989344195565","0.0450285143076851","0.0643693545314279"
"Andere","2004","5 Einkommensstärkstes Quintil","männlich","73","0.0258605470876958","0.0190165100215971","0.0327045841537945"
"Andere","2004","5 Einkommensstärkstes Quintil","weiblich","112","0.0516861501154401","0.0419246231150528","0.0614476771158273"
"nicht erwerbstätig","2004","1 Einkommensschwächstes Quintil","männlich","1035","0.582898665791415","0.560472271198512","0.605325060384318"
"nicht erwerbstätig","2004","1 Einkommensschwächstes Quintil","weiblich","1503","0.653285780373279","0.634072313798474","0.672499246948084"
"nicht erwerbstätig","2004","2","männlich","953","0.416477322590489","0.396486244273877","0.436468400907101"
"nicht erwerbstätig","2004","2","weiblich","1492","0.600829233059912","0.582137571116133","0.619520895003691"
"nicht erwerbstätig","2004","3","männlich","755","0.394128883907869","0.37259391725973","0.415663850556008"
"nicht erwerbstätig","2004","3","weiblich","1015","0.502192606497438","0.480998746110821","0.523386466884056"
"nicht erwerbstätig","2004","4","männlich","632","0.318988173293568","0.299254786737211","0.338721559849926"
"nicht erwerbstätig","2004","4","weiblich","848","0.437682905558666","0.416584906414831","0.458780904702501"
"nicht erwerbstätig","2004","5 Einkommensstärkstes Quintil","männlich","467","0.229576867461632","0.211442114140232","0.247711620783033"
"nicht erwerbstätig","2004","5 Einkommensstärkstes Quintil","weiblich","682","0.391611447940589","0.37008993358398","0.413132962297197"
"Teilzeit","2004","1 Einkommensschwächstes Quintil","männlich","46","0.0268605077615661","0.0195071313600642","0.034213884163068"
"Teilzeit","2004","1 Einkommensschwächstes Quintil","weiblich","304","0.122761603587599","0.109513357324505","0.136009849850692"
"Teilzeit","2004","2","männlich","45","0.022466409740056","0.0164568265112191","0.0284759929688929"
"Teilzeit","2004","2","weiblich","419","0.148356535914385","0.134789802941915","0.161923268886855"
"Teilzeit","2004","3","männlich","42","0.0280250647162566","0.0207516928501812","0.035298436582332"
"Teilzeit","2004","3","weiblich","410","0.170998579756022","0.155039122072933","0.18695803743911"
"Teilzeit","2004","4","männlich","36","0.0177748502788562","0.0121805534479025","0.0233691471098099"
"Teilzeit","2004","4","weiblich","440","0.185809909353232","0.169268665019963","0.202351153686501"
"Teilzeit","2004","5 Einkommensstärkstes Quintil","männlich","44","0.0153873057063954","0.0100797209406811","0.0206948904721097"
"Teilzeit","2004","5 Einkommensstärkstes Quintil","weiblich","400","0.162678248192892","0.146405325880378","0.178951170505406"
"voll erwerbstätig","2004","1 Einkommensschwächstes Quintil","männlich","587","0.285020314104614","0.264488520130159","0.305552108079068"
"voll erwerbstätig","2004","1 Einkommensschwächstes Quintil","weiblich","270","0.103085990188003","0.090810367616323","0.115361612759683"
"voll erwerbstätig","2004","2","männlich","1207","0.512702797076422","0.492433369948763","0.532972224204081"
"voll erwerbstätig","2004","2","weiblich","481","0.16985938514228","0.155527159691511","0.184191610593049"
"voll erwerbstätig","2004","3","männlich","1094","0.540559307076821","0.518597334185915","0.562521279967727"
"voll erwerbstätig","2004","3","weiblich","530","0.246994538347928","0.228714084290522","0.265274992405335"
"voll erwerbstätig","2004","4","männlich","1384","0.632799628923018","0.612390631581344","0.653208626264692"
"voll erwerbstätig","2004","4","weiblich","701","0.321808250668546","0.301940638525341","0.34167586281175"
"voll erwerbstätig","2004","5 Einkommensstärkstes Quintil","männlich","1482","0.729175279744277","0.710013181939714","0.748337377548839"
"voll erwerbstätig","2004","5 Einkommensstärkstes Quintil","weiblich","782","0.394024153751079","0.37247929256302","0.415569014939139"
"Andere","2005","1 Einkommensschwächstes Quintil","männlich","171","0.0984221105719728","0.0847963825560303","0.112047838587915"
"Andere","2005","1 Einkommensschwächstes Quintil","weiblich","273","0.113957541504555","0.101063486337672","0.126851596671438"
"Andere","2005","2","männlich","116","0.0527871293000203","0.0432461120517838","0.0623281465482568"
"Andere","2005","2","weiblich","247","0.0918704746714901","0.0804771775301293","0.103263771812851"
"Andere","2005","3","männlich","96","0.0485171566941476","0.0387790295767029","0.0582552838115924"
"Andere","2005","3","weiblich","187","0.0960051758860505","0.0830940716029473","0.108916280169154"
"Andere","2005","4","männlich","101","0.0437225359924655","0.0348796809890436","0.0525653909958873"
"Andere","2005","4","weiblich","130","0.050030054081024","0.0405112807568918","0.0595488274051562"
"Andere","2005","5 Einkommensstärkstes Quintil","männlich","57","0.0297517562640761","0.022359026964275","0.0371444855638771"
"Andere","2005","5 Einkommensstärkstes Quintil","weiblich","119","0.0545962650752728","0.044594275682532","0.0645982544680136"
"nicht erwerbstätig","2005","1 Einkommensschwächstes Quintil","männlich","1066","0.586868400537665","0.564345396082174","0.609391404993155"
"nicht erwerbstätig","2005","1 Einkommensschwächstes Quintil","weiblich","1507","0.652134376325372","0.632807350568869","0.671461402081876"
"nicht erwerbstätig","2005","2","männlich","924","0.447660119183613","0.426443104970273","0.468877133396953"
"nicht erwerbstätig","2005","2","weiblich","1422","0.602267798897189","0.582962446006088","0.62157315178829"
"nicht erwerbstätig","2005","3","männlich","674","0.344746042873807","0.323204254311534","0.366287831436079"
"nicht erwerbstätig","2005","3","weiblich","972","0.506115479103258","0.484204054707182","0.528026903499333"
"nicht erwerbstätig","2005","4","männlich","605","0.303828245788904","0.283938916235422","0.323717575342386"
"nicht erwerbstätig","2005","4","weiblich","780","0.415136012749208","0.393621415973225","0.436650609525192"
"nicht erwerbstätig","2005","5 Einkommensstärkstes Quintil","männlich","495","0.229220677004955","0.210931296692354","0.247510057317555"
"nicht erwerbstätig","2005","5 Einkommensstärkstes Quintil","weiblich","680","0.375966421012946","0.354642121452857","0.397290720573034"
"Teilzeit","2005","1 Einkommensschwächstes Quintil","männlich","41","0.0316501089229428","0.0236422666380298","0.0396579512078558"
"Teilzeit","2005","1 Einkommensschwächstes Quintil","weiblich","294","0.133684972263496","0.119875727073585","0.147494217453407"
"Teilzeit","2005","2","männlich","41","0.0213003636701423","0.0151397342423003","0.0274609930979842"
"Teilzeit","2005","2","weiblich","381","0.141182713526588","0.127447712470417","0.154917714582759"
"Teilzeit","2005","3","männlich","42","0.0306926562470271","0.0228750232751874","0.0385102892188668"
"Teilzeit","2005","3","weiblich","387","0.181374252884518","0.164486820959853","0.198261684809184"
"Teilzeit","2005","4","männlich","43","0.0179226610333642","0.0121851707643211","0.0236601513024072"
"Teilzeit","2005","4","weiblich","419","0.185240964395065","0.168278315408903","0.202203613381227"
"Teilzeit","2005","5 Einkommensstärkstes Quintil","männlich","48","0.0232849557967917","0.0167230692846771","0.0298468423089063"
"Teilzeit","2005","5 Einkommensstärkstes Quintil","weiblich","396","0.163671440696987","0.14738331236841","0.179959569025564"
"voll erwerbstätig","2005","1 Einkommensschwächstes Quintil","männlich","558","0.28305937996742","0.262453454641236","0.303665305293603"
"voll erwerbstätig","2005","1 Einkommensschwächstes Quintil","weiblich","259","0.100223109906577","0.0880376457586213","0.112408574054533"
"voll erwerbstätig","2005","2","männlich","1029","0.478252387846224","0.456938352975022","0.499566422717426"
"voll erwerbstätig","2005","2","weiblich","419","0.164679012904733","0.150049381972572","0.179308643836894"
"voll erwerbstätig","2005","3","männlich","1058","0.576044144185019","0.553645821868251","0.598442466501786"
"voll erwerbstätig","2005","3","weiblich","454","0.216505092126173","0.198454758229416","0.23455542602293"
"voll erwerbstätig","2005","4","männlich","1305","0.634526557185266","0.613700805521124","0.655352308849409"
"voll erwerbstätig","2005","4","weiblich","686","0.349592968774703","0.328772786649975","0.37041315089943"
"voll erwerbstätig","2005","5 Einkommensstärkstes Quintil","männlich","1429","0.717742610934178","0.698158038591076","0.737327183277279"
"voll erwerbstätig","2005","5 Einkommensstärkstes Quintil","weiblich","787","0.405765873214795","0.384148007249778","0.427383739179811"
"Andere","2006","1 Einkommensschwächstes Quintil","männlich","239","0.128582381229517","0.113652345244205","0.143512417214829"
"Andere","2006","1 Einkommensschwächstes Quintil","weiblich","306","0.124760647119179","0.111670497460741","0.137850796777616"
"Andere","2006","2","männlich","138","0.0558705678783771","0.0464100003324324","0.0653311354243219"
"Andere","2006","2","weiblich","284","0.099769324702298","0.0884713528550542","0.111067296549542"
"Andere","2006","3","männlich","107","0.0443718976261155","0.0354514298818516","0.0532923653703793"
"Andere","2006","3","weiblich","195","0.0784049481084671","0.0671416329772351","0.0896682632396992"
"Andere","2006","4","männlich","88","0.0352258517443846","0.0276017831434516","0.0428499203453176"
"Andere","2006","4","weiblich","166","0.0740120337274844","0.0631538403992408","0.0848702270557281"
"Andere","2006","5 Einkommensstärkstes Quintil","männlich","64","0.0326880822826432","0.0251559533092327","0.0402202112560536"
"Andere","2006","5 Einkommensstärkstes Quintil","weiblich","106","0.0391324003322248","0.0307729471225936","0.0474918535418559"
"nicht erwerbstätig","2006","1 Einkommensschwächstes Quintil","männlich","1113","0.587623637405946","0.565667625152268","0.609579649659625"
"nicht erwerbstätig","2006","1 Einkommensschwächstes Quintil","weiblich","1584","0.6671063796895","0.648438599977376","0.685774159401623"
"nicht erwerbstätig","2006","2","männlich","1011","0.430487332887094","0.410091485098082","0.450883180676107"
"nicht erwerbstätig","2006","2","weiblich","1522","0.58590055752473","0.56733152201629","0.604469593033169"
"nicht erwerbstätig","2006","3","männlich","763","0.358170653287147","0.337400296606187","0.378941009968107"
"nicht erwerbstätig","2006","3","weiblich","1085","0.515209879620394","0.494269073122417","0.536150686118371"
"nicht erwerbstätig","2006","4","männlich","701","0.306980657887582","0.287905356905419","0.326055958869745"
"nicht erwerbstätig","2006","4","weiblich","872","0.411489640862341","0.391078830925797","0.431900450798886"
"nicht erwerbstätig","2006","5 Einkommensstärkstes Quintil","männlich","553","0.22540067625651","0.207701383146577","0.243099969366443"
"nicht erwerbstätig","2006","5 Einkommensstärkstes Quintil","weiblich","746","0.386347038605014","0.365356283407696","0.407337793802333"
"Teilzeit","2006","1 Einkommensschwächstes Quintil","männlich","53","0.0253697609043648","0.0183562563693287","0.0323832654394009"
"Teilzeit","2006","1 Einkommensschwächstes Quintil","weiblich","298","0.112510552404836","0.0999929656003871","0.125028139209285"
"Teilzeit","2006","2","männlich","42","0.0261837333575921","0.0196061830719809","0.0327612836432033"
"Teilzeit","2006","2","weiblich","443","0.153230412831034","0.139651025387091","0.166809800274976"
"Teilzeit","2006","3","männlich","50","0.0298347568812114","0.0224646586366265","0.0372048551257962"
"Teilzeit","2006","3","weiblich","398","0.169401862135994","0.153684523918854","0.185119200353135"
"Teilzeit","2006","4","männlich","42","0.0196235586279315","0.0138873025361932","0.0253598147196698"
"Teilzeit","2006","4","weiblich","492","0.196462655168978","0.179983051344336","0.212942258993619"
"Teilzeit","2006","5 Einkommensstärkstes Quintil","männlich","59","0.0263522065783152","0.0195672168814718","0.0331371962751586"
"Teilzeit","2006","5 Einkommensstärkstes Quintil","weiblich","432","0.17099228930692","0.154761284696067","0.187223293917772"
"voll erwerbstätig","2006","1 Einkommensschwächstes Quintil","männlich","526","0.258424220460172","0.238898757949159","0.277949682971185"
"voll erwerbstätig","2006","1 Einkommensschwächstes Quintil","weiblich","260","0.095622420786486","0.0839731928008794","0.107271648772093"
"voll erwerbstätig","2006","2","männlich","1073","0.487458365876936","0.466868988274783","0.50804774347909"
"voll erwerbstätig","2006","2","weiblich","454","0.161099704941939","0.147240841539308","0.17495856834457"
"voll erwerbstätig","2006","3","männlich","1127","0.567622692205527","0.54616166570577","0.589083718705283"
"voll erwerbstätig","2006","3","weiblich","510","0.236983310135144","0.219165663909155","0.254800956361133"
"voll erwerbstätig","2006","4","männlich","1415","0.638169931740102","0.618296918993835","0.658042944486368"
"voll erwerbstätig","2006","4","weiblich","703","0.318035670241196","0.298719435463992","0.337351905018401"
"voll erwerbstätig","2006","5 Einkommensstärkstes Quintil","männlich","1465","0.715559034882531","0.696449128303436","0.734668941461626"
"voll erwerbstätig","2006","5 Einkommensstärkstes Quintil","weiblich","783","0.403528271755841","0.382378301144581","0.424678242367101"
"Andere","2007","1 Einkommensschwächstes Quintil","männlich","202","0.115854560061111","0.100640607693939","0.131068512428284"
"Andere","2007","1 Einkommensschwächstes Quintil","weiblich","261","0.118762088946102","0.105122345308826","0.132401832583377"
"Andere","2007","2","männlich","132","0.058590896408609","0.048567519319072","0.068614273498146"
"Andere","2007","2","weiblich","268","0.100986059509281","0.0891867076484573","0.112785411370104"
"Andere","2007","3","männlich","111","0.0591808137748448","0.0485399799464094","0.0698216476032802"
"Andere","2007","3","weiblich","182","0.0952264265883403","0.0825076899770996","0.107945163199581"
"Andere","2007","4","männlich","78","0.0334611047542017","0.025877057663077","0.0410451518453265"
"Andere","2007","4","weiblich","144","0.0660142398745527","0.0555061595558593","0.0765223201932461"
"Andere","2007","5 Einkommensstärkstes Quintil","männlich","67","0.0292675653663091","0.0220446866938207","0.0364904440387975"
"Andere","2007","5 Einkommensstärkstes Quintil","weiblich","103","0.042342250360389","0.0336018442954559","0.0510826564253221"
"nicht erwerbstätig","2007","1 Einkommensschwächstes Quintil","männlich","969","0.573074973220372","0.549562129413953","0.596587817026791"
"nicht erwerbstätig","2007","1 Einkommensschwächstes Quintil","weiblich","1430","0.672113142248258","0.652320494013418","0.691905790483097"
"nicht erwerbstätig","2007","2","männlich","916","0.431824131779912","0.410684148107875","0.45296411545195"
"nicht erwerbstätig","2007","2","weiblich","1370","0.564811617058139","0.545396738287132","0.584226495829146"
"nicht erwerbstätig","2007","3","männlich","710","0.356827765771078","0.335224218067527","0.37843131347463"
"nicht erwerbstätig","2007","3","weiblich","961","0.493000058067094","0.471336852724946","0.514663263409242"
"nicht erwerbstätig","2007","4","männlich","662","0.296534239077288","0.277273181893106","0.31579529626147"
"nicht erwerbstätig","2007","4","weiblich","842","0.416331769484869","0.395470667491365","0.437192871478372"
"nicht erwerbstätig","2007","5 Einkommensstärkstes Quintil","männlich","542","0.216769069577146","0.199112317355719","0.234425821798574"
"nicht erwerbstätig","2007","5 Einkommensstärkstes Quintil","weiblich","733","0.365946109716637","0.345038175200151","0.386854044233122"
"Teilzeit","2007","1 Einkommensschwächstes Quintil","männlich","47","0.0355607116229486","0.0267573954699983","0.044364027775899"
"Teilzeit","2007","1 Einkommensschwächstes Quintil","weiblich","263","0.120472221124256","0.106747960818865","0.134196481429647"
"Teilzeit","2007","2","männlich","50","0.0264570955166953","0.0196076024297109","0.0333065886036796"
"Teilzeit","2007","2","weiblich","447","0.165768111337301","0.151205538384245","0.180330684290357"
"Teilzeit","2007","3","männlich","40","0.0273900754820088","0.0200297321159499","0.0347504188480677"
"Teilzeit","2007","3","weiblich","427","0.186308144902627","0.16943713107013","0.203179158735125"
"Teilzeit","2007","4","männlich","47","0.025748573623719","0.0190692370466415","0.0324279102007964"
"Teilzeit","2007","4","weiblich","482","0.193044452716157","0.176341705376516","0.209747200055798"
"Teilzeit","2007","5 Einkommensstärkstes Quintil","männlich","50","0.0225942901035548","0.0162262756984112","0.0289623045086984"
"Teilzeit","2007","5 Einkommensstärkstes Quintil","weiblich","437","0.192064775353531","0.174966527392692","0.209163023314371"
"voll erwerbstätig","2007","1 Einkommensschwächstes Quintil","männlich","482","0.275509755095568","0.254272010593419","0.296747499597717"
"voll erwerbstätig","2007","1 Einkommensschwächstes Quintil","weiblich","207","0.088652547681385","0.0766683680545978","0.100636727308172"
"voll erwerbstätig","2007","2","männlich","1011","0.483127876294783","0.46180074686299","0.504455005726577"
"voll erwerbstätig","2007","2","weiblich","420","0.168434212095279","0.153778474272418","0.18308994991814"
"voll erwerbstätig","2007","3","männlich","1028","0.556601344972068","0.534198590276802","0.579004099667335"
"voll erwerbstätig","2007","3","weiblich","476","0.225465370441938","0.207357990265558","0.243572750618319"
"voll erwerbstätig","2007","4","männlich","1373","0.644256082544791","0.624066877408079","0.664445287681503"
"voll erwerbstätig","2007","4","weiblich","677","0.324609537924422","0.304794607918152","0.344424467930692"
"voll erwerbstätig","2007","5 Einkommensstärkstes Quintil","männlich","1433","0.73136907495299","0.712375201021936","0.750362948884043"
"voll erwerbstätig","2007","5 Einkommensstärkstes Quintil","weiblich","766","0.399646864569443","0.37838599247688","0.420907736662006"
"Andere","2008","1 Einkommensschwächstes Quintil","männlich","172","0.12663762235286","0.109648427405372","0.143626817300348"
"Andere","2008","1 Einkommensschwächstes Quintil","weiblich","263","0.137259887135863","0.12191128712797","0.152608487143755"
"Andere","2008","2","männlich","143","0.0744421660311004","0.0626857490062281","0.0861985830559727"
"Andere","2008","2","weiblich","235","0.109506729366668","0.0964489661948779","0.122564492538458"
"Andere","2008","3","männlich","103","0.0549941548606946","0.0444685706253866","0.0655197390960025"
"Andere","2008","3","weiblich","196","0.0995068561105396","0.0863317706266219","0.112681941594457"
"Andere","2008","4","männlich","95","0.0467874909543677","0.0376546138014475","0.0559203681072879"
"Andere","2008","4","weiblich","143","0.0722253672871083","0.0611433562515539","0.0833073783226628"
"Andere","2008","5 Einkommensstärkstes Quintil","männlich","64","0.0244443132906332","0.0178285732773193","0.0310600533039471"
"Andere","2008","5 Einkommensstärkstes Quintil","weiblich","102","0.0406324548876211","0.0320394876130365","0.0492254221622056"
"nicht erwerbstätig","2008","1 Einkommensschwächstes Quintil","männlich","843","0.566265477305543","0.540948245145178","0.591582709465908"
"nicht erwerbstätig","2008","1 Einkommensschwächstes Quintil","weiblich","1240","0.656842743879776","0.635667215748197","0.678018272011356"
"nicht erwerbstätig","2008","2","männlich","867","0.423864975395341","0.401732009919005","0.445997940871678"
"nicht erwerbstätig","2008","2","weiblich","1195","0.549709909435382","0.528905947985859","0.570513870884904"
"nicht erwerbstätig","2008","3","männlich","668","0.360589884652052","0.338419806771414","0.382759962532691"
"nicht erwerbstätig","2008","3","weiblich","918","0.4913125549204","0.469309084972872","0.513316024867929"
"nicht erwerbstätig","2008","4","männlich","614","0.275964631570414","0.25663362471809","0.295295638422738"
"nicht erwerbstätig","2008","4","weiblich","824","0.392108357043868","0.37120728377853","0.413009430309206"
"nicht erwerbstätig","2008","5 Einkommensstärkstes Quintil","männlich","547","0.221317157676617","0.203532262017542","0.239102053335692"
"nicht erwerbstätig","2008","5 Einkommensstärkstes Quintil","weiblich","699","0.338466644390451","0.317872302084297","0.359060986696605"
"Teilzeit","2008","1 Einkommensschwächstes Quintil","männlich","43","0.0346692947498869","0.0253237472353495","0.0440148422644243"
"Teilzeit","2008","1 Einkommensschwächstes Quintil","weiblich","236","0.114946543783647","0.1007203190826","0.129172768484694"
"Teilzeit","2008","2","männlich","43","0.0234731483778257","0.0166921839099732","0.0302541128456782"
"Teilzeit","2008","2","weiblich","386","0.161709909128409","0.146314240838058","0.177105577418761"
"Teilzeit","2008","3","männlich","41","0.0295349157246781","0.021718124313469","0.0373517071358872"
"Teilzeit","2008","3","weiblich","421","0.19760641305757","0.180080486967242","0.215132339147899"
