"erwst","year","quintil_oecd","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Teilzeit","2001","1 Einkommensschwächstes Quintil","Ostdeutschland","102","0.0550997708344935","0.0440901086783271","0.0661094329906599"
"Teilzeit","2001","1 Einkommensschwächstes Quintil","Westdeutschland","318","0.0869182508630857","0.0777106058038074","0.0961258959223641"
"Teilzeit","2001","2","Ostdeutschland","123","0.0626602323555741","0.0514861070638853","0.0738343576472629"
"Teilzeit","2001","2","Westdeutschland","427","0.096761380585324","0.0877809499481333","0.105741811222515"
"Teilzeit","2001","3","Ostdeutschland","77","0.065289077606296","0.0506102094866596","0.0799679457259324"
"Teilzeit","2001","3","Westdeutschland","404","0.10656172294824","0.0962506997486823","0.116872746147798"
"Teilzeit","2001","4","Ostdeutschland","45","0.0731229042528366","0.0529691078236261","0.0932767006820472"
"Teilzeit","2001","4","Westdeutschland","328","0.0999703241845536","0.089364833282508","0.110575815086599"
"Teilzeit","2001","5 Einkommensstärkstes Quintil","Ostdeutschland","11","","",""
"Teilzeit","2001","5 Einkommensstärkstes Quintil","Westdeutschland","222","0.0913599224222389","0.0793584898901155","0.103361354954362"
"voll erwerbstätig","2001","1 Einkommensschwächstes Quintil","Ostdeutschland","463","0.258786751166689","0.237654355917869","0.279919146415508"
"voll erwerbstätig","2001","1 Einkommensschwächstes Quintil","Westdeutschland","867","0.217677652072565","0.204189947651575","0.231165356493554"
"voll erwerbstätig","2001","2","Ostdeutschland","693","0.356567994157319","0.334483293163743","0.378652695150895"
"voll erwerbstätig","2001","2","Westdeutschland","1497","0.34702924413851","0.332569027869795","0.361489460407224"
"voll erwerbstätig","2001","3","Ostdeutschland","505","0.425115727851112","0.395740757068509","0.454490698633714"
"voll erwerbstätig","2001","3","Westdeutschland","1525","0.436809876044993","0.420235293096302","0.453384458993683"
"voll erwerbstätig","2001","4","Ostdeutschland","418","0.61619802485254","0.578550811961759","0.653845237743321"
"voll erwerbstätig","2001","4","Westdeutschland","1608","0.520072702949273","0.502408804194819","0.537736601703727"
"voll erwerbstätig","2001","5 Einkommensstärkstes Quintil","Ostdeutschland","192","0.751556102257301","0.697884657350696","0.805227547163906"
"voll erwerbstätig","2001","5 Einkommensstärkstes Quintil","Westdeutschland","1291","0.574016647078033","0.553418989201411","0.594614304954656"
"Andere","2002","1 Einkommensschwächstes Quintil","Ostdeutschland","135","0.0851564324257572","0.0709460378199017","0.0993668270316126"
"Andere","2002","1 Einkommensschwächstes Quintil","Westdeutschland","321","0.0997813258984168","0.0893579958833199","0.110204655913514"
"Andere","2002","2","Ostdeutschland","85","0.0478163102646091","0.0372883802076299","0.0583442403215882"
"Andere","2002","2","Westdeutschland","292","0.0734181485362908","0.0650813793538288","0.0817549177187529"
"Andere","2002","3","Ostdeutschland","48","0.0384141355812163","0.0274713350331057","0.0493569361293269"
"Andere","2002","3","Westdeutschland","225","0.0613749702369682","0.0530719272260695","0.0696780132478668"
"Andere","2002","4","Ostdeutschland","47","0.0528530049715411","0.0365328970157477","0.0691731129273345"
"Andere","2002","4","Westdeutschland","194","0.0417371110097856","0.0351097334127374","0.0483644886068337"
"Andere","2002","5 Einkommensstärkstes Quintil","Ostdeutschland","18","","",""
"Andere","2002","5 Einkommensstärkstes Quintil","Westdeutschland","171","0.0363668392900227","0.0305311342764023","0.0422025443036432"
"nicht erwerbstätig","2002","1 Einkommensschwächstes Quintil","Ostdeutschland","882","0.627364189849587","0.60274769883887","0.651980680860304"
"nicht erwerbstätig","2002","1 Einkommensschwächstes Quintil","Westdeutschland","1880","0.609318841310563","0.592350422239529","0.626287260381597"
"nicht erwerbstätig","2002","2","Ostdeutschland","826","0.554056071049619","0.529530926344944","0.578581215754295"
"nicht erwerbstätig","2002","2","Westdeutschland","1749","0.483925605754535","0.467952122696191","0.499899088812878"
"nicht erwerbstätig","2002","3","Ostdeutschland","529","0.47517119450893","0.446738186967408","0.503604202050452"
"nicht erwerbstätig","2002","3","Westdeutschland","1266","0.416988019473902","0.399931276578344","0.43404476236946"
"nicht erwerbstätig","2002","4","Ostdeutschland","187","0.317588664397597","0.283631211665328","0.351546117129866"
"nicht erwerbstätig","2002","4","Westdeutschland","1141","0.3498295125004","0.334025038842471","0.365633986158328"
"nicht erwerbstätig","2002","5 Einkommensstärkstes Quintil","Ostdeutschland","73","0.190218781570185","0.154430763258066","0.226006799882304"
"nicht erwerbstätig","2002","5 Einkommensstärkstes Quintil","Westdeutschland","1122","0.307637598269099","0.293250568977611","0.322024627560586"
"Teilzeit","2002","1 Einkommensschwächstes Quintil","Ostdeutschland","90","0.0507391909035148","0.0395657089075598","0.0619126728994698"
"Teilzeit","2002","1 Einkommensschwächstes Quintil","Westdeutschland","291","0.0901477023456598","0.0801874435391911","0.100107961152129"
"Teilzeit","2002","2","Ostdeutschland","110","0.0705448496558084","0.0579108323673053","0.0831788669443115"
"Teilzeit","2002","2","Westdeutschland","395","0.100188326632313","0.0905912593051593","0.109785393959468"
"Teilzeit","2002","3","Ostdeutschland","73","0.0571160551022304","0.043903185827594","0.0703289243768669"
"Teilzeit","2002","3","Westdeutschland","365","0.102114421059947","0.0916395276418901","0.112589314478004"
"Teilzeit","2002","4","Ostdeutschland","53","0.0783384090726982","0.0587385652595414","0.0979382528858549"
"Teilzeit","2002","4","Westdeutschland","387","0.0982985458526397","0.0884325002136819","0.108164591491597"
"Teilzeit","2002","5 Einkommensstärkstes Quintil","Ostdeutschland","27","","",""
"Teilzeit","2002","5 Einkommensstärkstes Quintil","Westdeutschland","492","0.0960156302147723","0.0868315405952051","0.105199719834339"
"voll erwerbstätig","2002","1 Einkommensschwächstes Quintil","Ostdeutschland","375","0.236740186821141","0.215098247225851","0.258382126416431"
"voll erwerbstätig","2002","1 Einkommensschwächstes Quintil","Westdeutschland","684","0.20075213044536","0.186821246661149","0.214683014229571"
"voll erwerbstätig","2002","2","Ostdeutschland","557","0.327582769029963","0.304426182919612","0.350739355140315"
"voll erwerbstätig","2002","2","Westdeutschland","1324","0.342467919076861","0.327300119218854","0.357635718934868"
"voll erwerbstätig","2002","3","Ostdeutschland","535","0.429298614807623","0.401116529657289","0.457480699957958"
"voll erwerbstätig","2002","3","Westdeutschland","1354","0.419522589229183","0.402451316055338","0.436593862403028"
"voll erwerbstätig","2002","4","Ostdeutschland","435","0.551219921558164","0.514940635682639","0.587499207433689"
"voll erwerbstätig","2002","4","Westdeutschland","1776","0.510134830637175","0.493568781030234","0.526700880244117"
"voll erwerbstätig","2002","5 Einkommensstärkstes Quintil","Ostdeutschland","344","0.732287060349984","0.691912996569006","0.772661124130962"
"voll erwerbstätig","2002","5 Einkommensstärkstes Quintil","Westdeutschland","2168","0.559979932226106","0.54450576957531","0.575454094876903"
"Andere","2003","1 Einkommensschwächstes Quintil","Ostdeutschland","144","0.0914170807025502","0.0767390929808911","0.106095068424209"
"Andere","2003","1 Einkommensschwächstes Quintil","Westdeutschland","295","0.0937041049855338","0.0830239048905303","0.104384305080537"
"Andere","2003","2","Ostdeutschland","92","0.0519924484185982","0.0407945725065417","0.0631903243306548"
"Andere","2003","2","Westdeutschland","290","0.0746088804912017","0.0660088325176821","0.0832089284647213"
"Andere","2003","3","Ostdeutschland","46","0.0358405705010374","0.0249876151451844","0.0466935258568904"
"Andere","2003","3","Westdeutschland","221","0.0639055311089507","0.0554576222650751","0.0723534399528263"
"Andere","2003","4","Ostdeutschland","32","0.0214650613944308","0.0115089413490497","0.0314211814398119"
"Andere","2003","4","Westdeutschland","205","0.0472344433722184","0.0402323263876499","0.054236560356787"
"Andere","2003","5 Einkommensstärkstes Quintil","Ostdeutschland","9","","",""
"Andere","2003","5 Einkommensstärkstes Quintil","Westdeutschland","161","0.0366797294807654","0.0305647755426913","0.0427946834188396"
"nicht erwerbstätig","2003","1 Einkommensschwächstes Quintil","Ostdeutschland","892","0.626840299329968","0.602208486011666","0.65147211264827"
"nicht erwerbstätig","2003","1 Einkommensschwächstes Quintil","Westdeutschland","1753","0.63662911222484","0.619001910009824","0.654256314439856"
"nicht erwerbstätig","2003","2","Ostdeutschland","764","0.553886137086487","0.528813920852221","0.578958353320753"
"nicht erwerbstätig","2003","2","Westdeutschland","1675","0.484128380641415","0.46777174280922","0.500485018473609"
"nicht erwerbstätig","2003","3","Ostdeutschland","545","0.502883805346193","0.4736928093246","0.532074801367787"
"nicht erwerbstätig","2003","3","Westdeutschland","1275","0.41398865720642","0.396976186618669","0.43100112779417"
"nicht erwerbstätig","2003","4","Ostdeutschland","252","0.378011819450859","0.344701435067738","0.411322203833979"
"nicht erwerbstätig","2003","4","Westdeutschland","1227","0.369240213040879","0.353311032580433","0.385169393501326"
"nicht erwerbstätig","2003","5 Einkommensstärkstes Quintil","Ostdeutschland","83","0.263095124472243","0.220578223850596","0.30561202509389"
"nicht erwerbstätig","2003","5 Einkommensstärkstes Quintil","Westdeutschland","1079","0.324381074797889","0.309152002938898","0.33961014665688"
"Teilzeit","2003","1 Einkommensschwächstes Quintil","Ostdeutschland","98","0.0637113520276619","0.0512723983257025","0.0761503057296213"
"Teilzeit","2003","1 Einkommensschwächstes Quintil","Westdeutschland","258","0.0868354804494834","0.0765152785270917","0.0971556823718751"
"Teilzeit","2003","2","Ostdeutschland","116","0.0630960148284933","0.0508326930067321","0.0753593366502544"
"Teilzeit","2003","2","Westdeutschland","400","0.106973282389432","0.0968571888703714","0.117089375908493"
"Teilzeit","2003","3","Ostdeutschland","80","0.063549661132347","0.0493071972067406","0.0777921250579533"
"Teilzeit","2003","3","Westdeutschland","385","0.100771330333231","0.0903739549573796","0.111168705709083"
"Teilzeit","2003","4","Ostdeutschland","71","0.0977663811231321","0.0773635628508294","0.118169199395435"
"Teilzeit","2003","4","Westdeutschland","369","0.0911626645908347","0.0816619007672471","0.100663428414422"
"Teilzeit","2003","5 Einkommensstärkstes Quintil","Ostdeutschland","26","","",""
"Teilzeit","2003","5 Einkommensstärkstes Quintil","Westdeutschland","466","0.106282134382798","0.0962561936720145","0.116308075093582"
"voll erwerbstätig","2003","1 Einkommensschwächstes Quintil","Ostdeutschland","347","0.21803126793982","0.197001976212305","0.239060559667335"
"voll erwerbstätig","2003","1 Einkommensschwächstes Quintil","Westdeutschland","554","0.182831302340143","0.16866533578904","0.196997268891246"
"voll erwerbstätig","2003","2","Ostdeutschland","538","0.331025399666422","0.30729007967803","0.354760719654813"
"voll erwerbstätig","2003","2","Westdeutschland","1221","0.334289456477951","0.318849466800551","0.349729446155352"
"voll erwerbstätig","2003","3","Ostdeutschland","456","0.397725963020422","0.369151690988588","0.426300235052257"
"voll erwerbstätig","2003","3","Westdeutschland","1339","0.421334481351399","0.404279648840844","0.438389313861953"
"voll erwerbstätig","2003","4","Ostdeutschland","459","0.502756738031578","0.46840890904952","0.537104567013637"
"voll erwerbstätig","2003","4","Westdeutschland","1725","0.492362678996068","0.475861070779512","0.508864287212624"
"voll erwerbstätig","2003","5 Einkommensstärkstes Quintil","Ostdeutschland","294","0.669345865840346","0.623919106705698","0.714772624974994"
"voll erwerbstätig","2003","5 Einkommensstärkstes Quintil","Westdeutschland","1924","0.532657061338547","0.516426390680563","0.548887731996531"
"Andere","2004","1 Einkommensschwächstes Quintil","Ostdeutschland","160","0.120511522311512","0.103673145097757","0.137349899525267"
"Andere","2004","1 Einkommensschwächstes Quintil","Westdeutschland","309","0.111506291909606","0.0998016310246359","0.123210952794576"
"Andere","2004","2","Ostdeutschland","89","0.053260400129148","0.041597391947353","0.064923408310943"
"Andere","2004","2","Westdeutschland","287","0.0685339687930479","0.0602214709924537","0.0768464665936421"
"Andere","2004","3","Ostdeutschland","42","0.0370687699770758","0.0258886490507934","0.0482488909033582"
"Andere","2004","3","Westdeutschland","228","0.0642981009319417","0.0555485782165792","0.0730476236473042"
"Andere","2004","4","Ostdeutschland","28","","",""
"Andere","2004","4","Westdeutschland","198","0.0462317868127177","0.0392268461782161","0.0532367274472193"
"Andere","2004","5 Einkommensstärkstes Quintil","Ostdeutschland","12","","",""
"Andere","2004","5 Einkommensstärkstes Quintil","Westdeutschland","173","0.0392180067072347","0.032869149283863","0.0455668641306064"
"nicht erwerbstätig","2004","1 Einkommensschwächstes Quintil","Ostdeutschland","834","0.597034206563286","0.571665135258787","0.622403277867785"
"nicht erwerbstätig","2004","1 Einkommensschwächstes Quintil","Westdeutschland","1704","0.630789844523373","0.612844114257182","0.648735574789565"
"nicht erwerbstätig","2004","2","Ostdeutschland","748","0.580210771531966","0.554577641815269","0.605843901248663"
"nicht erwerbstätig","2004","2","Westdeutschland","1697","0.495018845403661","0.478569692286068","0.511467998521255"
"nicht erwerbstätig","2004","3","Ostdeutschland","538","0.520350165301006","0.490786738364776","0.549913592237236"
"nicht erwerbstätig","2004","3","Westdeutschland","1232","0.432682984351523","0.415009818722633","0.450356149980412"
"nicht erwerbstätig","2004","4","Ostdeutschland","261","0.373098998273974","0.339895731862016","0.406302264685932"
"nicht erwerbstätig","2004","4","Westdeutschland","1219","0.376525515031263","0.36036261652982","0.392688413532706"
"nicht erwerbstätig","2004","5 Einkommensstärkstes Quintil","Ostdeutschland","86","0.224030650168443","0.1855505828294","0.262510717507487"
"nicht erwerbstätig","2004","5 Einkommensstärkstes Quintil","Westdeutschland","1063","0.312872945999807","0.297707928412781","0.328037963586834"
"Teilzeit","2004","1 Einkommensschwächstes Quintil","Ostdeutschland","110","0.0762820446309614","0.0625526393116982","0.0900114499502245"
"Teilzeit","2004","1 Einkommensschwächstes Quintil","Westdeutschland","240","0.0812872255096654","0.0711251364161214","0.0914493146032094"
"Teilzeit","2004","2","Ostdeutschland","99","0.0657151149540364","0.0528455047319532","0.0785847251761195"
"Teilzeit","2004","2","Westdeutschland","365","0.0940363577139128","0.08443354683973","0.103639168588096"
"Teilzeit","2004","3","Ostdeutschland","80","0.0711464785938331","0.0559341710128288","0.0863587861748374"
"Teilzeit","2004","3","Westdeutschland","372","0.108428479585504","0.0973375917763929","0.119519367394615"
"Teilzeit","2004","4","Ostdeutschland","78","0.089205960949286","0.0696366148387173","0.108775307059855"
"Teilzeit","2004","4","Westdeutschland","398","0.100057509001464","0.0900472590991232","0.110067758903804"
"Teilzeit","2004","5 Einkommensstärkstes Quintil","Ostdeutschland","30","0.0606569156320407","0.0386270370915035","0.082686794172578"
"Teilzeit","2004","5 Einkommensstärkstes Quintil","Westdeutschland","414","0.0873702829049694","0.078134588325866","0.0966059774840728"
"voll erwerbstätig","2004","1 Einkommensschwächstes Quintil","Ostdeutschland","332","0.20617222649424","0.185248015231225","0.227096437757255"
"voll erwerbstätig","2004","1 Einkommensschwächstes Quintil","Westdeutschland","525","0.176416638057355","0.162242210675819","0.190591065438892"
"voll erwerbstätig","2004","2","Ostdeutschland","488","0.30081371338485","0.276993899563829","0.324633527205871"
"voll erwerbstätig","2004","2","Westdeutschland","1200","0.342410828089378","0.326799273104744","0.358022383074011"
"voll erwerbstätig","2004","3","Ostdeutschland","437","0.371434586128085","0.342841489764288","0.400027682491882"
"voll erwerbstätig","2004","3","Westdeutschland","1187","0.394590435131032","0.377155736271645","0.412025133990419"
"voll erwerbstätig","2004","4","Ostdeutschland","448","0.521411380634477","0.487115597584145","0.555707163684808"
"voll erwerbstätig","2004","4","Westdeutschland","1637","0.477185189154556","0.460523074583478","0.493847303725633"
"voll erwerbstätig","2004","5 Einkommensstärkstes Quintil","Ostdeutschland","323","0.69143342100466","0.648803998756992","0.734062843252328"
"voll erwerbstätig","2004","5 Einkommensstärkstes Quintil","Westdeutschland","1941","0.560538764387989","0.544305588263763","0.576771940512215"
"Andere","2005","1 Einkommensschwächstes Quintil","Ostdeutschland","139","0.0905522187691634","0.0758068707807266","0.1052975667576"
"Andere","2005","1 Einkommensschwächstes Quintil","Westdeutschland","305","0.112907457872171","0.101000825405158","0.124814090339184"
"Andere","2005","2","Ostdeutschland","66","0.0493049171089835","0.0376120518848194","0.0609977823331475"
"Andere","2005","2","Westdeutschland","297","0.0803731982524215","0.0710435010723007","0.0897028954325424"
"Andere","2005","3","Ostdeutschland","46","0.0366195039779222","0.0253915916614909","0.0478474162943536"
"Andere","2005","3","Westdeutschland","237","0.0811262311671673","0.0710042444704101","0.0912482178639244"
"Andere","2005","4","Ostdeutschland","34","0.0295877305602327","0.0171934924314632","0.0419819686890021"
"Andere","2005","4","Westdeutschland","197","0.0494184104240747","0.0420800343847944","0.056756786463355"
"Andere","2005","5 Einkommensstärkstes Quintil","Ostdeutschland","16","","",""
"Andere","2005","5 Einkommensstärkstes Quintil","Westdeutschland","160","0.0424451096505742","0.0358030391815229","0.0490871801196254"
"nicht erwerbstätig","2005","1 Einkommensschwächstes Quintil","Ostdeutschland","882","0.623635345061459","0.598741821653431","0.648528868469486"
"nicht erwerbstätig","2005","1 Einkommensschwächstes Quintil","Westdeutschland","1691","0.622140655604309","0.6038994917715","0.640381819437118"
"nicht erwerbstätig","2005","2","Ostdeutschland","729","0.589360006033885","0.56279094804907","0.615929064018699"
"nicht erwerbstätig","2005","2","Westdeutschland","1617","0.515844570413968","0.498694814320197","0.53299432650774"
"nicht erwerbstätig","2005","3","Ostdeutschland","529","0.520638793360355","0.490775096831023","0.550502489889686"
"nicht erwerbstätig","2005","3","Westdeutschland","1117","0.403197336733397","0.385011579529876","0.421383093936917"
"nicht erwerbstätig","2005","4","Ostdeutschland","227","0.346801132279972","0.311987540390516","0.381614724169429"
"nicht erwerbstätig","2005","4","Westdeutschland","1158","0.359020641127578","0.342778525109033","0.375262757146123"
"nicht erwerbstätig","2005","5 Einkommensstärkstes Quintil","Ostdeutschland","76","0.189112730072914","0.153784838802139","0.224440621343689"
"nicht erwerbstätig","2005","5 Einkommensstärkstes Quintil","Westdeutschland","1099","0.307068553978404","0.2918711076986","0.322266000258208"
"Teilzeit","2005","1 Einkommensschwächstes Quintil","Ostdeutschland","101","0.0716778448476618","0.058423495247941","0.0849321944473826"
"Teilzeit","2005","1 Einkommensschwächstes Quintil","Westdeutschland","234","0.0931875229235393","0.0822509614934103","0.104124084353668"
"Teilzeit","2005","2","Ostdeutschland","100","0.0611956219596335","0.0482505957764754","0.0741406481427916"
"Teilzeit","2005","2","Westdeutschland","322","0.0925980581012265","0.0826507194296724","0.102545396772781"
"Teilzeit","2005","3","Ostdeutschland","76","0.069383987696559","0.0541939536431903","0.0845740217499278"
"Teilzeit","2005","3","Westdeutschland","353","0.11566067907677","0.103804096736068","0.127517261417472"
"Teilzeit","2005","4","Ostdeutschland","73","0.0845850595215977","0.0642314378984319","0.104938681144763"
"Teilzeit","2005","4","Westdeutschland","389","0.100567978425143","0.0903849979784705","0.110750958871816"
"Teilzeit","2005","5 Einkommensstärkstes Quintil","Ostdeutschland","42","0.103951857147788","0.076418517637461","0.131485196658116"
"Teilzeit","2005","5 Einkommensstärkstes Quintil","Westdeutschland","402","0.0889050510907318","0.0795282900802767","0.0982818121011868"
"voll erwerbstätig","2005","1 Einkommensschwächstes Quintil","Ostdeutschland","333","0.214134591321716","0.193056363448603","0.235212819194829"
"voll erwerbstätig","2005","1 Einkommensschwächstes Quintil","Westdeutschland","484","0.171764363599981","0.157574224322133","0.185954502877829"
"voll erwerbstätig","2005","2","Ostdeutschland","422","0.300139454897498","0.275386759152407","0.324892150642589"
"voll erwerbstätig","2005","2","Westdeutschland","1026","0.311184173232384","0.29529627601284","0.327072070451927"
"voll erwerbstätig","2005","3","Ostdeutschland","424","0.373357714965164","0.344443175969723","0.402272253960605"
"voll erwerbstätig","2005","3","Westdeutschland","1088","0.400015753022666","0.381853670019628","0.418177836025704"
"voll erwerbstätig","2005","4","Ostdeutschland","384","0.539026077638197","0.502565047387331","0.575487107889063"
"voll erwerbstätig","2005","4","Westdeutschland","1607","0.490992970023204","0.474066733537662","0.507919206508746"
"voll erwerbstätig","2005","5 Einkommensstärkstes Quintil","Ostdeutschland","338","0.677433074079777","0.635261461557905","0.719604686601648"
"voll erwerbstätig","2005","5 Einkommensstärkstes Quintil","Westdeutschland","1878","0.56158128528029","0.545233509773067","0.577929060787513"
"Andere","2006","1 Einkommensschwächstes Quintil","Ostdeutschland","199","0.131617286521563","0.114468624603614","0.148765948439513"
"Andere","2006","1 Einkommensschwächstes Quintil","Westdeutschland","346","0.124644985112928","0.112593808678737","0.136696161547119"
"Andere","2006","2","Ostdeutschland","82","0.051353469154124","0.039795909904285","0.0629110284039629"
"Andere","2006","2","Westdeutschland","340","0.0868299038259258","0.0775878621594722","0.0960719454923794"
"Andere","2006","3","Ostdeutschland","57","0.0370668115821073","0.0265513596781754","0.0475822634860392"
"Andere","2006","3","Westdeutschland","245","0.0684159461551333","0.0593744694155734","0.0774574228946933"
"Andere","2006","4","Ostdeutschland","31","0.0379237108156751","0.0245786396638328","0.0512687819675174"
"Andere","2006","4","Westdeutschland","223","0.0562008472998178","0.048771879636144","0.0636298149634916"
"Andere","2006","5 Einkommensstärkstes Quintil","Ostdeutschland","12","","",""
"Andere","2006","5 Einkommensstärkstes Quintil","Westdeutschland","158","0.03711659843861","0.0310763901330862","0.0431568067441338"
"nicht erwerbstätig","2006","1 Einkommensschwächstes Quintil","Ostdeutschland","883","0.625586735644444","0.601037523093619","0.650135948195269"
"nicht erwerbstätig","2006","1 Einkommensschwächstes Quintil","Westdeutschland","1814","0.633260390469278","0.615678320705403","0.650842460233154"
"nicht erwerbstätig","2006","2","Ostdeutschland","771","0.569660768454716","0.543734342670913","0.59558719423852"
"nicht erwerbstätig","2006","2","Westdeutschland","1762","0.498945083517974","0.482534407965988","0.51535575906996"
"nicht erwerbstätig","2006","3","Ostdeutschland","616","0.518877002405069","0.49106722466513","0.546686780145008"
"nicht erwerbstätig","2006","3","Westdeutschland","1232","0.417506973011552","0.399845500500998","0.435168445522106"
"nicht erwerbstätig","2006","4","Ostdeutschland","263","0.345032149225162","0.311819731001171","0.378244567449153"
"nicht erwerbstätig","2006","4","Westdeutschland","1310","0.358775471958267","0.343303927118435","0.374247016798099"
"nicht erwerbstätig","2006","5 Einkommensstärkstes Quintil","Ostdeutschland","81","0.191896239793099","0.155308558976222","0.228483920609976"
"nicht erwerbstätig","2006","5 Einkommensstärkstes Quintil","Westdeutschland","1218","0.308909826945779","0.294147181048162","0.323672472843395"
"Teilzeit","2006","1 Einkommensschwächstes Quintil","Ostdeutschland","106","0.0507930250005632","0.0396551923886874","0.0619308576124389"
"Teilzeit","2006","1 Einkommensschwächstes Quintil","Westdeutschland","245","0.0812125548777498","0.0712465971591399","0.0911785125963597"
"Teilzeit","2006","2","Ostdeutschland","109","0.073666222817479","0.0599874551049239","0.0873449905300341"
"Teilzeit","2006","2","Westdeutschland","376","0.0997246548784857","0.0898902887917433","0.109559020965228"
"Teilzeit","2006","3","Ostdeutschland","91","0.0724729812503426","0.0580422414320901","0.086903721068595"
"Teilzeit","2006","3","Westdeutschland","357","0.109165906182495","0.0979974896021163","0.120334322762874"
"Teilzeit","2006","4","Ostdeutschland","75","0.0867321709320962","0.067069164872384","0.106395176991808"
"Teilzeit","2006","4","Westdeutschland","459","0.10684774101545","0.0968830768215771","0.116812405209324"
"Teilzeit","2006","5 Einkommensstärkstes Quintil","Ostdeutschland","41","0.0812230298371849","0.0558417960859752","0.106604263588395"
"Teilzeit","2006","5 Einkommensstärkstes Quintil","Westdeutschland","450","0.0944625686650339","0.085117896693353","0.103807240636715"
"voll erwerbstätig","2006","1 Einkommensschwächstes Quintil","Ostdeutschland","305","0.19200295283343","0.172023801895801","0.211982103771059"
"voll erwerbstätig","2006","1 Einkommensschwächstes Quintil","Westdeutschland","481","0.160882069540044","0.147477117935008","0.17428702114508"
"voll erwerbstätig","2006","2","Ostdeutschland","439","0.305319539573681","0.281203895551295","0.329435183596066"
"voll erwerbstätig","2006","2","Westdeutschland","1088","0.314500357777614","0.299260826495158","0.329739889060071"
"voll erwerbstätig","2006","3","Ostdeutschland","476","0.371583204762481","0.344687112971829","0.398479296553133"
"voll erwerbstätig","2006","3","Westdeutschland","1161","0.40491117465082","0.387331110461542","0.422491238840098"
"voll erwerbstätig","2006","4","Ostdeutschland","418","0.530311969027067","0.495443635938926","0.565180302115208"
"voll erwerbstätig","2006","4","Westdeutschland","1700","0.478175939726465","0.462063060394927","0.494288819058003"
"voll erwerbstätig","2006","5 Einkommensstärkstes Quintil","Ostdeutschland","311","0.708821290013005","0.666611200700686","0.751031379325323"
"voll erwerbstätig","2006","5 Einkommensstärkstes Quintil","Westdeutschland","1937","0.559511005950577","0.543649192801461","0.575372819099693"
"Andere","2007","1 Einkommensschwächstes Quintil","Ostdeutschland","166","0.116375255520198","0.0990563891269675","0.133694121913429"
"Andere","2007","1 Einkommensschwächstes Quintil","Westdeutschland","297","0.117828752940754","0.105300467852421","0.130357038029087"
"Andere","2007","2","Ostdeutschland","78","0.0564662446127922","0.0443144715771198","0.0686180176484646"
"Andere","2007","2","Westdeutschland","322","0.0888664953013798","0.0790503413060487","0.0986826492967109"
"Andere","2007","3","Ostdeutschland","50","0.0441285026261832","0.0320299440342513","0.0562270612181152"
"Andere","2007","3","Westdeutschland","243","0.0859662731102318","0.0756350069894707","0.0962975392309928"
"Andere","2007","4","Ostdeutschland","30","0.0341315627499774","0.0216277444103956","0.0466353810895592"
"Andere","2007","4","Westdeutschland","192","0.0516046525701745","0.0442702686813408","0.0589390364590082"
"Andere","2007","5 Einkommensstärkstes Quintil","Ostdeutschland","15","","",""
"Andere","2007","5 Einkommensstärkstes Quintil","Westdeutschland","155","0.0365290197838436","0.0304528870931582","0.0426051524745289"
"nicht erwerbstätig","2007","1 Einkommensschwächstes Quintil","Ostdeutschland","779","0.61194434892348","0.585626028267325","0.638262669579635"
"nicht erwerbstätig","2007","1 Einkommensschwächstes Quintil","Westdeutschland","1620","0.632945041856328","0.614215028543766","0.651675055168889"
"nicht erwerbstätig","2007","2","Ostdeutschland","755","0.547184376091801","0.520978781280712","0.573389970902891"
"nicht erwerbstätig","2007","2","Westdeutschland","1531","0.490830872858517","0.473585273392704","0.508076472324329"
"nicht erwerbstätig","2007","3","Ostdeutschland","533","0.508834168581069","0.479384766104536","0.538283571057602"
"nicht erwerbstätig","2007","3","Westdeutschland","1138","0.404739380588665","0.386648917021427","0.422829844155904"
"nicht erwerbstätig","2007","4","Ostdeutschland","260","0.316819057663495","0.284780046628724","0.348858068698266"
"nicht erwerbstätig","2007","4","Westdeutschland","1244","0.360359943307115","0.344442966535583","0.376276920078646"
"nicht erwerbstätig","2007","5 Einkommensstärkstes Quintil","Ostdeutschland","90","0.190887664324734","0.155320027333815","0.226455301315653"
"nicht erwerbstätig","2007","5 Einkommensstärkstes Quintil","Westdeutschland","1185","0.294274718476579","0.279514824587015","0.309034612366142"
"Teilzeit","2007","1 Einkommensschwächstes Quintil","Ostdeutschland","97","0.0700868309188801","0.0562990423778185","0.0838746194599417"
"Teilzeit","2007","1 Einkommensschwächstes Quintil","Westdeutschland","213","0.0864718051582824","0.0755501671477275","0.0973934431688374"
"Teilzeit","2007","2","Ostdeutschland","118","0.0850785052149662","0.0703903140293942","0.0997666964005383"
"Teilzeit","2007","2","Westdeutschland","379","0.106608426760011","0.0959621434006376","0.117254710119383"
"Teilzeit","2007","3","Ostdeutschland","92","0.0634782206845535","0.0491152063539971","0.07784123501511"
"Teilzeit","2007","3","Westdeutschland","375","0.1193491920506","0.107400510160216","0.131297873940983"
"Teilzeit","2007","4","Ostdeutschland","85","0.102925287753244","0.0819995425117483","0.123851032994739"
"Teilzeit","2007","4","Westdeutschland","444","0.106809967368079","0.0965699114979151","0.117050023238244"
"Teilzeit","2007","5 Einkommensstärkstes Quintil","Ostdeutschland","42","0.0849806895546669","0.0597437362145847","0.110217642894749"
