"erwst","year","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"voll erwerbstätig","2005","kein Migrationshintergrund","6849","0.372418222706377","0.365255883664729","0.379580561748026"
"voll erwerbstätig","2005","direkter Migrationshintergrund","838","0.342397575572268","0.323281620315096","0.361513530829441"
"voll erwerbstätig","2005","indirekter Migrationshintergrund","297","","",""
"voll erwerbstätig","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2005","kein Migrationshintergrund","1812","","",""
"Teilzeit","2005","direkter Migrationshintergrund","220","","",""
"Teilzeit","2005","indirekter Migrationshintergrund","60","0.0774851002047885","0.0592853000200846","0.0956849003894925"
"Teilzeit","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2005","kein Migrationshintergrund","7617","0.465309710505798","0.457920016461106","0.472699404550491"
"nicht erwerbstätig","2005","direkter Migrationshintergrund","1154","","",""
"nicht erwerbstätig","2005","indirekter Migrationshintergrund","354","0.423657725808843","0.390020619408087","0.457294832209598"
"nicht erwerbstätig","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2005","kein Migrationshintergrund","1224","","",""
"Andere","2005","direkter Migrationshintergrund","155","","",""
"Andere","2005","indirekter Migrationshintergrund","118","","",""
"Andere","2005","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2006","kein Migrationshintergrund","7183","0.369976769290337","0.363116340388749","0.376837198191924"
"voll erwerbstätig","2006","direkter Migrationshintergrund","832","0.340585944818996","0.321566564622489","0.359605325015504"
"voll erwerbstätig","2006","indirekter Migrationshintergrund","301","0.348217263848706","0.31634000103806","0.380094526659352"
"voll erwerbstätig","2006","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2006","kein Migrationshintergrund","1988","","",""
"Teilzeit","2006","direkter Migrationshintergrund","249","","",""
"Teilzeit","2006","indirekter Migrationshintergrund","72","0.0911367850759194","0.0718792559915928","0.110394314160246"
"Teilzeit","2006","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2006","kein Migrationshintergrund","8446","0.465051848425419","0.45796436116357","0.472139335687268"
"nicht erwerbstätig","2006","direkter Migrationshintergrund","1140","","",""
"nicht erwerbstätig","2006","indirekter Migrationshintergrund","364","0.413884295995291","0.380928212073243","0.446840379917338"
"nicht erwerbstätig","2006","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2006","kein Migrationshintergrund","1408","","",""
"Andere","2006","direkter Migrationshintergrund","164","","",""
"Andere","2006","indirekter Migrationshintergrund","121","","",""
"Andere","2006","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2007","kein Migrationshintergrund","6822","0.377057505175938","0.369953086541946","0.384161923809929"
"voll erwerbstätig","2007","direkter Migrationshintergrund","728","0.329906290217641","0.309952944286354","0.349859636148929"
"voll erwerbstätig","2007","indirekter Migrationshintergrund","323","0.373450725061149","0.340719566351348","0.406181883770949"
"voll erwerbstätig","2007","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2007","kein Migrationshintergrund","1977","","",""
"Teilzeit","2007","direkter Migrationshintergrund","234","","",""
"Teilzeit","2007","indirekter Migrationshintergrund","79","0.113181367417886","0.0917439737331534","0.134618761102618"
"Teilzeit","2007","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2007","kein Migrationshintergrund","7773","0.45112603392735","0.443831693430027","0.458420374424673"
"nicht erwerbstätig","2007","direkter Migrationshintergrund","1040","","",""
"nicht erwerbstätig","2007","indirekter Migrationshintergrund","324","0.378023672802937","0.345213120799043","0.41083422480683"
"nicht erwerbstätig","2007","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2007","kein Migrationshintergrund","1305","","",""
"Andere","2007","direkter Migrationshintergrund","131","","",""
"Andere","2007","indirekter Migrationshintergrund","113","","",""
"Andere","2007","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2008","kein Migrationshintergrund","6528","0.386875523693604","0.3795189483186","0.394232099068607"
"voll erwerbstätig","2008","direkter Migrationshintergrund","676","0.345384961725031","0.324060596678601","0.36670932677146"
"voll erwerbstätig","2008","indirekter Migrationshintergrund","308","0.397795146336412","0.364376692637104","0.43121360003572"
"voll erwerbstätig","2008","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2008","kein Migrationshintergrund","1840","","",""
"Teilzeit","2008","direkter Migrationshintergrund","218","","",""
"Teilzeit","2008","indirekter Migrationshintergrund","70","0.0712790408637721","0.0537116189374644","0.0888464627900798"
"Teilzeit","2008","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2008","kein Migrationshintergrund","7228","0.438928758826327","0.431432893799771","0.446424623852882"
"nicht erwerbstätig","2008","direkter Migrationshintergrund","882","0.465123974754651","0.442755192794936","0.487492756714365"
"nicht erwerbstätig","2008","indirekter Migrationshintergrund","305","0.347931954239927","0.315409890058234","0.380454018421621"
"nicht erwerbstätig","2008","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2008","kein Migrationshintergrund","1241","","",""
"Andere","2008","direkter Migrationshintergrund","134","","",""
"Andere","2008","indirekter Migrationshintergrund","141","","",""
"Andere","2008","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2009","kein Migrationshintergrund","6121","0.389603953021469","0.3820084491277","0.397199456915237"
"voll erwerbstätig","2009","direkter Migrationshintergrund","573","0.329749048776309","0.307181167610486","0.352316929942131"
"voll erwerbstätig","2009","indirekter Migrationshintergrund","283","","",""
"voll erwerbstätig","2009","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2009","kein Migrationshintergrund","1712","","",""
"Teilzeit","2009","direkter Migrationshintergrund","204","","",""
"Teilzeit","2009","indirekter Migrationshintergrund","73","0.100460731612835","0.0789465073681921","0.121974955857478"
"Teilzeit","2009","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2009","kein Migrationshintergrund","6810","0.438457713292575","0.43072923222222","0.446186194362931"
"nicht erwerbstätig","2009","direkter Migrationshintergrund","777","0.460790178942402","0.436861936790689","0.484718421094116"
"nicht erwerbstätig","2009","indirekter Migrationshintergrund","278","","",""
"nicht erwerbstätig","2009","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2009","kein Migrationshintergrund","1192","","",""
"Andere","2009","direkter Migrationshintergrund","113","","",""
"Andere","2009","indirekter Migrationshintergrund","116","","",""
"Andere","2009","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2010","kein Migrationshintergrund","7643","0.390049585569764","0.383321734760304","0.396777436379225"
"voll erwerbstätig","2010","direkter Migrationshintergrund","962","0.312619768525663","0.295785874598272","0.329453662453054"
"voll erwerbstätig","2010","indirekter Migrationshintergrund","408","0.377159383592237","0.349984767982161","0.404333999202314"
"voll erwerbstätig","2010","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2010","kein Migrationshintergrund","2641","","",""
"Teilzeit","2010","direkter Migrationshintergrund","305","0.11664750936802","0.104990621931298","0.128304396804743"
"Teilzeit","2010","indirekter Migrationshintergrund","106","","",""
"Teilzeit","2010","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2010","kein Migrationshintergrund","8245","0.431025472187219","0.424194743168548","0.43785620120589"
"nicht erwerbstätig","2010","direkter Migrationshintergrund","1417","","",""
"nicht erwerbstätig","2010","indirekter Migrationshintergrund","533","0.364070125249115","0.337092133124642","0.391048117373588"
"nicht erwerbstätig","2010","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2010","kein Migrationshintergrund","1662","","",""
"Andere","2010","direkter Migrationshintergrund","229","","",""
"Andere","2010","indirekter Migrationshintergrund","175","","",""
"Andere","2010","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2011","kein Migrationshintergrund","9191","0.396705368404899","0.390544119462687","0.402866617347111"
"voll erwerbstätig","2011","direkter Migrationshintergrund","1130","","",""
"voll erwerbstätig","2011","indirekter Migrationshintergrund","492","0.399117363060911","0.37349233239883","0.424742393722991"
"voll erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2011","kein Migrationshintergrund","3368","0.099733007306179","0.0959592400792474","0.103506774533111"
"Teilzeit","2011","direkter Migrationshintergrund","398","0.112474196902056","0.101650090995482","0.12329830280863"
"Teilzeit","2011","indirekter Migrationshintergrund","172","","",""
"Teilzeit","2011","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2011","kein Migrationshintergrund","9809","0.431545492766185","0.425307697203628","0.437783288328742"
"nicht erwerbstätig","2011","direkter Migrationshintergrund","1488","","",""
"nicht erwerbstätig","2011","indirekter Migrationshintergrund","545","0.346289537898348","0.321393418467326","0.371185657329371"
"nicht erwerbstätig","2011","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2011","kein Migrationshintergrund","1851","","",""
"Andere","2011","direkter Migrationshintergrund","257","","",""
"Andere","2011","indirekter Migrationshintergrund","194","","",""
"Andere","2011","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2012","kein Migrationshintergrund","8874","0.391315600973367","0.385106722783036","0.397524479163698"
"voll erwerbstätig","2012","direkter Migrationshintergrund","1122","","",""
"voll erwerbstätig","2012","indirekter Migrationshintergrund","491","0.405834048933086","0.379802982855768","0.431865115010404"
"voll erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2012","kein Migrationshintergrund","3350","0.102066169752657","0.098214788174863","0.105917551330451"
"Teilzeit","2012","direkter Migrationshintergrund","416","0.123187187924933","0.111548318205932","0.134826057643935"
"Teilzeit","2012","indirekter Migrationshintergrund","181","","",""
"Teilzeit","2012","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2012","kein Migrationshintergrund","9578","0.431578085583685","0.425276953670599","0.437879217496771"
"nicht erwerbstätig","2012","direkter Migrationshintergrund","1277","","",""
"nicht erwerbstätig","2012","indirekter Migrationshintergrund","486","0.330167451744045","0.305237922014845","0.355096981473245"
"nicht erwerbstätig","2012","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2012","kein Migrationshintergrund","1933","","",""
"Andere","2012","direkter Migrationshintergrund","248","","",""
"Andere","2012","indirekter Migrationshintergrund","209","","",""
"Andere","2012","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2013","kein Migrationshintergrund","8374","0.379676972237638","0.373341380034553","0.386012564440723"
"voll erwerbstätig","2013","direkter Migrationshintergrund","2496","","",""
"voll erwerbstätig","2013","indirekter Migrationshintergrund","793","0.401063171519173","0.380716660031313","0.421409683007032"
"voll erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2013","kein Migrationshintergrund","3333","0.108423654948323","0.104364716874162","0.112482593022485"
"Teilzeit","2013","direkter Migrationshintergrund","862","0.120527440954561","0.112555302299679","0.128499579609443"
"Teilzeit","2013","indirekter Migrationshintergrund","261","","",""
"Teilzeit","2013","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2013","kein Migrationshintergrund","8859","0.433335160405814","0.42686602513056","0.439804295681069"
"nicht erwerbstätig","2013","direkter Migrationshintergrund","2375","","",""
"nicht erwerbstätig","2013","indirekter Migrationshintergrund","795","0.345471122034908","0.325730386139278","0.365211857930538"
"nicht erwerbstätig","2013","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2013","kein Migrationshintergrund","1974","","",""
"Andere","2013","direkter Migrationshintergrund","674","0.0951219586591766","0.0879381270166368","0.102305790301716"
"Andere","2013","indirekter Migrationshintergrund","380","0.153219245125101","0.138266008510357","0.168172481739844"
"Andere","2013","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2014","kein Migrationshintergrund","7569","0.37712176271737","0.370497030154418","0.383746495280322"
"voll erwerbstätig","2014","direkter Migrationshintergrund","1968","","",""
"voll erwerbstätig","2014","indirekter Migrationshintergrund","689","0.396180244067936","0.374314137212042","0.41804635092383"
"voll erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2014","kein Migrationshintergrund","2981","","",""
"Teilzeit","2014","direkter Migrationshintergrund","702","0.115792496859268","0.107066194930293","0.124518798788243"
"Teilzeit","2014","indirekter Migrationshintergrund","220","","",""
"Teilzeit","2014","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2014","kein Migrationshintergrund","8132","0.425960451970533","0.41920146637366","0.432719437567406"
"nicht erwerbstätig","2014","direkter Migrationshintergrund","1928","","",""
"nicht erwerbstätig","2014","indirekter Migrationshintergrund","679","0.337736090239345","0.3165926486909","0.35887953178779"
"nicht erwerbstätig","2014","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2014","kein Migrationshintergrund","1879","","",""
"Andere","2014","direkter Migrationshintergrund","567","0.0978942979557364","0.0897899078035246","0.105998688107948"
"Andere","2014","indirekter Migrationshintergrund","334","0.16665859808374","0.149997763945008","0.183319432222471"
"Andere","2014","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2015","kein Migrationshintergrund","7105","0.375069743835837","0.368291549657845","0.381847938013829"
"voll erwerbstätig","2015","direkter Migrationshintergrund","2352","","",""
"voll erwerbstätig","2015","indirekter Migrationshintergrund","639","0.424707818400146","0.401872808597654","0.447542828202639"
"voll erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2015","kein Migrationshintergrund","2911","","",""
"Teilzeit","2015","direkter Migrationshintergrund","825","0.131562597216396","0.122969609919314","0.140155584513478"
"Teilzeit","2015","indirekter Migrationshintergrund","215","","",""
"Teilzeit","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2015","kein Migrationshintergrund","7806","0.423727796968235","0.416809494783346","0.430646099153125"
"nicht erwerbstätig","2015","direkter Migrationshintergrund","2200","","",""
"nicht erwerbstätig","2015","indirekter Migrationshintergrund","640","0.319146117395722","0.297611677501998","0.340680557289446"
"nicht erwerbstätig","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2015","kein Migrationshintergrund","1776","","",""
"Andere","2015","direkter Migrationshintergrund","567","0.0889185448391389","0.0816827962694282","0.0961542934088496"
"Andere","2015","indirekter Migrationshintergrund","306","0.166324787354527","0.149122398069727","0.183527176639328"
"Andere","2015","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2016","kein Migrationshintergrund","6609","0.383675865302373","0.376617859108546","0.390733871496199"
"voll erwerbstätig","2016","direkter Migrationshintergrund","2059","","",""
"voll erwerbstätig","2016","indirekter Migrationshintergrund","583","0.404564938099112","0.3810883994264","0.428041476771825"
"voll erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2016","kein Migrationshintergrund","2797","","",""
"Teilzeit","2016","direkter Migrationshintergrund","786","0.134327484669182","0.12679979713806","0.141855172200303"
"Teilzeit","2016","indirekter Migrationshintergrund","234","","",""
"Teilzeit","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2016","kein Migrationshintergrund","7266","0.417320166416356","0.410162937845783","0.424477394986929"
"nicht erwerbstätig","2016","direkter Migrationshintergrund","4390","0.395441519396316","0.384648011348684","0.406235027443949"
"nicht erwerbstätig","2016","indirekter Migrationshintergrund","580","0.344742899381579","0.322008877389236","0.367476921373921"
"nicht erwerbstätig","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2016","kein Migrationshintergrund","1563","","",""
"Andere","2016","direkter Migrationshintergrund","648","0.0918277674916719","0.0854528664100779","0.0982026685732659"
"Andere","2016","indirekter Migrationshintergrund","282","","",""
"Andere","2016","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2017","kein Migrationshintergrund","7879","0.388370094621917","0.381709889032703","0.39503030021113"
"voll erwerbstätig","2017","direkter Migrationshintergrund","2095","","",""
"voll erwerbstätig","2017","indirekter Migrationshintergrund","654","0.412258446194199","0.389680954881594","0.434835937506803"
"voll erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2017","kein Migrationshintergrund","3232","0.123622305246956","0.119124356881531","0.128120253612382"
"Teilzeit","2017","direkter Migrationshintergrund","840","0.125435927948879","0.118494081968902","0.132377773928857"
"Teilzeit","2017","indirekter Migrationshintergrund","261","","",""
"Teilzeit","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2017","kein Migrationshintergrund","7714","0.408277295726435","0.401560577642082","0.414994013810787"
"nicht erwerbstätig","2017","direkter Migrationshintergrund","5092","0.405556623648306","0.395265822658021","0.415847424638592"
"nicht erwerbstätig","2017","indirekter Migrationshintergrund","626","0.322362558816315","0.300925327284478","0.343799790348152"
"nicht erwerbstätig","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2017","kein Migrationshintergrund","1746","","",""
"Andere","2017","direkter Migrationshintergrund","718","0.0972234722997484","0.0910141546531594","0.103432789946337"
"Andere","2017","indirekter Migrationshintergrund","285","","",""
"Andere","2017","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2018","kein Migrationshintergrund","7424","0.388014851844251","0.381232825849154","0.394796877839348"
"voll erwerbstätig","2018","direkter Migrationshintergrund","2183","","",""
"voll erwerbstätig","2018","indirekter Migrationshintergrund","645","0.424076342610822","0.40133406629832","0.446818618923324"
"voll erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2018","kein Migrationshintergrund","3188","0.129313309351351","0.124643303763976","0.133983314938726"
"Teilzeit","2018","direkter Migrationshintergrund","912","0.135472286842625","0.128030947721084","0.142913625964166"
"Teilzeit","2018","indirekter Migrationshintergrund","262","","",""
"Teilzeit","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2018","kein Migrationshintergrund","7548","0.40399415481574","0.397164832117526","0.410823477513954"
"nicht erwerbstätig","2018","direkter Migrationshintergrund","4313","0.393275537743126","0.382654165597071","0.403896909889181"
"nicht erwerbstätig","2018","indirekter Migrationshintergrund","593","0.286493303346613","0.265687441330606","0.307299165362619"
"nicht erwerbstätig","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2018","kein Migrationshintergrund","1672","","",""
"Andere","2018","direkter Migrationshintergrund","717","0.07850930642786","0.0726608339125643","0.0843577789431557"
"Andere","2018","indirekter Migrationshintergrund","314","0.168956639040927","0.151713000020803","0.186200278061051"
"Andere","2018","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2019","kein Migrationshintergrund","8251","0.391876111631085","0.385185079741856","0.398567143520315"
"voll erwerbstätig","2019","direkter Migrationshintergrund","2147","","",""
"voll erwerbstätig","2019","indirekter Migrationshintergrund","804","0.427566390821088","0.405350438065613","0.449782343576564"
"voll erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2019","kein Migrationshintergrund","3274","0.134781377960778","0.13010078852651","0.139461967395046"
"Teilzeit","2019","direkter Migrationshintergrund","864","0.149337592912558","0.141167018374118","0.157508167450999"
"Teilzeit","2019","indirekter Migrationshintergrund","309","0.156385773707539","0.140075127409944","0.172696420005133"
"Teilzeit","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2019","kein Migrationshintergrund","7295","0.39862664180915","0.391915785724751","0.405337497893549"
"nicht erwerbstätig","2019","direkter Migrationshintergrund","3621","0.390264438243762","0.379081918985936","0.401446957501587"
"nicht erwerbstätig","2019","indirekter Migrationshintergrund","532","0.29848638624828","0.277937848772594","0.319034923723967"
"nicht erwerbstätig","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2019","kein Migrationshintergrund","1628","","",""
"Andere","2019","direkter Migrationshintergrund","678","0.073781058059687","0.0677884114029457","0.0797737047164283"
"Andere","2019","indirekter Migrationshintergrund","260","","",""
"Andere","2019","Migrationshintergrund - n. w. differenzierbar","","","",""
"voll erwerbstätig","2020","kein Migrationshintergrund","7442","0.387303206622608","0.38037716085775","0.394229252387466"
"voll erwerbstätig","2020","direkter Migrationshintergrund","3524","0.397857766935407","0.387877341088627","0.407838192782186"
"voll erwerbstätig","2020","indirekter Migrationshintergrund","711","0.421854514355872","0.398775615109323","0.444933413602421"
"voll erwerbstätig","2020","Migrationshintergrund - n. w. differenzierbar","","","",""
"Teilzeit","2020","kein Migrationshintergrund","3089","0.138536382547688","0.13362461959995","0.143448145495426"
"Teilzeit","2020","direkter Migrationshintergrund","998","0.148997054947656","0.141736162878814","0.156257947016498"
"Teilzeit","2020","indirekter Migrationshintergrund","265","","",""
"Teilzeit","2020","Migrationshintergrund - n. w. differenzierbar","","","",""
"nicht erwerbstätig","2020","kein Migrationshintergrund","6998","0.399357014362859","0.39239354177797","0.406320486947748"
"nicht erwerbstätig","2020","direkter Migrationshintergrund","3954","0.396030987541946","0.386058407738116","0.406003567345776"
"nicht erwerbstätig","2020","indirekter Migrationshintergrund","525","0.310689995393814","0.289063502515426","0.332316488272203"
"nicht erwerbstätig","2020","Migrationshintergrund - n. w. differenzierbar","","","",""
"Andere","2020","kein Migrationshintergrund","1474","","",""
"Andere","2020","direkter Migrationshintergrund","763","0.057114190574992","0.0523822730070234","0.0618461081429605"
"Andere","2020","indirekter Migrationshintergrund","258","","",""
"Andere","2020","Migrationshintergrund - n. w. differenzierbar","","","",""
