"year","bildungsniveau","migback","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lowerconfidence_mean","upperconfidence_mean","minimum","maximum","lowerconfidence_median","upperconfidence_median"
"2002","(noch) kein Abschluss","direkter Migrationshintergrund","6.73","6.5","252","5","5","8","9","10","6.5","6.96","0","10","6","7"
"2002","(noch) kein Abschluss","indirekter Migrationshintergrund","6.89","6.5","87","4","5","8","9","10","6.47","7.31","2","10","7","8"
"2002","(noch) kein Abschluss","kein Migrationshintergrund","7.24","7.5","559","5","6","9","9","10","7.1","7.38","1","10","8","8"
"2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2002","AkademikerIn","direkter Migrationshintergrund","6.82","6.5","392","4","5","8","9","10","6.64","7","0","10","7","8"
"2002","AkademikerIn","indirekter Migrationshintergrund","6.97","6.5","66","3","6","9","9","10","6.52","7.42","0","10","7","8"
"2002","AkademikerIn","kein Migrationshintergrund","7.38","7.5","4085","5","7","8","9","10","7.33","7.43","0","10","8","8"
"2002","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2002","Hauptschule","direkter Migrationshintergrund","6.55","6.5","1435","4","5","8","9","10","6.46","6.64","0","10","7","7"
"2002","Hauptschule","indirekter Migrationshintergrund","6.31","6.5","260","3","5","8","9","10","6.07","6.55","0","10","7","7"
"2002","Hauptschule","kein Migrationshintergrund","6.88","6.5","7194","4","6","8","9","10","6.84","6.92","0","10","7","7"
"2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2002","Realschule","direkter Migrationshintergrund","6.87","6.5","227","5","5","8","9","10","6.63","7.11","0","10","7","8"
"2002","Realschule","indirekter Migrationshintergrund","7.13","6.5","207","5","6","8","9","10","6.9","7.36","1","10","7","8"
"2002","Realschule","kein Migrationshintergrund","6.99","6.5","5548","5","6","8","9","10","6.94","7.04","0","10","7","7"
"2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2003","(Fach-)Abitur","direkter Migrationshintergrund","6.5","6.5","405","4","5","8","9","10","6.31","6.69","0","10","7","7"
"2003","(Fach-)Abitur","indirekter Migrationshintergrund","7.24","6.5","137","5","6","8","9","10","6.97","7.51","3","10","7","8"
"2003","(Fach-)Abitur","kein Migrationshintergrund","7.23","6.5","1864","5","6","8","9","10","7.15","7.31","0","10","8","8"
"2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","direkter Migrationshintergrund","6.35","5.5","232","4","5","8","9","10","6.1","6.6","0","10","6","7"
"2003","(noch) kein Abschluss","indirekter Migrationshintergrund","7.7","7.5","78","5","7","9","10","10","7.28","8.12","1","10","8","8"
"2003","(noch) kein Abschluss","kein Migrationshintergrund","7.14","7.5","576","5","6","8","10","10","6.99","7.29","0","10","8","8"
"2003","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2003","AkademikerIn","direkter Migrationshintergrund","6.82","6.5","370","4","6","8","9","10","6.63","7.01","1","10","7","8"
"2003","AkademikerIn","indirekter Migrationshintergrund","7.49","7.5","63","5","7","8","9","10","7.11","7.87","2","10","7","8"
"2003","AkademikerIn","kein Migrationshintergrund","7.4","7.5","3917","5","7","8","9","10","7.35","7.45","0","10","8","8"
"2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2003","Hauptschule","direkter Migrationshintergrund","6.47","6.5","1354","4","5","8","9","10","6.37","6.57","0","10","7","7"
"2003","Hauptschule","indirekter Migrationshintergrund","6.36","6.5","256","3","5","8","9","10","6.11","6.61","0","10","7","7"
"2003","Hauptschule","kein Migrationshintergrund","6.92","6.5","6829","5","6","8","9","10","6.88","6.96","0","10","7","7"
"2003","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2003","Realschule","direkter Migrationshintergrund","7.26","7.5","209","5","6","8","9","10","7.03","7.49","2","10","7","8"
"2003","Realschule","indirekter Migrationshintergrund","6.87","6.5","204","4","6","8","9","10","6.63","7.11","0","10","7","8"
"2003","Realschule","kein Migrationshintergrund","6.92","6.5","5363","5","6","8","9","10","6.87","6.97","0","10","7","7"
"2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2004","(Fach-)Abitur","direkter Migrationshintergrund","6.45","6.5","394","4","5","8","9","10","6.26","6.64","0","10","7","7"
"2004","(Fach-)Abitur","indirekter Migrationshintergrund","7.24","6.5","141","5","6","8","9","10","6.97","7.51","2","10","7","8"
"2004","(Fach-)Abitur","kein Migrationshintergrund","7.22","7.5","1854","5","6","8","9","10","7.14","7.3","0","10","8","8"
"2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","direkter Migrationshintergrund","6.31","6.5","238","3","5","8","8","10","6.06","6.56","0","10","6","7"
"2004","(noch) kein Abschluss","indirekter Migrationshintergrund","6.97","6.5","89","5","6","8","9","10","6.57","7.37","1","10","7","8"
"2004","(noch) kein Abschluss","kein Migrationshintergrund","7.24","7.5","575","5","6","9","10","10","7.09","7.39","0","10","8","8"
"2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2004","AkademikerIn","direkter Migrationshintergrund","6.78","6.5","355","4","6","8","9","10","6.59","6.97","0","10","7","8"
"2004","AkademikerIn","indirekter Migrationshintergrund","7.48","7.5","60","5","7","8","9","10","7.02","7.94","1","10","7","8"
"2004","AkademikerIn","kein Migrationshintergrund","7.41","7.5","3858","5","7","9","9","10","7.36","7.46","0","10","8","8"
"2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2004","Hauptschule","direkter Migrationshintergrund","6.46","6.5","1294","4","5","8","9","10","6.36","6.56","0","10","7","7"
"2004","Hauptschule","indirekter Migrationshintergrund","6.24","5.5","257","4","5","7","9","10","6","6.48","1","10","6","7"
"2004","Hauptschule","kein Migrationshintergrund","6.79","6.5","6482","4","6","8","9","10","6.74","6.84","0","10","7","7"
"2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2004","Realschule","direkter Migrationshintergrund","6.96","6.5","204","5","6","8","9","10","6.71","7.21","1","10","7","8"
"2004","Realschule","indirekter Migrationshintergrund","6.57","6.5","198","3","5","8","9","10","6.3","6.84","0","10","7","8"
"2004","Realschule","kein Migrationshintergrund","6.93","6.5","5182","5","6","8","9","10","6.88","6.98","0","10","7","7"
"2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","(Fach-)Abitur","direkter Migrationshintergrund","6.33","6.5","372","3","5","8","9","10","6.12","6.54","0","10","7","7"
"2005","(Fach-)Abitur","indirekter Migrationshintergrund","6.93","6.5","141","4","6","8","9","10","6.64","7.22","2","10","7","8"
"2005","(Fach-)Abitur","kein Migrationshintergrund","7.23","7.5","1778","5","6","8","9","10","7.15","7.31","0","10","8","8"
"2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","direkter Migrationshintergrund","6.43","6.5","219","3","5","8","9","10","6.15","6.71","1","10","6","7"
"2005","(noch) kein Abschluss","indirekter Migrationshintergrund","6.9","6.5","97","4","6","8","9","10","6.51","7.29","0","10","7","8"
"2005","(noch) kein Abschluss","kein Migrationshintergrund","7.4","7.5","580","5","6","9","10","10","7.25","7.55","0","10","8","8"
"2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","AkademikerIn","direkter Migrationshintergrund","6.72","6.5","339","4","5","8","9","10","6.52","6.92","0","10","7","8"
"2005","AkademikerIn","indirekter Migrationshintergrund","7.45","6.5","69","6","7","9","9","10","7.06","7.84","3","10","7","8"
"2005","AkademikerIn","kein Migrationshintergrund","7.49","7.5","3741","5","7","9","9","10","7.44","7.54","0","10","8","8"
"2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","Hauptschule","direkter Migrationshintergrund","6.35","6.5","1187","3","5","8","9","10","6.24","6.46","0","10","7","7"
"2005","Hauptschule","indirekter Migrationshintergrund","6.61","6.5","260","4","6","8","9","10","6.37","6.85","0","10","7","7"
"2005","Hauptschule","kein Migrationshintergrund","6.81","6.5","6092","4","5","8","9","10","6.76","6.86","0","10","7","7"
"2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","Realschule","direkter Migrationshintergrund","7.07","6.5","196","5","6","8","9","10","6.81","7.33","0","10","7","8"
"2005","Realschule","indirekter Migrationshintergrund","6.52","6.5","196","4","5","8","9","10","6.25","6.79","0","10","7","7"
"2005","Realschule","kein Migrationshintergrund","6.93","6.5","4981","5","6","8","9","10","6.88","6.98","0","10","7","7"
"2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","(Fach-)Abitur","direkter Migrationshintergrund","6.47","6.5","396","4","5","8","9","10","6.28","6.66","0","10","7","7"
"2006","(Fach-)Abitur","indirekter Migrationshintergrund","7.21","7.5","150","5","6","8","9","10","6.92","7.5","0","10","7","8"
"2006","(Fach-)Abitur","kein Migrationshintergrund","7.28","7.5","1898","5","6","8","9","10","7.2","7.36","0","10","8","8"
"2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","direkter Migrationshintergrund","6.41","6.5","183","4","5","8","9","10","6.1","6.72","0","10","6","7"
"2006","(noch) kein Abschluss","indirekter Migrationshintergrund","6.85","7.5","67","2","6","8","9","10","6.34","7.36","0","10","7","8"
"2006","(noch) kein Abschluss","kein Migrationshintergrund","7.32","7.5","401","4","6","9","10","10","7.15","7.49","0","10","8","8"
"2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","AkademikerIn","direkter Migrationshintergrund","6.83","6.5","366","4","6","8","9","10","6.62","7.04","0","10","7","8"
"2006","AkademikerIn","indirekter Migrationshintergrund","7.2","6.5","76","5","7","8","9","10","6.78","7.62","2","10","7","8"
"2006","AkademikerIn","kein Migrationshintergrund","7.51","7.5","4125","5","7","9","9","10","7.46","7.56","0","10","8","8"
"2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","Hauptschule","direkter Migrationshintergrund","6.48","6.5","1169","4","5","8","9","10","6.37","6.59","0","10","7","7"
"2006","Hauptschule","indirekter Migrationshintergrund","6.64","6.5","251","4","5","8","9","10","6.39","6.89","1","10","7","7"
"2006","Hauptschule","kein Migrationshintergrund","6.92","6.5","6653","4","6","8","9","10","6.87","6.97","0","10","7","7"
"2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","Realschule","direkter Migrationshintergrund","6.79","6.5","197","4","5","8","9","10","6.51","7.07","0","10","7","8"
"2006","Realschule","indirekter Migrationshintergrund","6.54","6.5","200","3","5","8","9","10","6.26","6.82","0","10","7","8"
"2006","Realschule","kein Migrationshintergrund","7.06","6.5","5341","5","6","8","9","10","7.01","7.11","0","10","7","8"
"2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2007","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2007","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2007","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2007","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2007","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2007","AkademikerIn","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2007","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2007","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2007","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2007","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2007","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2007","Realschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","AkademikerIn","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","Realschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","AkademikerIn","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Realschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","AkademikerIn","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Realschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","AkademikerIn","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Realschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2012","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","AkademikerIn","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2012","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Realschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2012","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","(Fach-)Abitur","direkter Migrationshintergrund","7.1","6.5","1253","5","6","9","9","10","6.99","7.21","0","10","7","8"
"2013","(Fach-)Abitur","indirekter Migrationshintergrund","7.54","7.5","305","5","7","9","10","10","7.31","7.77","0","10","8","8"
"2013","(Fach-)Abitur","kein Migrationshintergrund","7.72","7.5","1810","5","7","9","10","10","7.64","7.8","0","10","8","8"
"2013","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","direkter Migrationshintergrund","6.55","6.5","457","3","5","8","10","10","6.32","6.78","0","10","7","7"
"2013","(noch) kein Abschluss","indirekter Migrationshintergrund","7.77","7.5","172","5","6","9","10","10","7.45","8.09","0","10","8","9"
"2013","(noch) kein Abschluss","kein Migrationshintergrund","7.41","7.5","337","4","6","9","10","10","7.17","7.65","0","10","8","8"
"2013","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","AkademikerIn","direkter Migrationshintergrund","7.63","7.5","1123","5","7","9","10","10","7.52","7.74","0","10","8","8"
"2013","AkademikerIn","indirekter Migrationshintergrund","8.13","7.5","253","6","7","9","10","10","7.93","8.33","0","10","8","8"
"2013","AkademikerIn","kein Migrationshintergrund","7.96","7.5","4081","6","7","9","10","10","7.91","8.01","0","10","8","8"
"2013","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","Hauptschule","direkter Migrationshintergrund","7.06","7.5","2006","4","6","8","10","10","6.97","7.15","0","10","7","8"
"2013","Hauptschule","indirekter Migrationshintergrund","6.85","7.5","448","3","5","8","9","10","6.63","7.07","0","10","7","8"
"2013","Hauptschule","kein Migrationshintergrund","7.28","7.5","5375","5","6","9","10","10","7.23","7.33","0","10","8","8"
"2013","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2013","Realschule","direkter Migrationshintergrund","7.54","7.5","392","5","7","9","10","10","7.35","7.73","0","10","8","8"
"2013","Realschule","indirekter Migrationshintergrund","7.45","7.5","385","5","6","9","10","10","7.26","7.64","0","10","8","8"
"2013","Realschule","kein Migrationshintergrund","7.43","7.5","4790","5","7","9","10","10","7.38","7.48","0","10","8","8"
"2013","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2014","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","AkademikerIn","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2014","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2014","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2014","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2014","Realschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2014","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2015","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","AkademikerIn","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","AkademikerIn","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2015","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","Hauptschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","Hauptschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","Hauptschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2015","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2015","Realschule","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","Realschule","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2015","Realschule","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2015","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2016","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
