"year","bildungsniveau","bula_h","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1996","AkademikerIn","Rheinland-Pfalz,Saarland","7.61","7.5","54","6","7","8","9","10","7.19","8.03","1","10","8","8"
"1996","AkademikerIn","Saarland","","","","","","","","","","","","","",""
"1996","AkademikerIn","Sachsen","","","","","","","","","","","","","",""
"1996","AkademikerIn","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1996","AkademikerIn","Schleswig-Holstein","","","","","","","","","","","","","",""
"1996","AkademikerIn","Thueringen","","","","","","","","","","","","","",""
"1996","Hauptschule","Baden-Wuerttemberg","7.06","6.5","904","4","6","8","9","10","6.93","7.19","0","10","7","7"
"1996","Hauptschule","Bayern","7.15","7.5","876","5","6","8","9","10","7.03","7.27","0","10","7","8"
"1996","Hauptschule","Berlin","","","","","","","","","","","","","",""
"1996","Hauptschule","Brandenburg","","","","","","","","","","","","","",""
"1996","Hauptschule","Bremen","7.28","7.5","53","2","5","10","10","10","6.56","8","0","10","6","9"
"1996","Hauptschule","Hamburg","6.51","6.5","62","2","5","8","10","10","5.98","7.04","1","10","6","8"
"1996","Hauptschule","Hessen","7.32","7.5","452","5","6","9","10","10","7.14","7.5","0","10","7","8"
"1996","Hauptschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1996","Hauptschule","Niedersachsen","7.21","7.5","502","5","6","9","10","10","7.04","7.38","0","10","7","8"
"1996","Hauptschule","Nordrhein-Westfalen","7.09","6.5","1216","5","6","8","9","10","6.98","7.2","0","10","7","8"
"1996","Hauptschule","Rheinland-Pfalz,Saarland","7.35","7.5","428","5","7","8","9","10","7.19","7.51","0","10","8","8"
"1996","Hauptschule","Saarland","","","","","","","","","","","","","",""
"1996","Hauptschule","Sachsen","","","","","","","","","","","","","",""
"1996","Hauptschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1996","Hauptschule","Schleswig-Holstein","7.39","7.5","142","5","6","9","10","10","7.04","7.74","0","10","7","8"
"1996","Hauptschule","Thueringen","","","","","","","","","","","","","",""
"1996","Realschule","Baden-Wuerttemberg","7.35","7.5","261","5","6","8","10","10","7.14","7.56","2","10","7","8"
"1996","Realschule","Bayern","7.48","7.5","339","5","7","9","10","10","7.29","7.67","1","10","8","8"
"1996","Realschule","Berlin","","","","","","","","","","","","","",""
"1996","Realschule","Brandenburg","","","","","","","","","","","","","",""
"1996","Realschule","Bremen","","","","","","","","","","","","","",""
"1996","Realschule","Hamburg","","","","","","","","","","","","","",""
"1996","Realschule","Hessen","7.59","7.5","161","5","7","9","10","10","7.31","7.87","1","10","7","8"
"1996","Realschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1996","Realschule","Niedersachsen","7.51","7.5","239","5","7","9","9","10","7.31","7.71","3","10","8","8"
"1996","Realschule","Nordrhein-Westfalen","7.44","7.5","471","5","7","9","9","10","7.28","7.6","0","10","8","8"
"1996","Realschule","Rheinland-Pfalz,Saarland","7.47","7.5","106","6","7","9","9","10","7.13","7.81","0","10","7","8"
"1996","Realschule","Saarland","","","","","","","","","","","","","",""
"1996","Realschule","Sachsen","","","","","","","","","","","","","",""
"1996","Realschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1996","Realschule","Schleswig-Holstein","7.77","7.5","76","5","7","9","10","10","7.41","8.13","2","10","8","8"
"1996","Realschule","Thueringen","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","Baden-Wuerttemberg","6.74","6.5","162","4","5","8","9","10","6.41","7.07","1","10","7","7"
"1997","(Fach-)Abitur","Bayern","7.14","6.5","125","5","6","8","9","10","6.83","7.45","1","10","7","8"
"1997","(Fach-)Abitur","Berlin","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","Brandenburg","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","Bremen","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","Hamburg","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","Hessen","7.18","7.5","73","5","6","8","9","10","6.79","7.57","3","10","7","8"
"1997","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","Niedersachsen","7.02","6.5","93","5","6","8","9","10","6.69","7.35","1","10","7","8"
"1997","(Fach-)Abitur","Nordrhein-Westfalen","6.78","6.5","274","5","6","8","9","10","6.56","7","0","10","7","7"
"1997","(Fach-)Abitur","Rheinland-Pfalz,Saarland","7.23","6.5","45","5","7","8","9","10","6.66","7.8","1","10","7","8"
"1997","(Fach-)Abitur","Saarland","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","Sachsen","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","Schleswig-Holstein","","","","","","","","","","","","","",""
"1997","(Fach-)Abitur","Thueringen","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","Baden-Wuerttemberg","6.42","6.5","190","3","5","8","9","10","6.11","6.73","0","10","6","7"
"1997","(noch) kein Abschluss","Bayern","6.79","6.5","85","4","5","8","9","10","6.37","7.21","2","10","6","8"
"1997","(noch) kein Abschluss","Berlin","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","Brandenburg","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","Bremen","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","Hamburg","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","Hessen","7.17","6.5","82","5","6","8","10","10","6.75","7.59","2","10","7","8"
"1997","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","Niedersachsen","7.02","7.5","63","5","6","8","9","10","6.62","7.42","4","10","7","8"
"1997","(noch) kein Abschluss","Nordrhein-Westfalen","6.51","6.5","206","4","5","8","9","10","6.24","6.78","0","10","6","7"
"1997","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","6.25","6.5","36","3","4","8","8","9","5.5","7","0","10","6","8"
"1997","(noch) kein Abschluss","Saarland","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","Sachsen","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","Schleswig-Holstein","","","","","","","","","","","","","",""
"1997","(noch) kein Abschluss","Thueringen","","","","","","","","","","","","","",""
"1997","AkademikerIn","Baden-Wuerttemberg","7.18","7.5","123","5","6","8","9","10","6.9","7.46","2","10","7","8"
"1997","AkademikerIn","Bayern","7.55","7.5","172","6","7","8","9","10","7.3","7.8","2","10","7","8"
"1997","AkademikerIn","Berlin","","","","","","","","","","","","","",""
"1997","AkademikerIn","Brandenburg","","","","","","","","","","","","","",""
"1997","AkademikerIn","Bremen","","","","","","","","","","","","","",""
"1997","AkademikerIn","Hamburg","","","","","","","","","","","","","",""
"1997","AkademikerIn","Hessen","7.44","7.5","102","6","7","8","9","10","7.13","7.75","2","10","7","8"
"1997","AkademikerIn","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1997","AkademikerIn","Niedersachsen","7.11","6.5","107","5","6","9","9","10","6.78","7.44","3","10","7","8"
"1997","AkademikerIn","Nordrhein-Westfalen","7.28","7.5","279","5","6","8","9","10","7.1","7.46","2","10","7","8"
"1997","AkademikerIn","Rheinland-Pfalz,Saarland","7.73","7.5","57","6","7","9","10","10","7.33","8.13","4","10","7","8"
"1997","AkademikerIn","Saarland","","","","","","","","","","","","","",""
"1997","AkademikerIn","Sachsen","","","","","","","","","","","","","",""
"1997","AkademikerIn","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1997","AkademikerIn","Schleswig-Holstein","","","","","","","","","","","","","",""
"1997","AkademikerIn","Thueringen","","","","","","","","","","","","","",""
"1997","Hauptschule","Baden-Wuerttemberg","6.51","6.5","890","4","5","8","9","10","6.38","6.64","0","10","6","7"
"1997","Hauptschule","Bayern","6.71","6.5","842","4","5","8","9","10","6.59","6.83","0","10","7","7"
"1997","Hauptschule","Berlin","","","","","","","","","","","","","",""
"1997","Hauptschule","Brandenburg","","","","","","","","","","","","","",""
"1997","Hauptschule","Bremen","7.43","7.5","54","4","5","9","10","10","6.78","8.08","0","10","6","9"
"1997","Hauptschule","Hamburg","5.95","5.5","64","3","5","8","9","10","5.44","6.46","0","10","5","7"
"1997","Hauptschule","Hessen","6.85","6.5","408","4","5","8","10","10","6.64","7.06","0","10","7","7"
"1997","Hauptschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1997","Hauptschule","Niedersachsen","6.62","6.5","489","4","5","8","9","10","6.44","6.8","0","10","7","7"
"1997","Hauptschule","Nordrhein-Westfalen","6.68","6.5","1183","4","6","8","9","10","6.57","6.79","0","10","7","7"
"1997","Hauptschule","Rheinland-Pfalz,Saarland","6.91","6.5","438","5","6","8","9","10","6.74","7.08","0","10","7","7"
"1997","Hauptschule","Saarland","","","","","","","","","","","","","",""
"1997","Hauptschule","Sachsen","","","","","","","","","","","","","",""
"1997","Hauptschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1997","Hauptschule","Schleswig-Holstein","6.91","6.5","127","4","6","8","9","10","6.58","7.24","2","10","7","8"
"1997","Hauptschule","Thueringen","","","","","","","","","","","","","",""
"1997","Realschule","Baden-Wuerttemberg","6.93","6.5","267","5","5","8","9","10","6.7","7.16","0","10","7","7"
"1997","Realschule","Bayern","7.13","7.5","337","4","6","8","9","10","6.93","7.33","0","10","7","8"
"1997","Realschule","Berlin","","","","","","","","","","","","","",""
"1997","Realschule","Brandenburg","","","","","","","","","","","","","",""
"1997","Realschule","Bremen","","","","","","","","","","","","","",""
"1997","Realschule","Hamburg","","","","","","","","","","","","","",""
"1997","Realschule","Hessen","6.96","6.5","144","3","6","8","10","10","6.64","7.28","0","10","7","8"
"1997","Realschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1997","Realschule","Niedersachsen","6.94","6.5","252","5","6","8","9","10","6.74","7.14","1","10","7","7"
"1997","Realschule","Nordrhein-Westfalen","7.13","6.5","471","5","6","8","9","10","6.98","7.28","2","10","7","8"
"1997","Realschule","Rheinland-Pfalz,Saarland","7.28","6.5","112","5","6","8","10","10","6.94","7.62","0","10","7","8"
"1997","Realschule","Saarland","","","","","","","","","","","","","",""
"1997","Realschule","Sachsen","","","","","","","","","","","","","",""
"1997","Realschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1997","Realschule","Schleswig-Holstein","7.15","7.5","76","4","6","9","10","10","6.69","7.61","1","10","7","8"
"1997","Realschule","Thueringen","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","Baden-Wuerttemberg","7","6.5","175","5","6","8","9","10","6.73","7.27","2","10","7","8"
"1998","(Fach-)Abitur","Bayern","7.84","7.5","141","6","7","9","10","10","7.6","8.08","3","10","8","8"
"1998","(Fach-)Abitur","Berlin","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","Brandenburg","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","Bremen","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","Hamburg","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","Hessen","7.38","7.5","92","5","7","8","9","10","7.06","7.7","3","10","7","8"
"1998","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","Niedersachsen","7.18","6.5","111","5","6","8","10","10","6.88","7.48","2","10","7","8"
"1998","(Fach-)Abitur","Nordrhein-Westfalen","7.03","6.5","316","5","6","8","9","10","6.82","7.24","0","10","7","8"
"1998","(Fach-)Abitur","Rheinland-Pfalz,Saarland","6.38","6.5","49","3","5","8","9","10","5.68","7.08","0","10","6","8"
"1998","(Fach-)Abitur","Saarland","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","Sachsen","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1998","(Fach-)Abitur","Schleswig-Holstein","7.66","7.5","34","5","7","9","9","10","6.93","8.39","2","10","7","9"
"1998","(Fach-)Abitur","Thueringen","","","","","","","","","","","","","",""
"1998","(noch) kein Abschluss","Baden-Wuerttemberg","6.56","6.5","166","4","5","8","9","10","6.25","6.87","0","10","6","7"
"1998","(noch) kein Abschluss","Bayern","7.6","7.5","96","5","6","9","10","10","7.24","7.96","0","10","7","8"
"1998","(noch) kein Abschluss","Berlin","","","","","","","","","","","","","",""
"1998","(noch) kein Abschluss","Brandenburg","","","","","","","","","","","","","",""
"1998","(noch) kein Abschluss","Bremen","","","","","","","","","","","","","",""
"1998","(noch) kein Abschluss","Hamburg","","","","","","","","","","","","","",""
"1998","(noch) kein Abschluss","Hessen","7.34","6.5","77","5","6","9","10","10","6.91","7.77","2","10","6","8"
"1998","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1998","(noch) kein Abschluss","Niedersachsen","6.84","6.5","65","4","5","8","9","10","6.42","7.26","2","10","7","8"
"1998","(noch) kein Abschluss","Nordrhein-Westfalen","6.57","6.5","204","4","5","8","9","10","6.3","6.84","0","10","6","7"
"1998","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","7.42","7.5","39","5","7","9","9","10","6.76","8.08","0","10","7","8"
"1998","(noch) kein Abschluss","Saarland","","","","","","","","","","","","","",""
"1998","(noch) kein Abschluss","Sachsen","","","","","","","","","","","","","",""
"1998","(noch) kein Abschluss","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1998","(noch) kein Abschluss","Schleswig-Holstein","","","","","","","","","","","","","",""
"1998","(noch) kein Abschluss","Thueringen","","","","","","","","","","","","","",""
"1998","AkademikerIn","Baden-Wuerttemberg","7.62","7.5","147","5","7","9","10","10","7.35","7.89","3","10","7","8"
"1998","AkademikerIn","Bayern","7.63","7.5","198","6","7","9","9","10","7.42","7.84","2","10","7","8"
"1998","AkademikerIn","Berlin","","","","","","","","","","","","","",""
"1998","AkademikerIn","Brandenburg","","","","","","","","","","","","","",""
"1998","AkademikerIn","Bremen","","","","","","","","","","","","","",""
"1998","AkademikerIn","Hamburg","","","","","","","","","","","","","",""
"1998","AkademikerIn","Hessen","7.58","7.5","118","5","7","9","10","10","7.28","7.88","1","10","7","8"
"1998","AkademikerIn","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1998","AkademikerIn","Niedersachsen","7.55","7.5","130","5","7","9","10","10","7.25","7.85","1","10","8","8"
"1998","AkademikerIn","Nordrhein-Westfalen","7.37","7.5","311","5","7","8","9","10","7.18","7.56","0","10","7","8"
"1998","AkademikerIn","Rheinland-Pfalz,Saarland","7.84","7.5","64","5","7","9","10","10","7.48","8.2","4","10","7","8"
"1998","AkademikerIn","Saarland","","","","","","","","","","","","","",""
"1998","AkademikerIn","Sachsen","","","","","","","","","","","","","",""
"1998","AkademikerIn","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1998","AkademikerIn","Schleswig-Holstein","7.88","7.5","36","7","8","8","9","10","7.5","8.26","4","10","8","8"
"1998","AkademikerIn","Thueringen","","","","","","","","","","","","","",""
"1998","Hauptschule","Baden-Wuerttemberg","6.72","6.5","934","4","5","8","9","10","6.6","6.84","0","10","7","7"
"1998","Hauptschule","Bayern","7.2","7.5","931","5","6","8","10","10","7.09","7.31","0","10","7","8"
"1998","Hauptschule","Berlin","","","","","","","","","","","","","",""
"1998","Hauptschule","Brandenburg","","","","","","","","","","","","","",""
"1998","Hauptschule","Bremen","7.23","7.5","52","5","6","9","10","10","6.6","7.86","0","10","7","8"
"1998","Hauptschule","Hamburg","6.9","6.5","75","4","6","8","10","10","6.43","7.37","1","10","6","8"
"1998","Hauptschule","Hessen","7.09","6.5","441","4","6","9","10","10","6.9","7.28","0","10","7","7"
"1998","Hauptschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1998","Hauptschule","Niedersachsen","6.97","6.5","529","4","6","8","9","10","6.8","7.14","0","10","7","8"
"1998","Hauptschule","Nordrhein-Westfalen","6.96","6.5","1306","5","6","8","9","10","6.86","7.06","0","10","7","7"
"1998","Hauptschule","Rheinland-Pfalz,Saarland","7.14","6.5","485","5","6","8","10","10","6.98","7.3","0","10","7","8"
"1998","Hauptschule","Saarland","","","","","","","","","","","","","",""
"1998","Hauptschule","Sachsen","","","","","","","","","","","","","",""
"1998","Hauptschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1998","Hauptschule","Schleswig-Holstein","7.2","6.5","139","5","6","8","9","10","6.91","7.49","1","10","7","8"
"1998","Hauptschule","Thueringen","","","","","","","","","","","","","",""
"1998","Realschule","Baden-Wuerttemberg","6.97","6.5","281","5","6","8","9","10","6.76","7.18","0","10","7","8"
"1998","Realschule","Bayern","7.61","7.5","381","5","7","9","10","10","7.43","7.79","1","10","8","8"
"1998","Realschule","Berlin","","","","","","","","","","","","","",""
"1998","Realschule","Brandenburg","","","","","","","","","","","","","",""
"1998","Realschule","Bremen","","","","","","","","","","","","","",""
"1998","Realschule","Hamburg","","","","","","","","","","","","","",""
"1998","Realschule","Hessen","7.18","6.5","162","4","6","8","10","10","6.89","7.47","0","10","7","8"
"1998","Realschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1998","Realschule","Niedersachsen","7.19","7.5","298","5","6","8","9","10","6.99","7.39","0","10","7","8"
"1998","Realschule","Nordrhein-Westfalen","7.24","7.5","519","5","6","8","9","10","7.09","7.39","0","10","7","8"
"1998","Realschule","Rheinland-Pfalz,Saarland","7.3","7.5","132","5","6","8","9","10","7.01","7.59","1","10","7","8"
"1998","Realschule","Saarland","","","","","","","","","","","","","",""
"1998","Realschule","Sachsen","","","","","","","","","","","","","",""
"1998","Realschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1998","Realschule","Schleswig-Holstein","7.81","7.5","94","6","7","9","10","10","7.5","8.12","2","10","8","8"
"1998","Realschule","Thueringen","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","Baden-Wuerttemberg","6.69","6.5","156","3","5","8","9","10","6.36","7.02","0","10","7","8"
"1999","(Fach-)Abitur","Bayern","7.71","7.5","139","6","7","9","10","10","7.44","7.98","1","10","7","8"
"1999","(Fach-)Abitur","Berlin","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","Brandenburg","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","Bremen","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","Hamburg","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","Hessen","7.63","7.5","88","5","7","9","9","10","7.3","7.96","1","10","7","8"
"1999","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","Niedersachsen","7.46","7.5","108","5","7","8","9","10","7.14","7.78","0","10","7","8"
"1999","(Fach-)Abitur","Nordrhein-Westfalen","6.93","6.5","310","5","6","8","9","10","6.74","7.12","0","10","7","7"
"1999","(Fach-)Abitur","Rheinland-Pfalz,Saarland","7.05","6.5","45","5","5","8","10","10","6.45","7.65","0","10","7","8"
"1999","(Fach-)Abitur","Saarland","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","Sachsen","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1999","(Fach-)Abitur","Schleswig-Holstein","7.27","7.5","34","5","6","9","10","10","6.51","8.03","1","10","7","8"
"1999","(Fach-)Abitur","Thueringen","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","Baden-Wuerttemberg","6.6","6.5","164","4","5","8","10","10","6.31","6.89","2","10","6","7"
"1999","(noch) kein Abschluss","Bayern","7.31","7.5","72","4","7","9","10","10","6.85","7.77","2","10","7","8"
"1999","(noch) kein Abschluss","Berlin","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","Brandenburg","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","Bremen","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","Hamburg","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","Hessen","7.61","7.5","71","5","7","9","10","10","7.17","8.05","3","10","7","8"
"1999","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","Niedersachsen","6.98","7.5","62","4","6","9","9","10","6.52","7.44","1","10","7","8"
"1999","(noch) kein Abschluss","Nordrhein-Westfalen","6.97","6.5","210","4","5","9","10","10","6.69","7.25","0","10","6","7"
"1999","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","7.07","7.5","40","3","6","9","10","10","6.3","7.84","0","10","7","8"
"1999","(noch) kein Abschluss","Saarland","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","Sachsen","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","Schleswig-Holstein","","","","","","","","","","","","","",""
"1999","(noch) kein Abschluss","Thueringen","","","","","","","","","","","","","",""
"1999","AkademikerIn","Baden-Wuerttemberg","7.2","7.5","152","4","6","9","10","10","6.9","7.5","1","10","7","8"
"1999","AkademikerIn","Bayern","7.66","7.5","203","5","7","9","10","10","7.45","7.87","3","10","8","8"
"1999","AkademikerIn","Berlin","","","","","","","","","","","","","",""
"1999","AkademikerIn","Brandenburg","","","","","","","","","","","","","",""
"1999","AkademikerIn","Bremen","","","","","","","","","","","","","",""
"1999","AkademikerIn","Hamburg","","","","","","","","","","","","","",""
"1999","AkademikerIn","Hessen","7.71","7.5","120","6","7","9","10","10","7.42","8","2","10","7","8"
"1999","AkademikerIn","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1999","AkademikerIn","Niedersachsen","7.79","7.5","127","5","7","9","10","10","7.51","8.07","2","10","8","8"
"1999","AkademikerIn","Nordrhein-Westfalen","7.45","7.5","308","5","7","8","9","10","7.28","7.62","0","10","8","8"
"1999","AkademikerIn","Rheinland-Pfalz,Saarland","8.12","7.5","61","7","7","9","10","10","7.72","8.52","3","10","7","8"
"1999","AkademikerIn","Saarland","","","","","","","","","","","","","",""
"1999","AkademikerIn","Sachsen","","","","","","","","","","","","","",""
"1999","AkademikerIn","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1999","AkademikerIn","Schleswig-Holstein","8.2","7.5","35","7","7","9","10","10","7.88","8.52","7","10","8","9"
"1999","AkademikerIn","Thueringen","","","","","","","","","","","","","",""
"1999","Hauptschule","Baden-Wuerttemberg","6.73","6.5","905","4","5","8","9","10","6.6","6.86","0","10","7","7"
"1999","Hauptschule","Bayern","7.37","7.5","929","5","6","8","10","10","7.26","7.48","0","10","8","8"
"1999","Hauptschule","Berlin","","","","","","","","","","","","","",""
"1999","Hauptschule","Brandenburg","","","","","","","","","","","","","",""
"1999","Hauptschule","Bremen","7.6","7.5","42","4","6","10","10","10","6.85","8.35","0","10","7","9"
"1999","Hauptschule","Hamburg","6.79","6.5","69","4","5","8","9","10","6.27","7.31","0","10","6","8"
"1999","Hauptschule","Hessen","7.3","7.5","416","5","6","9","10","10","7.1","7.5","0","10","7","8"
"1999","Hauptschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1999","Hauptschule","Niedersachsen","7","7.5","529","4","6","8","10","10","6.82","7.18","0","10","7","8"
"1999","Hauptschule","Nordrhein-Westfalen","7.1","7.5","1251","5","6","8","9","10","7","7.2","0","10","7","8"
"1999","Hauptschule","Rheinland-Pfalz,Saarland","7.49","7.5","471","5","7","9","10","10","7.34","7.64","1","10","7","8"
"1999","Hauptschule","Saarland","","","","","","","","","","","","","",""
"1999","Hauptschule","Sachsen","","","","","","","","","","","","","",""
"1999","Hauptschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1999","Hauptschule","Schleswig-Holstein","7.15","6.5","141","4","6","8","9","10","6.84","7.46","0","10","7","8"
"1999","Hauptschule","Thueringen","","","","","","","","","","","","","",""
"1999","Realschule","Baden-Wuerttemberg","7.33","7.5","278","5","7","8","9","10","7.12","7.54","0","10","7","8"
"1999","Realschule","Bayern","7.44","7.5","380","5","7","9","10","10","7.26","7.62","0","10","8","8"
"1999","Realschule","Berlin","","","","","","","","","","","","","",""
"1999","Realschule","Brandenburg","","","","","","","","","","","","","",""
"1999","Realschule","Bremen","","","","","","","","","","","","","",""
"1999","Realschule","Hamburg","","","","","","","","","","","","","",""
"1999","Realschule","Hessen","7.52","7.5","165","5","7","9","9","10","7.26","7.78","3","10","7","8"
"1999","Realschule","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"1999","Realschule","Niedersachsen","7.37","7.5","309","5","7","8","9","10","7.18","7.56","0","10","7","8"
"1999","Realschule","Nordrhein-Westfalen","7.31","7.5","512","5","6","8","9","10","7.16","7.46","0","10","8","8"
"1999","Realschule","Rheinland-Pfalz,Saarland","7.49","7.5","129","5","7","8","9","10","7.23","7.75","3","10","7","8"
"1999","Realschule","Saarland","","","","","","","","","","","","","",""
"1999","Realschule","Sachsen","","","","","","","","","","","","","",""
"1999","Realschule","Sachsen-Anhalt","","","","","","","","","","","","","",""
"1999","Realschule","Schleswig-Holstein","7.74","7.5","90","6","7","9","10","10","7.38","8.1","2","10","8","8"
"1999","Realschule","Thueringen","","","","","","","","","","","","","",""
"2000","(Fach-)Abitur","Baden-Wuerttemberg","7.39","7.5","315","5","7","9","10","10","7.19","7.59","1","10","7","8"
"2000","(Fach-)Abitur","Bayern","7.59","7.5","282","5","7","9","10","10","7.38","7.8","1","10","8","8"
"2000","(Fach-)Abitur","Berlin","","","","","","","","","","","","","",""
"2000","(Fach-)Abitur","Brandenburg","","","","","","","","","","","","","",""
"2000","(Fach-)Abitur","Bremen","","","","","","","","","","","","","",""
"2000","(Fach-)Abitur","Hamburg","7.21","6.5","37","5","6","8","9","10","6.65","7.77","3","10","7","8"
"2000","(Fach-)Abitur","Hessen","7.64","7.5","192","6","7","9","10","10","7.43","7.85","4","10","7","8"
"2000","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
"2000","(Fach-)Abitur","Niedersachsen","7.49","7.5","205","5","6","9","10","10","7.24","7.74","1","10","7","8"
"2000","(Fach-)Abitur","Nordrhein-Westfalen","7.34","7.5","665","5","7","8","9","10","7.21","7.47","0","10","8","8"
"2000","(Fach-)Abitur","Rheinland-Pfalz,Saarland","7.13","6.5","130","5","6","8","9","10","6.81","7.45","0","10","7","8"
"2000","(Fach-)Abitur","Saarland","","","","","","","","","","","","","",""
"2000","(Fach-)Abitur","Sachsen","","","","","","","","","","","","","",""
"2000","(Fach-)Abitur","Sachsen-Anhalt","","","","","","","","","","","","","",""
"2000","(Fach-)Abitur","Schleswig-Holstein","7.52","7.5","67","5","6","9","9","10","7.1","7.94","2","10","7","9"
"2000","(Fach-)Abitur","Thueringen","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","Baden-Wuerttemberg","6.9","6.5","151","4","5","8","9","10","6.57","7.23","1","10","7","8"
"2000","(noch) kein Abschluss","Bayern","7.15","6.5","89","4","6","8","10","10","6.7","7.6","1","10","7","8"
"2000","(noch) kein Abschluss","Berlin","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","Brandenburg","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","Bremen","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","Hamburg","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","Hessen","6.23","5.5","73","3","5","8","9","10","5.63","6.83","0","10","6","7"
"2000","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","","","","","","","","","","",""
