year,age_gr,sampreg,plb0419_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2012,46-65 y.,West,Difficult,0.60160,334,571,0.56140,0.64179
2012,46-65 y.,West,Almost impossible,0.31423,187,571,0.27612,0.35234
2012,46-65 y.,East,Difficult,0.61973,152,251,0.55956,0.67991
2012,46-65 y.,East,Almost impossible,0.33746,99,251,0.27885,0.39607
2013,17-29 y.,West,Easy,0.38269,542,1509,0.35816,0.40722
2013,17-29 y.,West,Difficult,0.47639,716,1509,0.45118,0.50160
2013,17-29 y.,West,Almost impossible,0.14092,251,1509,0.12336,0.15848
2013,17-29 y.,East,Easy,0.28263,79,281,0.22989,0.33538
2013,17-29 y.,East,Difficult,0.56752,149,281,0.50949,0.62555
2013,17-29 y.,East,Almost impossible,0.14985,53,281,0.10804,0.19165
2013,30-45 y.,West,Easy,0.20452,337,1527,0.18429,0.22476
2013,30-45 y.,West,Difficult,0.61120,888,1527,0.58674,0.63566
2013,30-45 y.,West,Almost impossible,0.18427,302,1527,0.16482,0.20373
2013,30-45 y.,East,Easy,0.14361,50,332,0.10583,0.18140
2013,30-45 y.,East,Difficult,0.62604,213,332,0.57392,0.67817
2013,30-45 y.,East,Almost impossible,0.23034,69,332,0.18498,0.27570
2013,46-65 y.,West,Easy,0.08406,58,655,0.06279,0.10533
2013,46-65 y.,West,Difficult,0.57787,381,655,0.54002,0.61573
2013,46-65 y.,West,Almost impossible,0.33807,216,655,0.30181,0.37432
2013,46-65 y.,East,Difficult,0.50362,141,241,0.44036,0.56687
2013,46-65 y.,East,Almost impossible,0.43199,100,241,0.36932,0.49466
2014,17-29 y.,West,Easy,0.32455,410,1216,0.29823,0.35088
2014,17-29 y.,West,Difficult,0.51246,584,1216,0.48436,0.54057
2014,17-29 y.,West,Almost impossible,0.16298,222,1216,0.14221,0.18375
2014,17-29 y.,East,Easy,0.27797,73,275,0.22493,0.33102
2014,17-29 y.,East,Difficult,0.57205,150,275,0.51346,0.63063
2014,17-29 y.,East,Almost impossible,0.14998,52,275,0.10770,0.19226
2014,30-45 y.,West,Easy,0.21506,264,1201,0.19181,0.23830
2014,30-45 y.,West,Difficult,0.59663,697,1201,0.56887,0.62438
2014,30-45 y.,West,Almost impossible,0.18832,240,1201,0.16620,0.21044
2014,30-45 y.,East,Easy,0.12651,39,281,0.08757,0.16545
2014,30-45 y.,East,Difficult,0.67316,189,281,0.61822,0.72810
2014,30-45 y.,East,Almost impossible,0.20033,53,281,0.15344,0.24721
2014,46-65 y.,West,Easy,0.10089,56,583,0.07642,0.12536
2014,46-65 y.,West,Difficult,0.57690,334,583,0.53676,0.61704
2014,46-65 y.,West,Almost impossible,0.32221,193,583,0.28424,0.36018
2014,46-65 y.,East,Difficult,0.62399,135,217,0.55939,0.68858
2014,46-65 y.,East,Almost impossible,0.36029,82,217,0.29627,0.42432
2015,17-29 y.,West,Easy,0.33247,396,1300,0.30685,0.35809
2015,17-29 y.,West,Difficult,0.51856,672,1300,0.49139,0.54573
2015,17-29 y.,West,Almost impossible,0.14897,232,1300,0.12961,0.16834
2015,17-29 y.,East,Easy,0.38460,64,223,0.32060,0.44860
2015,17-29 y.,East,Difficult,0.47807,121,223,0.41236,0.54378
2015,17-29 y.,East,Almost impossible,0.13733,38,223,0.09206,0.18261
2015,30-45 y.,West,Easy,0.22339,264,1239,0.20019,0.24660
2015,30-45 y.,West,Difficult,0.57988,704,1239,0.55239,0.60738
2015,30-45 y.,West,Almost impossible,0.19673,271,1239,0.17458,0.21887
2015,30-45 y.,East,Easy,0.10680,47,281,0.07062,0.14297
2015,30-45 y.,East,Difficult,0.69087,171,281,0.63674,0.74500
2015,30-45 y.,East,Almost impossible,0.20233,63,281,0.15527,0.24939
2015,46-65 y.,West,Easy,0.08825,57,597,0.06547,0.11102
2015,46-65 y.,West,Difficult,0.64351,370,597,0.60505,0.68196
2015,46-65 y.,West,Almost impossible,0.26824,170,597,0.23267,0.30381
2015,46-65 y.,East,Difficult,0.48568,106,195,0.41535,0.55601
2015,46-65 y.,East,Almost impossible,0.41752,89,195,0.34813,0.48692
2016,17-29 y.,West,Easy,0.37417,376,1109,0.34567,0.40266
2016,17-29 y.,West,Difficult,0.46230,512,1109,0.43295,0.49166
2016,17-29 y.,West,Almost impossible,0.16353,221,1109,0.14175,0.18531
2016,17-29 y.,East,Easy,0.36017,64,212,0.29540,0.42494
2016,17-29 y.,East,Difficult,0.48754,110,212,0.42009,0.55498
2016,17-29 y.,East,Almost impossible,0.15229,38,212,0.10381,0.20078
2016,30-45 y.,West,Easy,0.22070,214,983,0.19476,0.24664
2016,30-45 y.,West,Difficult,0.59992,550,983,0.56927,0.63056
2016,30-45 y.,West,Almost impossible,0.17939,219,983,0.15539,0.20338
2016,30-45 y.,East,Easy,0.23758,47,222,0.18147,0.29370
2016,30-45 y.,East,Difficult,0.57592,118,222,0.51076,0.64108
2016,30-45 y.,East,Almost impossible,0.18650,57,222,0.13514,0.23785
2016,46-65 y.,West,Easy,0.11258,57,502,0.08490,0.14025
2016,46-65 y.,West,Difficult,0.60475,301,502,0.56194,0.64756
2016,46-65 y.,West,Almost impossible,0.28267,144,502,0.24324,0.32210
2016,46-65 y.,East,Difficult,0.54370,89,155,0.46503,0.62237
2016,46-65 y.,East,Almost impossible,0.41353,66,155,0.33575,0.49131
2017,17-29 y.,West,Easy,0.39312,524,1536,0.36868,0.41755
2017,17-29 y.,West,Difficult,0.45031,752,1536,0.42542,0.47520
2017,17-29 y.,West,Almost impossible,0.15658,260,1536,0.13840,0.17476
2017,17-29 y.,East,Easy,0.41544,95,332,0.36235,0.46853
2017,17-29 y.,East,Difficult,0.38889,163,332,0.33637,0.44141
2017,17-29 y.,East,Almost impossible,0.19567,74,332,0.15293,0.23841
2017,30-45 y.,West,Easy,0.23097,301,1579,0.21018,0.25176
2017,30-45 y.,West,Difficult,0.57261,994,1579,0.54820,0.59701
2017,30-45 y.,West,Almost impossible,0.19642,284,1579,0.17682,0.21603
2017,30-45 y.,East,Easy,0.13061,55,406,0.09779,0.16343
2017,30-45 y.,East,Difficult,0.67803,258,406,0.63252,0.72353
2017,30-45 y.,East,Almost impossible,0.19136,93,406,0.15305,0.22967
2017,46-65 y.,West,Easy,0.12500,106,739,0.10114,0.14886
2017,46-65 y.,West,Difficult,0.56485,446,739,0.52908,0.60062
2017,46-65 y.,West,Almost impossible,0.31015,187,739,0.27678,0.34352
2017,46-65 y.,East,Difficult,0.57595,122,197,0.50676,0.64514
2017,46-65 y.,East,Almost impossible,0.31419,75,197,0.24921,0.37918
2018,17-29 y.,West,Easy,0.38686,565,1670,0.36350,0.41023
2018,17-29 y.,West,Difficult,0.43720,828,1670,0.41340,0.46100
2018,17-29 y.,West,Almost impossible,0.17594,277,1670,0.15767,0.19421
2018,17-29 y.,East,Easy,0.34719,96,341,0.29658,0.39779
2018,17-29 y.,East,Difficult,0.50712,177,341,0.45398,0.56026
2018,17-29 y.,East,Almost impossible,0.14569,68,341,0.10819,0.18320
2018,30-45 y.,West,Easy,0.25723,354,1743,0.23670,0.27775
2018,30-45 y.,West,Difficult,0.56978,1098,1743,0.54653,0.59303
2018,30-45 y.,West,Almost impossible,0.17300,291,1743,0.15524,0.19076
2018,30-45 y.,East,Easy,0.30314,77,418,0.25903,0.34726
2018,30-45 y.,East,Difficult,0.49825,262,418,0.45026,0.54624
2018,30-45 y.,East,Almost impossible,0.19861,79,418,0.16032,0.23690
2018,46-65 y.,West,Easy,0.15641,113,863,0.13216,0.18066
2018,46-65 y.,West,Difficult,0.53202,541,863,0.49871,0.56534
2018,46-65 y.,West,Almost impossible,0.31156,209,863,0.28065,0.34248
2018,46-65 y.,East,Difficult,0.58736,119,183,0.51583,0.65888
2018,46-65 y.,East,Almost impossible,0.23618,64,183,0.17447,0.29789
2019,17-29 y.,West,Easy,0.40452,534,1376,0.37858,0.43047
2019,17-29 y.,West,Difficult,0.42605,665,1376,0.39991,0.45219
2019,17-29 y.,West,Almost impossible,0.16943,177,1376,0.14960,0.18925
2019,17-29 y.,East,Easy,0.39847,86,277,0.34071,0.45623
2019,17-29 y.,East,Difficult,0.47174,140,277,0.41284,0.53063
2019,17-29 y.,East,Almost impossible,0.12979,51,277,0.09014,0.16944
2019,30-45 y.,West,Easy,0.32301,312,1477,0.29915,0.34687
2019,30-45 y.,West,Difficult,0.52212,966,1477,0.49664,0.54761
2019,30-45 y.,West,Almost impossible,0.15487,199,1477,0.13641,0.17332
2019,30-45 y.,East,Easy,0.23140,69,349,0.18709,0.27571
2019,30-45 y.,East,Difficult,0.58802,213,349,0.53630,0.63973
2019,30-45 y.,East,Almost impossible,0.18059,67,349,0.14017,0.22100
2019,46-65 y.,West,Easy,0.18702,125,789,0.15980,0.21425
2019,46-65 y.,West,Difficult,0.56030,497,789,0.52564,0.59495
2019,46-65 y.,West,Almost impossible,0.25268,167,789,0.22234,0.28302
2019,46-65 y.,East,Difficult,0.56744,117,175,0.49383,0.64106
2019,46-65 y.,East,Almost impossible,0.33538,58,175,0.26523,0.40553
2020,17-29 y.,West,Easy,0.39257,468,1404,0.36702,0.41812
2020,17-29 y.,West,Difficult,0.43300,718,1404,0.40708,0.45893
2020,17-29 y.,West,Almost impossible,0.17443,218,1404,0.15457,0.19428
2020,17-29 y.,East,Easy,0.29781,87,290,0.24508,0.35053
2020,17-29 y.,East,Difficult,0.55588,166,290,0.49859,0.61316
2020,17-29 y.,East,Almost impossible,0.14632,37,290,0.10557,0.18706
2020,30-45 y.,West,Easy,0.32190,312,1400,0.29742,0.34638
2020,30-45 y.,West,Difficult,0.50472,870,1400,0.47852,0.53092
2020,30-45 y.,West,Almost impossible,0.17338,218,1400,0.15354,0.19322
2020,30-45 y.,East,Easy,0.37521,66,314,0.32157,0.42885
2020,30-45 y.,East,Difficult,0.53714,213,314,0.48190,0.59238
2020,30-45 y.,East,Almost impossible,0.08765,35,314,0.05632,0.11898
2020,46-65 y.,West,Easy,0.16864,106,795,0.14260,0.19469
2020,46-65 y.,West,Difficult,0.59066,507,795,0.55646,0.62486
2020,46-65 y.,West,Almost impossible,0.24070,182,795,0.21096,0.27044
2020,46-65 y.,East,Difficult,0.58439,128,174,0.51095,0.65783
2020,46-65 y.,East,Almost impossible,0.31024,46,174,0.24131,0.37917
2021,17-29 y.,West,Easy,0.34149,65,171,0.27021,0.41278
2021,17-29 y.,West,Difficult,0.48222,106,171,0.40711,0.55734
2021,30-45 y.,West,Easy,0.22923,105,438,0.18982,0.26864
2021,30-45 y.,West,Difficult,0.64316,277,438,0.59824,0.68808
2021,30-45 y.,West,Almost impossible,0.12761,56,438,0.09632,0.15889
2021,30-45 y.,East,Difficult,0.58416,52,52,0.44889,0.71943
2021,46-65 y.,West,Easy,0.15757,36,197,0.10657,0.20858
2021,46-65 y.,West,Difficult,0.63659,161,197,0.56926,0.70393
2022,17-29 y.,West,Easy,0.21366,33,108,0.13600,0.29133
2022,17-29 y.,West,Difficult,0.68767,75,108,0.59986,0.77548
2022,30-45 y.,West,Easy,0.26218,85,346,0.21576,0.30859
2022,30-45 y.,West,Difficult,0.61601,222,346,0.56469,0.66734
2022,30-45 y.,West,Almost impossible,0.12181,39,346,0.08730,0.15632
2022,30-45 y.,East,Difficult,0.72548,47,47,0.59651,0.85445
2022,46-65 y.,West,Easy,0.26975,33,157,0.20010,0.33940
2022,46-65 y.,West,Difficult,0.45341,124,157,0.37529,0.53153
