year,migback,sampreg,plb0419_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2012,Indirect migration background,West,Almost impossible,0.010111384177240128,44,3811,0.010039658795674615,0.010183109558805642
2013,No migration background,West,Easy,0.14479316787174043,509,4567,0.1445422045287974,0.14504413121468346
2013,No migration background,West,Difficult,0.2782395271662818,954,4567,0.2779199272658672,0.27855912706669644
2013,No migration background,West,Almost impossible,0.1015534093490477,399,4567,0.10133798536104989,0.10176883333704552
2013,No migration background,East,Easy,0.028200153943501935,120,4567,0.028082090668150494,0.028318217218853376
2013,No migration background,East,Difficult,0.09194728435740811,430,4567,0.0917412091910339,0.09215335952378231
2013,No migration background,East,Almost impossible,0.042550418631177055,182,4567,0.04240646900205272,0.04269436826030139
2013,Direct migration background,West,Easy,0.03504046428128966,266,4567,0.03490932277976072,0.035171605782818596
2013,Direct migration background,West,Difficult,0.11519235965538005,753,4567,0.11496467333200654,0.11542004597875356
2013,Direct migration background,West,Almost impossible,0.04378511565710085,279,4567,0.04363918663396078,0.04393104468024092
2013,Direct migration background,East,Difficult,0.006485408491241565,66,4567,0.006428160998893052,0.006542655983590077
2013,Direct migration background,East,Almost impossible,0.006679723249962461,37,4567,0.006621630148914598,0.006737816351010323
2013,Indirect migration background,West,Easy,0.029905939438872712,173,4567,0.029784464602586484,0.03002741427515894
2013,Indirect migration background,West,Difficult,0.058195656938369235,303,4567,0.05802869160581515,0.05836262227092332
2013,Indirect migration background,West,Almost impossible,0.01743137096862646,96,4567,0.01733803524590809,0.017524706691344826
2014,No migration background,West,Easy,0.11790321147121705,415,3789,0.11767378387772345,0.11813263906471064
2014,No migration background,West,Difficult,0.2719283516185429,839,3789,0.2716118040246033,0.2722448992124825
2014,No migration background,West,Almost impossible,0.10028478442202976,336,3789,0.10007108922205092,0.1004984796220086
2014,No migration background,East,Easy,0.02434335044095805,98,3789,0.02423371186351935,0.02445298901839675
2014,No migration background,East,Difficult,0.11057676899749823,415,3789,0.1103536631802267,0.11079987481476976
2014,No migration background,East,Almost impossible,0.04241954724602333,152,3789,0.042276165005503,0.04256292948654366
2014,Direct migration background,West,Easy,0.03293843661046533,181,3789,0.03281146598350338,0.033065407237427284
2014,Direct migration background,West,Difficult,0.1225091000288811,576,3789,0.12227584543954133,0.12274235461822088
2014,Direct migration background,West,Almost impossible,0.053355081814618475,243,3789,0.05319519738903735,0.0535149662401996
2014,Direct migration background,East,Difficult,0.00928555221372579,50,3789,0.009217317899929418,0.00935378652752216
2014,Direct migration background,East,Almost impossible,0.00414809377005511,32,3789,0.0041023695428488,0.004193817997261421
2014,Indirect migration background,West,Easy,0.03692666984193735,139,3789,0.036792509405670075,0.03706083027820462
2014,Indirect migration background,West,Difficult,0.05492032780785452,222,3789,0.05475824928001196,0.055082406335697075
2014,Indirect migration background,West,Almost impossible,0.01846072371619307,91,3789,0.01836495957581772,0.018556487856568417
2015,No migration background,West,Easy,0.1371504114858752,419,3859,0.13690329681293084,0.13739752615881956
2015,No migration background,West,Difficult,0.2844015691605697,799,3859,0.2840775034269679,0.28472563489417146
2015,No migration background,West,Almost impossible,0.08435205394475005,301,3859,0.08415241534208628,0.08455169254741382
2015,No migration background,East,Easy,0.02928272824350068,109,3859,0.029161616968916535,0.029403839518084823
2015,No migration background,East,Difficult,0.09103531991592405,330,3859,0.0908286815812893,0.0912419582505588
2015,No migration background,East,Almost impossible,0.04119742493851806,145,3859,0.041054656549469805,0.04134019332756631
2015,Direct migration background,West,Easy,0.03163429600891706,199,3859,0.03150856823833504,0.03176002377949908
2015,Direct migration background,West,Difficult,0.12720454860629893,745,3859,0.12696519499444747,0.12744390221815038
2015,Direct migration background,West,Almost impossible,0.0508454961592973,277,3859,0.050687688844923875,0.05100330347367073
2015,Direct migration background,East,Difficult,0.005388696935889358,59,3859,0.005336107198457968,0.005441286673320749
2015,Direct migration background,East,Almost impossible,0.004791738143396635,44,3859,0.004742131944244672,0.004841344342548598
2015,Indirect migration background,West,Easy,0.026414347276708196,103,3859,0.02629915073220048,0.02652954382121591
2015,Indirect migration background,West,Difficult,0.06158856897723261,224,3859,0.06141587422962205,0.06176126372484317
2015,Indirect migration background,West,Almost impossible,0.024712800203122182,105,3859,0.024601278429218245,0.02482432197702612
2016,No migration background,West,Easy,0.1547682985710495,378,3163,0.15450693278961394,0.15502966435248508
2016,No migration background,West,Difficult,0.2623216383775152,672,3163,0.26200375309917534,0.2626395236558551
2016,No migration background,West,Almost impossible,0.08936134087340482,278,3163,0.08915519828949384,0.0895674834573158
2016,No migration background,East,Easy,0.037409288234087096,108,3163,0.03727215889232275,0.03754641757585144
2016,No migration background,East,Difficult,0.08675078483567085,261,3163,0.08654738472004113,0.08695418495130057
2016,No migration background,East,Almost impossible,0.038375175521829015,129,3163,0.03823635685926913,0.0385139941843889
2016,Direct migration background,West,Easy,0.030919228492694767,166,3163,0.030794140924970927,0.031044316060418607
2016,Direct migration background,West,Difficult,0.11387109663175454,520,3163,0.11364154782574165,0.11410064543776743
2016,Direct migration background,West,Almost impossible,0.05561813344571109,243,3163,0.05545251761017247,0.05578374928124972
2016,Direct migration background,East,Difficult,0.009150038598136895,42,3163,0.00908123118242301,0.009218846013850781
2016,Indirect migration background,West,Easy,0.03746132777917161,107,3163,0.03732410680055437,0.037598548757788855
2016,Indirect migration background,West,Difficult,0.06763463709491979,189,3163,0.06745317016867894,0.06781610402116064
2016,Indirect migration background,West,Almost impossible,0.016359011544054777,70,3163,0.0162673437725387,0.016450679315570853
2017,No migration background,West,Easy,0.15754798761355263,480,4831,0.1572853532241719,0.15781062200293336
2017,No migration background,West,Difficult,0.23837517597164856,681,4831,0.2380680096233937,0.23868234231990343
2017,No migration background,West,Almost impossible,0.09559298586374877,299,4831,0.09538101920678163,0.09580495252071591
2017,No migration background,East,Easy,0.0356803129903124,119,4831,0.03554659266631564,0.03581403331430916
2017,No migration background,East,Difficult,0.0830744269270278,285,4831,0.08287546348037002,0.08327339037368557
2017,No migration background,East,Almost impossible,0.0366435566981782,141,4831,0.03650811110190876,0.03677900229444763
2017,Direct migration background,West,Easy,0.03383891928546726,337,4831,0.03370857092056722,0.033969267650367306
2017,Direct migration background,West,Difficult,0.1331705428316154,1349,4831,0.13292561198051003,0.13341547368272075
2017,Direct migration background,West,Almost impossible,0.0568994353347361,367,4831,0.05673243953166698,0.05706643113780522
2017,Direct migration background,East,Easy,0.002810743943678813,42,4831,0.002772578350820348,0.0028489095365372783
2017,Direct migration background,East,Difficult,0.011288907331195619,248,4831,0.011212746226760705,0.011365068435630532
2017,Direct migration background,East,Almost impossible,0.004659675439962366,96,4831,0.00461058055921855,0.004708770320706182
2017,Indirect migration background,West,Easy,0.039691076848262605,126,4831,0.03955033459524477,0.03983181910128044
2017,Indirect migration background,West,Difficult,0.053818900145158756,183,4831,0.053656222783853465,0.05398157750646405
2017,Indirect migration background,West,Almost impossible,0.016907352775454715,78,4831,0.01681441171850488,0.01700029383240455
2018,No migration background,West,Easy,0.15571702193612216,492,5274,0.1554498047742003,0.15598423909804401
2018,No migration background,West,Difficult,0.21141910310484366,612,5274,0.21111818554951828,0.21172002066016904
2018,No migration background,West,Almost impossible,0.10283178517324063,287,5274,0.10260793733078147,0.10305563301569978
2018,No migration background,East,Easy,0.04825604618156042,135,5274,0.048098107606018674,0.04841398475710217
2018,No migration background,East,Difficult,0.08030180720568739,279,5274,0.08010152719221722,0.08050208721915755
2018,No migration background,East,Almost impossible,0.025828810113096495,108,5274,0.025711908063295756,0.025945712162897233
2018,Direct migration background,West,Easy,0.049486606280020044,444,5274,0.04932677004467323,0.04964644251536686
2018,Direct migration background,West,Difficult,0.14046964906959775,1694,5274,0.1402135699648624,0.1407257281743331
2018,Direct migration background,West,Almost impossible,0.05304953755874048,437,5274,0.05288435784192862,0.05321471727555234
2018,Direct migration background,East,Easy,0.0033947919765173673,55,5274,0.0033519252376384666,0.003437658715396268
2018,Direct migration background,East,Difficult,0.011211704436317868,268,5274,0.01113410835948148,0.011289300513154257
2018,Direct migration background,East,Almost impossible,0.00711590364816351,101,5274,0.007053957174006771,0.007177850122320248
2018,Indirect migration background,West,Easy,0.032337481851022434,106,5274,0.032207114949274994,0.032467848752769875
2018,Indirect migration background,West,Difficult,0.060136053658885955,189,5274,0.05996084634026411,0.0603112609775078
2018,Indirect migration background,West,Almost impossible,0.018443697806183913,67,5274,0.018344538405648012,0.018542857206719814
2019,No migration background,West,Easy,0.18622618577945224,485,4501,0.185932320577562,0.18652005098134247
2019,No migration background,West,Difficult,0.21656049259497287,552,4501,0.21624955854621133,0.2168714266437344
2019,No migration background,West,Almost impossible,0.0732207268811113,216,4501,0.07302408269687996,0.07341737106534263
2019,No migration background,East,Easy,0.03910948158209434,129,4501,0.038963144660082764,0.039255818504105915
2019,No migration background,East,Difficult,0.07730524263201329,233,4501,0.07710363385611498,0.0775068514079116
2019,No migration background,East,Almost impossible,0.032641571680364856,110,4501,0.03250743264673851,0.0327757107139912
2019,Direct migration background,West,Easy,0.046931565095596206,391,4501,0.046771914517931674,0.04709121567326074
2019,Direct migration background,West,Difficult,0.12839872546732534,1470,4501,0.12814619416574552,0.12865125676890515
2019,Direct migration background,West,Almost impossible,0.06276028293305326,288,4501,0.0625772017454372,0.06294336412066932
2019,Direct migration background,East,Easy,0.004078555704313124,40,4501,0.004030445004580877,0.00412666640404537
2019,Direct migration background,East,Difficult,0.014727445704821077,226,4501,0.014636513475139537,0.014818377934502617
2019,Direct migration background,East,Almost impossible,0.003152886895563981,62,4501,0.003110567017674998,0.0031952067734529644
2019,Indirect migration background,West,Easy,0.040494019094731395,113,4501,0.040345221737723994,0.0406428164517388
2019,Indirect migration background,West,Difficult,0.05810574464771648,134,4501,0.05792914633815125,0.058282342957281706
2019,Indirect migration background,West,Almost impossible,0.016287073306870174,52,4501,0.01619152309658616,0.01638262351715419
2020,No migration background,West,Easy,0.18036341819455406,447,4408,0.18007474390447017,0.18065209248463795
2020,No migration background,West,Difficult,0.2416651341521121,574,4408,0.24134372316254799,0.24198654514167622
2020,No migration background,West,Almost impossible,0.09484666877684587,225,4408,0.09462668263191061,0.09506665492178114
2020,No migration background,East,Easy,0.037106761740837595,113,4408,0.03696484330778963,0.03724868017388556
2020,No migration background,East,Difficult,0.07957343276094171,230,4408,0.079370242994673,0.07977662252721042
2020,No migration background,East,Almost impossible,0.029181837697465088,92,4408,0.029055466390760433,0.029308209004169743
2020,Direct migration background,West,Easy,0.04161759664600685,352,4408,0.04146765194415835,0.041767541347855354
2020,Direct migration background,West,Difficult,0.12813640948183957,1391,4408,0.12788546147126204,0.12838735749241711
2020,Direct migration background,West,Almost impossible,0.048473438907825565,354,4408,0.04831219415729902,0.048634683658352114
2020,Direct migration background,East,Easy,0.005684987887032058,53,4408,0.005628539702207643,0.005741436071856473
2020,Direct migration background,East,Difficult,0.010825441483157278,273,4408,0.010747748376367324,0.010903134589947232
2020,Indirect migration background,West,Easy,0.042327849258692575,100,4408,0.042176686523666206,0.042479011993718944
2020,Indirect migration background,West,Difficult,0.04601474406049736,154,4408,0.045857439053001534,0.04617204906799319
2020,Indirect migration background,West,Almost impossible,0.014182278952192356,50,4408,0.014093503164772756,0.014271054739611955
2021,Direct migration background,West,Easy,0.2278982068304511,207,981,0.22627875874629338,0.2295176549146088
2021,Direct migration background,West,Difficult,0.4940182805647834,545,981,0.49208809875413106,0.4959484623754358
2021,Direct migration background,West,Almost impossible,0.13173237814327665,110,981,0.1304267113326524,0.1330380449539009
2021,Direct migration background,East,Easy,0.054559324385436016,33,981,0.05368250341330392,0.05543614535756811
2021,Direct migration background,East,Difficult,0.09179181007605289,86,981,0.09067712042410583,0.09290649972799994
