year,age_gr,migback,plb0419_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2006,17-29 y.,Indirect migration background,Almost impossible,0.06375,36,189,0.02883,0.09868
2006,30-45 y.,No migration background,Easy,0.01672,100,773,0.00767,0.02576
2006,30-45 y.,No migration background,Difficult,0.09952,506,773,0.07840,0.12064
2006,30-45 y.,No migration background,Almost impossible,0.03228,167,773,0.01981,0.04475
2006,30-45 y.,Direct migration background,Difficult,0.18023,133,181,0.12408,0.23639
2006,30-45 y.,Direct migration background,Almost impossible,0.06809,48,181,0.03129,0.10489
2006,30-45 y.,Indirect migration background,Difficult,0.10494,36,36,0.00340,0.20647
2006,46-65 y.,No migration background,Difficult,0.04587,275,508,0.02766,0.06408
2006,46-65 y.,No migration background,Almost impossible,0.03870,233,508,0.02191,0.05549
2006,46-65 y.,Direct migration background,Difficult,0.06790,48,91,0.01592,0.11988
2006,46-65 y.,Direct migration background,Almost impossible,0.05727,43,91,0.00926,0.10528
2007,17-29 y.,No migration background,Easy,0.06026,217,963,0.04522,0.07529
2007,17-29 y.,No migration background,Difficult,0.18064,581,963,0.15633,0.20495
2007,17-29 y.,No migration background,Almost impossible,0.04944,165,963,0.03574,0.06313
2007,17-29 y.,Direct migration background,Difficult,0.26156,64,64,0.15304,0.37009
2007,17-29 y.,Indirect migration background,Easy,0.06643,35,135,0.02427,0.10860
2007,17-29 y.,Indirect migration background,Difficult,0.21797,100,135,0.14806,0.28788
2007,30-45 y.,No migration background,Easy,0.01456,81,587,0.00486,0.02425
2007,30-45 y.,No migration background,Difficult,0.07863,369,587,0.05684,0.10042
2007,30-45 y.,No migration background,Almost impossible,0.03148,137,587,0.01734,0.04561
2007,30-45 y.,Direct migration background,Difficult,0.14954,91,127,0.08727,0.21181
2007,30-45 y.,Direct migration background,Almost impossible,0.06233,36,127,0.02011,0.10454
2007,30-45 y.,Indirect migration background,Difficult,0.08822,33,33,-0.01005,0.18648
2007,46-65 y.,No migration background,Difficult,0.04277,238,435,0.02374,0.06181
2007,46-65 y.,No migration background,Almost impossible,0.03449,197,435,0.01732,0.05166
2007,46-65 y.,Direct migration background,Difficult,0.06882,40,80,0.01300,0.12464
2007,46-65 y.,Direct migration background,Almost impossible,0.06015,40,80,0.00772,0.11257
2008,17-29 y.,No migration background,Easy,0.07211,223,877,0.05498,0.08924
2008,17-29 y.,No migration background,Difficult,0.15783,509,877,0.13369,0.18197
2008,17-29 y.,No migration background,Almost impossible,0.04496,145,877,0.03124,0.05868
2008,17-29 y.,Direct migration background,Difficult,0.27985,55,55,0.16012,0.39959
2008,17-29 y.,Indirect migration background,Difficult,0.19658,100,131,0.12826,0.26489
2008,17-29 y.,Indirect migration background,Almost impossible,0.04745,31,131,0.01091,0.08400
2008,30-45 y.,No migration background,Easy,0.01844,85,514,0.00680,0.03008
2008,30-45 y.,No migration background,Difficult,0.06879,302,514,0.04689,0.09069
2008,30-45 y.,No migration background,Almost impossible,0.02891,127,514,0.01441,0.04341
2008,30-45 y.,Direct migration background,Difficult,0.11959,73,73,0.04464,0.19454
2008,46-65 y.,No migration background,Difficult,0.04432,227,389,0.02384,0.06480
2008,46-65 y.,No migration background,Almost impossible,0.02901,162,389,0.01231,0.04571
2008,46-65 y.,Direct migration background,Difficult,0.06254,39,39,-0.01445,0.13952
2009,17-29 y.,No migration background,Easy,0.08664,210,773,0.06679,0.10648
2009,17-29 y.,No migration background,Difficult,0.14895,426,773,0.12383,0.17406
2009,17-29 y.,No migration background,Almost impossible,0.04714,137,773,0.03219,0.06209
2009,17-29 y.,Direct migration background,Difficult,0.18633,37,37,0.05914,0.31353
2009,17-29 y.,Indirect migration background,Easy,0.08174,40,127,0.03391,0.12958
2009,17-29 y.,Indirect migration background,Difficult,0.15752,87,127,0.09391,0.22112
2009,30-45 y.,No migration background,Easy,0.01682,75,460,0.00506,0.02858
2009,30-45 y.,No migration background,Difficult,0.07708,288,460,0.05268,0.10148
2009,30-45 y.,No migration background,Almost impossible,0.02547,97,460,0.01106,0.03988
2009,30-45 y.,Direct migration background,Difficult,0.09368,62,62,0.02056,0.16680
2009,46-65 y.,No migration background,Difficult,0.04172,210,369,0.02129,0.06215
2009,46-65 y.,No migration background,Almost impossible,0.02809,159,369,0.01121,0.04497
2009,46-65 y.,Direct migration background,Difficult,0.10086,38,69,0.02928,0.17243
2009,46-65 y.,Direct migration background,Almost impossible,0.04438,31,69,-0.00457,0.09333
2010,17-29 y.,No migration background,Easy,0.07999,303,1179,0.06450,0.09548
2010,17-29 y.,No migration background,Difficult,0.16481,673,1179,0.14363,0.18600
2010,17-29 y.,No migration background,Almost impossible,0.05017,203,1179,0.03770,0.06263
2010,17-29 y.,Direct migration background,Easy,0.07244,34,238,0.03944,0.10544
2010,17-29 y.,Direct migration background,Difficult,0.21100,149,238,0.15905,0.26294
2010,17-29 y.,Direct migration background,Almost impossible,0.05757,55,238,0.02792,0.08723
2010,17-29 y.,Indirect migration background,Easy,0.08673,54,218,0.04929,0.12418
2010,17-29 y.,Indirect migration background,Difficult,0.20613,126,218,0.15230,0.25995
2010,17-29 y.,Indirect migration background,Almost impossible,0.03802,38,218,0.01257,0.06346
2010,30-45 y.,No migration background,Easy,0.02013,353,1463,0.01293,0.02733
2010,30-45 y.,No migration background,Difficult,0.07588,840,1463,0.06231,0.08945
2010,30-45 y.,No migration background,Almost impossible,0.02437,270,1463,0.01646,0.03227
2010,30-45 y.,Direct migration background,Easy,0.04436,70,497,0.02624,0.06248
2010,30-45 y.,Direct migration background,Difficult,0.12991,309,497,0.10032,0.15949
2010,30-45 y.,Direct migration background,Almost impossible,0.04432,118,497,0.02621,0.06243
2010,30-45 y.,Indirect migration background,Easy,0.01285,31,112,-0.00810,0.03381
2010,30-45 y.,Indirect migration background,Difficult,0.12611,81,112,0.06435,0.18787
2010,46-65 y.,No migration background,Difficult,0.04215,277,459,0.02375,0.06055
2010,46-65 y.,No migration background,Almost impossible,0.02735,182,459,0.01241,0.04228
2010,46-65 y.,Direct migration background,Difficult,0.10454,60,102,0.04487,0.16420
2010,46-65 y.,Direct migration background,Almost impossible,0.05541,42,102,0.01079,0.10003
2011,17-29 y.,No migration background,Easy,0.09146,357,1175,0.07497,0.10795
2011,17-29 y.,No migration background,Difficult,0.14187,621,1175,0.12192,0.16183
2011,17-29 y.,No migration background,Almost impossible,0.03513,197,1175,0.02460,0.04566
2011,17-29 y.,Direct migration background,Easy,0.09508,37,188,0.05304,0.13712
2011,17-29 y.,Direct migration background,Difficult,0.19027,113,188,0.13401,0.24653
2011,17-29 y.,Direct migration background,Almost impossible,0.05642,38,188,0.02335,0.08950
2011,17-29 y.,Indirect migration background,Easy,0.08849,56,226,0.05138,0.12560
2011,17-29 y.,Indirect migration background,Difficult,0.15144,127,226,0.10459,0.19828
2011,17-29 y.,Indirect migration background,Almost impossible,0.03571,43,226,0.01147,0.05996
2011,30-45 y.,No migration background,Easy,0.02192,290,1345,0.01409,0.02975
2011,30-45 y.,No migration background,Difficult,0.06912,779,1345,0.05556,0.08268
2011,30-45 y.,No migration background,Almost impossible,0.02178,276,1345,0.01398,0.02958
2011,30-45 y.,Direct migration background,Easy,0.04135,67,424,0.02237,0.06032
2011,30-45 y.,Direct migration background,Difficult,0.14333,274,424,0.10994,0.17672
2011,30-45 y.,Direct migration background,Almost impossible,0.04003,83,424,0.02135,0.05871
2011,30-45 y.,Indirect migration background,Difficult,0.08671,80,80,0.02465,0.14876
2011,46-65 y.,No migration background,Easy,0.00419,46,613,-0.00093,0.00930
2011,46-65 y.,No migration background,Difficult,0.03785,335,613,0.02273,0.05297
2011,46-65 y.,No migration background,Almost impossible,0.02601,232,613,0.01340,0.03862
2011,46-65 y.,Direct migration background,Difficult,0.06498,65,113,0.01933,0.11064
2011,46-65 y.,Direct migration background,Almost impossible,0.04888,48,113,0.00895,0.08881
2012,17-29 y.,No migration background,Easy,0.09570,365,1106,0.07835,0.11304
2012,17-29 y.,No migration background,Difficult,0.14529,566,1106,0.12451,0.16607
2012,17-29 y.,No migration background,Almost impossible,0.03351,175,1106,0.02290,0.04413
2012,17-29 y.,Direct migration background,Easy,0.06119,31,150,0.02271,0.09968
2012,17-29 y.,Direct migration background,Difficult,0.22061,87,150,0.15403,0.28719
2012,17-29 y.,Direct migration background,Almost impossible,0.05338,32,150,0.01728,0.08947
2012,17-29 y.,Indirect migration background,Easy,0.07223,56,184,0.03472,0.10973
2012,17-29 y.,Indirect migration background,Difficult,0.14745,95,184,0.09608,0.19883
2012,17-29 y.,Indirect migration background,Almost impossible,0.03692,33,184,0.00960,0.06424
2012,30-45 y.,No migration background,Easy,0.03037,256,1105,0.02025,0.04049
2012,30-45 y.,No migration background,Difficult,0.06693,626,1105,0.05219,0.08167
2012,30-45 y.,No migration background,Almost impossible,0.02176,223,1105,0.01315,0.03036
2012,30-45 y.,Direct migration background,Easy,0.03159,57,338,0.01292,0.05027
2012,30-45 y.,Direct migration background,Difficult,0.12135,204,338,0.08648,0.15621
2012,30-45 y.,Direct migration background,Almost impossible,0.02689,77,338,0.00962,0.04416
2012,30-45 y.,Indirect migration background,Difficult,0.14912,69,69,0.06445,0.23378
2012,46-65 y.,No migration background,Easy,0.00650,55,684,0.00047,0.01252
2012,46-65 y.,No migration background,Difficult,0.04668,407,684,0.03086,0.06250
2012,46-65 y.,No migration background,Almost impossible,0.02394,222,684,0.01248,0.03541
2012,46-65 y.,Direct migration background,Difficult,0.07539,70,129,0.02965,0.12114
2012,46-65 y.,Direct migration background,Almost impossible,0.04553,59,129,0.00941,0.08164
2013,17-29 y.,No migration background,Easy,0.10517,358,993,0.08608,0.12426
2013,17-29 y.,No migration background,Difficult,0.12816,467,993,0.10735,0.14896
2013,17-29 y.,No migration background,Almost impossible,0.03212,168,993,0.02115,0.04309
2013,17-29 y.,Direct migration background,Easy,0.07653,123,405,0.05061,0.10245
2013,17-29 y.,Direct migration background,Difficult,0.15438,212,405,0.11914,0.18961
2013,17-29 y.,Direct migration background,Almost impossible,0.07008,70,405,0.04519,0.09497
2013,17-29 y.,Indirect migration background,Easy,0.11614,140,392,0.08438,0.14790
2013,17-29 y.,Indirect migration background,Difficult,0.16739,186,392,0.13038,0.20439
2013,17-29 y.,Indirect migration background,Almost impossible,0.05153,66,392,0.02962,0.07344
2013,30-45 y.,No migration background,Easy,0.02465,208,940,0.01474,0.03457
2013,30-45 y.,No migration background,Difficult,0.07009,537,940,0.05376,0.08642
2013,30-45 y.,No migration background,Almost impossible,0.02227,195,940,0.01283,0.03171
2013,30-45 y.,Direct migration background,Easy,0.03885,142,735,0.02487,0.05283
2013,30-45 y.,Direct migration background,Difficult,0.13659,452,735,0.11174,0.16143
2013,30-45 y.,Direct migration background,Almost impossible,0.04197,141,735,0.02746,0.05648
2013,30-45 y.,Indirect migration background,Easy,0.03084,37,184,0.00579,0.05589
2013,30-45 y.,Indirect migration background,Difficult,0.12694,112,184,0.07871,0.17517
2013,30-45 y.,Indirect migration background,Almost impossible,0.03692,35,184,0.00960,0.06424
2013,46-65 y.,No migration background,Easy,0.00609,49,607,-0.00011,0.01228
2013,46-65 y.,No migration background,Difficult,0.04015,353,607,0.02452,0.05578
2013,46-65 y.,No migration background,Almost impossible,0.02649,205,607,0.01370,0.03927
2013,46-65 y.,Direct migration background,Difficult,0.06745,158,266,0.03726,0.09765
2013,46-65 y.,Direct migration background,Almost impossible,0.04212,108,266,0.01794,0.06631
2014,17-29 y.,No migration background,Easy,0.07325,292,882,0.05604,0.09045
2014,17-29 y.,No migration background,Difficult,0.13116,451,882,0.10887,0.15345
2014,17-29 y.,No migration background,Almost impossible,0.03011,139,882,0.01882,0.04139
2014,17-29 y.,Direct migration background,Easy,0.08288,86,293,0.05126,0.11451
2014,17-29 y.,Direct migration background,Difficult,0.15294,141,293,0.11166,0.19423
2014,17-29 y.,Direct migration background,Almost impossible,0.10065,66,293,0.06614,0.13515
2014,17-29 y.,Indirect migration background,Easy,0.12222,105,316,0.08605,0.15839
2014,17-29 y.,Indirect migration background,Difficult,0.14643,142,316,0.10739,0.18547
2014,17-29 y.,Indirect migration background,Almost impossible,0.04905,69,316,0.02520,0.07290
2014,30-45 y.,No migration background,Easy,0.02895,171,761,0.01703,0.04087
2014,30-45 y.,No migration background,Difficult,0.07764,449,761,0.05862,0.09667
2014,30-45 y.,No migration background,Almost impossible,0.02451,141,761,0.01352,0.03550
2014,30-45 y.,Direct migration background,Easy,0.03212,94,571,0.01765,0.04660
2014,30-45 y.,Direct migration background,Difficult,0.14372,352,571,0.11492,0.17252
2014,30-45 y.,Direct migration background,Almost impossible,0.04006,125,571,0.02396,0.05616
2014,30-45 y.,Indirect migration background,Easy,0.04605,38,123,0.00886,0.08324
2014,30-45 y.,Indirect migration background,Difficult,0.11882,85,123,0.06140,0.17624
2014,46-65 y.,No migration background,Easy,0.00566,42,561,-0.00056,0.01187
2014,46-65 y.,No migration background,Difficult,0.04153,328,561,0.02500,0.05805
2014,46-65 y.,No migration background,Almost impossible,0.02469,191,561,0.01184,0.03754
2014,46-65 y.,Direct migration background,Difficult,0.08684,135,217,0.04929,0.12440
2014,46-65 y.,Direct migration background,Almost impossible,0.04203,82,217,0.01527,0.06879
2015,17-29 y.,No migration background,Easy,0.09672,289,834,0.07665,0.11679
2015,17-29 y.,No migration background,Difficult,0.12528,421,834,0.10280,0.14776
2015,17-29 y.,No migration background,Almost impossible,0.02888,124,834,0.01751,0.04025
2015,17-29 y.,Direct migration background,Easy,0.06969,89,378,0.04399,0.09539
2015,17-29 y.,Direct migration background,Difficult,0.15985,218,378,0.12286,0.19684
2015,17-29 y.,Direct migration background,Almost impossible,0.05156,71,378,0.02924,0.07388
2015,17-29 y.,Indirect migration background,Easy,0.07761,82,311,0.04782,0.10739
2015,17-29 y.,Indirect migration background,Difficult,0.16071,154,311,0.11983,0.20160
2015,17-29 y.,Indirect migration background,Almost impossible,0.07082,75,311,0.04226,0.09937
2015,30-45 y.,No migration background,Easy,0.02674,167,672,0.01454,0.03895
2015,30-45 y.,No migration background,Difficult,0.07138,369,672,0.05190,0.09086
2015,30-45 y.,No migration background,Almost impossible,0.02252,136,672,0.01129,0.03375
2015,30-45 y.,Direct migration background,Easy,0.03413,115,718,0.02084,0.04742
2015,30-45 y.,Direct migration background,Difficult,0.13096,431,718,0.10627,0.15565
2015,30-45 y.,Direct migration background,Almost impossible,0.05152,172,718,0.03534,0.06770
2015,30-45 y.,Indirect migration background,Difficult,0.12451,75,75,0.04928,0.19973
2015,46-65 y.,No migration background,Easy,0.00726,66,547,0.00014,0.01438
2015,46-65 y.,No migration background,Difficult,0.04297,308,547,0.02596,0.05999
2015,46-65 y.,No migration background,Almost impossible,0.02068,173,547,0.00874,0.03262
2015,46-65 y.,Direct migration background,Difficult,0.07050,159,239,0.03798,0.10303
2015,46-65 y.,Direct migration background,Almost impossible,0.04012,80,239,0.01519,0.06506
2016,17-29 y.,No migration background,Easy,0.11200,288,786,0.08994,0.13406
2016,17-29 y.,No migration background,Difficult,0.12085,352,786,0.09805,0.14366
2016,17-29 y.,No migration background,Almost impossible,0.04227,146,786,0.02819,0.05635
2016,17-29 y.,Direct migration background,Easy,0.05379,62,256,0.02610,0.08148
2016,17-29 y.,Direct migration background,Difficult,0.12671,129,256,0.08588,0.16753
2016,17-29 y.,Direct migration background,Almost impossible,0.07879,65,256,0.04572,0.11185
2016,17-29 y.,Indirect migration background,Easy,0.12450,90,279,0.08569,0.16331
2016,17-29 y.,Indirect migration background,Difficult,0.18727,141,279,0.14141,0.23313
2016,17-29 y.,Indirect migration background,Almost impossible,0.03823,48,279,0.01569,0.06077
2016,30-45 y.,No migration background,Easy,0.03073,139,562,0.01645,0.04501
2016,30-45 y.,No migration background,Difficult,0.07378,302,562,0.05215,0.09541
2016,30-45 y.,No migration background,Almost impossible,0.01772,121,562,0.00681,0.02864
2016,30-45 y.,Direct migration background,Easy,0.03184,96,539,0.01700,0.04667
2016,30-45 y.,Direct migration background,Difficult,0.10925,308,539,0.08289,0.13561
2016,30-45 y.,Direct migration background,Almost impossible,0.04845,135,539,0.03030,0.06659
2016,30-45 y.,Indirect migration background,Difficult,0.08230,58,58,0.01095,0.15364
2016,46-65 y.,No migration background,Easy,0.00604,52,437,-0.00123,0.01331
2016,46-65 y.,No migration background,Difficult,0.03193,253,437,0.01543,0.04843
2016,46-65 y.,No migration background,Almost impossible,0.01824,132,437,0.00568,0.03080
2016,46-65 y.,Direct migration background,Difficult,0.07824,130,203,0.04121,0.11528
2016,46-65 y.,Direct migration background,Almost impossible,0.03556,73,203,0.01002,0.06110
2017,17-29 y.,No migration background,Easy,0.10802,369,918,0.08793,0.12811
2017,17-29 y.,No migration background,Difficult,0.10748,403,918,0.08744,0.12753
2017,17-29 y.,No migration background,Almost impossible,0.03836,146,918,0.02593,0.05079
2017,17-29 y.,Direct migration background,Easy,0.08456,141,652,0.06319,0.10593
2017,17-29 y.,Direct migration background,Difficult,0.16515,390,652,0.13662,0.19367
2017,17-29 y.,Direct migration background,Almost impossible,0.07188,121,652,0.05204,0.09172
2017,17-29 y.,Indirect migration background,Easy,0.12628,109,298,0.08850,0.16405
2017,17-29 y.,Indirect migration background,Difficult,0.13981,122,298,0.10037,0.17925
2017,17-29 y.,Indirect migration background,Almost impossible,0.04988,67,298,0.02512,0.07464
2017,30-45 y.,No migration background,Easy,0.02854,144,561,0.01475,0.04233
2017,30-45 y.,No migration background,Difficult,0.06450,289,561,0.04415,0.08485
2017,30-45 y.,No migration background,Almost impossible,0.02152,128,561,0.00950,0.03354
2017,30-45 y.,Direct migration background,Easy,0.03023,184,1317,0.02098,0.03948
2017,30-45 y.,Direct migration background,Difficult,0.13883,899,1317,0.12015,0.15751
2017,30-45 y.,Direct migration background,Almost impossible,0.04976,234,1317,0.03801,0.06151
2017,30-45 y.,Indirect migration background,Difficult,0.08452,64,64,0.01583,0.15321
2017,46-65 y.,No migration background,Easy,0.00874,73,473,0.00034,0.01714
2017,46-65 y.,No migration background,Difficult,0.03312,249,473,0.01697,0.04926
2017,46-65 y.,No migration background,Almost impossible,0.01841,151,473,0.00628,0.03053
2017,46-65 y.,Direct migration background,Easy,0.00809,55,471,-0.00001,0.01619
2017,46-65 y.,Direct migration background,Difficult,0.07424,307,471,0.05054,0.09795
2017,46-65 y.,Direct migration background,Almost impossible,0.04171,109,471,0.02364,0.05979
2018,17-29 y.,No migration background,Easy,0.10708,373,894,0.08680,0.12736
2018,17-29 y.,No migration background,Difficult,0.10307,372,894,0.08313,0.12301
2018,17-29 y.,No migration background,Almost impossible,0.04247,149,894,0.02924,0.05569
2018,17-29 y.,Direct migration background,Easy,0.08686,194,841,0.06781,0.10591
2018,17-29 y.,Direct migration background,Difficult,0.19990,496,841,0.17285,0.22694
2018,17-29 y.,Direct migration background,Almost impossible,0.06648,151,841,0.04963,0.08332
2018,17-29 y.,Indirect migration background,Easy,0.08627,94,276,0.05308,0.11945
2018,17-29 y.,Indirect migration background,Difficult,0.12789,137,276,0.08842,0.16736
2018,17-29 y.,Indirect migration background,Almost impossible,0.04297,45,276,0.01901,0.06694
2018,30-45 y.,No migration background,Easy,0.03120,165,526,0.01633,0.04607
2018,30-45 y.,No migration background,Difficult,0.05576,262,526,0.03613,0.07539
2018,30-45 y.,No migration background,Almost impossible,0.01874,99,526,0.00714,0.03034
2018,30-45 y.,Direct migration background,Easy,0.04887,243,1542,0.03811,0.05964
2018,30-45 y.,Direct migration background,Difficult,0.13053,1045,1542,0.11371,0.14735
2018,30-45 y.,Direct migration background,Almost impossible,0.04237,254,1542,0.03232,0.05243
2018,30-45 y.,Indirect migration background,Difficult,0.08920,53,53,0.01173,0.16668
2018,46-65 y.,No migration background,Easy,0.00967,73,436,0.00047,0.01886
2018,46-65 y.,No migration background,Difficult,0.02759,229,436,0.01219,0.04298
2018,46-65 y.,No migration background,Almost impossible,0.01542,134,436,0.00384,0.02700
2018,46-65 y.,Direct migration background,Easy,0.01560,61,613,0.00578,0.02542
2018,46-65 y.,Direct migration background,Difficult,0.07512,420,613,0.05423,0.09600
2018,46-65 y.,Direct migration background,Almost impossible,0.03961,132,613,0.02416,0.05506
2019,17-29 y.,No migration background,Easy,0.10818,358,781,0.08638,0.12998
2019,17-29 y.,No migration background,Difficult,0.08381,310,781,0.06436,0.10326
2019,17-29 y.,No migration background,Almost impossible,0.03246,113,781,0.02002,0.04490
2019,17-29 y.,Direct migration background,Easy,0.06538,158,631,0.04608,0.08469
2019,17-29 y.,Direct migration background,Difficult,0.19736,395,631,0.16628,0.22844
2019,17-29 y.,Direct migration background,Almost impossible,0.10043,78,631,0.07696,0.12390
2019,17-29 y.,Indirect migration background,Easy,0.11220,105,244,0.07251,0.15188
2019,17-29 y.,Indirect migration background,Difficult,0.16043,102,244,0.11429,0.20658
2019,17-29 y.,Indirect migration background,Almost impossible,0.04028,37,244,0.01556,0.06500
2019,30-45 y.,No migration background,Easy,0.03534,154,473,0.01869,0.05200
2019,30-45 y.,No migration background,Difficult,0.05666,227,473,0.03580,0.07752
2019,30-45 y.,No migration background,Almost impossible,0.01389,92,473,0.00333,0.02445
2019,30-45 y.,Direct migration background,Easy,0.05004,205,1283,0.03810,0.06197
2019,30-45 y.,Direct migration background,Difficult,0.11207,914,1283,0.09480,0.12934
2019,30-45 y.,Direct migration background,Almost impossible,0.04253,164,1283,0.03148,0.05358
2019,30-45 y.,Indirect migration background,Difficult,0.05627,41,41,-0.01514,0.12769
2019,46-65 y.,No migration background,Easy,0.00967,79,414,0.00023,0.01911
2019,46-65 y.,No migration background,Difficult,0.02857,221,414,0.01251,0.04464
2019,46-65 y.,No migration background,Almost impossible,0.01324,114,414,0.00222,0.02427
2019,46-65 y.,Direct migration background,Easy,0.01378,67,561,0.00412,0.02344
2019,46-65 y.,Direct migration background,Difficult,0.06424,388,561,0.04393,0.08454
2019,46-65 y.,Direct migration background,Almost impossible,0.03359,106,561,0.01867,0.04851
2019,66 and older,No migration background,Difficult,0.00763,32,32,-0.02301,0.03827
2020,17-29 y.,No migration background,Easy,0.09625,321,784,0.07559,0.11691
2020,17-29 y.,No migration background,Difficult,0.10561,347,784,0.08408,0.12714
2020,17-29 y.,No migration background,Almost impossible,0.03805,116,784,0.02465,0.05145
2020,17-29 y.,Direct migration background,Easy,0.06957,155,664,0.05020,0.08894
2020,17-29 y.,Direct migration background,Difficult,0.18765,416,664,0.15793,0.21737
2020,17-29 y.,Direct migration background,Almost impossible,0.08482,93,664,0.06361,0.10602
2020,17-29 y.,Indirect migration background,Easy,0.13187,79,246,0.08950,0.17423
2020,17-29 y.,Indirect migration background,Difficult,0.13378,121,246,0.09116,0.17641
2020,17-29 y.,Indirect migration background,Almost impossible,0.04890,46,246,0.02190,0.07591
2020,30-45 y.,No migration background,Easy,0.03905,151,417,0.02044,0.05767
2020,30-45 y.,No migration background,Difficult,0.04717,194,417,0.02680,0.06754
2020,30-45 y.,No migration background,Almost impossible,0.01427,72,417,0.00288,0.02567
2020,30-45 y.,Direct migration background,Easy,0.04393,203,1224,0.03245,0.05542
2020,30-45 y.,Direct migration background,Difficult,0.10998,846,1224,0.09245,0.12752
2020,30-45 y.,Direct migration background,Almost impossible,0.04100,175,1224,0.02989,0.05212
2020,30-45 y.,Indirect migration background,Difficult,0.07121,43,43,-0.00657,0.14899
2020,46-65 y.,No migration background,Easy,0.00842,69,415,-0.00038,0.01722
2020,46-65 y.,No migration background,Difficult,0.03205,228,415,0.01509,0.04902
2020,46-65 y.,No migration background,Almost impossible,0.01542,118,415,0.00355,0.02729
2020,46-65 y.,Direct migration background,Easy,0.01911,48,558,0.00774,0.03047
2020,46-65 y.,Direct migration background,Difficult,0.07171,403,558,0.05028,0.09313
2020,46-65 y.,Direct migration background,Almost impossible,0.02250,107,558,0.01019,0.03482
2021,17-29 y.,Direct migration background,Easy,0.02664,74,195,0.00398,0.04931
2021,17-29 y.,Direct migration background,Difficult,0.03474,121,195,0.00897,0.06050
2021,30-45 y.,Direct migration background,Easy,0.00806,122,514,0.00032,0.01580
2021,30-45 y.,Direct migration background,Difficult,0.02133,329,514,0.00883,0.03383
2021,30-45 y.,Direct migration background,Almost impossible,0.00436,63,514,-0.00134,0.01006
2021,46-65 y.,Direct migration background,Easy,0.00144,43,257,-0.00321,0.00609
2021,46-65 y.,Direct migration background,Difficult,0.00574,179,257,-0.00351,0.01499
2021,46-65 y.,Direct migration background,Almost impossible,0.00184,35,257,-0.00341,0.00708
2022,17-29 y.,Direct migration background,Easy,0.01261,47,133,-0.00643,0.03164
2022,17-29 y.,Direct migration background,Difficult,0.03650,86,133,0.00451,0.06849
2022,30-45 y.,Direct migration background,Easy,0.00808,103,414,-0.00056,0.01671
2022,30-45 y.,Direct migration background,Difficult,0.01967,269,414,0.00628,0.03307
2022,30-45 y.,Direct migration background,Almost impossible,0.00338,42,414,-0.00222,0.00897
2022,46-65 y.,Direct migration background,Easy,0.00296,40,192,-0.00474,0.01066
2022,46-65 y.,Direct migration background,Difficult,0.00468,152,192,-0.00500,0.01436
