year,quintil_oecd_hh,regtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
2018,1st Quintile,Rural regions,592,282.685930889098,275.1305182396086,290.24134353858744,176.81786925494987,200.0,400.0,20.0,734.7731961175753,200.0,150.0,200.0
2018,2nd Quintile,Urban regions,891,382.8463937771985,376.64162883626227,389.05115871813473,250.0,350.0,500.0,50.0,875.0,350.0,300.0,380.0
2018,2nd Quintile,Rural regions,442,386.93043126806975,378.24601105750963,395.6148514786299,250.0,400.0,500.0,20.0,875.0,400.0,400.0,450.75
2018,3rd Quintile,Urban regions,766,426.2550189605691,418.60990103446926,433.9001368866689,294.62422702179487,400.0,500.0,40.0,808.0636594673077,400.0,400.0,400.0
2018,3rd Quintile,Rural regions,399,390.76631380290297,381.20324828475816,400.3293793210478,250.0,400.0,500.0,49.0,875.0,400.0,400.0,500.0
2018,4th Quintile,Urban regions,806,441.12571015002203,433.8957850316182,448.3556352684259,300.0,400.0,500.0,50.0,800.0,400.0,400.0,400.0
2018,4th Quintile,Rural regions,374,431.493177307021,421.4985816843136,441.48777292972846,300.0,400.0,500.0,100.0,800.0,400.0,398.7499999999997,400.0
2018,5th Quintile,Urban regions,1037,525.2310776551263,516.7219764962449,533.7401788140078,300.0,500.0,600.0,60.0,1050.0,500.0,500.0,550.0
2018,5th Quintile,Rural regions,334,476.5042486343209,463.9733453629831,489.0351519056587,300.0,448.86314387644956,600.0,100.0,1050.0,450.0,400.0,500.0
2019,1st Quintile,Urban regions,,,,,,,,,,,,
2019,1st Quintile,Rural regions,,,,,,,,,,,,
2019,2nd Quintile,Urban regions,,,,,,,,,,,,
2019,2nd Quintile,Rural regions,,,,,,,,,,,,
2019,3rd Quintile,Urban regions,,,,,,,,,,,,
2019,3rd Quintile,Rural regions,,,,,,,,,,,,
2019,4th Quintile,Urban regions,,,,,,,,,,,,
2019,4th Quintile,Rural regions,,,,,,,,,,,,
2019,5th Quintile,Urban regions,,,,,,,,,,,,
2019,5th Quintile,Rural regions,,,,,,,,,,,,
2020,1st Quintile,Urban regions,1514,295.3344325545755,290.8778149371083,299.79105017204273,200.0,250.0,400.0,10.0,700.0,250.0,250.0,300.0
2020,1st Quintile,Rural regions,515,305.4786384250264,298.03342319134924,312.9238536587036,200.0,250.0,400.0,60.0,700.0,250.0,200.0,250.0
2020,2nd Quintile,Urban regions,806,391.8451262137696,385.1449616789139,398.54529074862535,250.0,373.4381144792632,500.0,55.0,875.0,370.0,340.0,440.0
2020,2nd Quintile,Rural regions,421,395.1023820193685,385.79275155331953,404.4120124854175,250.0,400.0,500.0,10.0,875.0,400.0,400.0,450.0
2020,3rd Quintile,Urban regions,744,421.46596456308123,413.1987464984251,429.73318262773734,250.0,400.0,500.0,50.0,875.0,400.0,400.0,440.0
2020,3rd Quintile,Rural regions,359,419.0316355054014,408.8095835308608,429.2536874799421,300.0,400.0,500.0,50.0,800.0,400.0,400.0,450.0
2020,4th Quintile,Urban regions,759,471.55302983435945,463.77388768673376,479.33217198198514,300.0,446.4016138203658,600.0,50.0,1050.0,430.0,360.0,460.0
2020,4th Quintile,Rural regions,339,444.13253110242323,431.771978607785,456.49308359706146,300.0,400.0,500.0,60.0,800.0,400.0,400.0,400.0
2020,5th Quintile,Urban regions,1152,512.7195548420823,504.86414827843794,520.5749614057266,300.0,500.0,600.0,80.0,1050.0,500.0,500.0,600.0
2020,5th Quintile,Rural regions,406,513.4177217919365,498.4968806851461,528.3385628987269,300.0,500.0,600.0,50.0,1050.0,500.0,500.0,600.0
2021,1st Quintile,Urban regions,,,,,,,,,,,,
2021,1st Quintile,Rural regions,,,,,,,,,,,,
2021,2nd Quintile,Urban regions,,,,,,,,,,,,
2021,2nd Quintile,Rural regions,,,,,,,,,,,,
2021,3rd Quintile,Urban regions,,,,,,,,,,,,
2021,3rd Quintile,Rural regions,,,,,,,,,,,,
2021,4th Quintile,Urban regions,,,,,,,,,,,,
2021,4th Quintile,Rural regions,,,,,,,,,,,,
2021,5th Quintile,Urban regions,,,,,,,,,,,,
2021,5th Quintile,Rural regions,,,,,,,,,,,,
