year,hhtyp,quintil_oecd_hh,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1999,Couple without children,3rd Quintile,,,,,,,,,,,,
1999,Couple without children,4th Quintile,,,,,,,,,,,,
1999,Couple without children,5th Quintile,,,,,,,,,,,,
1999,Single parent,1st Quintile,,,,,,,,,,,,
1999,Single parent,2nd Quintile,,,,,,,,,,,,
1999,Single parent,3rd Quintile,,,,,,,,,,,,
1999,Single parent,4th Quintile,,,,,,,,,,,,
1999,Single parent,5th Quintile,,,,,,,,,,,,
1999,Couple with children,1st Quintile,,,,,,,,,,,,
1999,Couple with children,2nd Quintile,,,,,,,,,,,,
1999,Couple with children,3rd Quintile,,,,,,,,,,,,
1999,Couple with children,4th Quintile,,,,,,,,,,,,
1999,Couple with children,5th Quintile,,,,,,,,,,,,
1999,Multi-generational household,1st Quintile,,,,,,,,,,,,
1999,Multi-generational household,2nd Quintile,,,,,,,,,,,,
1999,Multi-generational household,3rd Quintile,,,,,,,,,,,,
1999,Multi-generational household,4th Quintile,,,,,,,,,,,,
1999,Multi-generational household,5th Quintile,,,,,,,,,,,,
1999,Other Combinations,1st Quintile,,,,,,,,,,,,
1999,Other Combinations,2nd Quintile,,,,,,,,,,,,
1999,Other Combinations,3rd Quintile,,,,,,,,,,,,
1999,Other Combinations,4th Quintile,,,,,,,,,,,,
1999,Other Combinations,5th Quintile,,,,,,,,,,,,
2000,Single-person household,1st Quintile,480,189.95014,181.55271,198.34757,128.00000,179.00000,256.00000,20.00000,448.00000,,,
2000,Single-person household,2nd Quintile,352,233.29076,221.77507,244.80645,153.00000,205.00000,281.00000,26.00000,473.00000,,,
2000,Single-person household,3rd Quintile,328,235.61921,224.80800,246.43042,153.00000,205.00000,307.00000,26.00000,538.00000,,,
2000,Single-person household,4th Quintile,267,257.95964,244.13334,271.78594,205.00000,256.00000,307.00000,52.00000,460.00000,,,
2000,Single-person household,5th Quintile,275,298.22318,279.25231,317.19405,205.00000,256.00000,395.34379,51.00000,680.85948,,,
2000,Couple without children,1st Quintile,256,331.03803,313.06725,349.00882,256.00000,307.00000,409.00000,77.00000,638.50000,,,
2000,Couple without children,2nd Quintile,335,366.67731,351.01705,382.33757,256.00000,358.00000,409.00000,77.00000,638.50000,,,
2000,Couple without children,3rd Quintile,456,386.42063,370.39995,402.44131,256.00000,358.00000,511.00000,87.00000,893.50000,,,
2000,Couple without children,4th Quintile,491,403.78348,387.71189,419.85507,256.00000,409.00000,511.00000,77.00000,893.50000,,,
2000,Couple without children,5th Quintile,641,474.36989,455.26742,493.47235,307.00000,409.00000,562.00000,102.00000,944.50000,,,
2000,Single parent,1st Quintile,137,305.41647,281.29334,329.53959,205.00000,307.00000,363.97638,41.00000,602.44096,,,
2000,Single parent,2nd Quintile,74,340.82591,310.09412,371.55771,256.00000,307.00000,409.00000,115.00000,638.50000,,,
2000,Single parent,3rd Quintile,60,359.72261,326.02069,393.42453,256.00000,338.86340,436.75157,87.00000,707.87893,,,
2000,Single parent,4th Quintile,47,406.34167,366.86537,445.81798,307.00000,409.00000,511.00000,87.00000,767.00000,,,
2000,Single parent,5th Quintile,35,480.72266,423.10393,538.34139,312.43567,511.00000,614.00000,205.00000,1023.00000,,,
2000,Couple with children,1st Quintile,391,462.34607,442.18513,482.50702,307.00000,435.00000,614.00000,102.00000,1074.50000,,,
2000,Couple with children,2nd Quintile,572,505.71226,487.99991,523.42460,358.00000,511.00000,614.00000,128.00000,998.00000,,,
2000,Couple with children,3rd Quintile,550,527.06586,508.54177,545.58995,409.00000,511.00000,614.00000,128.00000,921.50000,,,
2000,Couple with children,4th Quintile,556,537.55116,520.12881,554.97352,409.00000,511.00000,614.00000,102.00000,921.50000,,,
2000,Couple with children,5th Quintile,421,651.50245,622.25425,680.75066,460.00000,562.00000,767.00000,102.00000,1227.50000,,,
2000,Multi-generational household,1st Quintile,,,,,,,,,,,,
2000,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2000,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2000,Multi-generational household,4th Quintile,,,,,,,,,,,,
2000,Multi-generational household,5th Quintile,,,,,,,,,,,,
2000,Other Combinations,1st Quintile,,,,,,,,,,,,
2000,Other Combinations,2nd Quintile,,,,,,,,,,,,
2000,Other Combinations,3rd Quintile,,,,,,,,,,,,
2000,Other Combinations,4th Quintile,,,,,,,,,,,,
2000,Other Combinations,5th Quintile,,,,,,,,,,,,
2001,Single-person household,1st Quintile,375,188.54795,179.83192,197.26398,128.00000,179.00000,245.00000,26.00000,420.50000,,,
2001,Single-person household,2nd Quintile,248,230.95632,218.40934,243.50331,153.00000,205.00000,307.00000,51.00000,538.00000,,,
2001,Single-person household,3rd Quintile,253,237.20869,223.90552,250.51185,153.00000,205.00000,281.00000,51.00000,473.00000,,,
2001,Single-person household,4th Quintile,251,261.47760,245.68720,277.26800,179.00000,230.00000,307.00000,77.00000,499.00000,,,
2001,Single-person household,5th Quintile,219,319.60994,296.76214,342.45774,205.00000,256.00000,358.00000,0.00000,587.50000,,,
2001,Couple without children,1st Quintile,187,329.29119,308.13832,350.44406,205.00000,307.00000,409.00000,51.00000,715.00000,,,
2001,Couple without children,2nd Quintile,298,394.48532,366.05283,422.91782,256.00000,358.00000,511.00000,51.00000,893.50000,,,
2001,Couple without children,3rd Quintile,377,386.20322,370.19913,402.20731,256.00000,358.00000,460.00000,51.00000,766.00000,,,
2001,Couple without children,4th Quintile,463,426.61072,409.52531,443.69614,307.00000,409.00000,511.00000,77.00000,817.00000,,,
2001,Couple without children,5th Quintile,550,469.24207,451.58707,486.89706,307.00000,409.00000,511.19943,102.00000,817.49859,,,
2001,Single parent,1st Quintile,122,324.97332,296.04700,353.89964,205.00000,307.00000,409.00000,51.00000,715.00000,,,
2001,Single parent,2nd Quintile,73,328.30166,301.28005,355.32327,256.00000,307.00000,409.00000,153.00000,638.50000,,,
2001,Single parent,3rd Quintile,50,389.30075,339.17269,439.42880,307.00000,346.25643,412.05244,153.00000,569.63109,,,
2001,Single parent,4th Quintile,34,412.51812,361.98629,463.04996,307.00000,409.00000,511.00000,205.00000,817.00000,,,
2001,Single parent,5th Quintile,,,,,,,,,,,,
2001,Couple with children,1st Quintile,311,462.27436,441.44875,483.09996,307.00000,409.00000,562.00000,77.00000,944.50000,,,
2001,Couple with children,2nd Quintile,489,528.43680,505.23347,551.64013,409.00000,511.00000,614.00000,102.00000,921.50000,,,
2001,Couple with children,3rd Quintile,522,535.78072,517.98659,553.57484,409.00000,511.00000,614.00000,101.50000,921.50000,,,
2001,Couple with children,4th Quintile,456,586.36433,564.85175,607.87691,409.00000,511.00000,767.00000,102.00000,1304.00000,,,
2001,Couple with children,5th Quintile,366,622.31526,595.91376,648.71676,409.00000,614.00000,767.00000,179.00000,1304.00000,,,
2001,Multi-generational household,1st Quintile,,,,,,,,,,,,
2001,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2001,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2001,Multi-generational household,4th Quintile,,,,,,,,,,,,
2001,Multi-generational household,5th Quintile,,,,,,,,,,,,
2001,Other Combinations,1st Quintile,,,,,,,,,,,,
2001,Other Combinations,2nd Quintile,,,,,,,,,,,,
2001,Other Combinations,3rd Quintile,,,,,,,,,,,,
2001,Other Combinations,4th Quintile,,,,,,,,,,,,
2001,Other Combinations,5th Quintile,,,,,,,,,,,,
2002,Single-person household,1st Quintile,,,,,,,,,,,,
2002,Single-person household,2nd Quintile,,,,,,,,,,,,
2002,Single-person household,3rd Quintile,,,,,,,,,,,,
2002,Single-person household,4th Quintile,,,,,,,,,,,,
2002,Single-person household,5th Quintile,,,,,,,,,,,,
2002,Couple without children,1st Quintile,,,,,,,,,,,,
2002,Couple without children,2nd Quintile,,,,,,,,,,,,
2002,Couple without children,3rd Quintile,,,,,,,,,,,,
2002,Couple without children,4th Quintile,,,,,,,,,,,,
2002,Couple without children,5th Quintile,,,,,,,,,,,,
2002,Single parent,1st Quintile,,,,,,,,,,,,
2002,Single parent,2nd Quintile,,,,,,,,,,,,
2002,Single parent,3rd Quintile,,,,,,,,,,,,
2002,Single parent,4th Quintile,,,,,,,,,,,,
2002,Single parent,5th Quintile,,,,,,,,,,,,
2002,Couple with children,1st Quintile,,,,,,,,,,,,
2002,Couple with children,2nd Quintile,,,,,,,,,,,,
2002,Couple with children,3rd Quintile,,,,,,,,,,,,
2002,Couple with children,4th Quintile,,,,,,,,,,,,
2002,Couple with children,5th Quintile,,,,,,,,,,,,
2002,Multi-generational household,1st Quintile,,,,,,,,,,,,
2002,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2002,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2002,Multi-generational household,4th Quintile,,,,,,,,,,,,
2002,Multi-generational household,5th Quintile,,,,,,,,,,,,
2002,Other Combinations,1st Quintile,,,,,,,,,,,,
2002,Other Combinations,2nd Quintile,,,,,,,,,,,,
2002,Other Combinations,3rd Quintile,,,,,,,,,,,,
2002,Other Combinations,4th Quintile,,,,,,,,,,,,
2002,Other Combinations,5th Quintile,,,,,,,,,,,,
2003,Single-person household,1st Quintile,347,211.90107,200.54659,223.25555,150.00000,200.00000,250.00000,0.00000,400.00000,,,
2003,Single-person household,2nd Quintile,250,240.11738,228.03209,252.20267,175.42320,220.00000,300.00000,20.00000,486.86521,,,
2003,Single-person household,3rd Quintile,251,259.09523,243.48961,274.70086,200.00000,250.00000,300.00000,50.00000,450.00000,,,
2003,Single-person household,4th Quintile,266,269.07944,253.44559,284.71329,200.00000,250.00000,350.00000,30.00000,575.00000,,,
2003,Single-person household,5th Quintile,278,316.51993,294.05893,338.98092,200.00000,260.00000,400.00000,50.00000,700.00000,,,
2003,Couple without children,1st Quintile,208,346.01744,319.33055,372.70434,200.00000,341.51127,400.00000,40.00000,700.00000,,,
2003,Couple without children,2nd Quintile,323,408.43757,386.95457,429.92057,250.00000,400.00000,500.00000,100.00000,875.00000,,,
2003,Couple without children,3rd Quintile,338,440.34849,418.58709,462.10990,300.00000,400.00000,500.00000,50.00000,800.00000,,,
2003,Couple without children,4th Quintile,416,450.58124,431.36764,469.79485,300.00000,400.00000,600.00000,75.00000,1050.00000,,,
2003,Couple without children,5th Quintile,744,497.80785,481.24004,514.37566,400.00000,500.00000,600.00000,100.00000,900.00000,,,
2003,Single parent,1st Quintile,125,325.49634,299.39751,351.59518,240.00000,300.00000,400.00000,100.00000,640.00000,,,
2003,Single parent,2nd Quintile,80,382.23775,346.77697,417.69854,275.96356,350.00000,400.00000,150.00000,586.05466,,,
2003,Single parent,3rd Quintile,44,376.77065,321.18478,432.35653,250.00000,345.72649,420.00996,160.00000,675.02490,,,
2003,Single parent,4th Quintile,43,457.66390,376.02085,539.30695,256.82373,400.00000,600.00000,160.00000,1114.76441,,,
2003,Single parent,5th Quintile,37,382.40368,308.09193,456.71542,250.00000,300.00000,500.00000,100.00000,875.00000,,,
2003,Couple with children,1st Quintile,214,503.22264,470.12388,536.32140,303.89842,450.00000,600.00000,90.00000,1044.15237,,,
2003,Couple with children,2nd Quintile,404,515.45150,494.12990,536.77310,400.00000,500.00000,600.00000,100.00000,900.00000,,,
2003,Couple with children,3rd Quintile,454,548.00261,525.97406,570.03116,400.00000,500.00000,650.00000,80.00000,1025.00000,,,
2003,Couple with children,4th Quintile,417,535.38921,512.67267,558.10575,400.00000,500.00000,600.00000,100.00000,900.00000,,,
2003,Couple with children,5th Quintile,548,655.07257,628.35362,681.79152,400.00000,600.00000,800.00000,100.00000,1400.00000,,,
2003,Multi-generational household,1st Quintile,,,,,,,,,,,,
2003,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2003,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2003,Multi-generational household,4th Quintile,,,,,,,,,,,,
2003,Multi-generational household,5th Quintile,,,,,,,,,,,,
2003,Other Combinations,1st Quintile,,,,,,,,,,,,
2003,Other Combinations,2nd Quintile,,,,,,,,,,,,
2003,Other Combinations,3rd Quintile,,,,,,,,,,,,
2003,Other Combinations,4th Quintile,,,,,,,,,,,,
2003,Other Combinations,5th Quintile,,,,,,,,,,,,
2004,Single-person household,1st Quintile,,,,,,,,,,,,
2004,Single-person household,2nd Quintile,,,,,,,,,,,,
2004,Single-person household,3rd Quintile,,,,,,,,,,,,
2004,Single-person household,4th Quintile,,,,,,,,,,,,
2004,Single-person household,5th Quintile,,,,,,,,,,,,
2004,Couple without children,1st Quintile,,,,,,,,,,,,
2004,Couple without children,2nd Quintile,,,,,,,,,,,,
2004,Couple without children,3rd Quintile,,,,,,,,,,,,
2004,Couple without children,4th Quintile,,,,,,,,,,,,
2004,Couple without children,5th Quintile,,,,,,,,,,,,
2004,Single parent,1st Quintile,,,,,,,,,,,,
2004,Single parent,2nd Quintile,,,,,,,,,,,,
2004,Single parent,3rd Quintile,,,,,,,,,,,,
2004,Single parent,4th Quintile,,,,,,,,,,,,
2004,Single parent,5th Quintile,,,,,,,,,,,,
2004,Couple with children,1st Quintile,,,,,,,,,,,,
2004,Couple with children,2nd Quintile,,,,,,,,,,,,
2004,Couple with children,3rd Quintile,,,,,,,,,,,,
2004,Couple with children,4th Quintile,,,,,,,,,,,,
2004,Couple with children,5th Quintile,,,,,,,,,,,,
2004,Multi-generational household,1st Quintile,,,,,,,,,,,,
2004,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2004,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2004,Multi-generational household,4th Quintile,,,,,,,,,,,,
2004,Multi-generational household,5th Quintile,,,,,,,,,,,,
2004,Other Combinations,1st Quintile,,,,,,,,,,,,
2004,Other Combinations,2nd Quintile,,,,,,,,,,,,
2004,Other Combinations,3rd Quintile,,,,,,,,,,,,
2004,Other Combinations,4th Quintile,,,,,,,,,,,,
2004,Other Combinations,5th Quintile,,,,,,,,,,,,
2005,Single-person household,1st Quintile,372,195.30782,184.08723,206.52842,120.00000,200.00000,250.00000,25.00000,445.00000,,,
2005,Single-person household,2nd Quintile,263,247.85606,234.41644,261.29568,180.00000,202.57761,300.00000,40.00000,480.00000,,,
2005,Single-person household,3rd Quintile,245,262.79875,248.93106,276.66645,200.00000,250.00000,300.00000,50.00000,450.00000,,,
2005,Single-person household,4th Quintile,249,277.82450,260.80865,294.84035,200.00000,250.00000,357.58092,60.00000,593.95230,,,
2005,Single-person household,5th Quintile,276,326.35637,307.08651,345.62624,200.00000,300.00000,400.00000,90.00000,700.00000,,,
2005,Couple without children,1st Quintile,176,346.65235,324.93151,368.37319,240.00000,350.00000,434.44236,95.00000,726.10590,,,
2005,Couple without children,2nd Quintile,334,411.53762,392.99100,430.08423,300.00000,400.00000,500.00000,50.00000,800.00000,,,
2005,Couple without children,3rd Quintile,324,412.15263,390.46720,433.83805,250.00000,400.00000,500.00000,30.00000,875.00000,,,
2005,Couple without children,4th Quintile,422,470.31680,450.11890,490.51469,320.00000,400.00000,600.00000,60.00000,1020.00000,,,
2005,Couple without children,5th Quintile,736,499.94654,481.83454,518.05855,300.00000,500.00000,600.00000,40.00000,1050.00000,,,
2005,Single parent,1st Quintile,145,336.13283,310.77980,361.48586,250.00000,300.00000,400.00000,80.00000,625.00000,,,
2005,Single parent,2nd Quintile,68,359.02032,320.24575,397.79488,200.00000,322.50340,450.00000,100.00000,800.00000,,,
2005,Single parent,3rd Quintile,49,379.86424,330.19339,429.53510,250.00000,359.64189,500.00000,80.00000,875.00000,,,
2005,Single parent,4th Quintile,49,361.73507,322.98428,400.48587,250.00000,400.00000,463.51799,120.00000,783.79497,,,
2005,Single parent,5th Quintile,,,,,,,,,,,,
2005,Couple with children,1st Quintile,216,480.69469,449.51306,511.87631,300.00000,400.00000,600.00000,90.00000,1050.00000,,,
2005,Couple with children,2nd Quintile,350,550.07299,526.69057,573.45542,400.00000,500.00000,650.00000,120.00000,1025.00000,,,
2005,Couple with children,3rd Quintile,415,550.83093,528.14329,573.51856,400.00000,500.00000,700.00000,50.00000,1150.00000,,,
2005,Couple with children,4th Quintile,422,587.85812,564.03495,611.68129,400.00000,500.00000,700.00000,150.00000,1150.00000,,,
2005,Couple with children,5th Quintile,461,636.94463,608.61233,665.27693,450.00000,600.00000,800.00000,100.00000,1325.00000,,,
2005,Multi-generational household,1st Quintile,,,,,,,,,,,,
2005,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2005,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2005,Multi-generational household,4th Quintile,,,,,,,,,,,,
2005,Multi-generational household,5th Quintile,,,,,,,,,,,,
2005,Other Combinations,1st Quintile,,,,,,,,,,,,
2005,Other Combinations,2nd Quintile,,,,,,,,,,,,
2005,Other Combinations,3rd Quintile,,,,,,,,,,,,
2005,Other Combinations,4th Quintile,,,,,,,,,,,,
2005,Other Combinations,5th Quintile,,,,,,,,,,,,
2006,Single-person household,1st Quintile,,,,,,,,,,,,
2006,Single-person household,2nd Quintile,,,,,,,,,,,,
2006,Single-person household,3rd Quintile,,,,,,,,,,,,
2006,Single-person household,4th Quintile,,,,,,,,,,,,
2006,Single-person household,5th Quintile,,,,,,,,,,,,
2006,Couple without children,1st Quintile,,,,,,,,,,,,
2006,Couple without children,2nd Quintile,,,,,,,,,,,,
2006,Couple without children,3rd Quintile,,,,,,,,,,,,
2006,Couple without children,4th Quintile,,,,,,,,,,,,
2006,Couple without children,5th Quintile,,,,,,,,,,,,
2006,Single parent,1st Quintile,,,,,,,,,,,,
2006,Single parent,2nd Quintile,,,,,,,,,,,,
2006,Single parent,3rd Quintile,,,,,,,,,,,,
2006,Single parent,4th Quintile,,,,,,,,,,,,
2006,Single parent,5th Quintile,,,,,,,,,,,,
2006,Couple with children,1st Quintile,,,,,,,,,,,,
2006,Couple with children,2nd Quintile,,,,,,,,,,,,
2006,Couple with children,3rd Quintile,,,,,,,,,,,,
2006,Couple with children,4th Quintile,,,,,,,,,,,,
2006,Couple with children,5th Quintile,,,,,,,,,,,,
2006,Multi-generational household,1st Quintile,,,,,,,,,,,,
2006,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2006,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2006,Multi-generational household,4th Quintile,,,,,,,,,,,,
2006,Multi-generational household,5th Quintile,,,,,,,,,,,,
2006,Other Combinations,1st Quintile,,,,,,,,,,,,
2006,Other Combinations,2nd Quintile,,,,,,,,,,,,
2006,Other Combinations,3rd Quintile,,,,,,,,,,,,
2006,Other Combinations,4th Quintile,,,,,,,,,,,,
2006,Other Combinations,5th Quintile,,,,,,,,,,,,
2007,Single-person household,1st Quintile,403,193.62982,183.29172,203.96791,100.00000,200.00000,250.00000,20.00000,475.00000,,,
2007,Single-person household,2nd Quintile,292,254.88950,241.55411,268.22490,160.00000,250.00000,350.00000,50.00000,600.00000,,,
2007,Single-person household,3rd Quintile,261,269.20491,252.76702,285.64280,161.59544,250.00000,400.00000,40.00000,757.60684,,,
2007,Single-person household,4th Quintile,284,280.14323,263.36829,296.91816,200.00000,250.00000,350.00000,40.00000,575.00000,,,
2007,Single-person household,5th Quintile,285,336.12307,314.24606,358.00009,200.00000,300.00000,400.00000,80.00000,700.00000,,,
2007,Couple without children,1st Quintile,204,326.13074,307.62636,344.63513,222.05612,300.00000,400.00000,60.00000,666.91582,,,
2007,Couple without children,2nd Quintile,336,430.63507,409.89389,451.37625,300.00000,400.00000,500.00000,80.00000,800.00000,,,
2007,Couple without children,3rd Quintile,393,432.47117,411.44064,453.50170,300.00000,400.00000,500.00000,50.00000,800.00000,,,
2007,Couple without children,4th Quintile,448,453.90552,434.07280,473.73825,300.00000,400.00000,500.00000,70.00000,800.00000,,,
2007,Couple without children,5th Quintile,720,550.78280,529.74424,571.82135,400.00000,500.00000,600.00000,100.00000,900.00000,,,
2007,Single parent,1st Quintile,141,324.64601,301.79251,347.49950,200.00000,300.00000,400.00000,60.00000,700.00000,,,
2007,Single parent,2nd Quintile,65,327.08583,283.71209,370.45956,200.00000,300.00000,400.00000,100.00000,700.00000,,,
2007,Single parent,3rd Quintile,60,371.70549,333.55842,409.85256,250.00000,386.81051,400.00000,100.00000,625.00000,,,
2007,Single parent,4th Quintile,33,395.51984,342.04013,448.99955,272.08541,400.00000,500.00000,140.00000,800.00000,,,
2007,Single parent,5th Quintile,39,516.62050,419.34627,613.89473,300.70930,469.74873,600.00000,200.00000,1048.93605,,,
2007,Couple with children,1st Quintile,190,482.64576,449.23127,516.06024,320.00000,437.50718,600.00000,100.00000,1020.00000,,,
2007,Couple with children,2nd Quintile,358,523.27598,501.85975,544.69221,400.00000,500.00000,600.00000,150.00000,900.00000,,,
2007,Couple with children,3rd Quintile,398,519.95422,498.06198,541.84647,400.00000,500.00000,600.00000,100.00000,900.00000,,,
2007,Couple with children,4th Quintile,416,622.81369,594.68294,650.94445,400.00000,600.00000,800.00000,100.00000,1400.00000,,,
2007,Couple with children,5th Quintile,453,708.86716,675.17984,742.55448,443.40305,600.00000,1000.00000,120.00000,1834.89542,,,
2007,Multi-generational household,1st Quintile,,,,,,,,,,,,
2007,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2007,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2007,Multi-generational household,4th Quintile,,,,,,,,,,,,
2007,Multi-generational household,5th Quintile,,,,,,,,,,,,
2007,Other Combinations,1st Quintile,,,,,,,,,,,,
2007,Other Combinations,2nd Quintile,,,,,,,,,,,,
2007,Other Combinations,3rd Quintile,,,,,,,,,,,,
2007,Other Combinations,4th Quintile,,,,,,,,,,,,
2007,Other Combinations,5th Quintile,,,,,,,,,,,,
2008,Single-person household,1st Quintile,,,,,,,,,,,,
2008,Single-person household,2nd Quintile,,,,,,,,,,,,
2008,Single-person household,3rd Quintile,,,,,,,,,,,,
2008,Single-person household,4th Quintile,,,,,,,,,,,,
2008,Single-person household,5th Quintile,,,,,,,,,,,,
2008,Couple without children,1st Quintile,,,,,,,,,,,,
2008,Couple without children,2nd Quintile,,,,,,,,,,,,
2008,Couple without children,3rd Quintile,,,,,,,,,,,,
2008,Couple without children,4th Quintile,,,,,,,,,,,,
2008,Couple without children,5th Quintile,,,,,,,,,,,,
2008,Single parent,1st Quintile,,,,,,,,,,,,
2008,Single parent,2nd Quintile,,,,,,,,,,,,
2008,Single parent,3rd Quintile,,,,,,,,,,,,
2008,Single parent,4th Quintile,,,,,,,,,,,,
2008,Single parent,5th Quintile,,,,,,,,,,,,
2008,Couple with children,1st Quintile,,,,,,,,,,,,
2008,Couple with children,2nd Quintile,,,,,,,,,,,,
2008,Couple with children,3rd Quintile,,,,,,,,,,,,
2008,Couple with children,4th Quintile,,,,,,,,,,,,
2008,Couple with children,5th Quintile,,,,,,,,,,,,
2008,Multi-generational household,1st Quintile,,,,,,,,,,,,
2008,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2008,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2008,Multi-generational household,4th Quintile,,,,,,,,,,,,
2008,Multi-generational household,5th Quintile,,,,,,,,,,,,
2008,Other Combinations,1st Quintile,,,,,,,,,,,,
2008,Other Combinations,2nd Quintile,,,,,,,,,,,,
2008,Other Combinations,3rd Quintile,,,,,,,,,,,,
2008,Other Combinations,4th Quintile,,,,,,,,,,,,
2008,Other Combinations,5th Quintile,,,,,,,,,,,,
2009,Single-person household,1st Quintile,,,,,,,,,,,,
2009,Single-person household,2nd Quintile,,,,,,,,,,,,
2009,Single-person household,3rd Quintile,,,,,,,,,,,,
2009,Single-person household,4th Quintile,,,,,,,,,,,,
2009,Single-person household,5th Quintile,,,,,,,,,,,,
2009,Couple without children,1st Quintile,,,,,,,,,,,,
2009,Couple without children,2nd Quintile,,,,,,,,,,,,
2009,Couple without children,3rd Quintile,,,,,,,,,,,,
2009,Couple without children,4th Quintile,,,,,,,,,,,,
2009,Couple without children,5th Quintile,,,,,,,,,,,,
2009,Single parent,1st Quintile,,,,,,,,,,,,
2009,Single parent,2nd Quintile,,,,,,,,,,,,
2009,Single parent,3rd Quintile,,,,,,,,,,,,
2009,Single parent,4th Quintile,,,,,,,,,,,,
2009,Single parent,5th Quintile,,,,,,,,,,,,
2009,Couple with children,1st Quintile,,,,,,,,,,,,
2009,Couple with children,2nd Quintile,,,,,,,,,,,,
2009,Couple with children,3rd Quintile,,,,,,,,,,,,
2009,Couple with children,4th Quintile,,,,,,,,,,,,
2009,Couple with children,5th Quintile,,,,,,,,,,,,
2009,Multi-generational household,1st Quintile,,,,,,,,,,,,
2009,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2009,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2009,Multi-generational household,4th Quintile,,,,,,,,,,,,
2009,Multi-generational household,5th Quintile,,,,,,,,,,,,
2009,Other Combinations,1st Quintile,,,,,,,,,,,,
2009,Other Combinations,2nd Quintile,,,,,,,,,,,,
2009,Other Combinations,3rd Quintile,,,,,,,,,,,,
2009,Other Combinations,4th Quintile,,,,,,,,,,,,
2009,Other Combinations,5th Quintile,,,,,,,,,,,,
2010,Single-person household,1st Quintile,,,,,,,,,,,,
2010,Single-person household,2nd Quintile,,,,,,,,,,,,
2010,Single-person household,3rd Quintile,,,,,,,,,,,,
2010,Single-person household,4th Quintile,,,,,,,,,,,,
2010,Single-person household,5th Quintile,,,,,,,,,,,,
2010,Couple without children,1st Quintile,,,,,,,,,,,,
2010,Couple without children,2nd Quintile,,,,,,,,,,,,
2010,Couple without children,3rd Quintile,,,,,,,,,,,,
2010,Couple without children,4th Quintile,,,,,,,,,,,,
2010,Couple without children,5th Quintile,,,,,,,,,,,,
2010,Single parent,1st Quintile,,,,,,,,,,,,
2010,Single parent,2nd Quintile,,,,,,,,,,,,
2010,Single parent,3rd Quintile,,,,,,,,,,,,
2010,Single parent,4th Quintile,,,,,,,,,,,,
2010,Single parent,5th Quintile,,,,,,,,,,,,
2010,Couple with children,1st Quintile,,,,,,,,,,,,
2010,Couple with children,2nd Quintile,,,,,,,,,,,,
2010,Couple with children,3rd Quintile,,,,,,,,,,,,
2010,Couple with children,4th Quintile,,,,,,,,,,,,
2010,Couple with children,5th Quintile,,,,,,,,,,,,
2010,Multi-generational household,1st Quintile,,,,,,,,,,,,
2010,Multi-generational household,2nd Quintile,,,,,,,,,,,,
2010,Multi-generational household,3rd Quintile,,,,,,,,,,,,
2010,Multi-generational household,4th Quintile,,,,,,,,,,,,
2010,Multi-generational household,5th Quintile,,,,,,,,,,,,
2010,Other Combinations,1st Quintile,,,,,,,,,,,,
2010,Other Combinations,2nd Quintile,,,,,,,,,,,,
2010,Other Combinations,3rd Quintile,,,,,,,,,,,,
2010,Other Combinations,4th Quintile,,,,,,,,,,,,
2010,Other Combinations,5th Quintile,,,,,,,,,,,,
2011,Single-person household,1st Quintile,485,191.67428,183.42847,199.92008,120.00000,200.00000,250.00000,20.00000,445.00000,,,
2011,Single-person household,2nd Quintile,350,255.72223,243.76035,267.68411,200.00000,200.00000,300.00000,50.00000,450.00000,,,
2011,Single-person household,3rd Quintile,336,259.56143,246.49428,272.62857,200.00000,245.96655,300.00000,50.00000,450.00000,,,
2011,Single-person household,4th Quintile,280,290.06687,274.57651,305.55724,200.00000,250.00000,400.00000,60.00000,700.00000,,,
2011,Single-person household,5th Quintile,290,335.71162,314.42242,357.00082,200.00000,300.00000,400.00000,80.00000,700.00000,,,
2011,Couple without children,1st Quintile,239,356.77054,337.80817,375.73290,250.00000,350.00000,400.00000,80.00000,625.00000,,,
2011,Couple without children,2nd Quintile,392,424.08284,407.49576,440.66991,300.00000,400.00000,500.00000,75.00000,800.00000,,,
2011,Couple without children,3rd Quintile,453,440.49503,421.36358,459.62648,300.00000,400.00000,500.00000,100.00000,800.00000,,,
