year,bula_h,hhtyp,n,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence
1996,Bavaria,Couple without children,,,,,,,,,,,,
1996,Bavaria,Single parent,,,,,,,,,,,,
1996,Bavaria,Couple with children,,,,,,,,,,,,
1996,Bavaria,Multi-generational household,,,,,,,,,,,,
1996,Bavaria,Other Combinations,,,,,,,,,,,,
1996,Berlin,Single-person household,,,,,,,,,,,,
1996,Berlin,Couple without children,,,,,,,,,,,,
1996,Berlin,Single parent,,,,,,,,,,,,
1996,Berlin,Couple with children,,,,,,,,,,,,
1996,Berlin,Multi-generational household,,,,,,,,,,,,
1996,Berlin,Other Combinations,,,,,,,,,,,,
1996,Brandenburg,Single-person household,,,,,,,,,,,,
1996,Brandenburg,Couple without children,,,,,,,,,,,,
1996,Brandenburg,Single parent,,,,,,,,,,,,
1996,Brandenburg,Couple with children,,,,,,,,,,,,
1996,Brandenburg,Multi-generational household,,,,,,,,,,,,
1996,Brandenburg,Other Combinations,,,,,,,,,,,,
1996,Mecklenburg-Western Pomerania,Single-person household,,,,,,,,,,,,
1996,Mecklenburg-Western Pomerania,Couple without children,,,,,,,,,,,,
1996,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
1996,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
1996,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
1996,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
1996,Saxony,Single-person household,,,,,,,,,,,,
1996,Saxony,Couple without children,,,,,,,,,,,,
1996,Saxony,Single parent,,,,,,,,,,,,
1996,Saxony,Couple with children,,,,,,,,,,,,
1996,Saxony,Multi-generational household,,,,,,,,,,,,
1996,Saxony,Other Combinations,,,,,,,,,,,,
1996,Saxony-Anhalt,Single-person household,,,,,,,,,,,,
1996,Saxony-Anhalt,Couple without children,,,,,,,,,,,,
1996,Saxony-Anhalt,Single parent,,,,,,,,,,,,
1996,Saxony-Anhalt,Couple with children,,,,,,,,,,,,
1996,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
1996,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
1996,Thuringa,Single-person household,,,,,,,,,,,,
1996,Thuringa,Couple without children,,,,,,,,,,,,
1996,Thuringa,Single parent,,,,,,,,,,,,
1996,Thuringa,Couple with children,,,,,,,,,,,,
1996,Thuringa,Multi-generational household,,,,,,,,,,,,
1996,Thuringa,Other Combinations,,,,,,,,,,,,
1997,Schleswig-Holstein,Single-person household,,,,,,,,,,,,
1997,Schleswig-Holstein,Couple without children,,,,,,,,,,,,
1997,Schleswig-Holstein,Single parent,,,,,,,,,,,,
1997,Schleswig-Holstein,Couple with children,,,,,,,,,,,,
1997,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
1997,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
1997,Hamburg,Single-person household,,,,,,,,,,,,
1997,Hamburg,Couple without children,,,,,,,,,,,,
1997,Hamburg,Single parent,,,,,,,,,,,,
1997,Hamburg,Couple with children,,,,,,,,,,,,
1997,Hamburg,Multi-generational household,,,,,,,,,,,,
1997,Hamburg,Other Combinations,,,,,,,,,,,,
1997,Lower Saxony,Single-person household,,,,,,,,,,,,
1997,Lower Saxony,Couple without children,,,,,,,,,,,,
1997,Lower Saxony,Single parent,,,,,,,,,,,,
1997,Lower Saxony,Couple with children,,,,,,,,,,,,
1997,Lower Saxony,Multi-generational household,,,,,,,,,,,,
1997,Lower Saxony,Other Combinations,,,,,,,,,,,,
1997,Bremen,Single-person household,,,,,,,,,,,,
1997,Bremen,Couple without children,,,,,,,,,,,,
1997,Bremen,Single parent,,,,,,,,,,,,
1997,Bremen,Couple with children,,,,,,,,,,,,
1997,Bremen,Other Combinations,,,,,,,,,,,,
1997,North Rhine-Westphalia,Single-person household,,,,,,,,,,,,
1997,North Rhine-Westphalia,Couple without children,,,,,,,,,,,,
1997,North Rhine-Westphalia,Single parent,,,,,,,,,,,,
1997,North Rhine-Westphalia,Couple with children,,,,,,,,,,,,
1997,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
1997,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
1997,Hesse,Single-person household,,,,,,,,,,,,
1997,Hesse,Couple without children,,,,,,,,,,,,
1997,Hesse,Single parent,,,,,,,,,,,,
1997,Hesse,Couple with children,,,,,,,,,,,,
1997,Hesse,Multi-generational household,,,,,,,,,,,,
1997,Hesse,Other Combinations,,,,,,,,,,,,
1997,"Rhineland-Palatinate, Saarland",Single-person household,,,,,,,,,,,,
1997,"Rhineland-Palatinate, Saarland",Couple without children,,,,,,,,,,,,
1997,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
1997,"Rhineland-Palatinate, Saarland",Couple with children,,,,,,,,,,,,
1997,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
1997,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
1997,Baden-Wuerttemberg,Single-person household,,,,,,,,,,,,
1997,Baden-Wuerttemberg,Couple without children,,,,,,,,,,,,
1997,Baden-Wuerttemberg,Single parent,,,,,,,,,,,,
1997,Baden-Wuerttemberg,Couple with children,,,,,,,,,,,,
1997,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
1997,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
1997,Bavaria,Single-person household,,,,,,,,,,,,
1997,Bavaria,Couple without children,,,,,,,,,,,,
1997,Bavaria,Single parent,,,,,,,,,,,,
1997,Bavaria,Couple with children,,,,,,,,,,,,
1997,Bavaria,Multi-generational household,,,,,,,,,,,,
1997,Bavaria,Other Combinations,,,,,,,,,,,,
1997,Berlin,Single-person household,,,,,,,,,,,,
1997,Berlin,Couple without children,,,,,,,,,,,,
1997,Berlin,Single parent,,,,,,,,,,,,
1997,Berlin,Couple with children,,,,,,,,,,,,
1997,Berlin,Multi-generational household,,,,,,,,,,,,
1997,Berlin,Other Combinations,,,,,,,,,,,,
1997,Brandenburg,Single-person household,,,,,,,,,,,,
1997,Brandenburg,Couple without children,,,,,,,,,,,,
1997,Brandenburg,Single parent,,,,,,,,,,,,
1997,Brandenburg,Couple with children,,,,,,,,,,,,
1997,Brandenburg,Multi-generational household,,,,,,,,,,,,
1997,Brandenburg,Other Combinations,,,,,,,,,,,,
1997,Mecklenburg-Western Pomerania,Single-person household,,,,,,,,,,,,
1997,Mecklenburg-Western Pomerania,Couple without children,,,,,,,,,,,,
1997,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
1997,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
1997,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
1997,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
1997,Saxony,Single-person household,,,,,,,,,,,,
1997,Saxony,Couple without children,,,,,,,,,,,,
1997,Saxony,Single parent,,,,,,,,,,,,
1997,Saxony,Couple with children,,,,,,,,,,,,
1997,Saxony,Multi-generational household,,,,,,,,,,,,
1997,Saxony,Other Combinations,,,,,,,,,,,,
1997,Saxony-Anhalt,Single-person household,,,,,,,,,,,,
1997,Saxony-Anhalt,Couple without children,,,,,,,,,,,,
1997,Saxony-Anhalt,Single parent,,,,,,,,,,,,
1997,Saxony-Anhalt,Couple with children,,,,,,,,,,,,
1997,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
1997,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
1997,Thuringa,Single-person household,,,,,,,,,,,,
1997,Thuringa,Couple without children,,,,,,,,,,,,
1997,Thuringa,Single parent,,,,,,,,,,,,
1997,Thuringa,Couple with children,,,,,,,,,,,,
1997,Thuringa,Multi-generational household,,,,,,,,,,,,
1997,Thuringa,Other Combinations,,,,,,,,,,,,
1998,Schleswig-Holstein,Single-person household,,,,,,,,,,,,
1998,Schleswig-Holstein,Couple without children,39,415.04067,367.48945,464.63248,307.00000,409.00000,511.00000,128.00000,767.00000,409.00000,307.00000,511.00000
1998,Schleswig-Holstein,Single parent,,,,,,,,,,,,
1998,Schleswig-Holstein,Couple with children,34,587.73744,513.52700,650.92725,511.00000,511.00000,767.00000,256.00000,1023.00000,511.00000,355.72500,511.00000
1998,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
1998,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
1998,Hamburg,Single-person household,,,,,,,,,,,,
1998,Hamburg,Couple without children,,,,,,,,,,,,
1998,Hamburg,Single parent,,,,,,,,,,,,
1998,Hamburg,Couple with children,,,,,,,,,,,,
1998,Hamburg,Multi-generational household,,,,,,,,,,,,
1998,Hamburg,Other Combinations,,,,,,,,,,,,
1998,Lower Saxony,Single-person household,66,229.88559,205.52226,254.35888,153.00000,205.00000,256.00000,102.00000,410.50000,205.00000,154.00000,205.00000
1998,Lower Saxony,Couple without children,110,406.25562,367.10395,446.25597,307.00000,384.95676,511.00000,77.00000,817.00000,383.00000,357.00000,459.00000
1998,Lower Saxony,Single parent,,,,,,,,,,,,
1998,Lower Saxony,Couple with children,130,561.43413,511.38313,606.96826,409.00000,511.00000,614.00000,153.00000,921.50000,511.00000,408.00000,511.00000
1998,Lower Saxony,Multi-generational household,,,,,,,,,,,,
1998,Lower Saxony,Other Combinations,,,,,,,,,,,,
1998,Bremen,Single-person household,,,,,,,,,,,,
1998,Bremen,Couple without children,,,,,,,,,,,,
1998,Bremen,Single parent,,,,,,,,,,,,
1998,Bremen,Couple with children,,,,,,,,,,,,
1998,Bremen,Other Combinations,,,,,,,,,,,,
1998,North Rhine-Westphalia,Single-person household,163,236.15342,215.74916,253.27297,153.00000,205.00000,307.00000,56.00000,538.00000,205.00000,180.00000,205.00000
1998,North Rhine-Westphalia,Couple without children,233,422.45438,392.45474,449.82429,307.00000,409.00000,511.00000,51.00000,817.00000,409.00000,409.00000,460.00000
1998,North Rhine-Westphalia,Single parent,47,338.03748,308.06226,372.22456,256.00000,311.44192,409.00000,102.00000,638.50000,307.00000,256.00000,307.00000
1998,North Rhine-Westphalia,Couple with children,308,551.37769,519.22659,578.35042,409.00000,511.00000,716.00000,102.00000,1176.50000,511.00000,511.00000,511.00000
1998,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
1998,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
1998,Hesse,Single-person household,55,247.06693,204.43621,287.62061,153.00000,205.00000,282.23971,102.00000,476.09926,205.00000,154.00000,205.00000
1998,Hesse,Couple without children,99,397.27463,349.06788,431.91794,256.00000,409.00000,511.00000,51.00000,893.50000,409.00000,409.00000,511.00000
1998,Hesse,Single parent,,,,,,,,,,,,
1998,Hesse,Couple with children,106,545.90345,501.55366,588.25002,409.00000,511.00000,638.96324,205.00000,983.90811,511.00000,408.00000,562.00000
1998,Hesse,Multi-generational household,,,,,,,,,,,,
1998,Hesse,Other Combinations,,,,,,,,,,,,
1998,"Rhineland-Palatinate, Saarland",Single-person household,51,248.52122,216.24811,279.99179,153.00000,256.00000,307.00000,41.00000,511.00000,256.00000,205.00000,307.00000
1998,"Rhineland-Palatinate, Saarland",Couple without children,74,402.50621,354.20909,444.74060,281.00000,358.00000,511.00000,102.00000,856.00000,358.00000,307.00000,409.00000
1998,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
1998,"Rhineland-Palatinate, Saarland",Couple with children,100,505.00659,460.37706,547.42996,358.00000,511.00000,614.00000,102.00000,998.00000,511.00000,511.00000,613.00000
1998,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
1998,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
1998,Baden-Wuerttemberg,Single-person household,101,287.20867,257.54862,313.98539,205.00000,256.00000,358.00000,61.00000,587.50000,256.00000,205.00000,282.00000
1998,Baden-Wuerttemberg,Couple without children,133,420.67993,376.77121,459.27018,262.94503,409.00000,511.00000,102.00000,883.08246,409.00000,307.00000,460.00000
1998,Baden-Wuerttemberg,Single parent,32,376.43789,329.08443,430.03080,307.00000,358.00000,409.00000,154.00000,562.00000,358.00000,307.00000,409.00000
1998,Baden-Wuerttemberg,Couple with children,251,520.48887,476.66461,559.25595,358.00000,511.00000,614.00000,153.00000,998.00000,511.00000,511.00000,613.00000
1998,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
1998,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
1998,Bavaria,Single-person household,123,253.46942,231.61266,278.68602,179.00000,248.48137,307.00000,41.00000,499.00000,256.00000,256.00000,307.00000
1998,Bavaria,Couple without children,167,427.53033,401.36217,459.49991,307.00000,409.00000,511.00000,102.00000,817.00000,409.00000,358.00000,460.00000
1998,Bavaria,Single parent,40,378.88189,322.90600,435.75667,256.00000,358.00000,511.00000,51.00000,869.00000,358.00000,256.00000,409.00000
1998,Bavaria,Couple with children,223,555.84733,516.88966,587.85022,409.00000,511.00000,614.00000,102.00000,921.50000,511.00000,511.00000,511.00000
1998,Bavaria,Multi-generational household,,,,,,,,,,,,
1998,Bavaria,Other Combinations,,,,,,,,,,,,
1998,Berlin,Single-person household,67,223.01592,182.86240,255.33319,137.74145,205.00000,256.00000,77.00000,433.38782,205.00000,180.00000,231.65000
1998,Berlin,Couple without children,43,468.92272,363.37517,568.72854,260.94869,409.00000,511.00000,102.00000,886.07697,409.00000,307.00000,511.00000
1998,Berlin,Single parent,,,,,,,,,,,,
1998,Berlin,Couple with children,49,539.88461,462.09376,609.84206,358.00000,469.76064,620.55659,153.00000,1014.39147,460.00000,306.00000,511.00000
1998,Berlin,Multi-generational household,,,,,,,,,,,,
1998,Berlin,Other Combinations,,,,,,,,,,,,
1998,Brandenburg,Single-person household,42,175.68329,153.31496,195.83952,118.76064,179.00000,205.00000,41.00000,307.00000,179.00000,153.00000,205.00000
1998,Brandenburg,Couple without children,62,368.42776,322.57325,410.22800,256.00000,310.25781,471.80154,102.00000,767.00000,307.00000,205.00000,308.27500
1998,Brandenburg,Single parent,,,,,,,,,,,,
1998,Brandenburg,Couple with children,59,488.39007,408.01709,553.30864,307.00000,511.00000,614.00000,153.00000,1074.50000,511.00000,511.00000,613.00000
1998,Brandenburg,Multi-generational household,,,,,,,,,,,,
1998,Brandenburg,Other Combinations,,,,,,,,,,,,
1998,Mecklenburg-Western Pomerania,Single-person household,,,,,,,,,,,,
1998,Mecklenburg-Western Pomerania,Couple without children,39,421.93179,374.11596,460.35597,307.00000,409.00000,511.00000,164.00000,767.00000,409.00000,358.00000,435.62500
1998,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
1998,Mecklenburg-Western Pomerania,Couple with children,50,495.44610,430.59236,559.42774,358.00000,504.01882,614.00000,102.00000,998.00000,511.00000,511.00000,613.00000
1998,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
1998,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
1998,Saxony,Single-person household,56,207.64905,179.46393,232.49881,128.00000,205.00000,256.00000,61.00000,448.00000,205.00000,205.00000,257.00000
1998,Saxony,Couple without children,110,361.24020,331.51157,391.34693,256.00000,351.36272,409.00000,128.00000,638.50000,358.00000,307.00000,409.00000
1998,Saxony,Single parent,,,,,,,,,,,,
1998,Saxony,Couple with children,128,471.57413,422.88148,516.07801,307.00000,409.00000,517.43036,102.00000,833.07591,409.00000,307.00000,409.00000
1998,Saxony,Multi-generational household,,,,,,,,,,,,
1998,Saxony,Other Combinations,,,,,,,,,,,,
1998,Saxony-Anhalt,Single-person household,42,231.68816,200.24404,262.13201,179.00000,230.00000,277.29150,51.00000,424.72875,230.00000,204.00000,255.00000
1998,Saxony-Anhalt,Couple without children,71,377.93759,334.16994,415.19682,303.98707,358.00000,447.50181,102.00000,662.77392,358.00000,307.00000,409.00000
1998,Saxony-Anhalt,Single parent,,,,,,,,,,,,
1998,Saxony-Anhalt,Couple with children,54,383.48539,345.40246,425.96994,256.00000,409.00000,511.00000,179.00000,869.00000,409.00000,409.00000,511.00000
1998,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
1998,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
1998,Thuringa,Single-person household,,,,,,,,,,,,
1998,Thuringa,Couple without children,58,319.74008,293.38537,343.18495,250.86239,307.00000,396.68359,102.00000,614.00000,307.00000,256.00000,358.00000
1998,Thuringa,Single parent,,,,,,,,,,,,
1998,Thuringa,Couple with children,80,434.19175,386.47552,475.51289,307.00000,409.00000,511.00000,133.00000,817.00000,409.00000,307.00000,511.00000
1998,Thuringa,Multi-generational household,,,,,,,,,,,,
1998,Thuringa,Other Combinations,,,,,,,,,,,,
1999,Schleswig-Holstein,Single-person household,,,,,,,,,,,,
1999,Schleswig-Holstein,Couple without children,,,,,,,,,,,,
1999,Schleswig-Holstein,Single parent,,,,,,,,,,,,
1999,Schleswig-Holstein,Couple with children,,,,,,,,,,,,
1999,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
1999,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
1999,Hamburg,Single-person household,,,,,,,,,,,,
1999,Hamburg,Couple without children,,,,,,,,,,,,
1999,Hamburg,Single parent,,,,,,,,,,,,
1999,Hamburg,Couple with children,,,,,,,,,,,,
1999,Hamburg,Multi-generational household,,,,,,,,,,,,
1999,Lower Saxony,Single-person household,,,,,,,,,,,,
1999,Lower Saxony,Couple without children,,,,,,,,,,,,
1999,Lower Saxony,Single parent,,,,,,,,,,,,
1999,Lower Saxony,Couple with children,,,,,,,,,,,,
1999,Lower Saxony,Multi-generational household,,,,,,,,,,,,
1999,Lower Saxony,Other Combinations,,,,,,,,,,,,
1999,Bremen,Single-person household,,,,,,,,,,,,
1999,Bremen,Couple without children,,,,,,,,,,,,
1999,Bremen,Single parent,,,,,,,,,,,,
1999,Bremen,Couple with children,,,,,,,,,,,,
1999,North Rhine-Westphalia,Single-person household,,,,,,,,,,,,
1999,North Rhine-Westphalia,Couple without children,,,,,,,,,,,,
1999,North Rhine-Westphalia,Single parent,,,,,,,,,,,,
1999,North Rhine-Westphalia,Couple with children,,,,,,,,,,,,
1999,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
1999,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
1999,Hesse,Single-person household,,,,,,,,,,,,
1999,Hesse,Couple without children,,,,,,,,,,,,
1999,Hesse,Single parent,,,,,,,,,,,,
1999,Hesse,Couple with children,,,,,,,,,,,,
1999,Hesse,Multi-generational household,,,,,,,,,,,,
1999,Hesse,Other Combinations,,,,,,,,,,,,
1999,"Rhineland-Palatinate, Saarland",Single-person household,,,,,,,,,,,,
1999,"Rhineland-Palatinate, Saarland",Couple without children,,,,,,,,,,,,
1999,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
1999,"Rhineland-Palatinate, Saarland",Couple with children,,,,,,,,,,,,
1999,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
1999,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
1999,Baden-Wuerttemberg,Single-person household,,,,,,,,,,,,
1999,Baden-Wuerttemberg,Couple without children,,,,,,,,,,,,
1999,Baden-Wuerttemberg,Single parent,,,,,,,,,,,,
1999,Baden-Wuerttemberg,Couple with children,,,,,,,,,,,,
1999,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
1999,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
1999,Bavaria,Single-person household,,,,,,,,,,,,
1999,Bavaria,Couple without children,,,,,,,,,,,,
1999,Bavaria,Single parent,,,,,,,,,,,,
1999,Bavaria,Couple with children,,,,,,,,,,,,
1999,Bavaria,Multi-generational household,,,,,,,,,,,,
1999,Bavaria,Other Combinations,,,,,,,,,,,,
1999,Berlin,Single-person household,,,,,,,,,,,,
1999,Berlin,Couple without children,,,,,,,,,,,,
1999,Berlin,Single parent,,,,,,,,,,,,
1999,Berlin,Couple with children,,,,,,,,,,,,
1999,Berlin,Multi-generational household,,,,,,,,,,,,
1999,Berlin,Other Combinations,,,,,,,,,,,,
1999,Brandenburg,Single-person household,,,,,,,,,,,,
1999,Brandenburg,Couple without children,,,,,,,,,,,,
1999,Brandenburg,Single parent,,,,,,,,,,,,
1999,Brandenburg,Couple with children,,,,,,,,,,,,
1999,Brandenburg,Multi-generational household,,,,,,,,,,,,
1999,Brandenburg,Other Combinations,,,,,,,,,,,,
1999,Mecklenburg-Western Pomerania,Single-person household,,,,,,,,,,,,
1999,Mecklenburg-Western Pomerania,Couple without children,,,,,,,,,,,,
1999,Mecklenburg-Western Pomerania,Single parent,,,,,,,,,,,,
1999,Mecklenburg-Western Pomerania,Couple with children,,,,,,,,,,,,
1999,Mecklenburg-Western Pomerania,Multi-generational household,,,,,,,,,,,,
1999,Mecklenburg-Western Pomerania,Other Combinations,,,,,,,,,,,,
1999,Saxony,Single-person household,,,,,,,,,,,,
1999,Saxony,Couple without children,,,,,,,,,,,,
1999,Saxony,Single parent,,,,,,,,,,,,
1999,Saxony,Couple with children,,,,,,,,,,,,
1999,Saxony,Multi-generational household,,,,,,,,,,,,
1999,Saxony,Other Combinations,,,,,,,,,,,,
1999,Saxony-Anhalt,Single-person household,,,,,,,,,,,,
1999,Saxony-Anhalt,Couple without children,,,,,,,,,,,,
1999,Saxony-Anhalt,Single parent,,,,,,,,,,,,
1999,Saxony-Anhalt,Couple with children,,,,,,,,,,,,
1999,Saxony-Anhalt,Multi-generational household,,,,,,,,,,,,
1999,Saxony-Anhalt,Other Combinations,,,,,,,,,,,,
1999,Thuringa,Single-person household,,,,,,,,,,,,
1999,Thuringa,Couple without children,,,,,,,,,,,,
1999,Thuringa,Single parent,,,,,,,,,,,,
1999,Thuringa,Couple with children,,,,,,,,,,,,
1999,Thuringa,Multi-generational household,,,,,,,,,,,,
1999,Thuringa,Other Combinations,,,,,,,,,,,,
2000,Schleswig-Holstein,Single-person household,70,240.07194,209.46828,267.40945,179.00000,205.00000,256.00000,63.50000,371.50000,205.00000,175.00000,205.00000
2000,Schleswig-Holstein,Couple without children,88,397.32808,347.81103,450.09474,265.73012,339.89176,511.00000,102.00000,767.00000,358.00000,307.00000,409.00000
2000,Schleswig-Holstein,Single parent,,,,,,,,,,,,
2000,Schleswig-Holstein,Couple with children,82,596.71529,524.94257,652.05362,460.00000,511.00000,716.00000,205.00000,1100.00000,511.00000,408.00000,511.00000
2000,Schleswig-Holstein,Multi-generational household,,,,,,,,,,,,
2000,Schleswig-Holstein,Other Combinations,,,,,,,,,,,,
2000,Hamburg,Single-person household,54,296.21018,247.49307,338.44867,205.00000,256.00000,409.00000,51.00000,715.00000,256.00000,180.00000,307.00000
2000,Hamburg,Couple without children,,,,,,,,,,,,
2000,Hamburg,Single parent,,,,,,,,,,,,
2000,Hamburg,Couple with children,,,,,,,,,,,,
2000,Hamburg,Other Combinations,,,,,,,,,,,,
2000,Lower Saxony,Single-person household,128,220.77623,201.26379,242.19291,153.00000,205.00000,256.00000,26.00000,410.50000,205.00000,205.00000,231.00000
2000,Lower Saxony,Couple without children,182,372.44143,347.47495,394.56710,256.00000,358.00000,456.40717,102.00000,757.01794,358.00000,307.00000,409.00000
2000,Lower Saxony,Single parent,,,,,,,,,,,,
2000,Lower Saxony,Couple with children,216,548.42354,508.48861,582.65395,409.00000,511.00000,651.40808,102.00000,1015.02020,511.00000,511.00000,511.00000
2000,Lower Saxony,Multi-generational household,,,,,,,,,,,,
2000,Lower Saxony,Other Combinations,,,,,,,,,,,,
2000,Bremen,Single-person household,,,,,,,,,,,,
2000,Bremen,Couple without children,,,,,,,,,,,,
2000,Bremen,Single parent,,,,,,,,,,,,
2000,Bremen,Couple with children,,,,,,,,,,,,
2000,Bremen,Other Combinations,,,,,,,,,,,,
2000,North Rhine-Westphalia,Single-person household,355,234.22211,222.69061,244.63908,153.00000,205.00000,261.28202,43.00000,423.70506,205.00000,180.00000,205.00000
2000,North Rhine-Westphalia,Couple without children,482,442.66063,417.55948,464.75237,307.00000,409.00000,511.00000,87.00000,817.00000,409.00000,409.00000,409.00000
2000,North Rhine-Westphalia,Single parent,67,369.97781,322.37496,408.23526,256.00000,307.00000,511.00000,51.00000,818.00000,307.00000,205.00000,307.00000
2000,North Rhine-Westphalia,Couple with children,525,553.69076,532.62524,573.13048,409.00000,511.00000,665.00000,102.00000,1049.00000,511.00000,511.00000,511.00000
2000,North Rhine-Westphalia,Multi-generational household,,,,,,,,,,,,
2000,North Rhine-Westphalia,Other Combinations,,,,,,,,,,,,
2000,Hesse,Single-person household,109,260.50693,236.58902,282.41661,179.00000,230.00000,307.00000,77.00000,499.00000,230.00000,204.00000,255.00000
2000,Hesse,Couple without children,173,425.65639,388.85432,463.20532,307.00000,409.00000,511.00000,128.00000,817.00000,409.00000,409.00000,460.00000
2000,Hesse,Single parent,,,,,,,,,,,,
2000,Hesse,Couple with children,175,504.17171,471.22323,542.99470,358.00000,511.00000,614.00000,153.00000,998.00000,511.00000,511.00000,613.00000
2000,Hesse,Multi-generational household,,,,,,,,,,,,
2000,Hesse,Other Combinations,,,,,,,,,,,,
2000,"Rhineland-Palatinate, Saarland",Single-person household,113,237.57842,203.89042,264.19749,153.00000,205.00000,256.00000,51.00000,410.50000,205.00000,154.00000,205.00000
2000,"Rhineland-Palatinate, Saarland",Couple without children,150,402.21600,371.23811,434.63630,256.00000,358.00000,511.00000,102.00000,893.50000,358.00000,307.00000,358.00000
2000,"Rhineland-Palatinate, Saarland",Single parent,,,,,,,,,,,,
2000,"Rhineland-Palatinate, Saarland",Couple with children,184,562.04437,523.29931,601.27011,409.00000,511.00000,614.00000,153.00000,921.50000,511.00000,511.00000,511.00000
2000,"Rhineland-Palatinate, Saarland",Multi-generational household,,,,,,,,,,,,
2000,"Rhineland-Palatinate, Saarland",Other Combinations,,,,,,,,,,,,
2000,Baden-Wuerttemberg,Single-person household,183,237.28158,221.83899,257.85663,153.00000,205.00000,307.00000,51.00000,538.00000,205.00000,154.00000,205.00000
2000,Baden-Wuerttemberg,Couple without children,244,425.50730,384.89443,457.99778,256.00000,409.00000,511.00000,77.00000,893.50000,409.00000,409.00000,460.00000
2000,Baden-Wuerttemberg,Single parent,53,364.35524,323.00133,403.39469,256.00000,332.00000,409.00000,92.00000,638.50000,332.00000,255.00000,357.00000
2000,Baden-Wuerttemberg,Couple with children,352,561.01111,504.91240,598.87202,409.00000,511.00000,665.00000,153.00000,1049.00000,511.00000,511.00000,511.00000
2000,Baden-Wuerttemberg,Multi-generational household,,,,,,,,,,,,
2000,Baden-Wuerttemberg,Other Combinations,,,,,,,,,,,,
2000,Bavaria,Single-person household,226,241.61933,224.00177,257.56004,153.00000,205.00000,307.00000,20.00000,538.00000,205.00000,154.00000,205.00000
2000,Bavaria,Couple without children,284,419.49417,394.41540,451.60645,256.00000,409.00000,511.00000,77.00000,893.50000,409.00000,409.00000,460.00000
2000,Bavaria,Single parent,42,411.19807,341.68420,481.68589,282.61763,409.00000,511.00000,41.00000,818.00000,409.00000,307.00000,511.00000
2000,Bavaria,Couple with children,351,552.49748,523.58334,578.17608,409.00000,511.00000,637.90686,153.00000,981.26714,511.00000,511.00000,511.00000
2000,Bavaria,Multi-generational household,,,,,,,,,,,,
2000,Bavaria,Other Combinations,,,,,,,,,,,,
2000,Berlin,Single-person household,106,237.72903,213.40865,259.04229,153.00000,205.00000,307.00000,51.00000,538.00000,205.00000,154.00000,205.00000
2000,Berlin,Couple without children,69,366.27019,328.47044,407.91014,256.00000,332.00000,504.76191,102.00000,767.00000,332.00000,255.00000,408.00000
2000,Berlin,Single parent,,,,,,,,,,,,
