year,pli0097_h,bula_h,migback,proportion,n,lower_confidence,upper_confidence
1995,Never,Thuringa,No migration background,0.0473679661163454,17246,0.044197545818221703,0.0505383864144691
1995,Never,Brandenburg,No migration background,0.04149018929898868,17246,0.038513847045570544,0.04446653155240681
1995,Never,Hesse,No migration background,0.04140375140461578,17246,0.03843037706458999,0.044377125744641574
1995,Never,"Rhineland-Palatinate, Saarland",No migration background,0.037514046157835594,17246,0.03467804740945969,0.040350044906211496
1995,Never,Berlin,No migration background,0.03414296827729277,17246,0.0314326584442308,0.036853278110354735
1995,Never,Bavaria,Direct migration background,0.030512576713631254,17246,0.027945597142623197,0.033079556284639315
1995,Never,Mecklenburg-Western Pomerania,No migration background,0.029388884086783647,17246,0.026868155661186287,0.03190961251238101
1995,Never,Hesse,Direct migration background,0.0261906819949866,17246,0.02380714307864753,0.028574220911325672
1995,Never,Schleswig-Holstein,No migration background,0.01797908202956176,17246,0.01599593000886361,0.01996223405025991
1995,Never,Lower Saxony,Direct migration background,0.016941827297087042,17246,0.015015714952597504,0.01886793964157658
1995,Never,"Rhineland-Palatinate, Saarland",Direct migration background,0.013830063099662893,17246,0.012087053252004473,0.015573072947321312
1995,Never,North Rhine-Westphalia,Indirect migration background,0.010891174690984528,17246,0.009342103843309937,0.01244024553865912
1995,Never,Baden-Wuerttemberg,Indirect migration background,0.009508168381018239,17246,0.008059777567263879,0.010956559194772598
1995,Never,Berlin,Direct migration background,0.007779410493560377,17246,0.006468148896933356,0.009090672090187399
1995,Never,Hamburg,No migration background,0.007260783127323018,17246,0.005993653042717328,0.008527913211928709
1995,Never,Bavaria,Indirect migration background,0.00561846313423805,17246,0.004502892241427986,0.0067340340270481145
1995,Never,Bremen,No migration background,0.005359149451119371,17246,0.004269484553743198,0.006448814348495544
1995,Never,Hesse,Indirect migration background,0.003976143141153081,17246,0.003036900597153773,0.004915385685152389
1995,Never,Saxony,Direct migration background,0.0031117641974241507,17246,0.002280501186769702,0.0039430272080785995
1995,Never,Lower Saxony,Indirect migration background,0.0025931368311867924,17246,0.001834103629178679,0.003352170033194906
1995,Never,Saxony-Anhalt,Direct migration background,0.0025066989368138994,17246,0.0017603911675601385,0.00325300670606766
1995,Never,Schleswig-Holstein,Direct migration background,0.002420261042441006,17246,0.0016869017563182459,0.003153620328563766
1995,Never,Hamburg,Direct migration background,0.002420261042441006,17246,0.0016869017563182459,0.003153620328563766
1995,Never,Thuringa,Direct migration background,0.002074509464949434,17246,0.0013954330473942586,0.0027535858825046096
1995,Never,Bremen,Direct migration background,0.0015558820987120754,17246,0.0009676318711142082,0.0021441323263099426
1995,Never,Brandenburg,Direct migration background,0.001210130521220503,17246,0.0006912527663966733,0.0017290082760443326
1995,Never,Berlin,Indirect migration background,0.00112369262684761,17246,0.0006236678759733665,0.0016237173777218536
1995,Never,Mecklenburg-Western Pomerania,Direct migration background,0.00112369262684761,17246,0.0006236678759733665,0.0016237173777218536
1995,Never,"Rhineland-Palatinate, Saarland",Indirect migration background,0.0008643789437289308,17246,0.0004257713047495236,0.001302986582708338
1995,Never,Hamburg,Indirect migration background,0.0006050652606102515,17246,0.00023805216408581784,0.0009720783571346851
1995,Never,Schleswig-Holstein,Indirect migration background,0.0005186273662373585,17246,0.00017882457073803188,0.0008584301617366851
1995,Never,Saxony,Indirect migration background,0.00025931368311867925,17246,1.9005654472074732e-05,0.0004996217117652838
1995,Never,Thuringa,Indirect migration background,0.00025931368311867925,17246,1.9005654472074732e-05,0.0004996217117652838
1995,Never,Bremen,Indirect migration background,0.00025931368311867925,17246,1.9005654472074732e-05,0.0004996217117652838
1995,Never,Brandenburg,Indirect migration background,0.00017287578874578615,17246,-2.3343377049046766e-05,0.00036909495454061906
1995,Never,Saxony-Anhalt,Indirect migration background,0.00017287578874578615,17246,-2.3343377049046766e-05,0.00036909495454061906
1995,Never,Mecklenburg-Western Pomerania,Indirect migration background,0.00017287578874578615,17246,-2.3343377049046766e-05,0.00036909495454061906
1996,At least once per week,North Rhine-Westphalia,No migration background,0.15841584158415842,16862,0.15290459796167935,0.16392708520663749
1996,At least once per week,Lower Saxony,No migration background,0.1188118811881188,16862,0.11392799222628835,0.12369577014994926
1996,At least once per week,Saxony,No migration background,0.10891089108910891,16862,0.10420872730342558,0.11361305487479224
1996,At least once per week,Bavaria,No migration background,0.10891089108910891,16862,0.10420872730342558,0.11361305487479224
1996,At least once per week,Saxony-Anhalt,No migration background,0.06930693069306931,16862,0.06547345157490025,0.07314040981123837
1996,At least once per week,"Rhineland-Palatinate, Saarland",No migration background,0.0594059405940594,16862,0.055838000261800615,0.06297388092631818
1996,At least once per week,Brandenburg,No migration background,0.0594059405940594,16862,0.055838000261800615,0.06297388092631818
1996,At least once per week,Baden-Wuerttemberg,No migration background,0.04950495049504951,16862,0.04623078389612341,0.052779117093975605
1996,At least once per week,Bavaria,Direct migration background,0.039603960396039604,16862,0.03666024365383574,0.04254767713824347
1996,At least once per week,Hesse,No migration background,0.039603960396039604,16862,0.03666024365383574,0.04254767713824347
1996,At least once per week,Bremen,No migration background,0.0297029702970297,16862,0.027140529617329382,0.03226541097673002
1996,At least once per week,Berlin,No migration background,0.0297029702970297,16862,0.027140529617329382,0.03226541097673002
1996,At least once per week,Thuringa,No migration background,0.0297029702970297,16862,0.027140529617329382,0.03226541097673002
1996,At least once per week,Mecklenburg-Western Pomerania,No migration background,0.0297029702970297,16862,0.027140529617329382,0.03226541097673002
1996,At least once per week,Schleswig-Holstein,No migration background,0.019801980198019802,16862,0.017699108624794666,0.02190485177124494
1996,At least once per week,Berlin,Direct migration background,0.009900990099009901,16862,0.008406544346291739,0.011395435851728064
1996,At least once per week,Bavaria,Indirect migration background,0.009900990099009901,16862,0.008406544346291739,0.011395435851728064
1996,At least once per week,North Rhine-Westphalia,Indirect migration background,0.009900990099009901,16862,0.008406544346291739,0.011395435851728064
1996,At least once per week,"Rhineland-Palatinate, Saarland",Direct migration background,0.009900990099009901,16862,0.008406544346291739,0.011395435851728064
1996,At least once per week,Baden-Wuerttemberg,Direct migration background,0.009900990099009901,16862,0.008406544346291739,0.011395435851728064
1996,At least once per month,North Rhine-Westphalia,No migration background,0.12903225806451613,16862,0.12397224413046708,0.13409227199856516
1996,At least once per month,Bavaria,No migration background,0.11290322580645161,16862,0.10812639120399242,0.1176800604089108
1996,At least once per month,Saxony,No migration background,0.0913978494623656,16862,0.08704817857674772,0.09574752034798346
1996,At least once per month,Baden-Wuerttemberg,No migration background,0.08064516129032258,16862,0.07653525169056893,0.08475507089007622
1996,At least once per month,Hesse,No migration background,0.07526881720430108,16862,0.07128667443970546,0.0792509599688967
1996,At least once per month,Mecklenburg-Western Pomerania,No migration background,0.06989247311827956,16862,0.06604404559155827,0.07374090064500086
1996,At least once per month,Thuringa,No migration background,0.06989247311827956,16862,0.06604404559155827,0.07374090064500086
1996,At least once per month,Berlin,No migration background,0.06989247311827956,16862,0.06604404559155827,0.07374090064500086
1996,At least once per month,Brandenburg,No migration background,0.06451612903225806,16862,0.06080800859050298,0.06822424947401315
1996,At least once per month,"Rhineland-Palatinate, Saarland",No migration background,0.05913978494623656,16862,0.05557934265011258,0.06270022724236055
1996,At least once per month,Saxony-Anhalt,No migration background,0.043010752688172046,16862,0.039948481986157955,0.04607302339018614
1996,At least once per month,Lower Saxony,No migration background,0.03763440860215054,16862,0.034761881597716274,0.040506935606584804
1996,At least once per month,Baden-Wuerttemberg,Direct migration background,0.021505376344086023,16862,0.019315829332588005,0.02369492335558404
1996,At least once per month,North Rhine-Westphalia,Direct migration background,0.016129032258064516,16862,0.01422762670961526,0.01803043780651377
1996,At least once per month,Schleswig-Holstein,No migration background,0.010752688172043012,16862,0.009195961042736725,0.012309415301349299
1996,At least once per month,Bavaria,Direct migration background,0.010752688172043012,16862,0.009195961042736725,0.012309415301349299
1996,At least once per month,Baden-Wuerttemberg,Indirect migration background,0.010752688172043012,16862,0.009195961042736725,0.012309415301349299
1996,At least once per month,Hamburg,No migration background,0.005376344086021506,16862,0.004272584600493224,0.006480103571549788
1996,At least once per month,Saxony-Anhalt,Direct migration background,0.005376344086021506,16862,0.004272584600493224,0.006480103571549788
1996,At least once per month,Lower Saxony,Direct migration background,0.005376344086021506,16862,0.004272584600493224,0.006480103571549788
1996,At least once per month,Brandenburg,Direct migration background,0.005376344086021506,16862,0.004272584600493224,0.006480103571549788
1996,At least once per month,"Rhineland-Palatinate, Saarland",Direct migration background,0.005376344086021506,16862,0.004272584600493224,0.006480103571549788
1996,Seldom,North Rhine-Westphalia,No migration background,0.15564598168870802,16862,0.15017414946527632,0.16111781391213972
1996,Seldom,Bavaria,No migration background,0.11597151576805696,16862,0.11113858777050631,0.12080444376560762
1996,Seldom,Baden-Wuerttemberg,No migration background,0.10274669379450661,16862,0.09816376625696985,0.10732962133204338
1996,Seldom,Saxony,No migration background,0.07121057985757884,16862,0.06732878643499704,0.07509237328016063
1996,Seldom,Lower Saxony,No migration background,0.06612410986775177,16862,0.06237329153555639,0.06987492819994716
1996,Seldom,Saxony-Anhalt,No migration background,0.059003051881993895,16862,0.05544646948876316,0.06255963427522462
1996,Seldom,Hesse,No migration background,0.05798575788402848,16862,0.054458063674527706,0.06151345209352926
1996,Seldom,Thuringa,No migration background,0.04374364191251272,16862,0.04065657412805576,0.046830709696969675
1996,Seldom,"Rhineland-Palatinate, Saarland",No migration background,0.042726347914547304,16862,0.03967376500823043,0.04577893082086418
1996,Seldom,Brandenburg,No migration background,0.03967446592065107,16862,0.036728238198030894,0.04262069364327124
1996,Seldom,North Rhine-Westphalia,Direct migration background,0.0335707019328586,16862,0.03085196752481316,0.036289436340904035
1996,Seldom,Mecklenburg-Western Pomerania,No migration background,0.0335707019328586,16862,0.03085196752481316,0.036289436340904035
1996,Seldom,Schleswig-Holstein,No migration background,0.027466937945066123,16862,0.024999996511403055,0.02993387937872919
1996,Seldom,Baden-Wuerttemberg,Direct migration background,0.0254323499491353,16862,0.023056052674513612,0.02780864722375699
1996,Seldom,Bavaria,Direct migration background,0.023397761953204477,16862,0.0211161197277131,0.025679404178695853
1996,Seldom,Berlin,No migration background,0.022380467955239063,16862,0.02014781590513126,0.024613120005346864
1996,Seldom,Hesse,Direct migration background,0.01627670396744659,16862,0.014366757304169862,0.018186650630723323
1996,Seldom,North Rhine-Westphalia,Indirect migration background,0.009155645981688708,16862,0.007718010628027335,0.010593281335350082
1996,Seldom,Baden-Wuerttemberg,Indirect migration background,0.007121057985757884,16862,0.005851881726120625,0.008390234245395143
1996,Seldom,Bremen,No migration background,0.006103763987792472,16862,0.004928133289055978,0.007279394686528965
1996,Seldom,Saxony,Direct migration background,0.00508646998982706,16862,0.0040127218100956775,0.006160218169558443
1996,Seldom,Lower Saxony,Direct migration background,0.00508646998982706,16862,0.0040127218100956775,0.006160218169558443
1996,Seldom,Hamburg,No migration background,0.00508646998982706,16862,0.0040127218100956775,0.006160218169558443
1996,Seldom,Bavaria,Indirect migration background,0.003051881993896236,16862,0.002219310233357861,0.0038844537544346107
1996,Seldom,"Rhineland-Palatinate, Saarland",Direct migration background,0.003051881993896236,16862,0.002219310233357861,0.0038844537544346107
1996,Seldom,Schleswig-Holstein,Direct migration background,0.003051881993896236,16862,0.002219310233357861,0.0038844537544346107
1996,Seldom,Schleswig-Holstein,Indirect migration background,0.003051881993896236,16862,0.002219310233357861,0.0038844537544346107
1996,Seldom,Hamburg,Indirect migration background,0.002034587995930824,16862,0.0013544492558559204,0.0027147267360057275
1996,Seldom,Saxony-Anhalt,Direct migration background,0.002034587995930824,16862,0.0013544492558559204,0.0027147267360057275
1996,Seldom,Lower Saxony,Indirect migration background,0.002034587995930824,16862,0.0013544492558559204,0.0027147267360057275
1996,Seldom,"Rhineland-Palatinate, Saarland",Indirect migration background,0.002034587995930824,16862,0.0013544492558559204,0.0027147267360057275
1996,Seldom,Hesse,Indirect migration background,0.002034587995930824,16862,0.0013544492558559204,0.0027147267360057275
1996,Seldom,Mecklenburg-Western Pomerania,Direct migration background,0.001017293997965412,16862,0.0005361182224577974,0.0014984697734730266
1996,Seldom,Saxony-Anhalt,Indirect migration background,0.001017293997965412,16862,0.0005361182224577974,0.0014984697734730266
1996,Seldom,Thuringa,Direct migration background,0.001017293997965412,16862,0.0005361182224577974,0.0014984697734730266
1996,Never,North Rhine-Westphalia,No migration background,0.13127177700348433,16862,0.12617460632112892,0.13636894768583974
1996,Never,Bavaria,No migration background,0.089198606271777,16862,0.08489638833676315,0.09350082420679086
1996,Never,Saxony,No migration background,0.08144599303135888,16862,0.07731752678445332,0.08557445927826444
1996,Never,Baden-Wuerttemberg,No migration background,0.0706445993031359,16862,0.06677708502701435,0.07451211357925744
1996,Never,Lower Saxony,No migration background,0.06219512195121951,16862,0.05854979963375191,0.06584044426868711
1996,Never,North Rhine-Westphalia,Direct migration background,0.05348432055749129,16862,0.05008823457888643,0.056880406536096155
1996,Never,Baden-Wuerttemberg,Direct migration background,0.05130662020905923,16862,0.04797656704358317,0.054636673374535295
1996,Never,Thuringa,No migration background,0.04843205574912892,16862,0.045191735891144266,0.051672375607113574
1996,Never,Saxony-Anhalt,No migration background,0.047473867595818814,16862,0.044264146581310615,0.05068358861032701
1996,Never,Brandenburg,No migration background,0.04425087108013937,16862,0.041146780424612325,0.04735496173566642
1996,Never,Hesse,No migration background,0.041811846689895474,16862,0.03879066668263917,0.04483302669715178
1996,Never,"Rhineland-Palatinate, Saarland",No migration background,0.03841463414634146,16862,0.03551366037502541,0.04131560791765752
1996,Never,Berlin,No migration background,0.0343205574912892,16862,0.03157269377939804,0.03706842120318036
1996,Never,Bavaria,Direct migration background,0.030139372822299653,16862,0.027558757338718556,0.03271998830588075
1996,Never,Mecklenburg-Western Pomerania,No migration background,0.02857142857142857,16862,0.026056805226716846,0.031086051916140296
1996,Never,Hesse,Direct migration background,0.02378048780487805,16862,0.021480711207303545,0.026080264402452553
1996,Never,Schleswig-Holstein,No migration background,0.017857142857142856,16862,0.015858225465418117,0.019856060248867595
1996,Never,Lower Saxony,Direct migration background,0.016202090592334496,16862,0.014296454346593997,0.018107726838074996
1996,Never,"Rhineland-Palatinate, Saarland",Direct migration background,0.013937282229965157,16862,0.012167813689976678,0.015706750769953634
1996,Never,North Rhine-Westphalia,Indirect migration background,0.011672473867595819,16862,0.010051285684063896,0.013293662051127742
1996,Never,Baden-Wuerttemberg,Indirect migration background,0.009843205574912892,16862,0.008353083691873845,0.01133332745795194
1996,Never,Hamburg,No migration background,0.007491289198606272,16862,0.006189780802857609,0.008792797594354935
1996,Never,Berlin,Direct migration background,0.006881533101045296,16862,0.005633734026206901,0.00812933217588369
1996,Never,Bavaria,Indirect migration background,0.006533101045296167,16862,0.005317088886824551,0.007749113203767784
1996,Never,Bremen,No migration background,0.005226480836236934,16862,0.0041381314969228256,0.006314830175551043
1996,Never,Hesse,Indirect migration background,0.0039198606271777,16862,0.0029767036493380077,0.004863017605017393
1996,Never,Saxony,Direct migration background,0.0031358885017421603,16862,0.0022919713457213247,0.003979805657762996
1996,Never,Saxony-Anhalt,Direct migration background,0.002613240418118467,16862,0.0018426510521539852,0.0033838297840829493
1996,Never,Lower Saxony,Indirect migration background,0.0024390243902439024,16862,0.0016944993201509343,0.0031835494603368705
1996,Never,Schleswig-Holstein,Direct migration background,0.0023519163763066203,16862,0.0016207753513115641,0.0030830574013016765
1996,Never,Thuringa,Direct migration background,0.0021777003484320556,16862,0.0014740981432713883,0.002881302553592723
1996,Never,Hamburg,Direct migration background,0.0021777003484320556,16862,0.0014740981432713883,0.002881302553592723
1996,Never,Bremen,Direct migration background,0.0016550522648083625,16862,0.0010415054617017904,0.0022685990679149346
1996,Never,Brandenburg,Direct migration background,0.0013937282229965157,16862,0.0008306253789372613,0.00195683106705577
1996,Never,Berlin,Indirect migration background,0.0013066202090592336,16862,0.000761374445522299,0.0018518659725961682
1996,Never,"Rhineland-Palatinate, Saarland",Indirect migration background,0.0012195121951219512,16862,0.0006927317712970732,0.001746292618946829
1996,Never,Mecklenburg-Western Pomerania,Direct migration background,0.0009581881533101045,16862,0.0004911861325946867,0.0014251901740255225
1996,Never,Saxony,Indirect migration background,0.00043554006968641115,16862,0.00012060502482489412,0.0007504751145479282
1996,Never,Schleswig-Holstein,Indirect migration background,0.00043554006968641115,16862,0.00012060502482489412,0.0007504751145479282
1996,Never,Hamburg,Indirect migration background,0.00043554006968641115,16862,0.00012060502482489412,0.0007504751145479282
1996,Never,Brandenburg,Indirect migration background,0.0003484320557491289,16862,6.673331457345027e-05,0.0006301307969248076
1996,Never,Bremen,Indirect migration background,0.0002613240418118467,16862,1.735514690762426e-05,0.0005052929367160691
1996,Never,Thuringa,Indirect migration background,0.0002613240418118467,16862,1.735514690762426e-05,0.0005052929367160691
1996,Never,Mecklenburg-Western Pomerania,Indirect migration background,8.710801393728223e-05,16862,-5.37597655256118e-05,0.00022797579340017626
1997,At least once per week,North Rhine-Westphalia,No migration background,0.14130434782608695,16487,0.13598715210192275,0.14662154355025114
1997,At least once per week,Bavaria,No migration background,0.13043478260869565,16487,0.12529395498840667,0.13557561022898462
1997,At least once per week,Lower Saxony,No migration background,0.09782608695652174,16487,0.0932912912586843,0.10236088265435919
1997,At least once per week,Hesse,No migration background,0.08695652173913043,16487,0.08265539676593235,0.09125764671232851
1997,At least once per week,Baden-Wuerttemberg,No migration background,0.07608695652173914,16487,0.07203974495210463,0.08013416809137364
1997,At least once per week,Saxony-Anhalt,No migration background,0.06521739130434782,16487,0.061448424816824984,0.06898635779187066
1997,At least once per week,Saxony,No migration background,0.05434782608695652,16487,0.05088730058941587,0.057808351584497174
1997,At least once per week,Bavaria,Direct migration background,0.05434782608695652,16487,0.05088730058941587,0.057808351584497174
1997,At least once per week,Mecklenburg-Western Pomerania,No migration background,0.043478260869565216,16487,0.0403653351565808,0.04659118658254963
1997,At least once per week,"Rhineland-Palatinate, Saarland",No migration background,0.043478260869565216,16487,0.0403653351565808,0.04659118658254963
1997,At least once per week,Brandenburg,No migration background,0.043478260869565216,16487,0.0403653351565808,0.04659118658254963
1997,At least once per week,Thuringa,No migration background,0.03260869565217391,16487,0.029897548715845684,0.03531984258850214
1997,At least once per week,Lower Saxony,Direct migration background,0.03260869565217391,16487,0.029897548715845684,0.03531984258850214
1997,At least once per week,Bremen,No migration background,0.021739130434782608,16487,0.019513086776959128,0.02396517409260609
1997,At least once per week,Berlin,No migration background,0.021739130434782608,16487,0.019513086776959128,0.02396517409260609
1997,At least once per week,Bavaria,Indirect migration background,0.010869565217391304,16487,0.00928679408324646,0.012452336351536149
1997,At least once per week,North Rhine-Westphalia,Indirect migration background,0.010869565217391304,16487,0.00928679408324646,0.012452336351536149
1997,At least once per week,"Rhineland-Palatinate, Saarland",Direct migration background,0.010869565217391304,16487,0.00928679408324646,0.012452336351536149
1997,At least once per week,Schleswig-Holstein,No migration background,0.010869565217391304,16487,0.00928679408324646,0.012452336351536149
1997,At least once per week,Baden-Wuerttemberg,Direct migration background,0.010869565217391304,16487,0.00928679408324646,0.012452336351536149
1997,At least once per month,North Rhine-Westphalia,No migration background,0.16587677725118483,16487,0.16019880647190943,0.17155474803046022
1997,At least once per month,Saxony,No migration background,0.0995260663507109,16487,0.09495634998579656,0.10409578271562524
1997,At least once per month,"Rhineland-Palatinate, Saarland",No migration background,0.08056872037914692,16487,0.07641413084494825,0.08472330991334559
1997,At least once per month,Bavaria,No migration background,0.07109004739336493,16487,0.06716742537030082,0.07501266941642903
1997,At least once per month,Berlin,No migration background,0.06635071090047394,16487,0.06255144291549251,0.07014997888545536
1997,At least once per month,Hesse,No migration background,0.061611374407582936,16487,0.05794102788641508,0.0652817209287508
1997,At least once per month,Brandenburg,No migration background,0.061611374407582936,16487,0.05794102788641508,0.0652817209287508
1997,At least once per month,Thuringa,No migration background,0.05687203791469194,16487,0.05333678931988847,0.06040728650949541
1997,At least once per month,Mecklenburg-Western Pomerania,No migration background,0.052132701421800945,16487,0.048739464862623615,0.055525937980978275
1997,At least once per month,Baden-Wuerttemberg,No migration background,0.052132701421800945,16487,0.048739464862623615,0.055525937980978275
1997,At least once per month,Lower Saxony,No migration background,0.04265402843601896,16487,0.03956942216955749,0.04573863470248043
1997,At least once per month,Saxony-Anhalt,No migration background,0.03317535545023697,16487,0.03044155443276766,0.035909156467706274
1997,At least once per month,Bavaria,Direct migration background,0.02843601895734597,16487,0.025898815159475598,0.030973222755216342
1997,At least once per month,North Rhine-Westphalia,Direct migration background,0.018957345971563982,16487,0.016875646818671944,0.02103904512445602
1997,At least once per month,Schleswig-Holstein,No migration background,0.014218009478672985,16487,0.012410855775867551,0.016025163181478418
1997,At least once per month,Baden-Wuerttemberg,Indirect migration background,0.014218009478672985,16487,0.012410855775867551,0.016025163181478418
1997,At least once per month,Baden-Wuerttemberg,Direct migration background,0.014218009478672985,16487,0.012410855775867551,0.016025163181478418
1997,At least once per month,Bremen,No migration background,0.009478672985781991,16487,0.007999595460483826,0.010957750511080156
1997,At least once per month,Berlin,Direct migration background,0.004739336492890996,16487,0.0036909716594538565,0.005787701326328135
1997,At least once per month,Brandenburg,Direct migration background,0.004739336492890996,16487,0.0036909716594538565,0.005787701326328135
1997,At least once per month,Saxony-Anhalt,Direct migration background,0.004739336492890996,16487,0.0036909716594538565,0.005787701326328135
1997,At least once per month,Lower Saxony,Direct migration background,0.004739336492890996,16487,0.0036909716594538565,0.005787701326328135
1997,At least once per month,Saxony,Direct migration background,0.004739336492890996,16487,0.0036909716594538565,0.005787701326328135
1997,At least once per month,"Rhineland-Palatinate, Saarland",Indirect migration background,0.004739336492890996,16487,0.0036909716594538565,0.005787701326328135
1997,At least once per month,Hamburg,No migration background,0.004739336492890996,16487,0.0036909716594538565,0.005787701326328135
1997,At least once per month,"Rhineland-Palatinate, Saarland",Direct migration background,0.004739336492890996,16487,0.0036909716594538565,0.005787701326328135
1997,At least once per month,Hesse,Direct migration background,0.004739336492890996,16487,0.0036909716594538565,0.005787701326328135
1997,At least once per month,Lower Saxony,Indirect migration background,0.004739336492890996,16487,0.0036909716594538565,0.005787701326328135
1997,At least once per month,North Rhine-Westphalia,Indirect migration background,0.004739336492890996,16487,0.0036909716594538565,0.005787701326328135
1997,At least once per month,Bavaria,Indirect migration background,0.004739336492890996,16487,0.0036909716594538565,0.005787701326328135
1997,Seldom,North Rhine-Westphalia,No migration background,0.1564102564102564,16487,0.15086548671989133,0.16195502610062149
1997,Seldom,Bavaria,No migration background,0.11923076923076924,16487,0.11428412709517011,0.12417741136636837
1997,Seldom,Baden-Wuerttemberg,No migration background,0.10512820512820513,16487,0.10044627112893445,0.10981013912747581
1997,Seldom,Saxony,No migration background,0.07435897435897436,16487,0.07035424432107953,0.07836370439686918
1997,Seldom,Hesse,No migration background,0.06153846153846154,16487,0.05787014495695737,0.06520677811996571
1997,Seldom,Lower Saxony,No migration background,0.06153846153846154,16487,0.05787014495695737,0.06520677811996571
1997,Seldom,"Rhineland-Palatinate, Saarland",No migration background,0.05897435897435897,16487,0.055378376259560276,0.06257034168915766
1997,Seldom,Saxony-Anhalt,No migration background,0.04871794871794872,16487,0.04543182128738113,0.05200407614851631
1997,Seldom,Thuringa,No migration background,0.046153846153846156,16487,0.042951056861786026,0.04935663544590629
1997,Seldom,Brandenburg,No migration background,0.03717948717948718,16487,0.034291404532105205,0.040067569826869154
1997,Seldom,Mecklenburg-Western Pomerania,No migration background,0.03076923076923077,16487,0.028133159375146224,0.03340530216331532
1997,Seldom,Baden-Wuerttemberg,Direct migration background,0.029487179487179487,16487,0.026904904387486717,0.032069454586872256
1997,Seldom,Bavaria,Direct migration background,0.028205128205128206,16487,0.025677945778571618,0.030732310631684794
1997,Seldom,Berlin,No migration background,0.02435897435897436,16487,0.022005769271900556,0.026712179446048163
1997,Seldom,North Rhine-Westphalia,Direct migration background,0.02435897435897436,16487,0.022005769271900556,0.026712179446048163
1997,Seldom,Schleswig-Holstein,No migration background,0.020512820512820513,16487,0.018349119141570357,0.02267652188407067
1997,Seldom,Baden-Wuerttemberg,Indirect migration background,0.011538461538461539,16487,0.00990826827764242,0.013168654799280657
1997,Seldom,Hesse,Direct migration background,0.011538461538461539,16487,0.00990826827764242,0.013168654799280657
1997,Seldom,Lower Saxony,Direct migration background,0.00641025641025641,16487,0.005192034228174926,0.007628478592337894
1997,Seldom,Bremen,No migration background,0.00641025641025641,16487,0.005192034228174926,0.007628478592337894
1997,Seldom,North Rhine-Westphalia,Indirect migration background,0.005128205128205128,16487,0.00403789133562479,0.006218518920785466
1997,Seldom,Saxony-Anhalt,Direct migration background,0.0038461538461538464,16487,0.002901306197859606,0.004791001494448087
1997,Seldom,Berlin,Direct migration background,0.0038461538461538464,16487,0.002901306197859606,0.004791001494448087
1997,Seldom,Hamburg,No migration background,0.0038461538461538464,16487,0.002901306197859606,0.004791001494448087
1997,Seldom,"Rhineland-Palatinate, Saarland",Direct migration background,0.0038461538461538464,16487,0.002901306197859606,0.004791001494448087
1997,Seldom,Thuringa,Direct migration background,0.002564102564102564,16487,0.001792141411256074,0.003336063716949054
1997,Seldom,Bremen,Direct migration background,0.002564102564102564,16487,0.001792141411256074,0.003336063716949054
1997,Seldom,Schleswig-Holstein,Direct migration background,0.002564102564102564,16487,0.001792141411256074,0.003336063716949054
1997,Seldom,Hesse,Indirect migration background,0.002564102564102564,16487,0.001792141411256074,0.003336063716949054
1997,Seldom,Bavaria,Indirect migration background,0.001282051282051282,16487,0.0007358416196123092,0.001828260944490255
1997,Seldom,Brandenburg,Direct migration background,0.001282051282051282,16487,0.0007358416196123092,0.001828260944490255
1997,Seldom,Schleswig-Holstein,Indirect migration background,0.001282051282051282,16487,0.0007358416196123092,0.001828260944490255
1997,Seldom,Lower Saxony,Indirect migration background,0.001282051282051282,16487,0.0007358416196123092,0.001828260944490255
1997,Seldom,Saxony,Direct migration background,0.001282051282051282,16487,0.0007358416196123092,0.001828260944490255
1997,Never,North Rhine-Westphalia,No migration background,0.13425885247342062,16487,0.1290546911883645,0.13946301375847675
1997,Never,Bavaria,No migration background,0.09217116246375538,16487,0.0877556128198271,0.09658671210768366
1997,Never,Saxony,No migration background,0.08127581056146209,16487,0.07710463487167366,0.08544698625125052
1997,Never,Baden-Wuerttemberg,No migration background,0.07231350496441437,16487,0.06835987904278745,0.07626713088604128
1997,Never,Lower Saxony,No migration background,0.06264827343818645,16487,0.05894921580853869,0.06634733106783422
1997,Never,Baden-Wuerttemberg,Direct migration background,0.051489324312450575,16487,0.048115946684484295,0.054862701940416855
1997,Never,North Rhine-Westphalia,Direct migration background,0.05078639838327036,16487,0.047434885167137314,0.05413791159940341
1997,Never,Thuringa,No migration background,0.04920481504261488,16487,0.04590315357663007,0.05250647650859969
1997,Never,Saxony-Anhalt,No migration background,0.04867762059572973,16487,0.04539278392924517,0.05196245726221428
1997,Never,Brandenburg,No migration background,0.045075125208681135,16487,0.041908196212138926,0.048242054205223345
1997,Never,"Rhineland-Palatinate, Saarland",No migration background,0.03892452332835428,16487,0.03597212023505158,0.041876926421656975
1997,Never,Hesse,No migration background,0.03874879184605922,16487,0.03580279155931603,0.04169479213280241
1997,Never,Berlin,No migration background,0.0333889816360601,16487,0.030646695868433275,0.036131267403686926
1997,Never,Mecklenburg-Western Pomerania,No migration background,0.028117037167208505,16487,0.02559368994987951,0.0306403843845375
1997,Never,Bavaria,Direct migration background,0.027326245496880765,16487,0.02483762408177928,0.02981486691198225
1997,Never,Hesse,Direct migration background,0.02258149547491433,16487,0.0203137104622311,0.02484928048759756
1997,Never,Schleswig-Holstein,No migration background,0.01871540286442316,16487,0.01664677517591038,0.020784030552935942
1997,Never,Lower Saxony,Direct migration background,0.015112907477374572,16487,0.013250595282763256,0.016975219671985887
