year,age_gr,pgisced97,pli0097_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,66 and older,Lower Secondary Level,Never,0.96554,436,436,0.94840,0.98268
1997,66 and older,Upper Secondary Level,Never,0.92265,722,722,0.90315,0.94215
1997,66 and older,First Stage of Tertiary Education,Never,0.93474,69,69,0.87604,0.99345
1997,66 and older,Second Stage of Tertiary Education,Never,0.80744,127,127,0.73859,0.87629
1998,17-29 y.,No answer / don't know,Never,0.92029,187,187,0.88137,0.95921
1998,17-29 y.,Pre-primary Level,Never,0.90381,301,301,0.87044,0.93718
1998,17-29 y.,Primary Level,Never,0.93398,49,49,0.86373,1.00423
1998,17-29 y.,Lower Secondary Level,Seldom,0.07933,55,736,0.05980,0.09887
1998,17-29 y.,Lower Secondary Level,Never,0.91416,681,736,0.89391,0.93441
1998,17-29 y.,Upper Secondary Level,Seldom,0.07818,108,1397,0.06410,0.09227
1998,17-29 y.,Upper Secondary Level,Never,0.90854,1289,1397,0.89341,0.92366
1998,17-29 y.,Post-secondary Non-tertiary Level,Never,0.88928,139,139,0.83692,0.94163
1998,17-29 y.,First Stage of Tertiary Education,Never,0.91786,100,100,0.86378,0.97195
1998,17-29 y.,Second Stage of Tertiary Education,Never,0.89119,133,133,0.83806,0.94431
1998,30-45 y.,No answer / don't know,Never,0.84441,129,129,0.78162,0.90720
1998,30-45 y.,Primary Level,Never,0.96764,108,108,0.93412,1.00117
1998,30-45 y.,Lower Secondary Level,Never,0.91725,445,445,0.89163,0.94288
1998,30-45 y.,Upper Secondary Level,Seldom,0.09605,224,2496,0.08449,0.10761
1998,30-45 y.,Upper Secondary Level,Never,0.89085,2272,2496,0.87862,0.90309
1998,30-45 y.,Post-secondary Non-tertiary Level,Never,0.84426,218,218,0.79602,0.89251
1998,30-45 y.,First Stage of Tertiary Education,Seldom,0.11547,44,347,0.08179,0.14914
1998,30-45 y.,First Stage of Tertiary Education,Never,0.85805,303,347,0.82127,0.89482
1998,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.03424,37,914,0.02244,0.04603
1998,30-45 y.,Second Stage of Tertiary Education,Seldom,0.14735,131,914,0.12436,0.17035
1998,30-45 y.,Second Stage of Tertiary Education,Never,0.81031,746,914,0.78488,0.83574
1998,46-65 y.,No answer / don't know,Never,0.88376,146,146,0.83160,0.93593
1998,46-65 y.,Primary Level,Never,0.94567,214,214,0.91523,0.97611
1998,46-65 y.,Lower Secondary Level,Seldom,0.08557,51,741,0.06541,0.10572
1998,46-65 y.,Lower Secondary Level,Never,0.90005,690,741,0.87844,0.92166
1998,46-65 y.,Upper Secondary Level,At least once per week,0.01724,33,2173,0.01177,0.02272
1998,46-65 y.,Upper Secondary Level,At least once per month,0.01418,38,2173,0.00921,0.01916
1998,46-65 y.,Upper Secondary Level,Seldom,0.10446,204,2173,0.09159,0.11732
1998,46-65 y.,Upper Secondary Level,Never,0.86412,1898,2173,0.84971,0.87853
1998,46-65 y.,Post-secondary Non-tertiary Level,Never,0.84062,64,64,0.75024,0.93101
1998,46-65 y.,First Stage of Tertiary Education,Seldom,0.15670,42,252,0.11172,0.20167
1998,46-65 y.,First Stage of Tertiary Education,Never,0.80187,210,252,0.75256,0.85118
1998,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.04935,37,687,0.03314,0.06556
1998,46-65 y.,Second Stage of Tertiary Education,Seldom,0.19920,131,687,0.16932,0.22909
1998,46-65 y.,Second Stage of Tertiary Education,Never,0.73155,519,687,0.69839,0.76471
1998,66 and older,No answer / don't know,Never,0.91209,73,73,0.84668,0.97750
1998,66 and older,Primary Level,Never,0.98055,47,47,0.94065,1.02046
1998,66 and older,Lower Secondary Level,Never,0.94049,514,514,0.92002,0.96096
1998,66 and older,Upper Secondary Level,Seldom,0.10655,81,842,0.08570,0.12740
1998,66 and older,Upper Secondary Level,Never,0.87094,761,842,0.84828,0.89360
1998,66 and older,First Stage of Tertiary Education,Never,0.90939,66,66,0.83960,0.97917
1998,66 and older,Second Stage of Tertiary Education,Never,0.74786,135,135,0.67434,0.82139
1999,17-29 y.,No answer / don't know,Never,0.95459,149,149,0.92105,0.98814
1999,17-29 y.,Pre-primary Level,Never,0.92570,288,288,0.89536,0.95604
1999,17-29 y.,Primary Level,Never,0.91378,44,44,0.82988,0.99768
1999,17-29 y.,Lower Secondary Level,Seldom,0.05870,32,701,0.04129,0.07612
1999,17-29 y.,Lower Secondary Level,Never,0.93518,669,701,0.91694,0.95342
1999,17-29 y.,Upper Secondary Level,Seldom,0.06567,88,1338,0.05239,0.07895
1999,17-29 y.,Upper Secondary Level,Never,0.92255,1250,1338,0.90822,0.93688
1999,17-29 y.,Post-secondary Non-tertiary Level,Never,0.93795,135,135,0.89711,0.97880
1999,17-29 y.,First Stage of Tertiary Education,Never,0.94300,93,93,0.89562,0.99037
1999,17-29 y.,Second Stage of Tertiary Education,Never,0.95327,128,128,0.91657,0.98998
1999,30-45 y.,No answer / don't know,Never,0.90870,72,72,0.84170,0.97570
1999,30-45 y.,Primary Level,Never,0.99602,107,107,0.98402,1.00801
1999,30-45 y.,Lower Secondary Level,Never,0.94660,436,436,0.92547,0.96773
1999,30-45 y.,Upper Secondary Level,Seldom,0.06961,178,2480,0.05959,0.07963
1999,30-45 y.,Upper Secondary Level,Never,0.91395,2302,2480,0.90291,0.92499
1999,30-45 y.,Post-secondary Non-tertiary Level,Never,0.89910,235,235,0.86051,0.93769
1999,30-45 y.,First Stage of Tertiary Education,Seldom,0.11790,46,348,0.08396,0.15183
1999,30-45 y.,First Stage of Tertiary Education,Never,0.86041,302,348,0.82395,0.89688
1999,30-45 y.,Second Stage of Tertiary Education,Seldom,0.11498,98,861,0.09366,0.13630
1999,30-45 y.,Second Stage of Tertiary Education,Never,0.84624,763,861,0.82213,0.87035
1999,46-65 y.,No answer / don't know,Never,0.93749,33,33,0.85361,1.02137
1999,46-65 y.,Primary Level,Never,0.97099,206,206,0.94801,0.99396
1999,46-65 y.,Lower Secondary Level,Seldom,0.06729,41,707,0.04881,0.08577
1999,46-65 y.,Lower Secondary Level,Never,0.92780,666,707,0.90871,0.94689
1999,46-65 y.,Upper Secondary Level,At least once per week,0.01598,32,2153,0.01069,0.02128
1999,46-65 y.,Upper Secondary Level,At least once per month,0.02197,48,2153,0.01578,0.02816
1999,46-65 y.,Upper Secondary Level,Seldom,0.07043,158,2153,0.05962,0.08124
1999,46-65 y.,Upper Secondary Level,Never,0.89162,1915,2153,0.87848,0.90475
1999,46-65 y.,Post-secondary Non-tertiary Level,Never,0.74549,51,51,0.62475,0.86623
1999,46-65 y.,First Stage of Tertiary Education,Never,0.88273,226,226,0.84068,0.92477
1999,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.03864,31,688,0.02423,0.05305
1999,46-65 y.,Second Stage of Tertiary Education,Seldom,0.14577,97,688,0.11938,0.17216
1999,46-65 y.,Second Stage of Tertiary Education,Never,0.79292,560,688,0.76262,0.82322
1999,66 and older,Lower Secondary Level,Never,0.94978,515,515,0.93090,0.96866
1999,66 and older,Upper Secondary Level,Seldom,0.07094,55,827,0.05344,0.08845
1999,66 and older,Upper Secondary Level,Never,0.90501,772,827,0.88501,0.92500
1999,66 and older,First Stage of Tertiary Education,Never,0.90675,72,72,0.83911,0.97439
1999,66 and older,Second Stage of Tertiary Education,Never,0.80535,151,151,0.74198,0.86871
2001,17-29 y.,No answer / don't know,Never,0.93657,80,80,0.88283,0.99032
2001,17-29 y.,Pre-primary Level,Never,0.93823,499,499,0.91709,0.95938
2001,17-29 y.,Primary Level,Never,0.98367,51,51,0.94853,1.01880
2001,17-29 y.,Lower Secondary Level,Never,0.96020,898,898,0.94741,0.97300
2001,17-29 y.,Upper Secondary Level,Seldom,0.05709,100,1816,0.04642,0.06777
2001,17-29 y.,Upper Secondary Level,Never,0.93347,1716,1816,0.92200,0.94493
2001,17-29 y.,Post-secondary Non-tertiary Level,Never,0.91606,243,243,0.88112,0.95100
2001,17-29 y.,First Stage of Tertiary Education,Never,0.88814,125,125,0.83266,0.94362
2001,17-29 y.,Second Stage of Tertiary Education,Never,0.91647,205,205,0.87851,0.95444
2001,30-45 y.,Primary Level,Never,0.98071,80,80,0.95037,1.01104
2001,30-45 y.,Lower Secondary Level,Never,0.93978,479,479,0.91845,0.96110
2001,30-45 y.,Upper Secondary Level,At least once per month,0.01623,59,3942,0.01229,0.02018
2001,30-45 y.,Upper Secondary Level,Seldom,0.05313,203,3942,0.04613,0.06014
2001,30-45 y.,Upper Secondary Level,Never,0.92457,3680,3942,0.91632,0.93281
2001,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.06000,32,495,0.03906,0.08095
2001,30-45 y.,Post-secondary Non-tertiary Level,Never,0.92843,463,495,0.90570,0.95117
2001,30-45 y.,First Stage of Tertiary Education,Seldom,0.06588,60,679,0.04720,0.08455
2001,30-45 y.,First Stage of Tertiary Education,Never,0.89305,619,679,0.86978,0.91631
2001,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.02535,37,1464,0.01730,0.03341
2001,30-45 y.,Second Stage of Tertiary Education,Seldom,0.08616,140,1464,0.07178,0.10054
2001,30-45 y.,Second Stage of Tertiary Education,Never,0.87783,1287,1464,0.86105,0.89461
2001,46-65 y.,Primary Level,Never,0.98545,120,120,0.96393,1.00696
2001,46-65 y.,Lower Secondary Level,Never,0.96336,773,773,0.95011,0.97662
2001,46-65 y.,Upper Secondary Level,At least once per week,0.00994,42,3888,0.00682,0.01305
2001,46-65 y.,Upper Secondary Level,At least once per month,0.01252,54,3888,0.00902,0.01601
2001,46-65 y.,Upper Secondary Level,Seldom,0.07275,278,3888,0.06459,0.08092
2001,46-65 y.,Upper Secondary Level,Never,0.90480,3514,3888,0.89557,0.91402
2001,46-65 y.,Post-secondary Non-tertiary Level,Never,0.85874,163,163,0.80511,0.91238
2001,46-65 y.,First Stage of Tertiary Education,Seldom,0.07592,48,543,0.05362,0.09822
2001,46-65 y.,First Stage of Tertiary Education,Never,0.85993,495,543,0.83071,0.88915
2001,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.02605,38,1383,0.01765,0.03444
2001,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.04498,66,1383,0.03405,0.05591
2001,46-65 y.,Second Stage of Tertiary Education,Seldom,0.12393,176,1383,0.10655,0.14130
2001,46-65 y.,Second Stage of Tertiary Education,Never,0.80505,1103,1383,0.78416,0.82593
2001,66 and older,Lower Secondary Level,Never,0.95564,759,759,0.94098,0.97030
2001,66 and older,Upper Secondary Level,At least once per month,0.01680,31,1733,0.01075,0.02285
2001,66 and older,Upper Secondary Level,Seldom,0.05990,100,1733,0.04873,0.07108
2001,66 and older,Upper Secondary Level,Never,0.91499,1602,1733,0.90185,0.92812
2001,66 and older,Post-secondary Non-tertiary Level,Never,0.96487,96,96,0.92785,1.00189
2001,66 and older,First Stage of Tertiary Education,Never,0.91215,203,203,0.87311,0.95119
2001,66 and older,Second Stage of Tertiary Education,At least once per month,0.06934,31,406,0.04460,0.09409
2001,66 and older,Second Stage of Tertiary Education,Seldom,0.10103,40,406,0.07168,0.13038
2001,66 and older,Second Stage of Tertiary Education,Never,0.81336,335,406,0.77542,0.85131
2003,17-29 y.,No answer / don't know,Never,0.92138,187,187,0.88270,0.96006
2003,17-29 y.,Pre-primary Level,Seldom,0.08770,49,599,0.06503,0.11037
2003,17-29 y.,Pre-primary Level,Never,0.88814,550,599,0.86287,0.91340
2003,17-29 y.,Primary Level,Never,0.93125,42,42,0.85379,1.00870
2003,17-29 y.,Lower Secondary Level,Seldom,0.05864,48,802,0.04237,0.07491
2003,17-29 y.,Lower Secondary Level,Never,0.92409,754,802,0.90575,0.94243
2003,17-29 y.,Upper Secondary Level,Seldom,0.08506,136,1710,0.07183,0.09828
2003,17-29 y.,Upper Secondary Level,Never,0.89891,1574,1710,0.88462,0.91321
2003,17-29 y.,Post-secondary Non-tertiary Level,Never,0.92908,253,253,0.89738,0.96077
2003,17-29 y.,First Stage of Tertiary Education,Never,0.74819,80,80,0.65248,0.84391
2003,17-29 y.,Second Stage of Tertiary Education,Never,0.91060,181,181,0.86891,0.95228
2003,30-45 y.,Primary Level,Never,0.97055,75,75,0.93202,1.00907
2003,30-45 y.,Lower Secondary Level,Never,0.92233,409,409,0.89636,0.94830
2003,30-45 y.,Upper Secondary Level,At least once per month,0.01246,46,3546,0.00881,0.01611
2003,30-45 y.,Upper Secondary Level,Seldom,0.08116,278,3546,0.07217,0.09015
2003,30-45 y.,Upper Secondary Level,Never,0.90225,3222,3546,0.89247,0.91202
2003,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.08109,47,529,0.05780,0.10437
2003,30-45 y.,Post-secondary Non-tertiary Level,Never,0.90015,482,529,0.87458,0.92572
2003,30-45 y.,First Stage of Tertiary Education,Seldom,0.10897,80,672,0.08539,0.13254
2003,30-45 y.,First Stage of Tertiary Education,Never,0.85920,592,672,0.83288,0.88551
2003,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.02716,44,1545,0.01905,0.03526
2003,30-45 y.,Second Stage of Tertiary Education,Seldom,0.13181,199,1545,0.11494,0.14869
2003,30-45 y.,Second Stage of Tertiary Education,Never,0.82573,1302,1545,0.80681,0.84465
2003,46-65 y.,Primary Level,Never,0.96351,93,93,0.92520,1.00183
2003,46-65 y.,Lower Secondary Level,Never,0.94900,658,658,0.93218,0.96582
2003,46-65 y.,Upper Secondary Level,At least once per week,0.00835,44,3859,0.00548,0.01123
2003,46-65 y.,Upper Secondary Level,At least once per month,0.02033,79,3859,0.01588,0.02479
2003,46-65 y.,Upper Secondary Level,Seldom,0.09729,354,3859,0.08794,0.10664
2003,46-65 y.,Upper Secondary Level,Never,0.87402,3382,3859,0.86355,0.88449
2003,46-65 y.,Post-secondary Non-tertiary Level,Never,0.85150,205,205,0.80270,0.90029
2003,46-65 y.,First Stage of Tertiary Education,Seldom,0.11648,78,613,0.09106,0.14189
2003,46-65 y.,First Stage of Tertiary Education,Never,0.85600,535,613,0.82819,0.88382
2003,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.02724,65,1990,0.02009,0.03440
2003,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.04592,101,1990,0.03672,0.05512
2003,46-65 y.,Second Stage of Tertiary Education,Seldom,0.16412,331,1990,0.14784,0.18039
2003,46-65 y.,Second Stage of Tertiary Education,Never,0.76272,1493,1990,0.74402,0.78142
2003,66 and older,Primary Level,Never,0.98303,52,52,0.94758,1.01848
2003,66 and older,Lower Secondary Level,Seldom,0.04729,33,770,0.03229,0.06229
2003,66 and older,Lower Secondary Level,Never,0.93856,737,770,0.92159,0.95553
2003,66 and older,Upper Secondary Level,Seldom,0.06840,134,1828,0.05683,0.07998
2003,66 and older,Upper Secondary Level,Never,0.90605,1694,1828,0.89267,0.91943
2003,66 and older,Post-secondary Non-tertiary Level,Never,0.92540,90,90,0.87081,0.97999
2003,66 and older,First Stage of Tertiary Education,Never,0.87203,211,211,0.82684,0.91721
2003,66 and older,Second Stage of Tertiary Education,At least once per month,0.05860,31,541,0.03879,0.07841
2003,66 and older,Second Stage of Tertiary Education,Seldom,0.14070,68,541,0.11137,0.17003
2003,66 and older,Second Stage of Tertiary Education,Never,0.76315,442,541,0.72729,0.79901
2005,17-29 y.,No answer / don't know,Never,0.95287,263,263,0.92721,0.97853
2005,17-29 y.,Pre-primary Level,Seldom,0.04442,33,636,0.02839,0.06044
2005,17-29 y.,Pre-primary Level,Never,0.94277,603,636,0.92470,0.96084
2005,17-29 y.,Primary Level,Never,0.99108,43,43,0.96264,1.01952
2005,17-29 y.,Lower Secondary Level,Seldom,0.04983,32,686,0.03354,0.06613
2005,17-29 y.,Lower Secondary Level,Never,0.93995,654,686,0.92216,0.95774
2005,17-29 y.,Upper Secondary Level,Seldom,0.07786,102,1566,0.06459,0.09114
2005,17-29 y.,Upper Secondary Level,Never,0.90750,1464,1566,0.89314,0.92185
2005,17-29 y.,Post-secondary Non-tertiary Level,Never,0.93603,267,267,0.90662,0.96544
2005,17-29 y.,First Stage of Tertiary Education,Never,0.84561,63,63,0.75567,0.93555
2005,17-29 y.,Second Stage of Tertiary Education,Never,0.90840,181,181,0.86626,0.95054
2005,30-45 y.,Primary Level,Never,0.91833,66,66,0.85175,0.98491
2005,30-45 y.,Lower Secondary Level,Never,0.94542,385,385,0.92270,0.96814
2005,30-45 y.,Upper Secondary Level,At least once per month,0.01200,32,3068,0.00815,0.01586
2005,30-45 y.,Upper Secondary Level,Seldom,0.06570,197,3068,0.05693,0.07447
2005,30-45 y.,Upper Secondary Level,Never,0.91415,2839,3068,0.90423,0.92406
2005,30-45 y.,Post-secondary Non-tertiary Level,Never,0.94018,463,463,0.91856,0.96181
2005,30-45 y.,First Stage of Tertiary Education,Seldom,0.05913,48,600,0.04024,0.07802
2005,30-45 y.,First Stage of Tertiary Education,Never,0.90797,552,600,0.88483,0.93112
2005,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.02627,31,1365,0.01778,0.03475
2005,30-45 y.,Second Stage of Tertiary Education,Seldom,0.08549,120,1365,0.07065,0.10033
2005,30-45 y.,Second Stage of Tertiary Education,Never,0.87991,1214,1365,0.86266,0.89716
2005,46-65 y.,Lower Secondary Level,Never,0.95210,525,525,0.93381,0.97039
2005,46-65 y.,Upper Secondary Level,At least once per week,0.01163,49,3554,0.00810,0.01516
2005,46-65 y.,Upper Secondary Level,At least once per month,0.01998,67,3554,0.01537,0.02458
2005,46-65 y.,Upper Secondary Level,Seldom,0.07302,266,3554,0.06446,0.08157
2005,46-65 y.,Upper Secondary Level,Never,0.89538,3172,3554,0.88531,0.90544
2005,46-65 y.,Post-secondary Non-tertiary Level,Never,0.85547,215,215,0.80836,0.90258
2005,46-65 y.,First Stage of Tertiary Education,Seldom,0.07535,58,585,0.05394,0.09676
2005,46-65 y.,First Stage of Tertiary Education,Never,0.87497,527,585,0.84815,0.90180
2005,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.03464,64,1904,0.02642,0.04286
2005,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.03602,72,1904,0.02765,0.04439
2005,46-65 y.,Second Stage of Tertiary Education,Seldom,0.13694,260,1904,0.12149,0.15239
2005,46-65 y.,Second Stage of Tertiary Education,Never,0.79240,1508,1904,0.77417,0.81062
2005,66 and older,Lower Secondary Level,Seldom,0.04219,31,721,0.02751,0.05687
2005,66 and older,Lower Secondary Level,Never,0.94817,690,721,0.93198,0.96437
2005,66 and older,Upper Secondary Level,At least once per month,0.02044,41,1914,0.01410,0.02678
2005,66 and older,Upper Secondary Level,Seldom,0.06190,123,1914,0.05110,0.07270
2005,66 and older,Upper Secondary Level,Never,0.90864,1750,1914,0.89573,0.92155
2005,66 and older,Post-secondary Non-tertiary Level,Never,0.95936,90,90,0.91834,1.00038
2005,66 and older,First Stage of Tertiary Education,Never,0.93141,224,224,0.89824,0.96459
2005,66 and older,Second Stage of Tertiary Education,At least once per month,0.06933,50,632,0.04951,0.08915
2005,66 and older,Second Stage of Tertiary Education,Seldom,0.12154,77,632,0.09605,0.14704
2005,66 and older,Second Stage of Tertiary Education,Never,0.78998,505,632,0.75820,0.82176
2007,17-29 y.,No answer / don't know,Never,0.94329,284,284,0.91634,0.97024
2007,17-29 y.,Pre-primary Level,Never,0.95887,321,321,0.93711,0.98063
2007,17-29 y.,Lower Secondary Level,Never,0.96346,576,576,0.94813,0.97880
2007,17-29 y.,Upper Secondary Level,Seldom,0.03717,62,1540,0.02772,0.04662
2007,17-29 y.,Upper Secondary Level,Never,0.94901,1478,1540,0.93802,0.96000
2007,17-29 y.,Post-secondary Non-tertiary Level,Never,0.95301,246,246,0.92651,0.97951
2007,17-29 y.,First Stage of Tertiary Education,Never,0.95996,55,55,0.90766,1.01225
2007,17-29 y.,Second Stage of Tertiary Education,Never,0.92735,202,202,0.89147,0.96324
2007,30-45 y.,Lower Secondary Level,Never,0.96676,322,322,0.94715,0.98637
2007,30-45 y.,Upper Secondary Level,Seldom,0.03985,103,2798,0.03260,0.04710
2007,30-45 y.,Upper Secondary Level,Never,0.94721,2695,2798,0.93892,0.95549
2007,30-45 y.,Post-secondary Non-tertiary Level,Never,0.92881,494,494,0.90611,0.95151
2007,30-45 y.,First Stage of Tertiary Education,Seldom,0.07277,42,536,0.05076,0.09479
2007,30-45 y.,First Stage of Tertiary Education,Never,0.89572,494,536,0.86982,0.92162
2007,30-45 y.,Second Stage of Tertiary Education,Seldom,0.07814,103,1337,0.06375,0.09254
2007,30-45 y.,Second Stage of Tertiary Education,Never,0.90076,1234,1337,0.88473,0.91679
2007,46-65 y.,Primary Level,Never,0.99707,71,71,0.98441,1.00973
2007,46-65 y.,Lower Secondary Level,Never,0.97749,476,476,0.96415,0.99083
2007,46-65 y.,Upper Secondary Level,At least once per week,0.00798,31,3591,0.00507,0.01090
2007,46-65 y.,Upper Secondary Level,At least once per month,0.01623,60,3591,0.01210,0.02037
2007,46-65 y.,Upper Secondary Level,Seldom,0.05375,215,3591,0.04637,0.06113
2007,46-65 y.,Upper Secondary Level,Never,0.92203,3285,3591,0.91326,0.93080
2007,46-65 y.,Post-secondary Non-tertiary Level,Never,0.89470,229,229,0.85486,0.93454
2007,46-65 y.,First Stage of Tertiary Education,Seldom,0.10273,61,578,0.07795,0.12750
2007,46-65 y.,First Stage of Tertiary Education,Never,0.86658,517,578,0.83884,0.89433
2007,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.02542,48,1950,0.01843,0.03241
2007,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.02574,60,1950,0.01871,0.03277
2007,46-65 y.,Second Stage of Tertiary Education,Seldom,0.11086,231,1950,0.09693,0.12480
2007,46-65 y.,Second Stage of Tertiary Education,Never,0.83798,1611,1950,0.82162,0.85434
2007,66 and older,Lower Secondary Level,Never,0.96710,732,732,0.95417,0.98003
2007,66 and older,Upper Secondary Level,At least once per month,0.01134,31,2226,0.00694,0.01574
2007,66 and older,Upper Secondary Level,Seldom,0.03798,89,2226,0.03004,0.04592
2007,66 and older,Upper Secondary Level,Never,0.94518,2106,2226,0.93573,0.95464
2007,66 and older,Post-secondary Non-tertiary Level,Never,0.95057,111,111,0.91006,0.99108
2007,66 and older,First Stage of Tertiary Education,Never,0.87919,262,262,0.83965,0.91873
2007,66 and older,Second Stage of Tertiary Education,At least once per month,0.03724,34,779,0.02394,0.05055
2007,66 and older,Second Stage of Tertiary Education,Seldom,0.10588,100,779,0.08426,0.12750
2007,66 and older,Second Stage of Tertiary Education,Never,0.83537,645,779,0.80932,0.86143
2008,17-29 y.,No answer / don't know,Never,0.88959,286,286,0.85320,0.92598
2008,17-29 y.,Pre-primary Level,Never,0.92754,322,322,0.89918,0.95590
2008,17-29 y.,Lower Secondary Level,Never,0.93098,502,502,0.90878,0.95317
2008,17-29 y.,Upper Secondary Level,Seldom,0.05076,64,1389,0.03921,0.06231
2008,17-29 y.,Upper Secondary Level,Never,0.93555,1325,1389,0.92263,0.94847
2008,17-29 y.,Post-secondary Non-tertiary Level,Never,0.94775,211,211,0.91765,0.97785
2008,17-29 y.,First Stage of Tertiary Education,Never,0.85666,38,38,0.74375,0.96958
2008,17-29 y.,Second Stage of Tertiary Education,Never,0.90276,211,211,0.86269,0.94283
2008,30-45 y.,Primary Level,Never,0.98219,48,48,0.94438,1.02000
2008,30-45 y.,Lower Secondary Level,Never,0.93613,288,288,0.90784,0.96442
2008,30-45 y.,Upper Secondary Level,At least once per month,0.00964,32,2590,0.00587,0.01340
2008,30-45 y.,Upper Secondary Level,Seldom,0.06503,158,2590,0.05553,0.07453
2008,30-45 y.,Upper Secondary Level,Never,0.92239,2400,2590,0.91209,0.93270
2008,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.08692,37,470,0.06142,0.11241
2008,30-45 y.,Post-secondary Non-tertiary Level,Never,0.90297,433,470,0.87618,0.92976
2008,30-45 y.,First Stage of Tertiary Education,Seldom,0.07543,42,466,0.05143,0.09944
2008,30-45 y.,First Stage of Tertiary Education,Never,0.90029,424,466,0.87306,0.92752
2008,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.01529,31,1224,0.00841,0.02216
2008,30-45 y.,Second Stage of Tertiary Education,Seldom,0.07788,96,1224,0.06286,0.09289
2008,30-45 y.,Second Stage of Tertiary Education,Never,0.90125,1097,1224,0.88453,0.91797
2008,46-65 y.,Primary Level,Never,0.99081,59,59,0.96625,1.01537
2008,46-65 y.,Lower Secondary Level,Never,0.96308,419,419,0.94500,0.98116
2008,46-65 y.,Upper Secondary Level,At least once per week,0.01010,38,3455,0.00676,0.01343
2008,46-65 y.,Upper Secondary Level,At least once per month,0.01344,62,3455,0.00960,0.01728
2008,46-65 y.,Upper Secondary Level,Seldom,0.06847,277,3455,0.06005,0.07689
2008,46-65 y.,Upper Secondary Level,Never,0.90799,3078,3455,0.89835,0.91763
2008,46-65 y.,Post-secondary Non-tertiary Level,Never,0.88077,244,244,0.84003,0.92152
2008,46-65 y.,First Stage of Tertiary Education,Seldom,0.13865,85,550,0.10974,0.16755
2008,46-65 y.,First Stage of Tertiary Education,Never,0.81909,465,550,0.78689,0.85129
2008,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.02337,48,1849,0.01648,0.03026
2008,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.03226,76,1849,0.02420,0.04032
2008,46-65 y.,Second Stage of Tertiary Education,Seldom,0.12008,243,1849,0.10526,0.13490
2008,46-65 y.,Second Stage of Tertiary Education,Never,0.82429,1482,1849,0.80694,0.84164
2008,66 and older,Primary Level,Never,0.98518,41,41,0.94774,1.02263
2008,66 and older,Lower Secondary Level,Never,0.95542,690,690,0.94001,0.97083
2008,66 and older,Upper Secondary Level,At least once per month,0.01983,50,2201,0.01400,0.02566
2008,66 and older,Upper Secondary Level,Seldom,0.07074,155,2201,0.06003,0.08146
2008,66 and older,Upper Secondary Level,Never,0.90629,1996,2201,0.89411,0.91846
2008,66 and older,Post-secondary Non-tertiary Level,Never,0.83080,88,88,0.75202,0.90959
2008,66 and older,First Stage of Tertiary Education,Seldom,0.08177,31,304,0.05092,0.11263
2008,66 and older,First Stage of Tertiary Education,Never,0.90021,273,304,0.86647,0.93396
2008,66 and older,Second Stage of Tertiary Education,At least once per month,0.04772,49,834,0.03324,0.06219
2008,66 and older,Second Stage of Tertiary Education,Seldom,0.13210,104,834,0.10910,0.15509
2008,66 and older,Second Stage of Tertiary Education,Never,0.79557,681,834,0.76819,0.82296
2009,17-29 y.,No answer / don't know,Never,0.91298,280,280,0.87991,0.94605
2009,17-29 y.,Pre-primary Level,Never,0.91392,277,277,0.88083,0.94701
2009,17-29 y.,Lower Secondary Level,Never,0.95954,455,455,0.94142,0.97767
2009,17-29 y.,Upper Secondary Level,Seldom,0.05393,70,1248,0.04139,0.06647
2009,17-29 y.,Upper Secondary Level,Never,0.94213,1178,1248,0.92916,0.95509
2009,17-29 y.,Post-secondary Non-tertiary Level,Never,0.91245,171,171,0.86996,0.95494
2009,17-29 y.,First Stage of Tertiary Education,Never,0.71821,32,32,0.55984,0.87657
2009,17-29 y.,Second Stage of Tertiary Education,Never,0.94981,230,230,0.92154,0.97809
2009,30-45 y.,Primary Level,Never,0.99589,47,47,0.97740,1.01438
2009,30-45 y.,Lower Secondary Level,Never,0.94518,259,259,0.91740,0.97295
2009,30-45 y.,Upper Secondary Level,Seldom,0.04597,106,2281,0.03737,0.05456
2009,30-45 y.,Upper Secondary Level,Never,0.94157,2175,2281,0.93194,0.95119
2009,30-45 y.,Post-secondary Non-tertiary Level,Never,0.90565,410,410,0.87732,0.93398
2009,30-45 y.,First Stage of Tertiary Education,Seldom,0.06020,31,422,0.03748,0.08292
