"pli0097_h","year","bildungsniveau","n","percent","lower_confidence","upper_confidence","NA"
"Seltener","2000","(Fach-)Abitur","","","","",""
"Seltener","2000","AkademikerIn","","","","",""
"Nie","2000","(noch) kein Abschluss","","","","",""
"Nie","2000","Hauptschule","","","","",""
"Nie","2000","Realschule","","","","",""
"Nie","2000","(Fach-)Abitur","","","","",""
"Nie","2000","AkademikerIn","","","","",""
"Taeglich","2001","(noch) kein Abschluss","","","","",""
"Taeglich","2001","Hauptschule","","","","",""
"Taeglich","2001","Realschule","","","","",""
"Taeglich","2001","(Fach-)Abitur","","","","",""
"Taeglich","2001","AkademikerIn","","","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","2001","Hauptschule","55","0.00612565971043157","0.00453566410729707","0.00771565531356606",""
"Min 1x pro Woche","2001","Realschule","48","0.00891035922120706","0.00647249123852802","0.0113482272038861",""
"Min 1x pro Woche","2001","(Fach-)Abitur","20","","","",""
"Min 1x pro Woche","2001","AkademikerIn","64","0.0167513057780375","0.0125001398340616","0.0210024717220134",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","8","","","",""
"Min 1x pro Monat","2001","Hauptschule","105","0.0113461090847549","0.00918787092097455","0.0135043472485352",""
"Min 1x pro Monat","2001","Realschule","89","0.0164642442897896","0.0131630423930009","0.0197654461865783",""
"Min 1x pro Monat","2001","(Fach-)Abitur","38","0.0171852121542452","0.0117582832435833","0.0226121410649072",""
"Min 1x pro Monat","2001","AkademikerIn","136","0.0381099447126391","0.0317678326385651","0.0444520567867131",""
"Seltener","2001","(noch) kein Abschluss","30","0.0306036929364587","0.0191120984697352","0.0420952874031821",""
"Seltener","2001","Hauptschule","452","0.0495457521416431","0.0451237131120887","0.0539677911711976",""
"Seltener","2001","Realschule","356","0.0653414256226081","0.0589304089121832","0.0717524423330331",""
"Seltener","2001","(Fach-)Abitur","175","0.0747408723804719","0.0637596265785501","0.0857221181823937",""
"Seltener","2001","AkademikerIn","371","0.101928807741667","0.0919067733071709","0.111950842176164",""
"Nie","2001","(noch) kein Abschluss","821","0.950303905598845","0.935805004756174","0.964802806441516",""
"Nie","2001","Hauptschule","8639","0.93298247906317","0.927887004077965","0.938077954048375",""
"Nie","2001","Realschule","5215","0.909283970866395","0.901833256878828","0.916734684853962",""
"Nie","2001","(Fach-)Abitur","1970","0.899290822874655","0.886724001358547","0.911857644390763",""
"Nie","2001","AkademikerIn","2930","0.843209941767656","0.831165708572488","0.855254174962824",""
"Taeglich","2002","(noch) kein Abschluss","","","","",""
"Taeglich","2002","Hauptschule","","","","",""
"Taeglich","2002","Realschule","","","","",""
"Taeglich","2002","(Fach-)Abitur","","","","",""
"Taeglich","2002","AkademikerIn","","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","","","","",""
"Min 1x pro Woche","2002","Hauptschule","","","","",""
"Min 1x pro Woche","2002","Realschule","","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","","","","",""
"Min 1x pro Woche","2002","AkademikerIn","","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","","","","",""
"Min 1x pro Monat","2002","Hauptschule","","","","",""
"Min 1x pro Monat","2002","Realschule","","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","","","","",""
"Min 1x pro Monat","2002","AkademikerIn","","","","",""
"Seltener","2002","(noch) kein Abschluss","","","","",""
"Seltener","2002","Hauptschule","","","","",""
"Seltener","2002","Realschule","","","","",""
"Seltener","2002","(Fach-)Abitur","","","","",""
"Seltener","2002","AkademikerIn","","","","",""
"Nie","2002","(noch) kein Abschluss","","","","",""
"Nie","2002","Hauptschule","","","","",""
"Nie","2002","Realschule","","","","",""
"Nie","2002","(Fach-)Abitur","","","","",""
"Nie","2002","AkademikerIn","","","","",""
"Taeglich","2003","(noch) kein Abschluss","1","","","",""
"Taeglich","2003","Hauptschule","5","","","",""
"Taeglich","2003","Realschule","6","","","",""
"Taeglich","2003","(Fach-)Abitur","4","","","",""
"Taeglich","2003","AkademikerIn","30","0.00431979301197184","0.00236547047976281","0.00627411554418087",""
"Min 1x pro Woche","2003","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","2003","Hauptschule","55","0.00597741193305246","0.00432881352673703","0.00762601033936789",""
"Min 1x pro Woche","2003","Realschule","38","0.00510067304460484","0.0032603629434406","0.00694098314576908",""
"Min 1x pro Woche","2003","(Fach-)Abitur","25","","","",""
"Min 1x pro Woche","2003","AkademikerIn","84","0.0185425314150039","0.0145225403545754","0.0225625224754323",""
"Min 1x pro Monat","2003","(noch) kein Abschluss","9","","","",""
"Min 1x pro Monat","2003","Hauptschule","117","0.0145971349268639","0.0120320551459307","0.0171622147077972",""
"Min 1x pro Monat","2003","Realschule","96","0.0158310419423875","0.0126064313258538","0.0190556525589212",""
"Min 1x pro Monat","2003","(Fach-)Abitur","44","0.0162499831207918","0.0111905506864034","0.0213094155551802",""
"Min 1x pro Monat","2003","AkademikerIn","178","0.0388965523391012","0.0331349211450012","0.0446581835332013",""
"Seltener","2003","(noch) kein Abschluss","54","0.0573535586531647","0.0420690384012092","0.0726380789051201",""
"Seltener","2003","Hauptschule","555","0.0680712293992843","0.0626843988702546","0.073458059928314",""
"Seltener","2003","Realschule","533","0.09872177056798","0.0910158663485314","0.106427674787429",""
"Seltener","2003","(Fach-)Abitur","221","0.090852132711323","0.0793516043720377","0.102352661050608",""
"Seltener","2003","AkademikerIn","616","0.142948518395027","0.132518186746866","0.153378850043188",""
"Nie","2003","(noch) kein Abschluss","821","0.924793038687189","0.907457054293613","0.942129023080766",""
"Nie","2003","Hauptschule","7666","0.910881549985331","0.904787936259391","0.91697516371127",""
"Nie","2003","Realschule","5083","0.879697026474578","0.871292902674093","0.888101150275063",""
"Nie","2003","(Fach-)Abitur","2105","0.880025531700263","0.867023086857851","0.893027976542675",""
"Nie","2003","AkademikerIn","3418","0.795292604838896","0.783268989562008","0.807316220115784",""
"Taeglich","2004","(noch) kein Abschluss","","","","",""
"Taeglich","2004","Hauptschule","","","","",""
"Taeglich","2004","Realschule","","","","",""
"Taeglich","2004","(Fach-)Abitur","","","","",""
"Taeglich","2004","AkademikerIn","","","","",""
"Min 1x pro Woche","2004","(noch) kein Abschluss","","","","",""
"Min 1x pro Woche","2004","Hauptschule","","","","",""
"Min 1x pro Woche","2004","Realschule","","","","",""
"Min 1x pro Woche","2004","(Fach-)Abitur","","","","",""
"Min 1x pro Woche","2004","AkademikerIn","","","","",""
"Min 1x pro Monat","2004","(noch) kein Abschluss","","","","",""
"Min 1x pro Monat","2004","Hauptschule","","","","",""
"Min 1x pro Monat","2004","Realschule","","","","",""
"Min 1x pro Monat","2004","(Fach-)Abitur","","","","",""
"Min 1x pro Monat","2004","AkademikerIn","","","","",""
"Seltener","2004","(noch) kein Abschluss","","","","",""
"Seltener","2004","Hauptschule","","","","",""
"Seltener","2004","Realschule","","","","",""
"Seltener","2004","(Fach-)Abitur","","","","",""
"Seltener","2004","AkademikerIn","","","","",""
"Nie","2004","(noch) kein Abschluss","","","","",""
"Nie","2004","Hauptschule","","","","",""
"Nie","2004","Realschule","","","","",""
"Nie","2004","(Fach-)Abitur","","","","",""
"Nie","2004","AkademikerIn","","","","",""
"Taeglich","2005","(noch) kein Abschluss","","","","",""
"Taeglich","2005","Hauptschule","","","","",""
"Taeglich","2005","Realschule","","","","",""
"Taeglich","2005","(Fach-)Abitur","","","","",""
"Taeglich","2005","AkademikerIn","","","","",""
"Min 1x pro Woche","2005","(noch) kein Abschluss","6","","","",""
"Min 1x pro Woche","2005","Hauptschule","57","0.00753929301854934","0.00558201467945795","0.00949657135764073",""
"Min 1x pro Woche","2005","Realschule","44","0.00708060808519667","0.00483360294076504","0.00932761322962831",""
"Min 1x pro Woche","2005","(Fach-)Abitur","26","","","",""
"Min 1x pro Woche","2005","AkademikerIn","97","0.0198666307509825","0.015615494002155","0.02411776749981",""
"Min 1x pro Monat","2005","(noch) kein Abschluss","3","","","",""
"Min 1x pro Monat","2005","Hauptschule","106","0.0141658736959584","0.0114919178946534","0.0168398294972634",""
"Min 1x pro Monat","2005","Realschule","79","0.0150223144783457","0.0117624960347911","0.0182821329219002",""
"Min 1x pro Monat","2005","(Fach-)Abitur","41","0.0199479961217525","0.014213777598621","0.025682214644884",""
"Min 1x pro Monat","2005","AkademikerIn","157","0.0373019931570016","0.0315288618796893","0.0430751244343139",""
"Seltener","2005","(noch) kein Abschluss","39","0.0412240632334486","0.0282065494314916","0.0542415770354055",""
"Seltener","2005","Hauptschule","426","0.0566959725648384","0.0514631914720245","0.0619287536576523",""
"Seltener","2005","Realschule","382","0.0729874895526093","0.0660167508636236","0.0799582282415949",""
"Seltener","2005","(Fach-)Abitur","157","0.0688495122063816","0.0584656142261244","0.0792334101866387",""
"Seltener","2005","AkademikerIn","477","0.111368123207584","0.101784234268788","0.12095201214638",""
"Nie","2005","(noch) kein Abschluss","848","0.947427570928122","0.93281434436896","0.962040797487284",""
"Nie","2005","Hauptschule","6914","0.921598860720654","0.9155166316979","0.927681089743407",""
"Nie","2005","Realschule","4844","0.904909587883848","0.897048498186014","0.912770677581683",""
"Nie","2005","(Fach-)Abitur","2060","0.902204543564802","0.890022731779063","0.914386355350541",""
"Nie","2005","AkademikerIn","3408","0.831463252884432","0.820058937699134","0.84286756806973",""
"Taeglich","2006","(noch) kein Abschluss","","","","",""
"Taeglich","2006","Hauptschule","","","","",""
"Taeglich","2006","Realschule","","","","",""
"Taeglich","2006","(Fach-)Abitur","","","","",""
"Taeglich","2006","AkademikerIn","","","","",""
"Min 1x pro Woche","2006","(noch) kein Abschluss","","","","",""
"Min 1x pro Woche","2006","Hauptschule","","","","",""
"Min 1x pro Woche","2006","Realschule","","","","",""
"Min 1x pro Woche","2006","(Fach-)Abitur","","","","",""
"Min 1x pro Woche","2006","AkademikerIn","","","","",""
"Min 1x pro Monat","2006","(noch) kein Abschluss","","","","",""
"Min 1x pro Monat","2006","Hauptschule","","","","",""
"Min 1x pro Monat","2006","Realschule","","","","",""
"Min 1x pro Monat","2006","(Fach-)Abitur","","","","",""
"Min 1x pro Monat","2006","AkademikerIn","","","","",""
"Seltener","2006","(noch) kein Abschluss","","","","",""
"Seltener","2006","Hauptschule","","","","",""
"Seltener","2006","Realschule","","","","",""
"Seltener","2006","(Fach-)Abitur","","","","",""
"Seltener","2006","AkademikerIn","","","","",""
"Nie","2006","(noch) kein Abschluss","","","","",""
"Nie","2006","Hauptschule","","","","",""
"Nie","2006","Realschule","","","","",""
"Nie","2006","(Fach-)Abitur","","","","",""
"Nie","2006","AkademikerIn","","","","",""
"Taeglich","2007","(noch) kein Abschluss","","","","",""
"Taeglich","2007","Hauptschule","","","","",""
"Taeglich","2007","Realschule","","","","",""
"Taeglich","2007","(Fach-)Abitur","","","","",""
"Taeglich","2007","AkademikerIn","","","","",""
"Min 1x pro Woche","2007","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","2007","Hauptschule","44","0.00660266990772745","0.00473959215484045","0.00846574766061444",""
"Min 1x pro Woche","2007","Realschule","34","0.00530592651110962","0.0033594193939606","0.00725243362825863",""
"Min 1x pro Woche","2007","(Fach-)Abitur","31","0.0137229061925734","0.00900919811423581","0.018436614270911",""
"Min 1x pro Woche","2007","AkademikerIn","87","0.0162842360711997","0.0125226422577789","0.0200458298846206",""
"Min 1x pro Monat","2007","(noch) kein Abschluss","5","","","",""
"Min 1x pro Monat","2007","Hauptschule","85","0.0107415120436475","0.00837015310634799","0.0131128709809469",""
"Min 1x pro Monat","2007","Realschule","69","0.0109905088946963","0.00819706633074094","0.0137839514586516",""
"Min 1x pro Monat","2007","(Fach-)Abitur","28","","","",""
"Min 1x pro Monat","2007","AkademikerIn","120","0.0224327345151139","0.0180315677908497","0.0268339012393782",""
"Seltener","2007","(noch) kein Abschluss","11","","","",""
"Seltener","2007","Hauptschule","307","0.0391442398468719","0.0346828238134014","0.0436056558803424",""
"Seltener","2007","Realschule","255","0.0467240724434827","0.0410693632798324","0.0523787816071329",""
"Seltener","2007","(Fach-)Abitur","135","0.0606015212918793","0.05093418443403","0.0702688581497286",""
"Seltener","2007","AkademikerIn","450","0.0951492879528145","0.0864287229283714","0.103869852977258",""
"Nie","2007","(noch) kein Abschluss","530","0.978380393161214","0.9662035257246","0.990557260597827",""
"Nie","2007","Hauptschule","6823","0.943511578201753","0.938200740490109","0.948822415913397",""
"Nie","2007","Realschule","4993","0.936979492150711","0.930468658377733","0.94349032592369",""
"Nie","2007","(Fach-)Abitur","2146","0.916784276828252","0.905593082518276","0.927975471138229",""
"Nie","2007","AkademikerIn","3692","0.866133741460872","0.856013720113669","0.876253762808075",""
"Taeglich","2008","(noch) kein Abschluss","","","","",""
"Taeglich","2008","Hauptschule","8","","","",""
"Taeglich","2008","Realschule","8","","","",""
"Taeglich","2008","(Fach-)Abitur","4","","","",""
"Taeglich","2008","AkademikerIn","17","","","",""
"Min 1x pro Woche","2008","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","2008","Hauptschule","25","","","",""
"Min 1x pro Woche","2008","Realschule","38","0.00652710916960723","0.00431576128910983","0.00873845705010463",""
"Min 1x pro Woche","2008","(Fach-)Abitur","20","","","",""
"Min 1x pro Woche","2008","AkademikerIn","67","0.0135469499712862","0.0100420883253891","0.0170518116171834",""
"Min 1x pro Monat","2008","(noch) kein Abschluss","9","","","",""
"Min 1x pro Monat","2008","Hauptschule","102","0.0135728977799923","0.0108174366940712","0.0163283588659134",""
"Min 1x pro Monat","2008","Realschule","81","0.0118502154408739","0.00887859639034621","0.0148218344914015",""
"Min 1x pro Monat","2008","(Fach-)Abitur","38","0.015116151896341","0.00997176244746173","0.0202605413452204",""
"Min 1x pro Monat","2008","AkademikerIn","158","0.0276938029628524","0.0227186695494704","0.0326689363762344",""
"Seltener","2008","(noch) kein Abschluss","23","","","",""
"Seltener","2008","Hauptschule","437","0.0590018587143883","0.0533906977882227","0.0646130196405539",""
"Seltener","2008","Realschule","359","0.0715145223655878","0.064438270219779","0.0785907745113966",""
"Seltener","2008","(Fach-)Abitur","177","0.0800073701525807","0.0685686383002039","0.0914461020049574",""
"Seltener","2008","AkademikerIn","466","0.105394123604267","0.0960844173690337","0.1147038298395",""
"Nie","2008","(noch) kein Abschluss","506","0.950109681788343","0.9317804840465","0.968438879530186",""
"Nie","2008","Hauptschule","6202","0.923326274095499","0.91699011058845","0.929662437602547",""
"Nie","2008","Realschule","4608","0.909478767247181","0.901599421954198","0.917358112540165",""
"Nie","2008","(Fach-)Abitur","1922","0.89401187945298","0.881033485646742","0.906990273259218",""
"Nie","2008","AkademikerIn","3471","0.850862293181518","0.840062006714384","0.861662579648653",""
"Taeglich","2009","(noch) kein Abschluss","","","","",""
"Taeglich","2009","Hauptschule","","","","",""
"Taeglich","2009","Realschule","","","","",""
"Taeglich","2009","(Fach-)Abitur","","","","",""
"Taeglich","2009","AkademikerIn","","","","",""
"Min 1x pro Woche","2009","(noch) kein Abschluss","3","","","",""
"Min 1x pro Woche","2009","Hauptschule","22","","","",""
"Min 1x pro Woche","2009","Realschule","29","","","",""
"Min 1x pro Woche","2009","(Fach-)Abitur","23","","","",""
"Min 1x pro Woche","2009","AkademikerIn","71","0.0137496924796928","0.0101431844859323","0.0173562004734533",""
"Min 1x pro Monat","2009","(noch) kein Abschluss","17","","","",""
"Min 1x pro Monat","2009","Hauptschule","76","0.0122757047967691","0.00952323699196566","0.0150281726015725",""
"Min 1x pro Monat","2009","Realschule","59","0.00931470613979029","0.0065877512590087","0.0120416610205719",""
"Min 1x pro Monat","2009","(Fach-)Abitur","23","","","",""
"Min 1x pro Monat","2009","AkademikerIn","112","0.0222908666400381","0.0177187727134674","0.0268629605666089",""
"Seltener","2009","(noch) kein Abschluss","15","","","",""
"Seltener","2009","Hauptschule","303","0.0494176272093716","0.0439999018649316","0.0548353525538116",""
"Seltener","2009","Realschule","258","0.0605780300761517","0.0538060847267082","0.0673499754255953",""
"Seltener","2009","(Fach-)Abitur","133","0.0681133822031121","0.0570690501736538","0.0791577142325704",""
"Seltener","2009","AkademikerIn","361","0.0830489297088338","0.0745024565773458","0.0915954028403217",""
"Nie","2009","(noch) kein Abschluss","443","0.951095336276451","0.931761354395534","0.970429318157367",""
"Nie","2009","Hauptschule","5747","0.935074960997483","0.928915957012131","0.941233964982834",""
"Nie","2009","Realschule","4421","0.924832700938294","0.91734804956085","0.932317352315738",""
"Nie","2009","(Fach-)Abitur","1820","0.909656836033222","0.897089936709997","0.922223735356446",""
"Nie","2009","AkademikerIn","3461","0.880910511171435","0.870879390787752","0.890941631555119",""
"Taeglich","2010","(noch) kein Abschluss","","","","",""
"Taeglich","2010","Hauptschule","","","","",""
"Taeglich","2010","Realschule","","","","",""
"Taeglich","2010","(Fach-)Abitur","","","","",""
"Taeglich","2010","AkademikerIn","","","","",""
"Min 1x pro Woche","2010","(noch) kein Abschluss","","","","",""
"Min 1x pro Woche","2010","Hauptschule","","","","",""
"Min 1x pro Woche","2010","Realschule","","","","",""
"Min 1x pro Woche","2010","(Fach-)Abitur","","","","",""
"Min 1x pro Woche","2010","AkademikerIn","","","","",""
"Min 1x pro Monat","2010","(noch) kein Abschluss","","","","",""
"Min 1x pro Monat","2010","Hauptschule","","","","",""
"Min 1x pro Monat","2010","Realschule","","","","",""
"Min 1x pro Monat","2010","(Fach-)Abitur","","","","",""
"Min 1x pro Monat","2010","AkademikerIn","","","","",""
"Seltener","2010","(noch) kein Abschluss","","","","",""
"Seltener","2010","Hauptschule","","","","",""
"Seltener","2010","Realschule","","","","",""
"Seltener","2010","(Fach-)Abitur","","","","",""
"Seltener","2010","AkademikerIn","","","","",""
"Nie","2010","(noch) kein Abschluss","","","","",""
"Nie","2010","Hauptschule","","","","",""
"Nie","2010","Realschule","","","","",""
"Nie","2010","(Fach-)Abitur","","","","",""
"Nie","2010","AkademikerIn","","","","",""
"Taeglich","2011","(noch) kein Abschluss","","","","",""
"Taeglich","2011","Hauptschule","","","","",""
"Taeglich","2011","Realschule","","","","",""
"Taeglich","2011","(Fach-)Abitur","","","","",""
"Taeglich","2011","AkademikerIn","","","","",""
"Min 1x pro Woche","2011","(noch) kein Abschluss","8","","","",""
"Min 1x pro Woche","2011","Hauptschule","54","0.0052932590327984","0.00378396043967173","0.00680255762592508",""
"Min 1x pro Woche","2011","Realschule","54","0.00590272934496212","0.00421290950115376","0.00759254918877048",""
"Min 1x pro Woche","2011","(Fach-)Abitur","39","0.0138796214245126","0.0100706494809452","0.0176885933680799",""
"Min 1x pro Woche","2011","AkademikerIn","124","0.0193425315277006","0.0159112750911588","0.0227737879642424",""
"Min 1x pro Monat","2011","(noch) kein Abschluss","13","","","",""
"Min 1x pro Monat","2011","Hauptschule","93","0.0122181416545769","0.00993307346886227","0.0145032098402915",""
"Min 1x pro Monat","2011","Realschule","109","0.00916904702287389","0.00706642401381845","0.0112716700319293",""
"Min 1x pro Monat","2011","(Fach-)Abitur","48","0.0119952037617254","0.00845084775147858","0.0155395597719722",""
"Min 1x pro Monat","2011","AkademikerIn","193","0.029427490350994","0.0252170409190107","0.0336379397829774",""
"Seltener","2011","(noch) kein Abschluss","32","0.0454928183144556","0.0318560051312782","0.059129631497633",""
"Seltener","2011","Hauptschule","405","0.0497083407427635","0.045187604648323","0.054229076837204",""
"Seltener","2011","Realschule","416","0.0595177944805462","0.054298663019587","0.0647369259415053",""
"Seltener","2011","(Fach-)Abitur","203","0.0548390180273197","0.0474267396112767","0.0622512964433626",""
"Seltener","2011","AkademikerIn","590","0.0961623155636089","0.088817421635072","0.103507209492146",""
"Nie","2011","(noch) kein Abschluss","844","0.931713240563671","0.915206502681992","0.94821997844535",""
"Nie","2011","Hauptschule","8327","0.932780258569861","0.927571860673232","0.93798865646649",""
"Nie","2011","Realschule","7315","0.925410429151618","0.919614730729042","0.931206127574194",""
"Nie","2011","(Fach-)Abitur","3334","0.919286156786442","0.910417591446279","0.928154722126606",""
"Nie","2011","AkademikerIn","5282","0.855067662557696","0.846297235537525","0.863838089577868",""
"Taeglich","2012","(noch) kein Abschluss","","","","",""
"Taeglich","2012","Hauptschule","","","","",""
"Taeglich","2012","Realschule","","","","",""
"Taeglich","2012","(Fach-)Abitur","","","","",""
"Taeglich","2012","AkademikerIn","","","","",""
"Min 1x pro Woche","2012","(noch) kein Abschluss","","","","",""
"Min 1x pro Woche","2012","Hauptschule","","","","",""
"Min 1x pro Woche","2012","Realschule","","","","",""
"Min 1x pro Woche","2012","(Fach-)Abitur","","","","",""
"Min 1x pro Woche","2012","AkademikerIn","","","","",""
"Min 1x pro Monat","2012","(noch) kein Abschluss","","","","",""
"Min 1x pro Monat","2012","Hauptschule","","","","",""
"Min 1x pro Monat","2012","Realschule","","","","",""
"Min 1x pro Monat","2012","(Fach-)Abitur","","","","",""
"Min 1x pro Monat","2012","AkademikerIn","","","","",""
"Seltener","2012","(noch) kein Abschluss","","","","",""
"Seltener","2012","Hauptschule","","","","",""
"Seltener","2012","Realschule","","","","",""
"Seltener","2012","(Fach-)Abitur","","","","",""
"Seltener","2012","AkademikerIn","","","","",""
"Nie","2012","(noch) kein Abschluss","","","","",""
"Nie","2012","Hauptschule","","","","",""
"Nie","2012","Realschule","","","","",""
"Nie","2012","(Fach-)Abitur","","","","",""
"Nie","2012","AkademikerIn","","","","",""
"Taeglich","2013","(noch) kein Abschluss","2","","","",""
"Taeglich","2013","Hauptschule","9","","","",""
"Taeglich","2013","Realschule","10","","","",""
"Taeglich","2013","(Fach-)Abitur","10","","","",""
"Taeglich","2013","AkademikerIn","32","0.00575546660414176","0.00380900382315841","0.0077019293851251",""
"Min 1x pro Woche","2013","(noch) kein Abschluss","7","","","",""
"Min 1x pro Woche","2013","Hauptschule","36","0.00494099672145039","0.00337321313799733","0.00650878030490344",""
"Min 1x pro Woche","2013","Realschule","39","0.00493642081372082","0.00331325668862375","0.00655958493881789",""
"Min 1x pro Woche","2013","(Fach-)Abitur","34","0.0107294978377557","0.00718636602977473","0.0142726296457366",""
"Min 1x pro Woche","2013","AkademikerIn","112","0.0196246090038737","0.0160555318547565","0.023193686152991",""
"Min 1x pro Monat","2013","(noch) kein Abschluss","11","","","",""
"Min 1x pro Monat","2013","Hauptschule","107","0.016026742503807","0.0132189262079876","0.0188345587996264",""
"Min 1x pro Monat","2013","Realschule","119","0.0153786157191129","0.0125287513799257","0.0182284800583002",""
"Min 1x pro Monat","2013","(Fach-)Abitur","60","0.0168998974823892","0.0124670683993869","0.0213327265653915",""
"Min 1x pro Monat","2013","AkademikerIn","197","0.0324432050715314","0.0278843127109046","0.0370020974321581",""
"Seltener","2013","(noch) kein Abschluss","63","0.0728400684362366","0.0548657339881805","0.0908144028842926",""
"Seltener","2013","Hauptschule","552","0.0772568853671132","0.0712870353917937","0.0832267353424327",""
"Seltener","2013","Realschule","506","0.0759232720457743","0.0697888675785169","0.0820576765130316",""
"Seltener","2013","(Fach-)Abitur","272","0.0890055925796117","0.0792127993617874","0.098798385797436",""
"Seltener","2013","AkademikerIn","686","0.126630923602713","0.118073795740093","0.135188051465333",""
"Nie","2013","(noch) kein Abschluss","720","0.914022971365194","0.894633762472486","0.933412180257902",""
"Nie","2013","Hauptschule","6980","0.900667706874982","0.893979927472033","0.90735548627793",""
"Nie","2013","Realschule","6488","0.902682889271767","0.895818638501495","0.909547140042039",""
"Nie","2013","(Fach-)Abitur","2872","0.877742686415946","0.866476910338685","0.889008462493208",""
"Nie","2013","AkademikerIn","4775","0.81554579571774","0.805565861361749","0.825525730073731",""
"Taeglich","2014","(noch) kein Abschluss","","","","",""
"Taeglich","2014","Hauptschule","","","","",""
"Taeglich","2014","Realschule","","","","",""
"Taeglich","2014","(Fach-)Abitur","","","","",""
"Taeglich","2014","AkademikerIn","","","","",""
"Min 1x pro Woche","2014","(noch) kein Abschluss","","","","",""
"Min 1x pro Woche","2014","Hauptschule","","","","",""
"Min 1x pro Woche","2014","Realschule","","","","",""
"Min 1x pro Woche","2014","(Fach-)Abitur","","","","",""
"Min 1x pro Woche","2014","AkademikerIn","","","","",""
"Min 1x pro Monat","2014","(noch) kein Abschluss","","","","",""
"Min 1x pro Monat","2014","Hauptschule","","","","",""
"Min 1x pro Monat","2014","Realschule","","","","",""
"Min 1x pro Monat","2014","(Fach-)Abitur","","","","",""
"Min 1x pro Monat","2014","AkademikerIn","","","","",""
"Seltener","2014","(noch) kein Abschluss","","","","",""
"Seltener","2014","Hauptschule","","","","",""
"Seltener","2014","Realschule","","","","",""
"Seltener","2014","(Fach-)Abitur","","","","",""
"Seltener","2014","AkademikerIn","","","","",""
"Nie","2014","(noch) kein Abschluss","","","","",""
"Nie","2014","Hauptschule","","","","",""
"Nie","2014","Realschule","","","","",""
"Nie","2014","(Fach-)Abitur","","","","",""
"Nie","2014","AkademikerIn","","","","",""
"Taeglich","2015","(noch) kein Abschluss","","","","",""
"Taeglich","2015","Hauptschule","","","","",""
"Taeglich","2015","Realschule","","","","",""
"Taeglich","2015","(Fach-)Abitur","","","","",""
"Taeglich","2015","AkademikerIn","","","","",""
"Min 1x pro Woche","2015","(noch) kein Abschluss","3","","","",""
"Min 1x pro Woche","2015","Hauptschule","38","0.00419048710619418","0.00275414473743213","0.00562682947495623",""
"Min 1x pro Woche","2015","Realschule","41","0.00476675043492979","0.00309720101603428","0.0064362998538253",""
"Min 1x pro Woche","2015","(Fach-)Abitur","43","0.0119253904998392","0.0086200074279187","0.0152307735717598",""
"Min 1x pro Woche","2015","AkademikerIn","102","0.0203201851997962","0.0168640066776052","0.0237763637219872",""
"Min 1x pro Monat","2015","(noch) kein Abschluss","10","","","",""
"Min 1x pro Monat","2015","Hauptschule","73","0.00848779976986058","0.00644801579385849","0.0105275837458627",""
"Min 1x pro Monat","2015","Realschule","90","0.011711889182571","0.00910404946409265","0.0143197289010493",""
"Min 1x pro Monat","2015","(Fach-)Abitur","59","0.0136810987879167","0.0101438973599197","0.0172183002159137",""
"Min 1x pro Monat","2015","AkademikerIn","183","0.0289392948770575","0.0248329311137864","0.0330456586403286",""
"Seltener","2015","(noch) kein Abschluss","39","0.0318118808355459","0.0206812199043411","0.0429425417667508",""
"Seltener","2015","Hauptschule","354","0.0465870979790863","0.0419010047669151","0.0512731911912574",""
"Seltener","2015","Realschule","382","0.0582424042465241","0.052565457164799","0.0639193513282492",""
"Seltener","2015","(Fach-)Abitur","224","0.0599414247935864","0.052713200622911","0.0671696489642618",""
"Seltener","2015","AkademikerIn","568","0.0829591094898519","0.076202689355652","0.0897155296240518",""
"Nie","2015","(noch) kein Abschluss","903","0.961360518220597","0.949136747566666","0.973584288874529",""
"Nie","2015","Hauptschule","7305","0.940734615144859","0.935484465305248","0.945984764984469",""
"Nie","2015","Realschule","6025","0.925278956135975","0.918905376147006","0.931652536124945",""
"Nie","2015","(Fach-)Abitur","3817","0.914452085918658","0.905935298365826","0.92296887347149",""
"Nie","2015","AkademikerIn","5549","0.867781410433294","0.859484016922318","0.87607880394427",""
"Taeglich","2016","(noch) kein Abschluss","","","","",""
"Taeglich","2016","Hauptschule","","","","",""
"Taeglich","2016","Realschule","","","","",""
"Taeglich","2016","(Fach-)Abitur","","","","",""
"Taeglich","2016","AkademikerIn","","","","",""
"Min 1x pro Woche","2016","(noch) kein Abschluss","","","","",""
"Min 1x pro Woche","2016","Hauptschule","","","","",""
"Min 1x pro Woche","2016","Realschule","","","","",""
"Min 1x pro Woche","2016","(Fach-)Abitur","","","","",""
"Min 1x pro Woche","2016","AkademikerIn","","","","",""
"Min 1x pro Monat","2016","(noch) kein Abschluss","","","","",""
"Min 1x pro Monat","2016","Hauptschule","","","","",""
"Min 1x pro Monat","2016","Realschule","","","","",""
