year,age_gr,regtyp,pli0097_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2009,66 and older,Urban regions,At least once per month,0.01310,48,2655,0.00877,0.01742
2009,66 and older,Urban regions,Seldom,0.04859,137,2655,0.04041,0.05677
2009,66 and older,Urban regions,Never,0.91266,2470,2655,0.90191,0.92340
2009,66 and older,Rural regions,Seldom,0.06953,97,1402,0.05621,0.08285
2009,66 and older,Rural regions,Never,0.88059,1305,1402,0.86361,0.89757
2011,17-29 y.,Urban regions,Seldom,0.05141,128,2648,0.04300,0.05982
2011,17-29 y.,Urban regions,Never,0.85082,2520,2648,0.83725,0.86439
2011,17-29 y.,Rural regions,Seldom,0.06497,71,1452,0.05228,0.07765
2011,17-29 y.,Rural regions,Never,0.84757,1381,1452,0.82907,0.86606
2011,30-45 y.,Urban regions,At least once per week,0.00577,43,6463,0.00392,0.00761
2011,30-45 y.,Urban regions,At least once per month,0.01431,84,6463,0.01141,0.01721
2011,30-45 y.,Urban regions,Seldom,0.05233,309,6463,0.04690,0.05776
2011,30-45 y.,Urban regions,Never,0.92691,6027,6463,0.92056,0.93325
2011,30-45 y.,Rural regions,At least once per month,0.01361,55,3425,0.00973,0.01749
2011,30-45 y.,Rural regions,Seldom,0.05310,183,3425,0.04558,0.06061
2011,30-45 y.,Rural regions,Never,0.92397,3187,3425,0.91509,0.93285
2011,46-65 y.,Urban regions,At least once per week,0.01031,78,5696,0.00768,0.01293
2011,46-65 y.,Urban regions,At least once per month,0.01365,100,5696,0.01064,0.01666
2011,46-65 y.,Urban regions,Seldom,0.06917,439,5696,0.06258,0.07576
2011,46-65 y.,Urban regions,Never,0.90091,5079,5696,0.89314,0.90867
2011,46-65 y.,Rural regions,At least once per week,0.01327,60,3388,0.00942,0.01713
2011,46-65 y.,Rural regions,At least once per month,0.02482,89,3388,0.01958,0.03006
2011,46-65 y.,Rural regions,Seldom,0.06644,253,3388,0.05806,0.07483
2011,46-65 y.,Rural regions,Never,0.88994,2986,3388,0.87940,0.90048
2011,66 and older,Urban regions,At least once per week,0.00964,34,3288,0.00630,0.01298
2011,66 and older,Urban regions,At least once per month,0.01276,56,3288,0.00892,0.01660
2011,66 and older,Urban regions,Seldom,0.05057,182,3288,0.04308,0.05806
2011,66 and older,Urban regions,Never,0.90834,3016,3288,0.89848,0.91821
2011,66 and older,Rural regions,At least once per month,0.02004,44,1784,0.01353,0.02654
2011,66 and older,Rural regions,Seldom,0.07729,118,1784,0.06490,0.08969
2011,66 and older,Rural regions,Never,0.86944,1622,1784,0.85380,0.88508
2013,17-29 y.,Urban regions,Seldom,0.06657,192,2273,0.05632,0.07682
2013,17-29 y.,Urban regions,Never,0.63632,2081,2273,0.61654,0.65610
2013,17-29 y.,Rural regions,Seldom,0.08938,110,1209,0.07329,0.10546
2013,17-29 y.,Rural regions,Never,0.69082,1099,1209,0.66476,0.71688
2013,30-45 y.,Urban regions,At least once per week,0.00846,35,5128,0.00595,0.01096
2013,30-45 y.,Urban regions,At least once per month,0.01233,81,5128,0.00931,0.01535
2013,30-45 y.,Urban regions,Seldom,0.05375,309,5128,0.04758,0.05992
2013,30-45 y.,Urban regions,Never,0.73585,4703,5128,0.72379,0.74792
2013,30-45 y.,Rural regions,At least once per month,0.01946,58,2821,0.01436,0.02455
2013,30-45 y.,Rural regions,Seldom,0.06658,203,2821,0.05738,0.07578
2013,30-45 y.,Rural regions,Never,0.79725,2560,2821,0.78241,0.81209
2013,46-65 y.,Urban regions,At least once per week,0.01240,85,5540,0.00949,0.01532
2013,46-65 y.,Urban regions,At least once per month,0.01872,115,5540,0.01515,0.02229
2013,46-65 y.,Urban regions,Seldom,0.08363,507,5540,0.07634,0.09092
2013,46-65 y.,Urban regions,Never,0.81681,4833,5540,0.80663,0.82700
2013,46-65 y.,Rural regions,At least once per week,0.01407,67,3406,0.01012,0.01803
2013,46-65 y.,Rural regions,At least once per month,0.02482,93,3406,0.01960,0.03005
2013,46-65 y.,Rural regions,Seldom,0.08341,324,3406,0.07412,0.09270
2013,46-65 y.,Rural regions,Never,0.83503,2922,3406,0.82256,0.84749
2013,66 and older,Urban regions,At least once per week,0.00703,31,3139,0.00411,0.00995
2013,66 and older,Urban regions,At least once per month,0.01797,70,3139,0.01332,0.02262
2013,66 and older,Urban regions,Seldom,0.09098,299,3139,0.08092,0.10104
2013,66 and older,Urban regions,Never,0.86027,2739,3139,0.84814,0.87240
2013,66 and older,Rural regions,At least once per month,0.02363,48,1719,0.01645,0.03081
2013,66 and older,Rural regions,Seldom,0.11621,189,1719,0.10106,0.13136
2013,66 and older,Rural regions,Never,0.82154,1482,1719,0.80343,0.83965
2015,17-29 y.,Urban regions,Seldom,0.03597,139,2988,0.02929,0.04265
2015,17-29 y.,Urban regions,Never,0.87795,2849,2988,0.86621,0.88969
2015,17-29 y.,Rural regions,Seldom,0.05262,67,1387,0.04087,0.06438
2015,17-29 y.,Rural regions,Never,0.85932,1320,1387,0.84101,0.87762
2015,30-45 y.,Urban regions,At least once per week,0.01133,41,5517,0.00854,0.01412
2015,30-45 y.,Urban regions,At least once per month,0.01076,61,5517,0.00804,0.01348
2015,30-45 y.,Urban regions,Seldom,0.04229,250,5517,0.03698,0.04760
2015,30-45 y.,Urban regions,Never,0.93442,5165,5517,0.92789,0.94096
2015,30-45 y.,Rural regions,At least once per month,0.01586,49,2718,0.01117,0.02056
2015,30-45 y.,Rural regions,Seldom,0.04872,146,2718,0.04063,0.05682
2015,30-45 y.,Rural regions,Never,0.92167,2523,2718,0.91156,0.93177
2015,46-65 y.,Urban regions,At least once per week,0.01026,63,5800,0.00766,0.01285
2015,46-65 y.,Urban regions,At least once per month,0.01424,91,5800,0.01119,0.01729
2015,46-65 y.,Urban regions,Seldom,0.06695,378,5800,0.06052,0.07339
2015,46-65 y.,Urban regions,Never,0.90534,5268,5800,0.89781,0.91288
2015,46-65 y.,Rural regions,At least once per week,0.00699,34,3303,0.00415,0.00984
2015,46-65 y.,Rural regions,At least once per month,0.02300,84,3303,0.01789,0.02811
2015,46-65 y.,Rural regions,Seldom,0.07163,268,3303,0.06284,0.08043
2015,46-65 y.,Rural regions,Never,0.89270,2917,3303,0.88214,0.90325
2015,66 and older,Urban regions,At least once per month,0.01796,68,3056,0.01325,0.02267
2015,66 and older,Urban regions,Seldom,0.06339,204,3056,0.05475,0.07203
2015,66 and older,Urban regions,Never,0.89834,2784,3056,0.88762,0.90905
2015,66 and older,Rural regions,At least once per month,0.01556,34,1759,0.00977,0.02134
2015,66 and older,Rural regions,Seldom,0.08237,148,1759,0.06952,0.09523
2015,66 and older,Rural regions,Never,0.87310,1577,1759,0.85754,0.88866
2017,17-29 y.,Urban regions,Seldom,0.04193,134,2892,0.03462,0.04923
2017,17-29 y.,Urban regions,Never,0.84872,2758,2892,0.83565,0.86178
2017,17-29 y.,Rural regions,Seldom,0.04601,72,1378,0.03494,0.05707
2017,17-29 y.,Rural regions,Never,0.84937,1306,1378,0.83047,0.86826
2017,30-45 y.,Urban regions,At least once per week,0.00852,36,4823,0.00592,0.01111
2017,30-45 y.,Urban regions,At least once per month,0.01296,53,4823,0.00977,0.01615
2017,30-45 y.,Urban regions,Seldom,0.04323,200,4823,0.03749,0.04897
2017,30-45 y.,Urban regions,Never,0.91867,4534,4823,0.91095,0.92638
2017,30-45 y.,Rural regions,At least once per month,0.01225,38,2393,0.00784,0.01665
2017,30-45 y.,Rural regions,Seldom,0.04619,125,2393,0.03778,0.05461
2017,30-45 y.,Rural regions,Never,0.92127,2230,2393,0.91048,0.93206
2017,46-65 y.,Urban regions,At least once per week,0.01723,85,6260,0.01401,0.02046
2017,46-65 y.,Urban regions,At least once per month,0.01711,103,6260,0.01390,0.02033
2017,46-65 y.,Urban regions,Seldom,0.05926,372,6260,0.05341,0.06511
2017,46-65 y.,Urban regions,Never,0.90078,5700,6260,0.89337,0.90818
2017,46-65 y.,Rural regions,At least once per week,0.01054,47,3670,0.00723,0.01384
2017,46-65 y.,Rural regions,At least once per month,0.01879,81,3670,0.01440,0.02318
2017,46-65 y.,Rural regions,Seldom,0.08379,278,3670,0.07482,0.09275
2017,46-65 y.,Rural regions,Never,0.88003,3264,3670,0.86952,0.89055
2017,66 and older,Urban regions,At least once per week,0.00964,43,3091,0.00620,0.01309
2017,66 and older,Urban regions,At least once per month,0.01859,64,3091,0.01383,0.02336
2017,66 and older,Urban regions,Seldom,0.06593,220,3091,0.05718,0.07468
2017,66 and older,Urban regions,Never,0.89416,2764,3091,0.88331,0.90501
2017,66 and older,Rural regions,At least once per month,0.02520,46,1808,0.01797,0.03243
2017,66 and older,Rural regions,Seldom,0.07363,146,1808,0.06159,0.08567
2017,66 and older,Rural regions,Never,0.86579,1616,1808,0.85008,0.88151
2019,17-29 y.,Urban regions,At least once per month,0.00911,37,2519,0.00540,0.01282
2019,17-29 y.,Urban regions,Seldom,0.09981,263,2519,0.08810,0.11152
2019,17-29 y.,Urban regions,Never,0.79424,2219,2519,0.77845,0.81003
2019,17-29 y.,Rural regions,Seldom,0.08546,111,1098,0.06892,0.10201
2019,17-29 y.,Rural regions,Never,0.75002,987,1098,0.72439,0.77564
2019,30-45 y.,Urban regions,At least once per week,0.01589,39,4050,0.01204,0.01975
2019,30-45 y.,Urban regions,At least once per month,0.01779,68,4050,0.01372,0.02186
2019,30-45 y.,Urban regions,Seldom,0.08452,369,4050,0.07595,0.09308
2019,30-45 y.,Urban regions,Never,0.86442,3574,4050,0.85388,0.87497
2019,30-45 y.,Rural regions,At least once per month,0.01067,42,2031,0.00620,0.01514
2019,30-45 y.,Rural regions,Seldom,0.08571,189,2031,0.07354,0.09789
2019,30-45 y.,Rural regions,Never,0.87608,1800,2031,0.86175,0.89042
2019,46-65 y.,Urban regions,At least once per week,0.01418,123,6498,0.01130,0.01705
2019,46-65 y.,Urban regions,At least once per month,0.01842,154,6498,0.01515,0.02168
2019,46-65 y.,Urban regions,Seldom,0.09154,658,6498,0.08453,0.09855
2019,46-65 y.,Urban regions,Never,0.86735,5563,6498,0.85911,0.87560
2019,46-65 y.,Rural regions,At least once per week,0.01128,88,3660,0.00785,0.01470
2019,46-65 y.,Rural regions,At least once per month,0.02003,122,3660,0.01549,0.02456
2019,46-65 y.,Rural regions,Seldom,0.09228,357,3660,0.08290,0.10165
2019,46-65 y.,Rural regions,Never,0.86909,3093,3660,0.85816,0.88002
2019,66 and older,Urban regions,At least once per week,0.01649,63,3200,0.01207,0.02090
2019,66 and older,Urban regions,At least once per month,0.01966,89,3200,0.01485,0.02448
2019,66 and older,Urban regions,Seldom,0.10057,352,3200,0.09015,0.11100
2019,66 and older,Urban regions,Never,0.85595,2696,3200,0.84378,0.86812
2019,66 and older,Rural regions,At least once per week,0.01134,42,1857,0.00652,0.01616
2019,66 and older,Rural regions,At least once per month,0.03257,69,1857,0.02449,0.04064
2019,66 and older,Rural regions,Seldom,0.09656,189,1857,0.08312,0.10999
2019,66 and older,Rural regions,Never,0.84739,1557,1857,0.83103,0.86375
