year,quintil_oecd,sampreg,pli0097_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,5th Quintile,West,At least once per month,0.01885,103,4136,0.01470,0.02299
2011,5th Quintile,West,Seldom,0.10050,379,4136,0.09134,0.10966
2011,5th Quintile,West,Never,0.86507,3586,4136,0.85465,0.87548
2011,5th Quintile,East,Seldom,0.07454,55,535,0.05227,0.09682
2011,5th Quintile,East,Never,0.88692,480,535,0.86006,0.91378
2013,1st Quintile,West,At least once per month,0.01113,35,3538,0.00767,0.01458
2013,1st Quintile,West,Seldom,0.07596,253,3538,0.06723,0.08469
2013,1st Quintile,West,Never,0.90611,3250,3538,0.89650,0.91572
2013,1st Quintile,East,Seldom,0.07999,83,1504,0.06628,0.09371
2013,1st Quintile,East,Never,0.89926,1421,1504,0.88405,0.91448
2013,2nd Quintile,West,At least once per month,0.01783,65,3662,0.01355,0.02212
2013,2nd Quintile,West,Seldom,0.07426,238,3662,0.06576,0.08275
2013,2nd Quintile,West,Never,0.90091,3359,3662,0.89123,0.91059
2013,2nd Quintile,East,Seldom,0.06226,97,1446,0.04980,0.07471
2013,2nd Quintile,East,Never,0.92385,1349,1446,0.91018,0.93753
2013,3rd Quintile,West,At least once per week,0.00616,33,3700,0.00364,0.00869
2013,3rd Quintile,West,At least once per month,0.01726,67,3700,0.01306,0.02145
2013,3rd Quintile,West,Seldom,0.08609,332,3700,0.07705,0.09513
2013,3rd Quintile,West,Never,0.89049,3268,3700,0.88043,0.90055
2013,3rd Quintile,East,Seldom,0.06774,87,1108,0.05294,0.08255
2013,3rd Quintile,East,Never,0.90735,1021,1108,0.89026,0.92443
2013,4th Quintile,West,At least once per week,0.01243,47,3917,0.00896,0.01590
2013,4th Quintile,West,At least once per month,0.01547,80,3917,0.01161,0.01934
2013,4th Quintile,West,Seldom,0.10133,385,3917,0.09188,0.11078
2013,4th Quintile,West,Never,0.87077,3405,3917,0.86026,0.88128
2013,4th Quintile,East,Seldom,0.08437,81,853,0.06571,0.10303
2013,4th Quintile,East,Never,0.87946,772,853,0.85760,0.90133
2013,5th Quintile,West,At least once per week,0.02264,116,4804,0.01844,0.02685
2013,5th Quintile,West,At least once per month,0.02654,145,4804,0.02199,0.03108
2013,5th Quintile,West,Seldom,0.11034,495,4804,0.10148,0.11920
2013,5th Quintile,West,Never,0.84048,4048,4804,0.83012,0.85083
2013,5th Quintile,East,Seldom,0.10964,82,603,0.08468,0.13460
2013,5th Quintile,East,Never,0.80511,521,603,0.77347,0.83675
2015,1st Quintile,West,Seldom,0.02327,112,3766,0.01845,0.02808
2015,1st Quintile,West,Never,0.96446,3654,3766,0.95855,0.97037
2015,1st Quintile,East,Seldom,0.04275,43,1276,0.03164,0.05385
2015,1st Quintile,East,Never,0.94664,1233,1276,0.93431,0.95898
2015,2nd Quintile,West,At least once per month,0.00990,41,3742,0.00673,0.01307
2015,2nd Quintile,West,Seldom,0.05157,200,3742,0.04449,0.05866
2015,2nd Quintile,West,Never,0.93173,3501,3742,0.92364,0.93981
2015,2nd Quintile,East,Seldom,0.05627,89,1453,0.04442,0.06812
2015,2nd Quintile,East,Never,0.92633,1364,1453,0.91290,0.93977
2015,3rd Quintile,West,At least once per week,0.00548,32,3786,0.00313,0.00784
2015,3rd Quintile,West,At least once per month,0.01019,49,3786,0.00699,0.01339
2015,3rd Quintile,West,Seldom,0.05805,232,3786,0.05060,0.06550
2015,3rd Quintile,West,Never,0.92628,3473,3786,0.91795,0.93460
2015,3rd Quintile,East,Seldom,0.05143,64,1006,0.03777,0.06508
2015,3rd Quintile,East,Never,0.92178,942,1006,0.90517,0.93838
2015,4th Quintile,West,At least once per week,0.01346,44,3925,0.00986,0.01707
2015,4th Quintile,West,At least once per month,0.02036,91,3925,0.01594,0.02478
2015,4th Quintile,West,Seldom,0.07933,289,3925,0.07087,0.08778
2015,4th Quintile,West,Never,0.88685,3501,3925,0.87693,0.89676
2015,4th Quintile,East,Seldom,0.05399,61,794,0.03826,0.06972
2015,4th Quintile,East,Never,0.91516,733,794,0.89577,0.93455
2015,5th Quintile,West,At least once per week,0.01809,83,4496,0.01420,0.02199
2015,5th Quintile,West,At least once per month,0.02069,101,4496,0.01653,0.02485
2015,5th Quintile,West,Seldom,0.07889,396,4496,0.07101,0.08677
2015,5th Quintile,West,Never,0.88233,3916,4496,0.87291,0.89175
2015,5th Quintile,East,Seldom,0.10170,56,574,0.07695,0.12645
2015,5th Quintile,East,Never,0.84353,518,574,0.81379,0.87328
2017,1st Quintile,West,Seldom,0.04074,127,3443,0.03414,0.04735
2017,1st Quintile,West,Never,0.94804,3316,3443,0.94063,0.95546
2017,1st Quintile,East,Seldom,0.03229,31,1187,0.02223,0.04235
2017,1st Quintile,East,Never,0.95025,1156,1187,0.93788,0.96263
2017,2nd Quintile,West,At least once per month,0.00994,40,3489,0.00665,0.01323
2017,2nd Quintile,West,Seldom,0.03785,168,3489,0.03152,0.04418
2017,2nd Quintile,West,Never,0.94301,3281,3489,0.93532,0.95071
2017,2nd Quintile,East,Seldom,0.04975,68,1246,0.03768,0.06183
2017,2nd Quintile,East,Never,0.93112,1178,1246,0.91706,0.94519
2017,3rd Quintile,West,At least once per month,0.01220,43,3359,0.00848,0.01591
2017,3rd Quintile,West,Seldom,0.06229,200,3359,0.05411,0.07046
2017,3rd Quintile,West,Never,0.92037,3116,3359,0.91122,0.92953
2017,3rd Quintile,East,Seldom,0.09711,84,961,0.07838,0.11584
2017,3rd Quintile,East,Never,0.88401,877,961,0.86376,0.90427
2017,4th Quintile,West,At least once per week,0.01715,52,3641,0.01293,0.02137
2017,4th Quintile,West,At least once per month,0.02372,79,3641,0.01877,0.02866
2017,4th Quintile,West,Seldom,0.08636,280,3641,0.07724,0.09549
2017,4th Quintile,West,Never,0.87277,3230,3641,0.86194,0.88359
2017,4th Quintile,East,Seldom,0.04589,46,683,0.03019,0.06159
2017,4th Quintile,East,Never,0.92923,637,683,0.90998,0.94848
2017,5th Quintile,West,At least once per week,0.02185,84,3968,0.01730,0.02640
2017,5th Quintile,West,At least once per month,0.02335,92,3968,0.01865,0.02805
2017,5th Quintile,West,Seldom,0.07334,307,3968,0.06523,0.08145
2017,5th Quintile,West,Never,0.88146,3485,3968,0.87140,0.89152
2017,5th Quintile,East,Seldom,0.07756,56,536,0.05489,0.10023
2017,5th Quintile,East,Never,0.86527,480,536,0.83634,0.89420
2019,1st Quintile,West,At least once per month,0.01132,34,3193,0.00765,0.01499
2019,1st Quintile,West,Seldom,0.06246,230,3193,0.05407,0.07086
2019,1st Quintile,West,Never,0.91869,2929,3193,0.90920,0.92817
2019,1st Quintile,East,Seldom,0.05340,78,1177,0.04055,0.06626
2019,1st Quintile,East,Never,0.92481,1099,1177,0.90973,0.93988
2019,2nd Quintile,West,At least once per week,0.01239,41,3461,0.00870,0.01607
2019,2nd Quintile,West,At least once per month,0.01244,37,3461,0.00875,0.01613
2019,2nd Quintile,West,Seldom,0.07912,295,3461,0.07013,0.08812
2019,2nd Quintile,West,Never,0.89605,3088,3461,0.88588,0.90622
2019,2nd Quintile,East,Seldom,0.08486,85,1249,0.06940,0.10032
2019,2nd Quintile,East,Never,0.90036,1164,1249,0.88374,0.91698
2019,3rd Quintile,West,At least once per week,0.01016,47,3326,0.00675,0.01357
2019,3rd Quintile,West,At least once per month,0.02098,61,3326,0.01611,0.02586
2019,3rd Quintile,West,Seldom,0.10192,332,3326,0.09164,0.11221
2019,3rd Quintile,West,Never,0.86693,2886,3326,0.85539,0.87848
2019,3rd Quintile,East,At least once per month,0.02000,37,1048,0.01152,0.02849
2019,3rd Quintile,East,Seldom,0.11178,100,1048,0.09269,0.13087
2019,3rd Quintile,East,Never,0.86100,911,1048,0.84004,0.88195
2019,4th Quintile,West,At least once per week,0.01279,50,3497,0.00906,0.01651
2019,4th Quintile,West,At least once per month,0.01901,88,3497,0.01449,0.02354
2019,4th Quintile,West,Seldom,0.11238,398,3497,0.10191,0.12285
2019,4th Quintile,West,Never,0.85582,2961,3497,0.84418,0.86747
2019,4th Quintile,East,Seldom,0.08440,73,712,0.06396,0.10483
2019,4th Quintile,East,Never,0.87422,639,712,0.84985,0.89860
2019,5th Quintile,West,At least once per week,0.02156,98,4180,0.01715,0.02596
2019,5th Quintile,West,At least once per month,0.02507,127,4180,0.02033,0.02981
2019,5th Quintile,West,Seldom,0.11572,519,4180,0.10602,0.12542
2019,5th Quintile,West,Never,0.83765,3436,4180,0.82647,0.84883
2019,5th Quintile,East,Seldom,0.12446,86,571,0.09736,0.15155
2019,5th Quintile,East,Never,0.81988,485,571,0.78833,0.85142
