"pli0097_h","year","bildungsniveau","sex","n","percent","lower_confidence_percent","upper_confidence_percent"
"Seltener","1992","AkademikerIn","maennlich","107","0.126241168139216","0.104579070580914","0.147903265697518"
"Seltener","1992","AkademikerIn","weiblich","77","0.0977425690769196","0.0762589635328638","0.119226174620975"
"Nie","1992","(noch) kein Abschluss","maennlich","358","0.955079770094737","0.933974639819291","0.976184900370182"
"Nie","1992","(noch) kein Abschluss","weiblich","476","0.962594806575205","0.945759311596595","0.979430301553815"
"Nie","1992","Hauptschule","maennlich","2871","0.91619925000321","0.906470248170031","0.925928251836388"
"Nie","1992","Hauptschule","weiblich","3165","0.954453363746188","0.947333170113899","0.961573557378476"
"Nie","1992","Realschule","maennlich","1221","0.880713546870553","0.86360014364743","0.897826950093676"
"Nie","1992","Realschule","weiblich","1569","0.931426804246144","0.919349036999762","0.943504571492526"
"Nie","1992","(Fach-)Abitur","maennlich","438","0.89591560291112","0.869068572040847","0.922762633781392"
"Nie","1992","(Fach-)Abitur","weiblich","357","0.901731493005233","0.872263479836451","0.931199506174014"
"Nie","1992","AkademikerIn","maennlich","717","0.789238535171841","0.762637167799306","0.815839902544377"
"Nie","1992","AkademikerIn","weiblich","620","0.856484681607488","0.831121192864448","0.881848170350528"
"Taeglich","1993","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1993","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1993","Hauptschule","maennlich","","","",""
"Taeglich","1993","Hauptschule","weiblich","","","",""
"Taeglich","1993","Realschule","maennlich","","","",""
"Taeglich","1993","Realschule","weiblich","","","",""
"Taeglich","1993","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1993","(Fach-)Abitur","weiblich","","","",""
"Taeglich","1993","AkademikerIn","maennlich","","","",""
"Taeglich","1993","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1993","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Woche","1993","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","1993","Hauptschule","maennlich","","","",""
"Min 1x pro Woche","1993","Hauptschule","weiblich","","","",""
"Min 1x pro Woche","1993","Realschule","maennlich","","","",""
"Min 1x pro Woche","1993","Realschule","weiblich","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Woche","1993","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","1993","AkademikerIn","maennlich","","","",""
"Min 1x pro Woche","1993","AkademikerIn","weiblich","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","maennlich","","","",""
"Min 1x pro Monat","1993","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Monat","1993","Hauptschule","maennlich","","","",""
"Min 1x pro Monat","1993","Hauptschule","weiblich","","","",""
"Min 1x pro Monat","1993","Realschule","maennlich","","","",""
"Min 1x pro Monat","1993","Realschule","weiblich","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","maennlich","","","",""
"Min 1x pro Monat","1993","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Monat","1993","AkademikerIn","maennlich","","","",""
"Min 1x pro Monat","1993","AkademikerIn","weiblich","","","",""
"Seltener","1993","(noch) kein Abschluss","maennlich","","","",""
"Seltener","1993","(noch) kein Abschluss","weiblich","","","",""
"Seltener","1993","Hauptschule","maennlich","","","",""
"Seltener","1993","Hauptschule","weiblich","","","",""
"Seltener","1993","Realschule","maennlich","","","",""
"Seltener","1993","Realschule","weiblich","","","",""
"Seltener","1993","(Fach-)Abitur","maennlich","","","",""
"Seltener","1993","(Fach-)Abitur","weiblich","","","",""
"Seltener","1993","AkademikerIn","maennlich","","","",""
"Seltener","1993","AkademikerIn","weiblich","","","",""
"Nie","1993","(noch) kein Abschluss","maennlich","","","",""
"Nie","1993","(noch) kein Abschluss","weiblich","","","",""
"Nie","1993","Hauptschule","maennlich","","","",""
"Nie","1993","Hauptschule","weiblich","","","",""
"Nie","1993","Realschule","maennlich","","","",""
"Nie","1993","Realschule","weiblich","","","",""
"Nie","1993","(Fach-)Abitur","maennlich","","","",""
"Nie","1993","(Fach-)Abitur","weiblich","","","",""
"Nie","1993","AkademikerIn","maennlich","","","",""
"Nie","1993","AkademikerIn","weiblich","","","",""
"Taeglich","1994","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1994","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1994","Hauptschule","maennlich","","","",""
"Taeglich","1994","Hauptschule","weiblich","","","",""
"Taeglich","1994","Realschule","maennlich","","","",""
"Taeglich","1994","Realschule","weiblich","","","",""
"Taeglich","1994","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1994","(Fach-)Abitur","weiblich","","","",""
"Taeglich","1994","AkademikerIn","maennlich","","","",""
"Taeglich","1994","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","maennlich","2","","",""
"Min 1x pro Woche","1994","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","1994","Hauptschule","maennlich","29","","",""
"Min 1x pro Woche","1994","Hauptschule","weiblich","5","","",""
"Min 1x pro Woche","1994","Realschule","maennlich","12","","",""
"Min 1x pro Woche","1994","Realschule","weiblich","5","","",""
"Min 1x pro Woche","1994","(Fach-)Abitur","maennlich","10","","",""
"Min 1x pro Woche","1994","(Fach-)Abitur","weiblich","5","","",""
"Min 1x pro Woche","1994","AkademikerIn","maennlich","31","0.0240384373018124","0.0140482486710195","0.0340286259326052"
"Min 1x pro Woche","1994","AkademikerIn","weiblich","7","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","maennlich","4","","",""
"Min 1x pro Monat","1994","(noch) kein Abschluss","weiblich","1","","",""
"Min 1x pro Monat","1994","Hauptschule","maennlich","39","0.0135338833159819","0.00933649365402274","0.0177312729779412"
"Min 1x pro Monat","1994","Hauptschule","weiblich","24","","",""
"Min 1x pro Monat","1994","Realschule","maennlich","30","0.0206832656890056","0.0130800606177567","0.0282864707602545"
"Min 1x pro Monat","1994","Realschule","weiblich","23","","",""
"Min 1x pro Monat","1994","(Fach-)Abitur","maennlich","10","","",""
"Min 1x pro Monat","1994","(Fach-)Abitur","weiblich","4","","",""
"Min 1x pro Monat","1994","AkademikerIn","maennlich","39","0.0387475722587231","0.0261599068890681","0.0513352376283782"
"Min 1x pro Monat","1994","AkademikerIn","weiblich","31","0.0439317748524016","0.0290953274715621","0.0587682222332411"
"Seltener","1994","(noch) kein Abschluss","maennlich","17","","",""
"Seltener","1994","(noch) kein Abschluss","weiblich","9","","",""
"Seltener","1994","Hauptschule","maennlich","203","0.0770718560178778","0.0673833047446696","0.086760407291086"
"Seltener","1994","Hauptschule","weiblich","109","0.0331274628600022","0.0268314452366407","0.0394234804833637"
"Seltener","1994","Realschule","maennlich","98","0.0795521704006622","0.0650960696441972","0.0940082711571272"
"Seltener","1994","Realschule","weiblich","92","0.0581523821171255","0.0469313206151102","0.0693734436191408"
"Seltener","1994","(Fach-)Abitur","maennlich","41","0.0714230748708944","0.0486440273667883","0.0942021223750005"
"Seltener","1994","(Fach-)Abitur","weiblich","29","","",""
"Seltener","1994","AkademikerIn","maennlich","106","0.133329623863805","0.111158152308651","0.155501095418959"
"Seltener","1994","AkademikerIn","weiblich","66","0.0918324700966933","0.0709261679892622","0.112738772204124"
"Nie","1994","(noch) kein Abschluss","maennlich","335","0.902590285032147","0.871875106689027","0.933305463375267"
"Nie","1994","(noch) kein Abschluss","weiblich","472","0.976138706312575","0.962513994280085","0.989763418345065"
"Nie","1994","Hauptschule","maennlich","2640","0.899963424481258","0.889063617023705","0.910863231938812"
"Nie","1994","Hauptschule","weiblich","2966","0.957003829543062","0.949867761859696","0.964139897226428"
"Nie","1994","Realschule","maennlich","1206","0.88969229335226","0.872956419135001","0.90642816756952"
"Nie","1994","Realschule","weiblich","1551","0.924332657018214","0.911652394151535","0.937012919884893"
"Nie","1994","(Fach-)Abitur","maennlich","430","0.892723901399939","0.865351215646037","0.920096587153841"
"Nie","1994","(Fach-)Abitur","weiblich","385","0.914477648087658","0.887827214902822","0.941128081272494"
"Nie","1994","AkademikerIn","maennlich","727","0.803884366575659","0.777986909924821","0.829781823226498"
"Nie","1994","AkademikerIn","weiblich","629","0.854691285412285","0.829179164055097","0.880203406769474"
"Taeglich","1995","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1995","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1995","Hauptschule","maennlich","7","","",""
"Taeglich","1995","Hauptschule","weiblich","2","","",""
"Taeglich","1995","Realschule","maennlich","3","","",""
"Taeglich","1995","Realschule","weiblich","2","","",""
"Taeglich","1995","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1995","(Fach-)Abitur","weiblich","2","","",""
"Taeglich","1995","AkademikerIn","maennlich","6","","",""
"Taeglich","1995","AkademikerIn","weiblich","4","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","maennlich","3","","",""
"Min 1x pro Woche","1995","(noch) kein Abschluss","weiblich","3","","",""
"Min 1x pro Woche","1995","Hauptschule","maennlich","31","0.0102543724912168","0.00662572126045959","0.0138830237219741"
"Min 1x pro Woche","1995","Hauptschule","weiblich","8","","",""
"Min 1x pro Woche","1995","Realschule","maennlich","20","","",""
"Min 1x pro Woche","1995","Realschule","weiblich","11","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","maennlich","10","","",""
"Min 1x pro Woche","1995","(Fach-)Abitur","weiblich","","","",""
"Min 1x pro Woche","1995","AkademikerIn","maennlich","29","","",""
"Min 1x pro Woche","1995","AkademikerIn","weiblich","7","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","maennlich","2","","",""
"Min 1x pro Monat","1995","(noch) kein Abschluss","weiblich","1","","",""
"Min 1x pro Monat","1995","Hauptschule","maennlich","61","0.0252489961228017","0.0195983541547422","0.0308996380908612"
"Min 1x pro Monat","1995","Hauptschule","weiblich","26","","",""
"Min 1x pro Monat","1995","Realschule","maennlich","32","0.0265445098992089","0.0180106488335384","0.0350783709648794"
"Min 1x pro Monat","1995","Realschule","weiblich","22","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","maennlich","8","","",""
"Min 1x pro Monat","1995","(Fach-)Abitur","weiblich","5","","",""
"Min 1x pro Monat","1995","AkademikerIn","maennlich","49","0.0520321936536686","0.0379168747386724","0.0661475125686648"
"Min 1x pro Monat","1995","AkademikerIn","weiblich","29","","",""
"Seltener","1995","(noch) kein Abschluss","maennlich","19","","",""
"Seltener","1995","(noch) kein Abschluss","weiblich","12","","",""
"Seltener","1995","Hauptschule","maennlich","243","0.0896582404598378","0.079367983356985","0.0999484975626906"
"Seltener","1995","Hauptschule","weiblich","153","0.0547633079862321","0.0467619723552184","0.0627646436172458"
"Seltener","1995","Realschule","maennlich","131","0.103293487074647","0.087136447279674","0.119450526869621"
"Seltener","1995","Realschule","weiblich","121","0.0681656494493765","0.0562928890514436","0.0800384098473094"
"Seltener","1995","(Fach-)Abitur","maennlich","57","0.115234043883052","0.0886931651064136","0.141774922659691"
"Seltener","1995","(Fach-)Abitur","weiblich","42","0.104946736613412","0.0781094788481979","0.131783994378627"
"Seltener","1995","AkademikerIn","maennlich","130","0.149073386822069","0.126437164794154","0.171709608849985"
"Seltener","1995","AkademikerIn","weiblich","89","0.119772675555585","0.0972163758845987","0.142328975226572"
"Nie","1995","(noch) kein Abschluss","maennlich","366","0.907993122530552","0.87930730622887","0.936678938832234"
"Nie","1995","(noch) kein Abschluss","weiblich","468","0.95849655374347","0.940727562715382","0.976265544771557"
"Nie","1995","Hauptschule","maennlich","2619","0.873100179580618","0.861110945767613","0.885089413393623"
"Nie","1995","Hauptschule","weiblich","2917","0.93376663473116","0.92502072577521","0.94251254368711"
"Nie","1995","Realschule","maennlich","1177","0.848371501693131","0.829330770773219","0.867412232613043"
"Nie","1995","Realschule","weiblich","1575","0.909209568996692","0.895674776719766","0.922744361273617"
"Nie","1995","(Fach-)Abitur","maennlich","481","0.854895412548921","0.825619680743962","0.88417114435388"
"Nie","1995","(Fach-)Abitur","weiblich","452","0.879128934550731","0.850584812459","0.907673056642462"
"Nie","1995","AkademikerIn","maennlich","737","0.771659472910198","0.744980925582183","0.798338020238213"
"Nie","1995","AkademikerIn","weiblich","667","0.829064529834472","0.802912715754963","0.855216343913981"
"Taeglich","1996","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1996","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1996","Hauptschule","maennlich","","","",""
"Taeglich","1996","Hauptschule","weiblich","","","",""
"Taeglich","1996","Realschule","maennlich","","","",""
"Taeglich","1996","Realschule","weiblich","","","",""
"Taeglich","1996","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1996","(Fach-)Abitur","weiblich","","","",""
"Taeglich","1996","AkademikerIn","maennlich","","","",""
"Taeglich","1996","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","maennlich","1","","",""
"Min 1x pro Woche","1996","(noch) kein Abschluss","weiblich","1","","",""
"Min 1x pro Woche","1996","Hauptschule","maennlich","28","","",""
"Min 1x pro Woche","1996","Hauptschule","weiblich","5","","",""
"Min 1x pro Woche","1996","Realschule","maennlich","17","","",""
"Min 1x pro Woche","1996","Realschule","weiblich","8","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","maennlich","5","","",""
"Min 1x pro Woche","1996","(Fach-)Abitur","weiblich","4","","",""
"Min 1x pro Woche","1996","AkademikerIn","maennlich","25","","",""
"Min 1x pro Woche","1996","AkademikerIn","weiblich","7","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","maennlich","3","","",""
"Min 1x pro Monat","1996","(noch) kein Abschluss","weiblich","1","","",""
"Min 1x pro Monat","1996","Hauptschule","maennlich","32","0.0131655642386016","0.00900051589860519","0.017330612578598"
"Min 1x pro Monat","1996","Hauptschule","weiblich","19","","",""
"Min 1x pro Monat","1996","Realschule","maennlich","28","","",""
"Min 1x pro Monat","1996","Realschule","weiblich","18","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","maennlich","7","","",""
"Min 1x pro Monat","1996","(Fach-)Abitur","weiblich","6","","",""
"Min 1x pro Monat","1996","AkademikerIn","maennlich","44","0.0470410656326918","0.0336407676415774","0.0604413636238062"
"Min 1x pro Monat","1996","AkademikerIn","weiblich","26","","",""
"Seltener","1996","(noch) kein Abschluss","maennlich","11","","",""
"Seltener","1996","(noch) kein Abschluss","weiblich","13","","",""
"Seltener","1996","Hauptschule","maennlich","229","0.0929185933409908","0.0823101269262288","0.103527059755753"
"Seltener","1996","Hauptschule","weiblich","137","0.0550641039017761","0.046931374494897","0.0631968333086552"
"Seltener","1996","Realschule","maennlich","132","0.116623979110517","0.0996709287725864","0.133577029448448"
"Seltener","1996","Realschule","weiblich","103","0.0595880863630464","0.0484105978365931","0.0707655748894997"
"Seltener","1996","(Fach-)Abitur","maennlich","58","0.106061250861516","0.0797221652972384","0.132400336425794"
"Seltener","1996","(Fach-)Abitur","weiblich","34","0.0723850242695781","0.0497400236773793","0.0950300248617769"
"Seltener","1996","AkademikerIn","maennlich","154","0.176281689345511","0.152164219210596","0.200399159480426"
"Seltener","1996","AkademikerIn","weiblich","100","0.133429341148792","0.109822026355136","0.157036655942448"
"Nie","1996","(noch) kein Abschluss","maennlich","354","0.954178917885494","0.93284441700598","0.975513418765008"
"Nie","1996","(noch) kein Abschluss","weiblich","453","0.96548060964686","0.94894087639864","0.982020342895079"
"Nie","1996","Hauptschule","maennlich","2588","0.884488083212595","0.872808225601352","0.896167940823839"
"Nie","1996","Hauptschule","weiblich","2861","0.937230541160956","0.928582887865724","0.945878194456189"
"Nie","1996","Realschule","maennlich","1200","0.845923970269498","0.826855567088519","0.864992373450477"
"Nie","1996","Realschule","weiblich","1594","0.926390402323032","0.914060214339476","0.938720590306588"
"Nie","1996","(Fach-)Abitur","maennlich","455","0.871872616115703","0.843282498798322","0.900462733433084"
"Nie","1996","(Fach-)Abitur","weiblich","459","0.9037567605515","0.877983165882473","0.929530355220528"
"Nie","1996","AkademikerIn","maennlich","736","0.759307000316685","0.732250026644376","0.786363973988994"
"Nie","1996","AkademikerIn","weiblich","664","0.826488975976188","0.800198345602984","0.852779606349393"
"Taeglich","1997","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1997","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1997","Hauptschule","maennlich","","","",""
"Taeglich","1997","Hauptschule","weiblich","","","",""
"Taeglich","1997","Realschule","maennlich","","","",""
"Taeglich","1997","Realschule","weiblich","","","",""
"Taeglich","1997","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1997","(Fach-)Abitur","weiblich","","","",""
"Taeglich","1997","AkademikerIn","maennlich","","","",""
"Taeglich","1997","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","maennlich","1","","",""
"Min 1x pro Woche","1997","(noch) kein Abschluss","weiblich","2","","",""
"Min 1x pro Woche","1997","Hauptschule","maennlich","26","","",""
"Min 1x pro Woche","1997","Hauptschule","weiblich","6","","",""
"Min 1x pro Woche","1997","Realschule","maennlich","17","","",""
"Min 1x pro Woche","1997","Realschule","weiblich","9","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","maennlich","3","","",""
"Min 1x pro Woche","1997","(Fach-)Abitur","weiblich","3","","",""
"Min 1x pro Woche","1997","AkademikerIn","maennlich","21","","",""
"Min 1x pro Woche","1997","AkademikerIn","weiblich","4","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","maennlich","4","","",""
"Min 1x pro Monat","1997","(noch) kein Abschluss","weiblich","4","","",""
"Min 1x pro Monat","1997","Hauptschule","maennlich","42","0.0181355756986967","0.0131858421647066","0.0230853092326868"
"Min 1x pro Monat","1997","Hauptschule","weiblich","24","","",""
"Min 1x pro Monat","1997","Realschule","maennlich","25","","",""
"Min 1x pro Monat","1997","Realschule","weiblich","19","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","maennlich","7","","",""
"Min 1x pro Monat","1997","(Fach-)Abitur","weiblich","3","","",""
"Min 1x pro Monat","1997","AkademikerIn","maennlich","57","0.0534894667717748","0.0392708478420723","0.0677080857014773"
"Min 1x pro Monat","1997","AkademikerIn","weiblich","27","","",""
"Seltener","1997","(noch) kein Abschluss","maennlich","16","","",""
"Seltener","1997","(noch) kein Abschluss","weiblich","11","","",""
"Seltener","1997","Hauptschule","maennlich","179","0.0733020546252947","0.0636344794451865","0.0829696298054028"
"Seltener","1997","Hauptschule","weiblich","112","0.0447986946679877","0.0372801977942689","0.0523171915417064"
"Seltener","1997","Realschule","maennlich","102","0.0872543049071983","0.0722447942240614","0.102263815590335"
"Seltener","1997","Realschule","weiblich","97","0.0649840147744488","0.053263027648389","0.0767050019005086"
"Seltener","1997","(Fach-)Abitur","maennlich","33","0.07256140714216","0.05020004528556","0.09492276899876"
"Seltener","1997","(Fach-)Abitur","weiblich","33","0.0934277293976656","0.0677637658813856","0.119091692913946"
"Seltener","1997","AkademikerIn","maennlich","102","0.112027299469126","0.0920966112415482","0.131957987696704"
"Seltener","1997","AkademikerIn","weiblich","87","0.107031365371616","0.0855277504162868","0.128534980326945"
"Nie","1997","(noch) kein Abschluss","maennlich","351","0.932757344610709","0.907307602410209","0.958207086811208"
"Nie","1997","(noch) kein Abschluss","weiblich","435","0.953903856341969","0.934572448959523","0.973235263724416"
"Nie","1997","Hauptschule","maennlich","2545","0.898632300171842","0.88743711729464","0.909827483049043"
"Nie","1997","Hauptschule","weiblich","2766","0.944882736846918","0.936588361791513","0.953177111902323"
"Nie","1997","Realschule","maennlich","1214","0.875764001306123","0.858220532117028","0.893307470495217"
"Nie","1997","Realschule","weiblich","1574","0.919191840836538","0.906232524572206","0.932151157100871"
"Nie","1997","(Fach-)Abitur","maennlich","474","0.906104692415316","0.880961874299113","0.931247510531518"
"Nie","1997","(Fach-)Abitur","weiblich","455","0.892332316389658","0.864999108019789","0.919665524759527"
"Nie","1997","AkademikerIn","maennlich","782","0.814725298950632","0.790174014574719","0.839276583326544"
"Nie","1997","AkademikerIn","weiblich","676","0.851714964222924","0.826995808025122","0.876434120420725"
"Taeglich","1998","(noch) kein Abschluss","maennlich","1","","",""
"Taeglich","1998","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1998","Hauptschule","maennlich","4","","",""
"Taeglich","1998","Hauptschule","weiblich","","","",""
"Taeglich","1998","Realschule","maennlich","1","","",""
"Taeglich","1998","Realschule","weiblich","1","","",""
"Taeglich","1998","(Fach-)Abitur","maennlich","2","","",""
"Taeglich","1998","(Fach-)Abitur","weiblich","1","","",""
"Taeglich","1998","AkademikerIn","maennlich","6","","",""
"Taeglich","1998","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","maennlich","3","","",""
"Min 1x pro Woche","1998","(noch) kein Abschluss","weiblich","","","",""
"Min 1x pro Woche","1998","Hauptschule","maennlich","29","","",""
"Min 1x pro Woche","1998","Hauptschule","weiblich","2","","",""
"Min 1x pro Woche","1998","Realschule","maennlich","18","","",""
"Min 1x pro Woche","1998","Realschule","weiblich","4","","",""
"Min 1x pro Woche","1998","(Fach-)Abitur","maennlich","6","","",""
"Min 1x pro Woche","1998","(Fach-)Abitur","weiblich","2","","",""
"Min 1x pro Woche","1998","AkademikerIn","maennlich","23","","",""
"Min 1x pro Woche","1998","AkademikerIn","weiblich","8","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","maennlich","2","","",""
"Min 1x pro Monat","1998","(noch) kein Abschluss","weiblich","6","","",""
"Min 1x pro Monat","1998","Hauptschule","maennlich","48","0.0161391369343015","0.0116367377929006","0.0206415360757023"
"Min 1x pro Monat","1998","Hauptschule","weiblich","37","0.0110605614230687","0.00740303428534236","0.014718088560795"
"Min 1x pro Monat","1998","Realschule","maennlich","23","","",""
"Min 1x pro Monat","1998","Realschule","weiblich","17","","",""
"Min 1x pro Monat","1998","(Fach-)Abitur","maennlich","8","","",""
"Min 1x pro Monat","1998","(Fach-)Abitur","weiblich","5","","",""
"Min 1x pro Monat","1998","AkademikerIn","maennlich","57","0.0505055657021293","0.0374088686416489","0.0636022627626096"
"Min 1x pro Monat","1998","AkademikerIn","weiblich","32","0.030214982233385","0.0189498786896932","0.0414800857770768"
"Seltener","1998","(noch) kein Abschluss","maennlich","23","","",""
"Seltener","1998","(noch) kein Abschluss","weiblich","20","","",""
"Seltener","1998","Hauptschule","maennlich","294","0.110398807157962","0.0992014155812883","0.121596198734635"
"Seltener","1998","Hauptschule","weiblich","205","0.0717019109807633","0.0626794873171326","0.080724334644394"
"Seltener","1998","Realschule","maennlich","147","0.105169603328547","0.0897119305653802","0.120627276091713"
"Seltener","1998","Realschule","weiblich","145","0.0765983158095394","0.0645281394834284","0.0886684921356505"
"Seltener","1998","(Fach-)Abitur","maennlich","64","0.125625434996483","0.0981509390023989","0.153099930990567"
"Seltener","1998","(Fach-)Abitur","weiblich","66","0.130388064034503","0.103031077083014","0.157745050985991"
"Seltener","1998","AkademikerIn","maennlich","171","0.169204818058694","0.14678152992127","0.191628106196117"
"Seltener","1998","AkademikerIn","weiblich","131","0.149683899256333","0.126205740963839","0.173162057548827"
"Nie","1998","(noch) kein Abschluss","maennlich","337","0.917530924592049","0.88934946604905","0.945712383135048"
"Nie","1998","(noch) kein Abschluss","weiblich","428","0.933134637322298","0.910157658598618","0.956111616045978"
"Nie","1998","Hauptschule","maennlich","2634","0.861664334335776","0.84932836907049","0.874000299601062"
"Nie","1998","Hauptschule","weiblich","2897","0.916633963721692","0.9069666308708","0.926301296572584"
"Nie","1998","Realschule","maennlich","1324","0.865211319601905","0.848003872857604","0.882418766346207"
"Nie","1998","Realschule","weiblich","1698","0.912804201913111","0.900000213667679","0.925608190158544"
"Nie","1998","(Fach-)Abitur","maennlich","479","0.847928672163118","0.818160955961912","0.877696388364324"
"Nie","1998","(Fach-)Abitur","weiblich","508","0.852763130008611","0.823975289068985","0.881550970948238"
"Nie","1998","AkademikerIn","maennlich","817","0.756339393844978","0.730665190826873","0.782013596863083"
"Nie","1998","AkademikerIn","weiblich","716","0.809343882682081","0.783492832091787","0.835194933272374"
"Taeglich","1999","(noch) kein Abschluss","maennlich","","","",""
"Taeglich","1999","(noch) kein Abschluss","weiblich","","","",""
"Taeglich","1999","Hauptschule","maennlich","","","",""
"Taeglich","1999","Hauptschule","weiblich","","","",""
"Taeglich","1999","Realschule","maennlich","","","",""
"Taeglich","1999","Realschule","weiblich","","","",""
"Taeglich","1999","(Fach-)Abitur","maennlich","","","",""
"Taeglich","1999","(Fach-)Abitur","weiblich","","","",""
"Taeglich","1999","AkademikerIn","maennlich","","","",""
"Taeglich","1999","AkademikerIn","weiblich","","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","maennlich","4","","",""
"Min 1x pro Woche","1999","(noch) kein Abschluss","weiblich","1","","",""
"Min 1x pro Woche","1999","Hauptschule","maennlich","34","0.012213342506178","0.00823898544287894","0.016187699569477"
"Min 1x pro Woche","1999","Hauptschule","weiblich","10","","",""
"Min 1x pro Woche","1999","Realschule","maennlich","16","","",""
"Min 1x pro Woche","1999","Realschule","weiblich","5","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","maennlich","9","","",""
"Min 1x pro Woche","1999","(Fach-)Abitur","weiblich","3","","",""
"Min 1x pro Woche","1999","AkademikerIn","maennlich","33","0.0261838700186533","0.0166294653804383","0.0357382746568683"
"Min 1x pro Woche","1999","AkademikerIn","weiblich","5","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","maennlich","3","","",""
"Min 1x pro Monat","1999","(noch) kein Abschluss","weiblich","2","","",""
"Min 1x pro Monat","1999","Hauptschule","maennlich","48","0.0172249655258377","0.012517097556197","0.0219328334954784"
"Min 1x pro Monat","1999","Hauptschule","weiblich","25","","",""
"Min 1x pro Monat","1999","Realschule","maennlich","28","","",""
"Min 1x pro Monat","1999","Realschule","weiblich","24","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","maennlich","8","","",""
"Min 1x pro Monat","1999","(Fach-)Abitur","weiblich","8","","",""
"Min 1x pro Monat","1999","AkademikerIn","maennlich","47","0.0388339507382218","0.0272740733218581","0.0503938281545856"
"Min 1x pro Monat","1999","AkademikerIn","weiblich","27","","",""
"Seltener","1999","(noch) kein Abschluss","maennlich","18","","",""
"Seltener","1999","(noch) kein Abschluss","weiblich","10","","",""
"Seltener","1999","Hauptschule","maennlich","215","0.0764121736545874","0.0667996280501079","0.0860247192590669"
"Seltener","1999","Hauptschule","weiblich","152","0.0463923913739354","0.0388970117275668","0.053887771020304"
"Seltener","1999","Realschule","maennlich","134","0.0998318837861388","0.0846563589157856","0.115007408656492"
"Seltener","1999","Realschule","weiblich","104","0.0539830268566238","0.0437268204328933","0.0642392332803543"
"Seltener","1999","(Fach-)Abitur","maennlich","42","0.0774363010031813","0.0548298999078986","0.100042702098464"
"Seltener","1999","(Fach-)Abitur","weiblich","52","0.094612670831028","0.0710162459295331","0.118209095732523"
"Seltener","1999","AkademikerIn","maennlich","127","0.130050989964137","0.109925245212039","0.150176734716235"
"Seltener","1999","AkademikerIn","weiblich","102","0.107847518182706","0.0872358526547369","0.128459183710676"
"Nie","1999","(noch) kein Abschluss","maennlich","330","0.907773508665888","0.877674616561163","0.937872400770613"
"Nie","1999","(noch) kein Abschluss","weiblich","417","0.976603126863192","0.962315772102331","0.990890481624052"
"Nie","1999","Hauptschule","maennlich","2637","0.894149518313397","0.883017612347809","0.905281424278985"
"Nie","1999","Hauptschule","weiblich","2838","0.940724777169706","0.932309793247211","0.949139761092201"
"Nie","1999","Realschule","maennlich","1321","0.87184739446311","0.854926191611423","0.888768597314798"
