"pli0097_h","year","alter_gr","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"Min 1x pro Woche","1992","16-34 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Woche","1992","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1992","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Woche","1992","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1992","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Min 1x pro Woche","1992","35-65 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Woche","1992","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1992","35-65 Jahre alt","AkademikerInnen","39","0.0318335234138123","0.0214067118098605","0.0422603350177641"
"Min 1x pro Woche","1992","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1992","66 und älter","Hauptschulabschluss","","","",""
"Min 1x pro Woche","1992","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Woche","1992","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1992","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Monat","1992","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1992","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Min 1x pro Monat","1992","16-34 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Monat","1992","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1992","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Monat","1992","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1992","35-65 Jahre alt","Hauptschulabschluss","59","0.017462345931375","0.0132822317566088","0.0216424601061413"
"Min 1x pro Monat","1992","35-65 Jahre alt","Realschulabschluss","32","0.0299294344889124","0.0199681382795873","0.0398907306982375"
"Min 1x pro Monat","1992","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1992","35-65 Jahre alt","AkademikerInnen","57","0.0558401110734468","0.0422027587416619","0.0694774634052318"
"Min 1x pro Monat","1992","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1992","66 und älter","Hauptschulabschluss","","","",""
"Min 1x pro Monat","1992","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Monat","1992","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1992","66 und älter","AkademikerInnen","","","",""
"Seltener","1992","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","1992","16-34 Jahre alt","Hauptschulabschluss","61","0.0422748172855497","0.0324825335417518","0.0520671010293476"
"Seltener","1992","16-34 Jahre alt","Realschulabschluss","89","0.0543417164223583","0.0437570072328293","0.0649264256118873"
"Seltener","1992","16-34 Jahre alt","(Fach-)Abitur","40","0.0571983689773552","0.0387245905447522","0.0756721474099582"
"Seltener","1992","16-34 Jahre alt","AkademikerInnen","50","0.118731628060894","0.0887111250321571","0.148752131089631"
"Seltener","1992","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","1992","35-65 Jahre alt","Hauptschulabschluss","176","0.0523916649150823","0.0452810397596783","0.0595022900704862"
"Seltener","1992","35-65 Jahre alt","Realschulabschluss","98","0.0870397137930806","0.0705600022510426","0.103519425335119"
"Seltener","1992","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Seltener","1992","35-65 Jahre alt","AkademikerInnen","128","0.123338231084794","0.103808375016975","0.142868087152614"
"Seltener","1992","66 und älter","(noch) kein Abschluss","","","",""
"Seltener","1992","66 und älter","Hauptschulabschluss","","","",""
"Seltener","1992","66 und älter","Realschulabschluss","","","",""
"Seltener","1992","66 und älter","(Fach-)Abitur","","","",""
"Seltener","1992","66 und älter","AkademikerInnen","","","",""
"Nie","1992","16-34 Jahre alt","(noch) kein Abschluss","341","0.944052074480873","0.920212200660446","0.967891948301301"
"Nie","1992","16-34 Jahre alt","Hauptschulabschluss","1552","0.951309891316037","0.940836096921344","0.961783685710731"
"Nie","1992","16-34 Jahre alt","Realschulabschluss","1645","0.929509597273196","0.917557693882462","0.941461500663931"
"Nie","1992","16-34 Jahre alt","(Fach-)Abitur","549","0.915056556986982","0.892877522086922","0.937235591887042"
"Nie","1992","16-34 Jahre alt","AkademikerInnen","381","0.839961561251214","0.805934650599944","0.873988471902483"
"Nie","1992","35-65 Jahre alt","(noch) kein Abschluss","473","0.975603374564734","0.961816142710986","0.989390606418482"
"Nie","1992","35-65 Jahre alt","Hauptschulabschluss","3513","0.92428826571672","0.915846222599716","0.932730308833724"
"Nie","1992","35-65 Jahre alt","Realschulabschluss","979","0.870904190760234","0.851301928393732","0.890506453126736"
"Nie","1992","35-65 Jahre alt","(Fach-)Abitur","211","0.861226417447448","0.817848844440808","0.904603990454089"
"Nie","1992","35-65 Jahre alt","AkademikerInnen","865","0.788988134427947","0.764754261535612","0.813222007320281"
"Nie","1992","66 und älter","(noch) kein Abschluss","","","",""
"Nie","1992","66 und älter","Hauptschulabschluss","1016","0.954780814086591","0.942284007620821","0.967277620552361"
"Nie","1992","66 und älter","Realschulabschluss","176","0.950878865515751","0.919819798158968","0.981937932872534"
"Nie","1992","66 und älter","(Fach-)Abitur","43","0.9155700314405","0.83522421404733","0.99591584883367"
"Nie","1992","66 und älter","AkademikerInnen","96","0.914823765088242","0.861932477378528","0.967715052797956"
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1992","16-34 Jahre alt","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1992","35-65 Jahre alt","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1992","66 und älter","AkademikerInnen","","","",""
"Gelegentlich (1984)","1992","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1992","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1992","16-34 Jahre alt","Realschulabschluss","","","",""
"Gelegentlich (1984)","1992","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1992","16-34 Jahre alt","AkademikerInnen","","","",""
"Gelegentlich (1984)","1992","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1992","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1992","35-65 Jahre alt","Realschulabschluss","","","",""
"Gelegentlich (1984)","1992","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1992","35-65 Jahre alt","AkademikerInnen","","","",""
"Gelegentlich (1984)","1992","66 und älter","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1992","66 und älter","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1992","66 und älter","Realschulabschluss","","","",""
"Gelegentlich (1984)","1992","66 und älter","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1992","66 und älter","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1992","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1992","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1992","16-34 Jahre alt","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1992","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1992","16-34 Jahre alt","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1992","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1992","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1992","35-65 Jahre alt","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1992","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1992","35-65 Jahre alt","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1992","66 und älter","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1992","66 und älter","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1992","66 und älter","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1992","66 und älter","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1992","66 und älter","AkademikerInnen","","","",""
"Taeglich","1993","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Taeglich","1993","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Taeglich","1993","16-34 Jahre alt","Realschulabschluss","","","",""
"Taeglich","1993","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Taeglich","1993","16-34 Jahre alt","AkademikerInnen","","","",""
"Taeglich","1993","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Taeglich","1993","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Taeglich","1993","35-65 Jahre alt","Realschulabschluss","","","",""
"Taeglich","1993","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Taeglich","1993","35-65 Jahre alt","AkademikerInnen","","","",""
"Taeglich","1993","66 und älter","(noch) kein Abschluss","","","",""
"Taeglich","1993","66 und älter","Hauptschulabschluss","","","",""
"Taeglich","1993","66 und älter","Realschulabschluss","","","",""
"Taeglich","1993","66 und älter","(Fach-)Abitur","","","",""
"Taeglich","1993","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Woche","1993","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1993","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Min 1x pro Woche","1993","16-34 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Woche","1993","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1993","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Woche","1993","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1993","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Min 1x pro Woche","1993","35-65 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Woche","1993","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1993","35-65 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Woche","1993","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1993","66 und älter","Hauptschulabschluss","","","",""
"Min 1x pro Woche","1993","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Woche","1993","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1993","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Monat","1993","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1993","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Min 1x pro Monat","1993","16-34 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Monat","1993","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1993","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Monat","1993","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1993","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Min 1x pro Monat","1993","35-65 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Monat","1993","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1993","35-65 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Monat","1993","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1993","66 und älter","Hauptschulabschluss","","","",""
"Min 1x pro Monat","1993","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Monat","1993","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1993","66 und älter","AkademikerInnen","","","",""
"Seltener","1993","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","1993","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Seltener","1993","16-34 Jahre alt","Realschulabschluss","","","",""
"Seltener","1993","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Seltener","1993","16-34 Jahre alt","AkademikerInnen","","","",""
"Seltener","1993","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","1993","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Seltener","1993","35-65 Jahre alt","Realschulabschluss","","","",""
"Seltener","1993","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Seltener","1993","35-65 Jahre alt","AkademikerInnen","","","",""
"Seltener","1993","66 und älter","(noch) kein Abschluss","","","",""
"Seltener","1993","66 und älter","Hauptschulabschluss","","","",""
"Seltener","1993","66 und älter","Realschulabschluss","","","",""
"Seltener","1993","66 und älter","(Fach-)Abitur","","","",""
"Seltener","1993","66 und älter","AkademikerInnen","","","",""
"Nie","1993","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Nie","1993","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Nie","1993","16-34 Jahre alt","Realschulabschluss","","","",""
"Nie","1993","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Nie","1993","16-34 Jahre alt","AkademikerInnen","","","",""
"Nie","1993","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Nie","1993","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Nie","1993","35-65 Jahre alt","Realschulabschluss","","","",""
"Nie","1993","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Nie","1993","35-65 Jahre alt","AkademikerInnen","","","",""
"Nie","1993","66 und älter","(noch) kein Abschluss","","","",""
"Nie","1993","66 und älter","Hauptschulabschluss","","","",""
"Nie","1993","66 und älter","Realschulabschluss","","","",""
"Nie","1993","66 und älter","(Fach-)Abitur","","","",""
"Nie","1993","66 und älter","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1993","16-34 Jahre alt","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1993","35-65 Jahre alt","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1993","66 und älter","AkademikerInnen","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","Realschulabschluss","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1993","16-34 Jahre alt","AkademikerInnen","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","Realschulabschluss","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1993","35-65 Jahre alt","AkademikerInnen","","","",""
"Gelegentlich (1984)","1993","66 und älter","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1993","66 und älter","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1993","66 und älter","Realschulabschluss","","","",""
"Gelegentlich (1984)","1993","66 und älter","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1993","66 und älter","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1993","16-34 Jahre alt","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1993","35-65 Jahre alt","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","Hauptschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","Realschulabschluss","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","(Fach-)Abitur","","","",""
"Haeufig,regelmaessig (1984)","1993","66 und älter","AkademikerInnen","","","",""
"Taeglich","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Taeglich","1994","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Taeglich","1994","16-34 Jahre alt","Realschulabschluss","","","",""
"Taeglich","1994","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Taeglich","1994","16-34 Jahre alt","AkademikerInnen","","","",""
"Taeglich","1994","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Taeglich","1994","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Taeglich","1994","35-65 Jahre alt","Realschulabschluss","","","",""
"Taeglich","1994","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Taeglich","1994","35-65 Jahre alt","AkademikerInnen","","","",""
"Taeglich","1994","66 und älter","(noch) kein Abschluss","","","",""
"Taeglich","1994","66 und älter","Hauptschulabschluss","","","",""
"Taeglich","1994","66 und älter","Realschulabschluss","","","",""
"Taeglich","1994","66 und älter","(Fach-)Abitur","","","",""
"Taeglich","1994","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1994","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Woche","1994","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1994","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Min 1x pro Woche","1994","35-65 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Woche","1994","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1994","35-65 Jahre alt","AkademikerInnen","35","0.0262952010561184","0.0168133892081432","0.0357770129040935"
"Min 1x pro Woche","1994","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Woche","1994","66 und älter","Hauptschulabschluss","","","",""
"Min 1x pro Woche","1994","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Woche","1994","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Woche","1994","66 und älter","AkademikerInnen","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","Realschulabschluss","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1994","16-34 Jahre alt","AkademikerInnen","","","",""
"Min 1x pro Monat","1994","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1994","35-65 Jahre alt","Hauptschulabschluss","44","0.012063117510329","0.00845006239230188","0.0156761726283562"
"Min 1x pro Monat","1994","35-65 Jahre alt","Realschulabschluss","30","0.0235569487584083","0.0149290367016097","0.032184860815207"
"Min 1x pro Monat","1994","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1994","35-65 Jahre alt","AkademikerInnen","61","0.0589956024529685","0.0450336846548647","0.0729575202510724"
"Min 1x pro Monat","1994","66 und älter","(noch) kein Abschluss","","","",""
"Min 1x pro Monat","1994","66 und älter","Hauptschulabschluss","","","",""
"Min 1x pro Monat","1994","66 und älter","Realschulabschluss","","","",""
"Min 1x pro Monat","1994","66 und älter","(Fach-)Abitur","","","",""
"Min 1x pro Monat","1994","66 und älter","AkademikerInnen","","","",""
"Seltener","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","1994","16-34 Jahre alt","Hauptschulabschluss","62","0.0401714668671689","0.030092291482267","0.0502506422520708"
"Seltener","1994","16-34 Jahre alt","Realschulabschluss","79","0.0482662137289633","0.0379496471043615","0.0585827803535651"
"Seltener","1994","16-34 Jahre alt","(Fach-)Abitur","50","0.0690530345200131","0.0495314779966707","0.0885745910433556"
"Seltener","1994","16-34 Jahre alt","AkademikerInnen","39","0.121713805390359","0.0904077010667352","0.153019909713983"
"Seltener","1994","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Seltener","1994","35-65 Jahre alt","Hauptschulabschluss","213","0.0646616631924649","0.0565223452918947","0.0728009810930351"
"Seltener","1994","35-65 Jahre alt","Realschulabschluss","98","0.083507259774421","0.067769266239743","0.0992452533090989"
"Seltener","1994","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Seltener","1994","35-65 Jahre alt","AkademikerInnen","115","0.111686080344604","0.0930213298614363","0.130350830827772"
"Seltener","1994","66 und älter","(noch) kein Abschluss","","","",""
"Seltener","1994","66 und älter","Hauptschulabschluss","37","0.0369129311257876","0.025724794588018","0.0481010676635573"
"Seltener","1994","66 und älter","Realschulabschluss","","","",""
"Seltener","1994","66 und älter","(Fach-)Abitur","","","",""
"Seltener","1994","66 und älter","AkademikerInnen","","","",""
"Nie","1994","16-34 Jahre alt","(noch) kein Abschluss","366","0.931050016050208","0.905741229857045","0.956358802243371"
"Nie","1994","16-34 Jahre alt","Hauptschulabschluss","1384","0.952390529415656","0.941460444419908","0.963320614411405"
"Nie","1994","16-34 Jahre alt","Realschulabschluss","1557","0.937289198690978","0.925619388048609","0.948959009333347"
"Nie","1994","16-34 Jahre alt","(Fach-)Abitur","580","0.90646430078358","0.884044867046136","0.928883734521024"
"Nie","1994","16-34 Jahre alt","AkademikerInnen","374","0.871017647779452","0.838923954101184","0.90311134145772"
"Nie","1994","35-65 Jahre alt","(noch) kein Abschluss","415","0.953864074646534","0.933989901436781","0.973738247856287"
"Nie","1994","35-65 Jahre alt","Hauptschulabschluss","3223","0.915922361412736","0.90673798251878","0.925106740306692"
"Nie","1994","35-65 Jahre alt","Realschulabschluss","1045","0.880619100941087","0.862173865427706","0.899064336454467"
"Nie","1994","35-65 Jahre alt","(Fach-)Abitur","202","0.872215132812862","0.829348274830133","0.915081990795591"
"Nie","1994","35-65 Jahre alt","AkademikerInnen","883","0.803023116146309","0.779455748054515","0.826590484238103"
"Nie","1994","66 und älter","(noch) kein Abschluss","31","0.982007350122103","0.93595221767788","1.02806248256633"
"Nie","1994","66 und älter","Hauptschulabschluss","1040","0.949481666840827","0.936485852036872","0.962477481644781"
"Nie","1994","66 und älter","Realschulabschluss","165","0.889628371848428","0.844228400042292","0.935028343654564"
"Nie","1994","66 und älter","(Fach-)Abitur","42","0.988052268758056","0.955577464241655","1.02052707327446"
"Nie","1994","66 und älter","AkademikerInnen","102","0.81622466673999","0.748599042726725","0.883850290753255"
"Nie, sehr selten (1984)","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1994","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1994","16-34 Jahre alt","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1994","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1994","16-34 Jahre alt","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1994","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1994","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1994","35-65 Jahre alt","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1994","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1994","35-65 Jahre alt","AkademikerInnen","","","",""
"Nie, sehr selten (1984)","1994","66 und älter","(noch) kein Abschluss","","","",""
"Nie, sehr selten (1984)","1994","66 und älter","Hauptschulabschluss","","","",""
"Nie, sehr selten (1984)","1994","66 und älter","Realschulabschluss","","","",""
"Nie, sehr selten (1984)","1994","66 und älter","(Fach-)Abitur","","","",""
"Nie, sehr selten (1984)","1994","66 und älter","AkademikerInnen","","","",""
"Gelegentlich (1984)","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1994","16-34 Jahre alt","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1994","16-34 Jahre alt","Realschulabschluss","","","",""
"Gelegentlich (1984)","1994","16-34 Jahre alt","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1994","16-34 Jahre alt","AkademikerInnen","","","",""
"Gelegentlich (1984)","1994","35-65 Jahre alt","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1994","35-65 Jahre alt","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1994","35-65 Jahre alt","Realschulabschluss","","","",""
"Gelegentlich (1984)","1994","35-65 Jahre alt","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1994","35-65 Jahre alt","AkademikerInnen","","","",""
"Gelegentlich (1984)","1994","66 und älter","(noch) kein Abschluss","","","",""
"Gelegentlich (1984)","1994","66 und älter","Hauptschulabschluss","","","",""
"Gelegentlich (1984)","1994","66 und älter","Realschulabschluss","","","",""
"Gelegentlich (1984)","1994","66 und älter","(Fach-)Abitur","","","",""
"Gelegentlich (1984)","1994","66 und älter","AkademikerInnen","","","",""
"Haeufig,regelmaessig (1984)","1994","16-34 Jahre alt","(noch) kein Abschluss","","","",""
"Haeufig,regelmaessig (1984)","1994","16-34 Jahre alt","Hauptschulabschluss","","","",""
