"pli0097_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nie","1999","Hauptschule","1 Einkommensschwächstes Quintil","1741","0.925714820038292","0.913832509577179","0.937597130499406"
"Nie","1999","Hauptschule","2","1833","0.929183372088056","0.917873102490523","0.940493641685589"
"Nie","1999","Hauptschule","3","992","0.902593276144594","0.885070929660902","0.920115622628286"
"Nie","1999","Hauptschule","4","652","0.903893072742531","0.882497683005667","0.925288462479395"
"Nie","1999","Hauptschule","5 Einkommensstärkstes Quintil","257","0.904264708096118","0.869984875147332","0.938544541044904"
"Nie","1999","Realschule","1 Einkommensschwächstes Quintil","838","0.922640671327623","0.905244381448382","0.940036961206863"
"Nie","1999","Realschule","2","932","0.921020972123895","0.904436872855047","0.937605071392742"
"Nie","1999","Realschule","3","589","0.907216728718022","0.884774243792385","0.929659213643659"
"Nie","1999","Realschule","4","473","0.86784883055005","0.839311916637441","0.89638574446266"
"Nie","1999","Realschule","5 Einkommensstärkstes Quintil","221","0.881276178024031","0.84188280587212","0.920669550175941"
"Nie","1999","(Fach-)Abitur","1 Einkommensschwächstes Quintil","282","0.898406101083353","0.864936843231287","0.931875358935419"
"Nie","1999","(Fach-)Abitur","2","259","0.908890708116659","0.875656218436208","0.942125197797109"
"Nie","1999","(Fach-)Abitur","3","192","0.873220128609582","0.82935302335973","0.917087233859434"
"Nie","1999","(Fach-)Abitur","4","180","0.904810791938423","0.863829304170369","0.945792279706477"
"Nie","1999","(Fach-)Abitur","5 Einkommensstärkstes Quintil","93","0.809717541400362","0.736028824742571","0.883406258058153"
"Nie","1999","AkademikerIn","1 Einkommensschwächstes Quintil","185","0.831055436730812","0.782630252599642","0.879480620861982"
"Nie","1999","AkademikerIn","2","356","0.815792095693023","0.779404888493979","0.852179302892068"
"Nie","1999","AkademikerIn","3","368","0.87060494237561","0.83877003711053","0.902439847640689"
"Nie","1999","AkademikerIn","4","339","0.792860644228301","0.754332031931734","0.831389256524868"
"Nie","1999","AkademikerIn","5 Einkommensstärkstes Quintil","354","0.827863925408941","0.791974289486057","0.863753561331824"
"Täglich","2000","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2000","(noch) kein Abschluss","2","","","",""
"Täglich","2000","(noch) kein Abschluss","3","","","",""
"Täglich","2000","(noch) kein Abschluss","4","","","",""
"Täglich","2000","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2000","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2000","Hauptschule","2","","","",""
"Täglich","2000","Hauptschule","3","","","",""
"Täglich","2000","Hauptschule","4","","","",""
"Täglich","2000","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2000","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2000","Realschule","2","","","",""
"Täglich","2000","Realschule","3","","","",""
"Täglich","2000","Realschule","4","","","",""
"Täglich","2000","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2000","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2000","(Fach-)Abitur","2","","","",""
"Täglich","2000","(Fach-)Abitur","3","","","",""
"Täglich","2000","(Fach-)Abitur","4","","","",""
"Täglich","2000","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2000","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2000","AkademikerIn","2","","","",""
"Täglich","2000","AkademikerIn","3","","","",""
"Täglich","2000","AkademikerIn","4","","","",""
"Täglich","2000","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","3","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","2000","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2000","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2000","Hauptschule","2","","","",""
"Min 1x pro Woche","2000","Hauptschule","3","","","",""
"Min 1x pro Woche","2000","Hauptschule","4","","","",""
"Min 1x pro Woche","2000","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2000","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2000","Realschule","2","","","",""
"Min 1x pro Woche","2000","Realschule","3","","","",""
"Min 1x pro Woche","2000","Realschule","4","","","",""
"Min 1x pro Woche","2000","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","2","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","3","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","4","","","",""
"Min 1x pro Woche","2000","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2000","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2000","AkademikerIn","2","","","",""
"Min 1x pro Woche","2000","AkademikerIn","3","","","",""
"Min 1x pro Woche","2000","AkademikerIn","4","","","",""
"Min 1x pro Woche","2000","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","2","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","3","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","4","","","",""
"Min 1x pro Monat","2000","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2000","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2000","Hauptschule","2","","","",""
"Min 1x pro Monat","2000","Hauptschule","3","","","",""
"Min 1x pro Monat","2000","Hauptschule","4","","","",""
"Min 1x pro Monat","2000","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2000","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2000","Realschule","2","","","",""
"Min 1x pro Monat","2000","Realschule","3","","","",""
"Min 1x pro Monat","2000","Realschule","4","","","",""
"Min 1x pro Monat","2000","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","2","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","3","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","4","","","",""
"Min 1x pro Monat","2000","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2000","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2000","AkademikerIn","2","","","",""
"Min 1x pro Monat","2000","AkademikerIn","3","","","",""
"Min 1x pro Monat","2000","AkademikerIn","4","","","",""
"Min 1x pro Monat","2000","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2000","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2000","(noch) kein Abschluss","2","","","",""
"Seltener","2000","(noch) kein Abschluss","3","","","",""
"Seltener","2000","(noch) kein Abschluss","4","","","",""
"Seltener","2000","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2000","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2000","Hauptschule","2","","","",""
"Seltener","2000","Hauptschule","3","","","",""
"Seltener","2000","Hauptschule","4","","","",""
"Seltener","2000","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2000","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2000","Realschule","2","","","",""
"Seltener","2000","Realschule","3","","","",""
"Seltener","2000","Realschule","4","","","",""
"Seltener","2000","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2000","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2000","(Fach-)Abitur","2","","","",""
"Seltener","2000","(Fach-)Abitur","3","","","",""
"Seltener","2000","(Fach-)Abitur","4","","","",""
"Seltener","2000","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2000","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2000","AkademikerIn","2","","","",""
"Seltener","2000","AkademikerIn","3","","","",""
"Seltener","2000","AkademikerIn","4","","","",""
"Seltener","2000","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2000","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2000","(noch) kein Abschluss","2","","","",""
"Nie","2000","(noch) kein Abschluss","3","","","",""
"Nie","2000","(noch) kein Abschluss","4","","","",""
"Nie","2000","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2000","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2000","Hauptschule","2","","","",""
"Nie","2000","Hauptschule","3","","","",""
"Nie","2000","Hauptschule","4","","","",""
"Nie","2000","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2000","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2000","Realschule","2","","","",""
"Nie","2000","Realschule","3","","","",""
"Nie","2000","Realschule","4","","","",""
"Nie","2000","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2000","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2000","(Fach-)Abitur","2","","","",""
"Nie","2000","(Fach-)Abitur","3","","","",""
"Nie","2000","(Fach-)Abitur","4","","","",""
"Nie","2000","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2000","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2000","AkademikerIn","2","","","",""
"Nie","2000","AkademikerIn","3","","","",""
"Nie","2000","AkademikerIn","4","","","",""
"Nie","2000","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2001","(noch) kein Abschluss","2","","","",""
"Täglich","2001","(noch) kein Abschluss","3","","","",""
"Täglich","2001","(noch) kein Abschluss","4","","","",""
"Täglich","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2001","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2001","Hauptschule","2","","","",""
"Täglich","2001","Hauptschule","3","","","",""
"Täglich","2001","Hauptschule","4","","","",""
"Täglich","2001","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2001","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2001","Realschule","2","","","",""
"Täglich","2001","Realschule","3","","","",""
"Täglich","2001","Realschule","4","","","",""
"Täglich","2001","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2001","(Fach-)Abitur","2","","","",""
"Täglich","2001","(Fach-)Abitur","3","","","",""
"Täglich","2001","(Fach-)Abitur","4","","","",""
"Täglich","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2001","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2001","AkademikerIn","2","","","",""
"Täglich","2001","AkademikerIn","3","","","",""
"Täglich","2001","AkademikerIn","4","","","",""
"Täglich","2001","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","3","1","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Min 1x pro Woche","2001","Hauptschule","1 Einkommensschwächstes Quintil","9","","",""
"Min 1x pro Woche","2001","Hauptschule","2","17","","",""
"Min 1x pro Woche","2001","Hauptschule","3","8","","",""
"Min 1x pro Woche","2001","Hauptschule","4","8","","",""
"Min 1x pro Woche","2001","Hauptschule","5 Einkommensstärkstes Quintil","13","","",""
"Min 1x pro Woche","2001","Realschule","1 Einkommensschwächstes Quintil","8","","",""
"Min 1x pro Woche","2001","Realschule","2","15","","",""
"Min 1x pro Woche","2001","Realschule","3","7","","",""
"Min 1x pro Woche","2001","Realschule","4","6","","",""
"Min 1x pro Woche","2001","Realschule","5 Einkommensstärkstes Quintil","12","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","4","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","2","3","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","3","4","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","4","6","","",""
"Min 1x pro Woche","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","3","","",""
"Min 1x pro Woche","2001","AkademikerIn","1 Einkommensschwächstes Quintil","4","","",""
"Min 1x pro Woche","2001","AkademikerIn","2","8","","",""
"Min 1x pro Woche","2001","AkademikerIn","3","13","","",""
"Min 1x pro Woche","2001","AkademikerIn","4","17","","",""
"Min 1x pro Woche","2001","AkademikerIn","5 Einkommensstärkstes Quintil","22","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","2","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","2","1","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","3","4","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","4","1","","",""
"Min 1x pro Monat","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2001","Hauptschule","1 Einkommensschwächstes Quintil","30","0.0102005190324028","0.0064531971423832","0.0139478409224223"
"Min 1x pro Monat","2001","Hauptschule","2","27","","",""
"Min 1x pro Monat","2001","Hauptschule","3","25","","",""
"Min 1x pro Monat","2001","Hauptschule","4","15","","",""
"Min 1x pro Monat","2001","Hauptschule","5 Einkommensstärkstes Quintil","8","","",""
"Min 1x pro Monat","2001","Realschule","1 Einkommensschwächstes Quintil","10","","",""
"Min 1x pro Monat","2001","Realschule","2","23","","",""
"Min 1x pro Monat","2001","Realschule","3","16","","",""
"Min 1x pro Monat","2001","Realschule","4","21","","",""
"Min 1x pro Monat","2001","Realschule","5 Einkommensstärkstes Quintil","19","","",""
"Min 1x pro Monat","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","9","","",""
"Min 1x pro Monat","2001","(Fach-)Abitur","2","9","","",""
"Min 1x pro Monat","2001","(Fach-)Abitur","3","7","","",""
"Min 1x pro Monat","2001","(Fach-)Abitur","4","2","","",""
"Min 1x pro Monat","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","11","","",""
"Min 1x pro Monat","2001","AkademikerIn","1 Einkommensschwächstes Quintil","8","","",""
"Min 1x pro Monat","2001","AkademikerIn","2","21","","",""
"Min 1x pro Monat","2001","AkademikerIn","3","37","0.0473775111343975","0.0317947102538544","0.0629603120149407"
"Min 1x pro Monat","2001","AkademikerIn","4","43","0.0464791047976816","0.0327100570062508","0.0602481525891123"
"Min 1x pro Monat","2001","AkademikerIn","5 Einkommensstärkstes Quintil","27","","",""
"Seltener","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","9","","",""
"Seltener","2001","(noch) kein Abschluss","2","6","","",""
"Seltener","2001","(noch) kein Abschluss","3","5","","",""
"Seltener","2001","(noch) kein Abschluss","4","7","","",""
"Seltener","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","3","","",""
"Seltener","2001","Hauptschule","1 Einkommensschwächstes Quintil","101","0.0359771506351392","0.0290318140075096","0.0429224872627688"
"Seltener","2001","Hauptschule","2","140","0.0490530709629753","0.0411251242344065","0.0569810176915441"
"Seltener","2001","Hauptschule","3","97","0.049465676359844","0.0396976086407272","0.0592337440789608"
"Seltener","2001","Hauptschule","4","80","0.0721011954933502","0.0576579671439802","0.0865444238427201"
"Seltener","2001","Hauptschule","5 Einkommensstärkstes Quintil","34","0.0678751470493238","0.0461089857105307","0.0896413083881168"
"Seltener","2001","Realschule","1 Einkommensschwächstes Quintil","52","0.0489767119219293","0.0368959800774183","0.0610574437664404"
"Seltener","2001","Realschule","2","95","0.0581393716060935","0.046701807085391","0.0695769361267961"
"Seltener","2001","Realschule","3","91","0.0798047803851463","0.0647820966518371","0.0948274641184555"
"Seltener","2001","Realschule","4","79","0.0768952726335866","0.0606246269899408","0.0931659182772325"
"Seltener","2001","Realschule","5 Einkommensstärkstes Quintil","39","0.0629048543917917","0.0433799555132574","0.082429753270326"
"Seltener","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","37","0.0677324480097863","0.0453686329472292","0.0900962630723433"
"Seltener","2001","(Fach-)Abitur","2","46","0.0764945777549714","0.054539805099564","0.0984493504103787"
"Seltener","2001","(Fach-)Abitur","3","29","","",""
"Seltener","2001","(Fach-)Abitur","4","36","0.0783985543686089","0.0526916935169898","0.104105415220228"
"Seltener","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","27","","",""
"Seltener","2001","AkademikerIn","1 Einkommensschwächstes Quintil","32","0.0818012510854333","0.0519133683123666","0.1116891338585"
"Seltener","2001","AkademikerIn","2","69","0.113612187339253","0.0879841827958537","0.139240191882653"
"Seltener","2001","AkademikerIn","3","63","0.0839634427990644","0.0636211216191478","0.104305763978981"
"Seltener","2001","AkademikerIn","4","89","0.100864502973153","0.0811678845804017","0.120561121365905"
"Seltener","2001","AkademikerIn","5 Einkommensstärkstes Quintil","118","0.114639748344247","0.0946628329009729","0.134616663787521"
"Nie","2001","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","309","0.965431265379004","0.945415346934547","0.985447183823461"
"Nie","2001","(noch) kein Abschluss","2","245","0.985606537342344","0.970900954195471","1.00031212048922"
"Nie","2001","(noch) kein Abschluss","3","140","0.930114016405248","0.889313505912594","0.970914526897901"
"Nie","2001","(noch) kein Abschluss","4","84","0.898072190863803","0.836248326679283","0.959896055048324"
"Nie","2001","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","43","0.80526044096473","0.694382456074085","0.916138425855375"
"Nie","2001","Hauptschule","1 Einkommensschwächstes Quintil","2622","0.950907571217956","0.942849842051664","0.958965300384248"
"Nie","2001","Hauptschule","2","2667","0.934909789053715","0.925854711475339","0.94396486663209"
"Nie","2001","Hauptschule","3","1763","0.933875190140669","0.922680826228274","0.945069554053065"
"Nie","2001","Hauptschule","4","1129","0.908057680472751","0.891923118365256","0.924192242580247"
"Nie","2001","Hauptschule","5 Einkommensstärkstes Quintil","458","0.888117580058392","0.860840017053958","0.915395143062825"
"Nie","2001","Realschule","1 Einkommensschwächstes Quintil","1156","0.936078155197545","0.922385629605411","0.94977068078968"
"Nie","2001","Realschule","2","1475","0.91866466781492","0.90530415284556","0.93202518278428"
"Nie","2001","Realschule","3","1136","0.901251867840489","0.884713958066276","0.917789777614703"
"Nie","2001","Realschule","4","924","0.89289843392894","0.874012936863622","0.911783930994258"
"Nie","2001","Realschule","5 Einkommensstärkstes Quintil","524","0.886597559959435","0.861098196809699","0.912096923109172"
"Nie","2001","(Fach-)Abitur","1 Einkommensschwächstes Quintil","435","0.908397450375374","0.882724903475656","0.934069997275092"
"Nie","2001","(Fach-)Abitur","2","505","0.899509864402342","0.874675184030284","0.9243445447744"
"Nie","2001","(Fach-)Abitur","3","412","0.915953994350163","0.890375543202019","0.941532445498306"
"Nie","2001","(Fach-)Abitur","4","376","0.90487255292126","0.876813689551883","0.932931416290637"
"Nie","2001","(Fach-)Abitur","5 Einkommensstärkstes Quintil","242","0.853652034509879","0.812471814953499","0.894832254066259"
"Nie","2001","AkademikerIn","1 Einkommensschwächstes Quintil","279","0.89108448969163","0.857110141191356","0.925058838191905"
"Nie","2001","AkademikerIn","2","491","0.841383185545075","0.811880471509152","0.870885899580998"
"Nie","2001","AkademikerIn","3","601","0.851788804569689","0.825726941775889","0.877850667363489"
"Nie","2001","AkademikerIn","4","749","0.834976662457631","0.810698278555299","0.859255046359962"
"Nie","2001","AkademikerIn","5 Einkommensstärkstes Quintil","810","0.830824299443875","0.807315827761937","0.854332771125814"
"Täglich","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2002","(noch) kein Abschluss","2","","","",""
"Täglich","2002","(noch) kein Abschluss","3","","","",""
"Täglich","2002","(noch) kein Abschluss","4","","","",""
"Täglich","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2002","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2002","Hauptschule","2","","","",""
"Täglich","2002","Hauptschule","3","","","",""
"Täglich","2002","Hauptschule","4","","","",""
"Täglich","2002","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2002","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2002","Realschule","2","","","",""
"Täglich","2002","Realschule","3","","","",""
"Täglich","2002","Realschule","4","","","",""
"Täglich","2002","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2002","(Fach-)Abitur","2","","","",""
"Täglich","2002","(Fach-)Abitur","3","","","",""
"Täglich","2002","(Fach-)Abitur","4","","","",""
"Täglich","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Täglich","2002","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Täglich","2002","AkademikerIn","2","","","",""
"Täglich","2002","AkademikerIn","3","","","",""
"Täglich","2002","AkademikerIn","4","","","",""
"Täglich","2002","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","2","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","3","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","4","","","",""
"Min 1x pro Woche","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2002","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2002","Hauptschule","2","","","",""
"Min 1x pro Woche","2002","Hauptschule","3","","","",""
"Min 1x pro Woche","2002","Hauptschule","4","","","",""
"Min 1x pro Woche","2002","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2002","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2002","Realschule","2","","","",""
"Min 1x pro Woche","2002","Realschule","3","","","",""
"Min 1x pro Woche","2002","Realschule","4","","","",""
"Min 1x pro Woche","2002","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","2","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","3","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","4","","","",""
"Min 1x pro Woche","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Woche","2002","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Woche","2002","AkademikerIn","2","","","",""
"Min 1x pro Woche","2002","AkademikerIn","3","","","",""
"Min 1x pro Woche","2002","AkademikerIn","4","","","",""
"Min 1x pro Woche","2002","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","2","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","3","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","4","","","",""
"Min 1x pro Monat","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2002","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2002","Hauptschule","2","","","",""
"Min 1x pro Monat","2002","Hauptschule","3","","","",""
"Min 1x pro Monat","2002","Hauptschule","4","","","",""
"Min 1x pro Monat","2002","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2002","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2002","Realschule","2","","","",""
"Min 1x pro Monat","2002","Realschule","3","","","",""
"Min 1x pro Monat","2002","Realschule","4","","","",""
"Min 1x pro Monat","2002","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","2","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","3","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","4","","","",""
"Min 1x pro Monat","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Min 1x pro Monat","2002","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Min 1x pro Monat","2002","AkademikerIn","2","","","",""
"Min 1x pro Monat","2002","AkademikerIn","3","","","",""
"Min 1x pro Monat","2002","AkademikerIn","4","","","",""
"Min 1x pro Monat","2002","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","(noch) kein Abschluss","2","","","",""
"Seltener","2002","(noch) kein Abschluss","3","","","",""
"Seltener","2002","(noch) kein Abschluss","4","","","",""
"Seltener","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","Hauptschule","2","","","",""
"Seltener","2002","Hauptschule","3","","","",""
"Seltener","2002","Hauptschule","4","","","",""
"Seltener","2002","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","Realschule","2","","","",""
"Seltener","2002","Realschule","3","","","",""
"Seltener","2002","Realschule","4","","","",""
"Seltener","2002","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","(Fach-)Abitur","2","","","",""
"Seltener","2002","(Fach-)Abitur","3","","","",""
"Seltener","2002","(Fach-)Abitur","4","","","",""
"Seltener","2002","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Seltener","2002","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Seltener","2002","AkademikerIn","2","","","",""
"Seltener","2002","AkademikerIn","3","","","",""
"Seltener","2002","AkademikerIn","4","","","",""
"Seltener","2002","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2002","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2002","(noch) kein Abschluss","2","","","",""
"Nie","2002","(noch) kein Abschluss","3","","","",""
"Nie","2002","(noch) kein Abschluss","4","","","",""
"Nie","2002","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2002","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2002","Hauptschule","2","","","",""
"Nie","2002","Hauptschule","3","","","",""
