year,pgisced97,sex,pli0097_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Upper Secondary Level,female,Seldom,0.06974,411,5750,0.06316,0.07632
2003,Upper Secondary Level,female,Never,0.91422,5242,5750,0.90698,0.92145
2003,Post-secondary Non-tertiary Level,male,Seldom,0.07561,38,459,0.05140,0.09982
2003,Post-secondary Non-tertiary Level,male,Never,0.88340,421,459,0.85401,0.91279
2003,Post-secondary Non-tertiary Level,female,Seldom,0.07350,49,658,0.05355,0.09346
2003,Post-secondary Non-tertiary Level,female,Never,0.91233,609,658,0.89070,0.93395
2003,First Stage of Tertiary Education,male,At least once per month,0.03347,39,956,0.02206,0.04487
2003,First Stage of Tertiary Education,male,Seldom,0.11908,120,956,0.09854,0.13962
2003,First Stage of Tertiary Education,male,Never,0.83503,797,956,0.81149,0.85857
2003,First Stage of Tertiary Education,female,Seldom,0.10502,74,695,0.08221,0.12783
2003,First Stage of Tertiary Education,female,Never,0.88335,621,695,0.85947,0.90723
2003,Second Stage of Tertiary Education,male,At least once per week,0.02964,81,2441,0.02292,0.03637
2003,Second Stage of Tertiary Education,male,At least once per month,0.04600,119,2441,0.03769,0.05431
2003,Second Stage of Tertiary Education,male,Seldom,0.15471,378,2441,0.14037,0.16906
2003,Second Stage of Tertiary Education,male,Never,0.76964,1863,2441,0.75293,0.78635
2003,Second Stage of Tertiary Education,female,At least once per week,0.01368,33,1885,0.00844,0.01893
2003,Second Stage of Tertiary Education,female,At least once per month,0.02926,59,1885,0.02165,0.03687
2003,Second Stage of Tertiary Education,female,Seldom,0.12692,238,1885,0.11188,0.14195
2003,Second Stage of Tertiary Education,female,Never,0.83014,1555,1885,0.81318,0.84710
2005,No answer / don't know,male,Never,0.95227,154,154,0.91849,0.98605
2005,No answer / don't know,female,Never,0.96105,140,140,0.92888,0.99321
2005,Pre-primary Level,male,Never,0.93123,281,281,0.90159,0.96087
2005,Pre-primary Level,female,Never,0.95375,322,322,0.93077,0.97672
2005,Primary Level,male,Never,0.98181,98,98,0.95522,1.00841
2005,Primary Level,female,Never,0.96604,141,141,0.93604,0.99604
2005,Lower Secondary Level,male,Seldom,0.04811,36,761,0.03289,0.06332
2005,Lower Secondary Level,male,Never,0.93732,725,761,0.92008,0.95455
2005,Lower Secondary Level,female,Seldom,0.04063,60,1589,0.03092,0.05034
2005,Lower Secondary Level,female,Never,0.95068,1529,1589,0.94004,0.96133
2005,Upper Secondary Level,male,At least once per week,0.01307,61,4859,0.00988,0.01626
2005,Upper Secondary Level,male,At least once per month,0.02168,97,4859,0.01758,0.02577
2005,Upper Secondary Level,male,Seldom,0.07467,357,4859,0.06728,0.08206
2005,Upper Secondary Level,male,Never,0.89058,4344,4859,0.88180,0.89936
2005,Upper Secondary Level,female,At least once per week,0.00453,33,5309,0.00273,0.00634
2005,Upper Secondary Level,female,At least once per month,0.01144,64,5309,0.00858,0.01430
2005,Upper Secondary Level,female,Seldom,0.06374,331,5309,0.05717,0.07031
2005,Upper Secondary Level,female,Never,0.92029,4881,5309,0.91301,0.92758
2005,Post-secondary Non-tertiary Level,male,Seldom,0.08305,32,449,0.05750,0.10860
2005,Post-secondary Non-tertiary Level,male,Never,0.89645,417,449,0.86823,0.92466
2005,Post-secondary Non-tertiary Level,female,Never,0.94503,618,618,0.92704,0.96301
2005,First Stage of Tertiary Education,male,Seldom,0.07258,80,846,0.05509,0.09008
2005,First Stage of Tertiary Education,male,Never,0.88413,766,846,0.86255,0.90571
2005,First Stage of Tertiary Education,female,Seldom,0.06060,46,646,0.04219,0.07902
2005,First Stage of Tertiary Education,female,Never,0.91866,600,646,0.89757,0.93976
2005,Second Stage of Tertiary Education,male,At least once per week,0.02771,73,2293,0.02099,0.03443
2005,Second Stage of Tertiary Education,male,At least once per month,0.04690,106,2293,0.03824,0.05555
2005,Second Stage of Tertiary Education,male,Seldom,0.12063,288,2293,0.10729,0.13396
2005,Second Stage of Tertiary Education,male,Never,0.80476,1826,2293,0.78853,0.82099
2005,Second Stage of Tertiary Education,female,At least once per month,0.02482,51,1822,0.01768,0.03197
2005,Second Stage of Tertiary Education,female,Seldom,0.09937,189,1822,0.08563,0.11311
2005,Second Stage of Tertiary Education,female,Never,0.86609,1582,1822,0.85044,0.88173
2007,No answer / don't know,male,Never,0.91957,155,155,0.87661,0.96252
2007,No answer / don't know,female,Never,0.98627,161,161,0.96824,1.00430
2007,Pre-primary Level,male,Never,0.94204,151,151,0.90464,0.97943
2007,Pre-primary Level,female,Never,0.97511,170,170,0.95162,0.99860
2007,Primary Level,male,Never,0.99781,78,78,0.98736,1.00825
2007,Lower Secondary Level,male,Never,0.95534,654,654,0.93950,0.97118
2007,Lower Secondary Level,female,Never,0.97459,1452,1452,0.96649,0.98269
2007,Upper Secondary Level,male,At least once per week,0.00879,41,4860,0.00616,0.01141
2007,Upper Secondary Level,male,At least once per month,0.01631,81,4860,0.01274,0.01987
2007,Upper Secondary Level,male,Seldom,0.05593,275,4860,0.04947,0.06239
2007,Upper Secondary Level,male,Never,0.91897,4463,4860,0.91130,0.92665
2007,Upper Secondary Level,female,At least once per month,0.00611,48,5343,0.00402,0.00820
2007,Upper Secondary Level,female,Seldom,0.03179,194,5343,0.02708,0.03649
2007,Upper Secondary Level,female,Never,0.95752,5101,5343,0.95211,0.96293
2007,Post-secondary Non-tertiary Level,male,Never,0.92106,426,426,0.89543,0.94670
2007,Post-secondary Non-tertiary Level,female,Seldom,0.05016,33,687,0.03382,0.06649
2007,Post-secondary Non-tertiary Level,female,Never,0.93598,654,687,0.91767,0.95430
2007,First Stage of Tertiary Education,male,Seldom,0.09053,82,843,0.07115,0.10992
2007,First Stage of Tertiary Education,male,Never,0.86811,761,843,0.84525,0.89096
2007,First Stage of Tertiary Education,female,Seldom,0.07173,45,612,0.05127,0.09219
2007,First Stage of Tertiary Education,female,Never,0.90699,567,612,0.88396,0.93002
2007,Second Stage of Tertiary Education,male,At least once per week,0.02394,69,2387,0.01781,0.03007
2007,Second Stage of Tertiary Education,male,At least once per month,0.02840,84,2387,0.02174,0.03507
2007,Second Stage of Tertiary Education,male,Seldom,0.09644,266,2387,0.08460,0.10829
2007,Second Stage of Tertiary Education,male,Never,0.85122,1968,2387,0.83694,0.86550
2007,Second Stage of Tertiary Education,female,At least once per month,0.01491,36,1944,0.00952,0.02030
2007,Second Stage of Tertiary Education,female,Seldom,0.09349,184,1944,0.08055,0.10643
2007,Second Stage of Tertiary Education,female,Never,0.88515,1724,1944,0.87098,0.89933
2008,No answer / don't know,male,Never,0.87313,150,150,0.81969,0.92657
2008,No answer / don't know,female,Never,0.91522,154,154,0.87108,0.95936
2008,Pre-primary Level,male,Never,0.92092,150,150,0.87759,0.96425
2008,Pre-primary Level,female,Never,0.93390,172,172,0.89666,0.97114
2008,Primary Level,male,Never,0.96726,69,69,0.92496,1.00956
2008,Primary Level,female,Never,0.98149,109,109,0.95606,1.00691
2008,Lower Secondary Level,male,Seldom,0.06139,43,617,0.04243,0.08034
2008,Lower Secondary Level,male,Never,0.92028,574,617,0.89889,0.94167
2008,Lower Secondary Level,female,Seldom,0.02886,34,1359,0.01996,0.03777
2008,Lower Secondary Level,female,Never,0.96109,1325,1359,0.95080,0.97137
2008,Upper Secondary Level,male,At least once per week,0.00707,38,4585,0.00464,0.00950
2008,Upper Secondary Level,male,At least once per month,0.01840,91,4585,0.01451,0.02229
2008,Upper Secondary Level,male,Seldom,0.07591,370,4585,0.06824,0.08357
2008,Upper Secondary Level,male,Never,0.89863,4086,4585,0.88989,0.90736
2008,Upper Secondary Level,female,At least once per month,0.00900,69,5066,0.00639,0.01160
2008,Upper Secondary Level,female,Seldom,0.05533,284,5066,0.04903,0.06162
2008,Upper Secondary Level,female,Never,0.93190,4713,5066,0.92496,0.93884
2008,Post-secondary Non-tertiary Level,male,Seldom,0.10533,37,422,0.07601,0.13466
2008,Post-secondary Non-tertiary Level,male,Never,0.87547,385,422,0.84393,0.90701
2008,Post-secondary Non-tertiary Level,female,Seldom,0.05725,42,633,0.03913,0.07536
2008,Post-secondary Non-tertiary Level,female,Never,0.91471,591,633,0.89294,0.93649
2008,First Stage of Tertiary Education,male,Seldom,0.12088,109,788,0.09811,0.14366
2008,First Stage of Tertiary Education,male,Never,0.83896,679,788,0.81328,0.86464
2008,First Stage of Tertiary Education,female,Seldom,0.07691,54,575,0.05511,0.09870
2008,First Stage of Tertiary Education,female,Never,0.91047,521,575,0.88712,0.93383
2008,Second Stage of Tertiary Education,male,At least once per week,0.02103,60,2285,0.01514,0.02691
2008,Second Stage of Tertiary Education,male,At least once per month,0.03405,112,2285,0.02661,0.04149
2008,Second Stage of Tertiary Education,male,Seldom,0.11194,274,2285,0.09901,0.12487
2008,Second Stage of Tertiary Education,male,Never,0.83298,1839,2285,0.81768,0.84828
2008,Second Stage of Tertiary Education,female,At least once per month,0.01956,46,1870,0.01328,0.02584
2008,Second Stage of Tertiary Education,female,Seldom,0.09697,192,1870,0.08356,0.11039
2008,Second Stage of Tertiary Education,female,Never,0.87380,1632,1870,0.85874,0.88885
2009,No answer / don't know,male,Never,0.91778,156,156,0.87454,0.96103
2009,No answer / don't know,female,Never,0.91512,141,141,0.86895,0.96129
2009,Pre-primary Level,male,Never,0.88484,144,144,0.83251,0.93716
2009,Pre-primary Level,female,Never,0.94850,133,133,0.91079,0.98620
2009,Primary Level,male,Never,0.99754,65,65,0.98540,1.00968
2009,Primary Level,female,Never,0.99378,97,97,0.97804,1.00951
2009,Lower Secondary Level,male,Never,0.94697,525,525,0.92779,0.96616
2009,Lower Secondary Level,female,Never,0.96789,1186,1186,0.95785,0.97792
2009,Upper Secondary Level,male,At least once per month,0.01549,71,4214,0.01176,0.01922
2009,Upper Secondary Level,male,Seldom,0.06263,261,4214,0.05531,0.06994
2009,Upper Secondary Level,male,Never,0.91587,3882,4214,0.90749,0.92425
2009,Upper Secondary Level,female,At least once per month,0.00685,42,4713,0.00450,0.00921
2009,Upper Secondary Level,female,Seldom,0.04738,224,4713,0.04131,0.05344
2009,Upper Secondary Level,female,Never,0.94215,4447,4713,0.93548,0.94881
2009,Post-secondary Non-tertiary Level,male,Never,0.87248,351,351,0.83753,0.90742
2009,Post-secondary Non-tertiary Level,female,Never,0.92756,567,567,0.90620,0.94891
2009,First Stage of Tertiary Education,male,Seldom,0.08997,71,744,0.06940,0.11055
2009,First Stage of Tertiary Education,male,Never,0.86817,673,744,0.84385,0.89250
2009,First Stage of Tertiary Education,female,Seldom,0.07477,38,534,0.05244,0.09710
2009,First Stage of Tertiary Education,female,Never,0.91512,496,534,0.89146,0.93878
2009,Second Stage of Tertiary Education,male,At least once per week,0.01989,56,2173,0.01402,0.02576
2009,Second Stage of Tertiary Education,male,At least once per month,0.03145,81,2173,0.02411,0.03879
2009,Second Stage of Tertiary Education,male,Seldom,0.08824,211,2173,0.07631,0.10017
2009,Second Stage of Tertiary Education,male,Never,0.86043,1825,2173,0.84585,0.87500
2009,Second Stage of Tertiary Education,female,At least once per month,0.01065,31,1817,0.00593,0.01537
2009,Second Stage of Tertiary Education,female,Seldom,0.07645,150,1817,0.06422,0.08867
2009,Second Stage of Tertiary Education,female,Never,0.90699,1636,1817,0.89363,0.92035
2011,No answer / don't know,male,Never,0.90327,306,306,0.87010,0.93644
2011,No answer / don't know,female,Never,0.97977,232,232,0.96162,0.99793
2011,Pre-primary Level,male,Never,0.80917,205,205,0.75524,0.86309
2011,Pre-primary Level,female,Never,0.94195,225,225,0.91132,0.97257
2011,Primary Level,male,Never,0.98696,156,156,0.96911,1.00482
2011,Primary Level,female,Never,0.99201,242,242,0.98077,1.00325
2011,Lower Secondary Level,male,Seldom,0.04498,42,919,0.03157,0.05839
2011,Lower Secondary Level,male,Never,0.94177,877,919,0.92662,0.95692
2011,Lower Secondary Level,female,Seldom,0.02978,59,1990,0.02231,0.03725
2011,Lower Secondary Level,female,Never,0.96394,1931,1990,0.95575,0.97214
2011,Upper Secondary Level,male,At least once per week,0.00874,59,6136,0.00641,0.01107
2011,Upper Secondary Level,male,At least once per month,0.01746,113,6136,0.01418,0.02074
2011,Upper Secondary Level,male,Seldom,0.06804,369,6136,0.06174,0.07434
2011,Upper Secondary Level,male,Never,0.90576,5595,6136,0.89845,0.91307
2011,Upper Secondary Level,female,At least once per month,0.00816,69,7673,0.00615,0.01017
2011,Upper Secondary Level,female,Seldom,0.04888,328,7673,0.04405,0.05370
2011,Upper Secondary Level,female,Never,0.93955,7276,7673,0.93422,0.94488
2011,Post-secondary Non-tertiary Level,male,Seldom,0.04205,35,645,0.02655,0.05756
2011,Post-secondary Non-tertiary Level,male,Never,0.91722,610,645,0.89593,0.93850
2011,Post-secondary Non-tertiary Level,female,Seldom,0.03633,57,1316,0.02622,0.04645
2011,Post-secondary Non-tertiary Level,female,Never,0.95225,1259,1316,0.94073,0.96378
2011,First Stage of Tertiary Education,male,At least once per month,0.02007,32,1113,0.01183,0.02831
2011,First Stage of Tertiary Education,male,Seldom,0.07443,102,1113,0.05900,0.08985
2011,First Stage of Tertiary Education,male,Never,0.89036,979,1113,0.87199,0.90872
2011,First Stage of Tertiary Education,female,Seldom,0.05461,46,689,0.03763,0.07159
2011,First Stage of Tertiary Education,female,Never,0.93575,643,689,0.91743,0.95407
2011,Second Stage of Tertiary Education,male,At least once per week,0.02396,84,3197,0.01865,0.02926
2011,Second Stage of Tertiary Education,male,At least once per month,0.03515,121,3197,0.02876,0.04153
2011,Second Stage of Tertiary Education,male,Seldom,0.10958,327,3197,0.09875,0.12041
2011,Second Stage of Tertiary Education,male,Never,0.83131,2665,3197,0.81833,0.84430
2011,Second Stage of Tertiary Education,female,At least once per week,0.01382,40,2992,0.00964,0.01801
2011,Second Stage of Tertiary Education,female,At least once per month,0.02279,72,2992,0.01745,0.02814
2011,Second Stage of Tertiary Education,female,Seldom,0.07991,263,2992,0.07019,0.08963
2011,Second Stage of Tertiary Education,female,Never,0.88347,2617,2992,0.87198,0.89497
2013,No answer / don't know,male,Never,0.85166,215,215,0.80404,0.89928
2013,No answer / don't know,female,Never,0.89641,188,188,0.85273,0.94009
2013,Pre-primary Level,male,Never,0.83912,179,179,0.78515,0.89310
2013,Pre-primary Level,female,Never,0.87492,199,199,0.82884,0.92100
2013,Primary Level,male,Never,0.93904,130,130,0.89775,0.98033
2013,Primary Level,female,Never,0.96519,183,183,0.93857,0.99182
2013,Lower Secondary Level,male,Seldom,0.07176,57,848,0.05438,0.08915
2013,Lower Secondary Level,male,Never,0.90323,791,848,0.88332,0.92314
2013,Lower Secondary Level,female,Seldom,0.05000,84,1693,0.03961,0.06038
2013,Lower Secondary Level,female,Never,0.93614,1609,1693,0.92448,0.94779
2013,Upper Secondary Level,male,At least once per week,0.00983,59,5422,0.00720,0.01246
2013,Upper Secondary Level,male,At least once per month,0.02034,114,5422,0.01658,0.02410
2013,Upper Secondary Level,male,Seldom,0.08902,466,5422,0.08144,0.09661
2013,Upper Secondary Level,male,Never,0.88080,4783,5422,0.87218,0.88943
2013,Upper Secondary Level,female,At least once per month,0.01051,72,6872,0.00810,0.01293
2013,Upper Secondary Level,female,Seldom,0.07306,441,6872,0.06691,0.07922
2013,Upper Secondary Level,female,Never,0.91231,6359,6872,0.90562,0.91900
2013,Post-secondary Non-tertiary Level,male,Seldom,0.08222,50,585,0.05994,0.10451
2013,Post-secondary Non-tertiary Level,male,Never,0.88161,535,585,0.85541,0.90782
2013,Post-secondary Non-tertiary Level,female,Seldom,0.05791,74,1136,0.04432,0.07149
2013,Post-secondary Non-tertiary Level,female,Never,0.92546,1062,1136,0.91018,0.94074
2013,First Stage of Tertiary Education,male,At least once per month,0.03845,39,998,0.02651,0.05038
2013,First Stage of Tertiary Education,male,Seldom,0.12007,116,998,0.09989,0.14025
2013,First Stage of Tertiary Education,male,Never,0.82410,843,998,0.80046,0.84773
2013,First Stage of Tertiary Education,female,Seldom,0.08003,56,624,0.05872,0.10134
2013,First Stage of Tertiary Education,female,Never,0.90757,568,624,0.88482,0.93031
2013,Second Stage of Tertiary Education,male,At least once per week,0.03134,104,2960,0.02506,0.03762
2013,Second Stage of Tertiary Education,male,At least once per month,0.04260,126,2960,0.03532,0.04988
2013,Second Stage of Tertiary Education,male,Seldom,0.14674,391,2960,0.13399,0.15949
2013,Second Stage of Tertiary Education,male,Never,0.77932,2339,2960,0.76437,0.79426
2013,Second Stage of Tertiary Education,female,At least once per week,0.01856,40,2842,0.01360,0.02353
2013,Second Stage of Tertiary Education,female,At least once per month,0.02020,71,2842,0.01502,0.02537
2013,Second Stage of Tertiary Education,female,Seldom,0.10434,295,2842,0.09310,0.11558
2013,Second Stage of Tertiary Education,female,Never,0.85690,2436,2842,0.84402,0.86977
2015,No answer / don't know,male,Never,0.87425,304,304,0.83691,0.91158
2015,No answer / don't know,female,Never,0.92061,295,295,0.88970,0.95151
2015,Pre-primary Level,male,Never,0.96360,155,155,0.93403,0.99318
2015,Pre-primary Level,female,Never,0.93513,188,188,0.89983,0.97043
2015,Primary Level,male,Never,0.96943,203,203,0.94569,0.99317
2015,Primary Level,female,Never,0.98902,310,310,0.97739,1.00064
2015,Lower Secondary Level,male,Seldom,0.04295,49,1159,0.03128,0.05463
2015,Lower Secondary Level,male,Never,0.94343,1110,1159,0.93012,0.95673
2015,Lower Secondary Level,female,Seldom,0.02688,51,1770,0.01934,0.03442
2015,Lower Secondary Level,female,Never,0.96202,1719,1770,0.95311,0.97093
2015,Upper Secondary Level,male,At least once per week,0.00532,49,5448,0.00338,0.00725
2015,Upper Secondary Level,male,At least once per month,0.01321,89,5448,0.01018,0.01624
2015,Upper Secondary Level,male,Seldom,0.05995,313,5448,0.05365,0.06626
2015,Upper Secondary Level,male,Never,0.92152,4997,5448,0.91438,0.92866
2015,Upper Secondary Level,female,At least once per month,0.00611,55,6626,0.00423,0.00798
2015,Upper Secondary Level,female,Seldom,0.04911,316,6626,0.04391,0.05431
2015,Upper Secondary Level,female,Never,0.94037,6255,6626,0.93467,0.94607
2015,Post-secondary Non-tertiary Level,male,Seldom,0.03907,36,789,0.02554,0.05260
2015,Post-secondary Non-tertiary Level,male,Never,0.92312,753,789,0.90452,0.94172
2015,Post-secondary Non-tertiary Level,female,Seldom,0.05085,63,1328,0.03903,0.06267
2015,Post-secondary Non-tertiary Level,female,Never,0.93424,1265,1328,0.92090,0.94757
2015,First Stage of Tertiary Education,male,At least once per month,0.02457,35,922,0.01457,0.03457
2015,First Stage of Tertiary Education,male,Seldom,0.11196,96,922,0.09159,0.13232
2015,First Stage of Tertiary Education,male,Never,0.84768,791,922,0.82447,0.87088
2015,First Stage of Tertiary Education,female,Seldom,0.05011,53,562,0.03206,0.06816
2015,First Stage of Tertiary Education,female,Never,0.92961,509,562,0.90845,0.95078
2015,Second Stage of Tertiary Education,male,At least once per week,0.02397,70,3186,0.01866,0.02928
2015,Second Stage of Tertiary Education,male,At least once per month,0.04092,124,3186,0.03404,0.04780
2015,Second Stage of Tertiary Education,male,Seldom,0.09408,328,3186,0.08394,0.10422
2015,Second Stage of Tertiary Education,male,Never,0.84104,2664,3186,0.82834,0.85374
2015,Second Stage of Tertiary Education,female,At least once per week,0.01645,32,3216,0.01206,0.02085
2015,Second Stage of Tertiary Education,female,At least once per month,0.01577,59,3216,0.01147,0.02008
2015,Second Stage of Tertiary Education,female,Seldom,0.07060,240,3216,0.06174,0.07945
2015,Second Stage of Tertiary Education,female,Never,0.89718,2885,3216,0.88668,0.90768
2017,No answer / don't know,male,Never,0.91251,303,303,0.88065,0.94438
2017,No answer / don't know,female,Never,0.96553,269,269,0.94369,0.98737
2017,Pre-primary Level,male,Never,0.94658,176,176,0.91327,0.97990
2017,Pre-primary Level,female,Never,0.92197,207,207,0.88535,0.95860
2017,Primary Level,male,Never,0.93166,180,180,0.89470,0.96863
2017,Primary Level,female,Never,0.98930,260,260,0.97678,1.00183
2017,Lower Secondary Level,male,Seldom,0.02514,38,1040,0.01562,0.03466
2017,Lower Secondary Level,male,Never,0.95724,1002,1040,0.94494,0.96954
2017,Lower Secondary Level,female,Seldom,0.03073,50,1660,0.02242,0.03903
2017,Lower Secondary Level,female,Never,0.95943,1610,1660,0.94993,0.96892
2017,Upper Secondary Level,male,At least once per week,0.00841,56,5459,0.00599,0.01083
2017,Upper Secondary Level,male,At least once per month,0.01634,96,5459,0.01298,0.01971
2017,Upper Secondary Level,male,Seldom,0.06556,330,5459,0.05899,0.07212
2017,Upper Secondary Level,male,Never,0.90969,4977,5459,0.90209,0.91729
2017,Upper Secondary Level,female,At least once per week,0.00539,32,6555,0.00362,0.00717
2017,Upper Secondary Level,female,At least once per month,0.00661,55,6555,0.00465,0.00858
2017,Upper Secondary Level,female,Seldom,0.04976,308,6555,0.04449,0.05502
2017,Upper Secondary Level,female,Never,0.93824,6160,6555,0.93241,0.94406
2017,Post-secondary Non-tertiary Level,male,Seldom,0.04946,42,798,0.03440,0.06451
2017,Post-secondary Non-tertiary Level,male,Never,0.91416,756,798,0.89471,0.93360
2017,Post-secondary Non-tertiary Level,female,Seldom,0.05338,65,1367,0.04146,0.06530
2017,Post-secondary Non-tertiary Level,female,Never,0.92699,1302,1367,0.91319,0.94079
2017,First Stage of Tertiary Education,male,Seldom,0.08467,80,881,0.06628,0.10306
2017,First Stage of Tertiary Education,male,Never,0.86004,801,881,0.83711,0.88296
2017,First Stage of Tertiary Education,female,Seldom,0.06628,51,575,0.04593,0.08663
2017,First Stage of Tertiary Education,female,Never,0.92164,524,575,0.89966,0.94363
2017,Second Stage of Tertiary Education,male,At least once per week,0.03040,92,3242,0.02449,0.03631
2017,Second Stage of Tertiary Education,male,At least once per month,0.03789,112,3242,0.03131,0.04446
2017,Second Stage of Tertiary Education,male,Seldom,0.09408,317,3242,0.08403,0.10413
2017,Second Stage of Tertiary Education,male,Never,0.83763,2721,3242,0.82494,0.85033
2017,Second Stage of Tertiary Education,female,At least once per week,0.01614,43,3250,0.01180,0.02047
2017,Second Stage of Tertiary Education,female,At least once per month,0.02340,71,3250,0.01820,0.02859
2017,Second Stage of Tertiary Education,female,Seldom,0.06873,212,3250,0.06003,0.07743
2017,Second Stage of Tertiary Education,female,Never,0.89174,2924,3250,0.88106,0.90243
2019,No answer / don't know,male,Seldom,0.11039,36,276,0.07335,0.14743
2019,No answer / don't know,male,Never,0.84215,240,276,0.79906,0.88524
2019,No answer / don't know,female,Never,0.85105,241,241,0.80601,0.89610
2019,Pre-primary Level,male,Never,0.89324,139,139,0.84172,0.94476
2019,Pre-primary Level,female,Never,0.83913,133,133,0.77645,0.90181
2019,Primary Level,male,Never,0.92745,154,154,0.88635,0.96855
2019,Primary Level,female,Never,0.94573,209,209,0.91494,0.97652
2019,Lower Secondary Level,male,Seldom,0.07947,65,962,0.06237,0.09657
2019,Lower Secondary Level,male,Never,0.89388,897,962,0.87441,0.91335
2019,Lower Secondary Level,female,Seldom,0.05730,82,1396,0.04510,0.06950
2019,Lower Secondary Level,female,Never,0.91804,1314,1396,0.90364,0.93243
2019,Upper Secondary Level,male,At least once per week,0.00856,82,5049,0.00602,0.01110
2019,Upper Secondary Level,male,At least once per month,0.01633,103,5049,0.01283,0.01983
2019,Upper Secondary Level,male,Seldom,0.10662,514,5049,0.09810,0.11513
2019,Upper Secondary Level,male,Never,0.86849,4350,5049,0.85917,0.87782
2019,Upper Secondary Level,female,At least once per week,0.00786,53,6021,0.00563,0.01009
2019,Upper Secondary Level,female,At least once per month,0.01209,87,6021,0.00933,0.01485
2019,Upper Secondary Level,female,Seldom,0.08014,474,6021,0.07328,0.08700
2019,Upper Secondary Level,female,Never,0.89991,5407,6021,0.89233,0.90749
2019,Post-secondary Non-tertiary Level,male,Seldom,0.11806,92,791,0.09556,0.14057
2019,Post-secondary Non-tertiary Level,male,Never,0.84211,699,791,0.81669,0.86754
2019,Post-secondary Non-tertiary Level,female,Seldom,0.08424,120,1309,0.06919,0.09929
2019,Post-secondary Non-tertiary Level,female,Never,0.89858,1189,1309,0.88221,0.91494
2019,First Stage of Tertiary Education,male,At least once per month,0.02827,52,1041,0.01820,0.03835
2019,First Stage of Tertiary Education,male,Seldom,0.11062,124,1041,0.09156,0.12969
2019,First Stage of Tertiary Education,male,Never,0.83852,865,1041,0.81616,0.86089
2019,First Stage of Tertiary Education,female,Seldom,0.09965,60,555,0.07471,0.12459
2019,First Stage of Tertiary Education,female,Never,0.87714,495,555,0.84981,0.90448
2019,Second Stage of Tertiary Education,male,At least once per week,0.03661,138,3651,0.03052,0.04270
2019,Second Stage of Tertiary Education,male,At least once per month,0.03997,183,3651,0.03362,0.04633
2019,Second Stage of Tertiary Education,male,Seldom,0.11471,518,3651,0.10437,0.12505
2019,Second Stage of Tertiary Education,male,Never,0.80871,2812,3651,0.79595,0.82147
2019,Second Stage of Tertiary Education,female,At least once per week,0.01524,69,3336,0.01108,0.01940
2019,Second Stage of Tertiary Education,female,At least once per month,0.02251,109,3336,0.01748,0.02755
2019,Second Stage of Tertiary Education,female,Seldom,0.10822,399,3336,0.09767,0.11876
2019,Second Stage of Tertiary Education,female,Never,0.85403,2759,3336,0.84205,0.86602
